DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,TA,PA,RH,VPD,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA,PPFD_IN
1,17.75,-0.203856,-1.2415865,11.4168,-6.3262,2.308925,0.211335,25.65255,24.2493,99.629,45.862875,12.3994,384.353,11.821275,0.83455,0.734272,0.2963,0.217872,0.00095,0.5719,690
1,18.25,-0.1849145,-11.33285,2.53845,-3.63005,2.345855,0.22466325,25.454,23.881,99.63095,47.30045,12.22965,385.73325,11.6482,0.771905,0.63475,0.2800595,0.1762045,8e-04,0.527975,502.6875
1,18.75,-0.15260375,-20.437775,0.86065,-1.0125825,2.1053175,0.17673725,24.892475,23.36625,99.628025,48.1542,10.52445,386.89125,11.8158,0.595575,0.52791975,0.23646575,0.16385,5e-04,0.4442,303.125
1,19.25,-0.08875,-26.1084,-0.208,-0.21395,1.833675,0.1267235,24.43455,22.8951,99.6682,53.1229,9.4558,388.117,12.6675,0.5096755,0.36951,0.17505,0.2133,0.001,0.407775,140
1,19.75,-0.0594,-22.64615,-0.6121,-0.3456,1.5202,0.09285,23.4007,21.7839,99.7019,60.20375,7.4753,390.6195,13.2156,0.3405135,0.2975355,0.122029,0.2655,0.002125,0.2803,77.5
1,20.25,-0.047975,-24.892675,-1.5300325,-0.5042,1.41318,0.070075,22.317425,20.864025,99.714575,65.8309,5.58691,392.49,13.477525,0.261414,0.2351035,0.08245,0.319325,0.00295,0.2284,0
1,20.75,-0.04315,-29.0391,-1.6332325,-0.786025,1.459875,0.067175,21.541725,19.859725,99.76335,70.26355,4.196475,392.1765,13.456,0.24552425,0.22920925,0.073825,0.28168825,0.0029,0.193125,0
1,21.25,-0.0488,-27.13025,-1.420775,-0.59825,1.381925,0.07435,20.65865,19.0233,99.762575,73.9899,3.1686,392.0905,13.7289,0.2661005,0.229179,0.0846,0.250824,0.00255,0.198,0
1,21.75,-0.0457,-26.3492,-1.1695,-0.5889,1.4817,0.0801,20.0421,18.4172,99.803,75.3045,2.18845,391.264,13.7477,0.2829,0.231219,0.0863,0.245254,0.00285,0.18595,0
1,22.25,-0.0535,-25.8183,-2.05445,-0.65635,1.63586,0.086,19.5991,18.2339,99.8306,78.670125,0.942575,390.42275,13.9062,0.3061,0.258542,0.104001,0.2408,0.00345,0.2039,0
1,22.75,-0.069575,-31.0111,-2.11005,-0.7694,1.545715,0.10525,19.432725,17.91175,99.831825,79.0627,0.804673,389.8265,14.27405,0.33070225,0.2627775,0.095075,0.220512,0.002775,0.17605,0
1,23.25,-0.06525,-28.0963,-1.1706,-0.5409,1.510505,0.09705,19.05835,17.5468,99.86585,79.681025,0.95012625,389.9525,13.965575,0.3398725,0.282315,0.10455,0.2476015,0.00295,0.134975,0
1,23.75,-0.07425,-27.50505,-2.0504,-0.56735,1.45245,0.0943,18.93805,17.23155,99.8689,79.576775,0.33172325,389.1515,12.942325,0.318786,0.3083295,0.11315,0.229847,0.0027,0.146525,0
2,0.25,-0.0539,-29.73035,-2.3319425,-1.854825,1.23457,0.0774,16.61215,15.55725,99.9,88.157275,0.600311,423.208,13.03765,0.3105065,0.2543575,0.0874,0.2244255,0.0044,0.1228,0
2,0.75,-0.0519,-27.5402,-0.564394,2.8885975,1.23158,0.0877,16.1866,14.8714,99.9,89.7019,0.238976,422.3755,13.1061,0.2959,0.2869,0.098,0.231418,0.0033,0.0921,0
2,1.25,-0.0665,-31.5441,-1.5537675,3.6215175,1.44265,0.0892,15.98255,14.7763,99.9,89.6953,0,421.318,13.0886,0.331193,0.301402,0.10758,0.23054,0.0035,0.10025,0
2,1.75,-0.08045,-29.964975,-1.62189125,2.2955825,1.5012775,0.09525,15.771375,14.498925,99.8901,91.797375,0,416.1865,13.38505,0.32062675,0.301107,0.10026825,0.233875,0.00255,0.0894,0
2,2.25,-0.0781,-28.93785,-1.18058,4.08545,1.5551825,0.103875,15.1927,14.16985,99.8743,92.5922,0,416.314,13.17455,0.33374325,0.3090555,0.123275,0.223925,0.0027,0.073675,0
2,2.75,-0.0658,-26.735875,-2.99672,4.36223,1.52935,0.1026645,14.685575,13.85585,99.8833,94.180775,0,419.537,12.9966,0.334325,0.31422125,0.13025,0.21404775,0.0026,0.0669,0
2,3.25,-0.05765,-19.82905,-1.850025,3.82544,1.5170425,0.096125,14.493775,13.348775,99.8419,96.25865,0,422.1655,13.4638,0.32700975,0.2832,0.122367,0.20685,0.0033,0.0527,0
2,3.75,-0.047525,-21.322575,-3.376705,3.88485,1.401925,0.081225,14.70485,13.3175,99.80425,98.4086,0,425.10425,12.979525,0.32447675,0.28225,0.10348525,0.183177,0.0033,0.05865,0
2,4.25,-0.051725,-21.352475,-3.941175,3.25475,1.399505,0.09465,14.223275,13.102275,99.789275,98.3133,0,426.7,12.58625,0.352452,0.3105915,0.10449325,0.2019195,0.003425,0.06505,0
2,4.75,-0.04665,-19.983425,-5.528205,4.484665,1.350275,0.095575,14.3695,12.956625,99.8023,100,0,427.941,13.136525,0.29024375,0.31340425,0.10564175,0.1888465,0.002925,0.057025,0
2,5.25,-0.0584,-17.7912,-4.235405,4.67005,1.2821,0.0937,14.2727,12.8364,99.8072,100,0,425.316,12.905525,0.3136,0.278091,0.1045,0.1844,0.00285,0.0552,0
2,5.75,-0.0531,-20.64525,-3.208535,2.20304,1.309955,0.0933,13.98645,12.99375,99.832025,100,0,425.40925,12.600825,0.352783,0.2895,0.08865,0.1839765,0.00345,0.055,0
2,6.25,-0.0457,-17.41295,-5.959375,4.121485,1.46935,0.0919,13.982,12.8481,99.864875,100,0,429.088,12.89815,0.3233,0.2713745,0.1163165,0.17615,0.0033,0.0455,0
2,6.75,-0.0552,-17.1084,-4.0652325,1.49337,1.402805,0.09275,14.0822,12.8535,99.886225,100,0,428.589,12.8426,0.295439,0.26355,0.10005,0.16475,0.002425,0.057225,0
2,7.25,-0.06455,-9.9711,3.39285,1.307285,1.28091,0.09775,14.3941,13.1453,99.90785,100,0,427.336,12.5467,0.34615,0.322581,0.1322215,0.193345,0.00295,0.1924,18
2,7.75,-0.0947,-1.66467,18.147,-2.1693525,1.61815,0.144708,14.4388,13.342,99.956925,97.2276,0,420.407,13.472175,0.5027335,0.3885075,0.19385,0.2626,0.00275,0.246375,180.5
2,8.25,-0.130677,10.355,45.57975,-4.6246,1.92598,0.190195,15.8095,14.6356,99.9896,89.31995,0,412.686,14.16385,0.5937,0.496,0.2418,0.315448,0.00205,0.254,304.2
2,8.75,-0.159444,21.4328,65.35805,-9.170655,2.139355,0.220141,17.08605,15.74925,100.00575,80.82735,1.0502925,407.29425,14.1341,0.6493005,0.5592,0.2754015,0.34975,0.002,0.32565,460.8
2,9.25,-0.1945315,40.967125,89.952925,-11.34095,2.345295,0.2386285,18.375175,16.936025,100.0305,74.74125,2.1603,402.205,14.2711,0.7325515,0.644025,0.30706275,0.40298525,0.0024,0.4042,616.3
2,9.75,-0.220793,64.78535,115.53875,-14.9031,2.3923275,0.25041825,19.063025,17.8221,100.0265,68.2461,3.247555,397.73325,14.3308,0.7608575,0.7597825,0.31578725,0.478925,0.00245,0.4484,789.41
2,10.25,-0.256875,79.73755,148.642,-17.6152,2.5414025,0.255587,19.968025,19.0647,100.0915,66.164175,4.69168,394.968,14.352975,0.836019,0.79965,0.343256,0.5202395,0.0026,0.516075,956.375
2,10.75,-0.242204,96.62125,163.84,-18.738,2.28997,0.24281,20.80825,19.632,100.09175,62.498125,6.11,392.175,13.46405,0.86205,0.8429685,0.343753,0.5461655,0.0026,0.598475,1140.3
2,11.25,-0.243415,98.5638,178.18925,-21.059575,2.18273,0.237029,21.6844,20.3767,100.062,59.28395,7.0582325,390.4425,12.818025,0.893843,0.889,0.346783,0.607,0.0029,0.60445,1305.525
2,11.75,-0.24148225,110.6975,213.8175,-22.46,2.0682,0.245607,21.905725,20.993375,99.997375,56.628775,8.3802,388.951,12.9417,0.9150665,0.921455,0.3630285,0.62821925,0.0029,0.700575,1432.08
2,12.25,-0.2459365,117.40725,225.323,-22.2324,2.0597925,0.24417925,22.51555,21.491875,99.950925,54.30675,9.8820825,388.084,13.2921,0.92768,0.936825,0.362325,0.6353715,0.00305,0.71595,1545
2,12.75,-0.243675,109.16775,236.47225,-22.3089,2.1002175,0.245055,23.05525,21.825425,99.91075,52.17705,11.198075,386.956,13.155025,1.004825,0.9549225,0.3723,0.65205,0.00295,0.750975,1615.4175
2,13.25,-0.23900675,115.97,257.52975,-21.0659,2.249155,0.24906925,23.69235,22.352025,99.91955,48.37795,11.92445,385.953,12.612,1.0565,1.002,0.37046775,0.6433345,0.0029,0.81025,1614.32
2,13.75,-0.236975,105.81775,264.8705,-21.529,2.2217125,0.24609675,23.696275,22.6648,99.9,46.468425,12.79815,385.978,12.4697,1.029275,1.01264,0.368375,0.631975,0.0029,0.824275,1524.13
2,14.25,-0.25165,102.917,258.73175,-20.730625,1.969705,0.23765,23.9731,23.1071,99.9,44.646225,13.5797,385.27075,12.163,1.018725,0.99636,0.3528,0.6004,0.0029,0.81415,1432.16
2,14.75,-0.2313285,89.25185,222.362,-19.41145,1.959195,0.214279,24.1585,23.21735,99.883,44.4186,13.6995,385.682,12.7893,0.98675,0.9774705,0.3641095,0.56515,0.00265,0.851375,1404.345
2,15.25,-0.229611,84.0331,238.7565,-19.1541,2.034225,0.24335,24.4123,23.5359,99.8966,45.14265,14.0139,385.049,12.71345,1.03445,0.99637,0.3568495,0.537,0.0028,0.808825,1281.6
2,15.75,-0.252959,68.51815,199.421,-17.093275,2.13557,0.228276,24.57195,23.7264,99.8286,44.577575,14.404,384.66825,12.7237,0.9992,0.949895,0.34775,0.4720015,0.0024,0.818675,1201.4
2,16.25,-0.2445955,53.3725,196.37975,-14.5636,2.043515,0.2267605,24.5001,23.5204,99.8,43.2929,15.03505,385.294,12.157325,0.939283,0.9035135,0.34035,0.4417,0.002225,0.6884,1157.82
2,16.75,-0.222572,32.5234,158.11525,-12.202475,2.114675,0.2176725,24.6149,23.82485,99.8,43.523,14.969625,385.25375,11.9322,0.90497,0.8420715,0.311303,0.35905,0.0019,0.628875,1000.2
2,17.25,-0.2050325,23.48605,141.5455,-9.0605425,2.22041,0.21029,24.9328,23.94665,99.7982,43.5461,15.01225,385.01875,11.8645,0.8478545,0.7405,0.304486,0.2779,0.0015,0.55975,819
2,17.75,-0.1889095,5.471355,106.35825,-6.26549,1.95917,0.1828,24.77265,23.75665,99.7972,44.10955,14.442975,385.3935,12.11675,0.707759,0.6576345,0.2711,0.2113045,0.0011,0.54965,644.1175
2,18.25,-0.13545,-5.92748,68.46815,-2.870715,1.921165,0.182862,24.5714,23.3051,99.7989,45.86145,13.816975,386.421,12.223175,0.628,0.568439,0.237202,0.186393,7e-04,0.53535,416.4
2,18.75,-0.0984,-14.15065,26.46275,-0.228125,1.79554,0.128113,23.9934,22.69385,99.7645,48.692775,12.44025,387.17075,12.50505,0.543508,0.40095,0.1933835,0.183166,0.001,0.41665,218.11
2,19.25,-0.0601,-18.9914,7.913205,-0.430083,1.37791,0.09035,22.9193,21.74835,99.7547,54.6804,10.3837,391.27125,12.9595,0.32505,0.297067,0.106292,0.268679,0.0024,0.3459,130.16
2,19.75,-0.03245,-21.89895,2.405475,-0.248525,1.357455,0.0704,21.92875,20.6883,99.7929,62.031525,8.3950975,399.041,13.3894,0.267554,0.2394265,0.084,0.3649745,0.003275,0.2057,31.9625
2,20.25,-0.0247,-22.048475,-2.72728,1.22005,1.1987325,0.06675,20.740275,19.346225,99.79795,66.4607,5.4937975,408.535,13.5693,0.25968975,0.2315905,0.07085,0.330675,0.003925,0.1857,0
2,20.75,-0.0246,-26.0351,-1.7306,1.830585,1.1164,0.0686,19.4753,18.3668,99.85115,69.900425,3.920595,417.1165,13.1624,0.2366,0.230088,0.0784,0.2986,0.0055,0.173425,0
2,21.25,-0.025575,-20.303975,-4.5272325,-2.1822,1.2600775,0.07415,18.7215,17.531575,99.866375,73.55335,3.68022,418.515,13.305675,0.28970075,0.228775,0.0719,0.28005,0.0054,0.1499,0
2,21.75,-0.026875,-27.38845,0.94444425,2.7235475,1.220465,0.072625,18.509025,17.426625,99.8955,76.7872,2.04005,422.065,13.126825,0.27565,0.22969925,0.072725,0.291238,0.0047,0.155125,0
2,22.25,-0.0332,-28.9331,-1.237811,3.0571,1.2656,0.0683,18.088,16.8821,99.8991,78.579225,1.78283,420.56775,12.9305,0.28,0.227224,0.0825,0.2641,0.0038,0.13705,0
2,22.75,-0.0429,-24.5149,0.27877825,3.476375,1.20236,0.0725,17.74625,16.4794,99.90025,81.184375,1.36395,419.09,12.800325,0.2621,0.2592865,0.0831,0.2562,0.0041,0.1475,0
2,23.25,-0.0488,-27.94355,-1.22566,1.84145,1.2181,0.07525,17.3844,16.12435,99.9,82.28375,0.840335,420.91775,12.7915,0.2822195,0.2589,0.06855,0.244796,0.00305,0.08945,0
2,23.75,-0.054625,-29.276075,-1.00104725,1.8864775,1.216655,0.07545,17.08985,15.914075,99.9006,85.3461,0.44734825,420.678,13.046225,0.275175,0.234444,0.079675,0.23192725,0.0028,0.10375,0
3,0.25,-0.0455,-23.1473,-0.95852375,3.0402975,1.368975,0.06795,14.110975,13.107325,100.103,85.474325,0.1449725,418.8675,11.0031,0.26579775,0.22898825,0.077675,0.20329275,0.002425,0.05755,0
3,0.75,-0.0392,-20.46145,-2.0926,2.68724,1.24966,0.0814,13.5159,12.44115,100.12,84.6996,0.06165,414.2765,11.017025,0.29635,0.2379,0.0859,0.20865,0.001875,0.056525,0
3,1.25,-0.0363,-18.3218,-2.79908,2.6688,1.2397675,0.07515,13.266875,12.155575,100.15675,87.557,0,416.602,10.7947,0.2842465,0.235408,0.0883,0.203203,0.001975,0.05025,0
3,1.75,-0.046,-17.8295,-1.45963,3.04329,1.3002,0.087,13.1932,12.0151,100.154,88.77165,0,418.235,11.11345,0.2947,0.26376,0.0894,0.1969,0.00205,0.057325,0
3,2.25,-0.0509,-18.4607,-2.6572,2.9749,1.3641,0.0845,12.8641,11.6334,100.15125,87.6419,0,416.03,11.1328,0.30849,0.2548,0.095,0.17989,0.00205,0.0554,0
3,2.75,-0.0489,-15.9182,-2.6209,1.97572,1.39762,0.0749,12.4503,11.4109,100.12275,88.89325,0,417.4335,10.7065,0.2779,0.244965,0.0836,0.1966,0.002075,0.05475,0
3,3.25,-0.050325,-16.846975,-3.52795,2.54025,1.489415,0.08695,12.077575,11.27805,100.12175,89.219575,0,418.5625,10.5322,0.29478975,0.27157625,0.0984,0.187175,0.00215,0.055425,0
3,3.75,-0.031875,-14.981375,-3.36319,2.3028525,1.458275,0.077475,11.848875,11.07235,100.105,92.4167,0,420.014,10.3438,0.29380525,0.240325,0.08245,0.188647,0.00225,0.058225,0
3,4.25,-0.034875,-14.153775,-5.201775,2.16437,1.38362,0.066475,11.654025,10.589525,100.1005,91.74745,0,417.116,10.107325,0.25464875,0.2175,0.08235,0.18716675,0.00215,0.053625,0
3,4.75,-0.0522,-12.940325,-4.032155,1.59501,1.268875,0.068125,11.201975,10.623525,100.1005,91.13065,0,416.7245,9.765,0.249688,0.2297,0.087125,0.15995,0.0019,0.0562,0
3,5.25,-0.04475,-17.17085,-3.55939,1.451825,1.33861,0.07495,11.111,10.322025,100.1315,89.718125,0,415.87825,9.865625,0.26154275,0.22366975,0.084,0.16383175,0.002,0.0548,0
3,5.75,-0.0428,-15.4927,-4.90455,1.5982,1.4532,0.0679,11.0102,10.3506,100.17125,87.7569,0,412.4395,9.5267,0.2641,0.2272,0.0875,0.1745,0.0016,0.050625,0
3,6.25,-0.03825,-14.946225,-5.00293,2.87375,1.4277775,0.0724,10.8246,9.9381,100.2,85.6131,0,414.3555,9.302,0.26786525,0.23087,0.0788,0.1643825,0.0017,0.0534,0
3,6.75,-0.0477,-13.9219,-4.14065,2.50205,1.52017,0.0718,11.0167,9.9679,100.1985,81.7945,0,414.9845,9.19265,0.295565,0.236397,0.1003,0.1735,0.002,0.0619,0
3,7.25,-0.0446,-13.1158,-4.55495,2.07912,1.49636,0.0849,10.8399,9.9118,100.20675,82.1531,0,413.19525,9.6206,0.2733,0.2431,0.1095,0.16857,0.001625,0.09115,0
3,7.75,-0.063,-7.7742,5.2125625,1.3027025,1.56935,0.121,10.9076,10.6396,100.224,88.133,0,414.25625,9.988075,0.3662,0.311357,0.1662,0.1859,0.00155,0.1382,36
3,8.25,-0.0963,-0.733712,23.536075,-2.80412,1.7649,0.159403,12.1056,11.2784,100.232,86.06515,0,413.17625,10.61985,0.498661,0.4061,0.213253,0.246844,0.001575,0.199375,186
3,8.75,-0.138999,12.4549,45.9165,-4.8786,2.2763,0.205544,13.967,12.9013,100.255,80.81975,0.619,410.106,10.8811,0.6129,0.533014,0.276682,0.3289,0.001775,0.24705,307.6
3,9.25,-0.1849785,28.0216,64.697025,-6.5881,2.616205,0.24365,15.25255,14.6006,100.206,77.4151,1.981425,401.8445,11.331575,0.68165,0.5944695,0.3020155,0.336663,0.0014,0.2912,420.43
3,9.75,-0.2125945,35.09025,83.0675,-8.48838,2.8035325,0.258549,16.109475,15.1769,100.228,70.6871,2.5488,399.2115,11.5364,0.76774925,0.70299425,0.3226605,0.39215,0.0014,0.2822,612
3,10.25,-0.2371045,50.2262,91.8144,-10.6353,2.7737875,0.2509685,17.137725,16.333,100.2255,63.255,3.5814,396.14575,11.3401,0.787006,0.766883,0.335941,0.41565,0.00145,0.30165,730.92
3,10.75,-0.239497,62.2273,98.804625,-12.215425,2.6476,0.245939,18.2642,16.98945,100.26425,58.1581,4.7031,394.654,11.14045,0.8404255,0.8086105,0.3471875,0.466291,0.00155,0.31795,822.49
3,11.25,-0.2342,72.5559,111.421,-12.7408,2.85361,0.25264,18.714,17.8177,100.23825,54.8192,5.571575,391.815,10.55565,0.926049,0.876209,0.3701,0.5044,0.001625,0.39025,872.02
3,11.75,-0.24095,82.7402,128.897,-14.1082,2.65231,0.2616,19.226675,18.29425,100.2165,51.6914,6.3860075,391.183,11.102725,0.961875,0.897433,0.368075,0.543525,0.0017,0.37475,1009
3,12.25,-0.2457,85.000125,131.204,-14.9326,2.682255,0.2351,19.92285,18.91515,100.1905,48.55395,6.88285,390.396,11.28575,0.97641,0.95045,0.366917,0.5259225,0.0018,0.433,1119
3,12.75,-0.2468035,95.0965,140.81175,-14.8368,2.805405,0.25472,20.28305,19.09985,100.1935,45.95765,7.4511,389.02925,10.9408,1.0554,0.9475825,0.3786955,0.5554225,0.0017,0.4196,1192
3,13.25,-0.2423,84.08455,134.82875,-13.18355,2.67178,0.253739,20.6117,19.35295,100.137,44.77685,7.5967525,388.5175,11.224325,1.077795,0.9456385,0.3895785,0.534325,0.0018,0.42805,1022
3,13.75,-0.234187,77.5974,128.41,-12.9999,2.830025,0.2571955,21.07765,19.82965,100.103,45.1236,8.5253,388.2905,11.0556,1.0151,0.9549305,0.38205,0.493152,0.0017,0.4481,1034.085
3,14.25,-0.2415,66.7334,125.408,-13.1551,2.73665,0.235762,21.1994,20.1522,100.085,43.86995,9.329075,388.3775,10.5277,1.0546,0.965769,0.3587,0.514172,0.0017,0.4092,946
3,14.75,-0.236325,61.2352,152.292,-11.6623,2.57345,0.2464965,21.50425,20.42855,100.0055,44.035625,9.68205,387.597,10.7319,1.047825,0.979335,0.36935375,0.46501375,0.00165,0.44865,850.85
3,15.25,-0.2160405,51.7936,137.42825,-12.2249,2.494825,0.24653075,22.083175,20.9298,99.99295,42.987275,9.37735,387.89,10.646425,0.9895575,0.956975,0.35445,0.42817675,0.0015,0.4109,798
3,15.75,-0.2270925,38.7273,118.289,-10.663225,2.65517,0.2470245,22.0053,20.9088,99.9422,42.302475,9.394665,387.4635,10.3159,0.9455,0.901752,0.3465,0.3713675,0.00135,0.4036,825
3,16.25,-0.206741,26.76015,102.68725,-8.25703,2.3964825,0.2354215,21.94085,20.811125,99.9034,41.5387,9.794175,387.37,10.401125,0.92100025,0.85405,0.3368355,0.33289,0.00115,0.34865,582.6
