DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA,PA,NETRAD,G_1_1_1,G_2_1_1,TS_1_1_1,TS_2_1_1,PPFD_IN
1,6.25,-0.2278135,-26.0593,-0.1042005,-0.160024,1.18228,0.1484895,-6.285675,405.46,2.94755,0.4612335,0.4087665,0.169909,0.09005,-9.0395675,97.50555,-16.1211,-11.0491,-10.77935,0.763648,0.673592,-0.0304
1,6.75,-0.21694875,-22.284425,-0.18802,0.13227975,1.018411,0.16968825,-6.4202925,406.3595,3.04768,0.406126,0.3818645,0.19332325,0.10370275,-7.640315,97.477425,-16.68055,-11.039675,-10.700275,0.76319275,0.67433875,-0.027875
1,7.25,-0.236322,-22.602975,-0.300822,-0.23770575,1.027591,0.152976,-6.7028025,406.12375,3.01494,0.4042495,0.4314135,0.1939335,0.103185,-8.48946,97.458225,-17.602725,-11.0173,-10.67985,0.75765275,0.68587625,0.0796
1,7.75,-0.21636725,-22.2712,0.432473,-0.07865,1.206175,0.19112175,-6.9822825,406.3705,2.984925,0.50757175,0.437549,0.23956125,0.093713,-9.2574375,97.487125,-12.787825,-10.98565,-10.4697,0.75233875,0.65414525,3.0165825
1,8.25,-0.21725425,-19.258075,-0.0924595,-0.3995465,1.080015,0.18552925,-7.7573225,407.633,3.051625,0.48852075,0.4059005,0.23321675,0.09085,-8.749905,97.5199,-4.5169875,-10.94075,-10.151375,0.742325,0.62470875,18.21595
1,8.75,-0.2442285,-4.8353775,3.564285,-0.0999745,1.22296,0.18412475,-7.0466275,407.1925,3.066825,0.529716,0.4627405,0.24822475,0.115233,-7.370395,97.55585,0.910458,-10.8847,-9.58029,0.7261355,0.59710025,44.074175
1,9.25,-0.2511265,3.419895,9.009915,-0.3233145,1.22405,0.2016215,-6.13795,407.27725,3.2067525,0.5172575,0.494827,0.2532295,0.1348095,-6.08351,97.5889,7.46056,-10.6559,-9.73824,0.705824,0.581325,69.8489
1,9.75,-0.27882425,5.721705,10.407975,-0.377553,1.25102,0.2149355,-6.1115,407.8435,3.1955275,0.51098075,0.5120355,0.2784865,0.16469525,-5.32196,97.5978,13.255,-10.5678,-9.67633,0.694297,0.570382,103.984
1,10.25,-0.347884,16.719,15.38835,-0.59547125,1.50855,0.268486,-5.45886,406.054,3.190715,0.590347,0.506038,0.317519,0.16025,-5.0351625,97.53855,20.50295,-11.421575,-10.2061425,0.693761,0.58513725,162.52225
1,10.75,-0.32942,14.57705,14.8957,-0.30163,1.508955,0.2588385,-4.861915,405.88,3.17862,0.6186555,0.609219,0.34176,0.1774005,-4.78231,97.5503,24.5048,-10.9072,-9.50056,0.705567,0.646578,191.458
1,11.25,-0.30858175,16.062025,14.72955,-0.29920075,1.578665,0.27705325,-4.6643725,406.15425,3.20041,0.69438925,0.6847845,0.35452,0.18959175,-4.5365175,97.5835,28.19355,-10.759875,-9.35364,0.68952725,0.59477175,217.769
1,11.75,-0.358851,26.5864,16.268975,-0.529883,1.65641,0.299771,-4.5987,406.80675,3.020535,0.716863,0.679181,0.368393,0.198682,-4.25345,97.667,34.65025,-10.65995,-9.239505,0.6971955,0.6207085,239.571
1,12.25,-0.337254,29.3447,13.3328,-0.41937525,1.55099,0.281781,-4.90767,406.5025,3.12181,0.717467,0.717839,0.369391,0.22301,-4.45445,97.687725,25.664975,-10.4943,-9.1673425,0.70645175,0.64909925,219.16
1,12.75,-0.304792,24.8868,15.3857,-0.283328,1.56388,0.293804,-4.69609,406.46025,3.1392,0.694775,0.733298,0.379761,0.195007,-4.405965,97.7013,27.1119,-10.18755,-9.07146,0.720275,0.63589,227.612
1,13.25,-0.372411,21.4067,14.86965,-0.088142,1.65445,0.297442,-4.67774,406.733,3.072395,0.814863,0.767999,0.388629,0.215225,-4.225525,97.660225,35.07765,-10.0201,-8.8438175,0.73268325,0.62628425,234.68725
1,13.75,-0.33765025,21.85535,18.3955,-0.4679155,1.98266,0.30943825,-4.66408,406.509,3.21819,0.83985975,0.74288825,0.42531825,0.21144625,-4.408865,97.69555,30.09395,-9.81526,-8.76337,0.7379695,0.7224905,245.352
1,14.25,-0.320963,19.0121,12.4379,0.0115125,1.90759,0.310079,-4.72868,406.2155,3.151295,0.781508,0.670208,0.405912,0.150016,-4.658285,97.71075,25.29155,-9.78269,-8.28838,0.748575,0.732481,219.2785
1,14.75,-0.30246,10.994075,10.9648,-0.029805,1.756265,0.27215425,-4.797245,405.9565,3.1480025,0.7238775,0.647617,0.376826,0.1488695,-4.4407,97.7544,19.986,-9.719845,-8.24366,0.758821,0.740764,177.197
1,15.25,-0.3086455,8.5347525,11.073175,0.009683,1.686455,0.267971,-4.645445,406.667,3.0593575,0.71812825,0.6653165,0.344606,0.12679175,-4.404225,97.7902,14.6157,-9.692745,-8.212515,0.7771165,0.748378,122.4115
1,15.75,-0.25012825,0.36461,8.7398575,0.05905,1.6882,0.272703,-4.6861825,406.8645,3.07009,0.6975285,0.55964425,0.3488485,0.10425525,-4.63427,97.7991,7.74102,-9.98468,-8.122795,0.7884855,0.7621855,88.6033
1,16.25,-0.2538715,-9.9575675,5.9317775,-0.230691,1.33491,0.23542375,-4.7956275,405.847,3.1005375,0.59016425,0.53507175,0.29406025,0.091725,-4.79162,97.8054,0.988014,-9.881235,-8.43842,0.8059385,0.768944,44.15635
1,16.75,-0.219754,-15.2134,1.905205,0.1095075,1.197465,0.1899445,-5.10215,405.71225,3.15496,0.498678,0.430817,0.243412,0.0995955,-5.07553,97.79225,-9.7846,-9.7792,-8.397835,0.800631,0.7757885,19.9007
1,17.25,-0.238886,-23.3853,0.379176,0.105143,1.0972125,0.16252825,-5.321175,405.169,3.0402125,0.42873025,0.373528,0.19620875,0.079075,-5.770585,97.76845,-27.4897,-9.7068,-8.396375,0.79195,0.7800985,5.311205
1,17.75,-0.230608,-29.360625,-0.103643,0.0346,1.0993875,0.15384125,-5.590445,404.778,2.9918425,0.3689895,0.328536,0.1986515,0.0909,-6.13374,97.8245,-32.09895,-10.038585,-8.27267,0.792747,0.780344,0.2699815
1,18.25,-0.225634,-33.5847,0.31036875,0.0235,1.02871,0.153463,-6.174,404.71025,2.9774825,0.345322,0.324063,0.189325,0.0922,-6.605815,97.76605,-32.2929,-10.1269,-8.530035,0.793741,0.7770525,-0.03765
1,18.75,-0.20477625,-31.416175,-0.0155,-0.01885,1.057895,0.12110425,-6.29327,404.2535,3.03021,0.378864,0.31458575,0.166983,0.10118525,-6.768075,97.79825,-27.28885,-10.017065,-8.67693,0.7990515,0.7783745,-0.03505
1,19.25,-0.2307685,-26.595475,-0.3609685,0.0108,1.029025,0.11165575,-6.2539725,404.205,3.17247,0.30337625,0.2931185,0.13148725,0.10022075,-6.972075,97.78295,-25.6178,-10.14405,-8.81451,0.804609,0.779658,-0.03795
1,19.75,-0.21431475,-33.522025,-0.0918,-0.11731375,1.061345,0.13364325,-6.07187,406.0265,3.18099,0.32012325,0.28197225,0.171051,0.093625,-7.043025,97.7713,-24.0713,-10.286,-8.964065,0.8079095,0.77636725,-0.03205
1,20.25,-0.219813,-35.4383,0.149749,-0.075275,1.037,0.12757,-6.42475,404.26375,3.15884,0.348138,0.327317,0.156323,0.115326,-7.22031,97.7519,-24.89885,-10.699175,-9.04701,0.80788,0.77385825,-0.029
1,20.75,-0.2466545,-33.45975,0.1067,-0.135775,1.08094,0.10677875,-6.43011,405.85,3.0981825,0.337374,0.31234225,0.12373275,0.100529,-7.9004175,97.7732,-23.992325,-10.61065,-9.2202725,0.81101975,0.77090575,-0.0289
1,21.25,-0.22792325,-27.486375,0.77193,-0.216736,0.9623405,0.0883,-6.5001975,405.402,3.09259,0.3295605,0.338722,0.11349575,0.0982525,-8.058635,97.72985,-24.46035,-10.51245,-9.4165325,0.8127535,0.76378125,-0.03025
1,21.75,-0.24869225,-24.940625,0.4163075,-0.035725,1.0177925,0.1150885,-6.339995,403.9575,3.05399,0.360807,0.279476,0.14425925,0.10985475,-8.61095,97.719475,-25.63065,-10.44315,-9.4160075,0.8138575,0.7517075,-0.0267
1,22.25,-0.22391125,-24.75425,-0.021575,-0.162363,1.113835,0.09967125,-6.35423,403.594,2.9766125,0.40384525,0.37494875,0.146257,0.10043875,-8.6095925,97.7653,-21.24555,-10.357475,-9.3324575,0.814178,0.741874,-0.026275
1,22.75,-0.25095475,-26.22135,-0.10226725,-0.0484,1.0286125,0.1242375,-6.1983075,403.9765,3.0150425,0.40373025,0.32015225,0.1642875,0.121184,-8.827735,97.7385,-18.47255,-10.299525,-9.27297,0.825947,0.73397775,-0.0278
1,23.25,-0.2619845,-23.9714,0.72414375,0.0158,1.105225,0.105317,-6.15168,404.684,2.985055,0.33917575,0.30962675,0.1615825,0.10750125,-8.4052075,97.69265,-17.80145,-10.508925,-9.3267525,0.82687825,0.72484725,-0.02785
1,23.75,-0.30495525,-26.15505,0.3366705,0.03995,1.0514525,0.11643825,-6.06633,404.195,3.09248,0.3491885,0.332285,0.15546725,0.1137215,-8.88334,97.676625,-17.6085,-10.422925,-9.4299925,0.82114675,0.69439725,-0.0279
2,0.25,-0.21469125,-28.5814,-0.331778,-0.168355,1.1233125,0.16371725,-5.2428925,404.562,3.50938,0.41661325,0.3640705,0.211008,0.0978,-6.4142275,97.5824,-21.0333,-10.06809,-9.62468,0.81537275,0.7312775,-0.75878975
2,0.75,-0.226244,-24.687125,-0.12632675,-0.244743,1.04975,0.14405425,-5.297245,404.606,3.4463025,0.3866295,0.340176,0.19760675,0.10712475,-6.2311625,97.535525,-20.9511,-9.69315,-9.4583725,0.804965,0.739734,-0.792238
2,1.25,-0.21662025,-22.385125,0.15263325,-0.06875725,1.0512475,0.15448525,-5.2291425,405.2245,3.4680675,0.39028025,0.32169125,0.201993,0.095025,-6.245655,97.51975,-18.8846,-9.6109075,-9.3085675,0.77502975,0.72168875,-0.74737825
2,1.75,-0.221182,-24.0966,0.08590375,-0.17532575,1.00941,0.157929,-5.48082,404.612,3.50802,0.403173,0.35787,0.202601,0.0929,-6.19128,97.47525,-18.34885,-9.46771,-9.3116125,0.74721,0.7060815,-0.71929675
2,2.25,-0.2405585,-24.3866,0.0651675,-0.2660245,1.170795,0.1769315,-5.4870575,404.89025,3.4525775,0.4368795,0.37963125,0.2323075,0.0982555,-6.112165,97.51195,-18.608275,-9.4657025,-9.2897,0.7231995,0.7044245,-0.72263375
2,2.75,-0.21767525,-25.76655,-0.58383375,-0.217756,1.1940025,0.1744705,-5.2740925,405.6075,3.477455,0.4281595,0.34817675,0.21458425,0.093075,-5.8771525,97.566575,-17.7855,-9.5105125,-9.280615,0.71331675,0.7023285,-0.7005075
2,3.25,-0.208698,-21.4287,0.348963,-0.23100275,1.2675,0.166524,-5.68715,405.871,3.42441,0.426939,0.376196,0.231158,0.0945,-6.3614325,97.5749,-18.627575,-9.559805,-9.327735,0.70076775,0.700305,-0.723293
2,3.75,-0.190129,-18.8648,0.359781,-0.313466,1.24596,0.172868,-5.80158,406.433,3.52498,0.449997,0.352423,0.228881,0.100883,-6.8713375,97.57715,-18.713525,-9.58382,-9.3072125,0.690969,0.69790675,-0.7440845
2,4.25,-0.247281,-18.0936,0.30098475,-0.0431,1.22964,0.206918,-5.33197,406.24125,3.5845825,0.457707,0.410056,0.241306,0.0852,-6.94724,97.5802,-18.0171,-9.69293,-9.35723,0.720395,0.695044,-0.767207
2,4.75,-0.250344,-21.832175,0.0972,-0.25955575,1.23685,0.191776,-5.33612,406.73825,3.50983,0.484483,0.403615,0.236221,0.0805,-7.1571,97.5759,-16.9369,-9.76103,-9.35247,0.763444,0.692528,-0.771941
2,5.25,-0.236672,-18.72255,0.1454745,-0.26536725,1.15491,0.177055,-5.19724,405.831,3.569465,0.446566,0.414872,0.233685,0.0798,-6.62037,97.5276,-15.401475,-9.726475,-9.3642325,0.73955725,0.67920075,-0.78338825
2,5.75,-0.222339,-20.4395,-0.02732525,-0.07274925,1.15543,0.172082,-5.23969,406.6765,3.535055,0.437213,0.388134,0.237437,0.0851,-6.5261975,97.577625,-16.74455,-9.9027975,-9.36124,0.7225775,0.66540625,-0.8001775
2,6.25,-0.24368,-17.173275,0.31420925,-0.041875,1.18609,0.184202,-5.38825,407.109,3.5616475,0.481746,0.43191,0.239248,0.0922,-6.28405,97.55995,-15.62295,-9.9026,-9.3393425,0.7132055,0.65201875,-0.7867505
2,6.75,-0.203599,-18.07925,0.414462,-0.119765,1.22626,0.178825,-5.54375,407.1775,3.515425,0.438973,0.39838,0.230923,0.0762,-6.713595,97.53855,-15.70315,-10.68175,-10.17065,0.702051,0.6323225,-0.4016455
2,7.25,-0.2090505,-17.41335,-0.1949185,-0.192203,1.3182075,0.180811,-5.5524875,407.09625,3.52315,0.487933,0.400545,0.24680425,0.0822,-6.69348,97.55545,-13.1802,-10.84585,-10.55655,0.6959855,0.6126195,0.5597235
2,7.75,-0.230852,-16.2934,0.5819935,-0.0309,1.40545,0.203106,-5.52544,407.381,3.607765,0.540262,0.451164,0.266507,0.0835,-6.585035,97.56975,-6.083485,-10.9185,-10.4964,0.689194,0.596684,11.8741
2,8.25,-0.272817,-8.31157,2.62378,-0.0685,1.40444,0.230224,-5.42186,407.033,3.701,0.566885,0.479158,0.300187,0.0868,-6.002815,97.558625,0.11568575,-10.787775,-10.0277625,0.6609305,0.58532825,38.5075
2,8.75,-0.30705,-2.99219,4.9337875,-0.212644,1.57482,0.260971,-5.19329,407.10225,3.6881175,0.638114,0.51642,0.315039,0.118357,-5.139025,97.547,5.835395,-10.195325,-9.3299075,0.65284225,0.5856925,67.48265
2,9.25,-0.274962,3.574515,9.58851,-0.0714,1.677815,0.291431,-5.055265,406.3335,3.6941,0.70443625,0.5803015,0.359393,0.12475875,-5.267475,97.5872,11.85955,-9.62571,-9.19498,0.64327025,0.58694325,103.7645
2,9.75,-0.2935645,12.5593,9.2671425,-0.207656,1.88554,0.31403,-5.228575,406.40525,3.7336825,0.7649915,0.6924955,0.396046,0.141024,-5.16382,97.589,19.9788,-9.07879,-9.1624,0.628303,0.588845,149.471
2,10.25,-0.3246115,15.8652,14.40185,-0.25809875,1.845625,0.3329375,-4.74944,406.5465,3.6613,0.76506,0.70661,0.395865,0.1663105,-4.58553,97.5568,26.5922,-8.88074,-8.99588,0.636224,0.592854,186.562
2,10.75,-0.383782,26.492,17.4945,-0.3789835,2.012225,0.343993,-4.51499,407.135,3.662515,0.864263,0.773306,0.433692,0.210956,-4.0698475,97.5357,34.587825,-8.2498425,-8.334605,0.6667265,0.606232,261.65825
2,11.25,-0.425379,26.86635,18.8288,-0.695276,1.98049,0.360903,-4.286195,407.087,3.85499,0.893903,0.814289,0.4661725,0.223791,-3.6736475,97.539425,38.137175,-7.8541825,-7.5955325,0.692376,0.61147075,279.578
2,11.75,-0.446291,32.20535,20.71705,-0.263955,2.066095,0.3701035,-4.100575,406.868,3.765265,0.8838655,0.848831,0.4653095,0.210715,-3.3388575,97.54785,38.11005,-7.3270525,-7.09947,0.7185865,0.61816325,296.1525
2,12.25,-0.4219455,29.8029,18.978925,-0.1889995,2.01322,0.34948,-3.48534,406.51225,3.725425,0.883368,0.80204,0.472909,0.2173095,-2.642775,97.507125,47.795325,-7.2196925,-6.805505,0.73262075,0.63843875,284.811
2,12.75,-0.423077,35.4947,20.48295,-0.12612,2.02711,0.3623955,-2.512575,405.897,3.71632,0.941,0.806549,0.465754,0.214271,-2.0909375,97.457175,43.991075,-6.9882225,-6.63107,0.7632615,0.64975275,304.672
2,13.25,-0.424611,33.81735,19.3917,-0.265301,2.056015,0.37366375,-1.996135,406.329,3.66632,0.95378525,0.8388525,0.4675825,0.20763175,-1.4930475,97.4429,43.144825,-6.93952,-6.542095,0.7855055,0.66326,308.702
2,13.75,-0.4197945,30.798,18.667475,-0.37974,2.012735,0.3746735,-1.5912925,406.145,3.97779,0.9237485,0.87925025,0.46705425,0.23674,-1.616115,97.44,40.28785,-6.6150575,-6.192845,0.79113325,0.6885555,281.16475
2,14.25,-0.39571125,26.154875,16.59955,-0.2941935,2.082955,0.36517275,-1.6553525,405.91825,3.73984,0.9328155,0.851408,0.46476675,0.20217725,-1.7792825,97.441225,29.642275,-6.525105,-6.2180775,0.7973005,0.767917,218.0735
2,14.75,-0.367524,18.073,16.3382,-0.152389,2.01298,0.340168,-1.9059,405.7015,4.24476,0.863666,0.833996,0.468357,0.198098,-1.90491,97.422325,27.844475,-6.6570625,-6.17747,0.859584,0.79092675,174.27475
2,15.25,-0.36243725,13.58345,13.82465,-0.2033395,2.01861,0.32087275,-2.2155225,405.872,4.0529825,0.85967475,0.80960025,0.43232275,0.16274375,-2.20722,97.390725,23.973375,-6.63059,-6.1698775,0.834957,0.78051225,175.42575
2,15.75,-0.3270435,8.446785,14.72065,-0.10117375,2.0389375,0.32369675,-2.2875775,405.2755,3.81691,0.84467075,0.74758375,0.428026,0.1483315,-2.29821,97.38475,15.78465,-6.6033525,-6.18728,0.892524,0.77569775,126.17
2,16.25,-0.34829425,-0.51131375,9.56059,-0.114328,1.8729475,0.30553775,-2.3809025,405.279,3.73936,0.79826625,0.72628075,0.402017,0.11065475,-2.51188,97.4217,10.04916,-6.688995,-6.28811,0.902045,0.8003995,99.07565
2,16.75,-0.319014,-6.592885,7.47106,-0.1735365,1.714705,0.27765925,-2.556425,405.13575,3.9663,0.7128085,0.63969225,0.36430775,0.10234375,-2.7679,97.4487,2.67704,-7.02203,-6.28019,0.9042005,0.7976275,53.42555
2,17.25,-0.29256375,-18.039975,3.540545,-0.1952715,1.6688475,0.252829,-2.5580175,404.8185,3.723545,0.68357725,0.568606,0.34552525,0.08645,-2.996425,97.44905,-6.95151,-7.116515,-6.368,0.9027925,0.7937235,24.14325
2,17.75,-0.263509,-28.157975,0.46383,-0.02125,1.411965,0.20650425,-2.7474575,404.781,3.91062,0.56482175,0.473006,0.29253675,0.10670075,-3.284465,97.4682,-28.8911,-7.34368,-6.425015,0.9015475,0.787596,4.90678
2,18.25,-0.21278125,-27.31255,0.422099,-0.0114575,1.3228525,0.17393875,-2.9434625,404.472,3.8426,0.45644075,0.38620225,0.25007125,0.101643,-3.76946,97.4993,-35.2022,-7.63132,-6.580245,0.900694,0.777697,0.004585
2,18.75,-0.216212,-21.827,-0.353686,-0.0733,1.11412,0.152037,-3.12122,404.3845,3.86159,0.4299,0.34639,0.21347,0.107121,-4.08622,97.5563,-34.17935,-7.768225,-6.845685,0.8995335,0.746219,-0.648792
2,19.25,-0.229796,-23.528625,-0.0995,0.033525,1.035415,0.14553725,-3.34603,404.159,3.99885,0.418686,0.3468055,0.20381525,0.104883,-4.2837,97.5973,-31.6837,-8.317345,-7.56334,0.8725395,0.741226,-0.7399105
2,19.75,-0.2806885,-20.52995,-0.23675,-0.072525,1.04892,0.12946775,-3.62854,404.384,3.95869,0.4102595,0.362543,0.2011505,0.08505,-4.345355,97.61255,-33.2174,-9.00842,-7.71515,0.8392435,0.741688,-0.7333605
2,20.25,-0.294571,-24.9868,-0.42919875,-0.011075,1.05863,0.115684,-3.72372,405.0175,3.897365,0.382999,0.339768,0.1765,0.102627,-4.529415,97.6158,-29.5289,-9.021475,-7.95015,0.8392895,0.7334915,-0.7462315
2,20.75,-0.24299925,-25.114075,-0.0169,0.0439,1.0556075,0.09889175,-3.794475,404.922,3.9395,0.33570775,0.32476775,0.1443255,0.10452625,-5.1070525,97.6182,-31.065575,-9.18323,-8.52238,0.83151675,0.71752625,-0.7287955
2,21.25,-0.23837775,-25.7467,-0.02178,0.0551,1.0465075,0.1070015,-3.8883725,404.946,3.99484,0.366905,0.35663975,0.1474075,0.10120325,-5.401385,97.5783,-29.898675,-9.678235,-9.0044725,0.81030075,0.7275225,-0.73626375
2,21.75,-0.21535875,-30.143675,-0.191539,-0.07175,1.146175,0.1400525,-3.8913925,405.893,4.0299,0.4075155,0.354893,0.18424425,0.10033925,-5.53991,97.575825,-32.56525,-10.1239,-9.3394725,0.838374,0.7321115,-0.74038625
2,22.25,-0.258822,-25.02825,-0.3400715,-0.0023075,1.03896,0.12667125,-3.58517,406.11075,3.99573,0.3787535,0.34994675,0.1810295,0.102806,-5.5810075,97.5446,-27.41715,-10.80335,-9.9201275,0.840477,0.728125,-0.78093775
2,22.75,-0.24818225,-25.55865,0.1487435,0.0337,1.0467675,0.13112075,-3.604055,405.70125,3.8194125,0.3643585,0.33626025,0.18920575,0.11616625,-5.4890575,97.522775,-20.2575,-10.769,-9.837795,0.81696325,0.73093675,-0.7303265
2,23.25,-0.25088875,-28.3616,0.179204,-0.079225,1.083425,0.13719425,-3.7440475,405.144,3.72024,0.3972625,0.351736,0.2054375,0.10022825,-5.4425675,97.53335,-19.876075,-10.71625,-10.0710725,0.819226,0.733356,-0.77014025
2,23.75,-0.2479335,-27.65785,0.13484675,-0.20794825,1.147525,0.1524095,-3.996765,406.2735,3.7718675,0.392345,0.351397,0.205392,0.0939,-5.8860475,97.564575,-20.157775,-10.74875,-10.021575,0.82114075,0.7351775,-0.77120375
3,0.25,-0.145247,-18.5977,0.22254825,0.012325,0.976594,0.0732,-2.90198,405.00925,3.9914475,0.297919,0.247055,0.119202,0.0929,-3.9305225,98.02395,-37.137325,-16.237425,-14.322575,0.71013925,0.6078325,-0.21235975
3,0.75,-0.153615,-19.2016,-0.00135,-0.0065,1.01171,0.0795,-3.12998,405.151,3.8875675,0.309714,0.272172,0.126663,0.0955,-4.11921,98.00505,-38.656975,-17.057525,-14.9533,0.69245025,0.5993065,-0.21317925
3,1.25,-0.172428,-19.1313,0.01995,0.022275,0.972211,0.0799,-3.78639,405.468,3.88916,0.35215,0.275068,0.116505,0.0948,-4.33033,97.992025,-40.862225,-17.517575,-15.43045,0.6642025,0.58011725,-0.204371
3,1.75,-0.153897,-18.7048,-0.05465,0.126298,0.948804,0.0917,-3.83219,405.491,4.02273,0.329025,0.309699,0.122836,0.109453,-4.4850725,97.967775,-40.8221,-17.70325,-15.830075,0.6527445,0.57637275,-0.199254
3,2.25,-0.127616,-15.5353,-0.30456075,0.059725,1.00307,0.0858,-4.16362,405.9965,4.04977,0.324518,0.300211,0.125829,0.103394,-4.649445,97.963025,-38.270475,-17.830475,-16.652025,0.64542,0.57440225,-0.230014
3,2.75,-0.12496,-22.9003,-0.309931,-0.0458,1.01397,0.0938,-4.37793,406.169,3.86779,0.369714,0.310193,0.134117,0.106851,-4.8879925,97.930825,-38.228025,-18.146875,-16.654325,0.63578425,0.56473025,-0.2119085
3,3.25,-0.121355,-18.2686,-0.1931015,-0.0153525,1.07547,0.0938,-4.57562,405.683,3.93441,0.357487,0.320699,0.139293,0.0968,-4.873125,97.91105,-37.22765,-18.022725,-16.662575,0.611119,0.54664275,-0.21591425
3,3.75,-0.112614,-17.3737,-0.203079,-0.019525,1.11547,0.0968,-4.58295,405.702,3.97931,0.377205,0.339012,0.132581,0.0961,-5.28967,97.8982,-32.728425,-17.9239,-16.48705,0.5924785,0.5306725,-0.2397985
3,4.25,-0.147996,-18.173,-0.90093825,-0.07215,1.2717,0.108319,-4.67808,404.99925,3.9540525,0.394284,0.326571,0.14161,0.102989,-5.1861925,97.931475,-31.801275,-17.696725,-16.566575,0.579574,0.51697575,-0.22142575
3,4.75,-0.147463,-20.6493,0.1486235,0.0261,1.20078,0.117,-4.67075,404.828,3.98726,0.355989,0.309749,0.153736,0.0961,-5.0032725,97.9208,-31.71105,-17.8357,-16.517775,0.55648425,0.50125875,-0.2123605
3,5.25,-0.146215,-22.8725,0.0006625,-0.00843,1.20186,0.109584,-4.54423,405.376,4.0046775,0.380251,0.318399,0.164978,0.113091,-5.07575,97.9569,-31.1525,-18.2339,-16.6505,0.525627,0.476532,-0.217393
3,5.75,-0.152463,-23.6802,0.31156575,0.00125,1.19036,0.109906,-4.70333,406.6515,4.0439875,0.416231,0.346827,0.160584,0.118617,-5.26893,98.0073,-29.5581,-18.4148,-17.072,0.502292,0.465849,-0.194134
3,6.25,-0.148048,-21.0532,0.651583,0.093,1.11501,0.128977,-4.75645,406.8905,3.76701,0.412168,0.317019,0.175329,0.11635,-5.02293,98.0087,-28.6549,-18.5505,-17.8474,0.481273,0.456333,0.025
3,6.75,-0.178547,-21.657,0.77686775,0.0103625,1.12066,0.129455,-4.9457,407.0455,3.8774375,0.396591,0.350394,0.177131,0.0999,-5.07029,98.032,-18.1293,-18.6321,-17.6856,0.476827,0.446196,6.06652
