DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,SC,H,SH,LE,SLE,PA,T_SONIC,TAU,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS
1,0.25,417.836,0.0322205248786706,5.30232,0.871633814269904,5.01642,-0.66662625,-7.78003,-4.18021,0.5139385,-1.84544,98.5366,-3.17999999999995,-0.441118,0.299247,0.80563701503841,0.608673147099492,0.439715817318413,2.41681
1,0.75,417.3435,0.0353991082009243,5.30468,0.958776116791704,5.31277,-0.406868,-10.9456,-4.60077,0.336091,-2.1955975,98.5093,-3.20399999999995,-0.355959,0.309243,0.74073612035596,0.627264696918295,0.466530813558976,2.43526
1,1.25,417.002,0.0326709183556731,5.32275,0.939001299772725,4.12886,-0.701258,-14.1579,-4.18261,0.65153975,-2.2141775,98.5048,-3.43799999999999,-0.369956,0.334858,0.728707074207462,0.682128287054569,0.468850722511974,2.49981
1,1.75,416.406,0.0277191196912707,5.30046,1.13493862077391,4.36899,-0.3251615,-13.429525,-5.1554,1.00138675,-1.607295,98.427775,-3.70624999999995,-0.400628,0.330916,0.792051584029621,0.652965526166063,0.472505275378196,2.4720025
1,2.25,416.7225,0.0299646138214487,5.3175675,0.893413243648848,3.899735,-0.24961175,-16.9308,-4.912245,0.86704925,-2.32616,98.4211,-4.03174999999997,-0.40933275,0.33455225,0.771741056769772,0.64136228954127,0.487541387881903,2.239355
1,2.75,417.22975,0.0289033207359936,5.18103,0.91708014916909,3.6917975,-0.30381325,-14.3147,-4.30019,0.732267,-1.875215,98.4019,-4.505,-0.440182,0.32389,0.786131032334941,0.64695672189104,0.449812183027539,2.24666
1,3.25,416.691,0.0294765767420563,5.081265,1.04177107302106,3.04142,-0.253981,-16.35815,-4.44029,1.11539825,-1.631495,98.4001,-4.61099999999999,-0.354971,0.334299,0.778474148575275,0.600688771328381,0.449005567894208,2.25794
1,3.75,417.291,0.0281022010541146,5.064495,0.847211127261845,3.808615,-0.2879995,-9.30068,-4.3329325,1.161843,-1.94649,98.42025,-4.71299999999997,-0.39790275,0.31101025,0.734578087827918,0.667144474580112,0.42223757864787,2.332295
1,4.25,418.6425,0.0331567489359255,4.99821,0.834176393614816,3.76418,-0.38906525,-17.8416,-4.253905,-0.370767,-1.59971,98.4251,-4.52999999999997,-0.415458,0.297226,0.708057201079122,0.616498175179781,0.45294149732609,2.20786
1,4.75,418.3215,0.036574917630974,5.01443,0.889920512394099,3.72018,-0.3266585,-11.3692525,-3.5329275,0.654021,-1.09231,98.421975,-4.73324999999998,-0.408673,0.303517,0.718695375376893,0.623688588743548,0.418359611070714,2.24715
1,5.25,418.108,0.0382751506513511,4.92811,0.750726314977702,4.12984,-0.3649685,-6.499305,-4.3145475,1.3053275,-1.9304225,98.426925,-4.61274999999998,-0.41412075,0.3066705,0.741157937795475,0.582151960012292,0.427892826022467,2.31569
1,5.75,418.99625,0.0452129506579164,4.946695,0.865506123403671,4.83496,-0.029575,-13.1498,-3.054335,0.704786,-0.8473295,98.426125,-4.38399999999999,-0.44989275,0.3017025,0.738058054664705,0.55448135046987,0.378757502470688,2.2099325
1,6.25,419.96875,0.0483735464897913,4.818825,0.80499606969922,6.8808825,-0.0663998,-11.7779,-3.122295,0.59284825,-1.9134575,98.4352,-4.72049999999996,-0.420498,0.3040815,0.684564260973446,0.595378637463939,0.406536088159816,2.068225
1,6.75,420.819,0.0576527210429124,5.01396,0.802846187012182,8.94587,0.137235,-10.332335,-4.39878,-0.19721775,-1.2564775,98.44625,-4.21999999999998,-0.50849275,0.287298,0.690613697578481,0.63097877677648,0.408248291775673,2.201855
1,7.25,421.42075,0.0614316258889756,4.8630775,0.876222958708156,7.72979,-0.237269,-4.81754,-3.79695,1.31687175,-1.47166,98.38055,-5.28874999999996,-0.3879855,0.2965625,0.693919429923041,0.607346009799322,0.375242566769313,2.13408
1,7.75,421.32125,0.0734721035495786,4.9029525,1.03251341849776,11.8368,0.052435725,-7.07266,-3.9438325,0.995252,-1.57595,98.389,-5.46649999999995,-0.41398075,0.302546,0.674452319428434,0.63369765748322,0.410368046146401,2.22917
1,8.25,422.07975,0.0622093240599832,4.942305,1.02755357769015,12.207,-0.87664375,-4.12315,-3.53411,2.1032175,-1.5338275,98.37685,-5.18399999999997,-0.4482455,0.327593,0.716326235694364,0.638514425154928,0.448298850275153,2.25878
1,8.75,421.528,0.0766441778610743,4.9849975,1.10431879455165,12.6903,-1.04672,1.9176725,-1.74753,2.06691,-1.100945,98.403575,-5.32949999999995,-0.5013495,0.31714075,0.724133596653515,0.642179318893855,0.434735515070968,2.1528375
1,9.25,422.5025,0.0673100044544003,4.99038,1.22275917498091,12.3499,-0.702861,7.77623,0.69320875,3.18228,-0.423989,98.4836,-4.98749999999998,-0.527834,0.338662,0.656744412721091,0.672194212468225,0.455404313783986,2.18591
1,9.75,422.611,0.0611373862705955,4.939005,1.14801132398596,13.569,-1.42946,19.1456,0.22204175,6.730885,-0.4125365,98.4881,-5.11799999999995,-0.46424325,0.32593025,0.764256442604076,0.729381771736476,0.484464787001871,2.2800375
1,10.25,421.419,0.0486833424567458,5.03443,1.27283947170054,13.184625,-1.4176775,21.8799,0.84991175,6.70925,-0.7329235,98.5124,-3.97224999999997,-0.57076575,0.3521475,0.776210529752232,0.737039218074907,0.505810658380181,2.227095
1,10.75,420.3695,0.0568081266489356,5.040575,1.37110130161473,13.398,-1.32823,25.7021,2.48411,8.26998,-0.5546485,98.5688,-3.50424999999998,-0.630985,0.35004125,0.806481334891919,0.798341498889393,0.527058858440438,2.261875
1,11.25,419.79625,0.0559901983346686,5.045955,1.58833560665427,15.343,-1.31028,25.7459,0.9864315,6.799115,-0.4849825,98.59515,-2.91799999999998,-0.621711,0.384428,0.851847106353804,0.817896515338366,0.546771135386306,2.37621
1,11.75,418.849,0.0614817045957568,5.0802875,1.68223066194859,15.6979,-1.134615,36.5382,1.442645,12.2679,-1.07066,98.5762,-2.09499999999997,-0.623309,0.366928,0.907455784046804,0.872738219628314,0.553432019312219,2.72694
1,12.25,418.5045,0.057868284325727,5.08522,1.63052138900414,16.595575,-0.7266105,42.29175,1.54168,11.5601,-1.141,98.526275,-2.07449999999997,-0.601888,0.42454075,0.941379182293486,0.89210593418739,0.603636668732069,2.6499975
1,12.75,417.4575,0.0550451359916586,5.10562,1.44397660434036,16.9383,-0.665087,40.408,0.027526,11.24065,-0.321789,98.512,-1.83499999999998,-0.641304,0.415952,0.966335587172703,0.923640132759556,0.614181826988835,2.517695
1,13.25,417.81,0.0525670439263252,5.128245,1.73214029454891,15.8553,-0.6729995,45.4815,1.14234,10.0909425,-0.66222725,98.47225,-1.56549999999999,-0.5915355,0.4199145,0.997171079886984,0.886481496922945,0.636583211761153,2.61711
1,13.75,417.051,0.0511080112866055,5.2495725,1.67223555964756,15.9876,-0.62609525,42.798425,0.2834375,12.0513,-0.399222,98.44345,-1.13374999999999,-0.66744625,0.43789425,0.966867696265408,0.952816410028994,0.634707722388938,2.4205925
1,14.25,417.67275,0.0607075011659191,5.2919625,1.73364088932694,18.886625,-0.6866515,39.040275,0.1520525,16.30595,-0.73560475,98.4117,-1.03599999999994,-0.639584,0.420845,1.03489129863962,0.898726877310343,0.628595259288519,2.39048
1,14.75,417.80475,0.0619595614526826,5.245785,1.61858057157431,19.2534,-0.7656425,31.983575,-0.5725385,12.4598,-1.9178925,98.41595,-0.895499999999956,-0.66692225,0.4247445,1.03095298011531,0.914669485871851,0.61806865680838,2.88639
1,15.25,417.64,0.0704688764915594,5.13804,1.623840825704,21.00525,-0.5220765,29.535825,-0.580059,11.857925,-1.27121,98.4156,-0.86699999999999,-0.6623245,0.433833,1.02242108748212,0.854405005147004,0.612999026214996,2.78714
1,15.75,417.86225,0.0667873534411999,5.24487,1.46071377556029,20.06165,-0.478855,29.22855,-1.697045,11.2967,-1.0934,98.436475,-0.761499999999941,-0.5864445,0.3910275,0.966704232929197,0.848445233235867,0.587495589576178,3.043685
1,16.25,418.108,0.0705691150575094,5.2961,1.27773947799126,22.85645,-0.3709015,22.7098,-2.878515,9.104545,-1.07831,98.4312,-0.804999999999978,-0.567878,0.394559,0.963849997424713,0.866375926863943,0.584856544472183,3.298285
1,16.75,418.59725,0.0689202437604511,5.2864775,1.35405516314883,19.519225,-0.42133775,16.2223,-4.478975,8.886995,-1.78239,98.416,-0.868499999999983,-0.5417555,0.379035,0.925309100987505,0.852852348054754,0.564921168358099,2.786955
1,17.25,418.742,0.0706572984983647,5.25982,1.27003936946852,17.2873,-0.624347,4.474175,-6.843215,3.89915,-1.16477,98.38605,-0.92149999999998,-0.493912,0.3579585,0.849619497563992,0.789973342064392,0.516439593802861,2.46105
1,17.75,418.497,0.066407830863536,5.30611,1.06646605092152,16.062,-0.532238,2.187495,-8.01555,5.3517,-1.29302,98.4051,-1.28249999999997,-0.5179775,0.3088835,0.827295398632683,0.727117387831161,0.497198310129294,2.80449
1,18.25,418.63525,0.0699258207420771,5.3565375,1.13374159313311,14.83555,-0.545867,-4.27964,-6.1736325,3.51511,-1.3055675,98.4022,-1.51399999999998,-0.4747495,0.3211215,0.815431843299606,0.684424603548385,0.445412604630507,2.53685
1,18.75,419.59575,0.0646386932037856,5.188255,1.16488071685589,13.5933,-0.41465825,-3.835005,-6.2850775,3.983135,-1.89101,98.44225,-2.01299999999998,-0.4924895,0.306404,0.74905088217476,0.646293106628385,0.434571073948595,2.619805
1,19.25,420.18525,0.059115960872529,5.3675525,1.06739956856825,11.9393,-0.3896915,-6.29749,-6.23744,1.989605,-1.780255,98.47815,-2.23599999999996,-0.4437635,0.313313,0.732479036781828,0.613676670175514,0.448688441707934,2.546945
1,19.75,419.70175,0.0585394738616602,5.2994475,0.997170578032599,9.78183,-0.512533,-8.44424,-5.61389,2.1624675,-2.2468175,98.48185,-2.62899999999996,-0.473094,0.3079255,0.796994037058591,0.641347776300667,0.467476216346069,2.559055
1,20.25,419.566,0.0511859355682789,5.3690225,1.01456691917638,8.5244775,-0.91553025,-13.63375,-5.4023025,1.25924,-0.746965,98.458375,-2.80449999999996,-0.45843825,0.30239,0.784910141793411,0.644794055561762,0.461703280152932,2.5385575
1,20.75,419.3075,0.0483735464897913,5.29943,1.05330907145054,7.866175,-0.693152,-15.80685,-6.12946,1.710285,-2.1694,98.5003,-2.959,-0.481659,0.341992,0.792860012864818,0.651928677080553,0.449576467355666,2.67859
1,21.25,419.15775,0.0433746518396106,5.22316,0.934981690428766,7.32184,-0.52615125,-15.0111,-5.60503,2.0807825,-2.3574,98.546825,-3.15899999999996,-0.5402805,0.34542675,0.784455906413781,0.666090495455498,0.437698580128912,2.65732
1,21.75,418.9215,0.0463411028643293,5.2461,0.928547506135249,7.2022775,-0.49931975,-23.2044,-4.5336025,1.5973075,-1.3398675,98.54275,-3.29174999999996,-0.5690175,0.32249175,0.782993845094561,0.67035918369424,0.451885406930183,2.3751075
1,22.25,419.263,0.0442937622306612,5.2441225,0.972013888789661,7.023215,-0.6177065,-14.2751,-5.18776,0.963682,-1.315315,98.5331,-3.20999999999998,-0.471551,0.356981,0.806918831110044,0.623284044397095,0.448946544702151,2.32686
