DOY2,HR2,USTAR,TA,WS,FC,SC,H,LE,G,RH,PA,NETRAD,PPFD_IN,SW_IN,CO2,VPD,TS_1_1_1,TS_1_2_1,NEE
1,11.25,0.0828,-4.23295,0.01395,-2.447025,-0.514,-26.298,3.03625,-4.423375,41.4225,87,-56.8005,57.233,15.406,358.49,0.06225,-0.569975,0.331075,-2.896225
1,11.75,0.1214,-3.7494,0.0063,-2.8612,-0.5818,-16.01375,3.6495,-3.5549,38.30675,87,-65.70725,71.395,17.513,358.588,0.04675,-0.578175,0.354125,-3.2602
1,12.25,0.1118,-3.296275,0,-2.84425,-0.622675,-2.702,6.4835,-3.1624,38.00425,87,-61.4765,72.07,15.068,358.6365,0.049,-0.57555,0.37125,-2.8675
1,12.75,0.11825,-3.1335,0,-2.79625,-0.4805,-33.75375,2.975,-3.162625,38.45625,86.965,-58.29125,60.83025,12.36775,357.928,0.04125,-0.6146,0.4039,-2.888275
1,13.25,0.1049,-3.500625,0,-4.3692,-0.41,-28.722,6.11125,-3.17625,39.825,86.965,-51.39125,44.55525,8.959,358.3,0.039,-0.4886,0.4887,-4.1582
1,13.75,0.0782,-3.9229,0.005625,-2.47795,-0.391,-31.43,4.73625,-3.128025,36.31425,86.9,-35.563025,28.26875,6.335225,358.444,0.03,-0.1947,0.664675,-2.489175
1,14.25,0.108425,-3.832325,0,-2.539975,-0.27195,-46.03,3.0275,-3.123875,34.005,86.9,-39.80975,23.22675,5.615175,358.32,0.01225,-0.30715,0.5777,-2.5194
1,14.75,0.085125,-4.177225,0,-1.96,-0.17475,-62.955,1.4935,-3.116825,34.65775,86.86535,-37.55775,21.24625,4.7068,357.82,0.02225,-0.1483,0.72405,-2.05325
1,15.25,0.068875,-4.309875,0,-1.88775,-0.1185,-41.04625,1.4665,-3.120875,34.2495,86.835,-28.65025,17.892,4.450875,357.33275,0.0245,-0.02,0.75475,-1.9625
1,15.75,0.0477,-4.629775,0,-2.007,-0.024,-63.445,-2.25025,-3.185225,34.85825,86.835,-32.30725,14.68025,2.915875,357.694,0.029,0.007675,0.811275,-2.012
1,16.25,0.018125,-5.077825,0,-1.28125,-0.069,-75.7075,-2.57925,-3.27405,40.507,86.835,-45.31175,6.226375,1.183575,357.2595,0.0245,-0.007,0.795925,-1.02575
1,16.75,0.036675,-5.23855,0,-0.936,-0.0308,-75.921,-4.34975,-3.2517,44.05275,86.867825,-57.6115,0,0,357.08175,0.02225,-0.069375,0.7408,-0.9088
1,17.25,0.028275,-5.316025,0,-0.82815,-0.098675,-94.763,-4.9035,-3.2919,44.139,86.801,-59.83875,0,0,356.987,0.0145,-0.1125,0.737175,-0.8384
1,17.75,0.0187,-5.2782,0,-0.172,-0.23125,-76.064,-4.14925,-3.82415,45.09125,86.801,-58.262,0,0,357.466,0.03,-0.104325,0.679875,0.02125
1,18.25,0.017425,-5.68005,0,-0.3587,-0.2074,-57.284,-2.774,-3.78135,47.23325,86.801,-53.36375,0,0,357.626,0.03,-0.14705,0.689225,0.088225
1,18.75,0.0317,-5.838375,0,-0.2528,-0.41975,-56.725,-5.4125,-3.6943,52.98725,86.801,-55.07475,0,0,357.4995,0.03225,-0.10845,0.704675,0.074975
1,19.25,0.022425,-5.997875,0,-0.417075,-0.3446,-66.71275,-5.5515,-3.64805,56.274,86.801,-55.06125,0,0,357.37,0.03225,-0.2049,0.652475,0.13385
1,19.75,0.0384,-6.27695,0,-0.065425,-0.699575,-87.01,-6.14225,-3.662675,56.61725,86.867825,-52.72775,0,0,357.5885,0.04,-0.238525,0.6048,0.151875
1,20.25,0.021275,-6.573675,0,-0.315875,-0.253325,-66.318,-5.87875,-3.657775,55.56625,86.9,-47.131,0,0,357.831,0.009,-0.26725,0.571675,0.033675
1,20.75,0.0337,-7.4355,0,-0.0136,-0.7044,-88.946,-5.45875,-4.9088,53.07425,86.867825,-51.19825,0,0,357.807,0.00675,-0.295225,0.547775,0.0712
1,21.25,0.026425,-7.15775,0,-0.816275,-0.36565,-64.493,-4.5205,-5.91005,50.84825,86.867825,-55.326,0,0,358.266,0.00675,-0.27795,0.607675,0.040675
1,21.75,0.0297,-7.783,0,-0.31555,-0.54455,-82.00375,-5.429,-6.457225,52.3295,86.867825,-54.0285,0,0,357.106,0.03225,-0.2496,0.586575,0.0343
1,22.25,0.01025,-7.96375,0,-0.47275,-0.216,-99.966,-5.764,-7.221075,53.22425,86.935325,-53.51525,0,0,358.3185,0.03,-0.48295,0.541075,0.06815
1,22.75,0.02185,-8.46975,0,0.025875,-0.458875,-78.0745,-4.3565,-7.891075,51.1395,86.935325,-56.2895,0,0,358.34725,0.03225,-0.432325,0.575125,0.043875
1,23.25,0.0377,-7.24175,0,-0.39785,-0.4715,-80.8975,-9.69925,-8.360525,51.18225,86.935325,-49.47725,0,0,358.438,0.04225,-0.314625,0.594375,0.00285
1,23.75,0.02355,-7.9885,0,-0.412675,-0.3296,-72.45625,-5.27475,-8.07325,52.0005,87.0035,-50.1815,0,0,358.513,0.01675,-0.28375,0.642875,0.028275
2,0.25,0.020975,-6.532525,0,-0.3431,-0.7659,-63.77325,-5.968,-4.3715,57.1195,86.697525,-58.29375,0,0,358.7315,0,-0.421,0.941575,0.1423
2,0.75,0.0204,-6.365125,0,-0.169475,-0.313,-82.90275,-6.393,-5.4032,58.139,86.697525,-60.3205,0,0,358.8125,0,-0.4185,0.9319,0.069925
2,1.25,0.023975,-6.528,0,-0.2867,-1.154,-62.421,-4.43875,-5.65485,55.185,86.697525,-59.15925,0,0,358.83375,0,-0.593075,0.70855,0.1014
2,1.75,0.017125,-6.325275,0,-0.573,-0.409,-73.49425,-4.45125,-5.82265,54.95575,86.796,-58.42,0,0,359.445,0,-0.645425,0.73455,0.036
2,2.25,0.02025,-6.321725,0,-0.34215,-0.4566,-72.45,-6.1255,-6.3856,56.27275,86.796,-57.37825,0,0,359.25,0,-0.668275,0.627325,0.160725
2,2.75,0.026275,-6.47325,0,-0.289475,-0.853,-72.4275,-3.73,-6.5688,58.467,86.796,-57.50825,0,0,359.979,0,-0.72765,0.6171,0.090325
2,3.25,0.0174,-6.5374,0,-0.0335,-0.381975,-67.7625,-5.17875,-6.7697,58.84925,86.793475,-57.27225,0,0,360.444,0,-0.830675,0.6885,0.11525
2,3.75,0.0224,-6.984425,0.00045,-0.536,-0.15,-69.6475,-3.51125,-6.909625,56.53475,86.793475,-54.91225,0,0,359.9995,0,-0.90055,0.90085,0.122
2,4.25,0.024425,-7.45525,0.0036,-0.602125,-0.59375,-71.61,-5.97875,-7.21445,53.18625,86.793475,-54.30975,0,0,359.647,0,-0.875475,0.79255,0.042725
2,4.75,0.017675,-7.082225,0.004275,-0.1339,-0.9677,-70.65125,-3.7,-7.669775,53.0515,86.793475,-54.08475,0,0,359.022,0,-0.94,0.56915,0.0377
2,5.25,0.02185,-6.854475,0.001575,-0.43,-0.465575,-72.91,-7.41975,-8.10555,57.73875,86.793475,-52.15975,0,0,359.67475,0,-0.94705,0.752225,0.121
2,5.75,0.022425,-6.75075,0.02125,-0.2809,-0.4062,-70.342,-5.9905,-8.43315,56.296,86.695,-50.72275,0,0,359.354,0,-0.971725,0.779675,0.10435
2,6.25,0.02785,-7.894,0.00045,-0.55635,-1.0629,-67.252,-8.42,-13.214,52.108,86.695,-55.574,0,0,358.926,0,-0.991075,0.746925,0.121475
2,6.75,0.022125,-7.85775,0.000675,-0.1588,-0.50655,-65.7565,-4.765,-18.978275,54.2405,86.695,-50.434,0,0,359.5055,0,-1.038625,0.7954,0.04355
2,7.25,0.02215,-7.61925,0.001125,-1.3378,-0.551375,-63.568,-9.8705,-20.62505,52.327,86.598475,-48.042,0,0,359.186,0,-1.0731,0.651025,-1.3487
2,7.75,0.0207,-6.944975,0,-0.9019,-1.297725,-59.04,-11.35675,-19.919575,49.63325,86.598475,-27.2165,8.016,2.779775,359.5215,0,-2.4132,-0.94015,-0.93145
2,8.25,0.02705,-5.935975,0,-3.29445,-1.23675,-52.076,-9.106,-16.24115,47.53775,86.598475,-15.92375,17.71025,5.51335,359.0075,0,-3.26855,-1.993425,-3.41395
2,8.75,0.02845,-5.822275,0,-2.33675,-1.1792,-35.83225,-8.902,-10.7512,43.8505,86.598475,-21.1045,28.1775,8.984,359.3085,0,-3.02285,-1.89805,-2.61725
2,9.25,0.05215,-5.58255,0,-2.836,-1.09285,-37.374,2.288,-7.093575,39.8365,86.601,-31.61925,49.03775,14.90625,359.112,0,-2.590825,-1.674425,-3.52875
2,9.75,0.083375,-5.310175,0.02825,-3.2615,-0.91525,-19.955,2.7635,-5.1681,35.97425,86.601,-23.615,43.13325,15.24025,359.102,0,-1.852525,-1.00295,-3.4165
2,10.25,0.12945,-4.3056,0.018025,-2.97325,-0.5891,-0.404,3.2805,-4.1979,33.44475,86.598475,-14.045,79.475,24.52075,358.736,0.0045,-0.903025,-0.041975,-3.30475
2,10.75,0.07565,-3.91055,0.039475,-3.961725,-0.5725,6.128,4.05275,-3.340825,31.94125,86.598475,-10.37075,98.055,25.04025,358.165,0.02675,-0.65705,0.11755,-4.2937
2,11.25,0.11295,-3.6259,0.055475,-3.196675,-0.6874,-5.139,3.9975,-2.921525,29.8645,86.695,-9.12455,76.7525,26.23025,357.9575,0.019,-0.4825,0.355525,-3.49245
2,11.75,0.0379,-3.408025,0.0573,-3.8222,-0.59525,-16.6225,1.14575,-2.744275,30.37775,86.695,7.2163,82.44,24.03775,357.64,0.03675,-0.4826,0.44685,-4.0898
2,12.25,0.11775,-3.733175,0.12285,-3.47755,-0.567525,-8.866,11.9165,-2.661975,29.0675,86.5,9.34475,65.977,22.153,357.0485,0.0545,-0.259175,0.580175,-3.889075
2,12.75,0.0999,-3.998225,0.0263,-3.575625,-0.6655,16.758,10.118,-2.5716,27.507,86.495,14.67025,95.7525,23.7715,356.80475,0.049,-0.477975,0.2146,-3.681925
2,13.25,0.1925,-3.6586,0.071325,-3.033875,-0.565875,23.361,12.624,-2.574575,26.7725,86.495,11.93475,87.535,22.3805,356.61825,0.03125,-0.17765,0.469,-3.320225
2,13.75,0.172,-3.930775,0.103625,-3.003525,-0.618,19.6725,10.048,-2.5784,26.313,86.4,8.68575,65.50275,25.922,356.715,0.07,-0.103325,0.540575,-3.0616
2,14.25,0.116675,-3.8773,0.049875,-4.073475,-0.4659,2.845,4.6415,-2.569975,26.0465,86.392575,11.99575,71.7365,28.65275,356.6995,0.06,0.11555,0.77705,-4.1578
2,14.75,0.166425,-3.94425,0.065175,-2.796425,-0.41725,8.7825,6.333,-2.56435,25.78575,86.392575,11.36025,79.8775,25.612,356.3625,0.03675,0.16605,0.997525,-3.032325
2,15.25,0.083,-4.031825,0.08225,-2.704875,-0.2248,-10.9285,4.554,-2.46215,25.005,86.39505,9.08225,67.41875,26.48825,356.37,0.06,0.243275,1.09735,-2.659925
2,15.75,0.1297,-4.221975,0.020475,-2.18645,-0.146175,-18.486,1.22975,-2.348,26.74775,86.39505,11.39275,48.65175,18.49275,356.54325,0.05225,0.1517,1.018475,-2.20345
2,16.25,0.0488,-4.43775,0.00335,-2.0646,-0.121725,-36.183,-3.147,-2.348,28.58075,86.39505,-1.223275,32.40575,7.50675,356.958,0.02675,0.2482,1.097575,-1.908
2,16.75,0.0817,-4.69885,0,-1.125625,-0.185875,-72.53375,-4.94525,-2.4627,30.35375,86.4,-29.53275,10.42475,4.174075,357.323,0.00675,0.2878,1.12665,-1.083825
2,17.25,0.036325,-4.851675,0,-1.2679,-0.0453,-74.9815,-3.7495,-2.47665,32.0785,86.4,-51.6535,0,0,357.64975,0,0.28345,1.1489,-0.941825
2,17.75,0.0447,-4.962325,0,-0.28255,-0.04215,-58.46625,-6.8705,-2.485175,35.9835,86.5,-59.63175,0,0,357.946,0,0.25815,1.11115,0.0491
2,18.25,0.026375,-5.1888,0,-0.2557,-0.0458,-78.644,-3.201,-2.722275,41.658,86.601,-62.08425,0,0,358.38,0,0.217025,1.0866,0.0929
2,18.75,0.0268,-5.2308,0,-0.267,-0.786,-70.6955,-7.93875,-2.714525,45.78,86.601,-62.51125,0,0,358.60325,0,0.200125,1.0497,0.041
2,19.25,0.029375,-5.2415,0,-0.0755,-0.4185,-67.24075,-3.51425,-2.661825,46.22525,86.7,-63.39125,0,0,358.79625,0,0.099075,1.013025,0.122375
2,19.75,0.0235,-5.19075,0.0127,-0.4052,-0.4681,-90.392,-3.514,-2.7116,48.048,86.7,-63.92625,0,0,358.6025,0,0.036325,0.9729,0.029
2,20.25,0.038425,-5.20475,0.004725,-0.0922,-0.510225,-80,-2.46625,-2.983125,48.01275,86.79595,-62.845975,0,0,358.33875,0,-0.1671,0.945,0.04325
2,20.75,0.021325,-5.5008,0.00045,-0.1626,-0.337,-74.367,-4.0195,-2.975625,46.39275,86.79595,-63.37,0,0,358.067,0,-0.222675,0.93695,0.0581
2,21.25,0.025325,-5.6104,0,-0.040825,-0.250975,-63.87,-3.3515,-3.0012,46.655,86.7,-60.5285,0,0,358.34375,0,-0.274375,0.94605,0.13875
2,21.75,0.018425,-5.8497,0,-0.264,-0.999825,-60.83175,-5.6305,-2.8324,46.356,86.7,-60.76075,0,0,358.706,0,-0.460975,0.90355,0.0682
2,22.25,0.03535,-6.06785,0,-0.120475,-0.251025,-83.31325,-4.8835,-3.1511,46.1285,86.7,-60.70575,0,0,358.42875,0,-0.45165,0.900075,0.109475
2,22.75,0.0167,-5.98895,0.00045,-0.4436,-0.9438,-114.565,-2.3995,-3.707125,55.09325,86.7,-60.78475,0,0,357.6155,0,-0.53305,0.83635,0.0389
2,23.25,0.0259,-6.144225,0,-0.11265,-0.4577,-80.311,-2.36875,-3.6829,54.07225,86.7,-60.748,0,0,357.5155,0,-0.6068,0.905575,0.0575
2,23.75,0.0236,-6.62295,0,-0.580325,-0.53445,-92.845,-4.9415,-3.89495,55.87525,86.69505,-59.71,0,0,357.6145,0,-0.692875,0.917025,0.06025
3,0.25,0.0163,-6.46585,0.01435,-0.405925,-0.9468,-93.32,-5.684,-14.92255,42.7905,87.2,-65.105225,0,0,361.86225,0.07125,-0.62665,0.6087,0.177175
3,0.75,0.02735,-6.54765,0,-0.1884,-0.7342,-78.43,-6.375,-14.266625,41.405,87.2,-65.65475,0,0,362.072,0.03125,-0.709075,0.599425,0.0829
3,1.25,0.0304,-6.3793,0.002475,-0.477,-0.6816,-81.7075,-4.59875,-14.37075,35.77925,87.2,-63.512,0,0,362.1,0.049,-0.78975,0.578025,0.0722
3,1.75,0.0377,-6.284675,0.042025,-0.47325,-0.6309,-75.718,-5.276,-14.243425,34.962,87.2,-60.56325,0,0,362.10425,0.058,-1.10505,0.608625,0.103625
3,2.25,0.04235,-6.239725,0.0189,-0.04445,-0.47105,-83.734,-10.71,-14.014625,35.878,87.2,-63.89575,0,0,362.3505,0.0425,-1.388875,0.535925,0.0301
3,2.75,0.019375,-6.487225,0,-0.32885,-0.326125,-93.426,-8.668,-13.9415,35.06925,87.2,-63.47025,0,0,360.738,0.0425,-1.033,0.514975,0.0666
3,3.25,0.02595,-6.5649,0.002025,-0.236,-0.2554,-100.89375,-8.46,-13.98925,34.82375,87.2,-61.21925,0,0,362.4545,0.04475,-0.794725,0.50285,0.0792
3,3.75,0.03095,-6.3609,0.0161,-0.3955,-0.2778,-92.9675,-6.993,-13.841625,36.79925,87.2,-59.7345,0,0,360.094,0.04025,-1.019575,0.51635,0.0308
3,4.25,0.0249,-6.158475,0.007875,-0.31675,-0.363625,-75.085,-9.3525,-13.74925,37.296,87.2,-61.11225,0,0,362.4015,0.04575,-1.052675,0.521475,0.146175
3,4.75,0.01825,-6.238325,0.02215,-0.10245,-0.58435,-85.143,-5.099,-13.470325,36.77375,87.2,-60.48025,0,0,359.82275,0.048,-0.93035,0.5449,0.0563
3,5.25,0.02885,-6.546075,0.0268,-0.31035,-0.54715,-76.38475,-6.62925,-13.1945,34.1175,87.108425,-60.75775,0,0,359.5745,0.0635,-0.787225,0.570125,0.0164
3,5.75,0.01985,-6.4154,0.002475,-0.356425,-0.269225,-72.88125,-8.14525,-13.059875,34.25575,87.2,-58.0175,0,0,361.066,0.06225,-0.8262,0.590925,-0.100425
3,6.25,0.029175,-6.40995,0,-0.827825,-0.3146,-62.83,-10.1955,-12.91655,32.9915,87.2,-54.3395,0,0,360.8685,0.0645,-0.869525,0.5638,-1.0419
3,6.75,0.01865,-6.193825,0,-1.809125,-0.9494,-53.1175,-2.60575,-12.7102,31.5,87.2,-37.6415,5.2013,1.892575,360.3495,0.0645,-1.39425,0.4762,-2.103625
3,7.25,0.0247,-5.9539,0,-2.314,-1.157,-59.5065,-1.991,-12.48075,27.744,87.2,-15.720125,16.138,7.8445,360.20125,0.0645,-3.10755,-0.86005,-2.56075
3,7.75,0.043125,-5.699525,0,-2.870575,-1.2098,-90.5555,0.48675,-12.04175,24.41525,87.2,5.091575,27.933,13.374,359.93375,0.09225,-3.38305,-1.834625,-3.5106
3,8.25,0.08675,-5.39205,0,-3.79575,-1.23425,-25.419,3.125,-11.557125,23.542,87.02,10.42375,74.125,32.589,359.804,0.1245,-2.8182,-2.02405,-3.93275
3,8.75,0.0696,-5.023425,0,-4.0119,-0.917275,-2.5395,12.997,-11.17305,24.95025,87.02,22.92175,78.9025,37.075,358.474,0.14025,-2.692525,-1.64585,-3.839225
3,9.25,0.066475,-4.537625,0.0297,-5.5452,-1.0434,16.845,12.292,-9.1904,26.239,87.02,36.29925,142.6525,70.483,358.186,0.179,-2.39915,-1.418475,-5.9627
3,9.75,0.1506,-4.0299,0.092725,-4.116,-0.6926,28.4335,15.672,-6.3298,25.9075,87.1109,41.70175,206.82,99.33,358.129,0.22225,-1.30365,-0.802275,-4.419
3,10.25,0.158175,-3.8757,0.20335,-4.37585,-0.6786,38.244575,16.626825,-4.7087,25.30325,87.1109,59.67025,287.8125,124.12,357.866,0.30725,-0.776875,-0.1797,-4.75375
3,10.75,0.117425,-4.1109,0.26815,-5.8208,-0.74625,35.821,21.739,-3.68345,23.779,87.1109,75.9125,263.7475,117.3675,357.326,0.3915,-0.57775,0.1554,-6.0992
3,11.25,0.158675,-3.2985,0.32635,-5.0708,-0.6468,24.309,10.444,-3.6326,23.15925,87.101,83.835,343.2675,176.2825,357.53225,0.54225,-0.42355,0.21375,-5.1588
3,11.75,0.116475,-3.721525,0.451525,-5.12275,-0.6904,21.933,24.039,-2.581775,22.468,87.101,85.2675,288.7075,147.8625,357.24,0.499,-0.3765,0.2489,-5.325525
3,12.25,0.190125,-3.8707,0.397525,-6.2936,-0.61905,31.65125,23.26175,-2.581775,20.69275,87.101,80.12,319.275,156.2375,356.2105,0.59725,-0.254375,0.256825,-6.446
3,12.75,0.109075,-2.94095,0.471625,-6.0325,-0.5424,32.3685,30.387425,-2.581775,20.10725,87.101,85.14,318.9475,158.6125,356.97,0.56225,-0.34825,0.219775,-6.279875
3,13.25,0.130425,-2.930275,0.427675,-5.1644,-0.4489,5.0255,26.89975,-2.581775,19.6345,87.101,73.5415,318.0375,171.9725,356.8855,0.64675,0.0205,0.584,-5.3443
3,13.75,0.106075,-3.149275,0.376225,-5.533475,-0.390575,27.1275,22.683,-2.581,20.5405,87.101,71.18,245.4925,128.33,355.339,0.60225,-0.086875,0.45785,-5.667625
3,14.25,0.198225,-2.9239,0.38,-6.3466,-0.4066,5.06625,19.7655,-2.581,22.46475,87.101,45.63825,147.775,69.30325,355.4165,0.39825,0.17805,0.749325,-6.7193
3,14.75,0.168325,-3.1394,0.236575,-3.5208,-0.213875,3.5045,18.261,-2.581,23.74,87.101,45.61375,201.4025,101.22,355.36,0.35225,0.183275,0.81915,-3.57775
3,15.25,0.18095,-3.277725,0.33715,-4.4661,-0.22715,-5.5355,19.1355,-2.581,21.65825,87.101,35.07475,154.575,80.285,355.15975,0.31175,0.22105,0.88225,-4.53835
3,15.75,0.1095,-3.0476,0.292425,-4.1523,-0.2132,-17.39225,16.0235,-2.581,22.8855,87.101,23.68925,90.3625,33.25075,355.457,0.314,0.2045,0.80105,-4.2485
3,16.25,0.2152,-3.246325,0.071375,-3.4957,-0.2983,1.515,15.4985,-2.582,24.211,87.101,12.9265,71.0475,37.11925,355.628,0.2835,0.24005,0.818225,-3.2152
3,16.75,0.147275,-3.259975,0.05715,-2.6222,-0.2222,-10.0085,7.097,-2.638575,26.06625,87.101,4.113775,46.318,26.0865,355.906,0.29675,0.20205,0.9021,-2.6115
3,17.25,0.14035,-3.967575,0.0276,-2.0086,-0.0269,-43.148,4.00325,-2.7086,27.399,87.101,-15.83125,24.9075,13.4905,356.7405,0.29675,0.136975,0.8533,-1.7924
3,17.75,0.1222,-4.26305,0.03835,-1.0435,0.1004,-57.2885,3.375,-4.974525,28.77475,87.101,-48.14925,9.0665,4.452575,357.0295,0.31225,0.202575,0.94535,-0.817
3,18.25,0.0528,-4.383275,0.017675,-1.62,0.108,-54.632,-0.1975,-7.41835,33.9925,87.1109,-62.30925,0,0,358.42,0.1635,0.1707,0.928175,-1.229
3,18.75,0.054625,-4.5053,0.00415,-0.551475,-0.0389749999999999,-73.7725,-3.829,-10.2986,40.697,87.1109,-64.306975,0,0,358.251,0.10225,0.1259,0.913525,0.0533750000000001
3,19.25,0.036825,-4.687175,0.06085,-0.1604,-0.85325,-69.361,-3.757,-13.226675,39.79225,87.2,-63.503,0,0,358.865,0.0535,0.0676,0.79305,0.0603
3,19.75,0.03855,-4.70755,0.085175,-0.20335,-0.21045,-115.2935,-3.13,-14.79645,42.63475,87.2,-63.811,0,0,359.5795,0.05575,-0.080025,0.7304,0.13185
3,20.25,0.0247,-4.808875,0.0557,-0.14985,-0.1123,-85.40925,-6.995,-15.21,42.89975,87.2,-63.71675,0,0,360.14,0.05025,-0.09375,0.74475,0.0584
3,20.75,0.052275,-5.009125,0.079075,-0.11675,-0.20045,-89.30925,-7.7875,-15.471925,42.05125,87.2,-62.7375,0,0,359.72,0.1245,-0.15955,0.71535,0.10465
3,21.25,0.012425,-5.793,0.02135,-0.15805,-0.2486,-79.2775,-4.194,-15.642575,38.595,87.2,-64.193775,0,0,359.7055,0.13225,-0.2716,0.650075,0.13395
3,21.75,0.01385,-5.9414,9e-04,-0.2087,-0.4687,-72.414,-9.17875,-15.54225,38.95825,87.2101,-64.2595,0,0,360.03,0.13675,-0.303375,0.6476,0.030075
3,22.25,0.0301,-6.142675,0.041575,-0.237,-0.691,-67.40675,-7.29925,-15.305875,38.9315,87.2101,-62.12,0,0,360.14675,0.11225,-0.32455,0.68425,0.073
3,22.75,0.0134,-6.157475,0.00585,-0.394575,-0.1246,-72.07,-9.481,-15.05575,37.5515,87.2101,-59.54125,0,0,360.365,0.0425,-0.375725,0.6727,0.03215
3,23.25,0.02285,-6.266075,0.0215,-0.4168,-0.2073,-77.01575,-3.747,-14.543625,34.37,87.2101,-60.11325,0,0,360.82,0.06925,-0.378875,0.719225,0.0276
3,23.75,0.0158,-6.359475,0.002925,-0.3061,-1.0874,-74.86125,-4.77,-14.686625,36.5995,87.2101,-61.41375,0,0,361.27325,0.038,-0.411125,0.669425,0.0284
4,0.25,0.0275,-3.4011,0,0.059125,-0.482125,-69.477,-5.6295,-21.27575,48.49275,87.022725,-63.55,0,0,356.2855,0.20075,0.23805,3.857025,0.179625
4,0.75,0.026875,-3.52105,0,-0.141625,-1.062375,-68.086,-5.132,-20.872825,50.037,87.022725,-62.392,0,0,356.725,0.24975,0.07415,3.796925,0.27775
