DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,PA_1_1_1,TA_1_1_1,TA_2_1_1,RH_1_1_1,RH_2_1_1,SW_IN_1_1_1,LW_IN_1_1_1,SW_OUT_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_2,SW_IN_1_1_2,PPFD_IN_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_1_2,TS_1_2_2,TS_1_3_2,NETRAD_1_1_1,TAU_1_2_1,H_1_2_1,LE_1_2_1,FC_1_2_1,WS_1_2_1,USTAR_1_2_1,T_SONIC_1_2_1,TA_1_2_1,PA_1_2_1,RH_1_2_1,CO2_1_2_1,H2O_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,W_SIGMA_1_2_1,T_SONIC_SIGMA_1_2_1,TAU_1_3_1,H_1_3_1,LE_1_3_1,FC_1_3_1,WS_1_3_1,USTAR_1_3_1,T_SONIC_1_3_1,TA_1_3_1,PA_1_3_1,RH_1_3_1,CO2_1_3_1,H2O_1_3_1,U_SIGMA_1_3_1,V_SIGMA_1_3_1,W_SIGMA_1_3_1,T_SONIC_SIGMA_1_3_1,PPFD_OUT_1_1_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_3_1_1,TS_3_1_2,TS_3_2_1,TS_3_2_2,TS_3_3_1,TS_3_3_2,SW_DIF_1_1_1,T_CANOPY_1_1_1
1,0.25,-0.00223491175000002,30.9569,29.8034599999999,2.28128549999999,10.0654,0.625354975,18.62439,424.97115,12.510665,1.78159925,1.445132,0.748118849999999,0.933380000000001,99.9,12.61625,12.615,98.3,97.0875,0,339.322275,3.8706,357.413725,-1.86275,4.55001,11.58,17.5528375,16.6368675,15.5649375,17.2712975,9.63925,9.68825,9.49149999999999,9.58375,9.62225,9.42774999999999,-0.0106499999999999,-0.00189162,35.2182599999999,35.7297349999999,3.03767049999998,13.00046,0.652986875,19.3724,18.49379,99.90564,81.0783975,412.7151,12.7052925,1.7743525,1.487735,0.777548425,0.785687,-0.0022086215,37.777965,35.65654,3.45427799999999,15.125805,0.6431595,18.193385,17.72828,99.52399,100,404.79775,14.7032375,1.7353795,1.462669,0.7968578,0.754346999999999,3.87475,8.13084725,8.12157,8.17308275,8.49330275,9.7811895,12.173525,8.6258,8.5765055,8.5558195,8.4909445,8.49761975,8.39628,3.55483025,9.82689449999999
1,0.75,-0.001452515,32.14988,35.4856,2.413321,9.6998965,0.641411075,18.541575,424.7033,12.301515,1.880324,1.330285,0.75414175,0.733849625,99.9,12.3952375,12.215,98.57,97.1,0,339.240525,3.434,355.746,-1.831,4.6197915,12.8,5.70323275000001,5.81336975,5.21477275,4.28181774999999,9.59825,9.5475,9.36349999999999,9.5375,9.48974999999999,9.34275,-0.506579999999999,-0.001418616,38.8676099999999,35.3053699999999,2.96644,12.930625,0.6535214,19.419165,18.65873,99.89831,80.55888,413.1592,12.8289,1.746047,1.384122,0.7774604,0.909742425,-0.002107502,45.7780299999999,33.85045,2.59267625,15.331575,0.6866496,18.27232,17.396325,99.502015,100,405.559875,14.7762875,1.673068,1.399446,0.8092534,0.8582172,3.6555625,8.0614395,8.12914725,8.17549725,8.50226725,9.77017224999999,12.167525,8.62495,8.5778805,8.52298,8.463105,8.36079475,8.2305555,3.67031975,9.53384975
1,1.25,-0.00203284875,42.3475125,31.5829,2.88304,10.06481,0.68408945,18.450825,425.28235,12.41118,1.89561525,1.37478425,0.793584324999999,0.8138377,99.867445,12.7900125,12.71,98.5,97.3,0,335.772975,3.45932,356.315,-2.24625,4.407945,13.754,16.674545,15.928485,16.190505,16.8346999999999,9.55,9.39225,9.34874999999999,9.483,9.40249999999999,9.1855,-0.277206349999998,-0.00200833125,38.109075,28.12878,2.7720325,13.000215,0.6293105,19.19214,18.21849,99.88414,81.70917,412.653725,13.1334075,1.811051,1.301866,0.8104734,0.725327599999999,-0.00184696,49.394575,30.6303775,2.96689575,15.33738,0.6832775,17.96121,17.26502,99.49946,100,405.5982,14.53569,1.78187875,1.39835625,0.852589375,0.761369099999998,3.352125,8.00345975,8.111755,8.17159225,8.5101645,9.77123949999999,12.165895,8.620103,8.5746665,8.48027,8.4298135,8.2127065,8.0908135,3.51239975,9.94886974999999
1,1.75,-0.002102947,28.8037,32.8048875,2.43037224999999,9.67977125,0.6482936,18.46305,425.52135,12.6724775,1.85197025,1.3846385,0.7411137,0.749685,99.8052,12.9087375,12.575,98.80798,97.655,0,337.8837,3.313438,356.610275,-0.32175,4.492155,13.616,7.07592750000001,5.490025,5.98487974999999,4.87019549999999,9.49275,9.30225,9.32399999999999,9.45025,9.33974999999999,9.13375,0,-0.002245264,39.0835,29.19568,3.20675799999999,12.8201175,0.6530985,18.990455,17.87985,99.87685,84.1529,413.43255,13.694635,1.7643225,1.40947625,0.77663325,0.73404655,-0.00310462075,63.3284524999997,35.4317225,2.6281865,15.5505375,0.68890195,17.754665,17.2243175,99.4999325,100,404.7782,14.23988,1.7394165,1.4374955,0.80593775,0.875914625000001,3.93228625,7.99755725,8.079275,8.164055,8.51583275,9.75871724999999,12.1619475,8.60290525,8.53765025,8.42280025,8.3965945,8.16407475,8.0672025,3.6852145,10.081995
1,2.25,-0.00219031,37.23278,35.228655,2.20503425,10.03286,0.647260175,18.40037,424.90615,12.654695,1.854063,1.26351575,0.7466744,0.674892899999999,99.8351,12.63875,12.31,98.6,97.7,0.0133399999999997,337.98275,3.353,356.758725,-0.9085,4.4956385,15.61,14.70289,13.328375,13.97736,16.031405,9.42825,9.23125,9.29375,9.4565,9.274,9.1375,0,-0.0025141275,41.9200499999999,32.2603374999998,2.53873,13.006075,0.6321208,18.76595,17.3831725,99.86783,83.959555,413.92775,13.404055,1.747852,1.275944,0.7909274,0.715778775,-0.002866477,56.3469700000001,34.1466899999999,3.24649975,15.659795,0.66357205,17.1925975,16.78473,99.499575,100,405.0504,13.8881375,1.84360149999999,1.30091325,0.793331399999999,0.748006225,4.445375,7.99802975,8.04835,8.14682225,8.5195,9.75170774999999,12.1564,8.5974055,8.514175,8.35487,8.3535695,8.02261525,8.130392,3.5378425,10.2234725
1,2.75,-0.00180373000000002,33.64035,33.7657949999998,2.520412,9.804847,0.619774275,18.09343,426.03175,12.74492,1.851087,1.27686525,0.727921874999999,0.6894493,99.8234,12.4591875,11.95,98.6495,97.585,0,337.937525,3.5964,357.596525,-1.12575,4.5781635,13.8819999999999,8.15716299999997,6.74448999999996,6.84354974999997,6.06364999999999,9.35825,9.192,9.25375,9.421,9.22,9.08125,0,-0.0025832355,45.38793,27.69102,3.5932815,13.25099,0.681057275,18.925315,17.412225,99.865065,82.70718,414.060875,13.45769,1.74317475,1.35922425,0.7870651,0.711173399999996,-0.002283122,43.03694,29.801945,3.32222349999999,15.6677775,0.666264924999999,17.2601025,16.70717,99.5084625,100,404.811,13.54342,1.7512045,1.36832375,0.802259825,0.7335402,4.17999125,7.9939825,8.01506775,8.13860275,8.531195,9.74441724999999,12.14877,8.58385025,8.50575525,8.294455,8.33395,8.03765,8.19596224999999,3.620555,10.580275
1,3.25,-0.00233686775000001,26.3649025,33.8383075,3.08145399999999,9.97024924999998,0.634593875,18.325555,427.8615,12.89605,1.79768125,1.277515,0.73532375,0.680922949999998,99.8312,12.3966875,11.92,98.828,97.575,0,334.853,3.4104,356.653525,-0.6085,4.486985,15.65,15.98569,13.5689249999999,13.1444825,15.070555,9.331,9.15825,9.14375,9.381,9.18,8.94225,0,-0.0027339685,42.0659,29.4113675,3.45453075,12.99484,0.6335231,18.76734,17.6867575,99.8385,84.949825,414.02195,13.140225,1.7362705,1.3480715,0.7799715,0.6721069,-0.003096038,61.8552825,29.6974625,3.23787899999998,15.321395,0.690388800000001,17.51742,16.8432,99.4956,100,404.76,12.939875,1.797144,1.331528,0.7742972,0.857703399999997,4.476,7.9820025,7.9814775,8.1210855,8.533,9.73613949999999,12.14937,8.56982,8.48957475,8.25213,8.3339805,8.08397,8.0104825,3.54972975,10.47292775
1,3.75,-0.00243911,33.38611,32.9525099999999,2.68637525,9.718559,0.63913565,18.331455,427.574575,12.6513525,1.729845,1.267016,0.726333325,0.631895149999999,99.8113,12.34875,11.83,98.79666,97.585,0,335.123975,3.4692,355.516025,-1.2105,4.5129175,17.188,7.2412675,4.87165199999999,6.68644999999998,5.97288049999999,9.27375,9.05275,9.0055,9.3165,9.12375,8.83224999999999,0,-0.001648912,49.5050249999999,29.32818,3.2796175,12.588895,0.661019499999998,18.41878,17.7133575,99.8478,84.37006,414.861,12.53598,1.742335,1.3746895,0.78995995,0.8319398,-0.0020408705,54.5111775,31.33202,3.553834,15.0022,0.683755,17.2525,16.504065,99.473675,99.9486625,405.3155,13.2461775,1.750484,1.417594,0.8032122,0.853078200000001,4.642125,7.95901975,7.9610795,8.102675,8.5354645,9.72854724999999,12.1407,8.54775,8.4827195,8.20161975,8.33046975,8.15209725,7.9535145,3.6194905,10.644725
1,4.25,-0.00214019,48.0938899999998,34.6885,2.644688,9.6113965,0.6338095,17.81373,428.1447,12.38348,1.7958395,1.3266595,0.71607285,0.6078615,99.8,12.2825,11.81,99.1480575,97.6,0,336.8248,3.2764,353.348,-1.9965,4.6103125,16.008,14.1450875,13.119425,12.698975,14.24424,9.2165,8.96225,8.88,9.23375,9.07025,8.7585,0.0561950000000032,-0.002698344,48.2684375,28.63192,3.20925675,12.7907,0.639525075,17.96149,17.21575,99.8046,84.9882224999999,414.44785,11.9360375,1.76196225,1.34186975,0.7926163,0.693902799999999,-0.00258968750000001,61.6704025,24.4952075,3.185726,14.8932375,0.6723358,16.82752,16.14563,99.476295,97.8190875,405.89225,12.4132725,1.690268,1.383244,0.8171252,0.7775934,3.84443875,7.95822725,7.9623255,8.0785355,8.54026725,9.72208274999999,12.13333,8.533605,8.47830025,8.1563695,8.30383,8.1563325,8.0497875,3.7355125,10.4781975
1,4.75,-0.002515856,37.1127975000001,30.4488025,2.60745,9.521365,0.6449425,17.97569,429.69875,12.54528,1.802106,1.2434025,0.72381805,0.6329944,99.8091,11.887375,11.545,99.2143,97.3,0,336.384225,3.613,351.995,-2.44875,4.7616275,14.284,7.61062125,5.49694724999999,6.5429775,6.74768499999999,9.171,8.88524999999999,8.751,9.17925,8.99925,8.682,0,-0.003228779,49.681225,30.9819375,4.36334125,12.337825,0.6309607,17.8056425,17.1348225,99.7905575,84.2142725,413.7305,11.75437,1.7393355,1.2741645,0.75267595,0.687721424999999,-0.003244497,50.40132,29.04311,2.928452,14.5463975,0.654109099999999,16.48558,15.7994375,99.4796325,97.0204375,405.339,12.6020775,1.8037325,1.3394535,0.77649645,0.8275401,5.1705,7.95230475,7.96667,8.045945,8.54349725,9.71658549999999,12.129595,8.51248025,8.466845,8.10228025,8.2429805,8.051435,8.12964299999999,3.85974775,10.37382225
