DOY2,HR2,CO2,H2O,FC,LE,H,USTAR,WS,U_SIGMA,V_SIGMA,W_SIGMA,PA,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_2_1_1,G_3_1_1
1,0.25,353.149330475,2.301437735,0.213026786,-0.343760328,-15.60782967,0.087809598,1.272599006,0.342131029,0.339710637,0.126866461,97.4801,-9.6717417575,-0.987955,0.091,-0.1554351,-7.2273,-8.22932525,-9.836011
1,0.75,352.7791759,2.267494668,0.279428778,-0.7789457315,-15.0846511675,0.09088953975,1.339847927,0.361588312,0.363657114,0.129885106,97.481041215,-9.881015061,-0.997515925,0.08755,-0.156956775,-7.13177,-8.553667,-9.814
1,1.25,353.37802195,2.29865614525,0.1715392275,-0.888336622,-15.75799824,0.088154497,1.291774517,0.3719222425,0.3515418865,0.12584372475,97.50716138,-9.929305159,-1.004304,0.081175,-0.1569521,-7.265208,-8.5753585,-10.0074925
1,1.75,353.3195521,2.460240275,0.2311879865,-1.2772975525,-15.3299734025,0.08837,1.362788488,0.344264926,0.369392463,0.12901,97.465470535,-9.96952,-1.0118015,0.073175,-0.155838175,-7.43745,-8.7475425,-10.3681925
1,2.25,353.11628485,2.1776220325,0.2361315235,-0.8462165245,-14.0904353825,0.090041263,1.278469858,0.334545382,0.353425482,0.120163591,97.4611264,-9.84623257,-1.021215,0.071325,-0.155243175,-7.6784715,-8.8369955,-10.4681
1,2.75,353.542590625,2.2593253525,0.23795113925,-0.5990779845,-13.32918904,0.08737,1.254248986,0.33798,0.361557918,0.12386,97.47970721,-9.699884382,-1.0241675,0.07365,-0.15574905,-7.57256525,-9.00566725,-10.416935
1,3.25,353.38748065,2.2459178295,0.27701095375,-0.79665,-11.65570767,0.07962956325,1.28998,0.3530443565,0.35085918925,0.121920059,97.458117035,-9.806863985,-1.032635,0.061275,-0.1568601,-7.42967975,-9.020423,-10.52041
1,3.75,353.4266053,2.28659557375,0.280952475,-0.462814232,-11.0820855,0.091191408,1.28905878875,0.35901592375,0.34127904075,0.12540746275,97.46786431,-9.95052348525,-1.039105,0.06425,-0.161488875,-7.54735575,-9.1387915,-10.5160375
1,4.25,353.321741625,2.134639631,0.2475335335,-0.70466843,-11.69142249,0.08818169725,1.242392789,0.33099219875,0.33550873875,0.1198939505,97.453882775,-10.107048005,-1.03426025,0.04835,-0.163278875,-7.37972325,-9.33677375,-10.22308
1,4.75,353.3825626,2.020614102,0.24828294175,-0.5528760515,-12.2191012075,0.087375775,1.25570540925,0.32749131025,0.35823458825,0.1192742505,97.4405350775,-10.0089191875,-1.02032,0.0467,-0.163258,-7.591915,-9.29281475,-10.48729
