DOY2,HR2,CO2,FC,CH4,FCH4,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,RH_2_2_1,RH_2_3_1,TA_2_2_1,TA_2_3_1,TAU,T_SONIC,USTAR,WS,VPD,U_SIGMA,V_SIGMA,W_SIGMA,SW_IN,SW_OUT,TS_1_1_1,TS_1_3_1,NEE
1,5.25,447.0065,0.5654005,2114.6,-0.381,-5.308665,5.69767,8.82933,311.217546666667,344.235306666667,-35.5398777777778,102.0285,85.803542,94.8745063333333,6.70696163333333,7.07177423333333,-0.03545,9.08600000000004,0.169327,2.19688,4.25144,0.463454725343253,0.443534657593252,0.200738709235325,0,0,14.1993686666667,12.2548263333333,0.5654005
1,5.75,448.5355,0.526048,2115.31,-1.35,-4.546415,5.7734,9.88367,303.84754,344.035768333334,-43.6280349999999,102.0615,87.9036373333333,94.2751775,6.67616011666667,7.05756345,-0.03255,9.04500000000002,0.164286,2.082265,4.20548,0.44952853841155,0.455291518998766,0.195831185780204,0,0,14.2090693333333,12.3438478333333,0.5098965
1,6.25,448.179,0.534353,2120.445,-0.621,-3.6202,5.809245,9.713325,301.52583,344.418506666667,-41.8676000000002,102.075,89.5614256666667,94.8408766666667,6.5427412,6.86824436666667,-0.0345,9.11200000000002,0.179245,2.03275,4.1567,0.487462819094954,0.429870910855806,0.21377558326432,0,0,14.2176496666667,12.342859,0.562848
1,6.75,448.1005,0.602275,2119.92,-0.0126,-4.67688,5.83656,8.58815,297.34156,343.82764,-41.4353216666666,102.0885,89.957839,95.8551708333333,6.44544095,6.85984031666666,-0.0357,8.88750000000002,0.168064,2.090805,4.07455,0.474289457663543,0.42559248917236,0.220095288960042,0,0,14.2087895,12.3387213333333,0.688178
1,7.25,449.154,0.525618,2114.82,0.272,-3.48322,6.0023,7.72685,297.454625,343.79323,-44.260165,102.121,90.356563,96.2996945,6.56931685,6.7527689,-0.0361,9.14600000000002,0.168698,2.05214,4.07066,0.495903216363838,0.440800408348268,0.210475651798492,1.02907508833334,0,14.2292435,12.3379875,0.5759355
1,7.75,449.022,0.522833,2115.695,0.6615,-0.8726355,6.00659,10.5519,293.28663,343.19947,-18.6010378000001,102.154,88.1027626666667,95.8904683333333,6.58461091666667,6.79030223333333,-0.04045,8.97900000000002,0.182048,2.2028,4.29858,0.47784512649918,0.461853174492777,0.234520787991171,37.315573,9.85812143333333,14.179156,12.239647,0.483306
1,8.25,448.497,0.41608,2108.62,2.42,4.21257,6.100825,18.39255,292.32009,345.995683333333,24.1679116666668,102.201,83.9858313333333,90.1979873333333,6.87227253333333,7.39853743333333,-0.059,9.20700000000005,0.216395,2.49079,4.59821,0.630157123263714,0.526005703391132,0.263248931621764,128.082928,31.6477325,13.9442783333333,11.891881,0.2556295
1,8.75,445.7445,0.2534755,2103.92,5,9.19167,6.23526,26.4818,293.529511666667,353.6827,96.6328141666667,102.2155,79.9212131666667,88.4310785,8.52792565,8.6290272,-0.0786,10.216,0.251044,2.71702,5.08269,0.729816631377607,0.584874676144828,0.304650818245193,212.548951666667,35.2478063333333,13.7997511666667,11.5892391666667,0.173325
1,9.25,444.8145,0.0294,2095.58,5.49,15.70795,6.15773,31.4936,289.7613,359.652986666667,178.700439,102.2215,75.107677,80.0144593333333,9.4417058,9.53342533333333,-0.111531,10.9125,0.297794,3.156755,5.58891,0.824541751888467,0.697294482601305,0.338688492808218,301.12482,42.7220103333333,13.8204403333333,11.5700693333333,-0.0991
1,9.75,443.162,0.1054765,2085.21,7.215,20.6861,5.54239,41.3775,287.097168333333,365.980806666666,251.058683,102.255,68.6479291666666,73.427456,10.402128,11.1458621666666,-0.137436,11.277,0.328506,3.67816,6.45006,0.960122388031859,0.869757437450235,0.393272170385854,392.251828333333,54.3026621666667,13.8699351666667,11.5909315,-0.06275
1,10.25,441.9805,0.0372,2077.21,9.385,29.7383,5.29429,48.4864,290.813648333334,372.606821666667,309.062650166667,102.257,60.4754931666667,66.3639126666666,11.4223275,12.1328391666667,-0.153923,12.592,0.34951,3.91903,7.09757,0.940229759154644,0.934439404134907,0.402944164866548,468.753103333333,64.4107395,13.8578011666667,11.5345341666666,-0.114028
1,10.75,441.8935,-0.0691,2072.34,10.9,43.1119,5.13374,55.58125,292.743606666667,378.265423333334,358.626396333334,102.2595,58.7013756666666,62.6638761666667,11.8618705,12.8056716666667,-0.158777,12.94,0.353665,3.77399,7.458335,0.98810222143258,0.962002598749089,0.421268323043639,524.294285,70.9738365,13.7635873333333,11.4479349333334,-0.156613
1,11.25,442.0935,-0.166006,2065.33,11.65,45.0664,5.467115,60.02535,299.061835,383.611631666667,390.510347,102.2255,55.8445823333333,60.2620098333333,12.5188363333333,13.503053,-0.180496,13.773,0.37882,3.78176,7.865135,0.992711942106067,1.08002314790008,0.43066111967532,567.35142,77.2260123333333,13.7662915,11.5192415,-0.2185105
1,11.75,441.724,-0.128847,2066.44,12.9,51.09555,4.93775,62.354,301.462981666667,389.639056666666,413.164275166666,102.172,54.557304,58.9738411666667,12.979807,14.0622845,-0.162755,13.9135,0.3606875,3.80838,8.33365,1.00712793620882,1.04073644136601,0.414886850749121,592.924338333333,83.7910346666667,13.7680713333333,11.5897416666667,-0.222045
1,12.25,441.685,-0.149943,2066.16,14,47.6126,5.1932,69.6596,301.380953333333,393.169731666667,418.7521385,102.101,52.9681811666667,55.6753781666667,13.6612775,14.7649673333333,-0.178919,14.285,0.3813995,3.793585,8.39596,1.01409477365337,1.09309640536155,0.440850927183908,608.707083333333,90.1943636666666,13.769009,11.6319198333333,-0.247475
1,12.75,441.701,-0.24093,2064.38,14.3,55.9409,4.91392,71.4719,302.973598333333,394.75372,410.838080166666,102.0505,51.1435643333333,54.4454638333333,14.0167645,14.8105771666667,-0.179034,14.2105,0.3777525,3.74096,8.85375,1.03714500345765,1.05608500419725,0.434573150153412,617.70014,95.1698633333333,13.7800863333334,11.6139625,-0.289057
1,13.25,441.294,-0.424608,2064.31,15.3,52.1485,5.075495,73.01245,306.830343333334,395.37941,392.557126833333,102.011,50.0634268333333,53.8135306666667,14.2186121666667,15.2506218333333,-0.167818,14.614,0.370581,3.75984,9.06723,1.04659447734067,1.0832035819734,0.422460649055033,599.827606666666,99.6826671666668,13.7707293333333,11.7656561666667,-0.510392
1,13.75,441.071,-0.274124,2062.14,14.2,53.5724,5.202445,73.43055,307.984323333333,395.539288333334,356.722214166667,101.9975,49.2092051666666,53.806608,14.3765296666667,15.3817958333333,-0.182306,14.748,0.381486,3.76529,9.17588,1.09490638869266,1.11667810939411,0.439165117011814,542.918986666667,98.3742711666667,13.7613956666667,12.0148885,-0.396935
1,14.25,440.4355,-0.237739,2059.61,13.3,48.346,5.480195,82.6745,307.15852,393.673566666667,301.155857333333,101.967,50.4510693333333,54.3271133333333,14.3475673333333,15.567701,-0.175329,15.173,0.380568,4.06957,9.0965,1.0445238149511,1.07580202639705,0.446882534901511,474.48049,87.7970323333334,13.707578,12.2460966666667,-0.3027105
1,14.75,440.4145,-0.137579,2061.16,12.5,42.49125,5.40561,71.3281,306.206213333333,390.534835,249.130017166667,101.961,53.2617268333333,56.161268,14.300361,15.1165375,-0.181106,15.125,0.384232,3.974065,9.0933,1.04842909221715,1.0620922741994,0.438404010756475,440.850375,82.7913565,13.7382746666667,12.4124815,-0.222155
1,15.25,440.517,-0.190769,2061.66,12,39.9053,5.42426,64.24145,300.15287,386.640478333333,185.365660333333,101.9595,55.0561788333333,60.9659708333333,14.2984806666667,14.8391493333333,-0.166424,14.999,0.369289,3.87592,8.91452,1.00971778235307,1.00251184531655,0.438568124696723,365.420058333333,80.859553,13.7268771666667,12.4889916666666,-0.250502
1,15.75,440.481,-0.145956,2059.76,8.645,30.7932,5.47101,62.3077,298.39357,384.43633,115.555209333333,101.956,57.0908993333333,62.3476376666667,14.0975356666667,14.37609,-0.143753,15.072,0.344162,3.62646,8.46991,0.921555749805729,0.960194251180458,0.420452137585243,272.583746666667,67.0487593333334,13.746697,12.5597563333333,-0.159903
1,16.25,440.047,-0.0715,2062.7,5.86,15.511,5.58544,50.57765,298.026383333333,380.10124,52.2895740000001,101.993,58.0648653333333,63.7479036666667,13.7527936666667,13.9735203333333,-0.13334,14.936,0.32917,3.5103,8.03118,0.895110049100109,0.8304107417417,0.398528543519784,172.133201333333,37.9500613333333,13.7316266666667,12.6849416666667,-0.223813
1,16.75,440.065,0.0944,2061.88,3.71,3.46779,5.7528,40.9635,297.47437,375.46681,2.24171766666666,101.997,60.2888373333333,65.3585386666667,13.2468976666667,12.873188,-0.094,14.71,0.273469,3.19861,7.77397,0.78894296371791,0.682290993638345,0.334653552199883,85.7362616666667,21.787386,13.729318,12.721855,-0.0452
1,17.25,440.0015,0.08925,2075.555,0.819,-2.682875,5.8625,22.6483,295.42414,368.14438,-48.0167189,102.01,64.275082,70.329044,12.6980606666667,12.259956,-0.0572,14.2095,0.2155025,2.48105,6.896875,0.636819248141371,0.537656332117783,0.272026367393974,17.2728047173333,6.7678889,13.757477,12.7391743333333,0.0204
1,17.75,440.231,0.225386,2084.81,0.166,-6.32629,6.103375,15.2912,297.880983333333,363.171923333333,-68.7084100000001,102.0315,70.9305013333333,75.3718333333333,11.501405,11.0445216666667,-0.03815,13.467,0.1776825,2.24514,6.285705,0.496281155627763,0.43912036594272,0.23106454161711,0,0,13.7867786666667,12.744402,0.201043
1,18.25,440.608,0.271663,2093.675,-0.00625,-5.19887,5.95693,15.9714,292.9969,359.293556666667,-67.0669366666666,102.045,75.2246883333334,80.5815663333333,10.7241103333333,10.5311263333333,-0.0354,12.752,0.17071,1.86633,6.06033,0.489743810578551,0.472554758731726,0.187882942280559,0,0,13.787936,12.787974,0.324337
1,18.75,441.5,0.4370335,2091.97,-0.0623,-5.71955,6.19092,12.44305,289.18918,356.798086666667,-65.272735,102.085,77.5750446666667,83.104478,10.2110631666667,10.1196916166666,-0.0212,12.426,0.141392,1.62332,5.51288,0.435221782543108,0.444147498022898,0.16,0,0,13.815676,12.7274328333333,0.44705
1,19.25,442.289,0.4258635,2093.54,-0.393,-5.592155,6.408605,11.5324,286.985906666667,355.34689,-63.8632483333333,102.093,80.0967131666667,84.8299528333333,9.9279978,10.04679375,-0.0217,12.079,0.143093,1.63311,5.4678,0.418628763853883,0.381419125935107,0.149994073488701,0,0,13.815403,12.6831651666667,0.421636
1,19.75,442.994,0.316695,2095.915,-0.637,-3.86222,6.379455,10.8068,291.690091666666,353.409021666667,-60.44284,102.11,82.5594281666667,87.9187186666667,9.4610712,9.60670366666666,-0.02425,11.749,0.1407695,1.62149,5.158555,0.446209398287144,0.380114125424926,0.141597031916089,0,0,13.812878,12.6363631666666,0.3358135
1,20.25,444.045,0.4954295,2096.025,0.3565,-4.67414,6.3695,9.08457,291.290038333333,353.319788333333,-60.2918316666666,102.121,84.8436833333333,89.7216676666666,9.08593063333334,9.40368111666666,-0.02055,11.4195,0.127112,1.57797,5.035795,0.373355863259438,0.353131683075952,0.142393234737619,0,0,13.811465,12.6179825,0.4031785
1,20.75,445.099,0.552366,2099.17,-0.93,-4.31359,6.4548,9.32219,294.395136666667,353.29973,-58.7468166666666,102.134,85.4440641666666,90.3887531666667,8.96316210000001,9.32533341666667,-0.0195,11.135,0.125594,1.51256,4.73845,0.372788143588285,0.391866048542101,0.134536240470737,0,0,13.811044,12.5944203333333,0.521299
1,21.25,444.9885,0.560002,2103.34,-0.649,-5.59187,6.51737,9.321835,293.085111666666,353.077621666666,-57.2456716666668,102.1345,85.9330355,90.2853516666667,9.02148896666666,9.0938537,-0.0266,11.135,0.1447865,1.622185,4.68251,0.400545018419079,0.407756569673987,0.159998779273591,0,0,13.8146045,12.5258386666667,0.52346
1,21.75,445.458,0.433267,2101.01,-0.7215,-5.802855,6.09813,9.8572,291.944253333333,352.930125,-60.9398566666666,102.118,86.2422608333333,91.401735,9.0133728,9.10533628333333,-0.02925,11.3355,0.153703,1.72845,4.705255,0.406184666493007,0.437879690917733,0.158108822959336,0,0,13.8266545,12.4787195,0.482843
1,22.25,444.76,0.406246,2098.81,-0.716,-5.5464,6.153195,10.3827,289.271863333333,350.169591666667,-58.5826331609194,102.093,86.1877446666666,92.6141756666667,8.7630706,8.75058105384615,-0.0291,11.239,0.155261,1.8618,4.70801,0.443060943889213,0.385783618107353,0.18,0,0,13.8389658333334,12.4009603333333,0.4248515
1,22.75,445.406,0.523983,2099,-0.862,-5.40437,6.16599,8.75065,290.949078333333,348.921136666666,-56.0384716666667,102.089,87.5274393333333,92.5754358333333,8.38074733333334,8.32586453333333,-0.0258,10.254,0.141126,1.77184,4.601855,0.407811230840937,0.384976622666883,0.162172747402269,0,0,13.8738746666667,12.397232,0.6660435
1,23.25,445.6615,0.4155595,2098.61,-0.3215,-5.749085,6.083545,9.2918,300.512486666667,346.450586666667,-49.0184116666667,102.096,87.8576713333333,92.9833713333333,7.99252226666667,8.05358953333333,-0.02275,10.4485,0.136557,1.720035,4.53285,0.417496731520265,0.364977335188534,0.166281192228685,0,0,13.885557,12.31069,0.4861065
1,23.75,445.9115,0.5636585,2104.585,-1.215,-5.04376,6.08648,11.91,301.418303333333,346.371866666667,-48.0663783333333,102.114,88.7639998333333,93.0643148333334,7.45563608333334,7.84560431666667,-0.03235,10.06,0.1620525,1.78689,4.465875,0.459850885459633,0.389648953486961,0.184255207770539,0,0,13.8967128333333,12.2954253333333,0.5952765
2,0.25,447.39,0.598011,2060.545,-0.461,-4.383375,8.11739,7.30081,330.781146666667,362.81356,-38.3327433333333,102.1945,92.357702,96.549321,10.6330493333334,10.9794988333333,-0.0261,13.0935,0.157226,1.90835,4.37984,0.510965752276999,0.392356980312572,0.219089023002066,0,0,13.8961498333333,12.998333,0.586735
2,0.75,447.979,0.733385,2060.71,-1.15,-5.114775,8.09423,7.222115,335.75992,362.36114,-36.2005133333334,102.194,92.260252,97.0162951666667,10.696843,10.8712343666667,-0.02615,13.035,0.143819,1.86432,4.24405,0.460896447251025,0.417915621897038,0.189208694745938,0,0,13.9156076666666,12.9755656666667,0.7694075
2,1.25,448.815,0.649505,2059.35,-0.436,-4.96754,8.25674,5.37519,338.26987,362.043143333333,-34.4368566666666,102.184,92.1188063333333,96.8724178333333,10.7414071666667,10.7285328333333,-0.0354,13.02,0.170952,1.97459,4.2189,0.480966734816453,0.436158228169549,0.211896201004171,0,0,13.9310675,13.0829571666666,0.625318
2,1.75,449.427,0.510506,2064.385,-1.435,-3.601105,8.01077,6.60334,338.63384,361.25517,-29.45127,102.185,92.4978493333334,97.0447215,10.5980385666666,10.6368183333333,-0.0413,12.6835,0.180921,2.24196,4.25402,0.587402757909767,0.478339837354156,0.223606797749979,0,0,13.9449058333333,13.044734,0.533687
2,2.25,449.223,0.463113,2064.65,-1.12,-3.30507,7.944385,5.650315,338.991633333333,359.907623333333,-29.1357133333335,102.188,92.7010093333333,97.2576313333334,10.4468151666666,10.4507705166667,-0.0394,12.426,0.1789905,2.101345,4.13001,0.55078241134846,0.462918656525828,0.220673320447631,0,0,13.9569698333333,12.9701615,0.743316
2,2.75,450.0175,0.633968,2063.28,-1.15,-4.59173,8.07887,8.29476,335.3624,359.534055,-33.3407416666666,102.18,93.349441,96.9565243333333,10.5386183333333,10.171369,-0.03555,12.531,0.168441,1.889205,3.97737,0.538274521525026,0.422511293928651,0.209742262455232,0,0,13.9706643333333,12.894358,0.669625
2,3.25,449.334,0.6385105,2063.625,-1.019,-4.09217,8.232655,7.15632,334.233673333333,360.293955,-32.7310616666666,102.17,92.9711056666666,97.2850193333333,10.6571203333333,10.511605,-0.03395,12.565,0.1662795,2.000235,4.0328,0.487947450969005,0.420024847354695,0.194293208817986,0,0,13.984014,12.8276106666667,0.797123
2,3.75,448.513,0.5326115,2066.6,0.558,-4.63686,8.056165,8.07574,333.699786666667,359.994296666667,-32.5299166666667,102.16,92.3071503333333,96.7172639202898,10.5114483333333,10.6013973333333,-0.0357,12.555,0.169277,2.0659,3.99018,0.513405297985909,0.42240146780048,0.202484567313166,0,0,14.0453333333333,12.8227748333333,0.514673
2,4.25,448.967,0.630136,2069.53,-0.754,-3.24098,8.09726,8.38103,335.866513333333,358.83329,-30.6093000000001,102.165,92.6401860000001,96.6470086666667,10.355357,10.5230926666667,-0.0391,12.2655,0.17869,2.14671,3.90818,0.515437678095034,0.490052038053103,0.216333076527839,0,0,14.0424205,12.7879311666666,0.760492
2,4.75,450.601,0.519405,2067.55,-0.392,-3.59579,7.521655,7.6479,337.901,358.258553333333,-29.45237,102.169,93.1086463333333,97.3963573333333,9.9637526,9.85528673333333,-0.0391,12.286,0.178902,2.025515,4.09752,0.560009001401629,0.501334336425231,0.216213742155681,0,0,14.0589766666667,12.7452586666667,0.708504
2,5.25,450.246,0.772428,2069.81,-1.47,-3.860455,7.45681,10.16835,338.447508333334,357.59942,-26.2076583333333,102.201,92.463916,97.2221963333333,9.80282343333333,9.64402376666667,-0.0359,12.124,0.175288,2.13765,4.02475,0.558206055144514,0.489255556943404,0.216101827849743,0,0,14.0400696666667,12.7159213333333,0.889135
2,5.75,450.214,0.720076,2069.69,0.128,-4.426045,7.60627,9.4272,338.793765,356.322916666667,-27.0965516666666,102.21,92.8900836666667,97.3588473333333,9.61277153333333,9.5308235,-0.045,11.9415,0.20115,2.04074,3.933105,0.56558553729741,0.519106925401694,0.207846096908265,0,0,14.0361553333333,12.685928,0.686028
2,6.25,450.966,0.493602,2070.07,-0.804,-3.88012,7.26008,8.919805,336.313431666666,355.47347,-27.5157183333333,102.235,92.6647716666667,97.6266266666667,9.31058613333333,9.14398413333333,-0.0441,11.779,0.186838,1.91324,4.017895,0.529263639408565,0.461183260754334,0.212837966537928,0,0,14.043734,12.6553126666667,0.7281135
2,6.75,451.874,0.620035,2075.7,-1.51,-4.0997,7.15583,5.56461,336.866968333333,353.798248333334,-25.1134549999999,102.2745,92.89381,97.3365886666667,9.06948966666667,9.09375053333334,-0.0317,11.419,0.158374,1.95081,3.91776,0.498722367655593,0.45404515193976,0.195959179422654,0,0,14.0491813333333,12.623979,0.717172
2,7.25,448.983,0.649234,2074.98,0.514,-2.5399,7.041915,9.4755,337.250466666667,354.555003333334,-13.15649758985,102.29,92.6108286666667,97.741707,8.8950117,9.0289436,-0.0383,11.1295,0.1747125,2.017545,4.01997,0.531894257376734,0.438271005551875,0.223941261121662,14.3379779333334,4.72214625,14.0239536666667,12.591875,0.6393895
2,7.75,449.131,0.5993175,2074.32,1.175,-1.8624,7.09735,14.0175,336.232593333333,357.90713,9.97190119999994,102.313,91.0227701666667,97.135694,9.12609316666667,9.48697188333334,-0.0406,11.5125,0.177218,2.08202,4.631815,0.54997909051163,0.495278709415214,0.231516738055804,74.3555033333333,17.2662766666667,14.0067273333333,12.5412401666667,0.402586
2,8.25,448.035,0.57169,2066.485,3.16,2.19649,7.27719,22.24445,339.994923333333,362.286413333333,58.9475363333333,102.322,85.9474193333333,92.8643451666667,10.0942835333333,10.7396863833333,-0.0662,12.043,0.229228,2.36429,4.94323,0.648612364976185,0.596542538298821,0.267955220139485,148.297983,30.0964427272727,14.0039575,12.4637921666667,0.298536
2,8.75,445.4265,0.292867,2059.245,4.685,7.18218,7.247445,34.4952,339.073346666667,367.593846666667,140.600823333333,102.3525,80.5123141666666,87.1806165,11.1956743333334,11.5512466666666,-0.08745,12.858,0.2637745,2.98025,5.75293,0.754506991990908,0.643456969275522,0.314162981427495,241.289006666667,39.568856,13.9341276666667,12.410041,0.140701
2,9.25,444.906,0.241332,2052.97,7.32,16.4665,7.15725,40.33145,338.246893333333,375.519676666667,202.257551333333,102.352,76.104385,78.5818986666666,12.1759536666667,13.1143408333334,-0.112122,14.0295,0.299632,3.27723,6.48016,0.823482847423066,0.758578934587562,0.356903348261122,320.770813333333,48.497062,13.9251081666667,12.4053946666667,0.231798
2,9.75,443.5195,0.0106,2047.065,7.845,25.4755,7.19008,48.05115,337.349423333333,383.806036666667,286.022294,102.3855,72.142443,74.0230911666667,13.0813475,13.9436363333333,-0.141743,15.089,0.339756,3.567295,7.28973,0.930427804524879,0.854282820812213,0.377876126353938,423.297626666667,64.8640573333333,13.9155531666667,12.3962636666667,-0.1668
2,10.25,442.475,-0.338368,2041.665,10.85,33.9518,7.172395,57.1733,337.65761,389.287613333333,353.4340415,102.383,67.8676616666667,69.840491,14.0963973333333,14.8719183333333,-0.1520825,15.483,0.351611,3.72321,7.595865,0.943637905785936,0.922812560309386,0.392662163539258,516.41465,74.3660153333333,13.849827,12.4067682758621,-0.394236
2,10.75,441.8815,-0.1188695,2035.465,10.9,40.7051,7.25,60.5955,342.531116666667,393.97047,416.804304333333,102.4,64.6902836666667,67.2725636666667,14.570164,15.543279,-0.145869,16.029,0.341845,3.716695,8.38261,0.945249570708686,0.988674483650388,0.415300831521123,594.578856666667,81.7579166666667,13.8304236666667,12.4259891666666,-0.281725
2,11.25,441.397,-0.246356,2034.135,12.85,49.34065,7.22412,67.2476,345.159913333333,400.171146666667,449.661783,102.3595,61.9932711666667,64.089536,14.951885,15.7689321666667,-0.167479,16.481,0.363164,3.7377,8.91426,1.00795833247213,1.07816974544828,0.428941720983166,632.796426666667,89.8948403333333,13.8162083333333,12.4885686666666,-0.343136
2,11.75,441.481,-0.133902,2037.75,16,49.6376,7.31848,78.977,344.668666666667,401.211446666667,487.961783333333,102.319,60.9638081666667,62.1172111666667,15.359906,16.0249018333333,-0.177772,16.9535,0.376632,4.07971,9.40877,1.08415865997556,1.0677031422638,0.447036911227697,678.644486666666,93.5743246666667,13.8146145,12.6037083333333,-0.2379765
2,12.25,441.159,-0.326633,2032.135,18.95,54.39575,7.1947,80.3854,346.67159,405.399673333333,491.960739333333,102.296,60.6344348333333,61.7999946666667,15.6474515,16.3501156666667,-0.187185,17.2345,0.39173,4.08684,10.2652,1.10077245605075,1.11201169058603,0.460879593820338,698.830916666667,94.796687,13.8154653333333,12.7227971666667,-0.451899
2,12.75,441.155,-0.386214,2030.66,17.9,58.7949,7.46778,88.21635,346.32234,408.042753333333,484.4044,102.282,59.9801895,61.1578873333333,16.0326065,16.8672581666667,-0.193068,17.7315,0.402079,4.13398,10.3033,1.07842014076148,1.11307232469413,0.44520107816581,670.754893333333,98.6624793333333,13.8164841666667,12.7163346666667,-0.425539
2,13.25,441.1,-0.337508,2032.67,17.9,55.99755,7.877015,87.9081,347.192838333333,407.715373333333,455.658603166666,102.2225,58.05846,61.0440286666666,16.1636263333334,17.1352303333334,-0.202105,17.827,0.404502,4.338825,9.81748,1.05637644937014,1.10382063685094,0.462932804286254,644.123205,98.312746,13.8179975,12.7652211666667,-0.366385
2,13.75,441.03,-0.1704865,2032.605,15.95,64.4095,7.51279,85.92125,347.29875,408.47079,420.098569,102.188,59.900734,62.3876288333334,16.5536633333334,17.286689,-0.18884,18.191,0.396317,4.40857,9.59527,1.09904504002338,1.11739429030222,0.454038544619287,602.819983333333,94.857796,13.8203513333333,12.7557211666666,-0.207567
2,14.25,440.698,-0.414083,2026.13,13.9,55.5567,7.36043,92.1927,347.162826666667,407.22285,389.25641,102.171,59.9811906666666,63.2652098333333,16.8175516666666,17.5774836666667,-0.21841,18.067,0.415732,4.15622,9.97589,1.03004854254545,1.10888682921207,0.46946778377222,571.08857,87.4690213333333,13.8238876666667,12.7614703333333,-0.464178
2,14.75,440.992,-0.287221,2024.8,15.5,57.3752,7.57639,96.8833,346.660828333333,410.72779,335.457506333334,102.161,60.6865143333333,64.4815873333333,16.9897446666667,17.714338,-0.19266,18.226,0.396117,4.21736,10.2552,1.1264324214084,1.06759542898984,0.461912329344,491.935893333333,84.4789778333333,13.8868656666667,12.9373603333333,-0.398211
2,15.25,440.421,-0.258077,2025.11,12.3,47.1577,7.732735,83.5745,348.2578,408.237205,265.661697733334,102.149,61.5704683333333,65.632052,16.8587153333333,17.741134,-0.189873,18.2225,0.392986,4.337455,9.803745,1.08364880184724,1.05894230523486,0.476478825149661,415.145438333334,72.0103386666667,13.896039,12.9519933333333,-0.3949795
