DOY2,HR2,WS_1_1_1,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,PA,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,USTAR,H,LE,WS_2_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,FC,FCH4,SCH4,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1,CH4_1_1_2
1,0.25,0.047547225,0.00352435725,0,-31.787186245,-32.661475,-33.1576927075,-33.2425,70.92812385,71.03454757,70.607313225,71.403998,98.1460336,-4.8396048,-4.5660560035,-5.134058214,-3.17042586725,-2.219866747,-1.476956587,180.0494393,191.0380449,0.0551115045,-19.536513755,-1.261001941,0.3479905,0.2518335,0.246361,0.1009565,0.1303725,-0.270075371,-0.00501823125,-0.585416337,387.744,431.34,388.74,431.36,1884.2817545,1828.270007,1866.1360855,1829.4877775,2174.5
1,0.75,0.052427417,0.005401337,0,-31.7644957,-32.3621188525,-33.3641,-33.244197945,71.029,71.3380402,70.4460025,71.73676955,98.17695526,-4.82624295,-4.5025541,-5.16741,-3.153548896,-2.0432169895,-1.150872754,179.86791215,190.6446257,0.060473712,-17.9741001825,-1.572507605,0.374849,0.25938,0.24571,0.109549,0.122961,-0.34338064075,2.0764148195,-0.607933446,387.812,431.42,389.092,431.52,1880.34168675,1819.4500135,1884.60738775,1826.7024755,2164.5
1,1.25,0.065523842,0.00560967075,0,-31.873,-32.43427602,-33.37985265,-33.43195841,70.80906524,71.50962,70.4284445,71.70211718,98.1663564,-4.85622,-4.4987127625,-5.02450374975,-3.147949527,-2.116060226,-1.156744012,179.96520175,190.4489187,0.06653306,-21.64896961,-1.9014499315,0.358369,0.2641335,0.232766,0.1063125,0.1085405,-0.394556919,4.637974163,-1.71341112075,387.252,431.66,388.856,431.74,1887.239713,1828.857982,1878.3901815,1824.600389,2160
1,1.75,0.06464776,0.004754754,0,-31.610105335,-31.8716,-33.15151299,-33.2421588875,70.8565,71.2949124,70.7065,71.421995,98.1536512,-4.8831162,-4.4977840875,-4.952378025,-3.1476340695,-1.9958167555,-1.1107814375,181.72650335,191.57582075,0.071453566,-19.34196348,-1.85350374225,0.358596,0.26858225,0.249897,0.10962,0.1190155,-0.347204064,3.1375281605,-1.589400631,386.896,431.86,389.012,431.86,1872.0531545,1826.937514,1871.1157875,1823.101102,2161.75
1,2.25,0.0585166295,0.0066316305,8.34167e-05,-31.681272255,-32.0832,-33.09427094,-33.18840696,70.337353365,71.157001,70.328499,71.50096723,98.16319068,-4.82718825,-4.5267418625,-5.24922105075,-3.149369085,-2.064809207,-1.38716255075,180.76582875,192.56424735,0.054639271,-18.57466166,-2.07073906,0.354013,0.259546,0.2367975,0.101943,0.11309,-0.377180066,0.725930195,-0.83855901975,388.116,431.48,388.36,431.36,1894.942973,1825.9128475,1879.939088,1824.30453625,2161
1,2.75,0.0494244145,0.00342008625,0,-31.5846,-32.0457489725,-32.89075,-33.2457399125,70.643036465,71.37936406,70.709499,71.53831848,98.17999954,-4.82708475,-4.4976152375,-5.031135,-3.146687697,-2.06132371425,-1.170900449,182.9184784,191.9578285,0.0616127685,-15.45143577,-1.619939988,0.38077975,0.27341775,0.243048,0.1041875,0.09199675,-0.504635163,1.050854893,-0.79255586,387.264,430.74,388.04,430.72,1891.1260655,1833.29789925,1871.1715375,1833.620548,2163.75
1,3.25,0.051218083,0.00212712725,0,-31.662175245,-32.12424328,-33.03365,-33.17621379,70.946273125,71.44099102,70.89218183,71.697998,98.17632046,-4.87684065,-4.5150343135,-5.224423925,-3.1481072555,-2.185342217,-1.223426647,182.0478234,191.2312151,0.05976375075,-16.61198738,-1.52656204525,0.395961,0.25386025,0.2309355,0.10113825,0.09792375,-0.44093894625,2.672787748,-0.25430903775,386.904,430.22,388.404,430.14,1891.0437845,1825.70349275,1889.8315805,1829.783811,2160.5
1,3.75,0.0518851995,0.002627627,0,-31.67794207,-32.080993135,-33.2726871875,-33.2885305,70.64633245,71.334998,70.2845,71.5342511,98.1534672,-4.8405294,-4.499261525,-5.2347262035,-3.14637224,-2.20593579625,-1.206676647,181.91992215,189.95317645,0.06589784925,-19.4702700875,-1.214851537,0.383948,0.263596,0.23774125,0.11022675,0.102627,-0.3588396265,2.74172195,-0.55951591275,385.912,429.56,388.208,429.44,1902.5305565,1829.221916,1868.449043,1832.66678875,2158.5
1,4.25,0.0502797475,0.00250250175,0,-31.606,-31.94247107,-33.18459767,-33.25855,70.757,71.45630585,70.66699527,71.16121755,98.14227908,-4.83996,-4.4975308125,-5.22959748775,-3.1465299685,-2.138098122,-1.2047233885,181.5909853,189.1740861,0.065617707,-20.583692455,-1.6497008135,0.3625755,0.246406,0.2124185,0.0939535,0.1057325,-0.287910996,-0.445571637,-0.54673190875,386.08,428.88,387.772,428.78,1884.2263285,1836.9213685,1888.882091,1833.72995525,2155.5
1,4.75,0.049966619,0.003002794,0,-31.50938669,-32.282567505,-33.44625067,-33.408663245,70.789200515,71.4,70.919723335,71.33103863,98.14024634,-4.850454,-4.4982906375,-5.340945,-3.147160883,-2.317989098,-1.42898762475,180.2429178,190.6466619,0.054170465,-20.8575297225,-1.55747302825,0.315348,0.23267,0.215014,0.09813,0.106176,-0.27181577925,1.940858778,-1.410760548,386.104,428.1,387.972,427.98,1921.388637,1831.348164,1890.136428,1833.9487925,2163.25
