DOY2,HR2,TA_1_3_1,RH,TA_1_6_1,TA_1_5_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,T_BOLE_1_1_1,T_BOLE_1_1_2,T_BOLE_1_1_3,CO2_1_1_1,H2O,CO2_1_2_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_3_2,TA_1_4_1,TA_1_3_3,TA_1_2_1,TA_1_1_1,WS_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,SW_IN_1_1_3,SW_OUT_1_1_2,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_DIF,PPFD_OUT,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,PA,T_SONIC,WS_1_1_2,LW_IN,LW_OUT,RH_1_2_1,CO2_1_3_1,SG,WS_1_2_1,U_SIGMA,V_SIGMA,W_SIGMA,VPD,T_SONIC_SIGMA,NETRAD_1_2_1,PPFD_IN_1_2_1,SW_IN_1_2_1,SW_OUT_1_2_1,G_1_2_1,G_1_2_2,TA_1_6_2
1,0.25,-4.568725,64.862,-6.904275,-8.28925,-0.48284,-0.09868,0.150859,-0.035258,-8.22171,-7.41346,-12.223025,-12.226,-8.1579675,-11.59625,-6.194,-6.125,-6.1047,374.605,2.71661625,361.89,0.01755,-4.60955,-70.87175,-1.1060185,-1.402549,-11.046,-4.484993,-15.27678,0.432775,-5.2031,-6.368975,-2.73375,-5.6472,-2.0261,0.3067375,-76.74125,-97.303,0,1.3409,0,0,0,0,0.37238,13.335,0,1.13004,1.3876,2.08256,3.36068,4.4694,97.52917,-0.387972,0.2954075,206.575,287.208625,65.1407,392.562975,-9.376478,0.1818397,0.1292255,0.161211,0.063020325,0,0.0599845,-101.4385,0,0,0,-7.92445125,-4.36807025,-8.5798565
1,0.75,-4.708985,64.792,-7.297875,-8.532,-0.503392,-0.101406,0.152385,-0.023486,-8.29642,-7.476135,-12.2102,-12.14325,-8.2594625,-11.30925,-5.9772,-6.0847,-6.0851,374.7975,2.71685,361.975,0.017576,-5.9377,-77.6175325,-1.29636825,-1.23963725,-11.078,-4.367225,-14.1165575,0.4710475,-5.0284,-6.44255,-2.83425,-5.62445,-2.0838,0.268275,-77.9165,-95.5765,0,1.2836,0,0,0,0,0.37198,13.335,0,1.1256,1.3968,2.0816,3.35842,4.4698,97.45566,-0.175878285,0.33912,206.992275,287.14635,67.72227,394.710625,-9.76214125,0.2189464,0.142192225,0.16595855,0.061096435,0,0.05478214,-103.05605,0,0,0,-8.3686525,-4.419176,-8.60674275
1,1.25,-5.024975,66.406,-7.91935,-8.58725,-0.489404,-0.105396,0.157206,-0.020828,-8.499715,-7.5848,-12.320875,-12.139,-8.310725,-11.36205,-5.8482,-5.9817,-5.9876,374.7,2.7058,362.865,0.01664827,-4.37045,-81.52894,-1.08606,-1.177184,-11.676,-5.29875075,-14.0803975,0.51469,-5.202175,-6.99765,-2.74725,-5.6293,-2.1602,0.3289,-74.586,-94.237,0,1.1734,0,0,0,0,0.37296,13.335,0,1.1188,1.4068,2.08584,3.36322,4.4694,97.45532,-0.1762683625,0.360315,207.5319,288.7245,66.707784826,392.8895,-9.938085,0.1599227,0.1377585,0.18362625,0.06503586,0,0.06596435,-103.29405,0,0,0,-8.47575325,-4.46159025,-8.32455275
1,1.75,-4.807565,63.944,-7.789875,-8.712,-0.497512,-0.1296,0.158054,-0.025986,-8.56365,-7.5410625,-12.37215,-12.096,-8.309705,-11.8424,-6.0795,-5.8746,-5.8829,375.1075,2.7224345,362.765,0.0148154125,-5.237,-93.83953,-1.307,-1.259716,-11.025,-4.5071045,-14.38358,-0.160525,-5.124975,-6.540425,-2.70875,-5.57115,-2.345725,0.30295,-73.26375,-93.9775,0,1.01876,0,0,0,0,0.369135,13.335,0,1.0988,1.407,2.09128,3.35764,4.4682,97.4075125,-0.3574806,0.27974,206.9068,288.526875,65.709212656,392.249925,-9.617062,0.1903022,0.13683905,0.171188225,0.05996566,0,0.05667084,-101.3925,0,0,0,-8.53337425,-4.56373,-8.716523
1,2.25,-4.8424475,63.828,-7.516675,-8.8545,-0.519852,-0.144264,0.14494,-0.03333,-8.58,-7.57018,-12.44805,-12.02875,-8.35743,-11.92815,-6.2934,-5.7578,-5.7659,374.37,2.7248,362.7875,0.01716914,-5.1465,-96.87351,-0.783928375,-0.8867822,-11.607,-3.81629125,-13.06919,0.44518,-5.311775,-6.8542,-2.848,-5.53475,-2.582325,0.3139125,-74.2325,-94.2695,0,0.9827,0,0,0,0,0.37264,13.335,0,1.0932,1.4158,2.09168,3.3592,4.4734,97.38075,-0.360684925,0.27886,205.685,288.489375,66.57004,391.946,-9.630142,0.1938584,0.137675975,0.17161675,0.05746716,0,0.077116745,-99.85141,0,0,0,-8.706609,-4.744377,-8.070267
1,2.75,-4.7651175,63.934,-7.0841,-9.03225,-0.55393,-0.160044,0.115189,-0.030662,-8.6115,-7.6718,-12.7062,-12.13875,-8.4004025,-11.517225,-6.6123,-5.7205,-5.6695,374.82,2.8191435,362.195,0.0174381875,-5.4925,-71.8537,-1.703165,-1.0935185,-11.347,-4.834241,-12.9078375,0.407835,-5.195,-6.4616,-2.7755,-5.3912,-2.668725,0.3492625,-76.84275,-92.4325,0,1.11465,0,0,0,0,0.367115,13.335,0,1.0638,1.4364,2.08972,3.3586,4.473,97.364,-0.3331254,0.30394,206.563825,287.88,65.11092,392.0614,-9.767612,0.1782329,0.12306,0.16769425,0.05542497,0,0.0774119,-95.202875,0,0,0,-8.84253175,-4.76085925,-7.96346425
1,3.25,-5.1801225,62.695,-7.38145,-9.321,-0.561152,-0.175732,0.099426,-0.028774,-8.777975,-7.8261,-12.71375,-12.2625,-8.47316,-11.146475,-6.992,-6.0721,-5.9529,372.03,3.2814515,362.3925,0.01404986,-9.07373725,-84.1462525,-4.35057475,-1.0592775,-11.806,-4.0776,-14.819855,0.295545,-5.45765,-7.2688,-3.06725,-5.40455,-2.865325,0.27165,-71.086,-92.835,0,1.1911,0,0,0,0,0.37223,13.335,0,1.0574,1.4538,2.09252,3.36156,4.4714,97.3160125,-0.312436,0.25863,205.52225,287.475,65.2361,387.409125,-9.666588,0.153859325,0.139175525,0.160891425,0.0652982775,0,0.0715016325,-101.407,0,0,0,-9.10299725,-5.1303685,-7.9575025
1,3.75,-5.147185,62.431,-7.4563,-9.56825,-0.561556,-0.183096,0.086121,-0.02344,-8.8334675,-7.8811,-12.69975,-11.98,-8.4464625,-11.138025,-7.1435,-6.4358,-6.3197,374.61,3.04626325,363.2675,0.014559365,-7.02279675,-69.785425,-0.81804335,-0.88360695,-11.957,-6.85005,-14.9334375,0.490105,-5.59105,-6.75255,-3.29925,-5.4529,-2.943275,0.291525,-71.079,-92.3885,0,1.276,0,0,0,0,0.37035,13.335,0,1.059,1.4332,2.09592,3.3544,4.473,97.3025,-0.0269799849999992,0.2832,203.6339,285.59,64.0360475,393.58175,-9.501968,0.23561595,0.13682875,0.173165375,0.063821575,0,0.073638435,-102.2035,0,0,0,-9.3545005,-4.96736425,-7.7693515
1,4.25,-5.13795,65.472,-7.7642,-9.38775,-0.546254,-0.182728,0.077096,-0.027022,-8.833375,-7.9979,-12.67825,-11.8675,-8.404905,-11.65545,-7.0517,-6.8117,-6.6941,374.715,2.8464615,362.57,0.01191852,-5.71548275,-77.7004925,-1.31413325,-0.8229614,-11.156,-4.646654,-13.65069,-0.5295875,-5.40695,-6.58075,-3.451,-5.653,-3.174125,0.292925,-70.9965,-89.534,0,1.2549,0,0,0,0,0.36944,13.335,0,1.057,1.4292,2.08968,3.35756,4.4756,97.31978,-0.302499,0.3773,202.06665,284.61775,63.894015988,393.080725,-9.59272875,0.20696955,0.13237275,0.16715075,0.0638356875,0,0.069904425,-101.666075,0,0,0,-9.01733625,-5.071743,-7.7939465
1,4.75,-5.3932,63.26,-7.918,-9.1006,-0.57278,-0.1724,0.068916,-0.03374,-8.733625,-7.8823,-12.47755,-11.84875,-8.4271375,-11.8452,-6.8417,-6.9741,-6.8759,375.54,2.911706,362.3775,0.01476258,-6.110375,-73.58705,-1.6217625,-0.85012,-10.625,-3.92053775,-13.319085,0.7234425,-5.41085,-6.84735,-3.799,-5.7371,-3.490025,0.2761,-72.46025,-91.5645,0,0.9054,0,0,0,0,0.37157,13.335,0,1.0532,1.463,2.08944,3.3546,4.4754,97.38417,-0.019186985,0.29219,202.87775,284.07,64.49163,392.4347,-9.427508,0.2180983,0.1311268,0.1652047,0.06565215,0,0.06761789,-99.93185,0,0,0,-8.52802875,-4.23634625,-7.70161025
