DOY2,HR2,CO2_1_3_1,CO2_1_4_1,G_1_1_1,USTAR,FC,LE,SLE,H,SH,NEE,NETRAD_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN_1_1_1,PPFD_OUT,PPFD_DIF,TA_1_1_1,RH_1_1_1,WS,PA,TS_1_1_1,TS_1_2_1,VPD
1,5.25,386.74,382.8925,-5.1215,0.1715,0.001,-0.743,-0.842,-26.7775,-5.749,-0.0125,-52.72,-0.12,-0.02,176.85,213.835,0,0,4.171,-24.08275,75.9095,1.6335,94.60675,-4.873,-4.662,0.19
1,5.75,386.7875,382.82,-5.1025,0.1605,0.00425,-0.69775,-0.78425,-25.96,-5.1215,0.01,-51.49,-0.1125,-0.02,179.185,214.495,-0.01,0,4.19475,-24.0115,76.03425,1.61425,94.61775,-4.88,-4.659,0.19
1,6.25,386.845,382.7675,-5.031,0.18225,0,-0.85375,-0.76825,-28.6995,-5.372,-0.014,-50.27,-0.1125,-0.01,177.8425,214.6225,0,0,4.1835,-23.966,76.21825,1.72225,94.634,-4.885,-4.657,0.19
1,6.75,386.74,382.78,-5.067,0.1635,0.0055,-0.847,-0.7505,-29.82,-4.92975,0.001,-49.7275,-0.1225,-0.01,175.305,214.65,-0.01,0,4.1815,-24.05125,76.31125,1.5835,94.64125,-4.883,-4.647,0.19
1,7.25,386.805,382.67,-4.9595,0.152,0.008,-0.806,-0.73025,-30.1485,-4.728,0.01325,-49.0025,-0.0925,-0.01,176.7175,213.39,-0.01,0,4.19225,-24.301,76.5405,1.54875,94.63975,-4.888,-4.656,0.19
1,7.75,386.9,382.81,-4.9525,0.16425,0.005,-0.78875,-0.809,-27.5475,-4.868,0.005,-49.83,-0.105,-0.01,178.75,213.84,-0.01,0,4.1755,-24.194,76.19525,1.5055,94.65175,-4.907,-4.661,0.19
1,8.25,386.74,382.33,-4.964,0.165,0.0025,-0.739,-0.94,-29.2,-5.852,-0.00275,-50.1775,-0.07,-0.01,178.575,213.22,0,0,4.28775,-23.997,76.1175,1.54175,94.63875,-4.91,-4.675,0.19
1,8.75,386.5625,382.61,-4.975,0.1485,0.01,-0.7905,-0.736,-29.575,-5.221,0.005,-50.67,0.37,0.08,179.9075,212.74,0.45,0.09,5.06875,-24.145,75.90375,1.44575,94.62375,-4.933,-4.668,0.19
1,9.25,386.4675,382.85,-4.9695,0.163,0.01225,-0.6745,-0.401,-26.5415,-2.786,0.0085,-43.6475,3.81,0.78,177.68,212.3825,6.93,1.32,10.045,-24.194,75.8085,1.53325,94.63325,-4.955,-4.675,0.19
1,9.75,386.495,383.01,-5.0075,0.18,0.013,-0.639,0.202,-21.7665,1.605,0.01775,-24.41,15.29,3.2075,176.5825,213.525,26.875,5.4375,26.765,-24.037,75.6655,1.43925,94.63275,-4.959,-4.674,0.19
1,10.25,386.4325,382.875,-5.016,0.21025,0.028,-0.56525,0.477,-11.69175,3.55,-0.01525,3.7,32.815,6.3825,177.5225,215.5725,57.1675,10.9875,53.6525,-23.7695,74.88925,1.43775,94.6335,-4.957,-4.684,0.2
1,10.75,386.265,382.73,-4.973,0.246,0.03825,-0.257,0.531,-3.7835,5.036,-0.0155,22.01,49.955,10.3375,180.4975,218.0175,88.5325,17.2425,75.725,-23.392,74.45925,1.33025,94.63975,-4.961,-4.691,0.21
1,11.25,386.36,382.66,-5.04425,0.26525,0.03,0.312,0.50425,3.821,4.6515,-0.02425,35.79,68.1,14.3425,178.1775,220.915,119.585,23.815,100.25,-22.8075,73.5655,1.242,94.654,-4.961,-4.702,0.22
1,11.75,386.17,382.52,-5.0455,0.2745,-0.0175,1.71,0.4495,12.13,5.0835,-0.07,50.19,83.1,17.425,180.665,223.9925,145.8575,29.19,107.225,-22.17075,72.93775,1.2245,94.648,-4.959,-4.715,0.23
1,12.25,386.005,382.305,-4.9565,0.28375,-0.014,2.3055,0.546,19.3835,4.7165,-0.06325,59.34,98.73,19.745,179.95,226.755,166.515,32.235,118.525,-21.546,72.0235,1.2955,94.6205,-4.93675,-4.68875,0.23
1,12.75,385.93,382.04,-4.95375,0.292,-0.017,3.015,0.5105,19.01675,3.882,-0.09,67.01,104.43,22.365,178.7,229.43,186.93,36.225,126.575,-21.01,70.514,1.4205,94.6005,-4.92475,-4.69175,0.24
1,13.25,385.9125,381.9025,-4.9275,0.30825,-0.018,3.43175,0.5145,22.791,3.1585,-0.0835,62.475,102.7125,22.24,179.04,231.135,178.67,36.15,129.57575,-20.51,69.1085,1.461,94.564,-4.9325,-4.69625,0.25
1,13.75,385.79,382.0275,-4.936,0.32175,-0.033,3.60425,0.3335,22.49,2.542,-0.072,59.48,98.7625,20.97,179.2825,231.75,170.255,35.845,124.525,-20.129,67.782,1.419,94.5645,-4.9555,-4.69625,0.25
1,14.25,385.865,381.88,-4.91,0.329,-0.0025,3.45,0.064,21.19975,1.1345,-0.05875,50.88,91.45,18.28,177.88,231.1675,157.25,31.4275,119.075,-19.89,66.8405,1.54875,94.57475,-4.957,-4.695,0.26
1,14.75,385.83,382.005,-4.855,0.314,-0.021,2.7085,-0.25,15.9645,-0.969,-0.062,36.45,82.15,17.14,179.4425,232.805,137.98,27.38,108.05,-19.7,66.6855,1.5785,94.5735,-4.953,-4.699,0.27
1,15.25,385.75,381.9175,-4.861,0.311,-0.02,2.116,-0.62375,11.674,-3.92025,-0.062,20.84,64.25,13.495,179.865,232.3775,109.715,20.715,91.9,-19.56575,66.63625,1.5935,94.572,-4.958,-4.703,0.26
1,15.75,385.7775,381.495,-4.7745,0.301,-0.011,1.261,-0.97375,2.478,-6.6505,-0.02425,1.5525,44.18,9.285,179.7325,232.5,76.73,14.83,61.3225,-19.51625,67.07125,1.5935,94.5675,-4.97,-4.698,0.26
1,16.25,385.8425,381.71,-4.73,0.2795,-0.036,0.46725,-1.495,-5.0045,-10.312,-0.0325,-29.925,24.125,5.0725,179.4625,230.5475,40.0375,8.085,37.1,-19.641,67.798,1.69675,94.578,-4.956,-4.701,0.26
1,16.75,385.965,381.905,-4.695,0.212,-0.018,0.0045,-1.8615,-14.142,-15.363,-0.004,-53.395,7.645,1.81,178.48,227.895,14.815,3.005,15.925,-19.955,69.317,1.5795,94.58,-4.951,-4.697,0.25
1,17.25,386.195,381.7,-4.6195,0.186,-0.007,-0.42425,-2.38975,-20.1875,-16.5785,-0.00625,-65.459,0.785,0.17,179.4025,225.56,1.78,0.38,5.86225,-20.425,70.8575,1.6945,94.5955,-4.967,-4.699,0.24
1,17.75,386.305,382.015,-4.5835,0.169,-0.013,-0.54825,-2.25225,-24.339,-15.02675,-0.0085,-68.26,-0.27,-0.04,176.11,223.345,0.03,0.01,4.5725,-20.905,72.352,1.9185,94.6055,-4.954,-4.707,0.23
1,18.25,386.21,382.29,-4.5505,0.174,-0.013,-0.7165,-1.976,-26.31925,-12.90525,-0.036,-68.04,-0.49,-0.0625,173.705,222.905,-0.01,0,4.094,-21.1615,73.3045,1.91775,94.627,-4.95375,-4.71,0.2225
1,18.75,386.12,382.33,-4.548,0.188,-0.00875,-0.657,-1.82975,-25.399,-11.19225,0.00175,-66.94,-0.48,-0.06,171.935,222.105,-0.01,-0.01,4.07325,-21.35575,74.47075,1.9545,94.63125,-4.9545,-4.71825,0.22
1,19.25,386.28,382.26,-4.5625,0.184,-0.00175,-0.74175,-1.45525,-29.1525,-9.41725,0.03125,-66.19,-0.41,-0.05,174.405,221.275,-0.01,-0.01,4.107,-21.71975,75.02125,1.938,94.585,-4.956,-4.719,0.22
1,19.75,386.02,382.585,-4.587,0.1715,-0.003,-0.78075,-1.154,-28.20375,-9.03625,0.023,-62.58,-0.35,-0.04,176.36,220.535,-0.01,0,4.11075,-21.95,75.05975,1.9285,94.587,-4.9485,-4.71725,0.22
1,20.25,386.2,382.24,-4.60975,0.185,-0.005,-0.701,-1.25175,-26.011,-7.84025,0.0115,-60.66,-0.27,-0.04,176.1825,219.66,-0.01,0,4.1225,-21.98775,75.154,1.89925,94.60775,-4.945,-4.714,0.21
1,20.75,386.1125,382.7025,-4.65175,0.17275,0.005,-0.75975,-1.2395,-27.681,-7.69525,0.015,-59.6425,-0.28,-0.04,178.9075,218.33,-0.01,-0.0025,4.13425,-22.17175,75.21175,1.8395,94.632,-4.947,-4.71925,0.21
1,21.25,386.09,382.58,-4.66425,0.16325,0.001,-0.764,-1.40625,-25.792,-7.60475,-0.0015,-57.875,-0.22,-0.04,178.805,217.925,-0.01,0,4.145,-22.3115,75.36,1.73875,94.624,-4.9425,-4.72625,0.21
1,21.75,386.3625,382.2475,-4.70625,0.169,0.00075,-0.743,-1.08475,-25.0925,-7.52175,0.006,-58.22,-0.19,-0.04,179.785,217.675,-0.01,0,4.129,-22.378,75.412,1.6525,94.6035,-4.93925,-4.73275,0.21
1,22.25,386.42,382.285,-4.7225,0.163,0.00225,-0.7765,-1.03675,-25.737,-6.46225,-0.0045,-58.455,-0.18,-0.03,178.8775,217,-0.01,0,4.12675,-22.5765,75.4935,1.65275,94.5955,-4.9445,-4.73525,0.21
1,22.75,386.57,382.38,-4.713,0.155,0.00225,-0.7655,-0.95525,-24.2215,-6.05725,-0.0245,-57.585,-0.19,-0.03,176.8125,216.945,-0.01,0,4.131,-22.66125,75.774,1.63825,94.5985,-4.945,-4.72275,0.2
1,23.25,386.4175,382.4685,-4.7105,0.163,-0.007,-1.01975,-0.9605,-27.108,-5.525,-0.0305,-56.295,-0.14,-0.02,176.875,217.065,-0.01,0,4.1305,-22.91225,75.86075,1.65625,94.61,-4.951,-4.718,0.2
1,23.75,386.47,382.4125,-4.73075,0.175,0.006,-0.79475,-0.949,-28.075,-6.0855,-0.044,-56.975,-0.14,-0.02,175.61,216.965,-0.01,0,4.1365,-23.06675,75.95675,1.628,94.608,-4.95525,-4.72,0.2
2,0.25,387.0875,383.945,-3.34425,0.09325,0.00375,-0.798,-1.287,-15.559,-8.197,0.0055,-60.4475,-0.14,-0.03,179,227.28,0,0,4.4895,-19.28925,73.49325,1.706,94.80025,-5.055,-4.865,0.23
2,0.75,387.0875,383.945,-3.36175,0.12525,0.00375,-0.798,-1.1615,-22.427,-7.1645,0.005,-59.13,-0.12,-0.03,179.6675,226.255,0,0,4.521,-19.45475,74.09825,1.677,94.78925,-5.057,-4.879,0.23
2,1.25,386.94,383.9975,-3.381,0.116,0.001,-0.77375,-1.192,-22.73575,-7.0655,0.018,-60.5875,-0.12,-0.02,178.0125,225.8825,-0.01,0,4.47575,-19.79975,74.258,1.758,94.7815,-5.05,-4.859,0.22
2,1.75,386.9,383.85,-3.39475,0.108,0.00425,-0.894,-1.2595,-24.61,-7.517,0.011,-58.8225,-0.1,-0.02,176.98,225.1125,0,0,4.545,-20.12925,74.696,1.7575,94.791,-5.083,-4.865,0.22
2,2.25,386.92,383.88,-3.39075,0.128,0.006,-0.85825,-1.257,-24.51825,-7.737,-0.0045,-58.175,-0.1,-0.02,175.61,224.355,0,0,4.537,-20.456,75.50125,1.717,94.772,-5.087,-4.871,0.22
2,2.75,386.92,383.99,-3.37825,0.128,0.004,-0.9765,-1.245,-22.8,-8.0275,0.03175,-58.69,-0.11,-0.02,173.02,222.93,0,0,4.6025,-20.7805,75.5965,1.6645,94.7665,-5.099,-4.856,0.22
2,3.25,387.005,384.22,-3.37675,0.1205,0.006,-0.787,-1.068,-22.1075,-7.81075,0.01875,-58.15,-0.11,-0.02,173.9675,222.8875,0,0,4.585,-20.955,75.9335,1.6855,94.77775,-5.097,-4.866,0.2125
2,3.75,387.135,383.995,-3.36775,0.134,0.00125,-0.84025,-1.05725,-24.16,-7.5725,-0.00275,-57.47,-0.09,-0.02,172.9275,222.3725,0,0,4.6255,-21.0915,76.10775,1.697,94.755,-5.1,-4.87,0.22
2,4.25,387.24,383.89,-3.35625,0.12775,0.007,-0.965,-1.0145,-26.94375,-7.132,0.02975,-57.4875,-0.1,-0.02,171.9,221.85,0,0,4.6515,-21.09575,76.583,1.62925,94.77025,-5.107,-4.858,0.22
2,4.75,387.06,383.795,-3.37725,0.1315,0.003,-0.77175,-1.033,-26.07825,-6.521,0.01425,-55.64,-0.0775,-0.02,172.8475,220.86,0,0,4.618,-21.42425,76.184,1.65025,94.7685,-5.112,-4.873,0.21
2,5.25,387.1,384.2725,-3.4065,0.1435,0.01,-1.012,-0.969,-27.6555,-6.3255,0.028,-55.12,-0.09,-0.01,173.3375,220.655,0,0,4.62275,-21.374,75.9975,1.72275,94.77075,-5.105,-4.867,0.21
2,5.75,387.25,384.115,-3.411,0.126,0.006,-0.872,-0.977,-25.63,-5.5645,-0.00525,-54.07,-0.07,-0.0125,173.6775,220.53,0,0,4.63675,-21.6045,76.23175,1.71675,94.7735,-5.096,-4.884,0.2
2,6.25,387.3325,383.97,-3.41225,0.134,0.0065,-0.777,-0.894,-25.53875,-5.60125,0.02875,-54.03,-0.06,-0.02,173.59,220.14,0,0,4.61475,-21.93225,76.70025,1.724,94.75325,-5.088,-4.882,0.2
2,6.75,387.3725,383.93,-3.4155,0.134,0.00725,-0.75675,-0.894,-24.35,-6.01575,0.029,-55.55,-0.08,-0.02,174.0975,219.78,0,0,4.635,-21.83825,77.1665,1.67575,94.764,-5.08575,-4.87775,0.2
2,7.25,387.275,383.5675,-3.431,0.134,0.0045,-1.039,-0.98225,-27.3475,-5.5785,0.02,-53.76,-0.1,-0.02,174.2975,219.435,0,0,4.69075,-22.0445,77.3115,1.70975,94.75675,-5.077,-4.877,0.2
2,7.75,387.25,383.83,-3.44825,0.1355,0.003,-0.8305,-0.93,-25.178,-5.62025,-0.004,-54.06,0.07,0.01,175.3375,219.115,0.01,0,4.98475,-21.88825,77.26075,1.75225,94.75675,-5.077,-4.882,0.2
2,8.25,387.18,383.785,-3.5015,0.1275,0.009,-1.0985,-0.814,-26.691,-3.25225,0.0305,-44.78,1.0975,0.16,177.9,219.53,1.13,0.18,6.32925,-22.04325,77.56575,1.691,94.761,-5.079,-4.871,0.2
2,8.75,387.18,383.8675,-3.513,0.1595,0.013,-0.88725,-0.17325,-21.92775,0.0795,0.0185,-23.545,7.72,1.44,176.735,220.75,13.6675,2.025,20.66,-21.8355,76.70825,1.628,94.75875,-5.075,-4.877,0.2
2,9.25,387.285,383.755,-3.5265,0.197,0.02275,-0.4565,0.23125,-12.994,2.9805,0.02025,3.14,25.16,4.4975,177.405,223.52,46.1,7.2,57.84,-21.76675,75.83575,1.49175,94.737,-5.076,-4.884,0.22
2,9.75,387.185,383.69,-3.54825,0.235,0.042,-0.0925,0.4555,-3.6155,6.18625,0.008,27.89,48.57,9.125,177.55,226.82,93.835,14.635,102.1,-21.10875,74.487,1.36625,94.7645,-5.08,-4.882,0.23
2,10.25,386.99,383.82,-3.548,0.2925,0.032,0.705,0.5465,9.77675,8.135,-0.0535,50.5025,77.765,14.155,179.4825,232.1175,151.1425,22.6675,137.3,-20.2795,72.52325,1.3575,94.784,-5.09375,-4.8935,0.24
2,10.75,387.025,383.655,-3.54,0.30975,-0.011,2.2575,0.53075,25.705,9.73525,-0.0715,69.4,102.91,19.2175,181.22,236.1325,197.12,30.5625,163.6,-19.37975,69.926,1.3775,94.80775,-5.114,-4.888,0.26
2,11.25,386.825,383.67,-3.5435,0.339,-0.021,2.998,0.621,36.9925,9.74,-0.095,95.7325,131.99,23.56,180.575,240.3175,250.6675,38.8875,170,-18.23125,66.74075,1.503,94.814,-5.134,-4.893,0.28
2,11.75,386.74,383.4,-3.5505,0.35,-0.01,4.185,0.4715,50.295,9.288,-0.0925,115.295,164.345,28.91,183.46,244.31,307.05,47.01,171.5,-17.2305,63.372,1.6325,94.82,-5.1485,-4.917,0.3
2,12.25,386.6425,383.405,-3.511,0.38675,-0.021,4.66525,0.52525,68.406,8.501,-0.094,129.38,184.0925,33.18,183.6,246.815,349.48,53.4,175.5,-16.6205,61.519,1.7195,94.817,-5.136,-4.92425,0.32
2,12.75,386.55,382.86,-3.454,0.40625,-0.03,5.1775,0.404,73.35,6.8475,-0.1,138.17,196.29,35.15,185.9125,249.8825,369.06,56.24,172.4,-16.012,59.846,1.811,94.815,-5.128,-4.93,0.34
2,13.25,386.495,382.83,-3.451,0.397,-0.0285,5.6165,0.29675,75.64425,5.89225,-0.0825,139.905,199.625,34.64,183.09,251.53,367.34,56.9,169.2,-15.5115,58.033,1.877,94.792,-5.11275,-4.9205,0.38
2,13.75,386.465,382.795,-3.4445,0.415,-0.02575,5.15575,0.14875,70.84875,4.04575,-0.08525,134.79,185.235,33.25,183.68,253.29,361.94,56.04,167.8,-15.2745,55.746,1.98,94.758,-5.11375,-4.92375,0.415
2,14.25,386.37,382.385,-3.381,0.4155,-0.014,5.7305,-0.125,72.427,2.10375,-0.06025,119.7375,176.72,30.73,185.51,255.23,333.19,50,166.2,-14.832,54.702,1.99,94.748,-5.1185,-4.9205,0.45
2,14.75,386.285,382.63,-3.375,0.40775,-0.02225,4.66225,-0.1815,61.36475,0.56375,-0.0535,105.39,157.38,27.44,188.0975,255.33,297.08,45.84,156.9,-14.4335,53.42,1.95,94.728,-5.11775,-4.91525,0.48
2,15.25,386.06,382.8375,-3.3915,0.40625,-0.0085,4.048,-0.35875,50.35,-1.7145,-0.0405,87.4025,141.01,24.68,187.3875,254.72,275.24,38.365,151.8,-14.346,52.748,1.953,94.691,-5.12575,-4.91475,0.485
2,15.75,386.08,382.59,-3.3575,0.37625,-0.022,3.30225,-0.43025,38.094,-2.57525,-0.02375,63.14,110.5525,19.62,188.08,254.01,212.74,30.36,138,-14.3795,52.939,1.9785,94.691,-5.1325,-4.9105,0.485
2,16.25,386.21,382.57,-3.36275,0.372,-0.015,2.3125,-0.7485,27.12125,-5.568,-0.036,36.43,81.18,14.64,187.285,253.53,153.01,22.66,124.6,-14.4115,52.807,1.95975,94.725,-5.12825,-4.904,0.475
2,16.75,386.12,382.79,-3.3535,0.352,-0.0175,1.25425,-1.209,10.42,-9.01875,-0.017,11.64,54.4625,9.44,185.08,251.75,100.43,14.34,95,-14.5415,52.976,1.95225,94.757,-5.114,-4.899,0.455
2,17.25,386.17,382.51,-3.375,0.31625,-0.0305,0.225,-1.50575,-0.70975,-13.6175,-0.009,-25.7775,27.23,4.81,185.7325,250.08,48.42,7.43,52.08,-14.7035,54.41,1.90975,94.783,-5.11,-4.889,0.415
2,17.75,386.15,382.4675,-3.3605,0.2445,-0.014,-0.142,-2.042,-14.3005,-18.845,0.0025,-59.515,6.84,1.32,182.065,247.98,13.61,1.96,18.14,-15.1105,56.475,1.8395,94.793,-5.066,-4.889,0.39
2,18.25,386.375,383.48,-3.3515,0.18525,-0.014,-0.507,-2.266,-18.30275,-20.351,-0.02925,-73.775,0.405,0.05,181.75,244.79,0.98,0.14,5.612,-15.4865,59.597,1.879,94.816,-5.064,-4.884,0.365
2,18.75,386.54,383.455,-3.36075,0.15375,-0.009,-0.76,-2.254,-21.327,-18.716,0.0155,-75.26,-0.4475,-0.07,179.785,242.44,0.01,0,4.793,-15.98,62.1,2.00375,94.804,-5.064,-4.891,0.34
2,19.25,386.5975,383.495,-3.35025,0.13775,-0.013,-0.8065,-2.142,-22.97,-16.64,0.00175,-73.76,-0.5875,-0.09,180.8925,240.69,-0.01,0,4.316,-16.238,63.436,2.00725,94.785,-5.062,-4.887,0.315
2,19.75,386.718,383.3875,-3.337,0.1415,-0.008,-0.865,-2.056,-24.537,-14.895,0.0145,-72.33,-0.5375,-0.07,180.33,237.9,-0.01,-0.01,4.325,-16.516,65.348,2.02225,94.798,-5.063,-4.882,0.3
2,20.25,386.735,383.745,-3.3335,0.14625,-0.00225,-0.88,-1.88,-24.06,-12.996,0.0395,-71.035,-0.49,-0.06,179.84,235.81,-0.01,-0.01,4.365,-16.82,66.718,2.00475,94.8,-5.055,-4.884,0.29
2,20.75,386.73,383.955,-3.37925,0.136,-5e-04,-0.8775,-1.702,-21.387,-12.882,0.014,-70.065,-0.4475,-0.05,178.69,233.4,-0.01,-0.01,4.38,-17.2005,67.756,2.00775,94.806,-5.05575,-4.886,0.28
2,21.25,386.8975,383.96,-3.3555,0.131,-5e-04,-0.82425,-1.82,-23.90625,-11.46,0.007,-68.905,-0.375,-0.05,176.88,232.29,-0.01,0,4.438,-17.5495,68.912,2.012,94.794,-5.05125,-4.87125,0.265
2,21.75,386.965,384.295,-3.394,0.134,5e-04,-0.92875,-1.579,-24.6725,-9.866,0.0285,-67.5475,-0.31,-0.04,177.53,231.02,-0.01,0,4.453,-17.8425,69.586,1.988,94.799,-5.05125,-4.87125,0.25
2,22.25,386.9675,384.575,-3.328,0.123,0.0035,-0.8825,-1.347,-23.7995,-10.155,-0.008,-66.1125,-0.27,-0.03,179.29,231.36,-0.01,0,4.433,-18.118,70.657,1.9415,94.803,-5.05125,-4.87125,0.25
2,22.75,387.12,384.6,-3.316,0.125,0.004,-0.9155,-1.537,-24.012,-9.507,-0.003,-65.24975,-0.2275,-0.02,181.12,230.23,-0.01,0,4.466,-18.417,71.036,1.8925,94.799,-5.0415,-4.8705,0.24
2,23.25,387.2225,384.56,-3.34625,0.121,0.00375,-0.7815,-1.569,-21.8245,-9.241,0.013,-64.16,-0.19,-0.03,180.26,228.13,-0.01,0,4.498,-18.734,71.762,1.89575,94.814,-5.036,-4.86725,0.24
2,23.75,387.3,384.34,-3.361,0.121,0.007,-0.866,-1.376,-22.00575,-9.013,0.02575,-64.0375,-0.17,-0.03,178.11,228.02,0,0,4.482,-18.9665,72.362,1.862,94.799,-5.0275,-4.85825,0.24
3,0.25,387.6,383.87,-1.7195,0.117,0.01325,-1.02175,-1.65275,-18.2575,-9.494,0.0475,-72.04,-0.17,-0.04,192.87,251.1875,0,0,3.92525,-12.01575,65.573,2.19925,94.7185,-3.673,-3.576,0.36
3,0.75,387.6,383.87,-1.66975,0.11825,0.01325,-1.02175,-1.69,-22.188,-8.102,0.04175,-71.4175,-0.1475,-0.02,192.825,249.7075,0,0,3.92725,-12.43125,66.9935,2.19275,94.7215,-3.664,-3.57475,0.3525
3,1.25,387.635,383.8175,-1.65225,0.1175,0.01,-1.0055,-1.613,-20.8695,-8.23175,0.034,-70.15,-0.13,-0.02,192.07,248.995,-0.01,0,3.93275,-12.78725,67.6415,2.13,94.701,-3.65975,-3.57575,0.34
3,1.75,387.585,383.8875,-1.683,0.114,0.01275,-1.05175,-1.739,-22.935,-8.588,0.055,-68.8775,-0.13,-0.03,191.74,247.7625,0,0,3.96725,-12.80525,68.47575,2.12675,94.6935,-3.65725,-3.57475,0.3325
3,2.25,387.655,383.9,-1.6345,0.1165,0.021,-0.984,-1.825,-23.021,-9.19825,0.0505,-68.93,-0.09,-0.02,191.9825,247.0525,0,0,3.967,-13.21025,68.73275,2.20625,94.70725,-3.6565,-3.575,0.31
3,2.75,387.6575,383.885,-1.65075,0.119,0.022,-1.007,-1.797,-22.32425,-9.14525,0.04625,-68.04,-0.09,-0.03,192.3125,246.01,0,0,3.976,-13.46725,69.37975,2.1585,94.6915,-3.65725,-3.57575,0.29
3,3.25,387.6325,384.085,-1.6575,0.112,0.017,-0.904,-1.80975,-21.3505,-8.51275,0.04175,-67.015,-0.07,-0.03,192.695,244.2775,0,0,3.97425,-13.792,69.45025,2.1085,94.714,-3.65625,-3.57525,0.2825
3,3.75,387.69,383.71,-1.65225,0.12025,0.015,-0.923,-1.684,-20.1055,-8.12575,0.0225,-66.5525,-0.07,-0.03,192.38,243.9375,0,0,4.017,-13.92125,70.538,2.1635,94.70275,-3.6545,-3.572,0.27
3,4.25,387.77,383.92,-1.654,0.119,0.0155,-0.845,-1.6115,-21.8375,-8.30825,0.02125,-65.9125,-0.05,-0.04,193.06,243.705,0,0,4.008,-13.98325,70.51775,2.11125,94.70575,-3.65525,-3.5755,0.26
3,4.75,387.74,383.86,-1.688,0.127,0.018,-0.89725,-1.654,-21.98,-8.1865,0.048,-65.965,-0.045,-0.0325,192.65,242.5525,0,0,4.00675,-14.2355,70.99675,2.06675,94.71375,-3.6535,-3.57575,0.2525
3,5.25,387.815,383.97,-1.677,0.102,0.0235,-0.7785,-1.7525,-20.70575,-7.9285,0.035,-66.135,-0.05,-0.03,190.71,242.3975,0,0,3.99775,-14.5405,71.24125,2.06625,94.71425,-3.6545,-3.57425,0.25
3,5.75,387.835,383.765,-1.675,0.112,0.018,-0.886,-1.672,-20.85,-7.37575,0.03775,-64.94925,-0.06,-0.03,193.74,240.7275,0,0,4.00775,-14.642,71.85775,2.12325,94.709,-3.6525,-3.576,0.25
3,6.25,387.865,383.73,-1.67025,0.122,0.0175,-0.989,-1.6585,-22.962,-6.73225,0.033,-63.02,0.02,-0.03,193.515,239.895,0,0,4.3085,-15.04825,72.53725,2.067,94.72275,-3.6535,-3.5775,0.24
3,6.75,387.77,383.63,-1.75575,0.127,0.021,-1.05525,-1.4485,-20.629,-5.82325,0.026,-59.975,0.19,0.01,190.715,238.6575,0.02,0.01,4.806,-15.2995,72.76825,2.064,94.7265,-3.65175,-3.578,0.24
