DOY2,HR2,CO2,CO2_SIGMA,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_1_1,G_1_1_1,TS_5_1_1
2,10.75,400.471,0.0260859525,1.5418905,1986.0725,0.0869697,0.402456,-19.328875,1.180705,2.69726,0.1576405,-0.1697965,0.6703676475,0.4368851315,0.1919783265,99.8754,44.79425,-18.175,0.9674415,-8.022,0.107595014,-39.41,26.035,25.31,12.12,22.025,183.4,227.3,-0.40575,-4.3225,-2.291,-1.287,-45.716995,-21.125
2,11.25,401.331,0.048355558,1.72032,1992.7,-1.3864385,0.01683025,-16.3765,-0.0481325,2.6867525,0.168815,-0.17994925,0.62590645725,0.5222710595,0.176974664,99.90415,44.03855,-18.0175,1.047175,-7.05825,0.12104816,-35.4425,55.1375,54.6175,28.1725,24,184.225,229.1,-0.41275,-4.4445,-2.34475,-1.33325,-46.688755,-20.82
2,11.75,400.039,0.05747136975,1.82846,1991.585,0.3522605,-4.5251925,-15.230375,1.20683,3.041965,0.14251825,-0.224849,0.574647888,0.43614428525,0.19552479625,99.915325,45.080875,-17.215,1.0746025,-6.54925,0.113250137,-35.3075,86.6,92.375,39.5875,36.09,184.7,230.45,-0.40625,-4.43775,-2.3445,-1.47575,-46.6106275,-20.0525
2,12.25,401.06075,0.049077694,1.4018135,1995.3825,-0.113669,1.1746965,-14.1668,-1.228685,3.43283,0.1521155,-0.219978,0.58515339675,0.56486495,0.200625788,99.954175,43.8695,-17.27,1.08711,-6.224,0.10907236675,-32.6025,128.65,145.8,67.3075,59.655,184.75,230.875,-0.4045,-4.4255,-2.34725,-1.435,-46.5182125,-19.865
2,12.75,399.8335,0.047197251,1.466122,2000.23,-1.565528,1.70938,-17.2897,-2.9160015,3.90274,0.238544,-0.200405,0.78852534725,0.552193223,0.21249695475,99.99385,45.42185,-16.9475,1.0728675,-6.699,0.10926314775,-36.1975,162.025,188.85,88.175,75.32,187.475,233.05,-0.405,-4.2835,-2.286,-1.4545,-46.3869875,-19.2275
2,13.25,399.2655,0.034876926,1.94192425,2001.72,0.474149,0.9040315,-24.0246,-8.02137,3.5650075,0.20431025,-0.19667925,0.58365182625,0.524559604,0.2305498845,100.01915,45.38165,-16.64,1.17405,-7.061,0.1333156225,-37.72,190.7,211.4,94.675,84.7,186.1,233.25,-0.40825,-4.401,-2.35775,-1.41175,-46.251045,-19.255
2,13.75,400.3425,0.053834097,2.088855,2003.195,0.198076,-2.55179,-17.102475,1.686795,2.83423,0.163182,-0.2442225,0.717817526,0.507280002,0.238886793,100.04,46.601,-16.3875,1.0910725,-6.722,0.1425542,-39.57,203.55,216.65,96.75,86.4,186.375,235.475,-0.40875,-4.397,-2.358,-1.28575,-45.9024625,-18.7025
2,14.25,399.54675,0.0523078665,1.719885,2003.1,0.5909495,-0.74859875,-20.1643,1.025596,2.9071,0.192734,-0.192761,0.586723956,0.475212584,0.189281272,100.009,40.1512,-16.4675,1.12302,-6.88,0.138613491,-46.615,192.25,221.775,95.475,80.6,185.975,236.175,-0.41425,-4.399,-2.36525,-1.2845,-45.872685,-18.42
2,14.75,399.64575,0.0291478195,1.742853,2000.0525,0.4734815,0.3844515,-23.85505,0.95202,2.81081,0.209501,-0.190539,0.719740231,0.568227067,0.252189413,99.978,41.1627,-16.28,1.13405,-5.932,0.150558626,-50.675,197.775,227.725,99.875,89.25,186.05,236.85,-0.40675,-4.40775,-2.378,-1.221,-45.8795625,-18.335
2,15.25,399.9935,0.02989721125,1.809875,2001.0425,0.2460005,-6.56044,-26.9492,-3.959475,3.0415975,0.18700075,-0.175226,0.7716942945,0.5024095925,0.19826592375,100.0171,41.3727,-16.4,1.11279,-5.857,0.179858176,-58.605,159.05,196.65,82.45,75.115,185.125,237.8,-0.395,-4.40575,-2.36575,-1.19475,-45.891875,-18.405
2,15.75,400.691,0.060030242,1.762185,2005.63,0.2841025,-0.58634775,-34.9856,-1.182095,2.7678075,0.18596375,-0.234795,0.6482470565,0.52132586275,0.2078680645,100.0186,41.2556,-18.055,1.11314,-6.0355,0.15069212625,-56.49,138.2,164.95,74.785,66.53,186.05,237.55,-0.40225,-4.40475,-2.38575,-1.15025,-45.84084,-18.6275
2,16.25,402.86075,0.074558564,1.377325,2000.005,-0.228199,-1.42842385,-26.7141,-2.32176,2.8154,0.164517,-0.223186,0.576020833,0.487279181,0.19952243,100.258,54.533125,-18.47,1.4255725,-6.504,0.141651685,-52.29,103.125,131.925,53.0575,52.7,188.625,237.525,-0.40375,-4.406,-2.37725,-1.173,-45.8518175,-18.6275
2,16.75,402.576,0.0378965995,2.0168165,2011.07,0.18835325,-2.20861,-20.04205,-0.858411,3.02231,0.211753,-0.2870765,0.748596019,0.551474387,0.21223666,99.9955,54.1377,-18.6475,1.38769,-7.011,0.135559212,-58.82,69.5975,90.25,38,45.37,186.75,236.65,-0.40275,-4.4145,-2.38725,-1.2595,-45.98056,-18.865
2,17.25,401.5775,0.047601774,2.56152,2010.76,-0.152714165,-0.895813,-26.96455,0.604938,3.31076,0.14063325,-0.19447325,0.5660784625,0.533161678,0.150616906,100.04025,54.285725,-18.6775,1.3579475,-7.3925,0.13638010625,-55.4475,41.16,43.965,18.385,26.98,187.475,235.9,-0.404,-4.41425,-2.386,-0.99975,-46.02829,-18.96
2,17.75,397.8945,0.031939787,2.133918,2008.79,-1.3222,2.2725375,-24.479075,-3.36325,2.33051,0.188837,-0.221302,0.782438496,0.457108302,0.157239626,100.042,52.74065,-18.9625,1.41,-8.022,0.137686601,-58.66,16.5,16.365,6.2855,18.2475,184.075,234.9,-0.4045,-4.43225,-2.39175,-1.133,-46.0432625,-19.3025
2,18.25,400.162,0.03981866425,2.59501,2016.345,-0.386310025,-1.51333285,-21.18115,-6.21819,2.57468,0.172367,-0.12077125,0.62329688,0.458102609,0.160312507,100.126,47.5659,-19.1275,1.111575,-8.105,0.128495914,-56.4025,3.5525,3.4065,0.6525,12.055,184.375,232.175,-0.40275,-4.4305,-2.404,-1.20175,-46.05376,-20.0375
2,18.75,399.578,0.04237143525,1.741865,2001.58,0.1697590625,1.133764125,-28.210925,-2.4182325,3.0757775,0.1771895,-0.1230425,0.62892234425,0.493875444,0.18998529825,100.1505,31.527,-19.1475,1.1317,-7.70925,0.105611419,-53.9275,0.11975,0.1515,-1.27625,5.237,184.25,231.325,-0.404,-4.439,-2.401,-1.34025,-46.0802425,-20.3175
2,19.25,399.33,0.0362163405,2.58161,2002.18,-1.39202,3.85584,-28.2133,-4.5045,2.7315075,0.16776825,-0.161949,0.6007555365,0.51852683475,0.17405108725,100.15475,42.36105,-19.2225,1.113715,-7.95075,0.11595184475,-54.27,-0.068,-0.06,-1.95825,5.237,183.975,231.3,-0.40225,-4.44075,-2.40925,-1.34,-46.09477,-20.54
2,19.75,399.122,0.02395714475,2.57776,1986.8375,0.186364125,1.513007,-22.06685,-0.687485,2.37143,0.158401,-0.1389545,0.650372201,0.373570609,0.162435526,100.17,42.87105,-19.4925,1.1273425,-7.632,0.116581731,-53.5875,-0.09025,-0.08325,-2.09275,5.237,183.425,231.825,-0.4,-4.448,-2.407,-1.31375,-46.08603,-20.32
2,20.25,400.344,0.025669086,2.65698,1988.6675,0.194397,-5.3115675,-17.57955,3.12953,2.56328,0.190314,-0.17943125,0.850814903,0.535524976,0.211408609,100.215,51.1613,-19.525,1.116975,-6.854,0.113001327,-54.2425,-0.09725,-0.087,-2.08725,5.237,184.725,232.3,-0.40075,-4.456,-2.41425,-1.3065,-46.0906875,-20.615
2,20.75,399.599,0.025128291,1.50936,1994.93,0.262519875,-0.5182225,-21.761525,-4.16398,2.5433,0.151587,-0.127022,0.649313484,0.467649441,0.15954059,100.237,30.6911,-19.695,1.14128,-7.04,0.115546527,-53.8275,-0.09325,-0.0885,-2.03075,5.237,185.05,230.975,-0.39625,-4.4645,-2.4105,-1.36125,-46.0976625,-20.7225
2,21.25,399.06625,0.0198718435,2.7134975,1998.07,0.09395475,3.534495,-23.5847,-3.2698575,2.28256,0.172079,-0.2189285,0.672927188,0.460421546,0.159431804,100.24,60.8924,-19.62,1.20058,-7.522,0.129588194,-55.5625,-0.09575,-0.089,-2.445,5.237,183.525,228.6,-0.3965,-4.464,-2.421,-1.3675,-46.1136975,-20.98
2,21.75,400.108,0.015933361,2.6495,1994.84,0.1902651375,0.88126775,-22.312,2.482749,2.990325,0.159983,-0.1640755,0.5598342735,0.552839952,0.174170508,100.27825,59.2686,-19.4775,1.19022,-7.46025,0.1155361225,-54.0275,-0.0935,-0.08725,-2.6745,5.237,183.875,227.7,-0.3935,-4.45625,-2.426,-1.29025,-46.139075,-21.2225
2,22.25,399.116,0.014807701,2.66496,1996.805,0.15967675,1.63346,-19.0269,1.35669025,3.11588,0.13921,-0.1201207,0.559315653,0.411510632,0.163143495,100.231,57.9856,-19.605,1.163185,-7.947,0.101724628,-53.665,-0.10025,-0.09025,-2.16875,5.237,182.5,227.175,-0.40075,-4.466,-2.4275,-1.21275,-46.14855,-21.425
2,22.75,399.8875,0.018651983,2.676435,1995.785,0.148161875,2.18701,-21.520875,1.6146765,3.29486,0.132644,-0.1155445,0.676329801,0.36246655,0.194687699,100.184,57.94065,-23.765,1.13977,-7.54,0.076901365,-62.3925,-0.1165,-0.1085,-2.332,5.237,160.75,210.475,-0.397625,-6.1825,-3.023,-1.80875,-54.076865,-25.92
2,23.25,398.721,0.02812225675,2.68791,2000.7075,0.134035,2.64198,-19.04695,1.87266275,3.0834525,0.16598125,-0.126526,0.58821550575,0.425837903,0.167022508,100.24125,62.2888,-19.01,1.17145,-7.471,0.12559701825,-55.605,-0.095,-0.08825,-2.2575,5.237,180.7,224.05,-0.3945,-4.4525,-2.42075,-1.353,-46.18227,-21.6925
2,23.75,398.917,0.02265523575,2.80444,1992.87,-0.0159197,-3.04157,-24.61615,1.942365,2.5734425,0.16474525,-0.10560855,0.674871268,0.4671247405,0.15683943325,100.22425,63.95885,-8.5125,1.3706175,-7.559,0.123208708,-26.035,-0.091,-0.08275,-1.33025,5.237,265.075,273.375,-0.395,-0.67275,-0.19325,0.29125,-14.823545,-9.4575
3,0.25,400.34,0.0210045485,2.53935,1994.11,0.1090045,0.6569716,-12.71,-0.632999,1.97862,0.12935775,-0.073839575,0.462597125,0.44162203725,0.12492846425,99.27905,56.121875,-14.175,1.1141625,-5.30625,0.07960671825,-54.32,-0.10675,-0.099,-2.19375,0.351,192.525,241.375,-0.232,-3.607,-2.279,0.14625,-26.213165,-17.1775
3,0.75,400.05025,0.02419971925,2.6651975,1994.92,0.03865525,-0.7394495,-20.361,-1.22209,1.7417775,0.125421,-0.112106,0.459516901,0.427651226,0.107131398,99.274375,55.982025,-13.62,1.109385,-5.134,0.091274743,-52.9475,-0.0955,-0.09325,-2.09475,0.351,192.65,243.325,-0.22675,-3.5975,-2.2855,0.13325,-26.3945525,-16.8825
3,1.25,400.283,0.0206265875,2.7774525,2000.2325,0.0891531,-1.63718325,-11.65375,-1.168395,1.8146425,0.0999414,-0.096182275,0.4767638155,0.31943691025,0.107223638,99.24715,55.6132,-13.9925,1.10916,-5.35575,0.08829796325,-53.5925,-0.10125,-0.099,-2.0995,0.351,195.925,243.4,-0.23475,-3.59225,-2.29075,0.1925,-26.458725,-17.165
3,1.75,400.2835,0.024386677,2.841825,1998.79,0.0860622075,-0.701983,-13.05075,-1.442575,1.675315,0.132012,-0.0789534,0.42280025525,0.395272193,0.117330078,99.2236,55.5846,-14.2675,1.07302,-5.3425,0.09597402175,-53.93,-0.0965,-0.09925,-2.13125,0.351,195.325,242.3,-0.23475,-3.5875,-2.29975,0.191,-26.443205,-17.0575
3,2.25,400.016,0.0206697555,2.9141625,1999.24,0.08023885,0.593982,-14.906,0.693264,1.72542,0.140599,-0.0575218,0.48035980875,0.3836762135,0.12117506225,99.234975,55.108,-14.27,1.18077,-5.27325,0.09349030075,-51.1625,-0.104,-0.099,-1.922,0.351,198.475,243.05,-0.22975,-3.5875,-2.303,0.106,-26.4238025,-16.65
3,2.75,399.64025,0.021391362,3.1483175,2002.285,0.129509,1.256899,-14.4524,-1.36986,1.733175,0.130723,-0.072006975,0.43907946825,0.3100146795,0.1208517215,99.170975,57.850225,-14.17,1.1991325,-5.37,0.07787811075,-52.235,-0.10525,-0.101,-1.94125,0.351,199.85,245.85,-0.23075,-3.5785,-2.30925,0.09725,-26.3884275,-16.325
3,3.25,400.43875,0.022356238,2.7233625,1998.18,-1.925,-0.76096,-13.491,-0.559594,1.81746,0.139215,-0.077730875,0.478698967,0.403713624,0.1393521655,99.192775,55.7418,-13.585,1.1657025,-6.29125,0.0853486725,-50.72,-0.102,-0.09925,-2.0575,0.351,198.45,245.775,-0.22925,-3.587,-2.3185,0.08125,-26.3354725,-15.9025
3,3.75,400.5185,0.0218439865,2.766755,1994.0625,0.188922,1.17552275,-15.3057,-2.22143,1.6129725,0.1251405,-0.0844704,0.41989562675,0.38936962575,0.13058761075,99.2172,57.820925,-13.3625,1.21429,-6.20825,0.10169361625,-50.355,-0.09625,-0.09625,-2.03075,0.351,196.95,244.45,-0.23225,-3.58075,-2.32425,0.051,-26.2957075,-15.9825
3,4.25,400.33,0.019636777,3.074675,1991.06,0.0969858,1.9806775,-12.4159,-1.844275,1.88068,0.131536,-0.11943775,0.431988426,0.397409109,0.15025678,99.1411,60.1763,-13.57,1.23242,-4.771,0.097582632,-50.505,-0.098,-0.09425,-2.141,0.351,196.25,246.175,-0.232,-3.5875,-2.32925,0.1105,-26.2658725,-15.645
3,4.75,400.1625,0.01573695675,2.94056,1994.79,-0.2463315145,2.799125,-16.520475,-2.5826,1.7509725,0.117178,-0.099374125,0.3855863895,0.392151456,0.12600490875,99.14555,60.1577,-13.6225,1.19594,-6.27875,0.0925757155,-49.1025,-0.09325,-0.095,-2.1715,0.351,195.975,246.575,-0.2345,-3.60625,-2.3335,0.06575,-26.2369425,-15.9625
3,5.25,400.15375,0.02778596325,2.75715,1987,-0.0498555,3.08696,-17.35705,-2.17583,1.731705,0.121989,-0.108192,0.44586741925,0.38612975875,0.134190829,99.12875,60.592,-13.91,1.16407,-6.1115,0.091916822,-51.6275,-0.09625,-0.096,-2.129,0.351,194.575,248.675,-0.2355,-3.626,-2.342,0.121,-26.231625,-15.605
3,5.75,400.63675,0.02867868525,2.97104,1986.405,-0.261774,2.50397,-23.118575,-6.66784,1.998765,0.131298,-0.100954,0.488406812,0.3985327975,0.1412437465,99.134575,62.066075,-14.515,1.2033925,-5.35125,0.09581364725,-50.4475,-0.09125,-0.09125,-2.34475,0.351,190.775,247.6,-0.22275,-3.64475,-2.35125,0.1605,-26.2531625,-15.93
3,6.25,400.56975,0.0318551905,2.919925,1989.81,-0.6529725,2.030145,-13.63213,-1.70686,1.94546,0.1345295,-0.122655,0.459694711,0.39346360125,0.1497135265,99.13935,61.00845,-15.1925,1.16869,-4.67125,0.09830532125,-48.915,-0.08825,-0.08625,-2.06675,0.351,189.375,247.475,-0.23275,-3.66025,-2.3595,0.12725,-26.2772375,-15.94
3,6.75,400.8095,0.02690125,2.872385,1988.0225,-0.969733,-2.6068925,-10.9606,-0.919449,1.94511,0.12297925,-0.0952753,0.46373110775,0.3436092215,0.14939872825,99.1797,61.0881,-15.2675,1.1871425,-4.51725,0.08169969825,-50.8725,-0.0835,-0.0815,-2.21325,0.351,190.125,247.475,-0.22675,-3.67525,-2.3655,0.08125,-26.301015,-15.8325
3,7.25,400.7695,0.02538710675,2.609195,1988.6575,-0.328624,-2.4043575,-12.759,-1.3923465,1.9237225,0.13548675,-0.0747459,0.45026300525,0.39076944625,0.15814262175,99.154,61.0351,-14.7875,1.19311,-4.666,0.086198755,-52.6075,-0.0705,-0.071,-1.94375,0.351,195.4,247.95,-0.23575,-3.69875,-2.375,0.07025,-26.335155,-15.6225
3,7.75,400.324,0.0277733785,2.5438125,1989.57,-0.2001355,1.00758,-16.429425,-4.63902,2.06387,0.15418175,-0.0825426,0.45809440625,0.40854828425,0.14127980525,99.150075,61.2963,-14.535,1.101465,-5.31,0.09821725175,-47.53,0.02625,0.03975,-1.075,6.48675,194.35,248.225,-0.23525,-3.715,-2.38175,-0.131,-26.403705,-16.02
3,8.25,400.3605,0.032856621,2.2133875,1995.1475,0.28279,2.4288175,-17.9098,-9.2424175,2.0713175,0.12580425,-0.0844192,0.51399502125,0.41102768525,0.12734229225,99.1553,61.04655,-15.9675,1.25806,-7.2815,0.1084327345,-38.9525,2.029,2.68,0.38125,12.3,192.525,244.7,-0.23075,-3.72475,-2.38475,-0.148,-26.504935,-16.5225
3,8.75,400.8125,0.028760679,2.08074,1996.385,0.086639,1.74104,-15.80985,-4.23965,2.2284225,0.12843,-0.0765496,0.4352512055,0.432131471,0.13797781725,99.16825,56.708275,-15.71,1.1511925,-7.602,0.093009554,-31.4425,18.8925,19.17,9.6575,19.3025,193.2,246.3,-0.2305,-3.74275,-2.3915,-0.171,-26.577505,-15.9775
3,9.25,401.248,0.028470246,1.775615,1994.6975,-0.09578695,1.74893,-16.1948,-0.502961,2.13544,0.1221445,-0.072734825,0.40780575375,0.347544752,0.119813829,99.1699,52.9934,-15.2125,1.165175,-6.88275,0.11393012925,-18.8525,64.8775,61.1275,30.455,36.93,196.425,250.175,-0.2295,-3.76525,-2.403,-0.11825,-26.656315,-14.92
3,9.75,401.0255,0.030272817,1.8790525,1993.57,0.2000905,1.381714,-15.25805,-4.31583,1.9375825,0.11904575,-0.06290485,0.474718786,0.35921786425,0.1271722735,99.171575,52.86185,-13.855,1.20564,-6.97975,0.12245974825,-11.1225,121,128.325,54.5275,58.7925,194.625,254.375,-0.231,-3.78575,-2.414,-0.19725,-26.724,-13.9925
3,10.25,400.577,0.02661694475,2.449975,1996.07,-0.698868,1.98043,-18.6974,-3.9315,2.150595,0.15884625,-0.09705595,0.4450110755,0.40159946475,0.137926608,99.172825,55.689,-12.7525,1.22259,-7.17775,0.135696075,-7.977,198.725,203.675,85.65,83.59,195.075,258.825,-0.23175,-3.804,-2.4225,-0.34375,-26.7820175,-12.9025
3,10.75,401.53925,0.022809757,2.3163325,1997.735,0.10843835,0.84286675,-15.05865,-2.95387,2.50909,0.147495,-0.104348,0.518879562,0.486678539,0.159390715,99.1621,52.1285,-11.71,1.20601,-6.878,0.12112638,-5.1665,265.675,281.875,124.625,116.275,197.225,263.05,-0.23175,-3.821,-2.42525,-0.268,-26.81445,-12.005
3,11.25,401.53,0.023215577,2.2461625,1999.4725,0.15978775,0.8936325,-18.5131,-1.96885,2.82138,0.17308,-0.0923484,0.587001704,0.432593343,0.163217646,99.1676,53.3042,-11.435,1.2447,-6.759,0.107458364,-2.71325,353.05,347.6,154.875,138.7,201.425,264.025,-0.2335,-3.9105,-2.4885,-0.236,-26.8179875,-11.88
3,11.75,401.12325,0.02581098225,2.532365,1997.2225,0.106544335,1.4756625,-16.731,-3.58266,2.45407,0.15826275,-0.08365835,0.53314815925,0.45168867675,0.18800796275,99.212675,54.392175,-11.4375,1.21824,-6.18975,0.098063196,-4.46825,427.9,432.275,181.975,177.925,194.9,267.275,-0.2235,-3.844,-2.43225,-0.345,-26.7749075,-11.305
3,12.25,401.8945,0.02303932625,2.41241,1996.9375,0.054211525,1.8546725,-15.930825,0.27589625,2.90752,0.168501,-0.0888093,0.54351247875,0.45864395825,0.14818587125,99.228625,54.015175,-11.1,1.2977075,-6.2355,0.1072326735,0.4455,489.95,476.825,197.875,185.4,193.375,269.55,-0.2335,-3.853,-2.44125,-0.464,-26.6745825,-10.8975
3,12.75,402.1845,0.0191400465,2.762175,1997.53,-0.19359425,0.74846675,-13.6433,-0.941001,3.1065075,0.149548,-0.0979523,0.5882089155,0.4677027795,0.18409533325,99.225875,54.111,-10.6725,1.3284775,-5.49275,0.11637697025,-0.9305,530.05,518.225,221.925,205.2,193.025,268.375,-0.234,-3.86225,-2.44575,-0.5085,-26.52955,-11.05
3,13.25,402.3155,0.017109869,2.9075075,1998.475,-0.00717831,-1.825795,-11.4459,1.51191,2.9966,0.166563,-0.09177955,0.496842027,0.420371264,0.167168777,99.1925,54.4568,-10.3175,1.34048,-5.129,0.087030684,-1.992,537.575,523.425,228.5,220.875,196.675,268.575,-0.22725,-3.86125,-2.451,-0.5785,-26.388045,-10.865
3,13.75,402.5765,0.01470594975,2.8763,1999.3425,0.0597017,0.320003,-14.81875,2.6044725,2.942625,0.17384675,-0.0918319,0.49133413875,0.4633752655,0.18721542725,99.197325,55.469675,-9.78,1.37068,-4.76375,0.1234529755,-13.1775,585.725,587.2,265.75,245.675,199.75,270.675,-0.2385,-3.861,-2.45325,-0.28775,-26.23425,-10.4675
3,14.25,402.51275,0.0191702715,2.7621,2001.18,0.1668625,1.08541,-10.65315,3.13234,3.003505,0.1600285,-0.095207825,0.59532200675,0.467169825,0.1827471315,99.198825,53.00385,-9.565,1.4921725,-4.48625,0.09994327025,-18.385,585.675,563.325,248.475,233.975,201.225,271.6,-0.23175,-3.86175,-2.456,-0.251,-26.20835,-10.465
3,14.75,402.2045,0.019194565,2.7129775,2001.965,0.127598925,0.75358225,-15.737625,1.30106625,3.003555,0.15246725,-0.10992275,0.572093245,0.412487511,0.15616166325,99.19635,54.8912,-9.43,1.55024,-4.7225,0.0904246225,-25.9675,549.225,546.25,230.775,214.65,201.275,271.725,-0.2215,-3.8545,-2.4645,-0.3045,-26.2048225,-10.235
3,15.25,402.701,0.0166831265,2.56425,2001.97,0.249732,0.2225123,-14.1231,1.037496,2.5919075,0.174852,-0.111091,0.5872713715,0.44766905425,0.1636647605,99.19775,51.6185,-9.2425,1.6263025,-4.99,0.0973244945,-34.6725,552.6,521.65,226.9,209.4,202.55,270.275,-0.22975,-3.84725,-2.4665,-0.68625,-26.1839925,-9.9175
3,15.75,402.50575,0.01483724975,2.3854175,2000.27,0.1774665,-0.211497,-16.7699,2.461425,2.52316,0.16688325,-0.091190475,0.536005801,0.46251032875,0.14002735125,99.215975,52.2361,-9.425,1.4687625,-5.24025,0.090994059,-28.845,474.2,485.75,211.65,195.3,201.225,270.4,-0.23525,-3.84425,-2.46925,-0.43975,-26.149945,-9.74
3,16.25,402.2055,0.014227915,2.3087025,2000.97,0.201843,-2.2873325,-18.3647,1.8118635,2.1530975,0.141892,-0.118396,0.513469573,0.45355415925,0.12015748375,99.22355,54.533125,-9.25,1.4255725,-5.4875,0.08127489,-35.85,425.875,425.3,192.45,175.85,201.6,270.35,-0.2265,-3.833,-2.4785,-0.67325,-26.0924625,-9.505
3,16.75,402.7145,0.012053672,2.36786,1999.6925,0.209513,-0.643997,-20.767725,1.77915,2.1898125,0.16591175,-0.108977975,0.5123327975,0.424001794,0.1217428205,99.2321,54.1377,-9.7025,1.38769,-5.91875,0.077270931,-47.895,392.425,415.1,181.7,163.2,201.1,269.425,-0.22725,-3.822,-2.4825,-0.10925,-26.04341,-9.9175
3,17.25,402.42625,0.015968381,2.15699,2002.2825,0.1926305,1.7388375,-15.063425,1.319803,1.983445,0.11125925,-0.10765095,0.445899984,0.396338676,0.12731018875,99.22865,54.285725,-9.4475,1.3579475,-5.8245,0.10112609875,-52.55,289.55,297.85,133.85,120.7,200.725,268.075,-0.2245,-3.81325,-2.4845,-0.11625,-26.0239725,-10.28
3,17.75,401.6935,0.017180385,1.9562525,2001.6125,0.21686525,0.0304461,-15.498475,0.849984,1.8364175,0.13417475,-0.106449,0.4939305715,0.44251040075,0.1196340485,99.243375,52.74065,-9.6575,1.41,-6.21175,0.1058718295,-61.1025,214.075,235.75,112.55,98.4,199.65,266,-0.231,-3.80425,-2.4895,-0.1305,-26.0396225,-11.225
3,18.25,401.3915,0.0156418165,2.0121375,1999.56,0.2149305,1.32164,-20.06245,-0.49159675,1.913385,0.13651325,-0.115175,0.47993930975,0.37565978825,0.117643134,99.26735,55.348075,-9.775,1.4264675,-6.3845,0.092906841,-62.095,133.15,150.225,71.26,64.95,198.65,260.05,-0.229,-3.79475,-2.49325,-0.139,-25.9954825,-12.695
3,18.75,401.56725,0.01502913175,2.050795,2001.55,0.137118125,1.496625,-15.5557,-0.57102875,2.247705,0.13009975,-0.11464525,0.5422789595,0.3856638795,0.1344385215,99.282575,56.74565,-10.095,1.3218225,-6.49025,0.078572807,-63.135,73.27,82.825,38.73,36.09,196.925,254.975,-0.2375,-3.76575,-2.496,-0.03475,-25.859245,-13.99
3,19.25,401.472,0.023574605,2.061455,2002.125,0.00211925,1.0207365,-20.4528,-0.175968,2.187715,0.14951275,-0.082993125,0.4470722645,0.45127296175,0.1367705895,99.2826,58.4596,-10.6825,1.31278,-7.16475,0.082224113,-64.1725,30.4675,29.6575,12.2825,22.66,196.15,253.05,-0.233,-3.751,-2.495,0.31825,-25.73822,-14.355
3,19.75,401.3325,0.0267059,2.2274,2005.345,0.1720895,2.7939675,-18.916775,0.098793475,2.0857,0.143164,-0.0898516,0.477005262,0.45067647225,0.11692799275,99.283925,57.915825,-11.39,1.229445,-7.0695,0.0867114195,-62.97,6.815,6.7535,1.121,14.9,195.65,252.5,-0.22275,-3.7255,-2.50225,0.233,-25.630115,-14.375
3,20.25,401.209,0.0266033345,2.2519125,2003.205,-0.1890342,1.310874,-16.5414,-2.90006,1.7423075,0.13945275,-0.0794649,0.451054806,0.449538226,0.10300978875,99.2896,57.3669,-12.405,1.19539,-6.7655,0.0783806955,-61.285,0.2085,0.23,-1.0885,7.368,194.275,248.725,-0.223,-3.71875,-2.5055,0.33675,-25.52854,-15.34
3,20.75,400.9405,0.02434817675,2.248155,2003.98,0.234637,2.92649,-16.04765,-1.92531,2.0397375,0.11907725,-0.0853539,0.41824777175,0.37106940925,0.1008514035,99.295625,58.7605,-12.4675,1.22692,-6.6275,0.0962889605,-60.86,-0.0565,-0.05825,-2.45775,7.368,194.975,248.475,-0.225,-3.6975,-2.5095,0.3155,-25.426965,-15.3775
3,21.25,400.42575,0.0217803965,2.34214,2002.3,0.061499,-3.024,-15.00835,-4.60541,1.950375,0.132904,-0.11897175,0.4500936285,0.39184378375,0.12832038375,99.294325,56.8863,-13.005,1.20821,-6.3525,0.101042852,-60.575,-0.08775,-0.08825,-2.54675,7.368,193.875,247.9,-0.2285,-3.684,-2.5085,0.09825,-25.3291375,-15.27
3,21.75,400.4885,0.0172792245,2.5621325,2000.465,0.292573,-0.086871,-17.790925,-2.2672825,1.9121525,0.13980225,-0.0754248,0.461967447,0.3814632035,0.11795730025,99.295275,59.2686,-12.9175,1.19022,-5.97725,0.08446166975,-57.52,-0.09675,-0.09725,-2.28725,7.368,193.275,246.525,-0.231,-3.6745,-2.51725,0.15925,-25.234605,-15.4625
3,22.25,400.656,0.016051879,2.52089,1999.945,0.1308755,0.0393155,-17.58945,-2.49156,1.7261975,0.13279525,-0.0903092,0.38608034125,0.42715301725,0.11469060575,99.296775,57.9856,-13.3175,1.163185,-5.672,0.088214017,-56.9625,-0.10125,-0.09725,-2.29825,7.368,191.95,246.525,-0.219,-3.6535,-2.50975,0.0585,-25.2383475,-15.695
3,22.75,400.434,0.02510382025,2.55298,2001.2175,0.1278275,0.814361,-21.9163,-1.60396,1.69177,0.119263,-0.068740075,0.4312228995,0.3961641075,0.122942785,99.294125,57.94065,-16.105,1.13977,-5.881,0.08494831625,-62.7275,-0.106,-0.107,-2.52925,7.368,180.525,234.075,-0.22,-4.6325,-3.126,-0.8905,-42.208255,-19.085
