DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,427.63275,2.36475,425.536,2.308,2019.82325,427.952,2.24425,426.434,2.3625,2020.1075,428.852,2.305,428.462,2.365,2021.86425,429.70225,2.052,430.026,1.86,2016.556,430.103,1.984,430.1265,1.933,2015.9665,3.332,-8.44425,0.34725,423.824,2.52,0.23375,0.102,0.2585,3.083,0.571,0.4265,-2.211,5.0225,1.061,1.965,0.96,0.41,0.3075,-9.8015,-10.847,-9.2135,-12.03,-13.2965,-15.6305,95.2915,83.5575,0.552,-11.905,-11.455,-10.65,-3.59,1.575,-0.94,2.575,0.08,246.15,270.15,-3.19,286,291.5,0.23,0.36,-0.04,0.4475,0.2,0.41,0.11,0.13,0.29,-1.831,-1.903,-1.654,-0.7305,-1.366,-0.726,-0.903,-0.183,0.114,-6.307,-5.604,-4.736,-1.04925,-0.783,-0.3655,-0.28875,-0.0295,-4.5065,-4.49575,-3.53775,-2.76,-2.425,-2.023,-1.9075,-3.611,-3.825,-3.216,-3.044,-3.058,-2.48,-2.224,-3.115,-2.602,-2.72,-2.446,-2.05,-1.496,-1.28475,-0.5825,-0.83575
1,5.75,427.79625,2.36675,426.11275,2.05375,2020.86025,427.897,2.21375,427.47,2.0315,2018.0945,429.24225,2.39925,428.688,2.33,2024.381,429.677,2.225,429.298,1.793,2018.148,430.46025,2.102,430.51,1.83775,2018.3195,3.129,-8.723,0.334,423.12925,2.619,0.271,0.135,0.21425,3.14525,0.9085,0.418,-2.646,4.481,1.131,1.9225,0.9075,0.46,0.2625,-10.096,-10.72875,-9.9425,-12.538,-13.2985,-15.38975,95.2925,83.75,0.535,-11.335,-11.0275,-10.5575,-3.6125,1.6,-0.915,2.6,0.085,246.525,268.975,-3.24,285.975,291.45,0.23,0.36,-0.05,0.4475,0.21,0.41,0.1075,0.13,0.29,-1.8385,-1.90275,-1.658,-0.73325,-1.35975,-0.726,-0.9065,-0.1845,0.113,-6.25825,-5.58825,-4.72725,-1.043,-0.7855,-0.365,-0.292,-0.032,-4.542,-4.53,-3.53925,-2.75075,-2.43325,-2.02,-1.903,-3.6355,-3.83225,-3.2275,-3.0485,-3.0545,-2.481,-2.22,-3.105,-2.60675,-2.703,-2.44475,-2.04,-1.49375,-1.388,-0.585,-0.857
1,6.25,427.45425,2.379,426.172,2.0805,2021.06575,428.169,2.285,427.4495,2.2885,2021.49075,429.5155,2.35275,429.15,2.451,2023.84,430.1795,2.29225,429.02475,1.8445,2018.56125,430.6255,2.3195,430.991,1.897,2016.1,3.30725,-8.62475,0.396,423.401,2.625,0.188,0.15225,0.211,2.91675,0.65725,0.471,-4.5935,4.26,1.092,1.93,1.0375,0.4825,0.25,-9.95575,-11.09425,-9.5855,-12.7755,-12.887,-14.9745,95.286,83.81,0.533,-11.34,-10.7175,-10.52,-3.62,1.6,-0.95,2.6,0.09,246.475,268.625,-2.895,286.375,291.05,0.23,0.36,-0.04,0.44,0.21,0.41,0.11,0.13,0.29,-1.83875,-1.89725,-1.659,-0.73525,-1.35725,-0.7265,-0.90725,-0.1855,0.114,-6.2795,-5.62775,-4.722,-1.041,-0.7855,-0.366,-0.294,-0.034,-4.569,-4.57875,-3.54225,-2.741,-2.4335,-2.024,-1.907,-3.6365,-3.83525,-3.2375,-3.04625,-3.05275,-2.477,-2.2195,-3.107,-2.60875,-2.70325,-2.4445,-2.03675,-1.48425,-1.38575,-0.58625,-0.83925
1,6.75,427.604,2.3905,426.4555,2.11,2020.027,428.0215,2.327,427.557,2.33925,2017.398,429.07975,2.3415,428.964,2.565,2019.0615,430.20175,2.315,430.051,2.264,2017.775,430.7315,2.3665,430.638,2.20925,2016.89275,3.56,-8.686,0.379,423.63525,2.67275,0.226,0.124,0.51,2.223,0.606,0.46,-4.717,4.63925,1.1,1.97,1.13,0.48,0.2525,-9.8465,-11.0795,-9.6335,-12.43425,-12.775,-15.99525,95.261,83.72,0.538,-11.195,-10.75,-10.45,-3.63,1.575,-0.94,2.6,0.08,245.45,270.225,-2.54,286.675,291.4,0.23,0.36,-0.0425,0.45,0.21,0.41,0.11,0.13,0.29,-1.83875,-1.89025,-1.66025,-0.73725,-1.3615,-0.72675,-0.9075,-0.1865,0.11375,-6.401,-5.648,-4.68275,-1.04575,-0.789,-0.374,-0.29475,-0.035,-4.5985,-4.53175,-3.5485,-2.732,-2.429,-2.03125,-1.9115,-3.637,-3.836,-3.24225,-3.04425,-3.05275,-2.469,-2.2195,-3.11,-2.611,-2.703,-2.44475,-2.027,-1.472,-1.307,-0.558,-0.78175
1,7.25,427.7815,2.386,425.65975,2.07225,2017.9605,428.1645,2.3865,426.9795,2.303,2021.416,429.252,2.4235,429.65,2.389,2024.162,430.13125,2.35775,430.1235,2.08225,2017.91825,430.83025,2.3955,429.579,2.138,2016.6085,3.33275,-8.35075,0.3205,423.55975,2.70175,0.2955,0.1245,0.4175,2.6445,0.8135,0.41875,-2.719,3.461,1.07925,2.05,1.06,0.46,0.23,-9.95075,-10.8865,-9.572,-11.58,-12.521,-16.45925,95.26425,83.5075,0.548,-11.37,-10.7325,-10.63,-3.6325,1.4,-1.04,2.4,0.105,245.925,269.95,-2.5,286.725,291.55,0.23,0.35,-0.04,0.45,0.205,0.4,0.11,0.13,0.29,-1.83875,-1.89125,-1.657,-0.74025,-1.36225,-0.728,-0.90825,-0.1885,0.113,-6.43375,-5.63725,-4.64325,-1.043,-0.791,-0.374,-0.29525,-0.033,-4.58825,-4.504,-3.559,-2.73425,-2.42475,-2.037,-1.91475,-3.64175,-3.83625,-3.24075,-3.04225,-3.054,-2.46275,-2.22125,-3.11225,-2.61325,-2.70275,-2.445,-2.023,-1.47475,-1.383,-0.584,-0.784
1,7.75,428.0155,2.39425,426.283,2.151,2020.835,428.212,2.32025,426.92725,2.291,2020.727,429.057,2.425,428.546,2.356,2024.851,430.2775,2.3655,431.04225,2.16625,2014.8655,431.086,2.36325,431.88,2.24875,2018.3035,3.631,-7.876,0.338,423.73625,2.61775,0.26725,0.13,0.406,2.4915,0.6225,0.442,-2.7585,3.642,1.099,1.97,0.985,0.455,0.215,-9.82325,-10.80875,-9.28975,-11.6945,-12.2325,-16.221,95.274,83.3675,0.5295,-10.89,-10.7525,-10.695,-3.6825,1.5,-0.95,2.6,0.08,245.525,269.925,-2.35,286.875,291.575,0.23,0.35,-0.04,0.45,0.21,0.41,0.11,0.13,0.29,-1.84075,-1.896,-1.654,-0.7425,-1.36425,-0.72825,-0.90925,-0.1895,0.113,-6.4285,-5.64375,-4.60975,-1.039,-0.792,-0.37,-0.293,-0.0325,-4.59825,-4.518,-3.5615,-2.736,-2.4235,-2.04125,-1.91575,-3.65025,-3.83225,-3.245,-3.04025,-3.05375,-2.4545,-2.22075,-3.11075,-2.61525,-2.70175,-2.446,-2.021,-1.47425,-1.36475,-0.5865,-0.864
1,8.25,427.754,2.427,425.785,2.1005,2018.483,428.1235,2.42525,427.472,2.2725,2020.2875,428.9155,2.4485,428.5305,2.386,2023.053,429.938,2.4465,428.9015,2.133,2019.02975,430.864,2.4235,429.718,2.1095,2016.361,3.41775,-8.21375,0.35175,424.05,2.655,0.26275,0.0955,0.28675,1.68525,0.6745,0.3895,-3.86475,3.073,1.03075,2.1175,1.0625,0.4925,0.2275,-9.426,-10.68275,-9.175,-11.32925,-12.1495,-16.241,95.27,83.395,0.548,-11.165,-10.95,-10.605,-3.6675,1.5,-0.97,2.5,0.07,244.925,269.725,-2.295,287.15,291.575,0.23,0.36,-0.04,0.4425,0.21,0.41,0.11,0.13,0.29,-1.8385,-1.8985,-1.65075,-0.74475,-1.37225,-0.72925,-0.90925,-0.23725,0.113,-6.4405,-5.61025,-4.59425,-1.03525,-0.79175,-0.3685,-0.293,-0.0345,-4.60675,-4.5205,-3.554,-2.7375,-2.426,-2.04825,-1.91525,-3.665,-3.82675,-3.245,-3.03775,-3.0535,-2.4465,-2.21875,-3.10075,-2.617,-2.70325,-2.4465,-2.034,-1.47475,-1.383,-0.59825,-0.83
1,8.75,427.898,2.412,425.733,2.18225,2022.517,428.199,2.353,427.0905,2.27875,2021.39125,429.102,2.4285,428.854,2.4035,2021.733,430.466,2.37525,428.5415,2.1725,2018.903,431.003,2.362,430.41125,2.189,2016.726,3.7715,-7.818,0.32325,424.0655,2.6905,0.33325,0.11,0.345,2.559,0.33475,0.39325,-4.4,4.14975,1.0825,2.135,1.0525,0.4925,0.2175,-9.463,-10.71125,-9.16525,-11.49225,-12.2575,-16.316,95.27,83.26,0.551,-11.27,-10.985,-10.615,-3.675,1.6,-0.975,2.6,0.06,244.675,270.325,-2.51,287.175,291.575,0.26,0.37,-0.02,0.4525,0.21,0.41,0.11,0.13,0.29,-1.83325,-1.898,-1.6475,-0.746,-1.3745,-0.73025,-0.908,-0.23825,0.113,-6.486,-5.623,-4.602,-1.0295,-0.78975,-0.36725,-0.2955,-0.0355,-4.593,-4.50625,-3.54875,-2.739,-2.4325,-2.04875,-1.91325,-3.658,-3.82225,-3.247,-3.035,-3.055,-2.4475,-2.21675,-3.10375,-2.62225,-2.70725,-2.453,-2.0365,-1.47125,-1.3565,-0.59275,-0.77275
1,9.25,427.525,2.38825,426.3325,2.23475,2020.994,428.09975,2.3525,427.0345,2.241,2020.287,428.814,2.393,428.793,2.569,2022.639,430.459,2.291,429.373,2.07125,2015.86575,431.076,2.261,430.181,2.135,2016.17975,3.537,-8.468,0.3105,423.7155,2.542,0.223,0.1285,0.321,2.35475,0.42975,0.428,-2.62125,2.722,1.005,2.02,1.04,0.51,0.2175,-9.749,-10.999,-9.3855,-11.584,-12.455,-16.081,95.2635,83.4675,0.556,-11.485,-11.25,-11.01,-3.67,1.8,-0.51,2.8,0.175,243.75,270.7,-1.985,287.3,291.5,0.93,0.73,0.5525,0.7475,0.34,0.56,0.1375,0.14,0.31,-1.838,-1.898,-1.64,-0.7475,-1.373,-0.72975,-0.909,-0.24075,0.113,-6.522,-5.67,-4.582,-1.0235,-0.786,-0.363,-0.2905,-0.038,-4.58025,-4.495,-3.54,-2.74,-2.428,-2.035,-1.914,-3.652,-3.808,-3.25,-3.029,-3.0575,-2.442,-2.2145,-3.106,-2.63,-2.707,-2.439,-2.031,-1.47,-1.389,-0.58225,-0.78125
1,9.75,427.229,2.416,425.6465,2.164,2017.842,427.7,2.392,426.695,2.377,2019.17625,428.88725,2.442,429.248,2.56375,2022.19675,430.375,2.305,428.958,2.138,2018.783,431.095,2.234,429.42,2.128,2018.22325,3.07725,-8.308,0.32275,424.004,2.5955,0.3055,0.0745,0.264,2.48675,0.7395,0.40475,-5.556,4.2425,0.98525,1.98,0.99,0.45,0.22,-9.236,-11.133,-9.05,-11.33025,-11.889,-16.479,95.284,83.21,0.589,-11.9175,-11.76,-11.23,-3.61,3.7,1.24,4.5,0.62,242.425,270.65,-1.63,287.4,291.7,5.1375,4.24,4.13,2.895,1.47,2.02,0.2175,0.2275,0.3975,-1.83725,-1.897,-1.639,-0.7485,-1.371,-0.729,-0.90875,-0.1955,0.113,-6.581,-5.766,-4.5705,-1.03525,-0.784,-0.3605,-0.291,-0.037,-4.586,-4.483,-3.5345,-2.741,-2.429,-2.022,-1.918,-3.647,-3.804,-3.2535,-3.029,-3.058,-2.44275,-2.21475,-3.111,-2.631,-2.714,-2.454,-2.035,-1.471,-1.36725,-0.5995,-0.82475
