DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1_1_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_2_1_1,WS,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,SG_1_1_A,SG_2_1_A,CO2
1,18.25,0,0.54515,-7.826158448,0,-16.03,-5.002,68.56,0.17205,89.6,0.335,-19.17,0,0.39369,-4.732,2.271,-5.322,-8.76,-7.608,-4.707,-7.13,-6.039,398.8
1,18.75,0.0163,0.1144595,-9.026231855,0,-15.89,-4.991,67.35,0.17913,89.6,0.279,-21.94,0,0.338301,-4.739,2.371,-5.309,-8.79,-7.619,-4.73,-7.158,-6.088,399
1,19.25,0.0138,0.304005,-8.2970555575,0,-15.73,-4.977,68.09,0.187588,89.6,0.272,-20.415,0,0.401991,-4.789,2.232,-5.344,-8.8,-7.612,-4.71,-7.117,-6.0945,399.3
1,19.75,0.0441,0.677825,-10.9925,0,-15.58,-4.922,67.95,0.179477943,89.65,0.195,-20.825,0,0.335158,-4.798,2.197,-5.366,-8.78,-7.565,-4.689,-7.1055,-6.0725,398.8
1,20.25,0.06077494,0.2648618045,-5.89064,0,-15.63,-4.937,67.96,0.190636035,89.7,0.255,-19.445,0,0.384356,-4.798,2.464,-5.378,-8.7,-7.536,-4.708,-7.0495,-6.0995,399
1,20.75,0,0.113897,-8.405783512,0,-15.21,-4.97,68.16,0.201099327,89.7,0.335,-18.88,0,0.325183,-4.832,2.266,-5.354,-8.66,-7.494,-4.719,-7.0075,-6.104,399
1,21.25,0.0163,0.434735664,-8.523036395,0,-15.33,-4.926,68.43,0.190035362,89.7,0.287,-18.2,0,0.378263,-4.784,2.01,-5.37,-8.69,-7.517,-4.754,-7.0175,-6.1095,398.9
1,21.75,0.06545,0.626912016,-11.34681462,0,-15.35,-4.973,67.73,0.197971703,89.7,0.257,-19.82,0,0.327184,-4.708,2.292,-5.406,-8.7,-7.531,-4.743,-7.035,-6.11,398.85
1,22.25,0.0654,0.203052017,-7.873601419,0,-15.2,-4.924,67.84,0.1928000685,89.7,0.302,-18.63,0,0.374141,-4.65,1.987,-5.384,-8.68,-7.543,-4.762,-6.9985,-6.1385,399
1,22.75,0.0406,0.13537,-7.8127,0,-14.9,-4.954,67.83,0.176461713,89.7,0.283,-20.47,0,0.328209,-4.602,2.154,-5.404,-8.75,-7.554,-4.824,-7.087,-6.191,398.8
1,23.25,0.02635,0.76587,-8.6210587475,0,-15.27,-4.99,67.83,0.2114363445,89.7,0.315,-19.08,0,0.36185,-4.705,2.185,-5.433,-8.74,-7.564,-4.811,-7.1215,-6.1845,398.85
1,23.75,0.0469,0.243304917,-10.604022045,0,-15.05,-4.986,67.43,0.1891924265,89.7,0.343,-19.48,0,0.32371,-4.747,2.176,-5.42,-8.76,-7.633,-4.813,-7.1075,-6.235,398.9
2,0.25,0.055,0.2323244765,-5.3040621015,0,-14.35,-6.096,68.98,0.168452348,89.8,0.313,-20.65,0,0.541757,-5.705,2.292,-3.464,-6.548,-5.175,-3.137,-5.055,-4.15,402.1
2,0.75,0.0558,0.04495,-3.4992749375,0,-14.02,-6.136,69.21,0.167588537,89.8,0.242,-22.51,0,0.280798,-5.725,2.24,-3.365,-6.48,-5.059,-3.069,-4.9585,-4.053,401.35
2,1.25,0.0378,0.165755965,-3.95041,0,-14.16,-6.183,69.39,0.171509,89.85,0.235,-22.51,0,0.357785,-5.699,2.359,-3.609,-6.497,-5.202,-3.239,-5.113,-4.239,401.45
2,1.75,0.0625,0.154958242,-6.0642913225,0,-13.81,-6.195,69.89,0.174622181,89.9,0.31,-25.28,0,0.299259,-5.702,2.115,-3.704,-6.558,-5.263,-3.285,-5.1405,-4.3175,401.4
2,2.25,0.0732,0.0337,-5.179001893,0,-13.93,-6.18,69.33,0.1720945395,89.8,0.349,-24.06,0,0.340016,-5.691,2.121,-3.729,-6.611,-5.269,-3.359,-5.191,-4.3145,401.5
2,2.75,0.02855,0.1002445,-4.799398864,0,-13.95,-6.161,69.37,0.164031373,89.9,0.314,-23.79,0,0.284289,-5.723,2.313,-3.752,-6.596,-5.272,-3.383,-5.236,-4.3065,401.4
2,3.25,0.0204,0.40989,-4.361227287,0,-13.84,-6.207,69.39,0.18075,89.9,0.323,-24.83,0,0.352008,-5.737,2.239,-3.767,-6.62,-5.296,-3.384,-5.305,-4.2885,401.4
2,3.75,0.0534,0.144801,-6.849042282,0,-13.93,-6.209,69.63,0.16678577,89.9,0.294,-22.79,0,0.293271,-5.747,2.227,-3.778,-6.596,-5.266,-3.355,-5.277,-4.2715,401.2
2,4.25,0.0403,0.257411,-3.301164053,0,-13.74,-6.247,69.25,0.1979421665,89.9,0.241,-22.7,0,0.327453,-5.714,2.258,-3.775,-6.644,-5.278,-3.418,-5.344,-4.26,401.7
2,4.75,0.023,0.03055,-4.393473784,0,-14.15,-6.281,69.04,0.180903992,89.9,0.258,-21.5,0,0.283073,-5.772,2.37,-3.784,-6.634,-5.233,-3.392,-5.328,-4.275,401.7
2,5.25,0.0404,0.154661457,-3.445480237,0,-14.2,-6.253,68.81,0.167015,89.9,0.23,-21.83,0,0.346668,-5.739,2.455,-3.797,-6.622,-5.254,-3.385,-5.347,-4.3325,401.7
2,5.75,0.0374,0.19743209,-2.3942175285,0,-14.55,-6.237,68.76,0.166834095,89.9,0.252,-19.44,0,0.28861,-5.791,2.806,-3.802,-6.613,-5.239,-3.392,-5.37,-4.3825,401.7
2,6.25,0.0254,0.133893,-4.272327994,0,-13.96,-6.168,68.355,0.1772565,89.9,0.304,-18.825,0,0.350977,-5.766,2.5665,-3.82,-6.624,-5.2375,-3.375,-5.3725,-4.363,401.9
2,6.75,0.0231,0.152279979,-3.98776,0,-14.06,-6.1695,68.07,0.192638173,89.8,0.2305,-18.02,0,0.292852,-5.7635,2.8745,-3.8175,-6.6185,-5.234,-3.372,-5.3205,-4.3155,401.85
2,7.25,0.0178,0.1717991545,-3.12074,0,-14.055,-6.1785,67.295,0.1675368035,89.8,0.356,-21.09,0,0.347855,-5.754,2.498,-3.8345,-6.6525,-5.2825,-3.3725,-5.32,-4.33025,401.55
2,7.75,0.03505,0.168074,-3.65297,0,-13.97,-6.226,67.82,0.1837070445,89.8,0.31,-22.33,0,0.382448,-5.822,2.479,-3.823,-6.676,-5.346,-3.387,-5.323,-4.3335,401.45
2,8.25,0.02355,-0.00565,-3.5111137605,0,-14.11,-6.233,68.23,0.16361,89.8,0.567,-22.17,0,0.958159,-5.78,2.35,-3.856,-6.675,-5.332,-3.378,-5.3805,-4.353,401.6
2,8.75,0.0403,0.08679,-4.922177774,0.013,-14.64,-6.196,68.38,0.163069438,89.9,1.322,-22.48,0.241348867,2.16565,-5.854,2.491,-3.865,-6.726,-5.342,-3.392,-5.3645,-4.36,401.4
2,9.25,0.0474,0.1700878405,-7.460443707,3.232,-14.93,-6.137,69.35,0.168191831,89.9,3.538,-20.87,6.05225,8.25611,-5.773,2.58,-3.851,-6.694,-5.339,-3.386,-5.375,-4.3545,402
2,9.75,0.04425,0.214534535,-6.20475,10.21,-14.885,-6.135,68.265,0.180493,89.9,8.75,-19.39,21.2409,24.06825,-5.6685,2.3225,-3.8615,-6.7825,-5.3695,-3.3665,-5.39,-4.38525,401.25
2,10.25,0.0327,0.0385,-3.98384465,22.51,-14.885,-6.1135,68.81,0.173739398,89.9,16.56,-10.73,43.745195035,46.1411,-5.708,2.5185,-3.865,-6.8155,-5.3435,-3.3705,-5.40725,-4.38775,401.9
2,10.75,0.0407,0.04168,-3.6871147235,46.18,-14.94,-6.241,69.2,0.145353159,89.9,30.655,-4.8615,78.10830193,80.66235,-5.763,2.655,-3.8695,-6.791,-5.3105,-3.3805,-5.4085,-4.38625,402.3
2,11.25,0.04295,0.01792,-3.299705,71.34,-14.24,-6.234,68.98,0.170999738,89.9,48.14,-0.206,113.56971965,116.879,-5.785,2.554,-3.88,-6.75,-5.301,-3.383,-5.386,-4.3545,402
2,11.75,0.05,0.09973,-5.5750910625,92.8,-14.2,-6.212,68.23,0.16842,89.8,62.91,4.88,146.5325,156.5465,-5.783,2.47,-3.879,-6.767,-5.304,-3.364,-5.3615,-4.339,402.3
2,12.25,0.042,0.18271,-4.6795294495,108.8,-13.62,-6.239,67.45,0.166941,89.85,72.405,6.669,175.93056095,183.774,-5.772,2.4815,-3.841,-6.764,-5.283,-3.334,-5.357,-4.3295,401.3
2,12.75,0.0603,0.2201325,-3.87746,113.1,-13.25,-6.2315,67.615,0.1742758085,89.9,76.84,8.1425,192.6698893,196.982,-5.8435,2.293,-3.843,-6.7695,-5.278,-3.339,-5.35525,-4.355,402.4
2,13.25,0.0442,0.122644,-2.36144,116.3,-13.21,-6.196,67.76,0.1788603035,89.8,82.8,5.376,198.68767065,211.491,-5.742,2.217,-3.849,-6.762,-5.272,-3.331,-5.298,-4.3425,402.1
2,13.75,0.0489,0.064525,-3.860965533,107.9,-12.74,-6.051,67.09,0.1772219735,89.8,81.75,2.9405,186.12971525,202.744,-5.646,2.104,-3.859,-6.74,-5.279,-3.299,-5.29,-4.3315,401.8
2,14.25,0.04235,0.199106102,-3.15526,100.8,-13.1,-6.044,66.16,0.177440206,89.8,77.345,2.5555,171.3176105,195.6085,-5.706,2.2065,-3.797,-6.701,-5.27,-3.263,-5.246,-4.296,401.4
2,14.75,0.0324,0.0963,-3.5860295585,86.15,-12.735,-6.025,65.645,0.183346,89.8,69.31,-0.294,147.8394646,170.281,-5.641,2.272,-3.794,-6.712,-5.27,-3.251,-5.224,-4.265,400.9
2,15.25,0.038,0.07379,-4.851348447,75.225,-13.11,-6.157,66.555,0.166253907,89.8,59.395,-3.056,118.0452305,143.513,-5.671,2.275,-3.79,-6.695,-5.22,-3.311,-5.2085,-4.2555,401.4
2,15.75,0.0308,0.1273495,-3.8827654045,52.225,-13.11,-6.1645,66.485,0.178082052,89.8,43.325,-8.98,85.21752728,103.8755,-5.669,2.416,-3.778,-6.724,-5.165,-3.393,-5.162,-4.2605,401.3
2,16.25,0.0515,0.0896,-4.016293011,29.46,-13.435,-6.143,66.005,0.173138251,89.8,24.23,-13.03,51.61135,61.83645,-5.779,2.3045,-3.769,-6.753,-5.158,-3.401,-5.1785,-4.269,401.9
2,16.75,0.04435,0.359553138,-5.761504617,11.855,-13.515,-6.117,65.73,0.17198,89.9,10.375,-16.53,21.7061,26.11985,-5.802,2.4755,-3.778,-6.72,-5.153,-3.403,-5.1875,-4.275,402.1
2,17.25,0.07145,0.01322,-4.60684,2.116,-13.93,-6.066,67.085,0.183459334,89.9,3.1295,-16.87,4.752172473,7.025995,-5.79,2.3645,-3.777,-6.69,-5.132,-3.364,-5.181,-4.2915,401.4
2,17.75,0.0532,0.0401,-4.146375,0,-13.755,-6.1425,67.455,0.187004,89.8,1.0195,-19.18,0.204814317,1.56496,-5.81,2.435,-3.77,-6.698,-5.207,-3.406,-5.2245,-4.307,401.2
2,18.25,0.0564,0.145736711,-3.614595433,0,-14.35,-6.061,67.57,0.171306487,89.8,0.457,-21.53,0,0.613268,-5.841,2.334,-3.764,-6.724,-5.218,-3.403,-5.2475,-4.315,401.5
2,18.75,0.0565,0.1617667335,-3.9346568025,0,-14.355,-6.099,67.705,0.182552485,89.8,0.2965,-22.4,0,0.3375545,-5.762,2.3865,-3.759,-6.706,-5.211,-3.365,-5.1955,-4.321,401.3
2,19.25,0.0424,0.074,-4.385409332,0,-14.43,-6.1285,67.79,0.1909628715,89.8,0.339,-24.835,0,0.3244225,-5.826,2.5245,-3.741,-6.678,-5.237,-3.344,-5.237,-4.343,401.5
2,19.75,0.03955,0.1148079345,-5.528527156,0,-14.11,-6.173,67.815,0.18191416,89.85,0.274,-24.78,0,0.2742485,-5.677,2.243,-3.752,-6.655,-5.262,-3.359,-5.2715,-4.359,401.6
2,20.25,0.0302,0.224046256,-3.9385527225,0,-14.225,-6.1515,68.445,0.174212,89.8,0.305,-26.7,0,0.319875,-5.847,2.252,-3.747,-6.615,-5.288,-3.348,-5.2075,-4.368,401.5
2,20.75,0.0216,0.08699,-5.63672,0,-14.555,-6.1555,68.59,0.1840965485,89.8,0.279,-27.615,0,0.2790255,-5.84,2.14,-3.724,-6.627,-5.288,-3.34,-5.185,-4.297,401.3
2,21.25,0.0395,0.086,-4.2626804035,0,-14.69,-6.1435,69.15,0.1653720035,89.8,0.311,-27.975,0,0.338404,-5.783,2.1275,-3.733,-6.571,-5.324,-3.341,-5.2825,-4.3175,401.75
2,21.75,0.0444,0.120483645,-4.671993789,0,-14.69,-6.195,68.565,0.1598926205,89.85,0.308,-25.77,0,0.2812445,-5.8,2.026,-3.742,-6.566,-5.296,-3.349,-5.2575,-4.333,401.85
2,22.25,0.054,0.187561238,-4.87036,0,-14.59,-6.244,68.63,0.1578747755,89.9,0.277,-21,0,0.33386,-5.752,2.146,-3.762,-6.5825,-5.2965,-3.3425,-5.25375,-4.335,401.9
2,22.75,0.0416,0.310739,-3.600948993,0,-14.63,-6.255,68.65,0.176803646,89.85,0.298,-23.815,0,0.288925,-5.798,2.383,-3.7665,-6.6205,-5.308,-3.3325,-5.23975,-4.32625,402.65
2,23.25,0.0191,0.257144411,-2.806666291,0,-14.49,-6.224,69.56,0.1757050515,89.9,0.317,-21.675,0,0.333316,-5.791,2.278,-3.763,-6.641,-5.3175,-3.333,-5.23525,-4.34,402.95
2,23.75,0.051,0.234323,-4.403835424,0,-14.16,-6.188,69.55,0.1696595,89.9,0.276,-22.14,0,0.2821895,-5.727,2.272,-3.727,-6.606,-5.324,-3.33,-5.229,-4.3205,402.4
3,0.25,0.0582,0.06725,-6.714034222,0,-13.55,-7.836,66.34,0.144,90,0.485,-26.93,0,0.486832,-6.479,2.0875,-2.281,-4.266,-3.36,-2.068,-3.263,-2.7525,401.3
3,0.75,0.0254,0.1324101925,-5.116228334,0,-13.455,-7.855,65,0.151386961,90,0.3835,-24.03,0,0.307465,-6.4475,2.061,-2.14,-4.168,-3.234,-1.999,-3.155,-2.685,401.3
3,1.25,0.049,0.05457,-6.157901328,0,-13.32,-7.8765,66.365,0.1627325295,89.95,0.3715,-23.42,0,0.318616,-6.4805,2.1215,-2.406,-4.2245,-3.406,-2.1355,-3.29625,-2.7975,401.35
3,1.75,0.074772299,0.1062873535,-6.1305872765,0,-13.845,-7.8605,67.1,0.163511015,89.95,0.338,-22.255,0,0.283671,-6.522,2.2825,-2.5005,-4.295,-3.492,-2.188,-3.36625,-2.842,401.4
3,2.25,0.04785,0.138283569,-5.17218,0,-13.475,-7.863,67.055,0.1561075,89.9,0.426,-21.06,0,0.318654,-6.519,2.371,-2.539,-4.336,-3.5195,-2.2105,-3.42275,-2.8755,401.4
3,2.75,0.0421947305,0.06423,-7.4928972745,0,-13.29,-7.8455,68.275,0.1477977475,89.9,0.3575,-19.35,0,0.253073,-6.517,2.2065,-2.5635,-4.368,-3.504,-2.2445,-3.4455,-2.8735,401.4
3,3.25,0.0483,-0.0268,-6.5285190705,0,-13.29,-7.855,68.43,0.1561545625,89.9,0.334,-18.92,0,0.319961,-6.437,2.1945,-2.58,-4.3995,-3.4925,-2.2575,-3.461,-2.8775,401.4
3,3.75,0.0528,0.04251,-6.470585,0,-13.325,-7.8825,68.475,0.1642200625,89.9,0.375,-20.145,0,0.280326,-6.468,2.0185,-2.596,-4.381,-3.522,-2.2435,-3.47825,-2.8755,401.4
3,4.25,0.05495,-0.036925,-5.682637345,0,-13.35,-7.847,68.5,0.14088,89.9,0.342,-19.995,0,0.3185095,-6.515,1.907,-2.621,-4.423,-3.522,-2.243,-3.4975,-2.881,401.45
3,4.75,0.04,0.0737,-4.908995,0,-13.71,-7.842,68.57,0.1576705385,89.9,0.341,-21.5,0,0.2602925,-6.531,1.9515,-2.618,-4.421,-3.521,-2.254,-3.509,-2.871,401.7
3,5.25,0.0429,0.04664,-3.723143887,0,-13.38,-7.806,68.285,0.144049,89.9,0.3305,-21.29,0,0.329237,-6.473,2.026,-2.607,-4.356,-3.526,-2.2705,-3.514,-2.88125,401.7
3,5.75,0.0366,0.02546,-5.64338,0,-13.37,-7.8415,68.41,0.1360973235,89.9,0.445,-20.42,0,0.386644,-6.487,1.9225,-2.605,-4.3135,-3.5185,-2.2675,-3.52375,-2.89375,401.7
3,6.25,0.0176,0.0287,-5.05855,0,-13.355,-7.8135,68.55,0.15339,89.85,0.8475,-18.02,0.0990228,0.797957,-6.4265,2.0475,-2.6055,-4.314,-3.499,-2.2695,-3.524,-2.89025,402
3,6.75,0.043,0.009555,-6.2222892025,0.222,-13.315,-7.8285,69.075,0.14798167,89.9,1.5015,-20.145,1.051270594,1.77912,-6.4705,2.0615,-2.6035,-4.316,-3.4825,-2.271,-3.5275,-2.90825,401.9
3,7.25,0.0484,0.0481,-5.920417727,5.268,-13.27,-7.898,69.49,0.13088,89.9,5.0325,-20.92,12.30050942,11.009,-6.49,1.931,-2.6045,-4.3225,-3.475,-2.2895,-3.529,-2.89325,402.05
3,7.75,0.0727,-0.057,-5.612571779,17.01,-13.14,-7.965,69.66,0.13958,89.9,14.81,-18.985,41.1214195,37.8499,-6.555,2.0705,-2.597,-4.326,-3.485,-2.287,-3.526,-2.892,402
3,8.25,0.104548,-0.10036,-5.468447487,42.45,-13.32,-7.9275,68.595,0.151223441,89.9,27.865,-7.683,82.4431,72.4638,-6.5325,2.0735,-2.631,-4.4065,-3.55,-2.324,-3.58775,-2.955,401.8
3,8.75,0.0722,0.02996,-5.31948,87.1,-13,-7.953,68.115,0.14445,89.9,48.745,2.334,157.7817592,125.533,-6.57,2.145,-2.6465,-4.4155,-3.5325,-2.352,-3.60475,-2.965,401.8
3,9.25,0.0659,0.0604,-5.1561040005,128.95,-12.68,-7.9055,67.035,0.139234501,89.9,73.585,11.32,249.5432847,186.566,-6.6085,2.185,-2.651,-4.419,-3.519,-2.359,-3.60075,-2.97375,402.3
3,9.75,0.06235,0.08928,-3.916424293,174.05,-12.37,-7.857,66.66,0.132615,89.9,101.5,28.75,322.599,264.84,-6.589,2.176,-2.647,-4.435,-3.495,-2.344,-3.5925,-2.9725,402.3
3,10.25,0.0412,0.0529,-4.66312,220.45,-12.08,-7.842,65.7,0.14504,89.9,130.1,39.89,420.63653125,348.5535,-6.569,1.963,-2.674,-4.452,-3.5,-2.357,-3.6035,-2.9755,402.15
3,10.75,0.0299,0.221095,-2.9023674215,252.1,-11.95,-7.791,64.26,0.131098,89.9,158.8,55.83,467.735,416.9395,-6.525,1.902,-2.677,-4.476,-3.489,-2.351,-3.5955,-2.9825,402.4
3,11.25,0.05635,0.1512,-2.678533546,278.9,-12.11,-7.72,63.18,0.129496656,89.9,185,63.19,516.8875357,482.0285,-6.557,1.995,-2.683,-4.48,-3.495,-2.366,-3.58,-2.969,402.1
3,11.75,0.07785,0.1593478915,-2.940067862,311.7,-11.84,-7.743,62.18,0.140345,89.9,210.6,66.52,570.92797115,545.391,-6.513,1.882,-2.684,-4.445,-3.498,-2.357,-3.581,-2.9725,402.4
3,12.25,0.0583,0.259290164,-3.52057,329.7,-11.75,-7.691,61.93,0.14964,89.9,233.4,64.35,624.327,604.552,-6.414,1.8135,-2.708,-4.432,-3.512,-2.355,-3.5945,-2.9665,402.1
3,12.75,0.0612,0.280795291,-3.28285,344.95,-11.24,-7.647,61.72,0.135418,89.9,250.4,60.11,635.219,652.993,-6.394,1.944,-2.702,-4.433,-3.514,-2.38,-3.5945,-2.9925,401.9
