DOY2,HR2,H,LE,FC,SH,SLE,SC,CO2,H2O,RH,VPD,WS,USTAR,LW_IN,LW_OUT,RH_1_1_1,NETRAD,SW_IN,SW_OUT,G_1_1_1,G_2_1_1,G_3_1_1,TAU,T_SONIC,TA,PA,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA
1,5.25,-27.01485,6.887301,1.007543,0.0482856,-0.065499225,-0.022661,389.41,13.49185,95.73599,0.7078331,2.382762,0.2540794,350.6107,378.77535,93.25284,-33.36043,-0.4103475,1.07361,-15.267285,-23.13611,-20.59085,-0.08248128,22.00515,13.1195,102.7303,0.6532900195,0.52091435,0.32810575,0.24938655,1.243482,0.159110271
1,5.75,-25.95072,10.0684,1.0308215,0.03847739,-0.052923365,0.003701234,390.4852,13.3079,95.3312,0.8418878,2.47603,0.2683177,349.432,377.4585,92.63253,-36.31441,-0.39689805,1.140728,-14.65125,-22.893695,-19.50003,-0.08611364,21.60041,13.18527,102.747,0.6763617,0.4861951,0.3352685,0.2382663,0.983869292,0.1592182
1,6.25,-25.557235,7.10216,1.13614,-0.08385121,-0.1445078,-0.00039479585,390.4119,13.8073,95.613085,0.7011371,2.3895885,0.2597195,345.4645,379.7346,93.11163,-37.55643,-0.369141,1.1458455,-14.14485,-21.75095,-19.820455,-0.08462379,21.8105,13.18421,102.75725,0.65975245,0.4784931595,0.3286104,0.23289465,0.8840439,0.147565
1,6.75,-26.477665,7.990737,1.2643955,-0.048408185,0.3044122,-0.01846502,390.104,14.07248,95.925585,0.66254885,2.5148075,0.24988245,347.25005,380.35245,93.993415,-35.7668,-0.5245237,1.142236,-13.96965,-20.985465,-20.258985,-0.077797195,21.783775,13.12845,102.7962,0.6433899,0.494472222,0.3302203,0.2614492,1.058514,0.153202
1,7.25,-27.05418,11.12458,1.116238,0.18439405,0.4878934,0.03583638,390.7197,14.364785,96.18981,0.7067534,2.5292985,0.2567919,345.26665,382.04345,92.976995,-35.81081,3.50999,2.103575,-11.8927,-18.867125,-17.581715,-0.08282478,21.778775,13.426475,102.79815,0.63767015,0.51768805,0.34874355,0.224227326,0.9099222,0.1391998
1,7.75,-18.89874,15.762655,0.4558381,3.678994,2.83188,0.2972135,394.9648,14.78788,96.4546,0.750527,2.496028,0.26045015,340.7581,383.32455,93.44446,-5.7948505,46.440775,9.414775,-13.097835,-21.583215,-18.56905,-0.084490415,21.72276,15.2503,102.84545,0.656983,0.51937495,0.3292866,0.22282055,1.240888949,0.187492
1,8.25,-0.1647222,36.42569,-0.6949431,5.6554475,5.113348,0.188138,398.095,16.52549,92.4429,1.48414,2.987738,0.33049905,347.03145,387.4562,91.772445,46.8246,129.05515,25.263075,-13.0112,-20.59683,-18.24512,-0.1333288,22.695955,16.785645,102.8952,0.7923318,0.64118565,0.41595875,0.22516785,0.959272686,0.2559192
1,8.75,24.21633,57.87624,-1.932,4.3314315,4.108679,0.08133413,398.93025,17.729635,88.878535,2.238463,3.332901,0.39669075,346.85685,393.14875,86.81189,123.87575,227.9932,40.295145,-12.412085,-18.76738,-16.451325,-0.18811325,23.15511,18.527825,102.91545,0.93727945,0.70489175,0.4699828,0.28883205,0.979564638,0.2606355
1,9.25,51.08656,73.15256,-2.351429,3.5582305,2.144429,0.0014864,398.11,17.5726,82.12293,3.422397,3.561352,0.4106798,344.796,399.305,82.03665,203.6894,330.26,55.2999,-11.35271,-15.5561,-12.66532,-0.2036858,23.81294,20.081,102.9346,0.9617731,0.8577464,0.4814679,0.415403,1.240507,0.292853112
1,9.75,89.3315,90.11401,-3.142962,3.2645,1.642028,-0.00468733,395.4434,17.9114,77.0273,5.108853,3.776061,0.436443,346.4136,406.223,77.54469,280.438,422.76,69.192,-10.1936,-12.10391,-8.823476,-0.2287373,24.58622,21.61065,102.961,1.089401,0.9259263,0.5265617,0.523454869,1.345055,0.271016622
1,10.25,122.0868,94.27749,-3.728954,2.51814,0.505721,-0.02313498,396.91565,17.44774,72.70111,6.2947535,3.9601085,0.4643263,350.1642,415.24095,72.70111,330.2507,484.962,74.86886,-8.1756435,-5.9192995,-5.6257005,-0.2580012,25.02473,22.92654,102.94795,1.0945355,1.021179,0.5484017,0.5690554,1.356618227,0.26408615
1,10.75,165.2208,102.67205,-4.396235,2.193369,0.73077765,0.01727234,395.2496,17.89945,68.84585,7.68986,4.179219,0.49248155,352.3567,423.2206,69.148315,394.301,565.726,84.6258,-6.364755,1.30514,-2.60005,-0.2978236,24.8163,23.655,102.9357,1.194077582,1.019867638,0.6033917,0.636182,1.4988137535,0.263077728
1,11.25,183.1212,96.509455,-4.422872,1.397583,0.7925715,-0.025762955,393.90725,18.09269,67.22774,8.41007,4.10824,0.502764,352.7452,429.4954,67.675735,424.6543,608.8892,90.68229,-3.03791,5.93528,0.2543387,-0.303042,24.961,24.18148,102.891,1.1836126105,1.080768,0.6114656,0.7114724,1.6577845,0.2666985
1,11.75,210.8412,111.7277,-4.5540845,0.916032,-0.59066965,-0.100568655,393.434,17.73649,66.0818,9.203718,3.866471,0.4932486,352.4707,433.0279,66.246845,454.772,641.1613,94.2886,-1.2227,9.401802,4.450581,-0.2902271,25.00366,24.301,102.847,1.200220813,1.119404,0.5901036,0.7752327,1.6347,0.319142459
1,12.25,203.763,114.587,-4.525335,-1.30509,-2.92538,-0.1047422,391.084,16.87943,64.32885,10.29593,4.39032,0.5162103,358.1039,436.331,64.08753,442.5688,621.416,91.6785,0.2809554,12.98028,7.45897,-0.3221835,25.67474,23.95502,102.7986,1.246845,1.14528599,0.6172891,0.7694347,1.641675,0.3156797
1,12.75,222.4478,106.32915,-4.8172555,-1.556868,-3.246107,-0.11532245,390.2118,16.615075,62.20528,9.966764,4.1718655,0.4982213,357.8193,437.2304,62.20528,452.3905,626.94295,90.73762,2.631934,17.5298,10.4146,-0.3029017,25.689445,23.143805,102.77185,1.2449749675,1.172354,0.5854172,0.76898,1.638890301,0.3278529
1,13.25,229.611,113.364,-4.7118805,0.47507325,-0.87306255,-0.0070393455,390.2158,16.0774,61.807635,10.629155,4.27632,0.534593,357.74,438.796,62.36227,446.616,639.536,92.7224,6.260291,19.2828,13.51417,-0.343706,25.75991,23.19888,102.7109,1.2489,1.220486,0.620553785,0.802945,1.602655,0.3311423
1,13.75,217.2541,103.4986,-4.748341,1.59311,1.33174,0.06882489,391.56,16.44819,60.996405,11.349395,4.09615,0.507587,355.0804,436.4755,61.487835,401.0629,595.5481,87.88723,6.13304,19.2562,13.438,-0.3082259,26.067,24.008,102.673,1.212638,1.160191,0.59832182,0.7433182,1.537561,0.3130193
1,14.25,184.954,88.26806,-4.34513,1.233765,1.123513,0.06116185,391.538,16.9441,60.24613,10.99318,4.277305,0.51431415,357.2296,434.535,61.41917,375.8848,558.4142,82.86507,6.38464,20.38707,14.3769,-0.31802435,26.04388,24.13175,102.649,1.227506,1.100867,0.59814085,0.679217933,1.402018,0.312517663
1,14.75,169.567,83.92619,-4.20091,0.3133421,0.6906624,-0.0021749,391.537,17.4705,62.91863,10.831,4.42223,0.5231361,354.5523,430.9138,61.957035,329.85,512.729,77.7056,6.575153,20.6964,16.2311,-0.322371,25.82448,24.34141,102.6492,1.236643,1.086447,0.6007938,0.6418316,1.313578,0.292999
1,15.25,137.338,66.9024,-3.36794,-0.9962293,-0.4379062,-0.05367693,390.6764,17.2706,63.23521,9.90594,4.279559,0.508994,358.1321,428.379,63.352525,262.3784,428.0725,69.12877,6.5917,18.9703,14.20841,-0.31076975,25.70864,23.67683,102.6407,1.246907,1.084802,0.580293029,0.5144616,1.190391126,0.2581889
1,15.75,91.75482,59.0163,-2.980288,-1.81203,-0.8460933,-0.05009432,390.2943,17.4636,64.62261,9.57698,4.12224,0.49941,356.4957,425.1994,65.19337,186.5499,338.0381,55.07945,5.96992,18.5783,11.92762,-0.3033275,25.70625,23.52305,102.628,1.194558,0.9809433,0.584897427,0.4271256,0.9922484,0.2268975
1,16.25,45.18053,44.7218,-1.97967,-2.434471,-1.470765,-0.091442,388.5831,17.72383,67.83201,7.6817425,4.20458,0.470126,355.37,417.454,67.46371,105.7079,229.888,40.0513,4.963599,17.4824,9.91505,-0.2696823,25.15532,21.719,102.628,1.131543194,0.9308052,0.566778,0.2771148,0.7194814,0.195999555
1,16.75,12.26297,26.6779,-0.8259975,-2.855624,-1.977199,-0.09556859,387.6486,16.3489,69.83065,6.398609,3.952753,0.4358889,354.249,411.1924,69.696345,37.36858,142.5153,25.5878,3.77621,15.6541,7.641623,-0.228968,24.81677,21.192,102.607,1.07958,0.8532646,0.5269364,0.1837329,0.549311707,0.1744029
1,17.25,-10.88629,12.26585,0.2447192,-4.109673,-2.392767,-0.144194,386.2965,15.734,74.43055,5.201447,3.31737,0.3833617,348.7744,402.7598,72.502305,-14.79225,59.0225,12.43545,3.21743,11.8932,5.552949,-0.1815179,24.47635,19.06896,102.5998,0.9483489,0.6883244,0.4521007,0.1497618,0.5145484,0.152945179
1,17.75,-24.06702,2.8254035,1.143663,-5.026057,-2.89117,-0.182747,385.2465,14.8365,80.47649,3.585937,2.553517,0.2946393,346.8052,394.9206,77.44572,-56.80036,6.67773,2.196581,1.81569,6.62107,2.81507,-0.1054886,23.75482,16.8372,102.6292,0.7770593,0.5768322,0.338280948,0.2008641,0.8124435,0.146191
1,18.25,-21.9566,0.446348,1.383297,-2.82008,-1.385766,-0.02055745,385.7755,14.39575,84.860165,2.6091365,2.391917,0.2556973,344.2543,388.3629,81.925055,-59.0285,-0.4692955,1.05946,-0.7266928,-0.5930761,-2.15433,-0.08234656,23.40117,15.8159,102.6639,0.6413179,0.4948182,0.327862,0.2095782,0.9066494,0.1374823
1,18.75,-20.486465,0.8265829,1.468793,-1.246716,-0.4258903,0.0112199905,386.3285,13.7979,86.890035,2.2027765,2.1628335,0.20886825,338.15165,385.039,83.90437,-56.6708,-0.57717625,1.1554775,-3.981347,-6.326027,-7.849293,-0.054626065,23.29248,14.93438,102.6635,0.5639232795,0.4270842135,0.26578595,0.22811715,1.0089146,0.12284165
1,19.25,-17.5597,0.73306,1.325244,-0.79955725,-0.2897242,0.00419913,386.6183,14.25588,88.85266,1.632648,1.9565,0.218137,337.5585,382.8688,84.86199,-56.17933,-0.685057,1.27136,-5.14,-7.45542,-7.116287,-0.0573517,23.1848,14.25207,102.6805,0.534011236,0.473905054,0.263839914,0.2199711,1.184507,0.1392821
1,19.75,-18.86588,1.039198,1.072616,-0.570915,-0.1495389,-0.02084825,386.708,14.2162,90.0781,1.56101,2.01985,0.219,338.322,381.9877,87.070975,-50.0286,-0.48875445,1.20394,-7.77021,-10.535,-9.58619,-0.0588558,23.20873,14.2984,102.697,0.545828728,0.420079754,0.2720651,0.2129366,1.226713263,0.1478125
1,20.25,-22.58282,2.149507,1.17652,-0.4658025,-0.3215733,-0.003464684,384.878,14.223845,92.05457,1.271166,1.963167,0.1835568,339.58,381.2968,88.384235,-52.22953,-0.30876225,1.110631,-8.9178,-13.43988,-11.70319,-0.04145617,23.22454,14.04854,102.7395,0.5408633,0.4645398,0.2333169,0.2476941,1.341784374,0.143931364
1,20.75,-17.77865,1.15211,1.192803,-0.4972629,-0.23844465,0.009909074,386.9638,14.30845,93.32413,1.1823495,2.03549,0.197109,340.7148,382.9752,88.4394,-51.052,-0.6535798,1.1028,-9.62469,-14.95645,-13.93825,-0.0479341,23.05867,13.9198,102.7753,0.5242999,0.408241,0.2663562,0.2418052,1.120018,0.1246841
1,21.25,-18.630295,1.491443,1.0275858,-0.353631,-0.2563988,0.0278169,387.6478,13.9701,94.270025,1.1903215,1.963912,0.1812615,342.1366,381.9776,88.47468,-49.41876,-0.496194,1.23403,-10.2035,-17.71207,-14.58486,-0.0399925,22.60709,13.85546,102.7773,0.45836115,0.450563,0.23373185,0.2593005,1.297101,0.162074651
1,21.75,-18.9694,0.4111041,1.337897,-0.2442865,-0.298495,-0.005564445,388.1005,14.081235,93.70906,1.0798695,2.055654,0.211964,344.792,379.7264,89.870705,-50.4886,-0.5419793,1.271959,-11.56164,-20.76717,-15.02431,-0.049530355,22.6885,13.72168,102.7931,0.5416818,0.4581089,0.2609983,0.2421336,1.534434224,0.1545819995
1,22.25,-23.62983,1.512777,1.2101375,-0.296986,-0.07495839,-0.008057653,387.969,14.137225,93.987735,1.137779,2.211184,0.2124184,342.4639,381.3676,91.973345,-47.01723,-0.3004635,1.213568,-12.9473,-21.7529,-16.6825,-0.05495576,22.714,13.46116,102.822,0.5743687,0.4405198,0.2655123,0.2617362,1.447218,0.16487285
1,22.75,-25.4008,3.65672,1.14621,-0.1887756,-0.3247777,-0.01137327,387.8943,14.07424,93.305245,1.1095175,2.20292,0.2104299,345.788,380.8804,91.96364,-49.777,-0.35082705,1.13351,-12.92477,-21.65839,-16.62872,-0.052225315,22.608,13.64059,102.8318,0.6342587,0.472593906,0.2650514,0.2630907,1.773370118,0.1750113
1,23.25,-21.5717,3.55968,1.1593505,-0.2788496,-0.050152875,0.0408651,388.7036,13.702155,93.172185,1.0696755,2.186074,0.241527,342.83,381.2889,90.727945,-39.0851,-0.44010745,1.123272,-12.64762,-20.557,-16.54969,-0.06871105,22.554,13.86729,102.822,0.5930747,0.4656455,0.2839113,0.238872351,1.403167,0.16373635
1,23.75,-26.78591,3.56087,1.216189,-0.437539,-0.4518049,0.030225,388.904,13.6785,93.55344,1.0248115,2.361889,0.254066,341.2637,381.0939,91.101665,-46.80233,-0.456133,1.20815,-12.9506,-19.60085,-17.3651,-0.07942205,22.51582,13.7072,102.821,0.6481935,0.4893847,0.3101368,0.245183401,1.760358,0.15556515
2,0.25,-21.22299,0.25595055,1.847828,-0.24492035,-0.3032693,0.00318899,387.64,20.288895,99.869835,0.02527274,2.174127,0.2291449,367.1117,401.13135,95.232725,-39.17389,-0.518514,1.297241,-5.2111265,-9.442155,-8.4411245,-0.064862645,26.0926,17.783595,102.7671,0.56617805,0.42443075,0.29805445,0.22922465,1.393396,0.10900895
2,0.75,-18.12608,0.6094299,1.901437,-0.21639885,-0.14941935,0.01198326,388.396,19.700805,99.86456,0.028071,2.198955,0.2041727,369.9446,400.89425,95.64412,-35.12502,-0.6063643,1.1175525,-5.29148,-9.4586115,-8.230315,-0.05071498,26.1422,17.61754,102.74995,0.57906875,0.4258449,0.26394325,0.2160205,1.295638,0.1096494
2,1.25,-16.496475,0.88513875,1.9863075,-0.316347,-0.3261379,0.01151398,388.8605,19.94171,99.86328,0.029279,2.110851,0.20734525,366.21,400.25845,96.196965,-32.96775,-0.5768901,1.215071,-3.44214,-8.024016,-5.3234495,-0.0531343,26.221555,17.463055,102.76075,0.55343595,0.42741485,0.2678125,0.219457,1.2402065,0.12910725
2,1.75,-18.93624,0.132003585,1.733473,-0.3294295,-0.58471735,-0.001224972,389.729,18.49732,99.86073,0.02997806,1.939131,0.182061,366.1488,400.4327,96.66844,-32.07103,-0.376581,1.218382,-4.7528755,-9.6802235,-7.9315,-0.0398543,26.14478,17.22229,102.7776,0.474075,0.3945087,0.23544,0.2272499,1.321872,0.1421661
2,2.25,-11.37739,-0.60402065,1.748058,-0.344217,-0.5734483,0.01219616,388.82925,18.3245,99.86149,0.029331695,1.62143,0.1534554,369.1976,400.525,96.787085,-35.103475,-0.34911,1.330951,-4.9340215,-10.732665,-11.966515,-0.02889484,25.86634,17.2086,102.74885,0.41722355,0.3779118,0.1974736,0.23517835,1.598933,0.12776885
2,2.75,-13.76832,-1.309993,1.94041,-0.19732775,-0.4110057,0.02998263,389.204,18.18091,99.85957,0.0272069,1.7038115,0.15195575,368.2172,400.55055,96.881195,-33.11478,-0.4240828,1.140428,-5.1816295,-12.60545,-13.416975,-0.028676475,25.64149,16.885825,102.72785,0.399926,0.3681137,0.18526495,0.2270734,1.690068,0.1448718
2,3.25,-10.130303,-0.2261159,1.979108,-0.2104856,-0.3482658,-0.01798937,389.2862,18.45348,99.85879,0.02807645,1.6494085,0.1393039,369.00815,399.78965,97.152,-27.863345,-0.6495738,1.1016035,-5.613055,-13.1843,-13.592315,-0.024084835,25.016735,16.79085,102.7165,0.39714945,0.400612,0.1781335,0.2429016,1.867928,0.1464884
2,3.75,-11.877655,-0.5963581,1.6106395,-0.30925795,-0.36354325,-0.01588259,387.715,17.83612,99.858675,0.027279425,1.7481085,0.16286655,365.9727,399.963,97.24094,-28.9605,-0.57689015,1.1494565,-6.9426715,-13.108,-14.27993,-0.032406015,25.13752,16.9135,102.72365,0.4263079,0.3608938,0.1995613,0.2370248,2.328789,0.15127375
2,4.25,-12.5667,-0.615373,1.8553085,-0.3038016,-0.40566545,-0.01345739,388.35845,18.10862,99.86235,0.027050615,1.605626,0.14953155,366.78725,398.943,97.11923,-23.45413,-0.6283982,1.0564525,-7.9134645,-13.955435,-13.38534,-0.02765691,25.335505,16.803215,102.70845,0.4354565,0.35536065,0.19037195,0.2256497,1.99777,0.1395426
2,4.75,-14.50001,-0.11500245,1.818022,-0.31534155,-0.2069315,-0.029788855,389.026,17.9939,99.86038,0.026399,1.7509845,0.17443915,366.9572,398.05995,97.209305,-30.16034,-0.4701541,1.1316995,-8.2148775,-14.783125,-13.20754,-0.037251905,25.320055,17.074125,102.70705,0.43284685,0.38568325,0.2111655,0.26648545,1.874904,0.1751442
2,5.25,-13.03732,-0.4602185,1.230015,-0.08394861,-0.1143063,-0.0440154,388.4369,17.97239,99.86176,0.02532039,1.6891155,0.14606105,365.2759,396.49125,97.269075,-25.385045,-0.4074858,1.135913,-8.222237,-15.5507,-12.73275,-0.02610263,25.149,16.755645,102.71335,0.40674035,0.4166162,0.19789575,0.2456103,2.197104,0.1617706
2,5.75,-11.852235,0.35224705,1.7973,-0.26753995,-0.3541007,-0.0126959,389.639,18.0504,99.858775,0.02673982,1.699265,0.15134885,365.691,397.16025,97.170015,-28.427625,-0.3966119,1.082636,-8.3051355,-15.991995,-11.954965,-0.028574695,25.01169,16.51317,102.71435,0.4492584,0.37708565,0.17981525,0.24239035,2.604107,0.1804259
2,6.25,-12.5818,-2.01814,2.111097,-0.28967585,-0.8080625,-0.009848264,390.0101,17.78949,99.858065,0.02690118,1.732775,0.1442475,366.01905,397.13375,97.4958,-28.111075,-0.47473245,1.0356875,-8.5633,-16.438345,-11.986085,-0.025490145,24.94436,16.420215,102.73705,0.46465555,0.37080895,0.17204395,0.25072205,3.104267,0.2145817
2,6.75,-9.628866,-0.972629,1.7295,-0.2977558,-0.3840963,0.001164946,388.4377,17.4002,99.85858,0.02681288,1.562058,0.13006865,366.6838,396.57425,97.774405,-31.07671,-0.06180992,1.328843,-8.609755,-16.868135,-13.12058,-0.020723105,24.75854,16.5305,102.77465,0.4294573,0.36107535,0.17665105,0.245629,3.30686,0.1707822
2,7.25,-9.1910305,3.0031855,1.331883,1.185957,0.9542552,0.1041617,392.1755,17.37892,99.8574,0.0304183,1.5635365,0.15599015,369.34985,397.41345,97.774105,-7.818789,16.243915,4.251096,-7.93248,-14.944005,-11.609655,-0.02961372,25.000685,16.841525,102.8152,0.4463594,0.3605095,0.1992951,0.2347,2.635843,0.2600032
2,7.75,-3.5931515,14.4811,0.601383,6.326253,6.1978545,0.2625159,396.33925,17.7234,99.8549,0.043130605,1.5038695,0.1802126,370.1987,403.65315,97.71303,28.831385,78.17406,16.520105,-9.07201,-16.586045,-12.551235,-0.039471245,25.36122,19.092265,102.85065,0.47106155,0.40030375,0.2098316,0.2644434,2.038251,0.2917582
2,8.25,7.91663,47.79977,-1.135257,4.883581,7.576236,0.041718035,397.711,23.13392,99.84672,0.0569654,1.997899,0.24284875,374.5713,411.30275,97.27968,97.085705,171.90475,33.23462,-8.79959,-14.753,-9.5848835,-0.07127682,26.103845,21.941,102.88265,0.61698105,0.46360135,0.27477535,0.32323455,1.491989,0.3135073
2,8.75,35.51326,73.83372,-2.30215,3.237751,3.531645,-0.00925986,396.503,24.79744,94.1545,1.549695,2.418175,0.3053481,371.4924,419.31505,94.66157,180.4145,290.48825,49.895605,-7.571005,-11.110345,-6.7080055,-0.1119988,26.51488,23.425405,102.907,0.7660394,0.61752835,0.35518805,0.38524325,1.3814345,0.29384585
2,9.25,72.99468,92.79631,-3.0200505,2.8472105,1.164197,-0.02406175,395.57855,24.8094,85.3603,3.425339,3.073148,0.35123205,372.43565,429.8046,88.513655,252.00695,397.539,63.71949,-6.3144225,-5.3968665,-2.504662,-0.14863365,27.317905,25.09428,102.8935,0.83040445,0.7562527,0.4053654,0.47713465,1.352275,0.31361805
2,9.75,124.88825,98.368285,-3.38129,2.2486905,-0.00658245,-0.011540265,395.12,24.7313,79.27138,5.28165,2.8803485,0.3475389,375.6134,437.297,82.63053,323.735,478.2071,74.50826,-3.752811,0.687924565,2.4052805,-0.14460545,28.1725,25.845425,102.912,0.91739295,0.8282028,0.42761235,0.59211555,1.500872,0.3014703
2,10.25,149.587,104.099,-3.522546,1.661856,-0.4149765,-0.0587208,394.6684,24.44643,76.60621,6.53999,2.933679,0.3859063,378.7391,444.0574,76.60621,371.3597,528.909,78.09749,-2.015866,8.30482,7.92482,-0.1796028,28.66969,26.42674,102.9117,0.9142133,0.9014609,0.4602915,0.6563018,1.602348,0.2803416
2,10.75,191.9144,108.17245,-3.93463,1.660851,-0.0904462,-0.03857463,393.442,24.70508,75.33188,8.103387,3.46111,0.401407,380.574,450.2285,73.0196,430.5013,608.3604,88.89684,1.1790002,15.395845,11.462065,-0.191954,29.20915,27.053,102.9226,1.029657,0.9612185,0.5138458,0.7594888,1.731269,0.32628785
2,11.25,222.385,121.85275,-4.481883,1.585545,-0.6429805,-0.0156058,393.0018,24.575405,72.55614,10.005285,3.4304825,0.43897205,380.27165,457.63925,72.21444,474.3668,641.30005,93.4886,4.10957,22.63606,15.68015,-0.23004015,29.52282,27.49153,102.86785,1.062699,1.0129135,0.53922475,0.8359862,1.885291,0.35005205
2,11.75,241.70295,122.9523,-4.883881,0.94092585,-0.000145085,-0.0231842,392.68985,24.386175,70.64235,11.56628,3.503427,0.44672355,384.2587,463.05485,69.717755,508.4833,695.82255,100.87405,7.38871,27.885705,21.1058,-0.23371,29.808605,27.90572,102.8328,1.083368,1.006864,0.5302481,0.8887755,1.863201,0.34135045
2,12.25,238.9732,117.616,-4.679825,-1.302266,-2.783573,-0.0666902,392.0565,23.98334,67.936565,12.078135,3.7320365,0.46066235,386.02,463.6874,68.04376,492.54755,654.72065,95.332715,9.5710345,33.54804,24.45155,-0.246366,30.023995,27.524,102.7804,1.103443,1.00495455,0.5241653,0.83916015,1.853569,0.3756495
2,12.75,251.32975,114.6407,-4.85333,-0.95093225,-1.8515985,-0.0729309,391.86515,24.07677,66.38917,12.366925,3.65835,0.4555936,388.92285,467.7743,64.97941,511.1275,707.7626,103.5331,12.099315,38.202765,24.978475,-0.2463656,30.43483,27.711095,102.7552,1.121091,1.040111,0.53916325,0.88554795,1.908639,0.3527397
2,13.25,263.5617,114.45965,-5.126527,0.2709455,-0.5705353,-0.024422795,391.3154,23.463645,66.66667,12.576125,3.94041,0.460951,385.57685,470.78075,63.86402,524.87385,731.2445,101.311,14.528785,44.10575,31.039055,-0.24746945,30.234835,27.61027,102.7076,1.1345645,1.06927,0.5476355,0.89485285,1.8926405,0.3716682
2,13.75,258.4049,113.91695,-4.984145,1.57462,1.9309115,0.05261189,391.98935,24.17902,65.82395,13.46868,3.975364,0.4664312,386.759,470.23705,63.52345,491.24455,684.76805,97.212125,14.57365,44.5265,32.77402,-0.2565563,30.517155,28.1925,102.6511,1.153337,1.060173,0.54766435,0.89039055,1.7961325,0.3381017
