DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,PA,RH,TA,VPD,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT
1,7.75,413.75707,6.83402,2082.129529,0.1474585,5.080643,-10.435635,0.231436,0.59756,0.086643,-0.081131,0.280959,0.106816,6.71274,0.1715365,101.69,88.9,2.42325,0.3704575,8.36583325,8.73,8.7725,9.35125,10.0225,-37.5311375,40.417457,2.631579
1,8.25,413.914413,7.195022,2079.740191,0.494112,6.07880325,-4.40166025,2.69966,0.6329695,0.1059205,-0.095264,0.30330025,0.13413325,6.9875365,0.16815725,101.7,87.4,3.3065,0.404805,8.395,8.725,8.7425,9.34,10.02,-1.8873675,104.3643265,6.766917
1,8.75,413.466446,7.551555,2041.315369,0.20679375,6.4081645,-0.87167825,6.6165,0.69257475,0.1106875,-0.10622675,0.3261415,0.1562605,7.68780925,0.1890315,101.75,83.765,4.6135,0.42970525,8.41916675,8.75,8.7466665,9.325,10.0175,33.380282,176.612903,11.6071425
1,9.25,412.064108,7.896855,2023.054579,-0.0993885,5.914432,3.748481,13.284825,0.765365,0.1198315,-0.1182525,0.382913,0.185922,8.575326,0.204557,101.775,78.62,5.58775,0.4852385,8.43833325,8.7275,8.74375,9.31,10.02,68.028169,270.5138955,16.917293
1,9.75,411.1132045,7.81617225,2018.2343905,-0.040902,5.267548,8.556005,17.201048,0.7975955,0.1339665,-0.147452,0.417444,0.205996,9.4293325,0.22434225,101.8,74.3125,6.423,0.540341,8.496667,8.76,8.7583335,9.30375,10.0275,94.6352095,341.366224,21.47556375
1,10.25,408.6229615,8.021258,2011.515825,0.15181425,6.50492225,9.5790645,19.88283925,0.918508,0.1541395,-0.1515795,0.456584,0.220087,10.4656085,0.25784875,101.8,70.0725,6.905,0.704034,8.505,8.775,8.7425,9.3075,10.0575,112.630825,402.862254,25.0469925
1,10.75,408.4056295,7.94068625,2005.24628,-0.0924995,9.218856,11.64623325,20.99446275,0.9979255,0.165545,-0.1439455,0.49344675,0.23794175,11.35048225,0.257225,101.795,65.96,7.54,0.87383025,8.5625,8.8,8.736667,9.31,10.08125,120.86267625,403.2258065,26.691729
1,11.25,406.95407225,7.912106,1996.4051255,0.084916,9.287626,14.9258375,22.692014,1.05632125,0.17469275,-0.168738,0.547495,0.254148,12.042618,0.2729515,101.7575,62.5475,7.9355,1.04899275,8.66249975,8.8175,8.74,9.29125,10.07,139.5725245,492.54276275,32.0488725
1,11.75,404.996663,8.0523395,1985.895972,-0.018691,7.78783,16.797563,23.230311,1.14560675,0.18402525,-0.16370675,0.563532,0.265443,12.64779425,0.281992,101.725,60.2475,8.33,1.4876405,8.673333,8.85,8.715,9.255,10.06625,166.668905,543.79941125,35.150376
1,12.25,403.863369,7.873969,1984.139836,0.021078,9.472653,15.822415,22.474977,1.1552375,0.192831,-0.1772335,0.573869,0.26938,13.502114,0.2939675,101.67,56.6975,8.96,1.7283535,8.73750025,8.9025,8.71125,9.2675,10.0725,171.447775,521.442125,35.902256
1,12.75,403.86515075,7.8840845,1977.86364775,0.015375,10.4623905,17.097537,21.861559,1.199511,0.18830425,-0.181431,0.585337,0.278329,13.7565755,0.27742,101.64,55.6,9.45,2.0487935,8.83416675,8.8925,8.67875,9.28,10.0775,172.5704225,539.534884,36.278195
1,13.25,402.89375975,7.7975645,1971.96888,0.045905,10.412574,15.41608575,23.134581,1.19073275,0.18210125,-0.181224,0.597413,0.279496,14.25287225,0.275941,101.6,53.16,9.845,2.2551175,8.836667,8.94,8.71,9.31625,10.08,149.664852,502.609108,32.9417295
1,13.75,402.4192605,7.837592,1972.181426,0.12884,8.80041525,11.109515,19.864795,1.216763,0.184262,-0.16979675,0.587026,0.2750535,14.625616,0.230207,101.57,51.6575,10.08,2.588874,8.888333,8.96,8.739167,9.3225,10.09,133.732394,448.766603,29.699248
1,14.25,401.4448535,7.9362535,1968.19619425,0.18352,10.6018565,8.9015,19.865651,1.24856925,0.19385775,-0.169919,0.5649575,0.264628,14.86005025,0.201943,101.555,50.61,10.335,2.926447,8.92,8.98,8.736667,9.3325,10.0925,118.81022375,402.2770395,27.913534
1,14.75,400.40701675,8.0609935,1968.002747,0.046975,7.2156775,7.443353,15.1530675,1.168881,0.1736265,-0.1490635,0.547957,0.249429,15.0024295,0.192323,101.5475,49.93,10.5375,3.15842075,8.936667,8.98,8.725,9.36625,10.11,94.503847,368.2163185,23.966165
1,15.25,400.80428475,7.921795,1967.8605275,0.03314225,6.7329415,3.097128,14.3676875,1.18314575,0.16054425,-0.15166375,0.5208655,0.233336,14.884406,0.16362,101.575,49.63,10.69,3.309555,8.9091665,9.025,8.7325,9.34,10.085,62.1300905,330.360531,21.616541
1,15.75,402.045285,7.80295425,1965.669744,0.079789,7.65483475,-0.3944245,11.198157,1.23019425,0.14581125,-0.12858075,0.46065775,0.2203375,14.90665225,0.138074,101.57,50.81,10.67,3.274619,8.89833325,9.0575,8.72458325,9.375,10.105,27.91946425,226.3757115,16.729323
1,16.25,403.46775,8.04130675,1963.9385875,0.06115,3.67589925,-4.93577975,5.553856,1.0733965,0.114535,-0.112658,0.34421275,0.1775295,14.847399,0.1104535,101.545,52.695,10.3725,3.122234,8.93833325,9.08,8.795,9.41125,10.14,-9.697972,118.879437,8.458647
1,16.75,403.6086935,8.15367725,1982.264224,-0.04113375,0.215756,-12.994497,1.29312125,0.88702075,0.0823865,-0.09293,0.257225,0.106871,14.48198425,0.1488535,101.55,56.73,9.64,2.6855935,8.925,9.09,8.80375,9.43,10.14,-49.947183,35.2941175,2.631579
1,17.25,404.29417725,8.17813625,2017.532687,-0.22475325,-4.564904,-15.165963,-0.62346225,0.762799,0.0578205,-0.06665425,0.2389455,0.06748225,13.8521095,0.202023,101.57,62.6675,8.9125,2.230339,8.913333,9.09,8.81625,9.435,10.12,-71.971831,3.220036,0.18797
1,17.75,407.27579625,8.14751575,2050.80006725,-0.175742,-0.48864325,-14.658457,-1.33858925,0.6047795,0.059667,-0.05944525,0.26673375,0.05955425,13.032053,0.226395,101.5675,68.755,8.315,1.816941,8.89083325,9.025,8.8566665,9.42375,10.09875,-74.932373,0,0
1,18.25,409.85905525,8.21528575,2066.684748,-0.153453,-1.91374375,-15.922516,-1.2523465,0.5317035,0.05625325,-0.0515855,0.24360375,0.060488,12.145567,0.19874075,101.58,72.84,7.515,1.464475,8.870833,8.9975,8.8525,9.4025,10.0975,-73.521127,0,0
1,18.75,411.701623,8.023175,2087.904465,-0.055578,-2.6021955,-15.945201,-0.96102475,0.497107,0.059006,-0.058582,0.253233,0.057481,11.67085,0.1989495,101.58,76.295,6.97,1.3261675,8.8508335,8.985,8.845,9.37875,10.0675,-72.112676,0,-0.18797
1,19.25,413.4852825,8.049685,2073.009071,-0.191815,-7.0138345,-15.929231,-1.3356505,0.481651,0.059137,-0.06482275,0.2528615,0.061889,11.362283,0.197105,101.6,77.895,6.7455,1.17816,8.84,8.98,8.8366665,9.3825,10.055,-71.866197,0,0
1,19.75,415.12049,8.062729,2066.29994825,-0.077401,-0.9494945,-15.03259625,-0.9683055,0.4723245,0.05622825,-0.073066,0.24364525,0.05604875,11.09143675,0.200804,101.6,79.72,6.4505,1.039871,8.8275,8.975,8.8425,9.38125,10.0375,-71.408451,0,-0.18797
1,20.25,413.37047725,8.1781625,2064.52075625,0.034025,-0.37992,-17.98594375,-0.5557085,0.5543955,0.053645,-0.080354,0.23235275,0.0571255,10.8082655,0.19537,101.6,79.96,6.2155,0.922023,8.77999975,8.9775,8.8258335,9.36375,10.03375,-70.56338,0,0
1,20.75,412.532583,7.725901,2064.563826,0.02285925,-0.5144835,-16.24425475,-0.279769,0.52424,0.059053,-0.0742445,0.24262,0.0618985,10.620705,0.19628975,101.5975,80.455,6.07625,0.87752025,8.7725,8.9825,8.845,9.37375,10.04375,-71.3425885,0,0
1,21.25,411.975321,7.7486215,2064.27811925,0.000871,3.1839625,-19.91512975,-0.72523975,0.531163,0.059959,-0.06808875,0.2712475,0.06678,10.32368,0.20382575,101.6175,80.96,5.6,0.820001,8.7408335,8.9725,8.8466665,9.3825,10.035,-70.84507,0,0
1,21.75,413.21198875,7.73090075,2069.981933,0.0642955,2.144896,-16.0843375,-0.93649,0.573239,0.065655,-0.07612375,0.253698,0.072757,10.15179,0.1910225,101.62,82.2175,5.37775,0.75462225,8.75499975,8.9525,8.8433335,9.39625,10.03875,-70.7746475,0,0
1,22.25,413.886748,7.67982225,2071.24298275,0.180762,2.49236,-17.060467,-0.869202,0.52648,0.067106,-0.0743835,0.24109475,0.07525175,9.999438,0.198995,101.6275,82.325,5.1525,0.67230775,8.75416675,8.9475,8.8416665,9.40875,10.04,-70.580986,0,0
1,22.75,411.77764025,7.855646,2069.486223,-0.3080425,-0.975663,-17.5168085,-1.0339765,0.622144,0.074017,-0.07534,0.264035,0.083188,9.742089,0.19107925,101.63,82.7,5.094,0.6378455,8.745,8.92,8.845,9.41875,10.035,-70,0,0
1,23.25,411.858979,7.8177625,2073.9690055,0.34338025,2.5773035,-22.28589,-1.19603,0.579615,0.070693,-0.075872,0.2965495,0.08284175,9.282809,0.202925,101.6275,83.5,4.842,0.603285,8.72,8.91,8.84125,9.415,10.04,-70.774648,0,0
1,23.75,412.98490775,7.70130125,2085.9099445,0.353897,4.4350855,-22.355289,-1.762226,0.59267025,0.073174,-0.0917435,0.263992,0.08937,9.0906415,0.1867655,101.625,84.43,4.455,0.58374825,8.723333,8.91,8.83500025,9.41625,10.04,-70.070423,0,0
2,0.25,406.09874975,7.59790025,1990.21985375,0.5358025,11.069849,-36.241585,2.378675,0.9227765,0.091489,-0.18303975,0.341906,0.122454,12.1800525,0.17588975,101.42,72.155,7.083,1.2505465,10.3833335,10.41,10.69458325,10.8775,11.07,-80.1504895,0,0
2,0.75,406.1216345,7.6728895,1991.21215475,0.405902,8.78732525,-34.888312,2.7455765,0.87781,0.0902485,-0.180575,0.3371575,0.1130215,11.9186065,0.169672,101.42,73.925,6.9115,1.143918,10.315,10.385,10.71166675,10.8775,11.06,-79.047433,0,0
2,1.25,407.2834745,7.588016,1994.1431995,0.2407755,10.14348275,-36.160465,2.413846,0.8439545,0.1019945,-0.182351,0.3388385,0.11791375,11.874578,0.1858035,101.4275,74.86,6.6405,1.105818,10.301667,10.37,10.71499975,10.87375,11.05,-80.1232395,0,0
2,1.75,408.73176375,7.540111,1991.294948,0.60295075,11.333945,-36.175206,2.5470515,0.882956,0.10325,-0.1870365,0.359134,0.128455,11.586539,0.178416,101.425,75.19,6.5315,1.047555,10.285,10.37,10.7075,10.88375,11.05,-79.466728,0,0
2,2.25,408.0183385,7.51574725,1997.438783,0.3556415,8.8061925,-32.98501275,3.062649,0.824885,0.101717,-0.175724,0.34214825,0.12618575,11.508288,0.179091,101.41,75.155,6.52925,0.97561325,10.22,10.365,10.71375,10.87875,11.05,-79.2077465,0,0
2,2.75,407.0583445,7.374429,2000.241908,0.370253,10.52493675,-34.2850815,2.5881875,0.901007,0.105312,-0.18608125,0.3410855,0.1244295,11.1872385,0.174256,101.4,75.57,6.2985,0.9471435,10.1333335,10.33,10.72125,10.8775,11.06,-77.394366,0,0
2,3.25,407.301734,7.362011,1994.69996825,0.3877385,9.9866485,-32.581707,2.38664225,0.8238095,0.095571,-0.17248075,0.356066,0.1222085,11.0915145,0.174613,101.4,75.7,6.2825,0.9008805,10.045,10.32,10.72958325,10.8675,11.06,-80.89788725,0,0
2,3.75,407.55439,7.316171,2003.31497575,0.2786275,10.71654025,-30.5312375,2.181289,0.8269105,0.0955895,-0.1565375,0.337062,0.1230355,11.0084455,0.16799675,101.4,76.505,5.956,0.857975,10.015,10.32,10.71833325,10.865,11.07,-79.15493,0,0
2,4.25,407.082206,7.04212025,2007.010758,0.327367,10.54068075,-32.0181445,1.571081,0.857241,0.0991515,-0.14993925,0.3309195,0.121018,11.0032195,0.180047,101.4,76.66,5.8745,0.867027,9.9966665,10.315,10.7125,10.8725,11.08,-78.8732395,0,0
2,4.75,407.47787175,6.991291,2007.295477,0.331782,8.818056,-30.8867345,1.305038,0.816722,0.1039065,-0.153486,0.338651,0.124544,10.9913975,0.179044,101.3875,75.985,5.86,0.8068485,9.9866665,10.3,10.6825,10.88375,11.08,-80.683427,0,0
2,5.25,409.697433,7.005276,1996.1408695,0.2952065,9.300718,-29.76597275,2.0821335,0.81578,0.1087025,-0.14837325,0.32864575,0.12325225,10.8955385,0.179779,101.38,75.96,5.7335,0.7780235,9.94,10.265,10.66625,10.8725,11.055,-79.4476475,0,0
2,5.75,408.7883895,6.909993,1996.801503,0.401515,10.150024,-28.2004145,3.152663,0.7160665,0.097089,-0.132775,0.317116,0.11744775,10.6168045,0.1779805,101.4,77.355,5.5115,0.7404155,9.92,10.245,10.64,10.84625,11.07,-79.3658775,0,0
2,6.25,410.555338,6.69941775,1988.9322185,0.426048,9.69790075,-32.03138475,2.82704525,0.760158,0.096802,-0.13547775,0.325406,0.122698,10.5233975,0.1872935,101.4,76.935,5.501,0.7512775,9.8833335,10.21,10.64,10.83875,11.08,-81.018778,0,0
2,6.75,409.382983,6.325964,1997.14686375,0.334702,7.03139925,-27.33380875,1.2258195,0.741536,0.0935705,-0.12337725,0.33425175,0.11616075,10.4135155,0.18189525,101.405,77.05,5.195,0.74977125,9.875,10.135,10.638333,10.83875,11.08,-78.169014,1.166949,0
2,7.25,409.747711,6.69989425,1998.48374475,0.3491665,12.746282,-25.2887885,4.63712975,0.7892565,0.1012195,-0.160806,0.3455135,0.12510775,10.3026015,0.1671755,101.4225,76.975,5.65,0.786572,9.8483335,10.12,10.62749975,10.81,11.07,-54.577465,25.56926025,2.067669
2,7.75,408.03396375,7.007297,1991.583535,0.2991045,14.8529835,-11.489233,12.25498475,0.7678075,0.1181945,-0.1763685,0.338727,0.14797825,10.377672,0.162368,101.4525,73.25,6.284,0.915741,9.8016665,10.11,10.60749975,10.75375,11.065,-14.94718325,99.5201855,8.834586
2,8.25,407.07132475,6.868592,1982.3416985,0.09001525,9.3446905,-0.290024,19.989531,0.9132735,0.135713,-0.20474925,0.37514,0.186223,10.9845125,0.176769,101.47,70.29,7.169,1.200469,9.7916665,10.07,10.58125,10.6875,11.06,23.9683165,214.287678,18.609023
2,8.75,405.212689,7.021982,1974.900376,0.044283,13.40262325,8.008365,26.69362725,1.133312,0.1591465,-0.24016575,0.427809,0.218639,11.715333,0.1933775,101.5,64.21,8.14,1.531914,9.8316665,10.08,10.51625,10.66125,11.06,81.478873,342.3965435,32.706767
2,9.25,403.219543,7.13478325,1968.60336,-0.098814,9.87548525,11.8197575,30.24854425,1.2578195,0.1703165,-0.2711185,0.482645,0.243325,12.28321,0.238589,101.505,58.345,8.675,2.036848,9.8416665,10.08,10.48,10.67,11.045,133.5701505,475.521822,40.789474
2,9.75,401.9742105,7.118356,1958.5682045,-0.024282,13.4795505,16.994662,36.1573565,1.256744,0.193368,-0.27066075,0.572335,0.2690645,12.94970075,0.273729,101.5175,55.84,9.22,2.5741855,9.8866665,10.09,10.465,10.66,11.045,188.7870665,611.0962415,50.2349625
2,10.25,400.773209,7.07324275,1954.957417,-0.18636125,14.13418825,21.40963725,36.33228425,1.374044,0.211432,-0.262964,0.603873,0.281612,13.6224145,0.280174,101.52,52.18,9.765,3.124159,9.911667,10.1,10.445,10.7,11.065,227.4295775,682.7324475,56.015038
2,10.75,399.933528,7.055867,1953.82069625,-0.109409,14.877833,27.7476095,41.153758,1.37228025,0.20401025,-0.27565,0.654561,0.29539,14.25449,0.30741375,101.52,48.4675,10.47,3.56286925,10.02000025,10.17,10.49625,10.695,11.085,273.540496,808.5863375,63.0169175
2,11.25,398.98490975,7.02085325,1948.6062215,0.109186,14.0567755,32.77796325,39.503719,1.39589825,0.21415075,-0.272545,0.6727795,0.3084825,14.6585585,0.31644,101.5,45.79,11.09,3.97209,10.1,10.1925,10.44375,10.7325,11.07375,303.249228,895.660284,67.1522555
2,11.75,396.3023265,7.0723615,1948.36973075,0.0625575,15.40720425,36.9587315,40.298781,1.4635925,0.2190545,-0.276256,0.7113585,0.31619625,14.9988725,0.3365875,101.47,43.505,11.57,4.54106725,10.153333,10.2,10.43916675,10.75875,11.09375,317.99295775,948.00759,66.823308
2,12.25,397.419645,7.0999305,1948.65808,0.1112955,15.851708,38.906741,42.3945745,1.54599575,0.21417525,-0.276866,0.724519,0.3270865,15.54707,0.340198,101.42,41.795,11.9875,5.100476,10.2016665,10.2325,10.4716665,10.78,11.1175,332.361936,987.760911,69.172932
2,12.75,395.910793,6.8920055,1945.126229,0.092443,14.343364,41.372832,42.914524,1.56523075,0.2227765,-0.279112,0.723478,0.3285095,15.950364,0.33198425,101.39,40.3075,12.25,5.39373175,10.2808335,10.285,10.515,10.8425,11.1,318.669929,931.7171485,63.3928575
2,13.25,394.789541,6.87566475,1941.74346225,0.1010175,16.93246,38.271541,41.6571935,1.616442,0.239416,-0.292408,0.7370985,0.330476,16.18415,0.3239605,101.3475,38.8675,12.5375,5.743294,10.4025,10.285,10.5183335,10.83,11.1075,331.813259,970.89942725,61.7011275
2,13.75,393.9776225,7.136979,1943.4727365,0.191411,16.356833,32.784966,43.9768405,1.58598,0.246702,-0.29181,0.727204,0.32510075,16.580112,0.289935,101.3075,37.1675,13.0475,6.029034,10.54083325,10.3675,10.5416665,10.85,11.1275,277.5912605,824.288425,56.203008
2,14.25,394.213335,7.087108,1942.651198,0.099396,15.804483,33.30475,42.27188425,1.525711,0.2201465,-0.2885815,0.7381665,0.3130625,16.894484,0.3018815,101.28,36.235,13.18,6.18664675,10.631667,10.36,10.5575,10.8475,11.14,230.781708,753.667433,52.255639
2,14.75,393.5347535,7.035873,1941.062231,0.1792255,16.965945,24.66848025,42.0073195,1.568096,0.22364525,-0.264278,0.694318,0.299792,17.23443325,0.2659175,101.2875,35.3675,13.2475,6.29747175,10.71,10.4,10.6133335,10.855,11.1525,192.123436,645.73055,45.7706765
2,15.25,393.88843,7.0021585,1940.846861,0.0968145,14.7437025,16.80849675,35.141994,1.53196775,0.19840975,-0.2643795,0.6309055,0.2837055,17.202336,0.23846,101.2675,35.3325,13.215,6.24932525,10.7541665,10.45,10.63,10.8575,11.1675,134.86275425,529.032258,36.842105
2,15.75,393.528731,7.030988,1940.90011,0.25619075,13.20481875,7.3162845,30.48499925,1.50585975,0.1957285,-0.25432225,0.586436,0.269973,17.42988925,0.193632,101.2675,35.0525,13.315,6.1394945,10.76000025,10.5025,10.6666665,10.875,11.1825,89.932298,393.97533225,29.417293
2,16.25,394.7967305,7.161106,1943.95693775,0.20007025,11.818057,0.4623695,24.024285,1.48212675,0.18119,-0.22708125,0.5185015,0.241769,17.2363245,0.1423045,101.25,36.1575,13.1,5.99084775,10.85250025,10.54,10.6941665,10.895,11.175,36.056338,270.8480855,19.548872
2,16.75,394.184965,7.3383835,1949.20669475,0.28195725,11.372359,-6.438827,14.0590545,1.31013825,0.145886,-0.196216,0.403037,0.197591,17.11932925,0.1369125,101.26,38.8225,12.8025,5.45770875,10.8825,10.575,10.7258335,10.905,11.1725,-13.8715295,139.943074,10.996241
2,17.25,396.48241625,7.606379,1961.988405,0.100985,6.9476835,-17.283826,4.9127435,0.988181,0.097496,-0.15456,0.3188015,0.1267195,16.439728,0.1745735,101.26,43.595,12.1325,4.65583575,10.8475,10.615,10.7783335,10.9225,11.1675,-58.1338025,46.0316435,3.947368
2,17.75,399.4908715,7.7085195,1977.210983,0.1114025,3.771968,-30.4886215,0.63560575,0.874225,0.067679,-0.13743,0.2849915,0.072599,15.790943,0.21395,101.2675,50.155,11.3925,3.8591235,10.81749975,10.6625,10.7866665,10.94,11.165,-82.964241,3.795066,0.37594
2,18.25,401.568716,8.08046075,1988.404827,0.00013075,3.507409,-29.6454685,-0.39085575,0.73618225,0.07200525,-0.1251725,0.288968,0.068144,15.010431,0.22533,101.29,56.8475,10.605,3.34666775,10.83,10.69,10.78124975,10.935,11.1675,-85.952613,0,0
2,18.75,402.664891,8.1823,1990.43065775,0.064304,5.952192,-29.6295145,1.184893,0.716358,0.07790575,-0.1270355,0.30559975,0.074449,14.643651,0.2153885,101.3,62.04,10.08,2.9581475,10.7716665,10.69,10.795,10.94,11.15,-82.4324045,0,0
2,19.25,403.119382,8.23952575,1994.07237575,0.244718,6.39167175,-30.440677,0.81792525,0.683802,0.07406325,-0.1274985,0.3200175,0.078506,14.02205075,0.204181,101.31,65.6625,9.6275,2.4084265,10.7383335,10.68,10.78,10.925,11.14,-82.02509575,0,0
2,19.75,403.2781355,8.0962905,1999.2247245,0.1839835,2.8195035,-31.5398515,0.6330875,0.77100675,0.077836,-0.1568455,0.31936625,0.08440275,13.78262575,0.2148625,101.32,67.2475,9.2675,2.1355105,10.69,10.68,10.77,10.91,11.14,-80.5105635,0,0
2,20.25,404.820523,8.0691185,1998.25426725,0.270529,8.20783825,-34.005776,1.06153,0.8932025,0.0734045,-0.163635,0.308853,0.085784,13.4353915,0.196168,101.345,70.04,8.8625,1.92630375,10.6516665,10.665,10.763333,10.91,11.14,-80.4372595,0,0
2,20.75,403.791181,8.12369925,1993.08777925,0.46202,8.048741,-38.736943,0.883236,0.8562625,0.083035,-0.176237,0.3302235,0.09579625,13.292169,0.18854675,101.35,69.9775,8.67,1.8350115,10.6016665,10.66,10.756667,10.92,11.1475,-80.80985925,0,0
2,21.25,403.705808,8.00218,1994.87577175,0.4192135,8.103199,-35.581589,1.75997,0.8859855,0.081327,-0.174004,0.34283175,0.10712875,13.129098,0.1841315,101.36,70.675,8.445,1.7827645,10.565,10.65,10.75208325,10.91875,11.14,-80.35694075,0,0
2,21.75,404.65307025,7.9964205,1995.203764,0.374534,6.9014645,-35.418738,1.254602,0.94441375,0.09377875,-0.181166,0.3360845,0.107465,12.869162,0.17532725,101.365,70.995,8.12,1.6918245,10.5483335,10.635,10.72916675,10.91375,11.14,-81.480243,0,0
2,22.25,404.896182,8.129915,1994.9601785,0.4500685,8.996984,-37.30585525,2.465627,1.006577,0.1044865,-0.17400625,0.323599,0.123472,12.70688675,0.17929975,101.395,71.15,7.824,1.61131,10.52,10.625,10.7291665,10.92,11.14,-81.619718,0,0
2,22.75,405.4941045,7.98990775,1999.177489,0.4252605,8.2545355,-36.018847,1.842018,1.007273,0.08987775,-0.1519965,0.353696,0.126093,12.548261,0.18034875,101.395,71.315,7.77,1.498446,10.46,10.565,10.756667,10.93,11.13,-80.9330985,0,0
2,23.25,406.419061,8.004171,1993.949511,0.40648175,7.702262,-39.6380005,2.75483025,1.06011925,0.0991515,-0.17248,0.3533,0.127113,12.43622025,0.184844,101.4,71.405,7.594,1.449062,10.44,10.535,10.75833325,10.9175,11.14,-80.733,0,0
2,23.75,406.393793,7.632685,1995.60879975,0.496755,10.25947575,-35.465595,2.672083,1.0211085,0.10264475,-0.177962,0.348899,0.12934,12.40408825,0.17958275,101.41,71.69,7.552,1.4143495,10.39833325,10.5425,10.726667,10.92,11.13,-80.689604,0,0
3,0.25,402.817436,9.071536,1977.09955,0.8413655,13.687341,-33.096368,6.3649505,1.404197,0.145369,-0.2275635,0.424681,0.187372,14.397055,0.149618,101.32,71,9.49,1.83764,12.679167,12.7,12.57750025,12.39625,12.3925,-84.727447,0,0
