DOY2,HR2,T_BOLE_1_1_1,T_BOLE_2_1_1,G_1_2_1,G_2_2_1,G_3_2_1,G_4_2_1,NEE,G_1_1_1,USTAR,FC,LE,SLE,H,SH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN_1_1_1,PPFD_OUT,PPFD_IN_1_2_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,WS,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1
1,5.25,-16.995,-17.005,-2.673,-2.0254,-2.5592,-2.18635,0.0973273,-2.46949,0.3233325,0.07806945,0.179792,-0.10003155,-5.807555,-0.584431,-4.691605,0.0547675,-0.008055185,226.0535,245.889,0,0,0.0271412,-15.8805,-16.301,-17.68,-17.707,85.6095,84.6921,83.2562,2.3356,-5.02275,-4.68805,-4.34525,-3.9542,-2.7233,-0.469935,-4.44805,-4.31015,-3.98115,-3.70375,-2.3675,-0.183485
1,5.75,-17.432,-17.409,-2.72515,-2.00715,-2.55445,-2.1831,0.101044,-2.58836,0.310904,0.0643638,0.199904,-0.06947335,-6.640675,-0.4947475,-4.126465,0.0401071,-0.014573905,222.9135,245.4025,0,0,0.0246738,-16.275,-16.7345,-17.79,-17.8045,85.67845,85.1297,83.51555,2.2833,-5.02665,-4.6922,-4.34485,-3.9544,-2.7257,-0.47123,-4.4436,-4.31425,-3.9739,-3.6928,-2.36415,-0.178915
1,6.25,-17.3345,-17.2695,-2.72195,-1.98955,-2.5818,-2.23585,0.0732865,-2.62067,0.2696125,0.0707071,0.032706125,-0.014029,-6.18255,-0.349287,-4.702745,0.08063185,-0.04901335,225.155,244.433,0,0,0.01622105,-16.507,-16.818,-17.7525,-17.756,85.7094,84.9402,84.2369,2.38005,-5.033,-4.6981,-4.3448,-3.9551,-2.7297,-0.47272,-4.4384,-4.31715,-3.96845,-3.69495,-2.367,-0.18547
1,6.75,-17.152,-17.034,-2.719,-1.9809,-2.5896,-2.2602,0.12682,-2.50978,0.289657,0.09210745,0.1657175,-0.02917655,-7.610465,-0.201158,-5.692425,0.05427825,-0.02646565,225.037,242.7485,0,0,0.0230228,-16.5155,-16.831,-17.727,-17.801,85.5054,85.0502,83.5721,2.25995,-5.0432,-4.70865,-4.34615,-3.9572,-2.73505,-0.475595,-4.44755,-4.3156,-3.96615,-3.6926,-2.36785,-0.185125
1,7.25,-16.939,-16.9035,-2.716,-1.98705,-2.6008,-2.28375,0.0781009,-2.416915,0.299454,0.0468619,0.0184943,-0.01861347,-8.14862,-0.1839755,-6.28606,0.136396,-0.0213961,225.0045,242.5505,0,0,0.0186884,-16.5155,-16.9585,-17.6545,-17.608,86.117,85.1425,83.5876,2.2329,-5.05105,-4.7183,-4.34535,-3.9586,-2.7402,-0.47872,-4.45705,-4.3101,-3.96585,-3.68335,-2.36405,-0.182605
1,7.75,-17.169,-17.1415,-2.7152,-2.01555,-2.6251,-2.2942,0.0576591,-2.384025,0.2775955,0.05485065,0.145354,-0.0452084,-5.86824,-0.09279015,-4.611135,0.0720522,-0.007560955,225.0915,241.782,0,0,0.0123369,-16.5435,-16.8725,-17.303,-17.421,86.2365,84.8652,83.5118,2.2125,-5.0569,-4.73035,-4.34755,-3.95955,-2.74295,-0.479225,-4.46805,-4.3041,-3.9684,-3.68875,-2.3725,-0.19116
1,8.25,-17.3605,-17.3025,-2.71645,-2.04355,-2.6344,-2.3063,0.0761118,-2.424555,0.306229,0.0912238,0.215733,-0.0317722,-7.76664,-0.1643195,-3.96787,0.1310535,-0.03925145,228.642,242.936,0,0,0.0172717,-16.589,-16.9245,-17.6525,-17.5585,85.7288,84.7934,83.54525,2.2863,-5.06445,-4.73215,-4.3473,-3.96005,-2.74615,-0.47445,-4.47165,-4.2976,-3.9688,-3.6898,-2.3748,-0.195495
1,8.75,-17.2555,-17.198,-2.74295,-2.05605,-2.63345,-2.30255,0.0885297,-2.540395,0.314449,0.0748038,0.338106,-0.0012605685,-6.2085,0.198736,-3.838385,0.8923395,0.189751,231.0605,242.0095,0.920489,0,0.0931896,-16.489,-16.839,-17.456,-17.457,85.66605,84.9112,83.1834,2.433,-5.07085,-4.73175,-4.34715,-3.9605,-2.74925,-0.476205,-4.46355,-4.29565,-3.97015,-3.68325,-2.3899,-0.195355
1,9.25,-17.119,-17.077,-2.77105,-2.06445,-2.62855,-2.28505,0.0837241,-2.62995,0.309059,0.0723559,0.507215,0.122294,-3.734235,0.8695975,0.569973,6.039265,1.406095,231.8225,241.986,10.84365,1.411145,0.904806,-16.5325,-16.8375,-17.302,-17.3975,85.4771,84.961,83.256,2.2944,-5.07785,-4.733,-4.35955,-3.96095,-2.7513,-0.48148,-4.45865,-4.30115,-3.97555,-3.70225,-2.41605,-0.2051
1,9.75,-17.0005,-16.982,-2.79515,-2.0683,-2.63635,-2.2844,0.081157,-2.713125,0.328152,0.1001478,1.07671,0.399732,3.62044,2.971105,6.02873,19.74895,5.36732,228.861,244.2795,37.98965,4.841065,1.61613,-16.219,-16.5525,-17.271,-17.291,85.1104,85.336,83.30405,2.2776,-5.07875,-4.7316,-4.371,-3.9628,-2.7551,-0.483265,-4.45235,-4.31075,-3.9757,-3.75125,-2.4266,-0.21547
1,10.25,-16.931,-16.9125,-2.77625,-2.0606,-2.6446,-2.2744,0.0878966,-2.68096,0.317292,0.1034045,1.1079335,0.632528,8.07954,4.44774,17.5058,40.33895,11.15025,231.008,247.0755,70.5807,9.72872,2.83686,-15.881,-16.2975,-17.067,-16.7975,85.3217,86.4023,84.26895,2.2224,-5.0709,-4.7363,-4.38445,-3.96525,-2.7575,-0.4839,-4.45875,-4.31395,-3.978,-3.77885,-2.4352,-0.232725
1,10.75,-16.7145,-16.789,-2.76975,-2.0637,-2.61905,-2.265,0.102615,-2.577965,0.377768,0.127909,1.702215,0.7811225,11.1706,5.170405,30.8713,60.7447,13.93425,231.495,250.4355,100.154,15.9,4.15344,-15.2435,-15.903,-16.47,-16.1355,85.5044,86.5214,83.9836,2.3133,-5.07685,-4.7383,-4.39425,-3.9669,-2.7614,-0.481655,-4.46435,-4.3054,-3.9828,-3.7924,-2.46175,-0.238785
1,11.25,-16.5705,-16.698,-2.8151,-2.0693,-2.65235,-2.2505,0.0752629,-2.41657,0.352031,0.116805,2.40594,0.8556635,23.4594,5.500665,45.1684,80.3262,20.44,231.1955,255.6245,133.695,19.96485,4.93937,-14.864,-15.4275,-16.0195,-15.6115,85.2584,86.1671,84.7854,2.42415,-5.08685,-4.7415,-4.4055,-3.9682,-2.76465,-0.4798,-4.4722,-4.30945,-3.99115,-3.82275,-2.48585,-0.229275
1,11.75,-16.745,-16.8475,-2.81905,-2.0579,-2.65775,-2.24065,0.0743939,-2.333235,0.390426,0.0962156,3.42289,0.815486,33.1048,5.574435,54.6599,95.505,24.25015,232.343,256.5235,167.7075,24.10145,6.32714,-14.5445,-14.8875,-15.369,-15.1155,83.86475,86.0102,84.3898,2.4328,-5.1078,-4.7581,-4.4711,-4.0271,-2.77795,-0.531005,-4.49305,-4.35725,-3.9946,-3.8578,-2.5442,-0.302495
1,12.25,-16.092,-16.0525,-2.8022,-2.05205,-2.6578,-2.2254,0.1035835,-2.231905,0.387905,0.1204525,3.96253,0.7166235,33.97865,5.01595,70.60315,114.042,27.06965,231.9835,257.8005,196.1525,26.5089,7.045565,-13.911,-14.119,-14.689,-14.4515,82.7515,85.2666,83.50195,2.5832,-5.1108,-4.7474,-4.47975,-4.0282,-2.77905,-0.52669,-4.49505,-4.35045,-3.99555,-3.8899,-2.5573,-0.31193
1,12.75,-15.739,-15.593,-2.80855,-2.04485,-2.6475,-2.22975,0.0971806,-2.13729,0.388267,0.0960556,4.97986,0.669154,47.4787,4.649705,79.20505,127.134,28.5906,230.921,259.879,218.6415,28.17565,7.792185,-13.305,-13.641,-13.95,-13.524,81.4556,84.8789,82.21355,2.67185,-5.11155,-4.7456,-4.48515,-4.02695,-2.7758,-0.52276,-4.4971,-4.3448,-3.99495,-3.8764,-2.53495,-0.31498
1,13.25,-15.548,-15.439,-2.79505,-2.03995,-2.62645,-2.23595,0.09766075,-2.07178,0.404856,0.09826435,4.16485,0.548015,49.4087,3.854745,77.6849,127.302,30.53995,229.499,262.1675,223.397,28.88495,7.222195,-13.2215,-13.474,-13.537,-13.309,80.5359,83.8135,80.8936,2.671,-5.1053,-4.7408,-4.4894,-4.0249,-2.7759,-0.522125,-4.49635,-4.3394,-3.9946,-3.8652,-2.51485,-0.318575
1,13.75,-15.1165,-15.04,-2.77955,-2.0341,-2.60455,-2.23715,0.0974969,-2.04528,0.3888535,0.0953985,5.141675,0.483165,39.8354,3.17277,74.0332,134.739,29.4733,230.3265,264.479,214.9735,27.52935,6.968635,-13.005,-13.319,-12.99,-12.965,79.806,83.1162,80.5599,2.7164,-5.09925,-4.7345,-4.48405,-4.02305,-2.77025,-0.52024,-4.4981,-4.3253,-3.99625,-3.8556,-2.51615,-0.316775
1,14.25,-14.7275,-14.658,-2.7636,-2.0328,-2.57065,-2.23845,0.1097315,-1.98758,0.397567,0.1129535,4.764965,0.400683,39.15755,2.732635,68.34225,133.8675,30.6125,229.391,265.709,194.3025,25.1994,6.25531,-12.8285,-13.074,-12.7165,-12.7575,78.74555,82.50145,80.1356,2.7067,-5.09615,-4.7258,-4.4667,-4.0155,-2.76085,-0.518555,-4.4874,-4.32185,-3.9893,-3.8342,-2.48885,-0.31263
1,14.75,-14.2325,-14.1965,-2.74675,-2.0287,-2.56165,-2.23835,0.106672,-1.967005,0.4133775,0.09742015,4.09489,0.253419,30.17345,1.272195,49.9573,111.16,25.9222,229.613,262.8995,169.274,21.55575,5.27843,-12.495,-12.8285,-12.509,-12.586,78.1063,82.00735,79.55915,2.8389,-5.09665,-4.7224,-4.45215,-4.0095,-2.7567,-0.516065,-4.4793,-4.32155,-3.9822,-3.8076,-2.476,-0.301275
1,15.25,-14.2235,-14.1735,-2.73725,-2.02835,-2.5308,-2.2366,0.102128,-2.024455,0.3849545,0.09820435,2.792295,0.0724907,18.30865,-0.151053,31.3384,89.8509,20.0546,227.4115,261.321,135.812,16.85365,4.442335,-12.422,-12.674,-12.436,-12.48,78.63685,82.56755,79.8954,2.6431,-5.08355,-4.71735,-4.4389,-4.0058,-2.7546,-0.51399,-4.4712,-4.3253,-3.9781,-3.78025,-2.4641,-0.29253
1,15.75,-14.23,-14.2645,-2.71665,-2.02495,-2.52575,-2.2193,0.0757302,-2.05792,0.365019,0.0522419,1.830535,-0.09476155,7.47264,-1.214545,15.8711,61.6161,12.90235,226.8545,262.4535,103.2605,12.50845,3.29306,-12.538,-12.7915,-12.6725,-12.611,79.31275,82.5396,79.9024,2.5956,-5.07695,-4.71205,-4.4243,-4.0004,-2.75275,-0.514995,-4.46375,-4.32935,-3.96905,-3.75835,-2.44485,-0.28467
1,16.25,-14.3125,-14.288,-2.68695,-2.02145,-2.5394,-2.1822,0.07745195,-2.086915,0.3331925,0.0433146,1.0014375,-0.2259035,0.164793,-2.36495,2.469005,35.04105,7.463435,228.3365,262.391,59.7865,7.12571,2.022,-12.9995,-13.177,-12.974,-13.098,79.764,82.60815,80.7472,2.45535,-5.07265,-4.70945,-4.4104,-3.99705,-2.75045,-0.51513,-4.4686,-4.3343,-3.9615,-3.73005,-2.42685,-0.27512
1,16.75,-14.435,-14.432,-2.65685,-2.0205,-2.5375,-2.14925,0.0747346,-2.20692,0.286129,0.0666931,-0.017587,-0.471104,-10.4448,-2.5445,-12.8859,14.187,3.077655,227.4075,259.393,24.7009,2.82465,1.38624,-13.3475,-13.5875,-13.3535,-13.476,80.92795,83.0791,81.3503,2.2237,-5.06685,-4.7066,-4.41075,-3.9959,-2.7458,-0.516075,-4.4719,-4.33805,-3.95175,-3.6848,-2.4194,-0.262495
1,17.25,-14.735,-15.0135,-2.62585,-2.01915,-2.5291,-2.1487,0.082115,-2.270035,0.254983,0.0583353,-0.0325387,-0.603521,-14.082,-3.872975,-28.39765,1.83595,0.5507965,221.376,257.061,4.869435,0.4750675,0.422604,-13.812,-13.8605,-14.0455,-14.2235,82.5055,83.32605,81.4819,2.2874,-5.0621,-4.70795,-4.41205,-3.99635,-2.741,-0.51586,-4.4757,-4.3391,-3.94215,-3.64195,-2.417,-0.24513
1,17.75,-15.203,-15.1305,-2.604,-2.0168,-2.53145,-2.15265,0.0776645,-2.291825,0.231513,0.0504591,-0.505682,-0.5662075,-12.8962,-3.021105,-29.6366,-0.157018,0.109783,220.3475,253.7965,0.2268555,0,0.0444128,-14.0675,-14.256,-14.818,-14.922,83.22165,83.2172,82.1471,2.25955,-5.0565,-4.708,-4.413,-3.99935,-2.7389,-0.519655,-4.4795,-4.34045,-3.93805,-3.6303,-2.41215,-0.23642
1,18.25,-15.4325,-15.7565,-2.59105,-2.0172,-2.53485,-2.15585,0.102295,-2.333505,0.217005,0.04463125,-0.237266,-0.5522605,-11.22645,-2.332995,-34.60335,-0.4068965,0.09184865,215.9305,252.356,0,0,0.0151704,-14.29,-14.5565,-15.1045,-15.257,83.775,83.81515,82.8735,2.4149,-5.05135,-4.70605,-4.4158,-4.00845,-2.7372,-0.52097,-4.4821,-4.34405,-3.9365,-3.6035,-2.4112,-0.22513
1,18.75,-16.0965,-16.377,-2.5875,-2.00895,-2.539,-2.1566,0.07974775,-2.33755,0.2379795,0.05484045,-0.477663,-0.3618925,-12.69995,-2.238265,-28.38215,-0.256214,0.1108545,217.544,250.3675,0,0,0.03012475,-14.713,-14.8,-15.382,-15.645,84.87505,84.1543,83.2734,2.322,-5.0496,-4.70555,-4.416,-4.02085,-2.73565,-0.523905,-4.4866,-4.34725,-3.94395,-3.5924,-2.4125,-0.226905
1,19.25,-16.216,-16.471,-2.5951,-1.99265,-2.53995,-2.1468,0.09808595,-2.37595,0.2504185,0.067892,-0.390903,-0.2891495,-8.771685,-2.21595,-24.2478,-0.191016,0.0732712,216.355,249.2825,0,0,0.0320759,-15.0355,-15.227,-16.083,-16.173,85.18245,83.90635,82.9984,2.2763,-5.0483,-4.70575,-4.4258,-4.01905,-2.74015,-0.52916,-4.4905,-4.3426,-3.95085,-3.6114,-2.41195,-0.23844
1,19.75,-16.424,-16.667,-2.62175,-1.9854,-2.54295,-2.1388,0.08127005,-2.462505,0.1999725,0.0543108,-0.317935,-0.2268565,-7.28119,-1.48715,-18.52955,-0.0603506,0.05306745,218.4085,248.3085,0,0,0.0230228,-15.2485,-15.494,-16.321,-16.481,84.89305,84.0324,83.2264,2.2789,-5.04605,-4.70845,-4.4337,-4.01565,-2.74475,-0.53471,-4.498,-4.34505,-3.95745,-3.63495,-2.4064,-0.240775
1,20.25,-16.6515,-16.702,-2.6573,-1.97655,-2.5444,-2.13805,0.08375305,-2.429815,0.2331605,0.05515145,-0.238335,-0.2166605,-9.128135,-1.086315,-17.00815,0.00990879,0.05072025,225.1185,249.2985,0,0,0.02055545,-15.228,-15.53,-16.614,-16.845,84.67725,84.8171,83.9058,2.308,-5.0427,-4.70935,-4.43505,-4.01345,-2.75265,-0.53975,-4.51015,-4.3475,-3.96255,-3.647,-2.40665,-0.240415
1,20.75,-16.963,-16.9615,-2.6372,-1.96745,-2.54455,-2.1369,0.08609665,-2.38774,0.247129,0.07642155,-0.11220745,-0.149561,-6.2077,-0.9852575,-15.21005,0.040528,0.02235455,225.368,247.993,0,0,0.01973905,-15.5345,-15.477,-16.9645,-16.879,85.1605,85.1213,83.7842,2.2849,-5.0436,-4.71175,-4.43485,-4.0127,-2.762,-0.547085,-4.5208,-4.3464,-3.969,-3.6554,-2.41,-0.24592
1,21.25,-17.2665,-17.2475,-2.642,-1.9583,-2.53865,-2.14065,0.09019245,-2.35027,0.22505,0.0710723,-0.0667758,-0.124834,-5.96984,-0.54488,-13.59775,0.051772,0.023855,226.049,247.3585,0,0,0.01973905,-15.6345,-15.54,-16.575,-16.81,84.879,85.0125,83.75945,2.1895,-5.05105,-4.7136,-4.43385,-4.02065,-2.76485,-0.552165,-4.5209,-4.34745,-3.97435,-3.6623,-2.4311,-0.241765
1,21.75,-17.3495,-17.4725,-2.64535,-1.95245,-2.53525,-2.14695,0.08923475,-2.34775,0.24217,0.0682235,-0.0297649,-0.1234575,-7.54706,-0.7587005,-10.79755,0.06196915,0.01376685,230.7245,246.4205,0,0,0.02960855,-15.803,-15.685,-16.6555,-16.8235,85.10755,84.8289,83.6638,2.244,-5.04925,-4.71545,-4.4258,-4.02885,-2.76675,-0.55286,-4.5186,-4.3495,-3.9809,-3.6839,-2.4373,-0.244185
1,22.25,-17.4965,-17.3895,-2.64895,-1.94075,-2.5289,-2.13645,0.103007,-2.33445,0.216421,0.0794243,-0.0440476,-0.123654,-7.40991,-0.9379855,-12.25725,0.04162085,-0.02029385,229.544,246.9875,0,0,0.03475935,-15.901,-15.976,-16.798,-16.9235,85.11465,84.46205,83.4074,2.2561,-5.04925,-4.71355,-4.41935,-4.03495,-2.77235,-0.55472,-4.51625,-4.35315,-3.97645,-3.6927,-2.45765,-0.251315
1,22.75,-17.655,-17.7,-2.6425,-1.9289,-2.5215,-2.1122,0.0960702,-2.32281,0.222162,0.0631839,0.020114,-0.1309985,-5.63519,-0.698414,-11.32875,0.03113905,-0.01810735,227.394,247.108,0,0,0.0186884,-16.1505,-16.22,-17.254,-17.234,85.05215,84.61515,83.1525,2.2242,-5.0583,-4.71645,-4.4162,-4.04095,-2.7736,-0.559305,-4.51295,-4.3573,-3.97335,-3.71105,-2.45385,-0.25635
1,23.25,-17.6285,-17.6555,-2.6243,-1.9252,-2.51515,-2.12405,0.0813377,-2.34718,0.208054,0.072906,-0.186238,-0.08216965,-4.96693,-0.530954,-11.34535,0.01878815,-0.008896435,229.827,246.8995,0,0,0.0172717,-16.132,-16.204,-17.11,-17.177,85.1629,84.90975,83.6982,2.2321,-5.0607,-4.7163,-4.41315,-4.04865,-2.77295,-0.562615,-4.509,-4.3617,-3.9838,-3.727,-2.4467,-0.27778
1,23.75,-17.5545,-17.5845,-2.61705,-1.9432,-2.5076,-2.1461,0.0827912,-2.4139,0.2460095,0.0613855,0.136001,-0.0059614235,-5.99415,-0.202625,-11.2727,0.02371395,-0.01446055,229.787,247.578,0,0,0.0172717,-16.1215,-16.208,-17.087,-16.906,85.1295,84.59825,83.1737,2.2996,-5.05315,-4.7155,-4.41075,-4.05595,-2.7724,-0.5609,-4.50985,-4.36225,-3.9934,-3.75265,-2.44115,-0.28464
2,0.25,-14.7305,-14.6625,-1.6196,-1.332,-1.8221,-1.3808,0.015695,-1.88693,0.1915035,0.01179075,0.0824707,-0.186879,-8.64719,-1.7612,-22.968,0.07347565,-0.0140021,218.439,245.309,0,0,0,-15.215,-15.1555,-16.808,-16.856,84.5524,81.815,80.2263,2.1896,-5.2921,-4.99385,-4.7458,-4.43065,-3.31835,-1.45895,-4.87995,-4.73685,-4.47195,-4.39745,-3.0697,-1.1345
2,0.75,-15.0045,-14.9465,-1.59735,-1.3249,-1.8128,-1.36285,0.04728415,-1.7836,0.20189,0.0484007,-0.1014402,-0.1840835,-8.41407,-1.261985,-28.0269,0.06529745,-0.01415995,211.756,244.53,0,0,0,-15.2715,-15.3545,-17.047,-16.94,84.8136,81.8212,80.8431,2.1856,-5.30005,-4.9977,-4.75115,-4.4296,-3.32045,-1.4597,-4.8823,-4.73275,-4.46935,-4.398,-3.06065,-1.1388
2,1.25,-15.2705,-15.063,-1.57845,-1.3159,-1.8125,-1.3473,0.053224475,-1.78188,0.166795,0.0429702,-0.4030265,-0.1979915,-7.161295,-1.02991,-22.3232,0.140654,-0.03138895,218.707,243.562,0,0,0,-15.5005,-15.594,-16.918,-16.775,84.63005,82.0762,80.8481,2.2129,-5.2991,-4.9976,-4.7547,-4.4322,-3.32325,-1.46095,-4.88045,-4.7275,-4.46805,-4.39915,-3.08795,-1.1613
2,1.75,-15.545,-15.665,-1.5551,-1.3009,-1.8007,-1.3219,0.0591648,-1.74584,0.173389,0.0375397,0.0140171,-0.1520485,-8.23518,-1.014102,-19.7383,0.1271945,-0.0258613,223.857,243.202,0,0,0,-15.91,-15.8175,-17.203,-16.945,84.74785,81.91795,80.7332,2.0399,-5.2969,-5.004,-4.7701,-4.4317,-3.3163,-1.4528,-4.8808,-4.7285,-4.4691,-4.4335,-3.0906,-1.161
2,2.25,-16.006,-15.936,-1.5359,-1.312,-1.7957,-1.3126,0.0654654,-1.59318,0.156959,0.0529746,-0.0159465,-0.164474,-6.59929,-0.662819,-19.6849,0.1600275,-0.0633311,223.053,242.159,0,0,0,-16.021,-15.914,-17.291,-17.383,84.8769,81.8042,80.3458,2.076,-5.2953,-5.0056,-4.772,-4.4372,-3.3231,-1.4572,-4.8779,-4.7212,-4.4811,-4.4324,-3.097,-1.136
2,2.75,-16.198,-16.133,-1.5171,-1.3067,-1.7891,-1.2991,0.0563384,-1.47481,0.155696,0.0440051,-0.0761841,-0.153226,-6.87325,-0.7135045,-19.871,0.09540695,-0.0497918,218.83,241.121,0,0,0,-16.013,-15.74,-17.558,-17.675,84.85675,81.7617,80.3899,2.0804,-5.2968,-5.0078,-4.7691,-4.4423,-3.3265,-1.4585,-4.8788,-4.7152,-4.4963,-4.4385,-3.1015,-1.1248
2,3.25,-16.511,-16.445,-1.5008,-1.2979,-1.7858,-1.2922,0.0591684,-1.47435,0.159079,0.0408424,0.222366,-0.150253,-6.658145,-0.290975,-17.7662,0.0911093,-0.0303212,217.492,240.1,0,0,0,-16.216,-15.646,-17.763,-17.806,85.18445,82.20985,80.6673,2.1003,-5.2945,-5.0113,-4.7575,-4.4459,-3.3286,-1.458,-4.8761,-4.7264,-4.4992,-4.4562,-3.101,-1.1359
2,3.75,-17.017,-16.949,-1.4853,-1.2899,-1.7801,-1.2866,0.0416391,-1.59597,0.1353755,0.0319668,-0.0186143,-0.1193105,-6.04349,-0.464023,-16.9278,0.156738,-0.0564332,220.652,240.335,0,0,0,-16.12,-15.749,-18.0635,-18.075,84.73645,82.24955,80.4492,2.0818,-5.2877,-5.0169,-4.7613,-4.4458,-3.328,-1.4658,-4.8753,-4.7255,-4.4954,-4.424,-3.0848,-1.1484
