DOY2,HR2,CO2,FC,H2O,SC,G_1_1_1,G_2_1_1,G_3_1_1,H,LE,SH,SLE,PA,RH_1_1_1,RH_1_3_1,RH_1_4_1,RH_1_5_1,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,VPD,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,TS_1_1_1,TS_2_2_1,TS_1_3_1,TS_1_4_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,TS_6_1_1,TS_6_2_1,TS_6_3_1,TS_6_4_1,TS_6_5_1,TS_6_6_1,TS_6_7_1,TS_6_8_1,TS_6_9_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS,RH_1_2_1,TA_1_2_1,NEE
1,5.25,395.68175,0.7207335,3.44148,-0.2736605,-14.00301,-17.5480141666667,-14.25415,-44.4281,1.27258,-6.991895,-4.4156475,101.283,74.5755345833334,72.1585565833334,72.871739,83.68712625,7.08600000000001,0.0214699,4.162039975,3.531932025,2.86308565,1.7458494,0.539316106961751,258.760873333333,329.0148025,-82.43586702,0.0029292534,0.00219886164166667,2.441841775,-4.28825663333333,0,0,12.114201,13.0002265,11.96457625,12.88532325,12.025,13.525,14.5,11.925,12.625,13.725,8.12392383333334,11.1235375,12.58448,13.1958675,13.795815,14.026525,14.2505283333333,14.551575,15.0870575,9.32660641666667,11.0585266666667,11.8315775,12.3493475,12.757225,13.1978325,13.4080975,13.8608325,14.3938283333333,-0.3460145,0.516643426352821,0.199541,0.477404974571655,0.254473962326154,1.792505,40.66975,3.96500000000003,1.24882
1,5.75,395.842,0.53525675,3.356905,-0.25372725,-14.0901548333333,-17.5860748333333,-14.4571145,-41.14825,1.734875,-6.6082925,-4.6985325,101.283,75.0244454166667,71.8757536666667,72.6339575,84.2975908333333,7.07000000000003,0.01867925,4.05588079166666,3.46916631666667,2.72945225833333,1.68730934166667,0.541232009727766,258.6109875,328.899755833333,-82.6098449500001,0.00310392635833334,0.002169707925,2.54131163333333,-4.24004693333334,0,0,12.0756330833333,13.0032401666667,11.9267808333333,12.886509,11.9583333333334,13.5,14.5,11.925,12.625,13.725,8.02891775,11.0529016666667,12.5346625,13.1977975,13.7859708333333,14.026525,14.252515,14.551575,15.08908,9.26006258333333,11.0084116666666,11.857985,12.3264725,12.74569,13.2055833333333,13.4138975,13.8627908333333,14.3918341666667,-0.337651,0.505725770189404,0.187475,0.429219555642652,0.240463846591934,1.797715,38.9734,3.75300000000002,1.35055
1,6.25,395.576,0.792899,3.2472075,-0.317239,-14.12391425,-17.5049711666667,-14.5881745,-43.3501,1.0706055,-5.74757,-4.82052,101.316,75.0159968333333,72.1798035833334,72.6473243333333,85.9901700833334,6.93200000000001,0.0199787,3.96829790833333,3.33121223333333,2.70586836666667,1.77358979166666,0.566384873920549,256.4711875,327.882275833333,-82.3356130333333,0.00288129885833333,0.00225429414166667,2.36680989166667,-4.14944975,0,0,12.0376985833333,13.0141808333333,11.9012181666667,12.8535174166667,11.9,13.5,14.5,11.875,12.575,13.7166666666667,7.9165135,10.9898033333333,12.4791925,13.2016975,13.7780925,14.026525,14.24655,14.551575,15.0729,9.21337316666666,10.9620225,11.86743,12.2883875,12.73031,13.213325,13.40806,13.8804833333333,14.38984,-0.3741285,0.516482640608471,0.201616,0.438895995332228,0.262241424475415,1.88877,38.8959,3.87050000000002,1.15571
1,6.75,395.85525,0.68515,3.2668225,-0.4536645,-14.2333486666667,-17.549182,-14.7542185,-40.6365,1.826295,-6.561525,-4.94655,101.3295,74.25118375,72.9599491666667,73.0780093333333,86.3329699166666,6.77950000000004,0.01884,3.847392525,3.28093134166666,2.74995155,1.56731493166667,0.631723531813844,257.215964166667,327.870504166666,-83.4560293200001,0.0221749654416666,0.00393011914166667,2.47534617916667,-4.21938515,0,0,12.003215,13.009565,11.86322325,12.81934875,11.8916666666667,13.5,14.5,11.825,12.5416666666667,13.7,7.83410108333333,10.9508575,12.4485975,13.1958816666667,13.7682483333333,14.026525,14.264445,14.551575,15.085035,9.1792825,10.9175325,11.85234,12.2655375,12.71494,13.2094525,13.3963475,13.89032,14.38984,-0.337482,0.529644948399496,0.2141475,0.43093560605595,0.249192077551501,1.815025,39.5599,3.68450000000005,1.20795
1,7.25,396.313,0.5201565,3.171075,-0.2771135,-14.6834253333333,-17.8415446666667,-15.1038536666667,-44.09515,0.21963,-5.95574,-3.95049,101.364,75.2116026666667,74.2273263333333,75.483724,86.6213246666667,6.63300000000001,0.0161128,3.7623085,3.08952416666667,2.5850414,1.6917292,0.588999489251219,257.077256666667,327.1936,-78.580559408825,4.33874182,0.195287381833333,4.25975586666667,-0.2731463975,5.16437133333333,0,11.9126,12.998823,11.7852516666667,12.749656,11.8,13.5,14.5,11.8166666666667,12.6,13.7,7.73955491666667,10.8952891666667,12.4792025,13.1667875,13.7702141666667,14.0245516666667,14.264445,14.539565,15.0830125,9.11479125,10.8730791666667,11.837255,12.27506,12.69189,13.1997683333333,13.3943941666667,13.896225,14.38984,-0.396596,0.466487377783684,0.191567,0.411265553696289,0.247794980799067,1.85238,38.5807,3.57450000000003,1.0533175
1,7.75,396.456,0.2293145,3.1934,-0.205594,-14.7520243333333,-18.240205,-15.3206416666667,-34.327725,2.98803,-1.253355,-2.06932,101.39075,75.5972076666667,72.960031,74.4164443333333,86.4942986666667,6.59375000000001,0.0120745,4.01402526666667,3.40448706666667,2.64243163333333,1.5819524,0.589153083020943,256.6657,329.13505,-36.7949785658333,40.515377,1.72594993666667,16.7759616666667,17.0321653666667,20.0439586666667,2.51574765,11.895405,12.97213,11.7341003333333,12.7312,11.7666666666667,13.5,14.5,11.75,12.6,13.7,7.73953708333333,10.8064841666667,12.4562633333333,13.1454425,13.7761266666667,14.0225783333333,14.2684183333334,14.539565,15.0830125,9.05578825,10.8249708333333,11.8202775,12.29789,12.6707575,13.18034,13.3904875,13.908065,14.38984,-0.393316,0.510849280202645,0.21413075,0.452529713042142,0.262065910041338,1.8036275,36.601175,3.88850000000003,0.40325875
1,8.25,396.576,-0.739351,3.225325,-0.62414525,-14.8048093333333,-18.2242676666667,-15.5482083333333,-21.4077,5.9805675,1.31418,-2.657855,101.401,72.454541,69.4814543333333,71.210586,83.3948846666667,7.37650000000004,0.0150693,4.39842253333333,4.16878453333333,3.33870423333333,2.12721806666667,0.632471193022767,257.824103333333,332.465213333333,16.1345348166666,102.237934666667,4.13686983333333,30.0975153333333,48.2822448333333,47.485579,5.26769218333333,11.8800276666667,12.9464736666667,11.6931866666667,12.7458906666667,11.7,13.5,14.5,11.725,12.6,13.7,7.87270058333334,10.7528941666667,12.4218625,13.1221725,13.7781,14.02058,14.276365,14.53356,15.0830125,9.06311741666667,10.734455,11.80331,12.315035,12.649665,13.1609525,13.3865758333333,13.913985,14.3878416666667,-0.46794125,0.568014651372964,0.245169,0.486397649386485,0.307450436301716,1.671675,37.004625,4.46475000000001,-0.629765
1,8.75,396.995,-2.31337,3.375995,-0.9297935,-14.7706143333333,-18.1008036666667,-15.6550376666667,-9.764855,17.174875,4.0586,-3.8098,101.4195,69.6484106666666,65.1150146666667,67.6340663333333,79.2051833333333,7.72825000000003,0.016437075,5.38381963333333,5.1933613,4.63920333333333,3.55191086666667,0.897884843667655,258.168316666667,338.572463333333,54.5785472416666,166.39988,6.9504707,38.755886,78.9180674166666,75.8288173333333,7.696732175,11.8428423333333,12.9388233333333,11.656539,12.7207026666667,11.6916666666667,13.5,14.5,11.675,12.6,13.7,8.27933191666667,10.7676725,12.3760475,13.0989175,13.7918933333333,14.00869,14.264445,14.53356,15.0830125,9.13838916666667,10.6588966666667,11.7863625,12.31694,12.626655,13.1454275,13.38462,13.925815,14.3858433333333,-0.546275,0.625197708325449,0.307279,0.52977295883613,0.367378408442525,1.6791675,36.878425,5.45075000000003,-2.7208
1,9.25,396.2065,-4.55362,3.27492,-1.25378,-14.1428323333333,-17.9882396666667,-15.622422,7.86534,29.1775,5.85748,-3.534975,101.454,65.5091306666667,60.526092,63.249613,69.741301,8.98750000000004,0.03008325,6.26528433333333,6.37775756666667,5.35395693333333,4.76102096666667,1.29842390059774,259.935043333333,345.292236666667,93.2036839666667,273.13879,10.0645926333333,45.381286,131.1653025,123.504889666667,12.5746286916667,11.8265746666667,12.9749506666667,11.6504116666667,12.687743,11.7,13.475,14.5,11.6333333333333,12.6,13.7,8.84551958333333,10.8157308333334,12.315035,13.0776125,13.7879616666667,14.0067166666667,14.264445,14.53356,15.0830125,9.33226716666667,10.60184,11.7637425,12.30551,12.6247375,13.1260541666666,13.380715,13.9297566666667,14.383845,-0.6993105,0.776216940131067,0.356675,0.594570985644293,0.421940700818466,1.73683,36.037,6.24800000000002,-4.86295
1,9.75,395.38375,-6.702615,3.294565,-1.459355,-13.4321606666667,-16.741948,-15.673748,19.12565,33.6587,7.833905,-6.4396125,101.4795,61.6130833333333,56.7594953333333,58.5820723333333,63.0925776666667,9.89525,0.044646625,7.21753056666667,7.26121066666667,6.6003996,6.590633,1.77182214648747,262.312533333333,351.40721,135.775313864285,370.00166,14.4281757142857,53.4169646666667,177.831573916667,164.86762,16.2598235833334,11.8360876666667,13.01214,11.6458656666667,12.6758906666667,11.7666666666667,13.475,14.5,11.6083333333333,12.6,13.7,9.48402866666667,10.9898108333334,12.2979,13.0446866666667,13.7663275,14.00277,14.264445,14.53356,15.0830125,9.77668866666668,10.6239416666667,11.7449125,12.280765,12.6132325,13.104745,13.3768091666667,13.9317225,14.383845,-0.74807075,0.905467792872615,0.411353,0.737690020763584,0.493606440058877,1.87356,35.61995,7.14000000000001,-7.04087
1,10.25,393.863,-8.5244525,3.32347,-1.5648,-12.2682218333333,-15.2544226666667,-15.2983068333333,37.81,36.6211,7.2475075,-7.7782,101.513,57.4286400833333,52.6420399166667,53.5797775,56.4223665833333,10.30425,0.048411475,7.9846301,8.1907586,7.89933289166667,7.85274305,2.5392874875909,264.8078725,355.682880833334,172.745755283333,456.357615833333,17.1907873333334,58.1179470833333,220.730861666667,209.638138333333,20.6241615,11.8429845,12.9554585,11.6519421666667,12.6474036666667,11.8583333333333,13.475,14.5,11.6,12.6,13.7,10.3564003333333,11.2483358333333,12.292185,13.017595,13.7466516666667,13.9810633333333,14.264445,14.53356,15.0830125,10.4970108333334,10.7788691666667,11.7392675,12.27506,12.6209025,13.0911775,13.3729025,13.9435475,14.39581,-0.81471775,1.01051782343173,0.45373225,0.745069584415177,0.551416865097506,1.86985,35.5189,7.84150000000004,-8.67969
1,10.75,393.5195,-10.115925,3.326455,-1.20802,-11.1405405833333,-13.5908028333333,-14.46715725,60.2632,50.170675,5.11146,-5.4946175,101.47,53.5276221666667,48.54321875,49.4388190833333,51.9959608333333,10.93,0.0585362,8.57145116666667,8.6729686,8.55812795,8.34657486666667,3.12624332698682,267.917436666667,358.360543333333,213.922362333333,549.667956666667,20.54109275,59.1910084166666,265.795433333334,255.339846666667,26.192025,11.82947425,13.007432,11.6547963333333,12.6062891666667,11.9833333333333,13.475,14.5,11.6083333333333,12.6,13.7,10.9937616666667,11.41643,12.311225,12.99245,13.7368175,13.97909,14.2684216666667,14.53356,15.0830125,10.8435025,10.934315,11.741155,12.292175,12.618985,13.093105,13.3689958333333,13.949475,14.4017925,-0.875143,1.03460137251021,0.477916,0.828536058358355,0.553273892389655,2.04663,35.3576,8.31600000000003,-10.4619
1,11.25,394.11,-11.7666,3.3948425,-0.511578,-10.337906275,-11.8858661666667,-13.8471928333333,67.8621,51.50555,4.182715,-6.2247,101.451,51.4174104166667,46.8526825,47.2436549166667,49.5531473333333,11.158,0.07610145,8.95014830000001,9.03399076666666,8.85399159166666,8.90186385833333,3.68055874529058,271.1936425,362.602874166667,228.621136833333,616.870498333333,23.6774758333333,57.2484479166666,298.743008333333,284.081394166667,28.4500258333333,11.831263,13.018965,11.6861581666667,12.5994156666666,12.0916666666667,13.475,14.5,11.625,12.6,13.725,11.7111741666667,11.649,12.3436275,12.97505,13.7230516666667,13.9573783333333,14.264445,14.5275725,15.0830125,10.9046216666667,11.0623258333333,11.7600025,12.311225,12.63049,13.0892283333333,13.365095,13.96133,14.4017925,-0.9048425,1.06472646412678,0.49569525,0.851397294401912,0.578097297258144,2.1332625,32.4133,8.44725000000003,-12.12675
1,11.75,393.752,-11.89945,3.174625,-0.97428675,-8.94884946666667,-10.3595067333333,-12.99943,90.0932,60.0649,3.76473,-6.02209,101.414,48.9413636666667,44.509504,44.7623243333333,47.2972333333333,12.09,0.08316015,9.1797917,9.35941383333333,9.27903816666667,9.21503133333334,4.11770941291004,271.2445125,364.339893333333,255.702772833333,667.12209,25.0416396666667,63.1340476666667,319.031181666666,315.03254,30.3505863333334,11.924916,13.0234333333333,11.7158493333333,12.611452,12.2416666666667,13.425,14.5,11.6583333333333,12.6,13.725,12.327785,11.92802,12.3989433333333,12.98278,13.70147,13.9554025,14.264445,14.5275725,15.0830125,11.1404458333334,11.1961825,11.7826216666667,12.33218,12.6400875,13.096975,13.3612,13.96133,14.4137525,-0.8806865,1.08097264575696,0.507569,0.927556315991369,0.609604502607636,2.027745,31.78065,8.84225000000002,-11.91435
1,12.25,393.201,-12.586475,3.22605,-0.552021,-7.7370723,-8.81345886666667,-12.282064,87.741975,60.6945,2.73463,-3.956085,101.35725,48.059591,43.2536643333333,43.433501,45.5154746666667,12.4645,0.096765125,9.611689,9.77583416666666,9.6791989,9.68592206666667,4.44024047451716,273.336695,367.186281666667,279.717188,718.841483333333,28.0840623333333,63.1584203333333,351.147421666667,342.208253333333,33.4343443333333,11.9594146666667,13.0289176666667,11.7783596666667,12.619701,12.35,13.4,14.5,11.75,12.6,13.7,12.88493,12.1610783333333,12.4562525,12.98278,13.69558,13.937635,14.2624583333333,14.5275725,15.0830125,12.0185291666666,11.3304741666667,11.79768,12.33218,12.6362575,13.0989075,13.3631358333333,13.9652766666667,14.4197325,-0.89317275,1.10860947008169,0.51216475,0.95442478665455,0.629363922914384,2.1200325,32.9257,9.02525000000002,-12.63605
1,12.75,393.418,-12.0035,3.40371,-0.38421,-6.6076446,-7.4965979,-11.497733,85.266825,65.7236,1.49822,-3.3195,101.309,45.7434046666667,41.1074273333333,41.194922,42.926822,12.9705000000001,0.07766485,9.8056669,10.1235442,9.9666271,10.1027488333333,4.71726250945791,273.245755833333,368.514773333333,286.7140095,725.50035,27.535166,62.3897963333333,350.561751666667,333.419993333333,32.8716203333333,12.000816,13.031892,11.8709393333333,12.6161116666667,12.4666666666667,13.4,14.5,11.8666666666667,12.6,13.7,13.7478616666667,12.4641566666666,12.52894,12.99438,13.6877366666667,13.9317075,14.2624583333333,14.5275725,15.0830125,12.5730575,11.4970733333334,11.8278366666667,12.335995,12.6535225,13.0989075,13.3592391666667,13.96725,14.4157441666667,-0.930954,1.06628887427649,0.5024155,0.935786756383153,0.628780451009386,2.1303325,29.373,9.25175000000001,-12.0226
1,13.25,393.6315,-12.04095,3.2357575,-0.4145645,-5.53822956666667,-6.17136386666667,-10.4812806666667,69.985,60.91245,-0.975569,-5.2316825,101.254,45.25038,40.7494,40.8270636666667,41.7308523333333,12.947,0.0776726,9.92828183333333,10.0518796,9.85132703333333,10.274714,4.51379615125091,273.445143333333,369.0132525,225.506989,618.43766,25.938326,62.624642,309.456175,299.080766666667,29.6048323333333,12.0744066666667,13.0695656666667,11.9793763333333,12.620519,12.6166666666667,13.4,14.5,11.9666666666667,12.6,13.7,14.044345,12.9423175,12.6075025,13.01179,13.664185,13.9317075,14.2485416666667,14.5315641666667,15.0870575,12.2655408333334,11.6302875,11.8787725,12.3417175,12.65929,13.0969716666667,13.349505,13.9633033333333,14.4177383333333,-0.901643,1.04016344869448,0.494064,0.916774781503069,0.608569634470863,2.16391,28.94995,9.34200000000004,-12.014325
1,13.75,393.1155,-10.9286,3.3605625,-0.463578,-4.80125343333333,-5.2117002,-9.4532505,67.19765,54.7794,-0.64837675,-5.55102,101.237,44.994027,40.981242,40.870099,42.1648946666667,13.179,0.0525789,10.0515366666667,10.1987836,10.0255649333333,10.126085,4.72817434797691,274.982115833333,368.946343333333,207.539512,539.74738,20.9186036666667,63.3653373333333,262.116628333333,255.295593333333,24.6641806666667,12.1266186666667,13.122393,12.083735,12.633065,12.7416666666667,13.4,14.5,12.0666666666667,12.6,13.7,14.0048741666667,13.0969883333333,12.699625,13.029195,13.6583091666667,13.9198825,14.2445633333333,14.53356,15.08908,12.4639908333333,11.7355666666666,11.9260033333333,12.3569766666667,12.6650575,13.093095,13.33782,13.96133,14.4197325,-0.871818,1.06828835058705,0.482376,0.938508391012036,0.597152409356271,2.02455,30.493175,9.66800000000001,-11.124
1,14.25,393.613,-10.088575,3.397965,-0.6167225,-4.0778185,-4.29793373333333,-8.3691917,53.893925,57.26885,-1.7938925,-2.207195,101.222,45.2172793333333,40.566819,40.4196956666667,42.5272173333333,13.20375,0.045230575,10.2370353333333,10.4752059333333,10.1238895333333,10.2444143333333,4.36410210066457,275.783373333333,369.46641,179.498136,510.157126666667,19.513328,58.6144133333333,245.741868333334,248.426686666667,24.2097045,12.1769323333333,13.1921706666667,12.1505823333333,12.6453413333333,12.8416666666667,13.4,14.5,12.1666666666667,12.6,13.7,14.2474425,13.2969708333333,12.786125,13.0698625,13.6602875,13.9317075,14.24655,14.53356,15.08908,12.462045,11.8090866666666,11.97138,12.3703325,12.6727358333333,13.08535,13.331975,13.96133,14.4197325,-0.92427575,1.09671050095464,0.51479025,0.914898863629975,0.586012518327859,2.1028625,30.1872,9.906,-10.1538
