DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,RH,WS,SW_IN,LW_IN,PPFD_IN,PA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,VPD,SW_OUT,LW_OUT,T_CANOPY
1,0.25,0.4114077,0.8625092,0.8027562,0.10461115,8.76803325,0.74136655,16.165796275,0.275205725,436.76439835,11.0711653,1.06460750000001,100,6.4789486,0.41345,311.485,0.165597,100.260519475,-2.014340019225,0.29502271,0.2516609125,0.2416771475,0.19564876,0.811666884999999,1.274594495975,2.205602225,315.6278975,1.764547135
1,0.75,0.445629499999999,1.0993616,1.007594325,0.13413375,9.430976675,0.97676575,15.7352838499999,0.3008674,419.640742,10.60264,1.165535,100,6.53224309999999,0.501467000000001,311.442,0.16547025,100.26977915,-2.225696637825,0.321584415,0.2743529075,0.262135055,0.2149296375,-0.845526662500003,1.275129425575,1.6852453,315.83344,1.839074555
1,1.25,0.447464625,0.824485699999999,0.7864957,0.13362605,10.7215385,0.5494814,14.8364812,0.398696825,418.2832119,10.3549189,0.960453500000003,100,6.58325965,0.226548305000001,311.56225,0.16547025,100.25972555,-1.8471443056,0.3087151175,0.2633221525,0.2528799775,0.20692061,-0.524591275000003,1.2668711234,1.984298625,315.8207725,1.4934778
1,1.75,0.4271983,0.53817775,0.60299145,0.1372386,10.8532228,0.558700525,15.982928,0.2914837,415.90647915,9.28368535,0.901747750000004,100,6.76737925,0.371851335000001,310.93775,0.16542125,100.296226575,-1.696606852825,0.302653675,0.25879521,0.248608985,0.201172315,0.8388909175,1.268614509825,2.748411975,315.7295825,2.70798695
1,2.25,0.470630199999999,0.697907375,0.6732529,0.0872337000000001,14.13549515,0.61856795,16.2577581,0.395203125,424.18891575,9.2531607,0.766353250000001,100,6.87267725,0.3504519,310.48925,0.16547,100.32773885,-1.736002817325,0.30432976,0.262722105,0.2540487075,0.2056760975,1.300181075,1.283014234575,1.705687625,315.94857,3.15796775
1,2.75,0.4585021,0.8990355,0.8436984,0.08538125,17.7924869,0.4430267,32.2955812,0.350917199999999,422.56961975,9.58524944999999,0.648316000000001,100,6.88760195,0.312296,309.8695,0.16547025,100.3714495,-1.906918794575,0.3031629775,0.2636068425,0.257150765,0.2104841825,0.979084942499999,1.23519876115,1.88095525,315.6985725,3.1003053
1,3.25,0.4270941,0.71289015,0.719971675,0.09651385,18.07186565,0.5768245,28.935083025,0.33823985,449.935311875,9.4113936,0.563152393375001,100,6.78870835,0.278144,309.619767545,0.16543125,100.2264,-1.691264366875,0.29941374,0.2603913825,0.2519862725,0.2048603675,1.338419505,1.213043510475,2.04120745,315.736785,3.0284356
1,3.75,0.503557574999998,0.927265125000001,0.914711799999999,0.11750805,16.9480422,0.6239264,25.58670375,0.478345199999998,451.93275015,10.51400275,0.398505000000004,100,6.63900264605,0.366152000000001,309.643,0.16547025,100.26711155,-1.5278250977,0.288853325,0.2516873475,0.2443190175,0.19792012,1.4749420675,1.223929150075,2.1021171,315.8603075,2.9893915
1,4.25,0.454914799999999,1.353993625,0.71182115,0.1192925,17.135561125,1.17786005,28.49675855,0.815339625,454.407839075,12.7390919,0.591431000000003,100,6.7669766963,0.471849999999998,308.7685,0.16547025,100.2826,-1.654598017375,0.2766468275,0.2412113725,0.2346066075,0.1900159425,4.50295317499999,1.199402956,1.900470025,315.8291975,3.043948
1,4.75,0.4775443,0.701812225,0.6888864,0.102958,17.055435075,0.67106575,21.9273993,0.3082272,424.9499202,11.42449785,0.794676750000002,100,6.6905942,0.466354822499995,311.511,0.16548,100.2704,-1.8718126017,0.2759219425,0.2435756725,0.23867358,0.1960734025,4.26597512499999,1.159038615325,1.619497275,315.6946175,2.84637407499999
1,5.25,0.404507,0.625587,0.79900705,0.0968185999999999,21.34871475,0.650210449999999,16.3613068,0.458209,425.153365025,11.353158475,0.683057750000003,100,6.54098081134999,0.356931499999998,310.378,0.1654705,100.2828,-1.57834646955,0.2730684125,0.2432035125,0.2383120825,0.1966112825,4.64079934999999,1.178730991975,1.675283775,315.221785,2.42090245
1,5.75,0.41217375,0.52397025,0.424914125,0.1039675,22.95832055,0.8096395,16.033573,0.3266782,416.7489711,10.05640955,0.565912000000001,100,6.80771795495,0.759024999999999,310.2045,0.16547075,100.2911525,-1.469612660775,0.2490936975,0.22293525,0.2207651425,0.20813624,4.580555225,1.183395664425,2.2206569,314.93606,2.46083978499999
1,6.25,0.41991705,0.614743199999999,0.6094905,0.2132045,23.3807005,0.7359704,14.51643815,0.389011,417.17547235,10.056374525,0.397178444425001,100,6.9886458943,0.733334550000001,310.7595034325,0.7168201805,100.3211,-1.69348404205,0.24321261,0.2213273825,0.220138535,0.21118441,2.98202204999999,1.221060138825,1.758394675,314.54443,2.20935005249999
1,6.75,0.4167915,0.5825187,0.5479895,0.247201875,26.04866685,0.835799875,12.50548155,0.4994798,467.7463438,11.48985705,0.490972000000003,100,7.10836609999999,0.361287000000001,310.8205,0.1654115,100.323225,-1.85621854395,0.24315257,0.2232787725,0.2218722925,0.18461486,2.08945754999999,1.32530353135,1.64594935,314.51371,2.1589547425
1,7.25,0.4303423,0.694566625,0.670976975,0.1641035,24.492048,1.0711128,15.1968215,0.5332844,480.160894,11.4447661,0.673047500000002,100,6.8138203,1.41804,310.869,1.4462824579,100.352556625,-1.629767818875,0.23891709,0.2207092375,0.218765825,0.1814758,1.94598635749999,1.458628026975,2.30468875,314.76764,2.06488225
1,7.75,0.456076174999999,0.70843825,0.64788495,0.222428075,27.40366395,0.81620765,22.397397825,0.587899,463.312558574999,10.019961125,0.975100000000001,100,6.67707337095,20.68455,311.713,32.572375,100.3348,-1.64294434515,0.2175932725,0.21142844,0.2103928375,0.1752437125,2.55100944999999,1.460680307,11.64379625,314.47385,2.2026714625
