DOY2,HR2,LE,H,FC,G,NETRAD,T_SONIC,TA,RH,VPD,PA,USTAR,WS,CO2,H2O,TS_1_1_1,SW_IN
1,5.25,14.5501622909876,-6.67112806167315,1.81029993635366,-5.16940519243049,-12.5875325,-6.00293375,-6.613747,83.9847297735094,1.60168862064044,66.130015,1.01049325,18.9701525,405.804769205364,3.8039599604219,-6.16188875,0.018939
1,5.75,13.8696555223129,-7.09453940668105,1.84952450777405,-5.30068425,-13.0439325,-6.02365175,-6.69581,84.1431807625388,1.54351304272897,66.127475,0.9855555,19.498435,405.81671903124,3.72546034650334,-6.20508,0.0182343333333333
1,6.25,15.0270309295541,-6.59239829195733,1.86892070983472,-5.1491010070243,-12.8730425,-5.91799225,-6.6280205,84.3735503340905,1.56192263516231,66.143345,0.9860842,19.1372625,405.8772489945,3.72238808236568,-6.24088825,0.01809875
1,6.75,14.7851463607039,-7.54594489786174,1.79202021929918,-5.204091,-13.85162,-5.944304,-6.654814,84.8530144279132,1.65649710498284,66.15691,0.9866392,19.31011,405.848451689579,3.67945934710559,-6.321544,0.405229
1,7.25,12.3147629754517,-5.37305548421891,1.58106745335928,-5.515028125,-14.50223,-6.01814025,-6.5192365,85.0081681428879,1.62029316917784,66.190615,0.965842925,18.9284125,405.474559636547,3.66139672022409,-6.34862275,13.88367475
1,7.75,14.6453341756411,-5.75114919204663,1.6517367430765,-4.5412674599323,-5.29367,-6.02517,-6.4589355,84.7233786030437,1.63075776802954,66.1788175,0.981763125,19.03269,406.042267175799,3.62391749734203,-6.393803,86.1004116666666
1,8.25,18.4309215252906,0.833609515080512,1.72180218881635,-2.418096375,0.93432705,-5.713233,-6.4528095,84.3551650684813,1.79106024964159,66.1918825,0.9868384,19.13684,406.08764942674,3.61045448312641,-6.532416,185.843766666667
1,8.75,22.198334700715,10.7140031377627,2.45877663777787,1.952988875,25.87456,-5.411706,-5.88021975,83.8857191033706,1.85323171055425,66.2123925,0.9789263,18.63434,406.165749847165,3.67355561790878,-6.5964615,276.05245
1,9.25,24.8598414600098,26.3433130652812,2.39259306119743,8.1857045,55.957505,-5.271506,-5.59142525,83.6651767685566,1.9785707226497,66.25135,0.9732362,19.058135,406.341604127626,3.6731575284519,-6.60514125,358.251475
1,9.75,27.9057767989024,39.5429495193285,2.27299382097051,13.68554,91.7846125,-5.012158,-5.24880875,82.937564139969,2.04947724916534,66.27072,0.989847325,18.817,406.362638940142,3.62608689461947,-6.412313,429.253858333333
1,10.25,30.4114458363141,55.5244473969807,2.47841195890514,20.21339125,120.1782,-4.829979,-5.002583,82.8961995442982,2.10261224853456,66.296295,0.98127735,18.35795,406.229652566775,3.72932598465678,-6.343804,486.956433333333
1,10.75,36.1015687609062,62.0211825941796,2.55855945296614,27.26324,147.95755,-4.677555,-4.915915,82.7604834472034,2.11765153184131,66.27323,0.9572828,17.87686,406.60484157181,3.73157744818625,-6.3046315,535.26746025
1,11.25,39.0370215256383,76.8165910525472,2.72006151743656,31.27591875,169.450125,-4.466937,-4.92518425,81.9095636323306,2.18679336310269,66.2529275,0.96280745,18.565215,406.511112997059,3.68758858615553,-5.95915275,571.407333333334
1,11.75,42.1588547125401,89.031862690808,2.97908567392426,34.607065,186.8236,-4.354827,-4.8210835,81.321424811816,2.21839810910619,66.229635,0.972489675,18.48009,406.49171624446,3.72011510677812,-5.868133,593.64230325
1,12.25,41.4381982117139,92.9773826899045,3.37330011303136,36.151295,196.23565,-4.43905225,-4.7832625,81.6190073462604,2.11045758794891,66.20343,0.980113675,18.224545,406.559480434504,3.7509022299803,-5.593094,596.12579825
1,12.75,42.4338889961297,99.5268377706727,3.10722168900928,36.95621125,194.2338,-4.32035625,-4.72574225,81.3439325880714,2.06819159315967,66.1932825,0.9567261,18.1917725,406.540012637947,3.74668492292922,-5.233518,585.72395
1,13.25,42.1167561904893,100.708772907019,3.18317721884811,33.96842,182.4863,-4.25932275,-4.715871,81.1285558373286,2.09814925930964,66.174505,0.960325725,18.2778675,406.62519663195,3.7752151495585,-4.9623645,555.551169333333
1,13.75,39.9456504978978,96.4859333974476,3.04036553265738,31.17076,157.129,-4.1387265,-4.5528265,80.2473526274481,2.08806361866701,66.1664575,0.977596,18.25173,406.642265527596,3.75714074175671,-4.7008575,504.172458833333
1,14.25,38.3135309096172,89.042719265049,3.16287724911312,26.5124525,128.8518,-4.10308,-4.6397715,80.6741718693544,2.00186541468103,66.16744,0.955542325,18.0180625,406.616674315395,3.68754630151573,-4.51300925,449.285091666667
1,14.75,31.6889646230456,70.2761143811393,2.69991975806567,19.7662125,81.7553275,-4.026332,-4.732014,82.6648161745009,2.01713531862907,66.1749175,0.9574554,18.22572,406.610749811356,3.65706594896807,-4.361314,368.855458333333
1,15.25,27.1398369901959,51.7989801779145,2.53839791726774,10.39287,39.52506,-4.1405875,-4.70397475,82.8950419033779,2.08663682224954,66.185395,0.95561745,17.99044,406.835540491552,3.74667645396486,-4.300077,278.51783
1,15.75,22.9516532196496,23.8374908961213,2.11022078108502,2.20013169065891,7.817891,-4.422792,-5.1002725,82.8791737547309,1.97084454094654,66.20015,0.95597875,18.194715,406.741207440692,3.73422718113443,-4.17862,181.923916666667
1,16.25,18.6940898862794,6.41965918741839,1.60713042546734,-2.19909140226978,-4.953429,-4.7473315,-5.4339445,83.9489048911145,1.92772533128638,66.20589,0.961613025,18.402905,406.346223244114,3.73042983138773,-4.1463885,62.5114025
1,16.75,15.0529957587694,-4.18886274574566,1.34051664728062,-4.78978584892537,-10.496695,-5.1180235,-5.6734465,83.7663435869559,1.79589305849394,66.211195,0.963237525,18.452025,406.508529970851,3.67854293500235,-4.0837225,13.6854151666667
1,17.25,13.8590214053017,-4.3632452167576,1.48413505614054,-6.91827,-15.827805,-5.2417725,-5.8605215,84.0930352042881,1.80865780434178,66.22389,0.95345495,18.051775,406.467931853846,3.70161568057384,-4.1880015,1.30124116666667
1,17.75,13.7288942100528,-6.63026109615907,1.47328825983077,-7.22353563296249,-17.09226,-5.24018,-6.05495025,84.5994680473686,1.76054862332579,66.21797,0.977298,18.27271,406.227578996638,3.70935064641905,-4.357579,0.0277564166666667
1,18.25,12.5193234488431,-6.60959084015926,1.36884607586331,-7.28621247107442,-15.49879,-5.321932,-6.136277,85.1926291722221,1.73122188794792,66.2244875,0.9638981,18.358525,406.19010690892,3.72479404355575,-4.51493875,0.021751
1,18.75,13.5250835309433,-5.61812453959347,1.52541085555401,-7.20763060826675,-14.47508,-5.30086225,-6.12050725,85.3405793347633,1.79324115327676,66.23202,0.95628655,18.37286,406.445158780098,3.66802973026528,-4.679607,0.0214734166666667
1,19.25,13.682721649008,-6.85868562239584,1.489101210555,-7.2578805,-14.945315,-5.177464,-5.912995,85.7212819546044,1.77133636829106,66.2290075,0.9576463,18.48295,406.029763028061,3.67971782006135,-4.927647,0.0203394166666667
1,19.75,14.2898986501286,-7.26707611857586,1.41070384305943,-7.204191,-14.6457975,-5.180962,-5.96024,85.2430709136387,1.88050516268404,66.2379775,0.9602261,18.6956975,406.447041685895,3.59242079563079,-5.057624,0.01887925
1,20.25,12.5800663865996,-6.62100681554973,1.23494250464365,-7.06001975,-15.9511925,-5.34262925,-6.01643375,84.9676164370268,1.95603818214366,66.2347525,0.9577798,18.4194975,405.707347066849,3.62177085269748,-5.073004,0.0181153333333333
1,20.75,12.4778648733178,-6.19040541970993,1.22101438349243,-6.9799945,-16.338345,-5.44496675,-6.08376875,84.8794202769706,1.95599734134432,66.22482,0.955586875,18.1030075,405.38039219648,3.70406399502904,-5.2281115,0.0187856666666667
1,21.25,13.0340648859476,-7.18864212883368,1.57179736494494,-6.54292775,-15.010395,-5.475225,-6.21013625,84.8448143542847,1.9834248376771,66.2096475,0.96801165,18.609425,405.914464863249,3.69141696535474,-5.24865775,0.01859425
1,21.75,13.1829793121559,-7.0516012558778,1.6906278676714,-6.744463,-15.42261,-5.7233685,-6.2252445,84.8470179690714,1.94815093513698,66.21717,0.968688025,18.47494,406.218386840063,3.58353521680358,-5.33737875,0.0184618333333333
1,22.25,13.5913662217942,-7.63655027475475,1.52588520980806,-6.703007,-17.6967,-5.624175,-6.0467295,84.9795489156938,1.97327816695512,66.20792,0.9591377,18.70472,406.1156611758,3.59164374172319,-5.3750485,0.01798175
1,22.75,13.0440951415481,-7.36420236398546,1.83459529714424,-6.64553575,-17.40568,-5.645021,-6.045458,84.8733198625098,1.87027918834178,66.19845,0.96228055,18.80058,405.645578586761,3.58129153919591,-5.450848,0.01793925
1,23.25,12.5007529805694,-8.24801754536466,1.51952722993523,-6.82563604790415,-16.23597,-5.5924325,-5.9636695,84.5989705869601,1.92640103649491,66.183605,0.96399725,18.681965,405.403587022512,3.61524759220659,-5.498182,0.01831925
1,23.75,12.9228290017652,-7.78828685791568,1.67817474394341,-6.456293625,-16.243825,-5.733532,-5.9964945,85.1010759138354,1.92797974585099,66.1694825,0.9702964,18.74048,406.374046947296,3.59132197391453,-5.685022,0.0186480833333333
2,0.25,15.9786725253361,-6.74868766355693,2.62779714485846,-7.02376908858714,-10.09687,-6.44054425,-7.405061,85.604969694427,1.33082879152171,66.0190075,0.9558928,18.953415,406.112461281601,3.52417975939964,-4.88786925,0.0245301666666667
2,0.75,15.625711466782,-5.44449096843369,2.54765471762243,-7.113212,-10.8931525,-6.6016675,-7.702905,85.010965263181,1.29355694365629,66.0169175,0.97357405,18.8521925,405.723781510235,3.46486941467855,-4.947742,0.0259753333333333
2,1.25,14.8828149659535,-5.57712917832279,2.24940973885434,-7.094794,-11.9956575,-6.343611,-7.597173,84.7714835190771,1.22609611841717,65.99935,0.9657033,19.14261,406.192073351415,3.47872076756158,-4.95882025,0.02301975
2,1.75,14.622363993546,-6.3805370249167,2.21312848336223,-6.9197045,-12.54,-6.4639705,-7.5290725,84.8498111961609,1.26919578307469,65.99445,0.97610715,18.86852,406.271781791221,3.515399535201,-5.004814,0.0209275833333334
2,2.25,14.7523955713923,-8.37722584393988,2.27375294273769,-6.86330275,-13.0988475,-6.527193,-7.7572585,84.5633667015065,1.2651399174755,66.00372,0.9782133,19.11902,406.164268361518,3.5074737452721,-4.997318,0.02111925
2,2.75,15.8466580987865,-6.40193400814471,1.95200050351017,-6.7487635,-13.6043,-6.544706,-7.508706,84.2579223838127,1.30799567665999,65.998,0.97462285,19.29469,405.929273572514,3.47147870032811,-5.030192,0.0205681666666666
2,3.25,14.1316329238929,-9.89602456666806,1.86941120147167,-6.47117839362364,-12.8333675,-6.62929525,-7.772255,84.1140495778768,1.3542344306087,65.9910575,0.954137625,18.9073025,406.343716643837,3.42776894468046,-5.02507775,0.0226639166666667
2,3.75,13.8235239011167,-7.88775304499903,1.91755726360311,-6.56344925,-13.44142,-6.580465,-7.76479475,84.4483531568982,1.36640253762756,65.9836825,0.9450166,18.82007,406.977277024067,3.39205658911949,-5.1066185,0.0207445833333333
2,4.25,14.0530641771223,-8.50185321692242,1.96468044013045,-6.532282,-13.53673,-6.597392,-7.75077225,85.1223346057015,1.23843247206772,65.99049,0.9566149,18.50614,405.838841256706,3.36007792977198,-5.154098,0.0205515833333333
2,4.75,14.8948319485623,-8.63689038191664,1.85769326913713,-6.724743,-11.70751,-6.667792,-7.7940445,85.1877825971578,1.28355985396679,65.99855,0.947263625,18.7567225,406.45060287778,3.37574079787885,-5.20878325,0.02135425
2,5.25,15.0188800580149,-6.49902735664745,1.92533046783816,-6.474334,-11.37812,-6.8176015,-8.026133,84.7544163646142,1.33465300721532,66.00285,0.9454473,18.507715,406.275912182111,3.4731269411044,-5.267038,0.0209890833333333
2,5.75,15.6459784186453,-8.54749227792257,1.86147389546858,-5.84857569190068,-12.677215,-6.6849705,-8.18984225,84.2799432596826,1.37198711599494,65.9934,0.93864615,18.495655,406.236122059273,3.44194359738193,-5.264458,0.0204251666666667
2,6.25,14.7146013465421,-7.55885726464398,2.21805333920435,-6.131462,-12.9596325,-6.6952535,-8.0765305,84.215975417227,1.45565702543818,66.0011,0.9419653,18.7768475,406.352463924336,3.46362506181286,-5.3135905,0.303471666666667
2,6.75,16.2898463230975,-7.89174026375708,2.04809585139567,-6.096242,-11.95562,-6.713252,-7.891952,83.6715404124142,1.3598047322675,66.00138,0.9635154,18.34745,406.486231035539,3.47288081016574,-5.40923,10.4656940833333
2,7.25,16.6536105051575,-5.95052224532685,2.15034704500793,-5.1784155,-5.245789,-6.677772,-7.8989255,83.6224495002112,1.3771600379705,66.0117,0.933536275,18.35218,406.001694890994,3.51937193462894,-5.482273,82.9578941666667
2,7.75,20.5927538644935,-0.532466354891541,1.83768709602998,-3.596037875,2.1485785,-6.6231995,-7.58094675,83.826758855342,1.45319673585001,66.040115,0.9423105,18.01276,406.297435371053,3.54928087640376,-5.5087665,190.500441666667
2,8.25,24.139396698224,7.54466649004522,2.79366373053235,-0.192359175,31.32866,-6.450013,-7.15789225,83.5936347936813,1.43674139590408,66.06243,0.9461731,18.30136,406.505741800958,3.54470783822338,-5.52571875,293.102408333333
2,8.75,26.2592733256264,21.7119374765734,2.34064499322503,7.5755925,75.2490775,-6.281343,-6.864497,83.215713474768,1.46387193544883,66.06872,0.9402877,18.238,406.366710298645,3.54671992529387,-5.445652,391.655533666667
2,9.25,30.7391266260651,33.5719972363091,2.60756495443084,14.680745,122.1703,-6.080877,-6.7291115,83.0773107606841,1.47366777107037,66.08666,0.9521829,18.27872,406.889961340199,3.56555994456909,-5.456007,487.542858333333
2,9.75,37.4814343962106,47.9077010789184,2.62113725896561,22.7233075,160.0451,-5.81231525,-6.642852,82.2711200241205,1.59378138516163,66.0887975,0.93189005,18.068715,406.717708981431,3.59242570497074,-5.4159465,569.079441666667
2,10.25,40.7575460146184,66.886786611257,2.9746841474283,28.97794,200.7693,-5.532322,-6.219458,81.8939885903921,1.61414210252887,66.10395,0.95432105,17.613545,406.550921446941,3.64990790226227,-5.432211,632.791907833334
2,10.75,45.8718698179274,80.7279477642182,2.50012848757399,36.31040625,239.747,-5.2260665,-6.0226655,81.3806628556511,1.67875104117318,66.105355,0.9335473,17.82173,406.610529378563,3.62116489831402,-5.2658605,672.892103916667
2,11.25,51.0720878929079,90.7922631990097,2.8621217747157,39.61076,266.8408,-4.9716535,-5.79867575,80.8980400112612,1.69351381398565,66.088655,0.935377125,17.559955,406.712940393213,3.64745932215418,-5.013232,722.923075
2,11.75,52.3812720410203,104.327421375521,2.898789847208,46.42207875,287.8681,-4.839631,-5.58965,80.833887217609,1.69210822695152,66.0885925,0.9321193,17.41369,407.250286333088,3.71594914519334,-4.734104,746.004766666666
2,12.25,52.3950691901024,104.520806505958,2.86916098270554,47.04701,296.4149,-4.731985,-5.5614655,80.7921008034184,1.72080777902201,66.06325,0.9211556,17.03893,407.231507021725,3.75344288613039,-4.43449925,739.194597916667
2,12.75,52.4766319550863,107.966581232959,2.77919201239081,47.399595,292.2971,-4.66651,-5.630115,80.583689218052,1.84592660209821,66.0239625,0.9246153,16.54785,407.116482576314,3.75780911853357,-4.219308,727.468058333333
2,13.25,50.4479558050306,111.11357203791,2.98274451661224,48.18219375,281.5033,-4.505096,-5.432881,80.3620383144055,1.81665209048952,66.0286425,0.9185407,16.64268,407.93718840114,3.72138494043695,-3.884221,698.769266666667
2,13.75,47.0798277307272,107.474460223609,2.65892349100741,41.0027575,246.9224,-4.659653,-5.529376,80.6837051420513,1.88186712198121,66.0216925,0.9358369,16.86224,407.948406173224,3.72330870148943,-3.591331,653.641381333333
2,14.25,42.0881517012196,100.568554034169,2.71547127113707,34.4968125,206.3702,-4.690509,-5.556693,80.3031613949956,1.85358016892636,66.018595,0.9197362,16.58536,408.056240998547,3.74027798596198,-3.555972,583.027090916667
2,14.75,38.7784823220025,83.1014742632066,2.47989615677196,26.43835,153.741025,-4.7611325,-5.5678155,81.4542092952575,1.85571376135215,66.04277,0.9092911,17.01791,407.908755321249,3.73331314025263,-3.2503005,491.795957833333
2,15.25,32.1894569703084,62.9932508720862,1.99081268891204,19.0338625,100.9081575,-4.7465675,-5.5581035,82.4806102295613,1.83430873743978,66.0287075,0.9132524,16.695065,407.456849597092,3.76781217237195,-3.130756,400.543575
2,15.75,27.0604489883933,42.0947455925822,2.17975680450418,10.4506055,52.61392,-4.90751725,-5.54787675,82.4456379218796,1.7178572959323,66.04221,0.905150625,16.079995,407.395468411891,3.7438808488115,-3.07368025,300.847408333333
2,16.25,22.1976629326327,18.1509301457081,1.88583676778285,2.3396215,10.41443,-4.963225,-5.760088,82.6848322320834,1.73505685083345,66.0424,0.8689072,16.4467825,407.000230184482,3.72745541359307,-3.09887,191.887025
2,16.75,18.4740584833891,6.48047762154724,1.59869887951715,-1.322882125,-3.654939,-5.308662,-6.030615,83.4809132660247,1.72351597355756,66.05429,0.90509765,16.116235,406.874047734028,3.77843740904912,-3.049239,75.8504433333333
2,17.25,15.1513356785807,-0.844077226470895,1.24884905791013,-3.929839,-8.094036,-5.52562875,-6.3782545,84.2952800806548,1.63712357717726,66.0626,0.884822975,16.659535,407.809442459262,3.72794318076377,-3.0823875,13.9327843333333
2,17.75,15.2098491086573,-3.54621277178718,1.80679478102561,-5.561767,-10.061797,-5.69184625,-6.62206,84.661218245681,1.60702367179202,66.07383,0.9092954,16.921175,406.643857257084,3.75331640376854,-3.29721825,1.80754391666667
2,18.25,15.8741191487503,-5.44636281763637,1.65465068181985,-6.953752,-11.737905,-5.74255825,-6.7781795,84.6546913001774,1.47504067082019,66.08182,0.912003325,17.2264025,406.783427629494,3.72232215919941,-3.4906925,0.0403568333333333
2,18.75,14.3388217165865,-3.72901748497662,2.06064567115397,-6.918396,-12.1180375,-6.011536,-6.83425275,84.8754648747692,1.45586294048841,66.0790025,0.89691635,16.731865,406.621203741625,3.68378501423694,-3.58632,0.0235728333333333
2,19.25,15.7907801998375,-5.92853699688743,1.84044041639675,-7.298201,-12.73475,-5.930994,-6.948586,85.100446571319,1.41486376851528,66.07269,0.9167629,17.2214875,405.779626281248,3.72443857337441,-3.72519875,0.02567675
2,19.75,13.4687987862037,-6.85037848205606,1.77308839216086,-7.1052875,-13.5214225,-6.0397785,-7.03014125,85.1341613947961,1.38336465360527,66.07685,0.919748525,17.5486075,405.883546275436,3.69062672307084,-3.808235,0.0241121666666667
2,20.25,14.0397841426653,-6.17397936632596,2.39821304327687,-7.152105,-11.5496425,-6.13810375,-7.1416305,85.0342090904686,1.28046048722065,66.05981,0.911716575,17.86031,405.824151163176,3.68635982443,-3.87323825,0.0250995
2,20.75,15.5509729984316,-6.2703083189887,2.22922400305008,-7.12105925,-11.27739,-6.1706595,-7.276954,85.2114409204671,1.27289590594803,66.048,0.93431185,18.0435375,406.112777897974,3.6920918132083,-3.9195165,0.0227109166666667
2,21.25,14.6015573624254,-7.07657091533795,2.12255437240807,-7.199942,-12.11732,-6.1930775,-7.375162,85.258353150642,1.36110223201355,66.046265,0.9464359,18.239945,406.757420140626,3.66144298750842,-4.013006,0.0235275
2,21.75,14.6661380194162,-7.23016697427647,2.68199507856764,-7.15299275,-12.154825,-6.08614,-7.470705,85.7507638362861,1.37161732954181,66.04175,0.93552655,18.371785,406.556749163865,3.62378006655219,-4.0727955,0.02346975
2,22.25,16.870538576197,-6.7331410620121,2.67712393307777,-6.99455930611783,-11.494045,-6.2698555,-7.2630505,85.4347659122626,1.37176281257104,66.03745,0.9437993,18.7154575,406.014915877543,3.62647284253416,-4.1973025,0.0251449166666666
2,22.75,17.3606500147517,-7.25897791658177,2.28001016387919,-7.346028,-10.472525,-6.151626,-7.3336335,85.3235765009819,1.37050848538745,66.033345,0.9347052,18.881055,405.931751827277,3.51718731690541,-4.419938,0.0253199166666667
2,23.25,15.6636454639045,-5.86743650959238,2.66938775139434,-7.40090425,-10.0545925,-6.313096,-7.435202,85.2302751373662,1.40205810086449,66.028795,0.9460495,18.658415,406.608947476692,3.50936841512172,-4.592969,0.02360575
2,23.75,16.2613331162303,-6.72534203390021,2.42192993679816,-6.9262155,-11.802785,-6.32952875,-7.373926,85.206820164307,1.33645296215857,66.03226,0.962057525,19.1383,406.385153467191,3.49435059970784,-4.6746505,0.0246714166666666
3,0.25,17.995403522272,-13.4342303096847,1.50022057364343,-10.819860125,-25.77257,-2.7196535,-4.297071,83.8424691361555,2.18737597321581,66.3220325,0.88505035,16.8829875,399.89571818139,4.08374963946854,-0.10517233,0.0232390833333333
3,0.75,18.2776110060156,-14.6154037697794,1.30396268981156,-10.8199025,-26.8964,-2.6969375,-4.1788495,84.3784167272533,2.34108003528782,66.325095,0.8838236,16.988,399.952124999637,4.05184910561883,-0.106721725,0.0222150833333334
3,1.25,17.0435163138626,-11.9369752387945,1.48594169654177,-10.5447625,-22.1925925,-2.6340715,-4.162302,83.971016801393,2.36554146375781,66.336995,0.906670225,17.65334,399.424669828874,4.08248518742561,-0.1108089,0.02283
3,1.75,16.1662166206697,-12.1633822885316,1.54234520816334,-10.223165,-21.7331975,-2.774879,-4.1456275,84.2778445184542,2.35584250623107,66.3383425,0.8936599,17.67947,399.948712726581,4.05234833122584,-0.103962385,0.0232060833333333
3,2.25,17.0136288729505,-10.0243625108149,1.56794916335016,-10.25342725,-22.43954,-2.917427,-4.50113325,84.3966617507036,2.36655887768155,66.326655,0.8943384,17.30173,400.594105064653,4.01962284241359,-0.1230149,0.021757
3,2.75,17.8469119832086,-9.88846465524935,1.51782071182276,-10.823027625,-22.89361,-2.86963675,-4.3858325,84.1508429604987,2.35544380851038,66.304365,0.907290925,18.08017,400.719181676788,4.08923937331065,-0.1381634,0.0216580833333333
3,3.25,17.7749390897665,-12.0936239838936,1.63997504273136,-11.11001125,-20.1913175,-3.08089,-4.6316785,84.1095802849255,2.38583548782889,66.286195,0.917263525,18.31972,400.644399071976,4.03830121764486,-0.1373684,0.0200293333333333
3,3.75,19.2021466322379,-10.5226795030394,1.49335771658418,-10.26636,-19.85679,-3.129691,-4.63736825,83.4996241659261,2.36251632954311,66.26305,0.9398181,18.08665,400.329669833043,4.029059127406,-0.1517776,0.0209368333333334
3,4.25,19.3303560817807,-9.6524371211454,1.64833077988459,-9.950361,-23.4294275,-3.009183,-4.62338175,83.7773086060081,2.27170655073066,66.2642275,0.94224275,18.04125,400.614995214029,3.97100746427887,-0.1767813,0.0221889166666667
3,4.75,16.3973435834034,-10.9577936498167,1.785710213818,-9.786014,-21.74204,-3.322508,-4.8927935,84.3240045985789,2.31561049780133,66.25147,0.9273576,18.10539,400.570427419818,3.99099960289049,-0.1987979,0.0196625833333334
3,5.25,17.8618396082992,-10.5309588564126,1.75772156718921,-9.147991375,-21.233465,-3.315191,-5.21916025,83.7749475834827,2.23239511466749,66.24714,0.9247553,17.89648,400.542743096076,3.98179324005247,-0.21967405,0.04593125
3,5.75,16.3962130649736,-13.0385844521007,1.68025652718412,-9.2421855,-19.592235,-3.390217,-5.0729475,83.4523379716165,2.22260474552805,66.26679,0.9155949,17.6168,400.462778951901,3.88895504123806,-0.2441726,2.75455816666667
3,6.25,17.6728362845113,-11.9265301264294,1.53631960075462,-9.5759265,-15.84975,-3.48493475,-5.221519,83.7935418554778,2.31325755747002,66.264715,0.9224095,18.0998775,400.567952373566,3.92110411337176,-0.2663498,26.4862616666667
3,6.75,19.1506432412901,-7.56411757943409,1.78009091774472,-7.9074265,-6.4676135,-3.34323925,-4.98785775,83.7138512820472,2.29007489891054,66.28067,0.9183753,17.8075275,400.390171685681,3.86782143361575,-0.299400075,120.364869166667
3,7.25,21.6868143831054,1.01326915671879,1.67500950430733,-3.95408275,17.817815,-3.30544975,-4.70616825,83.3210164081187,2.3219533237269,66.28808,0.9093326,17.4617475,400.276279090201,3.80553589964569,-0.347157425,238.164208333333
3,7.75,25.3905673109141,14.6060588811536,1.96546567896397,3.795036,70.096145,-2.881465,-4.32350325,82.6315821337434,2.38001854103198,66.303465,0.88808285,16.9391575,399.983600158523,3.80822056751929,-0.48881525,341.830533333333
3,8.25,29.572709624777,34.656888421789,2.0348288038326,14.7799825,132.9185,-2.79657775,-4.07903475,81.9703902526373,2.44975150688631,66.31279,0.8626609,16.56139,400.464414121038,3.83856103849181,-0.57791485,454.231875
3,8.75,34.7568404155586,60.5278147866631,2.00262145700815,27.6152625,191.817775,-2.4129375,-3.56454225,81.2960723329576,2.57948471544886,66.318905,0.866563325,16.6146875,400.504170144302,3.90809269828484,-0.5528098,558.7083
3,9.25,40.2975006023488,86.1699963001545,2.39355390790391,40.9905775,253.78705,-1.91106225,-3.20743125,80.8913166139543,2.73226523571753,66.330205,0.86345535,16.6178675,400.914523988354,3.90262236591714,-0.6407998,642.236133333333
3,9.75,48.3322426924414,100.705709666093,2.30830745556456,53.02232125,302.53545,-1.585305,-2.7192025,79.9378291331712,2.92800767155504,66.37166,0.86340765,16.059595,401.324985486547,3.94311338016989,-0.7040895,718.24165
3,10.25,52.2432827721068,119.041156786692,2.47176945626953,62.782425,357.98315,-1.15560175,-2.48439,79.6867345854712,2.99897647684607,66.3674825,0.857314225,15.681565,401.008996193147,4.03991239676781,-0.70262355,777.376158333333
3,10.75,60.4530988599955,151.914648696898,2.61991974577842,72.19238,403.80025,-0.64814315,-2.16359125,79.4236920901988,3.05351333179596,66.3623325,0.8403245,14.636885,400.989246844969,4.21417851200335,-0.7957696,835.893666666667
