DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
1,5.25,433.799747,8.719289,2458.992432,2.527715,0.5965855,-16.423754,-4.0847275,1.164627,1.5473545,0.100952,-0.008897,0.3787175,0.11327,101.895,95.1,4.846,0.4505905,14.79556,0.2729045,6.771,7.058,7.6925,9.185,10.55,7.1865,7.1745,7.7555,9.19,10.595,6.323,6.6755,7.6605,9.2,10.595,-15.8210775,0,0,-2,0.453629,315.3356395,333.341242
1,5.75,435.524075,8.767481,2432.5348195,2.6296185,-0.3504515,-16.753259,-4.025679,1.393409,1.596165,0.111312,-0.007037,0.3734785,0.116255,101.9,95.2,4.7535,0.434076,14.5515605,0.2994545,6.748,7.0535,7.654,9.14,10.54,7.0835,7.1215,7.7395,9.14,10.575,6.311,6.641,7.603,9.13,10.585,-14.557852,0,0,-1.885714,0.403226,314.8163655,333.26155
1,6.25,433.0316035,8.7927205,2410.170366,2.427254,0.5333705,-16.830193,-3.752576,1.82784,1.4645795,0.0964885,-0.007891,0.3864035,0.1147405,101.92,95.25,4.7315,0.431275,14.5051385,0.281934,6.6975,7.008,7.6235,9.08,10.535,7.0625,7.0735,7.689,9.07,10.565,6.199,6.615,7.5315,9.08,10.58,-14.2692585,0,0,-1.828571,0.554435,315.6631285,333.3866995
1,6.75,434.977795,8.652324,2410.274366,2.919313,-0.055641,-16.204623,-4.112578,2.1401255,1.5297615,0.103574,-0.009741,0.4158415,0.120086,101.941,95.2,4.718,0.4279975,14.360331,0.277811,6.6315,6.9565,7.563,9.035,10.525,6.9935,7,7.606,9.01,10.555,6.22,6.53,7.4575,9.025,10.57,-13.4391985,0,0,-1.714286,0.453629,318.277537,333.861992
1,7.25,437.242482,8.624542,2422.910448,2.678296,1.728855,-14.884114,-3.859467,1.4271775,1.63868,0.1137325,-0.010558,0.441708,0.124596,101.94,95.1,4.4685,0.430783,14.31172,0.293461,6.6135,6.947,7.5245,8.955,10.51,6.959,6.956,7.562,8.94,10.53,6.114,6.446,7.404,8.95,10.545,-9.524563,6.345476,0.353774,1.3714285,0.973528,317.776485,334.414622
1,7.75,437.222684,8.887075,2456.3030445,2.1050055,1.1579465,-13.930548,-2.8763625,3.508072,1.6088185,0.119803,-0.013771,0.4284835,0.1382565,101.979,95.15,4.5575,0.4312105,13.9445005,0.274931,6.5865,6.9365,7.514,8.895,10.5,6.9465,6.951,7.5345,8.865,10.515,6.192,6.4245,7.36,8.89,10.54,5.439276,50.646298,2.712264,22.885714,4.032258,321.39741,335.15068
1,8.25,438.5835405,8.807763,2502.567583,1.805275,1.3124355,-10.048501,-0.98582,9.3766755,1.753105,0.132337,-0.019721,0.4528745,0.167523,101.995,95.1,4.9805,0.471107,13.929402,0.253846,6.693,6.919,7.513,8.85,10.49,6.9665,6.9245,7.507,8.805,10.485,6.352,6.6095,7.376,8.83,10.52,29.0028975,140.599295,8.136792,63.314286,11.189516,324.1963305,338.8284845
1,8.75,439.75458,8.932948,2444.219671,1.4208895,1.531839,-5.4768055,6.945782,21.07146,1.854501,0.1635795,-0.029618,0.505062,0.18871,102.004,93.15,5.9265,0.697913,14.7065785,0.2952185,6.9205,7.0445,7.5405,8.805,10.475,7.1685,7.1495,7.5175,8.755,10.46,6.798,6.87,7.4265,8.8,10.52,64.9651865,233.5487665,13.5023585,107.914286,18.220766,326.041143,344.894311
1,9.25,440.756054,8.9445375,2364.624788,0.394386,2.3738195,-0.343857,19.169841,40.087058,2.0207225,0.179472,-0.036991,0.551295,0.2098715,102.0315,90.35,6.768,1.001103,15.166704,0.317545,7.2705,7.2865,7.5655,8.75,10.47,7.325,7.3125,7.582,8.705,10.45,7.3045,7.2435,7.5085,8.76,10.515,116.403023,382.079906,24.351415,186.5142855,33.770161,326.104743,351.6850865
1,9.75,438.497188,9.578985,2345.999022,0.3067075,3.4270795,4.674098,28.516659,47.2469725,2.2517625,0.1909225,-0.044697,0.565948,0.24356,102.043,86.95,7.7235,1.3886975,15.836291,0.376376,7.5465,7.4875,7.6955,8.74,10.47,7.801,7.7395,7.7,8.68,10.445,7.9555,7.4945,7.641,8.77,10.51,157.288929,540.364277,32.0165095,255.057143,41.9606855,325.01431,358.521686
1,10.25,439.1329045,9.7084425,2287.2742465,-0.807614,3.1568825,11.282022,39.1103395,57.699654,2.6015975,0.2103845,-0.047183,0.609007,0.2596965,102.0475,83.8,8.35,1.85903,16.2855835,0.3933405,7.815,7.7275,7.8375,8.745,10.465,8.345,8.305,7.9955,8.66,10.45,8.82,8.25,7.854,8.775,10.5,194.1237885,603.172738,33.9622645,278.6,49.420363,321.404308,365.3685175
1,10.75,438.6369735,9.8350015,2276.412798,-0.928817,4.9059505,17.749493,48.542398,62.129331,2.4694835,0.216775,-0.055871,0.633925,0.271248,102.0435,80.4,8.975,2.343325,16.7687725,0.4423965,8.44,8.19,8.0125,8.75,10.46,8.995,8.86,8.34,8.685,10.465,9.525,8.83,8.15,8.795,10.49,225.974694,700.1175085,38.9150945,338.3142855,57.585685,319.178602,370.472246
1,11.25,435.4647815,9.912391,2218.510376,-1.5635,4.643093,23.8403315,54.2882525,62.262484,2.4318345,0.204487,-0.048383,0.6884755,0.282981,102.02,77.69,9.59,2.818382,17.2162825,0.427203,9.12,8.705,8.33,8.77,10.46,9.545,9.35,8.725,8.735,10.455,10.405,9.52,8.535,8.825,10.485,230.969125,754.1128085,41.8632075,368.7714285,62.6512095,315.460211,373.8074855
1,11.75,431.775421,10.130745,2182.5855575,-1.681804,3.424085,27.4819395,63.410808,72.8138885,2.575553,0.2196225,-0.057246,0.7091185,0.291779,101.9795,76.02,10.11,3.148181,17.6678125,0.453604,9.915,9.19,8.645,8.8,10.46,10.12,9.96,9.085,8.82,10.42,10.93,10.16,8.88,8.88,10.475,256.375525,830.9048175,44.0448115,400.2857145,67.918347,311.0821315,379.389012
1,12.25,428.9225965,10.23346,2160.268239,-1.946772,4.663261,31.268978,67.4753975,76.796063,2.499441,0.2355375,-0.061101,0.747728,0.2920025,101.9355,73.61,10.55,3.430006,18.130629,0.46616,10.41,9.825,9,8.87,10.45,10.505,10.37,9.425,8.915,10.415,11.685,10.745,9.385,8.995,10.465,269.8716875,883.1962395,46.875,435.9714285,68.6491935,308.849505,382.7419315
1,12.75,428.735974,10.166226,2148.206338,-1.858684,4.182496,33.706029,68.7423055,77.480529,2.363474,0.210125,-0.047304,0.7458015,0.2918205,101.8915,71.85,10.96,3.7101245,18.4950115,0.4714,10.85,10.25,9.24,8.945,10.45,11.015,10.77,9.79,9.03,10.41,12.395,11.29,9.825,9.075,10.46,261.4842115,836.3689775,46.6981135,415.9142855,67.061492,304.540373,384.9391635
1,13.25,426.446177,10.247631,2145.8650005,-1.638859,3.571428,33.886861,61.492896,74.301769,2.294153,0.2214915,-0.051979,0.7224755,0.2873215,101.86,70.575,11.465,4.1833005,18.8169095,0.436693,11.11,10.665,9.61,9.02,10.455,11.455,11.27,10.13,9.125,10.405,12.735,11.765,10.135,9.14,10.465,234.33544,773.090482,45.04717,386.8857145,64.4153225,306.286008,386.0275745
1,13.75,423.506952,10.226771,2119.041044,-1.287401,2.844291,31.3590235,57.597012,70.0927825,2.258421,0.214747,-0.0464425,0.7105655,0.281993,101.83,68.925,11.725,4.245756,19.0398475,0.4214085,11.52,10.97,9.935,9.08,10.455,11.775,11.59,10.385,9.23,10.42,13.095,12.155,10.42,9.205,10.48,217.8109085,717.6850765,43.160377,379.685714,61.844758,307.0759315,385.1576485
1,14.25,423.5762035,10.1032385,2101.0337865,-1.412005,1.948472,28.2465335,38.836852,63.302789,2.445192,0.21551,-0.048861,0.67273,0.272691,101.81,67.69,11.895,4.4359005,19.3343535,0.3553435,11.705,11.175,10.15,9.195,10.455,11.92,11.815,10.65,9.395,10.425,13.215,12.4,10.69,9.345,10.49,172.6808815,582.2561695,34.4929245,303.057143,51.3356855,306.4165875,382.932674
1,14.75,424.0515895,10.246997,2096.3307755,-0.4157585,2.0532185,22.512074,29.35925,55.3333965,2.347782,0.2026855,-0.048292,0.648449,0.2594815,101.8,66.695,12.115,4.6014575,19.473011,0.2858965,11.805,11.315,10.395,9.255,10.445,12.05,11.935,10.875,9.565,10.415,13.06,12.425,10.905,9.49,10.48,134.5350855,539.0716805,29.95283,266.8285715,49.6471775,307.123276,380.271723
1,15.25,422.767455,10.240366,2083.842307,-0.137268,1.498772,19.352294,14.607158,44.861922,2.2955165,0.190295,-0.041681,0.6242425,0.241498,101.799,67.26,12.25,4.837166,19.551757,0.211567,11.8,11.41,10.59,9.37,10.45,12.11,11.91,11.01,9.71,10.43,12.95,12.33,11.02,9.64,10.48,85.296862,419.271445,26.415094,223.828571,39.768145,305.255741,378.618933
1,15.75,422.906223,10.344767,2080.101129,0.6957415,1.224658,13.944793,2.0758955,32.192019,2.02812,0.1739895,-0.0324645,0.520569,0.208594,101.79,67.89,12.26,4.522427,19.5452365,0.173994,11.8,11.48,10.69,9.51,10.45,12.06,11.86,11.1,9.79,10.44,12.61,12.15,11.03,9.71,10.46,40.944478,280.728555,19.339623,151.085714,29.737903,300.854303,374.20335
1,16.25,424.033088,10.4954005,2113.7056075,1.117768,0.388903,7.687387,-3.476875,14.635381,1.9639095,0.1419105,-0.022044,0.4507395,0.1679455,101.8,69.68,11.91,4.137703,19.379055,0.171606,11.65,11.36,10.77,9.65,10.45,11.79,11.74,11.09,9.9,10.45,12.13,11.92,11.07,9.85,10.47,3.069675,147.356052,10.259434,80.628571,16.129032,299.319654,368.032279
1,16.75,425.722528,10.388506,2118.40641,1.26874,0.4128135,2.667438,-5.250445,3.229146,1.683708,0.102586,-0.0092455,0.3895785,0.112548,101.8,72.52,11.23,3.657226,19.2146035,0.213884,11.33,11.21,10.75,9.77,10.46,11.5,11.49,11.08,10,10.47,11.61,11.54,11.02,9.94,10.49,-34.400158,48.061105,3.066038,23.885714,5.241935,297.997849,361.280719
1,17.25,428.980204,10.233814,2146.784788,0.950264,0.1077295,-4.428563,-3.078908,0.6764165,1.5268655,0.079705,-0.003672,0.3463255,0.0803355,101.81,76.21,10.51,3.062032,19.0424325,0.267036,10.86,10.92,10.65,9.81,10.46,11.18,11.23,10.99,10.13,10.48,10.99,11.13,10.92,10.08,10.52,-52.0146,5.522914,0.353774,0,0.655242,295.289889,350.709444
1,17.75,432.937008,10.2541185,2195.755801,1.177922,-0.3348805,-9.971946,-4.056331,0.51309,1.4839605,0.080158,-0.003204,0.355879,0.0768055,101.8,79.9,9.91,2.504759,18.649291,0.302852,10.41,10.54,10.5,9.88,10.47,10.81,10.86,10.81,10.19,10.47,10.38,10.73,10.75,10.14,10.54,-50.207611,0.117509,0,-3.142857,0.201613,294.345562,344.421107
1,18.25,432.872892,10.175239,2193.074625,1.296464,-0.3106995,-13.834722,-4.665246,0.428018,1.4774445,0.0784405,-0.004177,0.3599485,0.0827245,101.84,82.2,9.48,2.056152,18.3017775,0.3404995,9.92,10.16,10.36,9.91,10.48,10.43,10.5,10.6,10.19,10.48,9.84,10.22,10.52,10.15,10.54,-46.327455,0,0,-2.914286,0.352823,297.027916,342.299358
1,18.75,435.3509905,10.102259,2208.8437395,1.714528,0.015734,-16.284436,-4.151932,0.543153,1.419403,0.087527,-0.004745,0.3569885,0.080486,101.839,84.7,9.02,1.81609,18.005872,0.3249275,9.63,9.88,10.2,9.93,10.48,10.03,10.13,10.4,10.2,10.49,9.32,9.78,10.31,10.15,10.52,-45.969874,0,0,-2.628571,0.403226,295.564415,342.284576
1,19.25,437.066208,9.947517,2225.827476,1.730796,0.3918545,-16.815344,-2.9868535,0.731433,1.5380445,0.0839655,-0.004056,0.3515605,0.0780485,101.857,86,8.77,1.477258,17.8258195,0.331045,9.24,9.64,9.95,9.94,10.49,9.77,9.82,10.21,10.2,10.5,8.84,9.42,10.08,10.11,10.51,-40.351938,0,0,-2.571429,0.453629,301.349893,340.783456
1,19.75,437.388708,9.814449,2241.8487005,1.915259,-0.232671,-18.017683,-4.0703795,0.4930135,1.513451,0.0871345,-0.0038325,0.3624605,0.082793,101.872,87.5,8.54,1.265612,17.6604395,0.329511,8.95,9.35,9.83,9.96,10.49,9.54,9.59,10.01,10.16,10.51,8.54,9.07,9.83,10.08,10.52,-37.92398,0,0,-2.514286,0.453629,302.564859,340.128613
1,20.25,437.828246,9.683445,2287.709865,1.976751,-0.72125,-17.845839,-4.602702,0.2172895,1.629442,0.0873425,-0.004168,0.3728145,0.088623,101.873,88.9,8.05,1.176154,17.3685035,0.2999045,8.66,9.07,9.65,9.96,10.51,9.29,9.35,9.82,10.15,10.52,8.34,8.76,9.71,10.07,10.53,-36.751174,0,0,-2.342857,0.504032,302.404481,340.048888
1,20.75,442.0413755,9.869453,2330.684995,2.333474,1.696494,-18.554085,-5.170411,0.4184135,1.5961735,0.099524,-0.006421,0.368892,0.088584,101.874,89.2,7.843,1.137861,17.124366,0.325884,8.55,8.85,9.51,9.94,10.51,9.06,9.12,9.65,10.09,10.53,8.1,8.55,9.55,10.04,10.54,-33.973046,0,0,-2.4,0.453629,303.036799,338.836667
1,21.25,443.524884,9.423834,2298.126099,2.492394,0.812264,-18.551063,-4.8137095,0.3326355,1.4777015,0.0903165,-0.004407,0.357825,0.0904675,101.88,90.7,7.442,0.966844,17.086996,0.320115,8.44,8.71,9.36,9.93,10.53,8.81,8.92,9.51,10.09,10.55,7.921,8.39,9.34,10.01,10.56,-30.897363,0,0,-2.457143,0.554435,306.424359,338.971229
1,21.75,444.635206,9.276346,2311.274902,2.296592,-0.339478,-19.005872,-5.585817,0.3610195,1.693103,0.0941125,-0.0073255,0.357103,0.101085,101.89,90.3,7.401,1.013193,16.8844985,0.301268,8.18,8.54,9.2,9.89,10.54,8.65,8.67,9.33,10.05,10.58,7.746,8.22,9.14,9.97,10.57,-30.532742,0,0,-2.342857,0.604839,310.918458,338.530466
1,22.25,444.614003,9.2586645,2339.5203915,2.36967,-0.735872,-18.416653,-5.020044,0.319508,1.594917,0.095926,-0.0066735,0.3867345,0.0999385,101.894,90.8,7.188,0.917854,16.8359445,0.299941,8.01,8.39,9.06,9.86,10.55,8.48,8.5,9.26,10.01,10.59,7.572,7.995,9,9.93,10.6,-27.754794,0,0,-2.457143,0.554435,310.932188,338.720349
1,22.75,444.0085435,9.4388145,2318.122253,2.2088555,1.313779,-17.799244,-4.3846255,0.038259,1.73654,0.1031715,-0.008524,0.3682375,0.108667,101.89,91.2,7.008,0.89512,16.7161425,0.2999985,7.841,8.23,8.95,9.84,10.56,8.45,8.46,9.11,9.95,10.59,7.382,7.886,8.83,9.9,10.61,-26.545378,0,0,-2.4,0.554435,312.579444,338.483156
1,23.25,445.661412,9.481863,2341.064596,2.572719,-0.2995575,-18.022025,-5.8216985,0.266116,1.701877,0.108972,-0.0090095,0.3906025,0.1188495,101.901,91.7,6.93,0.862524,16.518831,0.298555,7.723,8.11,8.78,9.8,10.58,8.27,8.39,8.98,9.88,10.61,7.328,7.744,8.69,9.84,10.63,-26.632647,0,0,-2.628571,0.504032,311.43881,338.045609
1,23.75,440.852823,9.506492,2324.396758,2.4607,0.33702,-18.181045,-6.928199,0.310634,1.72842,0.107357,-0.00929,0.410456,0.1168145,101.915,92.3,6.43,0.786551,16.4460825,0.2805355,7.617,8.01,8.7,9.75,10.58,8.16,8.26,8.85,9.83,10.63,7.205,7.662,8.58,9.79,10.64,-26.671953,0,0,-2.457143,0.554435,312.555983,337.49438
2,0.25,436.32093,8.4565875,2236.9587915,2.151247,-0.4651925,-25.113308,-6.7494605,1.006737,1.6808065,0.1077135,-0.007688,0.3937075,0.1022865,101.728,82.3,6.47,1.516219,15.2996415,0.355361,8.0005,8.49,9.5,10.675,11.095,8.345,8.39,9.535,10.8,11.245,7.2425,7.937,9.345,10.755,11.14,-49.9854205,0,0,-3.085714,0.579637,283.674783,332.788816
2,0.75,435.478187,8.36373,2240.037723,2.28526,0.075997,-25.508474,-7.4920635,1.196158,1.6770315,0.096456,-0.006893,0.3832545,0.1104305,101.7245,83,5.947,1.414238,14.7894705,0.35287,7.842,8.3,9.31,10.575,11.105,8.14,8.11,9.32,10.705,11.28,7.103,7.737,9.165,10.645,11.145,-50.0858895,0,0,-3.085714,0.655242,281.1312045,331.929513
2,1.25,440.841997,8.2071225,2257.610674,2.0381955,-0.64596,-25.3559635,-5.8830245,1.750829,1.529445,0.092873,-0.0061,0.411226,0.10373,101.735,83,5.685,1.408335,14.686996,0.345119,7.662,8.185,9.125,10.495,11.125,7.985,8.0155,9.12,10.605,11.3,6.9935,7.5455,9.045,10.595,11.155,-44.879976,0,0,-2.971429,0.655242,284.591613,331.741394
2,1.75,437.955375,8.121399,2293.107912,2.191337,0.213843,-25.0986255,-6.1655155,1.739368,1.6274335,0.1015495,-0.005522,0.3952575,0.1047555,101.714,83.9,5.703,1.284625,14.669876,0.352153,7.4945,8.015,8.99,10.425,11.13,7.804,7.8365,8.945,10.52,11.31,6.8,7.4415,8.86,10.525,11.16,-45.0700395,0,0,-2.9428575,0.604839,287.29808,330.0215905
2,2.25,435.005427,7.874886,2288.262318,1.846766,-0.9528605,-25.388082,-5.615147,0.425422,1.6429665,0.0982265,-0.005757,0.3644495,0.104641,101.711,84.6,5.443,1.194467,14.3729605,0.3344005,7.386,7.82,8.835,10.34,11.13,7.6545,7.6725,8.75,10.415,11.3,6.661,7.358,8.73,10.46,11.165,-45.780004,0,0,-2.857143,0.655242,288.07007,330.029642
2,2.75,435.333695,7.754172,2266.184597,2.277468,-1.273512,-25.008291,-7.140891,0.531393,1.699211,0.103,-0.007376,0.3913125,0.107671,101.692,85.1,5.253,1.162357,14.1994375,0.3442345,7.2425,7.6895,8.655,10.26,11.125,7.5305,7.5375,8.575,10.32,11.295,6.5005,7.208,8.59,10.385,11.165,-39.560493,0,0,-2.8285715,0.655242,288.1864585,329.2786525
2,3.25,437.45208,7.7142385,2251.421185,2.180999,-0.2844925,-25.2966045,-7.604622,1.089439,1.5385845,0.1075165,-0.008713,0.422572,0.102642,101.675,86,4.986,1.073094,14.0928625,0.376612,6.98,7.598,8.52,10.16,11.125,7.382,7.4005,8.46,10.22,11.29,6.348,7.074,8.435,10.305,11.17,-42.6830155,0,0,-2.971429,0.655242,286.93459,328.1223595
2,3.75,437.776949,7.468767,2288.097939,1.951102,-0.49395,-25.3099545,-6.097449,0.473137,1.5111745,0.098114,-0.006436,0.389139,0.109535,101.6845,87.2,4.872,1.028669,13.854349,0.3505795,6.8295,7.431,8.425,10.08,11.12,7.2905,7.293,8.325,10.14,11.3,6.2075,6.9135,8.35,10.195,11.17,-41.1491375,0,0,-2.914286,0.655242,285.025738,327.054062
2,4.25,433.266208,7.516595,2298.4023955,1.98659,-1.349673,-24.97396,-5.6005825,0.777266,1.667352,0.1001825,-0.007435,0.4182895,0.104954,101.694,87.5,4.705,1.007965,13.937452,0.343471,6.7105,7.3035,8.345,10.005,11.12,7.234,7.2485,8.185,10.06,11.305,6.052,6.766,8.215,10.1,11.17,-39.146143,0,0,-2.628571,0.705645,286.2147005,325.805835
2,4.75,437.0739515,7.427786,2299.869376,1.894334,0.476382,-25.028159,-6.2655565,0.6848485,1.598719,0.097682,-0.004457,0.39591,0.1083,101.6995,87.7,4.62,0.981334,13.6042515,0.358801,6.582,7.1725,8.235,9.93,11.115,7.018,6.994,8.055,9.945,11.3,5.9855,6.5955,8.095,10.015,11.155,-36.3189685,0,0,-2.857143,0.705645,285.7619975,325.2047985
2,5.25,437.184381,7.388879,2327.534176,2.112993,-0.565826,-25.3414445,-6.317913,0.3391095,1.5437115,0.101973,-0.007652,0.372739,0.104492,101.709,88.5,4.607,0.914673,13.412927,0.339197,6.4415,7.072,8.085,9.835,11.105,6.8675,6.8765,7.9575,9.82,11.295,5.8515,6.4625,7.951,9.915,11.15,-32.4657545,0,0,-2.7714285,0.705645,290.0073875,324.029852
2,5.75,434.082734,7.212662,2380.249716,1.822908,-1.762484,-24.714151,-6.6359585,1.2566215,1.606666,0.0930805,-0.005946,0.3644835,0.1076475,101.7175,88.7,4.35,0.876006,13.34451,0.355723,6.381,6.932,7.965,9.745,11.095,6.722,6.7385,7.909,9.735,11.265,5.7325,6.411,7.8445,9.805,11.14,-33.170705,0,0,-2.8,0.705645,290.755842,324.3639375
2,6.25,433.600518,7.2003965,2402.127332,1.8792665,-1.036048,-25.1149525,-4.4418045,1.408356,1.460642,0.0938825,-0.005959,0.377061,0.10225,101.7385,88.2,4.26,0.863306,13.293619,0.350307,6.278,6.7935,7.9065,9.66,11.09,6.6635,6.6365,7.7585,9.635,11.24,5.5105,6.253,7.7085,9.69,11.135,-31.124218,0,0,-2.685714,0.705645,290.7838395,323.7145925
2,6.75,433.847044,7.1286765,2345.465107,1.960868,-0.067696,-25.616993,-4.521134,0.4757835,1.378618,0.095558,-0.003743,0.385515,0.0971765,101.7405,88.2,4.0465,0.887618,13.1531435,0.365795,6.193,6.701,7.8025,9.575,11.085,6.4475,6.4195,7.6575,9.545,11.225,5.3635,6.157,7.572,9.615,11.135,-29.3159175,2.9377205,0.235849,-0.6571425,1.1844755,291.722137,323.149042
2,7.25,433.103799,7.347904,2329.90255,1.430954,-0.0029065,-24.763391,-4.0836,1.320664,1.389277,0.0916095,-0.004293,0.391614,0.0977865,101.7565,87.4,4.061,0.911758,12.914028,0.364173,6.1525,6.634,7.6815,9.475,11.06,6.253,6.301,7.5095,9.45,11.185,5.2825,5.9705,7.418,9.51,11.11,-11.789001,42.9494715,3.596698,21.685714,5.267137,294.3477625,324.7744555
2,7.75,435.979344,7.553601,2346.895421,0.827787,0.203453,-20.548634,-4.569023,12.331174,1.44039,0.118016,-0.014816,0.4050005,0.126926,101.7625,86.9,4.662,1.043153,12.686428,0.3523315,6.186,6.623,7.606,9.375,11.035,6.25,6.2725,7.372,9.34,11.14,5.422,5.9695,7.313,9.39,11.08,23.016743,168.625147,17.334906,84.0857145,19.405242,292.422997,334.88686
2,8.25,435.437296,8.00805,2377.9617895,0.2030295,0.388799,-12.515048,5.169866,32.111349,1.833224,0.147551,-0.024967,0.4768145,0.187569,101.797,83.9,5.759,1.516709,13.737358,0.3496655,6.437,6.771,7.5765,9.28,11.015,6.7335,6.6445,7.374,9.255,11.085,5.8235,6.0635,7.301,9.295,11.045,76.0076875,371.680376,33.07783,174.7714285,37.172379,286.686681,345.2921665
2,8.75,431.244839,8.467492,2254.869274,-0.2961155,0.806143,-3.053093,21.36748,49.4355125,2.2444115,0.182368,-0.03779,0.5486885,0.2245745,101.835,78.65,6.832,2.015418,14.552237,0.319089,6.923,7.0265,7.635,9.24,10.98,7.109,7.077,7.506,9.19,11.065,6.431,6.496,7.3755,9.25,11.035,140.7489635,560.458284,44.103774,266.0857145,51.234879,281.7972365,355.461586
