DOY2,HR2,TAU,H,LE,FC,CO2,H2O,T_SONIC,PA,VPD,WS,USTAR,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_2_1_1,PPFD_IN,RH,TA,SW_IN,SW_OUT,LW_IN,LW_OUT
1,8.75,-0.38872923765,-50.4951707698335,3.434256,0.5236954,419.718654646061,0.86699725,2.86885000000003,101.044072238889,0.336053387418714,0.4160501,0.0606865113035641,2.311875,6.43445,8.757,-38.74975,-37.29525,55.841296,41.733,3.354725,14.61225,1.507525,223.73475,322.726
1,9.25,-0.4603966983,-31.0279079151629,10.16960875,-3.743413,419.716327329101,1.78338325,3.52215000000003,101.080305235417,0.3556439,0.495027604371341,0.0731035716271001,2.356125,6.404325,8.75175,-37.2545,-37.161,55.843298275,34.37175,4.006575,18.9605,2.0692,230.61925,332.194
1,9.75,-0.4591880201,-30.3605940259646,15.7011165826487,-4.89383,417.022591751364,3.55839970085117,4.38161847521462,101.131918608333,0.323526519514376,0.44354585,0.102284197632325,2.679875,6.37245,8.747,-34.60775,-37.1165,114.99517375,32.4225,4.837925,40.01275,3.944725,233.23225,341.74325
1,10.25,-0.517032725,-27.6502109895878,18.6533203285556,-3.2471,415.36315,3.89672329594477,5.40467763709977,101.158922954166,0.258197,0.394402425,0.101510125,3.37975,6.3677,8.734,-26.99875,-29.608,181.492951249999,32.07225,5.518325,69.13,5.070025,238.104,348.746
1,10.75,-0.5998976738,-24.56648,23.7703973410161,-0.763089875,416.075525,4.07232798565318,6.06640000000004,101.040511258333,0.077097955,0.5481163,0.115420086801796,3.840375,6.401,8.724,-20.74,-24.16975,151.109540499999,28.5655,5.852275,50.329,3.29735,242.258,351.08475
1,11.25,-0.5726905,-16.78372,23.7633225,-4.0409205,416.7349,4.2519709701941,6.7638,101.031873640406,0.122099275102461,0.747491992665815,0.1168643,4.16375,6.48325,8.7095,-7.5545,-22.3675,139.322815,28.325,6.288975,47.798,3.77125,247.567,354.5565
1,11.75,-0.570708,-18.433725,15.0482804873154,-7.9016717462756,416.4157,4.2158766694837,6.83655981712274,100.984,0.3426975,0.4662302,0.0837079960552953,4.459375,6.584425,8.705,-6.9399,-14.52175,147.923698499999,26.418,6.3183,49.53825,3.76495,250.59025,356.461
1,12.25,-0.6204887,-11.1635875,23.7238975,-5.04132986218126,415.5392,4.12819430131547,7.76740000000002,100.958,0.372954013975181,0.660282429879114,0.0848170965299313,4.903125,6.75275,8.7005,-6.8499,-7.819125,162.70271275,24.227,6.941825,56.04275,4.700225,250.65675,357.63125
1,12.75,-0.633945093625,-11.71836,25.71657,-2.30037202767215,415.4497,4.12022218698013,8.13792887859337,100.9074,0.371704125268783,0.81376965,0.1242735,5.372,6.909325,8.696,-4.7131,-7.5006,179.89113125,23.025,7.4925,70.3215,4.94285,250.4135,360.1425
1,13.25,-0.597588906125,-10.17641125,22.2711951809717,-3.50899538266249,414.922875,4.19794941233323,7.71525000000003,100.87825,0.691362818154306,0.505104875,0.09314375,5.845875,7.06555,8.7025,-0.946899999999999,-4.727125,162.68269,21.71375,7.686925,54.28575,4.8108,249.894,360.377
1,13.75,-0.5874987885,-9.490669,23.0857833155675,-4.0149956188748,414.907125,3.97128089481458,8.10070681990515,100.849375,0.945147417476693,0.55959275,0.0750593455611417,6.132625,7.239525,8.6925,4.17795,7.24025,162.68269,21.17975,7.666775,48.5905,3.8177,251.8885,362.543
1,14.25,-0.6086335,-32.6132475,20.9661561191089,-3.9312634693459,414.804375,3.88517166935972,8.24750491929053,100.844125,0.846660143315759,0.694045575032435,0.118773460360192,6.380625,7.4322,8.689,6.65485,7.377625,153.7169475,20.13175,7.776225,43.7965,2.79705,248.908,363.58475
1,14.75,-0.75841182,-36.2381225,15.0843288518651,-0.0599500868458408,414.8135,3.97186441303127,8.57694911533054,100.83975,1.06729632341195,0.527649875,0.0948804311451337,6.624,7.643825,8.69,6.6543,7.4025,153.1919065,18.89575,8.034375,46.43275,3.9498,249.49375,363.85775
1,15.25,-0.4807431,-42.99665,13.2918826660417,-0.0746936,414.2146,4.08569066922715,8.33519049871959,100.82545,0.986184575,0.543576025,0.0746318775,7.010875,7.84385,8.679,6.1367,7.377075,89.897769,18.63175,8.02765,41.8385,2.849625,247.2135,363.4465
1,15.75,-0.5936572,-53.7759975,7.51025455462352,-0.6526039,414.077710993385,4.22591576065464,8.07780341741357,100.82205,0.900099049999999,0.59099565,0.0738125330345184,7.32975,7.99915,8.6735,5.962325,7.188425,55.841296,18.52325,8.010025,16.54775,1.583975,244.285,358.53475
1,16.25,-0.5005831499,-60.65785,1.22302464173118,-1.70879735110309,413.884125,4.10531060783233,8.12229690990364,100.801725,0.6784269,0.409205075,0.0541977225,7.409375,8.1285,8.6725,-7.38685,-5.460525,55.825500275,20.18175,7.949125,6.7758,0.8084,241.4505,354.434
1,16.75,-0.4499091151,-81.5958846638159,0.0355362054856009,0.156506558196503,413.88705,4.42214019370232,8.25294816488132,100.95553325625,0.638014191324898,0.348676235787915,0.0322000180488937,7.331,8.2295,8.6615,-22.50275,-11.4765,55.47065265,23.75225,7.85285,3.064475,0.217025,243.36675,349.295
1,17.25,-0.4023212128,-103.656365,-5.27200209053382,-0.735614,415.493111059098,4.49958937841376,8.11970000000001,100.9567354875,0.567277885792397,0.21012225,0.020207985728909,7.1725,8.308,8.666,-41.9575,-28.96125,3.7462725,26.89575,7.139975,-2.84065,-0.02565,245.008,341.36825
1,17.75,-0.3452440114,-92.787125,-7.75889514041397,-0.77682203512759,416.2531,4.70922985913924,7.84900000000001,100.699759483333,0.285702019145817,0.3682678,0.0196002087916743,7.109625,8.4085,8.6705,-55.7295,-42.6685,0,31.0685,7,-3.96415,-0.186525,243.89475,334.32775
1,18.25,-0.541401708125,-77.693765,-9.29561511637388,0.67336235,415.69884837172,4.66266383408609,7.45987499999999,100.896398029513,0.437927043346969,0.32317075,0.0162533853614244,7.04825,8.47425,8.6705,-61.0065,-48.6515,0,35.27625,6.9016,-3.76855,-0.0788,244.1095,327.34025
1,18.75,-0.5317892883,-115.559385383396,-5.97309879849531,-2.30733695488461,416.661768744874,4.40364336800064,6.94070000000004,100.911355600694,0.108514056246096,0.2150487,0.0167997803412302,6.868625,8.51,8.685,-62.15375,-59.47175,0,46.2535,5.9875,-3.258825,-0.59125,242.207,325.71225
1,19.25,-0.37862652265,-79.59693,-6.72309767405948,-0.702152627581777,416.71029166136,4.59476989474745,6.33300000000002,100.995096478472,0.195939649999999,0.46977195,0.01792306,6.513375,8.51375,8.6895,-61.0455,-63.31425,0,45.1485,5.3865,-3.4172,-0.7634,240.57525,324.87625
1,19.75,-0.453861229475,-98.405565,-6.37245277196087,-0.539255654275572,393.386684108275,4.44904684659616,5.0176,100.93671576875,0.0024019870098669,0.2745318,0.0166564101038653,6.1945,8.4875,8.6895,-61.03425,-63.31425,0,44.68175,4.654025,-3.096525,-0.352425,239.6595,323.261
1,20.25,-0.377180375,-84.6995,-20.4778836021004,-3.43750785126259,412.82925,4.54110145539511,4.97560830487128,100.922677494791,0,0.334130983362872,0.0197438046597289,5.90875,8.446,8.695,-61.0465,-64.01425,0,45.80725,4.4087,-3.077725,0.15495,235.8585,322.166
1,20.75,-0.35751385,-95.8833450858434,-8.94334817387057,0.452415225,397.072641801863,4.01940622879327,5.29569331510303,100.930852457638,0.0535633561493498,0.328535231802722,0.022998555,5.6355,8.3845,8.6995,-60.9685,-66.2485,0,45.87425,4.745125,-2.857525,0.05855,235.24225,321.931
1,21.25,-0.274296,-90.6799934304226,-8.04569263812149,0.031691725,414.489375,0.977624439061858,4.78100805589887,100.771740760417,0,0.5095882366729,0.018429825,5.40275,8.345,8.7095,-60.97075,-66.25625,0,46.0735,4.51735,-2.87795,-0.023225,236.82525,322.0725
1,21.75,-0.245676690125,-88.2386616036365,-15.7121740950114,-7.20169326504618,378.200625788544,0.69998885,4.68194782702076,100.782506763889,0.051780224408582,0.33753625,0.0234094875,5.20825,8.296,8.7195,-63.78225,-66.25625,0,46.72725,3.919075,-2.86025,-0.251925,237.186,321.026
1,22.25,-0.394529137,-77.0341549141412,-5.882795,-2.7996831,413.9919,2.1352695,3.98817413486869,100.792128420833,0.211210616971468,0.297380047358174,0.022642935,4.969625,8.25225,8.7305,-63.914,-66.2585,0,50.833,3.596275,-3.084,-0.1262,236.066,318.362
1,22.75,-0.5175878112,-95.6980447383755,-7.80804201634669,-2.64396935881253,400.633821055307,2.74016653787632,3.74917510180966,100.800470785416,0.243199075287964,0.302138765015739,0.0231682088537871,4.740375,8.2085,8.7405,-61.835,-66.2585,0,49.90025,3.155325,-2.91415,-0.266725,235.60275,317.134
1,23.25,-0.64468231405,-93.008990975716,-7.80496756754642,-24.660889,363.583178196942,3.16738174819346,3.69717304831578,100.808721716667,0.0612907519628238,0.453850504740928,0.025099785,4.54425,8.15475,8.7415,-59.1285,-66.25625,0,47.104,3.229175,-2.6782,-0.3823,233.80825,316.88725
1,23.75,-0.5469491075,-95.9921783316066,-11.3138479572561,-1.2244935,417.611789865982,3.04482918929142,3.44363286132753,100.85200385,0.0823903935709915,0.284244977509439,0.02051706,4.363125,8.09325,8.747,-54.04825,-66.264,0,47.07,3.05375,-2.995575,-0.722175,232.97575,317.7105
2,0.25,-0.2612782,-79.3000204079623,-39.7292,0.319146395929144,387.83811190163,3.68722632101988,3.09080000000002,100.9552,0,0.4552524,0.0232103259418142,3.297775,11.172,10.02325,-72.99825,-66.89925,0,45.725,2.532375,-3.07475,0.103125,221.797,311.6645
2,0.75,-0.2930800603,-69.1257732537888,-32.34027,-2.1948495,411.289913630674,3.69270577092424,2.97310000000001,100.95505,0.3641986,0.387061466466715,0.0183250975,3.126125,11,10.04325,-68.78975,-64.212,0,45.05525,2.454725,-3.070675,0.175125,221.7525,304.48975
2,1.25,-0.2886741463,-80.3048416337065,-30.56424,-0.277256525,415.009414927213,3.69188921230102,2.359675,100.95855,0,0.33292065,0.02467526,2.968725,10.842,10.06325,-68.79975,-66.9075,0,46.5545,2.1141,-3.087375,0.16955,221.11575,307.451
2,1.75,-0.285178625,-101.957341045757,-32.277875,0.571963107808113,413.801420926233,3.46221532942362,2.22977500000001,100.961875,0,0.450217207653073,0.02686677,2.8267,10.702,10.09325,-68.7355,-67.2265,0,45.73575,1.8752,-2.84885,0.264125,220.24775,307.577
2,2.25,-0.23122831115,-67.4861539963581,-36.468835,0.155463826285954,391.831413664189,3.61229498318995,2.25237500000002,101.2064,0.00450849,0.303622725,0.02069277,2.708,10.546,10.1205,-68.7355,-66.77575,0,47.69675,1.466875,-3.044075,0.270475,222.53675,304.53125
2,2.75,-0.2699120616,-77.0433275,-28.6071,-0.124932545333111,411.245344805405,4.09736984557776,1.6912,101.2168,0,0.273486664067648,0.0305780699397859,2.6048,10.382,10.13325,-68.7355,-67.19775,0,50.17825,1.12045,-3.1309,0.263875,223.1515,305.27725
2,3.25,-0.24078165,-75.896115,-25.66102,-2.61859074614338,410.889872370446,4.271505,1.81087500000004,101.190525,0,0.3948867,0.0231768075,2.510825,10.236,10.15775,-68.81975,-67.5315,0,49.14875,1.2832,-3.0127,0.118,224.30325,306.22125
2,3.75,-0.1574776,-79.429906789239,-15.58812,0.6576145,389.133519064282,0.77934,1.17840000000001,101.211,0,0.3047952,0.02699144,2.42455,10.082,10.1705,-68.822,-70.305,0,48.4705,0.687625,-3.212425,0.054425,223.23175,308.24925
2,4.25,-0.19716981375,-71.50798025894,-15.332445,-1.48753311051514,389.186140854162,0.72586815,1.20385000000003,101.25315,0,0.16101405,0.0280616475,2.3465,9.944,10.1905,-69.615,-70.85725,0,47.65425,0.646525,-3.02855,0.292275,226.15625,305.2385
2,4.75,-0.2161448734,-77.293992113545,-26.396805,-0.290494023547426,346.086002252124,0.931612375,1.10660000000002,101.2764,0,0.193386793526098,0.017178540747194,2.275825,9.832,10.2005,-72.728,-71.3155,0,45.063,0.784925,-3.0797,0.0977,224.8725,303.97625
2,5.25,-0.2017606722,-69.8259620391622,-39.46501,-2.11011255,350.309848616797,0.98739555,1.02960000000004,101.2936,0,0.350821,0.02135808,2.213925,9.75,10.225,-72.81325,-71.6185,0,47.3795,0.625,-2.969975,0.0381,221.90025,301.44175
2,5.75,-0.14927351085,-75.8411802678759,-19.869825,0.0693847960534725,252.7485,1.9664905,0.866575000000013,101.316025,0,0.341504831387431,0.017791905,2.155925,9.654,10.245,-71.6765,-69.75025,0,46.00375,0.77905,-3.136,0.0146,216.08125,303.32525
2,6.25,-0.146400413775,-51.5589685079887,-26.25567,0.65352595,263.33525,1.0508118,0.0987500000000246,101.34145,0,0.139962605083902,0.0281207914653208,2.102775,9.5,10.245,-68.70175,-69.67925,0,44.7815,-0.0359249999999999,-3.26935,0.145625,217.55,301.456
2,6.75,-0.1816086296,-72.4902857177124,-38.86299,-1.71977606708314,271.730825,1.24098485,0.424400000000013,101.352,0,0.160676610192578,0.01924,2.058,9.352,10.255,-69.55425,-69.687,0,50.83475,-0.227375,-2.07175,0.198825,219.1345,301.98075
2,7.25,-0.202643,-71.49034,-22.35933,0.585647125,264.3733,2.166288,0.85235000000002,101.32265,0,0.300167354972351,0.0305591392693945,2.0101,9.204,10.27225,-67.20325,-66.72675,54.1736234,49.85825,-0.135875,3.685475,0.746525,217.91125,306.9215
2,7.75,-0.26967488635,-59.7584,-50.0204775,-0.235054905690795,262.364475,0.665761775,1.48120000000004,101.3067,0,0.18653279857999,0.0265517454944401,1.9529,9.108,10.28225,-59.4655,-57.90375,55.86309855,44.4965,1.41805,18.47,1.803175,216.19175,316.46225
2,8.25,-0.363065039375,-37.72183,-81.01456,-2.99898938667417,348.409779798302,1.38364,2.07175,101.31225,0.0723434842870408,0.24840477113516,0.0485222499582965,1.89125,9.126,10.285,-38.56725,-40.0315,109.36655625,39.76,2.360125,41.0675,3.391375,217.2105,324.52475
2,8.75,-0.49365480215,-5.474922,-119.58475,-0.767312733232331,417.133187382016,2.73139065367016,3.07429999999999,101.34295,0,0.466048,0.0695397226607851,1.823275,9.14,10.29225,-37.93475,-38.79425,133.794311249999,37.73375,4.3146,47.036,3.7654,221.099,332.456
2,9.25,-0.46723324275,4.526254,-162.578225,-2.94727656674498,411.048213517754,3.94750375,4.16389999999999,101.2165,0.209079212334106,0.47332115,0.0991821296898057,1.7985,9.178,10.30225,-34.63875,-37.462,177.59073975,34.357,5.25665,64.3085,4.79565,224.5435,345.351
2,9.75,-0.52903839705,11.7258685,-123.1219,-3.71782199382276,408.54061264719,4.0296625,5.19625000000003,101.17225,0.7064919,0.5038947,0.08745814,1.921,9.266,10.30225,-30.2535,-35.863,235.58997225,32.34925,5.82525,87.875,6.1468,229.09425,351.03525
2,10.25,-0.67267575815,16.5941175,-145.5562,-3.35578303812238,408.251897980509,3.92228880265244,6.16515,101.1524,0.51414516450854,0.45780076971151,0.12350765,2.242575,9.304,10.28775,-23.34875,-23.66525,320.52202825,30.9145,6.5594,126.225,8.76725,233.68475,353.947
2,10.75,-0.78727136185,27.37664,-169.525,-2.8600926155425,408.272756093501,3.69260221657601,6.77625000000002,101.15395,0.81660699388907,0.43175255,0.119614405492857,2.812475,9.432,10.27325,-22.703,-23.51325,415.33197425,29.28575,7.020175,171.6375,10.7165,237.01825,356.30625
2,11.25,-0.7001389945,29.78777,-151.625,-4.1518749957767,406.589813784219,3.57958547573545,7.10775000000001,101.15025,1.4914675,0.52314886997133,0.102304375,3.38365,9.72,10.266,-20.2315,-23.511,410.99816125,27.0245,7.16665,158.3025,10.114,240.37975,356.861
2,11.75,-0.6854822179,31.67271,-164.5912,-3.47447894201876,408.229265215487,3.49429933353931,7.69574999999999,101.1513,1.341379,0.438328032301307,0.0998319375,4.037675,9.94,10.25425,-11.2128,-20.44925,392.072213,23.3375,7.439175,155.135,10.707,243.69525,358.7345
2,12.25,-0.7511336,21.5356507351482,-159.68185,-3.13728879995219,387.597448320454,3.28125009580477,7.70300000000003,101.1194,1.724418,0.356300849654348,0.0835872568122958,4.847875,10.236,10.23975,-7.5927,-8.735875,365.71115025,21.9115,7.73895,143.7,9.20225,246.59075,360.0095
2,12.75,-0.7884842,26.4461947743592,-155.0117,-3.34503658651784,385.200313634988,3.29278026614998,8.01640000000003,101.0722,1.812402,0.865198657678598,0.1225304,5.744775,10.498,10.2225,-3.077825,-7.7485,448.88565375,21.75675,7.929925,181.2225,11.4645,247.42,363.71425
2,13.25,-0.81591015,8.765712,-140.50055,-2.12381627580355,382.949943798377,3.34815271416799,8.27842500000002,101.043275,1.72448836690017,0.901151925,0.121062697101566,6.17145,10.808,10.208,6.76165,-7.4823,354.57850125,20.65525,8.063,132.5125,8.78025,246.35725,368.0775
2,13.75,-0.872120375,8.74374125,-165.095925,-3.0945439720558,384.898800281835,3.43777894979671,8.07210000000003,101.02315,1.79411308985397,0.619149975,0.0810476325,6.481325,11.152,10.1935,6.91235,-5.31435,381.91622925,19.2335,8.32575,143.94,9.64925,247.04625,369.183
2,14.25,-0.779341675,11.7141109322532,-144.9434,-3.11735513219601,385.756330737838,3.42669254190322,7.112775,101.033675,1.33027624999999,0.6938824,0.093346825,6.807475,11.444,10.179,6.91955,-3.019325,300.35244475,19.46475,7.216175,106.995,8.23975,246.92275,364.19875
2,14.75,-0.715395336075,4.11477529708859,-143.4992,-0.9945367,389.859398340721,3.37953047424536,7.97210000000001,101.047625,1.44325375,0.678760325,0.109531686222878,7.18865,11.64,10.1645,6.91955,-2.42785,240.8381575,18.408,7.9636,90.285,6.556275,243.052,366.93975
2,15.25,-0.695646356625,-16.5714625,-169.510125,-1.5224852971884,409.049273124856,3.49977474607763,8.57892500000002,101.049075,1.80912875,0.767230525,0.0692049479304892,7.60205,11.68,10.15,6.477,0.568725000000001,163.0519985,17.8065,9.17575,59.46675,5.093525,242.42825,363.381
2,15.75,-0.6146,-5.24272773871296,-175.742575,-0.447799343324153,408.18735778536,3.16873520497668,8.27110000000004,101.0543,1.221818,0.8402139,0.0805344075,8.0161,11.708,10.13825,6.302625,7.4716,159.648130999999,16.38325,8.88275,52.581,5.537625,241.8365,362.6735
2,16.25,-0.63579245,-18.995675,-142.121875,-3.89657636811868,407.957973778349,3.01622996000084,8.16962500000004,101.06165,1.2374415,0.550083425,0.0517536343958837,8.2188,11.688,10.131,-8.082,-1.710075,99.0214687499999,16.937,8.8045,36.4585,3.767875,239.22425,360.41025
2,16.75,-0.5836770606,-55.07537,-127.4826,-2.42203498890392,407.669593032538,2.548353,7.725225,101.066525,1.708256,0.381851193273218,0.0485700303607732,8.212025,11.612,10.1265,-23.5525,-18.73925,58.942819975,18.3285,8.5045,26.16125,2.3057,234.28875,351.29175
2,17.25,-0.567923475,-92.9737725,-102.0189475,0.196435238924663,407.820452663747,2.1398015,7.40265000000003,101.0557,1.13209911433387,0.483531483393244,0.0217375137416372,8.10805,11.574,10.122,-46.21525,-31.10725,55.79190655,22.534,7.80075,7.44375,1.0942,233.99175,344.06425
2,17.75,-0.451218725,-93.510625,-66.25684,0.159728,407.885361631388,1.820312,7.24287500000001,101.054875,0.765498419522913,0.531891275,0.0162988848800235,7.839,11.54,10.1175,-72.13225,-45.0655,18.932471025,26.46925,7.340475,-3.35615,-0.427175,236.07825,336.245
2,18.25,-0.40248,-89.51447,-60.67525,-1.630102,412.331879543866,1.9178875,6.8238,101.0356,0.84611574927902,0.3083802,0.01365512,7.4606,11.524,10.12025,-82.7125,-52.405,0,31.7135,6.91845,-4.4322,-0.15765,236.11575,328.2815
2,18.75,-0.3653562,-94.514395,-63.381075,-1.235685,413.069653967321,2.273932,6.46740000000002,101.0374,0.868181875,0.143397530243975,0.0156412,7.0692,11.504,10.12575,-87.4375,-59.12,0,35.15,6.55785,-4.2516,0.0691,233.99725,325.75375
2,19.25,-0.289972625,-72.38515,-44.737665,0.4133735,412.774105937694,2.431192,6.45322500000002,101.01475,0.8628931,0.21266915,0.0156777238171152,6.725275,11.454,10.13575,-88.72,-66.14,0,37.9215,6.2024,-3.3796,0.24955,230.583,319.2815
2,19.75,-0.4155808,-64.3152,-38.10971,-3.61216529578264,409.1277635265,3.00074725,6.10320000000001,101.0068,0.82738225,0.471473595907214,0.0232135,6.44135,11.358,10.1485,-88.72,-70.812,0,42.58875,5.86625,-3.429675,0.263075,230.31525,315.81475
2,20.25,-0.374723269,-64.272205,-50.62705,-0.231202294688432,407.305669155285,3.92326689252274,5.637225,101.00665,0.844911,0.394533050668284,0.0235360675,6.221175,11.28,10.1685,-88.72,-71.81275,0,43.86125,5.4485,-3.656825,0.19115,229.846,315.18025
2,20.75,-0.41045062595,-56.41952,-42.5674125,-0.600197039868776,404.749061744502,4.02793868665708,5.4638,101.02355,0.461602870453697,0.262067121099935,0.02479752,6.038825,11.196,10.19125,-86.9525,-71.82275,0,46.1535,5.4369,-3.072875,0.3306,230.94875,311.39975
2,21.25,-0.3291617253,-58.615285,-25.561715,-1.10875700705872,405.639240296587,3.96208964480208,5.17880000000004,101.0133,0.417850578205101,0.23714535,0.025434215,5.793775,11.106,10.204,-84.7825,-71.8305,0,46.7295,4.857675,-3.212825,0.2898,231.6355,312.1585
2,21.75,-0.26192095,-82.7060551760155,-27.8738575,-0.110441349889661,409.06318378077,4.3073435737168,5.16345000000003,100.989125,0.0270216242861505,0.343409796361879,0.0205,5.4898,11.004,10.224,-82.505,-71.8305,0,44.96075,4.956275,-3.297625,0.08195,227.72475,308.42625
2,22.25,-0.2300072304,-70.276692282234,-18.2196,-1.13003146246342,407.598522276058,4.2611815,4.76120000000001,100.963,0.0331929,0.0890386,0.0175756673625984,5.173875,10.912,10.24675,-81.03925,-71.8305,0,43.283,4.6157,-2.982775,0.18195,230.25175,309.6185
2,22.75,-0.28962625,-76.092155,-15.166245,0.42746855,382.487621193095,3.26607268260269,4.57750000000003,100.942025,0.0164052,0.14677205,0.0220575,4.877825,10.828,10.26675,-78.43975,-71.54075,0,40.561,4.341325,-3.26445,0.21455,230.31725,310.303
2,23.25,-0.300976127175,-79.1025774197095,-19.02348,-3.63780243803708,381.343669975713,4.14502860366967,3.76275000000002,100.9526,0,0.399085075,0.02143475,4.59595,10.748,10.28225,-78.1165,-71.54075,0,40.3735,3.32975,-2.90405,0.1004,226.81975,312.60875
2,23.75,-0.341715644525,-71.9595923210269,-30.2256225,-4.70837,384.613095071271,3.74169460166305,3.30437500000004,100.97155,0,0.511590775,0.0234007974875035,4.3293,11.31675,10.30225,-77.3325,-71.543,0,40.81775,2.757875,-3.121825,0.11885,226.157,310.11275
