DOY2,HR2,USTAR,TA_1_1_1,WS,FC,H,LE,RH,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,H2O_1_1_1
1,0.25,0.696475,-5.91135,4.29515,0.891799999999998,7.1924,1.7715,95.3302,386.20425,0.349,59.6075,0.4275,0.709349999999997,-0.0158250000000001,1.016575,1.9495
1,0.75,0.7058,-5.8691,4.07655,0.56885,3.7124,1.76125,95.4964,386.522875,0.3485,60.145,0.4502,0.710799999999999,-0.0159750000000001,0.806774999999999,1.944625
1,1.25,0.702425,-5.5373,3.96195,1.14685,14.309,4.254375,95.36785,386.282125,0.377,59.511,0.44015,0.470224999999999,-0.0185250000000001,1.1572,1.93725
1,1.75,0.670275,-5.56615,3.898425,0.5727,6.1118,1.768,93.9849,386.137625,0.3675,58.445,0.435025,0.406949999999999,-0.03185,1.03465,1.92025
1,2.25,0.67315,-5.524,3.848125,0.6757,4.25840000000001,1.039,93.2865,386.1905,0.3495,60.355,0.440275,0.479424999999999,-0.0332,0.985349999999999,1.916375
1,2.75,0.704025,-5.5828,3.823025,0.663599999999999,8.22600000000001,0.894,92.87135,386.224875,0.387,59.8085,0.435125,0.590174999999998,-0.03175,1.009425,1.919375
1,3.25,0.674375,-5.65525,3.8569,0.4908,8.2908,1.643625,93.1384,386.7965,0.378,59.388,0.4481,0.549174999999998,-0.0291,1.1569,1.906375
1,3.75,0.699,-5.6265,4.032,0.75985,13.31355,1.5176,94.13165,386.72625,0.368,58.2815,0.4501,0.656749999999998,-0.0252,1.123025,1.8755
1,4.25,0.6735,-5.910925,3.71505,1.094,16.631475,0.64465,94.534775,386.497275,0.32,58.499125,0.470025,0.671749999999993,-0.0336000000000001,1.06145,1.6237
1,4.75,0.757074999999999,-6.272825,4.243675,0.8411,7.09535,1.471725,95.591775,386.949525,0.28925,56.537375,0.461425,0.676724999999999,-0.0414,0.842024999999999,1.657625
1,5.25,0.7804,-6.402375,4.16595,0.8614,11.136875,2.379425,95.67895,387.22945,0.28,56.3685,0.44425,0.454249999999999,-0.03385,0.788225,1.6845
1,5.75,0.759175,-6.019475,4.268125,0.895549999999999,11.932125,1.1064,95.8736,387.5263,0.317,56.68125,0.452075,0.551024999999998,-0.0381,1.076425,1.7123
1,6.25,0.764599999999999,-5.83127500000001,4.1129,0.5567,9.13764999999999,1.6183,95.5751,386.9419,0.317,57.306375,0.4101,0.748524999999997,-0.0332,0.839325,1.7433
1,6.75,0.7847,-5.763775,4.505375,0.5771,11.49075,1.19275,95.758275,387.3932,0.35475,57.254125,0.489125,0.856574999999997,-0.0292,1.0359,1.87555
1,7.25,0.821325,-5.84665,4.7826,0.5447,12.4804,1.045,95.62755,387.60225,0.37325,58.030625,0.4631,0.90735,-0.03385,1.256475,1.844875
1,7.75,0.84665,-6.1348,4.7272,0.729399999999999,8.88727500000001,1.52925,95.11265,387.87,0.35475,57.012625,0.454475,0.917224999999999,-0.02865,0.903749999999999,1.932625
1,8.25,0.8155,-6.22195,4.7815,0.909999999999999,12.866,0.753625,94.4687,388.0842,0.29925,57.54125,1.94475,2.0206,0.447699999999999,1.220675,1.9558
1,8.75,0.8382,-6.2818,4.83005,0.511825,8.28749999999998,2.242,94.707375,387.9048,0.29775,58.19175,22.210775,20.6170749999999,5.65674999999999,8.94262499999998,1.9354
1,9.25,0.852625,-6.0722,4.68735,0.768125,8.12979999999999,2.0268,94.96735,388.347,0.3085,61.791125,80.095875,71.74005,19.62215,21.8585,1.8966
1,9.75,0.841375,-5.848375,4.631325,1.358975,21.689,5.61500000000001,94.333425,387.4978,0.37775,82.9176,186.18515,120.1136,35.8075,39.0314749999999,1.9334
1,10.25,0.844724999999999,-5.655575,4.492125,1.9387,61.8056499999999,6.41959999999999,94.23485,389.4948,0.4385,112.50895,306.262575,167.67075,55.3639,50.368425,2.04625
1,10.75,0.834425,-5.387825,4.647575,1.85085,95.0307999999999,7.128625,93.092275,387.928175,0.44925,144.812025,403.135075,214.08265,68.95205,64.790175,2.0448
1,11.25,0.8453,-5.250325,4.861575,1.0326,88.7135,5.0228,93.531125,387.2099,0.47925,167.54115,469.1917,257.4587,82.98735,64.2529999999999,1.963525
1,11.75,0.8634,-5.162275,4.910425,0.9442,141.1153,7.39385,94.07845,386.83425,0.537,188.822025,546.8953,290.411575,94.6363,73.292,1.962475
1,12.25,0.917525,-5.033425,4.8663,0.899899999999999,141.0032,9.787225,94.907625,386.495875,0.557,199.8089,568.801,310.528575,100.21075,73.035,1.954
1,12.75,0.840325,-5.0564,5.016925,1.16515,128.1934,12.5065,95.1688,387.05295,0.58775,201.64355,595.029175,318.17895,101.8174,72.7727,1.8586
1,13.25,0.84285,-5.039925,4.94965,0.837875,149.228325,11.9155,95.0161,386.3211,0.61475,195.26015,600.0662,308.9344,99.00745,69.750025,1.83315
1,13.75,0.87835,-5.05645,5.003275,0.679875,134.405775,12.72855,94.846275,385.7788,0.54925,180.9667,552.801725,318.0444,109.258325,66.13235,1.87275
1,14.25,0.82485,-5.231175,4.976275,0.699025,107.8605,9.6973,95.154475,385.594,0.54,168.6104,491.605125,314.757175,79.6588,64.0426999999999,1.90465
1,14.75,0.8218,-5.34935,4.9298,0.8075,93.25525,9.00452499999999,94.866125,385.99475,0.5955,141.36175,392.39275,276.19475,64.6734,51.82505,1.8397
1,15.25,0.76725,-5.558675,4.676625,1.079,71.5635,7.8344,94.807675,385.96715,0.6,109.10395,316.057775,227.03225,49.4543,42.126675,1.788525
1,15.75,0.7498,-5.4917,4.388925,0.9455,35.0003999999999,5.373625,94.5319,385.851425,0.5485,69.3,200.06555,158.405825,33.5275,32.572325,1.75855
1,16.25,0.7302,-5.07335,4.1419,0.6464,15.441125,2.682,95.281025,386.6092,0.51,60.03,96.0007,96.9912,20.0626,20.91105,1.7324
1,16.75,0.70955,-4.7204,4.053075,0.73115,7.32280000000001,2.4168,95.522675,386.5242,0.47925,54.893,43.71055,34.4595,8.8899,8.95724999999999,1.7078
1,17.25,0.739475,-4.4866,4.20215,0.6766,6.86000000000001,2.933,95.720475,386.427,0.44925,55.18215,8.34385,1.2543,1.687475,0.635974999999999,1.719875
