DOY2,HR2,FC,LE,H,FCH4,CO2,H2O,CH4,USTAR,WS,T_SONIC,TA,RH,PA,TS_1_1_1,PPFD_IN,FCH4_1_1_1,FCH4_1_1_2,CH4_1_1_1,CH4_1_1_2,SW_IN
1,22.25,-0.4431635,-1.743651,-24.020631,7.79,396.465147,1.734823,1906.197,0.0684665,0.3491115,-20.36864,-21.9575,77.6225,95.126512,0.47625,0,10.364,9.502,1960.53925,2003.86475,-1.75025
1,22.75,-0.41061,-2.2429515,-23.469789,4.3695,396.0132125,1.70363375,1909.236,0.0675875,0.414608,-20.45844725,-22.1675,77.635,95.134088,0.47175,0,11.86025,9.034,1965.043,2001.6005,-1.272
1,23.25,-0.483067,-2.1084205,-23.15071,6.48925,396.06102525,1.7081195,1908.7115,0.067383,0.388982,-20.50509875,-22.15,78.2275,95.1406015,0.47025,0,10.59675,8.51575,1980.06175,2005.85975,-1.55275
1,23.75,-0.43907825,-2.042135,-22.4924885,7.20025,395.82509275,1.71183,1910.86475,0.064773,0.378939,-20.321453,-22.6025,78.865,95.112041,0.47575,0,9.865,9.71275,1987.11925,2000.76175,-1.34425
2,0.25,-0.46663675,-2.3472385,-24.328786,5.02075,400.238303,1.768003,1906.66875,0.06751225,0.35374875,-19.03819,-19.71,77.59,95.36945625,0.134,0,9.3135,6.7145,1967.847,1993.6105,-2.123
2,0.75,-0.416105,-2.4592165,-23.8692965,5.44325,400.4374825,1.8014285,1904.051,0.06117175,0.3606295,-19.336781,-20.35,77.76,95.354171,0.13,0,12.292,7.105,1978.6565,1992.733,-1.89625
2,1.25,-0.39108725,-2.6333845,-24.766595,6.296,400.375887,1.751329,1908.476,0.06492975,0.3421725,-19.71680725,-20.99,77.93,95.3783995,0.125,0,11.51725,7.543,1982.6665,1990.23375,-1.564
2,1.75,-0.4704065,-2.143028,-21.4170435,5.64625,400.4700105,1.72512675,1906.715,0.061537,0.428611,-19.9739655,-21.51,78.32,95.38715425,0.126,0,8.7765,7.468,1963.06175,1994.0855,-1.108
2,2.25,-0.36358275,-2.399351,-22.3634235,6.5975,400.201607,1.68468,1908.658,0.061512,0.35268925,-20.4693635,-21.98,78.87,95.4075525,0.127,0,9.77225,6.51,1957.0305,1992.218,-2.092
2,2.75,-0.322045,-2.112907,-20.729693,4.9645,400.4014945,1.7023955,1917.92,0.062629,0.310604,-20.65527825,-21.91,78.85,95.409172,0.128,0,10.1125,5.9725,1962.682,1989.09425,-1.999
2,3.25,-0.360423,-2.4185015,-21.620509,5.95825,400.505502,1.72551725,1910.74125,0.0629875,0.326652,-20.483226,-22.01,78.78,95.40203525,0.125,0,9.56475,6.5245,1954.4975,1987.43075,-1.136
2,3.75,-0.369792,-2.216088,-22.525447,6.616,400.469988,1.7359705,1909.9215,0.059016,0.368581,-20.5075335,-22.22,79.02,95.3850535,0.123,0,10.712,6.2925,1958.66725,1989.933,-1.302
2,4.25,-0.42387525,-2.4751685,-24.517965,6.308,400.0905375,1.716551,1912.707,0.05920075,0.30531225,-20.34585175,-22.6,78.76,95.39031925,0.122,0,10.5985,6.634,1962.337,1990.214,-1.15
2,4.75,-0.3818525,-2.316256,-23.531737,5.849,400.884029,1.665972,1909.28325,0.0599995,0.35261,-20.6297145,-22.96,79.09,95.410475,0.124,0,9.776,7.088,1979.3975,1992.7875,-1.093
2,5.25,-0.3973785,-2.6462895,-22.970001,5.7195,401.051165,1.653095,1919.36875,0.06626375,0.31722475,-20.55847675,-23.17,79.33,95.39274425,0.129,0,10.727,7.143,1964.551,1990.38775,-1.504
2,5.75,-0.392997,-2.4716945,-23.323574,5.409,401.38428325,1.587449,1916.2855,0.06141825,0.31902475,-20.804086,-23.46,79.65,95.375145,0.129,0,11.61375,8.029,1966.50675,1991.38225,-0.77
2,6.25,-0.45997475,-2.21886325,-18.7705825,5.589,401.246944,1.59611375,1914.52625,0.058532,0.395975,-21.14017325,-23.39,79.49,95.35679175,0.127,0,10.631,6.052,1971.1775,1991.19375,-0.551
2,6.75,-0.37746575,-2.1088225,-19.043386,4.966,401.800126,1.59686,1912.342,0.0602085,0.360843,-21.06819225,-23.42,79.49,95.3338125,0.128,0,10.886,6.003,1983.4905,1989.163,-0.8085
2,7.25,-0.414794,-2.19688,-19.123001,4.88,401.450617,1.6339,1915.40475,0.064497,0.31474,-21.134161,-23.35,79.01,95.33296975,0.125,0.7095,9.9445,5.667,1977.7235,1986.63075,0.393
2,7.75,-0.389483,-2.327017,-20.4409365,5.08,400.358786,1.601263,1907.52425,0.0644855,0.34782025,-21.42399525,-22.79,78.79,95.35770625,0.129,9.914775,12.011,7.63,1977.917,1991.066,6.875
2,8.25,-0.3691965,-2.733546,-24.2985945,4.7785,399.67860975,1.628475,1916.1895,0.071783,0.41294,-20.99759,-22.5,77.67,95.38730675,0.129,28.1575,10.095,6.29275,1972.9585,1988.582,23.585
2,8.75,-0.3729205,-2.2968965,-26.04885175,5.327,399.2225275,1.65662,1906.36725,0.077028,0.6808735,-20.244262,-21.51,76.2,95.401886,0.123,57.4225,9.66025,6.0235,1976.5365,1987.193,36.7575
2,9.25,-0.331647,-1.94308275,-24.922775,5.2245,398.35827625,1.6681245,1905.3455,0.09143075,0.92203075,-19.404912,-19.98,74.01,95.42129525,0.127,89.075,8.62775,6.62125,1971.2695,1981.332,49.875
2,9.75,-0.355602,-1.22273175,-18.934614,3.832,398.3687685,1.67508625,1908.2935,0.095507,1.12939,-18.533878,-18.64,68.26,95.44216075,0.129,135.4,10.74725,6.2585,1968.50675,1984.511,90.85
2,10.25,-0.49399675,0.103883,-16.600493,5.37175,396.484828,1.784785,1907.90025,0.11789375,1.33881975,-17.545573,-17.49,65.18,95.45189775,0.131,187.16,10.48,5.607,1966.879,1984.77,115.3
2,10.75,-0.60707275,1.32439775,-12.43852825,5.96,395.81892,1.784532,1898.406,0.120602,1.3157955,-16.7426785,-16.24,61.08,95.42424425,0.133,252.1,9.4725,6.5895,1964.797,1984.1155,143.125
2,11.25,-0.6285895,2.6557375,-9.62056025,5.1995,395.29614975,1.77184275,1887.561,0.13341275,1.40120875,-16.21373875,-15.57,58.195,95.4230635,0.13175,305.925,10.7905,7.54225,1973.28,1982.739,165.2
2,11.75,-0.6352385,3.921147,-11.592101,6.157,394.825452,1.8099365,1886.69025,0.13886275,1.5098355,-15.50106125,-14.79,55.28,95.41786975,0.136,322.415,10.4545,7.556,1975.053,1980.881,160.2
2,12.25,-0.70329575,4.11509975,-8.0216565,4.915,394.771191,1.831591,1889.43175,0.1379085,1.5044575,-14.6456575,-13.96,53.44,95.39353075,0.135,332.45,10.236,8.7145,1975.73025,1981.438,175.9
2,12.75,-0.762785,4.447508,-6.42203,5.367,394.142071,1.843541,1888.084,0.1520155,1.4982355,-13.965503,-13.36,50.05,95.365645,0.13,350.105,10.09875,7.384,1963.314,1976.55725,197.875
2,13.25,-0.618512,5.0516075,-8.765489,5.765,393.908166,1.8656615,1883.398,0.15447,1.512475,-13.34854375,-12.99,49.03,95.34817625,0.128,334.775,9.48825,9.3135,1963.256,1973.22825,176.45
2,13.75,-0.7125465,5.519423,-12.409574,6.06325,394.235492,1.885952,1877.12425,0.155454,1.54726175,-13.19321675,-12.57,47.46,95.3109465,0.125,335.9325,9.924,7.924,1956.85125,1972.9085,154.375
2,14.25,-0.6487365,5.8210575,-11.912393,6.2405,394.376984,1.872035,1879.0035,0.16539125,1.5044705,-12.8292535,-12.36,46.1,95.315536,0.127,324.35,9.0635,8.3535,1955.372,1972.668,155.35
2,14.75,-0.558229,4.6648645,-16.4465745,4.888,394.497315,1.857275,1879.0995,0.147875,1.565054,-12.49131275,-12.18,45.59,95.3182555,0.128,278.47,12.205,6.36725,1961.277,1972.08,131.475
2,15.25,-0.480637,3.79365775,-16.12622775,5.1725,393.533328,1.8375595,1870.515,0.14790825,1.49783825,-12.41265225,-11.95,45.42,95.313156,0.129,224.825,10.312,6.87025,1963.955,1975.875,114.375
2,15.75,-0.4616585,3.215474,-20.219182,5.8305,393.47235425,1.85360525,1869.64275,0.142695,1.482344,-12.377817,-11.99,45.54,95.3118165,0.129,156.975,10.40775,6.8875,1956.75225,1974.657,82.825
2,16.25,-0.370884,2.12866025,-24.172651,5.1785,393.57224375,1.85530675,1867.89175,0.126336,1.379819,-12.449055,-12.09,46.36,95.3384605,0.129,107.4,10.0265,7.295,1949.225,1973.895,56.97
2,16.75,-0.31517075,1.16772,-28.2067215,4.041,393.68988525,1.87608025,1872.5775,0.115881,1.173999,-12.755155,-12.66,49.12,95.3290595,0.129,51.96675,10.223,6.08275,1955.375,1976.41975,29.1875
2,17.25,-0.2587455,-0.295639,-27.620514,5.70175,394.794833,1.888653,1876.8695,0.0992775,0.927884,-13.35854075,-13.44,52.13,95.353559,0.129,15.47,11.077,5.88575,1949.199,1978.877,7.103
2,17.75,-0.26346125,-0.84688325,-27.97315125,4.5435,394.857051,1.9047575,1884.2275,0.07608,0.6235575,-13.90166675,-14.07,55.86,95.3633505,0.129,1.022875,9.02425,7.1705,1964.901,1981.4585,-0.16075
2,18.25,-0.25627875,-1.1707445,-29.2789715,4.939,395.33136275,1.88629,1887.092,0.07405575,0.40071925,-14.7786185,-14.82,60,95.383064,0.13,0,9.864,6.2975,1963.678,1982.02125,-2.2225
2,18.75,-0.3052355,-1.2725435,-28.8451095,5.756,396.7329335,1.8810805,1882.578,0.06571025,0.4324155,-15.340048,-15.52,63,95.4019115,0.128,0,9.51675,6.584,1970.77125,1980.959,-1.72325
2,19.25,-0.3949095,-1.734066,-27.5490825,5.143,397.113657,1.865928,1890.6485,0.068533,0.349334,-15.932223,-16.07,63.23,95.439942,0.127,0,10.1025,7.09025,1968.19975,1989.237,-1.62375
2,19.75,-0.339637,-1.7051555,-28.8582165,4.9735,397.47704425,1.8370015,1890.29625,0.072149,0.384557,-16.34457375,-16.37,66.12,95.446947,0.128,0,9.8715,7.21875,1967.5215,1986.55925,-2.313
2,20.25,-0.379964,-2.113171,-27.78545275,5.7175,398.2745485,1.808931,1893.3905,0.07122775,0.35717775,-16.6874175,-16.91,67.41,95.442142,0.128,0,10.688,6.618,1960.9265,1985.601,-2.11175
2,20.75,-0.3106575,-2.448129,-29.90008875,6.0675,398.5079185,1.759806,1899.4505,0.077565,0.434614,-17.027804,-17.33,69.11,95.4567745,0.124,0,10.461,7.4225,1964.96325,1986.993,-1.59725
2,21.25,-0.34289575,-2.565978,-30.56174975,5.3065,400.17754925,1.77061425,1904.117,0.079587,0.477914,-17.538827,-17.86,70.67,95.456529,0.126,0,11.3315,8.164,1971.21425,1984.72,-1.61675
2,21.75,-0.287091,-2.1631215,-26.219272,6.54,400.552383,1.740967,1904.1415,0.066377,0.356843,-17.943622,-18.19,72.23,95.4598625,0.126,0,10.649,6.93875,1961.29525,1987.57675,-1.93325
2,22.25,-0.359817,-2.381077,-27.943523,6.41375,400.274723,1.76843,1904.791,0.07046175,0.3760515,-18.47148,-18.63,73.12,95.4610075,0.129,0,10.84425,7.29075,1966.1965,1986.3525,-2.27675
2,22.75,-0.360542,-2.2448345,-25.823042,6.159,399.607072,1.760593,1899.3385,0.0678395,0.414833,-18.35523975,-18.91,74.7,95.45715,0.129,0,10.639,7.68,1965.946,1989.01275,-2.254
2,23.25,-0.364069,-2.50175,-24.1450945,5.50325,400.12969875,1.7977005,1907.824,0.066208,0.386895,-18.644376,-19.04,75.46,95.4541705,0.131,0,10.9265,7.17,1970.5175,1984.1315,-2.0465
2,23.75,-0.38274475,-2.6286515,-23.79955075,6.137,400.124188,1.78001225,1908.024,0.06660425,0.38010425,-18.9861785,-19.43,76.46,95.4339055,0.13,0,9.083,6.79225,1976.028,1994.42,-2.145
3,0.25,-0.3926305,-2.47471225,-20.043572,3.904,402.98405125,2.63689775,1920.282,0.06555475,0.2602495,-9.4980275,-10,70.68,95.443507,0.03,0,11.636,5.6155,1975.403,1981.13825,-2.244
3,0.75,-0.414951,-1.54396125,-20.239259,6.203,403.2928895,2.71236875,1919.129,0.0620825,0.2634305,-9.39586175,-10.355,71.01,95.446835,0.0295,0,10.54625,6.00875,1975.469,1980.9385,-2.52025
3,1.25,-0.40229825,-1.509201,-18.827763,5.7535,403.13060875,2.5967085,1919.96075,0.056915,0.269107,-9.6459795,-10.63,72.36,95.45627125,0.0285,0,9.0395,6.159,1984.07,1980.71725,-2.5105
3,1.75,-0.334846,-1.475867,-17.634669,5.37125,403.2589015,2.515769,1924.51175,0.060353,0.26064025,-10.09309075,-10.975,74.135,95.4479105,0.032,0,8.97,5.153,1985.4605,1983.18,-2.06875
3,2.25,-0.41826225,-1.14402825,-16.79420425,6.709,403.07132425,2.56444275,1919.466,0.0633275,0.25745625,-10.2593635,-11.245,74.675,95.4253415,0.0315,0,10.7935,5.598,1983.119,1980.82325,-2.25225
3,2.75,-0.3578375,-1.5324875,-17.1421405,4.739,403.34645875,2.601491,1924.517,0.0637185,0.264744,-10.498203,-11.48,75.54,95.38193375,0.0305,0,10.99,6.024,1980.1285,1980.835,-2.387
3,3.25,-0.4636245,-1.1271815,-15.356433,3.195,403.409036,2.617469,1924.1465,0.059761,0.30095,-10.528972,-11.625,75.97,95.38055825,0.028,0,10.6455,6.142,1975.0345,1980.65375,-2.4
3,3.75,-0.343364,-1.429693,-14.960476,5.104,403.40762775,2.609763,1920.7115,0.064183,0.26771375,-10.909224,-11.605,76.28,95.37852675,0.0275,0,12.71,5.78375,1977.946,1981.273,-2.27625
3,4.25,-0.3266185,-1.52762975,-16.44618325,4.59125,403.359971,2.5468225,1919.047,0.061489,0.26626,-11.027685,-11.845,76.62,95.374671,0.0275,0,11.09925,6.067,1980.191,1981.835,-2.277
3,4.75,-0.33577825,-1.203893,-14.2310835,5.27325,403.263417,2.604719,1918.46075,0.064062,0.2634665,-11.264509,-12.295,77.34,95.3571935,0.029,0,9.06975,5.7655,1981.803,1983.38125,-2.2245
3,5.25,-0.41732375,-1.3839045,-13.612883,5.313,403.22156025,2.614244,1915.213,0.060431,0.259671,-11.1282755,-12.715,78.475,95.3531505,0.03,0,9.541,4.42275,1975.8985,1983.801,-2.9405
3,5.75,-0.373452,-1.9026245,-13.79437625,5.15475,403.376699,2.502632,1915.3505,0.055976,0.27329,-11.41682375,-12.765,79.45,95.37436025,0.0295,0,9.051,6.753,1979.4205,1985.261,-2.469
3,6.25,-0.36400325,-1.0793835,-13.91284,5.582,403.502712,2.416031,1918.077,0.0616945,0.22801875,-11.539235,-13.115,79.52,95.39167425,0.031,0.25877,8.8815,5.44125,1983.5735,1985.01725,-0.2435
3,6.75,-0.369998,-1.231131,-14.924571,5.84475,403.348479,2.38904725,1921.529,0.05698025,0.2382425,-11.698039,-12.79,78.695,95.39254975,0.031,5.43,8.979,5.8015,1977.014,1985.0135,2.982
3,7.25,-0.443507,-0.8340945,-13.187548,4.0065,402.85841875,2.452201,1916.7295,0.062377,0.321371,-11.1175775,-12.36,76.765,95.40039425,0.0315,29.28,10.17875,6.2295,1990.581,1984.936,16.32
3,7.75,-0.488529,-0.900907,-15.82214775,5.913,402.953796,2.57705,1916.504,0.076234,0.47357525,-10.32038925,-10.995,73.41,95.43088,0.034,66.46,8.621,4.2385,1978.3785,1983.851,37.74
3,8.25,-0.6113135,0.78493,-14.8943125,5.0475,402.2030135,2.650148,1911.95575,0.09375275,0.61205675,-9.15960525,-9.955,68.355,95.4194005,0.031,102.275,9.913,5.353,1977.312,1982.39075,48.06
3,8.75,-0.74640625,1.158736,-12.561334,4.869,401.765933,2.633126,1907.693,0.106107,0.8208855,-8.4257645,-9.005,64.48,95.4239715,0.034,153.2,9.3245,7.117,1973.567,1979.2595,56.8
3,9.25,-0.764689,4.31675,-8.164988,7.067,401.61027075,2.60784925,1911.14625,0.1254725,1.001147,-7.46451775,-7.9435,58.86,95.39385525,0.039,219.1,8.141,6.816,1969.8185,1977.9215,154.4
3,9.75,-0.964754,5.248535,-7.22994,6.06775,401.30074375,2.60363925,1911.03225,0.14708575,1.0550065,-6.61404,-6.778,54.505,95.3860035,0.05025,313.76,10.722,9.299,1973.672,1974.12,249.475
3,10.25,-1.024314,6.989581,-7.16668375,4.50625,400.04791,2.5994525,1902.57625,0.15816975,1.10987,-6.25490225,-6.1465,52.2125,95.37034,0.04925,368.11,10.039,6.179,1968.47975,1973.728,252.775
3,10.75,-1.18358125,7.04123275,-3.30932775,6.754,399.455564,2.648402,1903.415,0.169736,1.1340585,-5.763396,-5.4925,49.55,95.37397925,0.0505,430.2,12.576,7.7105,1968.466,1973.6905,320.5
3,11.25,-1.161271,8.93708575,-1.91245675,5.50525,398.802157,2.668319,1895.304,0.167838,1.2370915,-5.173059,-5.0525,46.615,95.375244,0.0485,483,10.59,7.8865,1970.59325,1970.408,379.7
3,11.75,-1.178541,9.55578425,-0.807202,5.4105,398.5679685,2.6915405,1898.491,0.176367,1.16309,-4.715576,-4.5465,44.895,95.389658,0.05,518.9,9.796,6.7635,1962.957,1971.3975,454.575
3,12.25,-1.259479,9.535076,-4.532307,8.158,398.754643,2.667078,1890.074,0.16918,1.095488,-4.36524,-4.185,43.54,95.3842255,0.053,581.395,10.2705,7.937,1968.31025,1969.177,482
3,12.75,-1.141625,11.2646,-2.7176435,8.0815,399.031043,2.64788225,1887.0115,0.176431,1.211123,-4.073889,-3.821,40.82,95.405421,0.051,584.875,9.6815,7.03575,1965.794,1969.78475,369.675
3,13.25,-1.15199125,11.4816375,-9.273114,5.87125,400.228026,2.65375925,1883.55125,0.17633975,1.16988075,-3.6239315,-3.3515,39.37,95.418434,0.0555,575.7,13.086,8.36325,1971.26,1967.461,397.05
