DOY2,HR2,TA,USTAR,WS,FC,H,LE,CO2,H2O,PA,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,RH,TS
1,5.25,-2.4974167005,0.284,1.5825,0.1705,-7.61799995,1.7,418.66830465,5.392529044,95.84589386,-22.64333367,-1.19266667,0.825333333,278.8,301.0999967,78.423333165,2.5465
1,5.75,-2.64649995,0.25299999,1.6055,0.082,-6.3829999,3.2925,418.25900945,5.2548190535,95.82720184,-21.18333367,-1.261000027,0.65600002,276.63333,300.6666667,79.058331665,2.5275
1,6.25,-2.65799995,0.272499995,1.718,0.085,-7.78849995,3.155,420.1100818,5.3861948105,95.82926941,-21.15500063,-1.16633336,0.680666643,277.1666667,300.7000033,79.276666,2.5343333335
1,6.75,-2.514500017,0.28650001,1.635,0.1895,-7.472,2.183,419.2679429,5.280207089,95.83898926,-21.64000067,-1.032000007,0.687666653,276.93334,300.2999967,79.615000165,2.5041666665
1,7.25,-2.6871666585,0.299,1.576,0.12,-8.3339996,3.724,419.0672908,5.531224662,95.84498215,-20.25999933,0.82800001,1.005,278.2333267,300.9666733,78.959999,2.495
1,7.75,-2.641000017,0.249000005,1.665,0.0385,-5.92899995,1.4915,421.0961637,5.243454407,95.8662262,-9.697333333,10.09199977,2.11,280.2,300.3333433,78.675000335,2.4593333335
1,8.25,-2.5079999,0.326,1.743,0.053,-2.7505,1.535,421.5323509,5.546781376,95.849781035,6.9086666,27.97333333,4.2719998,279.56666,302.93334,77.348334,2.4115
1,8.75,-2.06641665,0.324,1.76,0.1395,0.52,4.007,419.8738476,5.4998694735,95.84592438,27.73666667,50.89666633,8.847666633,284.1666767,304.7666633,75.8050015,2.4015
1,9.25,-1.5373333165,0.374,2.038,0.206,7.9650002,6.254,418.0605728,5.010083487,95.864040375,51.404999,93.284999165,15.428333,282.41666,306.13333165,71.24666867,2.39
1,9.75,-1.3253332995,0.368,2.1845,0.265999995,18.122999,10.785,420.59932565,5.169247951,95.87311554,85.8800005,133.54999835,20.416666335,280.28333,309.3833267,68.49666333,2.3558333335
1,10.25,-1.057666643,0.421,1.796,0.334,29.568001,14.535,420.8791339,5.733404435,95.896251675,114.46666665,173.766665,27.7300005,283.38333,311.23333335,65.81999967,2.3465
1,10.75,-0.8892499935,0.44100001,2.4860001,0.269499995,41.255001,15.8295,421.3187986,5.811079301,95.91722107,150.15000335,216.2166633,32.281667165,279.28333,313.94999665,63.20333233,2.3168333335
1,11.25,-0.355500005,0.430500005,2.535,0.053,50.6095,16.796,422.3523705,5.650879456,95.88443756,152.40000165,226.949995,33.1899995,278.81666835,314.4833317,61.68333333,2.341
1,11.75,0.066500003,0.51249999,2.822,0.170999995,51.237999,21.698,420.6841457,5.862122988,95.85587311,170.5999967,251.98333665,35.85999933,279.01666335,317.94999,59.93666567,2.3485
1,12.25,0.2317499985,0.5,2.908,0.102,64.123,22.688999,419.65907295,5.8891267835,95.84918213,171.98666885,255.16666,36.5333335,279.88333,319.36666,59.61333467,2.2885
1,12.75,0.488999987,0.534000015,2.951,-0.0935,64.6604995,23.307,420.03655455,5.785209161,95.83691406,170.04999665,242.98333665,38.004999835,279.38333165,320.3666683,58.276666,2.2941666665
1,13.25,0.8120000085,0.537,3.002,0.146000005,62.889,20.1055,417.9839913,5.832920314,95.82794189,157.66666335,250.2333367,35.9733335,278.1,322.43333335,56.93666567,2.338333333
1,13.75,0.880916667,0.51650001,3.0515,-0.046,55.519,19.622,417.6486448,5.797984724,95.85254669,147.14999835,222.000005,32.4166665,281.8000017,322.91667335,55.463333,2.3516666665
1,14.25,0.959249995,0.5225,2.9345,-0.1565,46.029,17.7924995,417.52501275,5.6768674325,95.86465454,127.03333665,198.216665,29.931666,278.34999,322.483325,55.63666667,2.3648333335
1,14.75,1.07133335,0.4955,3.0405,-0.249,33.469999,14.5545,416.711549,5.782323898,95.88231659,98.13333283,176.1833333,25.83133335,278.5,322.800005,56.14333333,2.3475
1,15.25,1.035833332,0.470500005,2.8415,-0.1935,22.7174995,11.306,416.7898509,5.5867005,95.89608002,60.3633335,128.71667,23.246667165,277.36666665,321.3499933,56.286667,2.309166667
1,15.75,0.79608333,0.480999995,2.7620001,-0.112,13.614,10.00950015,417.5039988,5.639913312,95.90500641,26.12666617,86.13666667,12.356166535,278.96667,318.83332665,56.956666,2.3408333335
1,16.25,0.5517499975,0.456,2.8579999,-0.003,4.33949995,7.947,417.6561662,5.562017292,95.91711426,0.55066666,45.41333267,7.541000067,278,318.7666633,58.04666633,2.3516666665
1,16.75,0.415666664,0.448499995,2.498,0.05,-2.4619999,3.269,416.9347729,5.533451684,95.89969635,-13.96333333,9.570333633,3.072,276,315.9666667,58.81999967,2.4
1,17.25,0.018,0.387999995,2.632,-0.043,-8.35249995,4.5469999,418.4078514,5.3409609035,95.91864777,-23.4763337,-0.277666667,1.453333333,276,314.4666633,60.73333367,2.4358333335
1,17.75,0.0653333335,0.377,2.45799995,-0.018,-10.702,2.8915,420.4780256,5.393562982,95.90898895,-32.70666733,-0.924333333,1.111666633,278.89999,312.73334,62.69999933,2.45
1,18.25,-0.094499995,0.34,2.4245,0.0475,-10.16,3.07350005,418.8210704,5.477531726,95.90974808,-30.095,-1.4891666665,0.761499997,279.566665,311.5,63.90333333,2.45
1,18.75,-0.244,0.3265,2.27900005,0.052,-10.10099985,1.398,418.8539947,5.509600552,95.88471222,-29.93,-1.6471667,0.7329999985,278.1,310.58333335,64.84999833,2.45
1,19.25,-0.3725,0.336,2.2,0.051,-9.7449999,2.088,419.3130888,5.524917981,95.83798218,-30.3500005,-1.7888333015,0.7035,276.33333335,309.58333335,66.469999,2.4506666665
1,19.75,-0.556,0.30199999,1.912,0.069,-7.7069998,1.7815,418.121006,5.2315277065,95.835632325,-26.104999835,-1.5244999835,0.6698333215,276.31666665,308.46666,67.423332,2.496
1,20.25,-0.826166665,0.25999999,1.914,0.029,-7.84249995,1.675,418.23188785,5.182215321,95.851070405,-25.0816665,-1.4510000335,0.668499975,279.5999967,307.75,68.37999733,2.4943333335
1,20.75,-1.056666667,0.248,1.841,0.079,-7.7270002,1.846,417.8648041,5.286146904,95.86003876,-26.664999835,-1.41883335,0.6926666515,278.1333333,306.68332835,68.47333233,2.5008333335
1,21.25,-1.3173333665,0.252,1.863,0.039,-7.296,1.677,418.1154131,5.449573322,95.883312225,-25.5633335,-1.41733335,0.597499985,277.64999165,306.26666665,70.063332,2.489
1,21.75,-1.433166683,0.233,1.704,0.156,-7.6420002,1.482,418.4250927,5.163292251,95.84664917,-25.46,-1.282666687,0.7538333285,280.11666835,305.86666835,72.06999967,2.463333333
1,22.25,-1.676500034,0.245000005,1.701,0.0065,-6.9775,1.24400005,417.9673034,5.23006503,95.81525421,-27.418333165,-1.3148333,0.6771666835,277.68334,305.33333165,72.656667,2.4583333335
1,22.75,-1.741666681,0.25400001,1.816,0.081,-5.577,0.6,417.5424701,5.188039731,95.76829529,-26.769999335,-1.4263333335,0.724666665,278.86666,305.24999,73.65666433,2.46
1,23.25,-1.946166684,0.2525,1.691,0.069,-7.0219998,0.991,419.0257329,5.113052404,95.76689911,-24.9799995,-1.4685000165,0.6905,277.349995,304.19999665,72.98666633,2.4566666665
1,23.75,-1.9328333415,0.267,1.471,0.074,-8.239,1.194,418.4163084,4.9924842125,95.74717712,-27.386667165,-1.5310000185,0.7544999985,276.20000665,303.7166667,74.00999967,2.4583333335
2,0.25,-0.39383335,0.2595,1.447,0.171500005,-8.35,1.4,421.5088249,5.4406094595,95.745052335,-22.404999665,-1.1216666865,0.6438333335,287.40001,311.36667,71.74000067,2.8033333335
2,0.75,-0.690666655,0.29800001,1.567,0.062,-8.2250004,1.694,431.1984763,5.4710311405,95.71865845,-22.93833317,-1.3075,0.581,288.83333665,311.53332835,72.42666633,2.8
2,1.25,-0.552333333,0.267999995,1.5549999,0.028,-10.28,1.738,419.07757945,5.171167573,95.70436096,-21.405,-1.0994999865,0.6,288.05000665,311.1666667,72.649999,2.7965
2,1.75,-0.912833334,0.279,1.539,-0.001,-8.3455,1.804,422.9431237,5.281496747,95.72599411,-20.58666683,-1.209499983,0.5350000065,288.93333,309.70000165,75.45666767,2.7625
2,2.25,-1.219499984,0.246,1.477,0.03,-8.3969998,1.57200005,430.4048649,5.112042513,95.751354215,-19.368333165,-1.284166667,0.637499987,288.40000335,308.1666683,75.29000067,2.75
2,2.75,-1.1576667,0.246500005,1.551,-0.012,-7.2784999,0.69700003,423.57242905,5.3149108945,95.753665925,-19.054167335,-1.2563333335,0.6700000015,286.98333165,308.4333333,76.036667,2.7475
2,3.25,-1.3576667,0.271,1.637,0.083,-8.6090002,1.204,421.1048091,5.332737718,95.762348175,-19.676666335,-1.265666683,0.5923333385,287.100005,307.23333835,75.11666867,2.6956666665
2,3.75,-1.3795,0.25099999,1.446,0.1155,-6.9219999,1.1515,424.7321218,5.153969028,95.779270175,-17.3,-1.1275,0.6893333365,286.91667,307.433335,76.029999,2.6525
2,4.25,-1.425166667,0.2535,1.6799999,0.097,-7.098,1.611,421.2546506,5.1051018765,95.79576111,-18.1466675,-1.155833278,0.662833335,287.71667165,306.80000165,76.529999,2.6141666665
2,4.75,-1.44916665,0.2545,1.491,0.111,-4.83249995,1.97,420.14790155,5.158884424,95.75801849,-20.036666,-1.153000033,0.801999993,286.7000033,305.36667,77.06999967,2.6031666665
2,5.25,-1.454333334,0.244,1.41099995,-0.012,-5.3429999,0.88800001,421.0111519,5.150242441,95.77936554,-19.13000033,-1.265666667,0.782333337,286.5333233,305.1000067,77.080002,2.5833333335
2,5.75,-1.651333317,0.275999995,1.627,0.102,-5.742,0.868,420.1160324,5.546486675,95.8155899,-20.639,-1.309666667,0.707333347,284.5333367,304.06667,78.373334,2.5698333335
2,6.25,-2.2775,0.272,1.5225,0.0075,-8.3985,1.782,419.2931325,5.522508389,95.84099579,-21.9616665,-1.0023333365,0.7956666765,285.13333835,304.16666165,78.884999665,2.511666667
2,6.75,-2.256666667,0.236,1.53399995,0.007,-7.1225,0.818500005,421.1522521,5.6159528845,95.85240555,-16.423333335,-0.219,1.009499988,285.65,303.33334,78.913334,2.521666667
2,7.25,-2.1829166255,0.264,1.389,-0.028,-7.86450005,1.21850005,421.80919445,5.294778665,95.84389496,-10.1549999,4.8053333335,1.9171666835,285.16666335,303.70000335,79.41833383,2.505
2,7.75,-1.9856666835,0.24,1.36300005,0.009,-1.95849995,0.51499999,420.15777335,5.4688083515,95.86552429,5.015333367,20.033333,3.867666667,282.4333267,305.2000033,78.4333355,2.501666667
2,8.25,-1.1717499985,0.263000005,1.327,0.137,0.59799999,1.67000005,421.41028825,5.349573759,95.87470245,22.129999,47.65666567,9.167333533,284.06667,308.3333333,74.769999165,2.501666667
2,8.75,-0.439166685,0.35,1.4795,0.295500005,7.31549995,7.0574999,419.28393785,5.4792181535,95.83542633,50.810001,91.00000133,19.28333333,284.9666633,312.70001,72.379999665,2.5
2,9.25,0.0329166645,0.361000005,1.885,0.459,16.798,15.108,432.5458633,5.472083257,95.82342148,80.350001,134.600006,28.33,286.1000067,314.4000033,68.658334,2.5
2,9.75,0.399166691,0.405,1.771,0.444999995,31.3355005,16.6815,432.0133859,5.527755138,95.82455826,126.6000033,196.2000033,36.423333,286.8999933,316.0333333,64.988332665,2.493333333
2,10.25,0.7330000135,0.416,1.82449995,0.035,50.118,20.477,432.171993,5.5540328985,95.84257507,150.6666617,229.93333165,42.806666,287.4,320.38333165,62.994999835,2.411666667
2,10.75,1.2458333335,0.42699999,2.158,-0.047,57.5210005,17.048,425.02561935,5.763056994,95.85051727,174.9833317,242.91666665,43.2166665,287.95000335,323.26666165,60.756666165,2.4
2,11.25,1.4430833085,0.482,2.325,0.1935,67.823998,20.282,422.3630085,5.9359885225,95.85893631,173.5000067,255.5,44.12999967,291.89999,325.8666567,58.206667665,2.4
2,11.75,1.840000017,0.473,2.454,0.05,85.111,20.830999,422.66773895,5.641061334,95.84831238,207.8999933,280.89999,49.389999,292.26666,326.3999933,56.60333367,2.2
2,12.25,2.002833334,0.516499995,2.495,0.208,73.031998,26.438,420.562254,5.797943525,95.790779115,202.3166667,286.35,56.681666,293.21666335,329.066665,54.91666667,2.2
2,12.75,2.43233335,0.53299999,2.7690001,-0.1045,86.8829985,21.8525,421.5886215,5.829470965,95.77105713,196.20000165,283.783335,60.335001,295.1,329.91667,53.880001,2.208333333
2,13.25,2.788000017,0.5315,2.7925,0.033,74.66,22.704,427.455314,5.944335379,95.76455688,183.5000067,258.36666,51.34,296.00001,332.19999,53.646666165,2.3183333335
2,13.75,3.039000025,0.557499995,2.98899995,0.051,76.393,22.09,429.1655374,5.449689201,95.75692749,177.1000033,264.83334,51.666667,297.1333333,333.2333367,53.248334165,2.3
2,14.25,3.2149166915,0.58999997,3.1719999,-0.008,84.4815025,20.7020005,424.0793341,5.707609099,95.727897645,147.93333,234.3333333,45.936666,294.70001,333.3333333,53.5383325,2.381666667
2,14.75,3.2275,0.57200003,3.0805,-0.243,71.807,19.5975,426.74270245,5.5804691215,95.746448515,154.4666633,228.4333333,41.630001,294.89999,333.2000033,53.2250005,2.4
2,15.25,3.2938333335,0.56,3.133,-0.0785,52.157501,17.702,428.281782,5.9557144365,95.72809601,116.3333333,185.5666667,36.07333233,296.20001,331.3333333,53.155000835,2.4
2,15.75,3.1865832665,0.53600001,3.1965001,-0.024,33.7205,13.796,426.76443475,5.8971556055,95.716300965,76.73333333,146.8333367,30.67000033,295.7666633,329.66667,52.916667165,2.402
2,16.25,3.1168333255,0.53099999,2.86249995,-0.066,15.319,10.757,428.0516488,5.591128685,95.715305325,33.358333335,97.6166675,20.1700005,295.41667165,329.1166683,54.355000335,2.402
2,16.75,2.8863333165,0.4355,2.6229999,0.108,3.575,6.73449995,424.4307517,5.789657249,95.70921326,6.52699995,43.738333665,11.111666685,294.65001,327.75,54.946667335,2.411666667
2,17.25,2.7395833755,0.42199999,2.7415,0.043,-2.013,5.22850015,423.86724135,5.602476324,95.71208191,-4.39699995,11.8835,3.732000017,293.91667335,325.4666733,57.993333835,2.481666667
2,17.75,2.4200833585,0.40349999,2.666,0.058,-10.414,3.688,422.7505761,5.5909464565,95.72327423,-14.91,-0.176500007,1.6743333165,294.11666835,323.10000165,58.888332165,2.5
2,18.25,1.935833308,0.34999999,2.388,0.0125,-8.953,2.9610001,423.6916923,5.403963165,95.72052002,-24.443333,-0.503166672,1.1090000015,295.000005,322.9333317,61.4733335,2.528
2,18.75,1.81983335,0.294500005,2.214,0.026,-8.9169998,2.54849995,426.3264159,5.362678021,95.70874023,-28.231667,-1.4128333665,0.84133334,293.25000335,320.0500033,63.183333,2.611
2,19.25,1.4525,0.33250001,2.0315,0.081,-9.75350025,2.5669999,422.3896832,5.389525152,95.707115175,-30.61333333,-1.889,0.831333333,291.16667,319.4666667,64.629997,2.69
2,19.75,0.99216662,0.32350001,1.95149995,-5e-04,-9.26600005,2.8895,424.21221065,5.5890425995,95.731895445,-30.959999,-1.9826667,0.952333327,291.89999,318.33333,65.833331,2.8165
2,20.25,0.6233333355,0.264,1.655,0.074,-10.6765,2.372,421.48701375,5.362038994,95.696296695,-28.396667,-1.869333367,0.89966668,290.5,316.7333267,67.298333665,2.9
2,20.75,0.344083343,0.310499995,1.913,-0.0225,-10.711,1.5325,427.9579301,5.440856355,95.72099304,-33.05000067,-1.875666667,0.886666653,290.1666667,315.7000033,68.376667,2.9
2,21.25,0.2713333335,0.309999995,1.758,-0.005,-12.083,1.49,419.2317995,5.55516676,95.7381897,-29.76333367,-1.739666667,0.972000017,291.6000067,315.4666633,69.5866675,2.9
2,21.75,0.208833333,0.3125,1.677,0.039,-9.6440001,1.392,428.2822624,5.480533796,95.716251375,-25.036667,-1.566999967,0.84533336,289.89999,314.3666667,69.839996,2.9
2,22.25,0.362666669,0.328000005,1.66650005,-0.019,-8.647,1.2690001,420.8848081,5.3926898955,95.70380783,-24.6,-1.555333327,0.63200003,290.8999967,314.0999967,70.56666833,2.9
2,22.75,-0.0855,0.26300001,1.672,0.084,-8.134,0.56300002,425.26998445,5.481721666,95.70549774,-22.28,-1.360666667,0.617333333,290.79999,313.69999,71.52000167,2.9
2,23.25,0.138333337,0.28999999,1.637,0.031,-10.032,2.325,430.2468601,5.3221456495,95.73225021,-24.21000033,-1.522333333,0.59833333,291.5,312.7666733,71.68,2.9
2,23.75,0.162500004,0.25600001,1.476,0.0425,-6.9745001,1.1165,430.7987729,5.552208077,95.77026367,-24.083333335,-1.3116666835,0.6000000215,290.14999835,313.1333317,71.41666933,2.9
3,0.25,2.2529166755,0.270499995,1.797,0.19499999,-11.4075,1.99,417.85215545,5.794058264,96.07354736,-48.918334335,-2.4978333165,1.057166635,278.63333165,320.8999983,63.950000335,4.8258333335
3,0.75,1.710333367,0.24,1.4485,0.0505,-8.4469995,0.6935,418.01011045,5.8276740395,96.07158661,-49.228333835,-2.288166683,1.023833335,280.383335,320.08334,64.76666767,4.7866666665
3,1.25,1.80500005,0.2315,1.523,0.0835,-8.4725003,0.790499985,418.2436166,6.000926599,96.07350159,-50.26999967,-2.4959999835,1.052000035,275.65,319.8166667,66.41333267,4.75
3,1.75,1.873666733,0.225,1.486,0.0385,-8.944,0.4025,418.82991035,5.741249844,96.0607605,-45.78333267,-2.462999967,1.0713333,276.66667,318,67.390002,4.7066666665
3,2.25,1.703666667,0.23999999,1.5945,0.159,-9.229,0.47300001,418.1602634,5.776559877,96.07916641,-41.91,-2.2420001,1.091999997,280.69999,316.6999933,69.253334,4.7
3,2.75,1.576666667,0.231,1.598,0.125,-9.4659996,1.064,417.3912612,6.029191614,96.0718689,-43.66333267,-2.125,1.138666667,278.7666633,316.10001,70.906667,4.68
3,3.25,1.26249995,0.215,1.375,0.104,-7.2735,0.535,419.01112955,6.083421076,96.066959385,-36.060001,-2.124999967,1.109333263,277.8999967,314.70001,71.75999967,4.6266666665
3,3.75,0.69650001,0.22400001,1.398,0.113,-5.9285001,0.62800002,418.3969421,6.126588653,96.06781387,-41.416666,-2.020666633,1.108666667,277.43334,315.06667,72.75666533,4.6
3,4.25,0.256,0.205,1.329,0.094,-5.5799999,0.756,419.813643,6.321090216,96.07579803,-33.59666733,-2.249333333,1.28,276.1666667,314.5,73.060003,4.5341666665
3,4.75,0.2045,0.203499995,1.51000005,0.1465,-5.7160001,1.267,420.1492716,5.9534643625,96.095848085,-38.33333267,-1.928333367,1.026666667,274.56667,313.10001,73.15999867,4.4675
3,5.25,-0.056333333,0.192499995,1.42,0.18,-6.0250001,1.163,419.7864521,6.191465711,96.094184875,-38.906667,-1.714,1.062333337,276.43333,312.56667,74.90666733,4.4391666665
3,5.75,0.110499995,0.192,1.353,0.032,-5.961,0.499,420.69291635,5.8196533195,96.099876405,-37.93,-0.865999977,1.274,277.4666633,312.4000033,76.01666533,4.4008333335
3,6.25,-0.285499995,0.2115,1.4349999,0.1655,-5.242,1.13,419.3031326,5.854445824,96.12439728,-21.433333,4.657333367,1.931666667,278.39999,312.20001,76.360001,4.4
3,6.75,-0.44158334,0.198,1.3890001,0.138,-3.2679999,0.60000002,419.9830348,6.271754325,96.13299561,2.2386667,28.67,5.0509998,275.7000033,312.1999933,75.6349985,4.395
3,7.25,0.1533333335,0.22,1.23,0.211,-1.0125,1.536,419.84787745,5.863567723,96.118255615,33.273333,70.21666733,12.49333333,279.5333333,315.8333233,73.573333665,4.3175
3,7.75,0.8908333325,0.253499995,1.385,0.301999995,2.49050005,4.488,420.7645778,5.988120803,96.11022949,74.32833233,120.324999,16.565,281.56667,321.0833333,69.4216665,4.2975
3,8.25,1.5688333585,0.319,1.395,0.31999999,13.5575,11.633,420.99059975,5.986624451,96.11367035,107.59999685,186.81666835,23.8566665,283.91666665,326.16667,63.736668165,4.2525
3,8.75,2.44066665,0.325,1.369,0.365000005,33.047001,17.962,420.7959043,6.509266756,96.09454346,155.34999535,246.20000335,34.9800005,285.46667,331.61667,59.4,4.2066666665
3,9.25,3.001416617,0.365500005,1.6085,0.196,51.382,24.95,419.490205,6.4629114855,96.06182098,212.866665,316.81667,42.353333,289.6499983,337.5499983,56.09999967,4.2016666665
3,9.75,3.56216665,0.4255,1.621,-0.0885,86.367001,28.4374995,418.3415236,6.625307844,96.060630795,253.2999967,366.16667,52.62000033,290.5999933,343.29999,53.4366665,4.2
3,10.25,4.1469166585,0.4575,2.031,-0.532,116.544,33.177,418.0245925,5.917029581,96.047210695,332.5,479.0333267,60.173332,291.6666667,348.36666,50.80999933,4.2016666665
3,10.75,4.5627499585,0.52100003,2.248,-0.563,143.489995,31.069,418.2323736,6.590649615,96.03746796,348.39999,480.60001,62.16999933,293.3333333,351.69999,47.721667165,4.235
3,11.25,5.337833292,0.561999995,2.39199995,0.11,138.032,32.564,417.32719265,6.560275156,96.02722931,393.31667,523.3166733,65.5333335,296.20000165,355.74999835,44.925001335,4.353333333
3,11.75,5.8635834005,0.56400001,2.782,-0.286,162.547,33.557999,419.0424658,6.835188904,96.01833344,383.9666733,520.98333165,69.086668,295.85000665,359.3,43.431666,4.454166667
3,12.25,6.41175005,0.575,2.6670001,-0.45,170.231,34.657001,417.874968,6.220082026,96.02135468,366.9833267,490.39999,66.533334835,300.86667,362.5,41.9583335,4.5293333335
3,12.75,6.61891665,0.607,2.6275,-0.430500005,179.134495,39.465,416.8041822,6.578374586,95.98932648,354.01667,465.26666335,61.3216675,300.3333267,365.016665,40.551666165,4.5866666665
3,13.25,7.065999917,0.62699997,2.7695,-0.594,160.334,32.743999,417.2407615,6.149823034,95.991313935,312.3333367,456.89999,58.701667835,300.88333,365.21667335,40.39999933,4.739
3,13.75,7.110083325,0.607,3.0409999,-0.299,150.548,31.5629995,416.9790375,5.815759599,95.97171783,334.550005,470.06667165,61.118333835,300.3999967,363.616665,39.511666,4.8008333335
3,14.25,7.3908333585,0.6315,3.0315,-0.469,134.135,32.654999,417.78819715,5.9731260655,95.9588089,282.683335,412.13333835,53.96333383,300.93333335,364.6000017,38.735,4.9591666665
3,14.75,7.389,0.631,3.1730001,-0.414,117.18,29.232,417.0150523,6.077837352,95.966171265,252.7166633,387.7666683,48.5783335,299.8333367,361.58333335,38.960001335,5.0441666665
3,15.25,7.822499967,0.636500005,2.969,-0.151,116.618,26.274,416.6388942,6.368617554,95.98032379,206.03166485,330.98333335,43.09333367,298.150005,360.06667,40.5533325,5.2033333335
3,15.75,7.6432500755,0.651,3.2839999,-0.1005,78.266998,22.056,417.1963404,6.3434635695,95.98868179,143.2500017,245.733335,33.1324995,297.91666835,359.59999,40.61166717,5.3066666665
3,16.25,7.72349995,0.61849999,3.092,-0.058,63.974,25.104,417.8618066,6.255093094,95.98809814,87.450002,171.73334,25.663334,298.7333267,355.7999967,41.441666335,5.3991666665
3,16.75,7.558500058,0.623500015,3.21849995,0.0645,38.351002,15.194,416.15829265,6.1274195845,96.002605435,41.6330017,117.9,17.03000033,294.1333333,353.19999,43.044998835,5.425
3,17.25,7.3092499255,0.539000005,2.76400005,0.164,14.7495,8.684,416.7941085,6.259377302,96.0176239,0.75300002,55.570001,9.571333333,294.2000033,348.63334,44.096666165,5.435
3,17.75,6.9453332835,0.478,2.6240001,0.161,0.3,7.091,417.3543861,6.066453018,96.01055908,-31.373334,14.40033313,3.5934999665,289.18333165,343.54999665,45.48333367,5.5483333335
3,18.25,6.0435833,0.412,2.47400005,0.267,-9.59150015,4.427,416.388783,6.1818973225,95.99797058,-49.1183325,-0.935833342,1.35216665,297.433325,340.0166683,47.695001165,5.55
3,18.75,5.660166734,0.432,2.2685,0.3675,-15.323,3.7355,418.08953325,5.858509201,95.97335815,-57.1599995,-2.31649995,1.195666667,295.516665,337.183335,49.6300005,5.55
3,19.25,5.3907499755,0.357,1.877,0.237,-13.785,3.142,416.36676035,6.1050692185,96.00708771,-57.981667,-2.7618333,1.038333365,295.43332835,334.56666665,51.58333333,5.5191666665
3,19.75,5.0645833085,0.34200001,2.16249995,0.24600001,-12.738,2.635,416.7443827,6.102390641,95.99365616,-52.13333267,-2.429333333,1.029,291.7000033,333.5,53.498333,5.4641666665
3,20.25,4.78024995,0.33000001,1.98500005,0.184,-9.441,1.36,417.0609759,6.0731427725,96.033786775,-52.60999933,-2.579333367,0.98866663,294.06667,331.79999,55.173334165,5.4141666665
3,20.75,4.432416725,0.345,2.046,0.145,-9.1590004,1.62400005,417.2801703,6.193807971,96.03558731,-49.02999867,-2.602,0.986333307,292.86667,330.1666667,57.575001,5.3391666665
3,21.25,3.977083367,0.301499995,2.12799995,0.15099999,-7.836,1.8049999,418.3754777,6.343748037,96.035884855,-50.19333267,-2.5916667,1.0086666,293.86667,328.0333333,59.440000835,5.2591666665
3,21.75,3.323,0.324,1.9630001,0.15,-6.684,1.1325,418.1655478,6.504784193,96.049385075,-45.029999,-2.526333333,0.99566659,291.7666633,326.6000067,59.6999995,5.2533333335
3,22.25,3.0988333165,0.279500005,1.581,0.203,-8.552,0.734,418.17565,6.121734975,96.050064085,-40.453332,-2.2880001,1.030333333,290.6666667,325.89999,60.893333165,5.2266666665
3,22.75,2.8792499975,0.28600001,1.656,0.20200001,-9.3070002,0.676,417.5530634,6.286172424,96.06816864,-45.53999967,-2.455666633,1.094999967,288.76666,324.2,62.071666665,5.1733333335
3,23.25,2.4865833095,0.285500005,1.8430001,0.172,-6.988,1.05699995,417.0702474,6.190165201,96.057518005,-47.36666733,-2.3876667,1.0113333,284.06667,323.7000033,62.4666665,5.11
3,23.75,2.573000025,0.271,1.643,0.133,-9.3699999,1.067,417.5554424,6.010713066,96.061408995,-48.471666335,-2.353333283,1.034,281.216675,322.4166717,63.73,5.0825
