DOY2,HR2,CO2,CH4,H2O,FC,FCH4,G_2_1_1,G_3_1_1,H,LE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,SW_IN,SW_OUT,NETRAD,PPFD_IN,TS_1_1_1,TS_2_1_1,TS_3_1_1,TAU,U_SIGMA,V_SIGMA,W_SIGMA,USTAR,WS
1,9.25,404.857375,2045.566875,2.9789,0.13263548375,8.55181208333333,-5.22742,-13.1187,-22.1663,-2.2685075,100.281,80.5997,-8.91699999999997,-12.742,0.245002929750608,260.96,261.028,1.61473,1.8038,-6.3066,4.10991,-5.41428902181369,-6.07672947571689,-6.38070396800205,-0.111986,0.556481805632493,0.402354321463061,0.225149950033306,0.189554,4.46367
1,9.75,404.809583333333,2045.2071875,2.142055,0.11070691,7.895396875,-4.663375,-10.525525,-20.165725,-1.651499875,101.49125,78.802625,-13.5525,-13.162,0.267561483101644,260.906,260.44125,8.716125,7.2082825,-5.427785,17.60215,-5.5425819030638,-6.15508538920247,-6.40778482630005,-0.1029326,0.616198730334515,0.560063234158887,0.222500872046586,0.14772125,3.79658
1,10.25,404.761791666667,2044.8475,2.912505,0.08877833625,7.23898166666667,-5.23268,-12.667,-18.16515,-1.03449225,100.908,79.5203,-9.69049999999999,-14.443,0.256682139722214,249.696,257.155,26.203,20.1573,-6.14184,57.8822,-5.42499999999995,-6.0775,-6.35474999999996,-0.11562495,0.700557926382668,0.449080503174251,0.233874434314208,0.2196735,4.317345
1,10.75,404.714,2044.4878125,2.04051,0.0668497625,6.58256645833333,-6.8560975,-13.032175,-14.8117,1.77836,99.5409,78.1714,-10.545,-15.888,0.237713322615149,216.87725,247.78025,54.61325,35.638875,-2.521595,110.15275,-5.99999999999997,-6.45999999999998,-6.80099999999999,-0.385764,0.674852576493563,0.54212729132557,0.27513796539191,0.228767,5.88695
1,11.25,399.50075,2044.128125,1.6508775,0.0414536,5.92615125,-6.8810575,-12.801025,-13.36515,0.121468,98.770975,77.8203,-14.51675,-19.6737499999999,0.24530102903844,216.25,229.481,81.44365,48.283725,-0.8929,174.57075,-6.47074999999996,-6.67499999999999,-7.18524999999997,-0.2293225,0.600870817328022,0.504215752250973,0.247109364956078,0.22327575,4.808765
1,11.75,410.91975,2043.7684375,2.5363925,0.013832675,5.26973604166667,-6.5768,-12.5098,-12.2307,1.95884,101.151,77.797,-11.3775,-19.191,0.266844735014297,222.572,232.216,102.93,78.6638,3.24746,218.332,-6.6625,-6.94799999999998,-7.40299999999996,-0.137075,0.765803964626098,0.544329001901741,0.265827254504002,0.24860125,6.019775
1,12.25,410.5285,2043.40875,1.9717575,-0.01378825,4.61332083333333,-7.0383425,-12.459375,-13.9202,1.7467875,101.02475,77.895775,-12.60975,-19.24625,0.265710988418337,223.0705,234.17575,116.2935,87.8247,6.99583,259.7915,-6.62499999999998,-6.84499999999998,-7.39999999999998,-0.1299635,0.645494881647153,0.509559164428864,0.277728508013552,0.247995,6.087635
1,12.75,411.02575,2043.0490625,2.110175,-0.041409175,3.956905625,-6.110295,-11.21565,-14.5805,3.276345,101.042,77.64395,-11.45525,-15.3495,0.274900327423874,240.63,255.108,120.878,93.18125,12.89405,264.5345,-6.55900249368883,-6.71140350386536,-7.31089339198381,-0.189895,0.659016482380472,0.586004346026765,0.280703975936732,0.25575225,6.268125
1,13.25,410.88525,2042.689375,2.014035,-0.0690301,3.30049041666667,-5.985175,-11.1787,-15.2408,4.8059025,100.8995,78.29265,-13.81775,-15.7955,0.280382194604365,244.5525,254.1115,139.073,101.62795,17.42145,298.2645,-6.56149999999997,-6.70499999999999,-7.31549999999999,-0.14642325,0.629932979228937,0.500937780713355,0.215896251276709,0.14460875,5.0782925
1,13.75,404.678,2042.3296875,1.7675025,-0.096651025,2.64407520833333,-5.822775,-10.9065,-14.785075,1.190372,100.18275,78.5631,-13.22575,-15.3205,0.28900795411332,237.813,254.909,141.3265,105.833,17.71285,313.7525,-6.54999999999998,-6.70249999999998,-7.30399999999998,-0.22360275,0.776745036382422,0.636130099727668,0.315813438710255,0.28843175,6.0463275
1,14.25,411.243,2041.97,2.41698,-0.32275425,1.98766,-5.628625,-10.6882,-9.03272,5.141535,100.288,77.6040138351796,-11.58,-15.16,0.292571852603875,234.583,254.9695,139.165,109.7505,14.22015,323.75,-6.5549111597472,-6.69931664854718,-7.30352226349954,-0.166995,0.833877688872895,0.521625344476282,0.323167139418599,0.282718,6.28845
1,14.75,410.735,2012.5,2.5632725,-0.10139355,1.440857,-5.442605,-10.4196,-12.08847,10.29558,99.98985,79.14115,-10.0055,-14.941,0.281808439012362,239.752,255.296,131.0795,97.4921,15.49495,315.2125,-6.56099999999998,-6.69049999999999,-7.29749999999999,-0.19597525,0.788250656212181,0.494258946104978,0.287591255589831,0.2545305,5.12093
1,15.25,409.0155,1983.03,1.8694125,-0.0809623,0.894054,-5.27841,-10.2206,-9.267075,10.85705,100.28355,78.59085,-12.50025,-14.83175,0.280785804587134,228.73475,254.918,114.90925,84.296425,11.91815,266.66,-6.52724999999999,-6.65349999999999,-7.23849999999997,-0.1801495,0.634506448515612,0.528918175469123,0.298764213549234,0.27313625,5.985845
1,15.75,404.477,1982.87,1.8799,-0.05392805,0.347251,-5.3014625,-9.9303275,-26.235925,-5.55846,99.456,78.99665,-12.0549999999999,-14.8175,0.273759663331342,225.791,252.77025,96.032975,72.9132,4.600945,217.16075,-6.52349999999998,-6.62549999999998,-7.22999999999999,-0.157151,0.736797122687107,0.559947318950631,0.292903055634454,0.262227,6.24421
1,16.25,406.45275,1987.29,2.06514,-0.01739155,4.4392775,-5.29532,-9.6679,-27.1613,-7.18478,99.530425,80.0102,-11.27075,-14.695,0.266698722690248,227.812,252.908,74.3089,54.329,-1.49219,159.692,-6.483,-6.59999999999997,-7.19999999999999,-0.13912625,0.679948909309505,0.542952568584258,0.275636510139559,0.2555035,5.0535075
1,16.75,405.38525,1984.57,1.80338,0.0825528,8.4083875,-5.90302,-11.6586,-13.5116,0.33461035,99.962625,79.5304,-13.6765,-14.639,0.257573079894149,212.269,249.959,51.3411,31.9283,-4.39328,92.4443,-6.09999999999997,-6.59999999999997,-6.89999999999998,-0.2025835,0.673421280434291,0.541032539940758,0.265746303580606,0.22347325,5.0406425
1,17.25,408.2755,2053.77,0.67278,0.22498775,3.10912,-6.620205,-11.8402,-33.8592,-1.537455,101.097,80.69125,-23.334,-16.289,0.249136279917629,211.9635,244.249,25.6707,17.1661,-26.28885,45.35725,-6.26249999999996,-6.64999999999998,-7.04999999999998,-0.2034615,0.800902904674165,0.549959221835017,0.310108152833436,0.2771145,4.22211
1,17.75,404.45575,1983.43,2.634015,0.194003675,5.80748,-7.128235,-12.313325,-29.488625,0.40389425,99.609525,81.1975,-8.50949999999996,-19.0095,0.242788819702623,202.878,238.33625,6.866325,6.0961175,-40.103825,16.0404,-6.40349999999998,-6.70399999999998,-7.13849999999999,-0.13877475,0.498138435824886,0.384181183422605,0.234473512062873,0.209993,4.6239825
1,18.25,404.787,1984.905,1.98465,0.02358205,2.17674,-7.198225,-12.362975,-36.751,0.433041,99.53845,81.144325,-11.069,-19.00975,0.240019852508328,199.60475,238.24725,0.9521705,1.343055,-42.226525,3.28047,-6.39999999999998,-6.69999999999999,-7.12499999999998,-0.133393,0.539317219577645,0.47180530025209,0.202465282574228,0.175014,3.925255
1,18.75,405.3835,1990.32,1.948195,0.099270675,1.42419,-7.38666,-12.56765,-25.4867,-0.950223,99.39265,79.97825,-10.877,-19.278,0.214645219238909,199.173,235.1405,0,0.367918,-49.5803,0.155021,-6.24999999999998,-6.64999999999998,-6.99999999999998,-0.1703845,0.579683033365664,0.449953891926003,0.194673309087703,0.168302,3.765505
1,19.25,411.729,2040.945,0.67822125,0.240726,2.0968575,-7.39721,-12.7999,-42.5097,-0.779515,99.703625,78.9645,-22.9665,-19.172,0.204562329872794,200.115,236.876,0,0.0777091000000001,-47.3546,0.000171140000000011,-6.24999999999998,-6.64999999999998,-6.99999999999998,-0.2290675,0.68444456863712,0.467268589465913,0.309081452960577,0.27411675,4.23175
1,19.75,411.75925,2040.1675,0.670609,0.1433093,3.1794,-7.60876,-13.68875,-41.0164,-1.48568975,99.665475,79.54,-23.08025,-18.641,0.218116276111314,202.229,238.2795,0,0.06320665,-50.7283,0,-6.24249999999998,-6.64999999999998,-6.99999999999998,-0.1823,0.745045363699755,0.513298712814632,0.324662898690139,0.26622775,5.537735
1,20.25,411.761,2047.36,0.5063895,-0.00541772500000001,11.60958,-7.877555,-14.1055,-38.1158,-1.4035175,100.5005,79.0952,-25.05475,-18.2515,0.223682541126743,204.1005,237.6465,0,0.0239039,-50.246,0,-6.24849999999998,-6.64999999999998,-6.99999999999998,-0.2542455,0.613731661428367,0.548343013096762,0.325177982402956,0.27059125,2.9526575
1,20.75,411.915,2045.49,0.587915,0.09680875,9.28323,-8.212545,-14.13815,-46.0221,-3.2002775,100.032,78.77895,-23.967,-18.0445,0.226003194616796,199.856,239.193,0,0,-47.01425,0,-6.24999999999998,-6.64999999999998,-6.99999999999998,-0.187472,0.73068118902843,0.542655507665775,0.321822932681933,0.295576,6.57071
1,21.25,411.85275,2044.3975,0.55797375,0.34587,0.53652,-8.2960875,-14.50665,-36.251275,-2.563025,100.2484,78.74335,-24.4695,-18.22875,0.225403740749674,201.11025,239.2615,0,0.0009275975,-44.09305,0,-6.32499999999998,-6.67499999999999,-7.02624999999997,-0.17760775,0.818364473415414,0.516991876713403,0.300445413414232,0.2518805,6.0300625
1,21.75,411.943,2051.36,0.567707,0.321073,14.7052,-8.4289075,-14.990625,-38.743375,-2.26298,99.9463,78.64105,-24.379,-18.2685,0.220033774296013,202.188,240.3125,0,0.00192315,-46.04185,0,-6.32499999999998,-6.67549999999999,-7.02499999999997,-0.184463,0.699130173858917,0.50450569867941,0.312865626108079,0.249668,5.44616
1,22.25,411.796,2039.74,0.549635,0.1414621125,3.18149,-8.7025725,-15.37815,-42.0913,-3.03862,100.36,78.73995,-24.602,-18.069,0.217040642945925,203.05875,240.6675,0,0,-45.719675,0,-6.32499999999998,-6.67949999999999,-7.02499999999997,-0.21093,0.754718490564528,0.481570347924371,0.343837170765466,0.297032,5.31411
1,22.75,411.73075,2041.9775,0.588761,-0.038148775,9.87924,-8.77997,-15.282225,-42.1507,-1.72687,99.69115,79.2964,-24.14125,-17.90275,0.225304591438334,216.99925,239.72275,0,0,-40.93465,0,-6.32499999999998,-6.69074999999998,-7.02499999999997,-0.19146425,0.82916175074764,0.557150356968394,0.31933761640672,0.282182,5.0750275
1,23.25,410.8145,2047.8,0.63000825,0.0764447,11.9524,-9.10251,-15.4966,-36.588075,-1.0365,100.26235,79.3561,-23.65625,-17.719,0.210331259818232,224.364,240.841,0,0,-40.8368,0,-6.32324999999999,-6.69924999999999,-7.02899999999997,-0.204659,0.653994754558468,0.444334493597196,0.225146143816879,0.21367875,3.033145
1,23.75,411.58,2044.435,0.54118,0.31332075,14.6691,-9.04446,-16.2543,-35.3965,-0.960782,99.9955,79.9301,-24.63,-17.414,0.220152640150628,230.162,242.091,0,0,-43.0397,0,-6.30449999999996,-6.69999999999999,-7.02749999999998,-0.205148,0.71625972942781,0.451101984034653,0.275748436078974,0.238906,3.81033
2,0.25,409.492875,2029.71125,1.206310125,0.27883175,7.543895,-8.4522525,-15.1443,-37.2131875,-4.88762,99.8456625,79.5479,-18.57525,-18.75425,0.214777204136304,212.766,237.52275,0,0,-45.9795,0,-6.31999999999999,-6.69999999999999,-7.04699999999997,-0.15158225,0.586021852876793,0.437614879587044,0.221901171501971,0.19339875,4.28978
2,0.75,409.5995,2031.495,1.1941045,0.27883175,9.186135,-8.56875,-15.0181,-36.1300625,-2.49521875,99.7918,79.49215,-18.613,-19.1545,0.202033334452327,212.8145,236.562,0,6.50733061728117e-19,-48.295475,0,-6.30199999999996,-6.69999999999999,-7.01799999999997,-0.160213,0.625057272888867,0.440880919822144,0.238921177005242,0.201932,4.521325
2,1.25,409.649125,2033.74,1.163493875,0.27883175,9.6303995,-8.3508725,-14.912425,-31.442425,-2.58784,99.80525,79.700925,-18.907625,-18.963,0.2075129934622,208.01575,237.16425,0,0,-44.1512,0,-6.29999999999995,-6.71499999999997,-7.00299999999999,-0.160625625,0.629563257835056,0.410072458785089,0.238851002617755,0.205241375,4.28073875
2,1.75,405.703,2032.8225,1.39566,0.27883175,6.27254675,-8.30508,-14.31565,-40.4484,-1.343575,99.5595,79.0918,-15.673,-19.0995,0.209498456037027,206.5895,235.591,0,0.02134945,-40.70535,0,-6.37499999999995,-6.7695,-7.05,-0.274969,0.762384417469297,0.607804244802552,0.350602338839889,0.318199,5.93632
2,2.25,409.6415,2031.67125,1.00081975,0.27883175,9.4431375,-8.18485,-15.338,-39.5806,-2.691055,99.8181625,79.3364,-19.29925,-17.443,0.19399819680407,207.925,242.556,0,0,-45.3069,0,-6.27749999999996,-6.76899999999998,-6.975,-0.1705445,0.61098568456313,0.497475428136255,0.264879829193809,0.23106925,4.141675
2,2.75,407.0665,2029.70390625,1.5095025,0.27883175,8.73208188333334,-8.08782,-15.6947,-30.863625,-2.018495,99.933325,80.6848,-14.08875,-17.087,0.189529733412454,209.543,243.198,0,3.3881317890172e-21,-42.6119,-1.65436122510606e-24,-6.28874999999996,-6.77499999999996,-6.975,-0.13103775,0.574593175716038,0.399714406386094,0.194224046063408,0.1684885,4.3112875
2,3.25,406.671375,2031.2028125,1.4805425,0.280049041666667,8.50068079166667,-8.04136,-14.8826,-30.35375,-2.21398,99.9158,80.6908,-14.58075,-16.817,0.191426178757476,214.887,244.498,0,0,-32.2695,0,-6.29874999999995,-6.77499999999996,-6.975,-0.13356675,0.544264700090806,0.39271712315667,0.196299047042441,0.17320575,4.03057
2,3.75,406.27625,2033.60171875,1.44102,0.281266333333333,8.4559246875,-8.654025,-15.29095,-33.67115,-1.93139,100.003,80.4983,-14.847,-15.394,0.243647358471879,234.3445,251.961,0,0,-26.88265,0,-6.29999999999995,-6.72499999999998,-6.92499999999998,-0.169108,0.659565008168262,0.444161006843239,0.178753461504945,0.179828,3.80384
2,4.25,405.881125,2032.976875,1.405065,0.282483625,8.04750795833333,-8.648565,-15.023475,-32.5179,-2.660975,99.9066,80.995125,-14.683,-14.7035,0.24143710343937,233.67575,254.49175,0,0,-32.793075,0,-6.09999999999997,-6.54999999999998,-6.80349999999999,-0.1191345,0.526845380928034,0.458520047329155,0.19789221585246,0.169588,3.66201
2,4.75,405.486,2031.18203125,1.64359,0.283700916666667,7.07471447916667,-8.363015,-14.317925,-35.70225,0.400783,99.9217,81.1085,-11.478,-14.57275,0.238179208072557,234.73175,254.51625,0,0,-35.47335,0,-6.09999999999997,-6.54999999999998,-6.81999999999999,-0.346932,0.775426334347757,0.579579157665284,0.34444593189643,0.2968,6.11175
2,5.25,406.723,2037.9621875,1.3957875,0.284918208333333,7.828119375,-8.2688475,-13.8008,-33.14425,-1.88063,99.89555,80.351075,-14.942,-14.4275,0.242427837496551,236.19025,254.67875,0,0,-27.458525,0,-6.09999999999997,-6.54999999999998,-6.84149999999999,-0.14926375,0.500636892549405,0.380431495661145,0.222318482175261,0.1749685,4.3083425
2,5.75,407.96,2034.89859375,1.3845975,0.2861355,6.58204587083333,-7.493,-13.1939,-32.78355,-2.464765,99.987275,82.3982,-15.11625,-13.933,0.243617429878136,252.754,256.031,0,0.0116162,-17.1589,0,-5.82499999999998,-6.37499999999997,-6.62499999999999,-0.1535725,0.541858049761565,0.407048996456801,0.212513091214221,0.1784745,3.9531325
2,6.25,407.2201875,2033.93,1.371575,0.26420692625,6.68946016666667,-6.9699,-12.5751,-34.078275,-2.1654475,99.97615,82.53985,-15.248,-13.072,0.260812672701902,254.104,259.75925,0,0,-16.706775,0,-5.59999999999997,-6.29999999999995,-6.39999999999998,-0.15591175,0.510634081470409,0.441309658068406,0.218082144418656,0.1684605,3.53498
2,6.75,406.480375,2032.53765625,1.34862,0.2422783525,6.3217795625,-6.925745,-12.50095,-34.458375,-1.9745225,99.980025,82.2683,-15.5935,-13.05125,0.261052857143975,249.70675,260.21075,0,0,-19.812,0,-5.59999999999997,-6.29999999999995,-6.39999999999998,-0.152212,0.53844692786662,0.422536639199595,0.243888410850469,0.197925,4.22828
2,7.25,405.7405625,2034.2878125,1.34597,0.22034977875,6.08559495833333,-6.81634,-12.2719,-38.3605,-2.21267,100.047,82.812025,-15.372,-13.05675,0.262120769751846,246.2025,259.17875,0,0,-20.87655,0,-5.61699999999996,-6.29999999999995,-6.39999999999998,-0.145953,0.588428415357382,0.390311414129795,0.237612289244475,0.193029,4.05901
2,7.75,405.00075,2032.99796875,1.86952,0.198421205,5.56502560416667,-7.06041,-12.5679,-14.467895,1.0792371,99.76345,82.40715,-12.70025,-13.2475,0.257638116560028,245.414,258.12,0,0,-18.5501,0,-5.39074999999995,-6.07499999999999,-6.39999999999998,-0.30314,0.750785340005695,0.509546653410394,0.319539606052294,0.284071,6.7328025
2,8.25,404.952958333333,2026.773125,1.3567925,0.17649263125,5.58312725,-7.03324,-12.46675,-34.389425,-0.765471,100.017375,81.9748,-15.3475,-13.141,0.259254969617983,247.4285,258.7025,0,3.68628738645072e-18,-16.493,0.001341625,-5.39824999999996,-6.07499999999999,-6.39999999999998,-0.177088,0.63487964338363,0.478923784710725,0.269209282126266,0.20783975,5.0547575
2,8.75,404.905166666667,2024.11578125,2.51803,0.1545640575,4.88633364583333,-6.30371,-12.7579,-30.2619,0.294805,100.0945,81.779225,-9.66299999999999,-12.6059999999999,0.251319247668372,249.01525,260.49675,0.07872975,0.30689675,-14.795,0.175135,-5.40595508118864,-6.0756765189741,-6.39410103885308,-0.142607,0.619636315765331,0.451825183056657,0.252035137919862,0.2237335,5.16111
2,9.25,404.857375,2025.2734375,2.9789,0.13263548375,4.98187354166667,-5.22742,-13.1187,-22.1663,-2.2685075,100.281,80.5997,-8.91699999999997,-12.742,0.245002929750608,260.96,261.028,1.61473,1.8038,-6.3066,4.10991,-5.41428902181369,-6.07672947571689,-6.38070396800205,-0.111986,0.556481805632493,0.402354321463061,0.225149950033306,0.189554,4.46367
2,9.75,404.809583333333,2031.57984375,2.142055,0.11070691,6.4520684375,-4.663375,-10.525525,-20.165725,-1.651499875,101.49125,78.802625,-13.5525,-13.162,0.267561483101644,260.906,260.44125,8.716125,7.2082825,-5.427785,17.60215,-5.5425819030638,-6.15508538920247,-6.40778482630005,-0.1029326,0.616198730334515,0.560063234158887,0.222500872046586,0.14772125,3.79658
2,10.25,404.761791666667,2028.06625,2.912505,0.08877833625,4.88490083333333,-5.23268,-12.667,-18.16515,-1.03449225,100.908,79.5203,-9.69049999999999,-14.443,0.256682139722214,249.696,257.155,26.203,20.1573,-6.14184,57.8822,-5.42499999999995,-6.0775,-6.35474999999996,-0.11562495,0.700557926382668,0.449080503174251,0.233874434314208,0.2196735,4.317345
2,10.75,404.714,2025.43640625,2.04051,0.0668497625,4.15575322916667,-6.8560975,-13.032175,-14.8117,1.77836,99.5409,78.1714,-10.545,-15.888,0.237713322615149,216.87725,247.78025,54.61325,35.638875,-2.521595,110.15275,-5.99999999999997,-6.45999999999998,-6.80099999999999,-0.385764,0.674852576493563,0.54212729132557,0.27513796539191,0.228767,5.88695
2,11.25,399.50075,2025.8190625,1.6508775,0.0414536,3.505522375,-6.8810575,-12.801025,-13.36515,0.121468,98.770975,77.8203,-14.51675,-19.6737499999999,0.24530102903844,216.25,229.481,81.44365,48.283725,-0.8929,174.57075,-6.47074999999996,-6.67499999999999,-7.18524999999997,-0.2293225,0.600870817328022,0.504215752250973,0.247109364956078,0.22327575,4.808765
2,11.75,410.91975,2023.29921875,2.5363925,0.013832675,3.20461802083333,-6.5768,-12.5098,-12.2307,1.95884,101.151,77.797,-11.3775,-19.191,0.266844735014297,222.572,232.216,102.93,78.6638,3.24746,218.332,-6.6625,-6.94799999999998,-7.40299999999996,-0.137075,0.765803964626098,0.544329001901741,0.265827254504002,0.24860125,6.019775
2,12.25,410.5285,2026.068125,1.9717575,-0.01378825,3.37138583333333,-7.0383425,-12.459375,-13.9202,1.7467875,101.02475,77.895775,-12.60975,-19.24625,0.265710988418337,223.0705,234.17575,116.2935,87.8247,6.99583,259.7915,-6.62499999999998,-6.84499999999998,-7.39999999999998,-0.1299635,0.645494881647153,0.509559164428864,0.277728508013552,0.247995,6.087635
2,12.75,411.02575,2028.49328125,2.110175,-0.041409175,3.53815364583333,-6.110295,-11.21565,-14.5805,3.276345,101.042,77.64395,-11.45525,-15.3495,0.274900327423874,240.63,255.108,120.878,93.18125,12.89405,264.5345,-6.55900249368883,-6.71140350386536,-7.31089339198381,-0.189895,0.659016482380472,0.586004346026765,0.280703975936732,0.25575225,6.268125
