DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,PA,RH,TA,VPD,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT
1,0.25,535.32171515,13.315813875,3408.259163875,5.733907,100.2724113,18.5816762999999,72.6638088,5.95647485,0.58799885,0.002101,1.339081375,0.802581,21.6117524,0.998012274999999,102.9,98.46,12.152,5.26503839999999,12.89625,12.73375,11.826,11.96,11.94,2.04958945,1.897533,0.37594
1,0.75,518.118874125,13.2379242,3522.743492425,4.85973247499999,110.1128072,15.79652495,67.60233835,5.87511599999998,0.5952974,0.0053305,1.3364556,0.828444199999999,21.787584,0.807456,102.8705,98.7,12.172,4.5437984,12.8725,12.6825,11.8313334,11.96,11.94,4.743672675,1.81214415,0.37594
1,1.25,525.4952122,13.2034894,3510.021551625,4.75067254999999,133.150542,17.987076,68.827299575,5.95164879999998,0.656230599999999,0.00653475,1.265742175,0.862027925,21.4786566,0.991852399999999,102.9,98.845,12.01125,4.10210132499999,12.773,12.5825,11.830833525,11.96025,11.9425,3.4986353,2.087287,0.37594
1,1.75,532.5135792,13.2135192,3634.09879485,5.8983164,118.61433815,15.975653,69.1894979999999,6.1234748,0.641352,0.00440975,1.269838375,0.82960075,21.827485,0.908777574999999,102.9,99,11.83675,4.139090475,12.648,12.503,11.825583475,11.96025,11.94275,1.83307974999998,2.41461092499999,0.37594
1,2.25,543.19632155,13.1806292,3837.7514521,7.05907045000001,140.4926852,17.5784505,71.4120138,5.620130125,0.648589625,0.00621359999999999,1.193079125,0.79144925,21.82697625,0.98036135,102.9,98.9225,11.84325,4.385213475,12.565,12.44,11.818708525,11.97025,11.943,7.02652734999996,2.27704,0.37594
1,2.75,544.3143317,13.2350606,3633.86722225,5.2039015,114.1511788,18.43130225,71.645127625,5.301842125,0.576623625,0.00619814999999998,1.3181398,0.778329199999999,21.8137545,0.906829125,102.9035,99.025,11.925,4.3156485,12.506,12.3995,11.806166475,11.97025,11.94325,6.10387349999994,2.21062645,0.37594
1,3.25,527.891592925,12.980485375,3670.313289875,4.421556875,111.03193725,16.9996412,59.999796,4.706188125,0.576491,0.0066025,1.084240225,0.709601725,21.8017895,0.856855375,102.907,99.0225,11.64775,4.033303,12.466,12.369,11.80633315,11.9705,11.955,4.55047814999993,2.01612925,0.230263249999999
1,3.75,511.7609996,13.04443295,3680.425742575,7.38745857499998,125.10079905,18.055012,79.84947875,5.5295655,0.590416125,0.00781289999999998,1.2697591,0.77636445,21.345811125,0.7688617,102.907,99.025,11.535,3.67115375,12.40725,12.351,11.815375175,11.9715,11.9575,1.97693759999998,1.8216318,0.18797
1,4.25,511.5653244,13.2306478,3649.0802759,5.2948521,106.377764,22.11810715,71.40817375,5.56043314999999,0.6297129,0.00433305,1.195363675,0.7948596,20.86418195,0.945100375,102.91375,99.1,11.4675,3.5522245,12.3275,12.2975,11.814124825,11.981875,11.9575,0.684376150000001,1.9354842,0.220864749999997
1,4.75,504.705600675,13.065454425,3598.868002225,5.43143239999999,107.809728425,17.6782282,66.9387718,5.349682625,0.61546205,0.00302515,1.177930425,0.782498725,20.80081205,0.852047700000001,102.90375,99.1,11.535,3.354648025,12.219,12.232,11.8025,11.973,11.96,1.80594079999997,2.01612925,0.18797
