DOY2,HR2,TA,RH,WS,PA,PPFD_IN,PPFD_OUT,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,VPD,T_CANOPY,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,TS_7,G,TAU,H,SH,LE,SLE,FC,SC,H2O,CO2,CO2_SIGMA,U_SIGMA,H2O_SIGMA,V_SIGMA,W_SIGMA,USTAR,T_SONIC,T_SONIC_SIGMA
1,0.25,14.9825,100,6.62164,98.8058,3.88085279110209,1.88021875,1.71189999999995,0.501749999999999,2.9142,370.614144314386,380.933729011286,6.86357265494969,14.467270864608,11.17975,11.76725,13.037,11.46875,11.55,11.96925,12.439,2,0.02953249,14.3354075,9.99857324520866,58.79657,60.6391960246753,4.06678179463291,6.01897642969364,14.2317692505217,488.8362,63.5224975971134,2.05384197324436,2.99890816906872,1.7680860580784,1.13548431771682,0.876972795420007,15.784775,0.387421608464264
1,0.75,14.8115,100,6.975,98.80315,3.90761437334361,1.04746875,2.38712500000003,0.656624999999999,2.875975,372.388238189005,380.857299494196,6.71703250884318,14.6595800481878,11.16,11.759,13.0055,11.458,11.559,11.9685,12.435,3,0.0283554299999999,13.66945,11.63129,67.7874449999997,41.7497353411085,4.38489854347974,3.40249405648577,14.2154825332393,491.791125,65.1594789693571,2.07430615471919,4.4505844597511,1.65069201491399,1.14745397151057,0.853433974999998,15.515225,0.452066275579555
1,1.25,14.50675,100,6.747,98.80525,3.88695009033477,0.959593749999991,2.27495,0.560424999999998,2.826675,370.518121887686,380.349437779633,6.41632720735879,14.5959541077423,11.049,11.6745,12.95875,11.4095,11.569,11.979,12.426,2.77499999999998,0.0554442099999997,18.491375,11.64706,49.041115,41.1925878289379,3.82100269944216,7.82838056711463,14.4917514700545,529.075523138474,81.026409945725,1.88568591918185,3.55515873693638,1.58975113149276,1.08290602592152,0.831700252555125,15.16525,0.458018787298971
1,1.75,14.28675,100,6.659,98.8,3.89699499996811,1.11875,2.05602499999994,0.449699999999998,2.849975,371.306505139135,380.123241899824,6.38072227134806,14.179525939341,11.0095,11.65725,12.91,11.4095,11.569,11.979,12.429,3,0.03689532,18.25037,10.3116258120257,43.68484,52.4588657631224,4.21684138213774,7.27282992875902,14.1661893306907,465.054210048162,72.4044486193539,1.9951765656469,4.15071376014644,1.65066667804635,1.12824979007969,0.838540627168958,14.9652,0.422153982744234
1,2.25,14.12925,100,6.57200000000001,98.83575,3.88421412273036,1.06570312499999,2.21137500000001,0.446724999999999,2.809875,369.370850421763,380.326394022842,6.25755913208793,14.0164537649126,10.9095,11.6775,12.899,11.40925,11.579,11.979,12.428,3,0.02727936,20.6,9.65111153938286,50.6,53.30141,3.89238564839011,9.5795045,14.3415205082577,501.307313178945,62.4301475598319,1.98919566349954,3.14068360349436,1.70412531418785,1.14046738510247,0.852516969073175,14.814225,0.487434435896576
1,2.75,14.0405,100,6.446,98.86,3.88038376808419,1.69875,2.84865,0.575649999999999,2.80075,369.353891224451,379.861844215437,5.97786436136915,13.7979568139091,10.953,11.709,12.8485,11.409,11.5875,11.9775,12.425,3,0.0328954025,18.79722,12.25534,62.8054149999999,57.3833114165391,5.12627385949465,6.86415519131109,14.3896781950388,516.103928161752,63.1105977958689,2.1115699072796,3.39119549391304,1.77597202070678,1.12963020266081,0.876017533894392,14.5522,0.38699965247658
1,3.25,13.766,100,6.750434,98.84,3.88038376808419,1.8746875,1.47434999999998,0.467875,2.7703,370.169090025996,378.786784536064,5.76630160149907,13.831656694949,10.8885,11.74075,12.809,11.399,11.5985,11.97875,12.428,2.80000000000001,0.043898155,25.57646,11.3358877038046,56.7999999999997,65.3491372098282,7.77237799999999,7.5213795,14.3949948374017,530.043832947421,99.9016556604754,2.04565420173623,9.45257012201852,1.68081635362193,1.12344374237674,0.788844516609938,14.534425,0.488772886392032
1,3.75,13.7665,100,6.439036,98.811,3.88569936228704,2.0721,1.08845000000002,0.352575,2.868275,369.711386375699,378.343148091461,5.61312805706737,13.7173195493621,10.84975,11.6945,12.75875,11.389,11.59875,11.9885,12.427,2,0.02118825,15.8,9.98286268191438,52.5999999999999,37.45551238795,6.65099559720169,3.78375931877128,14.3364954555003,577.580000815205,83.2725659306941,2.07486202260285,4.46766158073774,1.68926300174653,1.08597433089308,0.853183415251444,14.70245,0.503110316870463
1,4.25,13.7965,100,6.6695,98.781,3.88072998531344,2.7625,1.93617499999999,0.615,3.16065,370.226990042731,378.244603132041,5.36826486123145,13.5315781199029,10.72975,11.6415,12.71825,11.379,11.6085,11.9885,12.418,2,0.0286484475,20.925,16.7228049941076,41.5639,54.7788673070859,3.75700719393759,10.8349895730402,14.5793181030722,531.139339663287,60.6438448238715,1.998353295099,2.70646126101193,1.72847716670412,1.13361387228546,0.857214088459472,15.0879,0.468281793143348
1,4.75,13.794,100,6.762,98.74725,3.90080672202875,3.696,2.29800000000002,0.6163,2.891875,373.90204309952,378.089552857263,5.3532938779778,13.6918058402568,10.8515,11.62,12.6655,11.378,11.617,11.987,12.415,2.75,0.03420672,25.3,14.8240179048936,57.375,43.0825889698478,4.19679827973257,9.21442340877734,14.3164121545884,533.714361590133,67.4545350878248,2.01910447125736,3.73782241684524,1.70275352822013,1.13634027624244,0.82896237924734,15.226175,0.548794204643588
1,5.25,13.535,100,6.4865,98.75775,3.96515252412107,3.6990625,2.512525,0.585574999999999,3.001575,373.331177803278,379.66706935611,5.19817907360124,13.8918275127387,10.7935,11.609,12.6245,11.3775,11.617,11.987,12.415,2.69999999999999,0.03851336,24.67828,14.3965574629233,76.5749999999997,66.167631599501,3.92450444377285,7.52798116715368,15.6826501624971,496.661501380425,74.8137467210757,2.01095032163481,6.50640379492159,1.64941061891053,1.15230344160649,0.8897996,15.0295,0.534999381513673
1,5.75,13.437,100,6.50525,98.8105,3.9218730423184,4.35206249999999,2.17487499999997,0.405649999999999,3.032425,371.649840456246,379.94102102977,4.95556221274073,13.6687413806303,10.6365,11.595,12.593,11.368,11.627,11.987,12.41375,2,0.0648408024999999,17.8,10.731825,45.07088,85.617275,7.64869297940194,12.3248523958881,15.0954254557296,519.761319528571,84.2587768976229,1.98850631371638,5.90959567419821,1.64258464566881,1.07618826839802,0.831181572345057,14.7945,0.552267942619041
1,6.25,13.3475,100,6.4565,98.81575,4.11002835969118,3.96125,1.39487500000001,0.4554,2.969375,372.748208208948,379.550794289889,4.86320274105195,13.2157100791148,10.54925,11.57,12.55725,11.367,11.63475,11.9855,12.402,2.72499999999997,0.0443651375,17.82816,14.2726638695525,59.5999999999999,56.8794773793193,4.46519912046967,11.6253148971575,15.1521341243599,593.492364968659,77.7927540233892,1.9386200247389,3.00874350240465,1.70860227598587,1.08820323822508,0.812496133679473,14.480275,0.528026639607019
1,6.75,13.346,100,6.69,98.815225,3.91316513477396,4.324625,1.411525,0.605624999999999,3.0826,371.79164834463,379.321466819473,4.72171077105749,13.3913890388543,10.467,11.56675,12.53575,11.36625,11.644,11.97625,12.402,1.75,0.0410621449999999,11,12.6038631299155,39.55,77.9062992063245,4.16960167238519,9.5605493900227,13.764812779799,547.008735740684,76.9328526549572,2.04234369246245,2.62259413558408,1.68139032797813,1.10582992494404,0.825682514986368,14.663,0.503014728589239
1,7.25,13.265,100,6.346,98.8147,3.92199155564516,4.70765,2.43105,0.527675,2.9402,372.988389930442,379.222810613505,4.67654129314117,13.7289404095278,10.5055,11.537,12.5235,11.36625,11.64475,11.97625,12.368,1.75,0.04302304,13.769385,11.4330213084075,44.4726,80.299170786777,3.92695,8.802605,18.3091296240069,568.381125,93.9270142178144,2.01898203756508,6.82650054234227,1.54350688719784,1.10409472662074,0.881461464283246,14.7413,0.567448034354267
1,7.75,13.384,100,6.503,98.811025,23.0651691284106,7.08100624999996,3.70892499999999,11.767,7.6455,372.812232292364,378.137107585947,4.44293062028009,13.7170645250369,10.49475,11.484,12.50275,11.3385,11.654,11.96625,12.4005,1.69999999999999,0.047945015,15.87754,13.7975475,51.0199925,40.7563469358486,5.40059987729782,11.0286131147833,14.4979292491325,523.612,90.1839643570898,1.9171543070676,3.08236326643234,1.49766390431644,1.0447037795884,0.7901094,14.94025,0.535089734973432
1,8.25,13.288,100,6.53225,98.862475,127.519272396074,16.40515,17.0922999999999,78.6625,30.64525,373.10920340732,379.509006410013,4.27497730133817,13.3953957838836,10.54475,11.41375,12.48125,11.32,11.654,11.96625,12.392,1.80000000000001,0.0291814,17.826375,12.7599745371967,72.717815,73.4026949199872,4.36160785293916,9.19175166311992,15.1797214737739,542.706937334253,55.2004512511064,1.92752669469472,3.34284961599148,1.67880003970069,1.0119275939721,0.769135292935901,14.75,0.433976600096772
1,8.75,13.242,100,6.685,98.91155,320.997914985984,29.720425,56.166325,167.6775,49.098,374.521402555825,379.208711468425,4.31339477362445,13.4299283554325,10.61325,11.41675,12.38875,11.3185,11.664,11.96625,12.3905,1,0.03600325,52.104575,17.919065,50.187105,61.256461905482,5.89545,10.5914511768127,15.2453220615991,509.236637010023,75.1723840333287,1.99290188151414,4.9991376579115,1.63589876146311,1.13133466281295,0.835901370514087,14.96625,0.562858655672835
1,9.25,13.00775,100,6.21325,98.9205,531.991844453382,43.269875,137.8183,267.54,60.7395,374.241098046052,378.501693503864,4.31602618209685,13.1544035849132,10.59775,11.4735,12.30625,11.307,11.664,11.96625,12.3905,1.72499999999997,0.02667392,68.775,23.433425,53.187525,88.8136557084619,7.94269353995772,10.370372350218,18.9880582984394,558.778640123809,75.2603556918592,2.03812395818708,3.76667672825738,1.62274532868812,1.01651399942486,0.822589623129548,14.33215,0.516454299260265
1,9.75,12.93725,100,6.51975,98.9805,701.708453172503,59.11425,212.6407,360.1825,70.205,373.943764041653,380.580436662607,4.4230752042713,13.5431239190536,10.76,11.5035,12.267,11.287,11.66475,11.96625,12.389,1.69999999999999,0.0295241699999999,139.149999999999,30.375975,82.475,63.877121130485,10.4478629371265,12.3630391154885,16.5886443505518,553.258060186135,66.6435370459483,1.88336684315489,5.00849278725646,1.5633440878228,1.06365607479051,0.860459320573103,14.235425,0.577874052091372
1,10.25,13.05675,100,6.72325,98.97525,877.461528309286,73.9102499999999,282.2604,444.0675,79.015,375.245026367949,382.912164520966,4.40245073790273,13.848453106446,11.07875,11.55675,12.2925,11.27625,11.66475,11.957,12.3805,3,0.0204816,167.30975,36.7293717216696,91.3999999999997,77.8971143604152,13.0814151650799,10.7155663260718,16.3193746145365,556.880206577299,79.8417473103924,2.28230083310679,4.60646647493672,1.81282149989117,1.22327263530151,0.913266073415286,14.315,0.622621244508908
1,10.75,12.9315,100,6.545,99.012,1029.40316982158,82.408,343.66025,517.3,94.5499999999999,376.582250213303,384.463903378267,4.96818395172843,13.7555106129154,11.277,11.611,12.316,11.206,11.6665,11.958,12.38375,4,0.027138525,216.375,39.0179867057547,87.4017999999998,62.4740466027424,10.1342907132632,10.8661938065897,16.2608738159059,527.586,93.1475538923825,2.2186037867657,4.95028869518198,1.79176383164088,1.14781491511663,0.946937970786894,14.480425,0.643000679586335
1,11.25,13.37875,100,6.396,99.00525,1161.88634055782,89.53,397.4021,579.5575,107.9725,373.96179707565,386.077661930816,5.86233515784808,14.2277294808667,11.5235,11.72,12.356,11.187,11.657,11.958,12.3825,5,0.0128096875,254.8,43.9956084643008,107,56.6296655139938,9.83910545636688,15.658102850575,15.5713485117163,505.398475360785,80.9612494651654,2.21263670582374,5.49643394098725,1.86809054920206,1.16507491315493,0.968557569139177,14.30385,0.670736371934184
1,11.75,13.99575,100,6.814,98.981,1273.89774474884,93.460375,435.65945,629.5975,112.725,374.492670523101,389.493053028746,6.54212319709199,14.9570849983595,11.74475,11.83025,12.4125,11.16775,11.6555,11.95775,12.379,6.72499999999997,0.083140925,287.4,43.8283520609376,102.3749,67.5069367907505,7.31952555159172,5.88644689264102,15.0039716817005,507.247765959414,63.5778776125983,2.2426081648878,5.88754072107704,1.90965172386481,1.21920742222669,0.94904915,14.614,0.650670867912691
1,12.25,14.6305,100,7.004,98.9615,1334.08442350847,98.795,459.07525,658.735,117.255,376.868776022336,393.143074885576,7.06004446131354,15.8676169651701,11.9085,11.9205,12.49025,11.15,11.647,11.95775,12.379,9,0.0878227200000004,327.7435,44.6772688036708,108.5,84.3987794519593,7.42745801995046,6.881648,15.3739480828488,532.538945824265,76.5654924142028,2.19495533706406,6.2524317255896,1.90382973050006,1.25424738095367,0.962099930924463,15.2246,0.685455091347428
1,12.75,15.2535,100,7.249,98.925775,1357.01621957529,103.3875,467.57525,668.205,121.05,375.030510102053,396.423327463048,7.78821866788143,16.1552168635405,12.26,12.0575,12.59575,11.14,11.637,11.95775,12.369,10.725,0.0440926199999999,359.2,39.4249116310233,117.7705,96.1104364396477,6.75998091299502,7.04846,15.0012784686379,534.869257713394,83.2588273303187,2.26410860183237,4.37777392533726,1.99693658122904,1.24208142954605,0.96724204956788,16.075,0.701741065178012
1,13.25,15.80175,100,7.37500000000001,98.865155,1333.39507013221,96.4703625,454.08675,653.13,110.315,375.695710304901,398.091901927899,8.24136543029803,16.6043073203945,12.48,12.116,12.6695,11.1395,11.6285,11.9585,12.3725,12.775,0.0693162649999998,352.319325,35.47254,111.548125,54.3150648875536,8.46947085696107,6.56221466776417,14.7603017036507,512.311143484468,78.3708850337396,2.3039050188364,4.55521678957215,2.01190465362942,1.2997376826332,1.02034487815348,16.37885,0.671327589957003
1,13.75,16.465,100,7.231,98.8424,1290.52326230472,89.6665625,436.41595,633.5625,106.03,375.067706379172,403.134801899873,8.73093465171431,17.3079233824441,12.4685,12.234,12.7015,11.1495,11.619,11.959,12.3725,13.8,0.0281874999999999,352.75,35.9250467289066,143.35,65.201948151817,7.5899247881115,7.04680224288223,14.69859,539.244622143843,80.8383194697636,2.34004407068089,4.04027087904811,2.17086494598075,1.28328199784826,1.06509524459654,16.95555,0.688291962599289
1,14.25,17.04925,100,7.288,98.83625,1218.60902554398,85.9524499999999,399.091,597.02,97.2299999999999,377.371146890758,401.084022959989,9.33727780452034,17.5275225146354,12.5,12.3325,12.75,11.17,11.61,11.96,12.3795,13,0.0365287,337.56255,34.9461412424485,112.0334,52.4634125053778,6.39982730805063,6.09548577115919,14.5055344680746,529.881900539993,79.7253883952836,2.3728693972712,2.9454724818005,2.04767402675809,1.25554058848699,1.03251894634789,17.2519,0.674189113978837
1,14.75,17.4945,100,7.605,98.8205,1097.09952527612,82.9747499999999,351.2067,537.125,89.23,376.660554050962,403.66903546236,9.88628279247482,18.0077493728655,12.54,12.3925,12.79,11.19,11.6,11.96,12.34175,12,0.0197482125,319.825,32.2215538762315,106.1,73.3729273364237,7.75523188438729,7.10175331449199,15.31705,478.51675,66.3357503354111,2.42379278917878,3.68827089340217,2.01079358622354,1.25586083043309,1.0026527088298,17.72735,0.66301350945974
1,15.25,17.6225,100,7.59,98.78195,952.515557428221,72.380625,296.940375,472.51,81.005,377.248615351474,402.798486591872,10.3924008921542,18.1503134198095,12.56,12.53,12.85,11.23,11.6,11.96,12.3695,11.65,0.052917575,277.65,26.367232336476,126.3,76.2231612428331,6.13170033402257,5.26617173304113,14.6940688160013,500.806484478832,59.6886967908897,2.51822384246038,2.94112262147363,2.2254932852904,1.3131955190698,1.05982498118253,17.86895,0.545933997140723
1,15.75,17.821,100,7.332,98.776825,781.963300410035,61.04725,226.3914,393.41,71.2625,375.609524635499,401.938909620029,10.8248576898634,17.8734377384123,12.6,12.49,12.9,11.25,11.59,11.95,12.3695,10.75,0.0377355,221.95,19.1351185626147,105.15,69.3704848522605,5.07407699999999,6.89060008600465,14.8121963790793,498.44865,69.5934011557763,2.50940915050751,4.90522295900777,2.1785480741513,1.24873998902823,1.0481,17.9865,0.568843227165939
1,16.25,17.99925,100,7.580683,98.797325,592.365563943023,47.3035,143.38125,301.025,62.707,377.524913688751,398.254390129729,10.9927271067386,17.8245695608366,12.48,12.465,13.02,11.27,11.59,11.95,12.36875,10,0.018510875,173.75,18.051084750426,70.175,45.0282175008498,4.70975,7.48760349900201,14.8219671413557,568.052991417117,77.7929245519945,2.4433009599416,3.64487075380234,2.00637985196852,1.26975554133427,0.98453365,18.127025,0.591079243228417
1,16.75,17.7025,100,7.38475,98.71575,393.626134316906,37.7678125,63.1614,208.1375,52.099,377.055287604557,395.576923296896,11.2425277038945,17.3743700592206,12.4385,12.4225,13.18475,11.31925,11.5895,11.94975,12.356,9,0.0158733,127.2964,14.0332877543492,61.25,62.9686550743291,3.505025,7.44194193394324,14.8509930377154,525.541397126728,60.7907956084195,2.30483696898249,6.65447218042122,1.95939340062662,1.25176949086383,0.9773122,17.73995,0.47453906241838
1,17.25,17.435,100,7.4525,98.6891,202.668029279086,22.4543125,13.6412,112.01,38.194,378.076926630344,393.11831869155,10.8076159515265,16.9823772619985,12.278,12.41075,13.227,11.349,11.5795,11.94975,12.329,8,0.0388512000000001,68.9486675,13.8473925,56.35,46.468143090054,3.21752368833645,5.62667922222495,14.8867869667923,510.591547465177,89.2196584478607,2.21537797266343,3.54090383941727,1.84956480873077,1.22033469704567,0.908331,17.512175,0.472981618552336
1,17.75,16.958,100,7.106,98.69525,49.1172886361352,13.90221875,2.57522499999997,30.3475,17.27275,378.612466819065,389.980979590581,10.5400540772766,16.6063898983649,12.0275,12.35075,13.26875,11.369,11.5795,11.95,12.355,7,0.033986625,22.2304949999999,12.6744375,46.1991724999999,78.1589826718746,3.0743711513554,5.37708466321823,14.938920015598,526.738672294431,80.0508937513154,2.19810468758888,6.99074305631137,1.76054768990506,1.16427439743232,0.8827638,17.2919,0.344437820830127
1,18.25,16.70575,100,6.749,98.71945,5.73084472147361,12.07775,0.451249999999981,0.955924999999999,2.709,375.093933293697,388.02673778294,10.3365653057893,16.4140785823419,11.95,12.21,13.24,11.38,11.57,11.95,12.35875,6.80000000000001,0.04385107,15.6945499999999,14.9924887866551,69.5925299999998,72.6966300837999,4.16334330085891,5.3086057774569,15.1115121174013,512.270899999999,78.8089889291632,1.96828970469489,5.63232193765219,1.67631263664314,1.11456821552402,0.8118968,17.06515,0.457014492819735
1,18.75,16.43575,100,7.079478,98.75315,4.15899981036036,12.0765,0.64824999999996,0.443674999999997,2.6801,372.592001678231,388.201228809467,9.82016909661798,15.8819612718833,11.86,12.1155,13.18,11.39,11.57,11.95,12.3495,5,0.03736312,22.08098,7.07539499999999,59.3089925,49.6868725,5.71189983866936,8.5092433545046,14.8648747212515,519.246947664765,67.6586476050514,2.0460528537411,4.24085070299216,1.83648006422355,1.16798192122511,0.814285918409825,17.0027,0.497090243077378
1,19.25,16.30725,100,6.762,98.746725,4.15979590345228,12.07875,1.67757499999993,0.490799999999999,2.68355,371.513727388641,386.961484281127,9.52414550873826,15.6274874174756,11.68525,12.02425,13.0725,11.4025,11.56175,11.95,12.34875,4.84999999999997,0.0352621825,18.3121599999999,9.84352849999999,74,84.3614399748207,4.65346364654388,6.16805374999998,15.21523,481.7735,70.7382803140379,2.00956981458024,5.05382726283366,1.64984455758312,1.09048543367983,0.851698082454314,16.8849,0.340604819310089
1,19.75,15.9345,100,7.386,98.749925,4.14052207070058,12.08,1.49160000000004,0.507174999999999,2.7258,372.771119528465,384.918860482318,9.16526208193888,15.5839193964238,11.7025,11.9755,13.0025,11.4125,11.5615,11.94025,12.34875,5,0.04246532,17.22602,13.3840346361427,39.6454849999997,66.2393,3.4080706222818,9.13537567229757,15.2908471356956,473.830314143621,52.3457658004963,2.15689931692275,3.53201047607232,1.95295116595554,1.14096854890578,0.904907102444763,16.63125,0.464579684771886
1,20.25,15.7745,100,7.01738300000001,98.757775,4.15246346707935,12.081875,2.21104999999997,0.633949999999996,2.66935,375.83752131791,384.365614654826,8.90941559190038,15.8759840732304,11.69025,11.948,12.9615,11.50025,11.5515,11.94025,12.34875,4.82499999999999,0.0348830175,22.60676,9.64882399999999,51,72.1246856515047,3.85400829848439,8.41504689070575,14.8982709847727,476.1169,55.9262932188333,2.03922363696323,3.66198642150422,1.64341127190963,1.09695359831501,0.814234455055639,16.488225,0.526419908307206
1,20.75,15.6445,100,6.757,98.769425,4.1518349725331,12.0820625,1.52204999999999,0.49905,2.9422,374.130611105377,384.14464563077,8.59562505764636,15.4508335317574,11.61125,11.902,12.955,11.5115,11.5515,11.94025,12.33875,5,0.0339111399999999,13.625,11.7939026345743,72.15,42.6120241647103,5.15084959390692,6.25008624999998,14.8392085715418,524.1681,67.1172409577762,2.17579335228782,4.27867859459338,1.57439690943598,1.148394672051,0.866558596832359,16.34425,0.404146653722033
1,21.25,15.49575,100,6.698,98.76335,4.15866461326902,12.0821875,0.858025000000017,0.423725,2.790625,372.014296341168,385.026257664487,8.2985861720843,15.1883564628877,11.58125,11.82875,13.12075,11.51075,11.55125,11.94025,12.33875,5,0.0388169149999999,22,6.80422159907171,77.4999999999998,72.9761354515749,3.35840675853803,7.0827455,14.6783296679079,514.099035779377,66.7724838028659,2.14237192621791,4.96062765311483,1.71165760668259,1.17665760958577,0.884556357747739,16.3307,0.413351629418364
1,21.75,15.2905,100,6.972139,98.7763,3.97355242354673,12.08,1.08342499999998,0.3811,2.93525,375.256036785768,384.928662461459,8.03436056673069,14.9702025703526,11.55125,11.896,13.08075,11.5,11.54125,11.9405,12.338,4,0.02790353,16.92626,9.04648172289027,53.506075,63.0201370554794,3.93487927851122,4.39921186002149,14.6449342628737,499.19038575006,66.2465104588902,2.01171894807888,4.91480580193967,1.66910502382737,1.09905245431045,0.822735175,16.21345,0.454239833232421
1,22.25,15.2505,100,6.756,98.76288,4.04726518008595,12.081625,0.870849999999993,0.471274999999999,2.88705,374.974495501197,382.911479064583,7.70793199999084,14.8510246393801,11.551,11.87975,13.06025,11.461,11.541,11.9405,12.338,4,0.0243954524999999,17,9.02612200293433,54.25,36.4479327682923,3.72456764667454,11.2275275,14.5196299978947,487.379283461757,64.0104438044143,2.19340293129172,3.04440470371467,1.78807311481871,1.13382924875522,0.857156225069555,16.0331,0.466630180564365
