DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1
1,0.25,0.0444858,-12.11,0.27874,-0.740239024475,-0.767161019375,-0.36728847225,-93.573185,-17.5020225,-4.6417374159,-22.520429245,-2.616,-2.112,-3.7685,37.236830494,82.2262475,360.533483421,-97.8225,0,0,0,178.75,239.820385,1.3893020254,-0.7796242,0.294363408275,0.209959893525,0.04586663105,-12.21974175,0.1156620943275,-3.4025,-1.81,-0.4025,1.7,3.3
1,0.75,0.0538991,-11.64,0.307655,-1.1553859445,-1.0568316,-0.3594103336,-102.666,-9.31949225,-1.220033394125,-24.286769365,-2.6185,-2.176,-3.7625,37.9584537265,82.223725,360.5672099115,-98.2106175,0,0,0,178.3,241.15929,1.18198389616,-0.8299268,0.2750906101125,0.2158713113475,0.0455284634725,-11.2280905,0.105349225375,-3.4025,-1.81,-0.4025,1.7,3.3
1,1.25,0.045961,-11.145,0.29476205,-0.656521705675,-0.66406725,-0.20176918085,-112.8626,-15.236125,-0.7119818897,-29.42142706,-2.71,-2.2425,-3.7865,38.191490162,82.23443,360.82162691925,-98.338,0,0,0,179.45,236.897795,1.42405060458,-0.90080925,0.25719686443,0.19283514933,0.04432744162,-11.06187725,0.1236297058775,-3.5025,-1.81125,-0.35375,1.7,3.29875
1,1.75,0.0503173025,-11.22,0.22410520739,-0.3022287719,-0.28261695,-0.238935811,-101.536725,-10.0188535,-0.65168517225,-27.259843695,-2.7455,-2.3975,-3.882,36.068773599,82.252535,360.715340253,-95.4102415,0,0,0,178.3,239.6,1.8653096247,-1.016983275,0.270774691505,0.242397780625,0.0413026954325,-11.52955,0.11917661614,-3.6025,-1.8125,-0.305,1.7,3.2975
1,2.25,0.0469653575,-12.085,0.2119133460325,-0.4851007005,-0.387428725,-0.3262257774,-104.450326885,-7.4307025,-1.048587331,-22.94799589,-2.7645,-2.388,-3.9565,38.058550895,82.2694475,361.29199446,-96.9515,0,0,0,178.4,240.35,1.72019498548,-1.271578,0.28632742913,0.25082286815,0.05032277532,-12.00386,0.114413453835,-3.70125,-1.86,-0.25625,1.69875,3.24875
1,2.75,0.04265515,-11.74625,0.2777058,-0.4841271114,-0.427483225,-0.139931306,-101.1069,-10.3680475,-1.55339611565,-27.56057513275,-2.8412,-2.3731,-3.975725,35.191089244525,82.276075,361.35182291,-95.225684155,0,0,0,180.07,241.495,1.622533940535,-0.9961172,0.2502300878,0.1862425114,0.048112727,-11.3306895,0.118003646825,-3.8,-1.9075,-0.2075,1.6975,3.2
1,3.25,0.0426789,-11.63,0.1820968,-0.307986686075,-0.29060195,-0.17119422205,-102.205625,-6.75715025,-1.252396683375,-30.341159978,-2.84105,-2.43385,-4.0435,36.41542233145,82.27255,361.23170236875,-93.93527855,0,0,0,181.1,240.525,1.6727302808875,-0.91879175,0.26522908943,0.21092679843,0.04582664433,-11.26555725,0.12155161075,-3.80125,-1.95625,-0.25625,1.6975,3.24875
1,3.75,0.039743875,-11.835,0.26316155242,-0.2195102264,-0.26964095,-0.2592877221,-91.943525,-9.928024,-1.112643818625,-28.2136108205,-2.88985,-2.5022,-4.0748,37.5182911317,82.2601,361.0504685935,-94.23965,0,0,0,180.87,240.905,1.71215167689,-0.9168989,0.2673525100725,0.2355561843075,0.045885783525,-11.47466,0.1222226842,-3.8025,-2.005,-0.305,1.6975,3.2975
1,4.25,0.0545479975,-12.245,0.3682888,-0.27321361105,-0.3650908,-0.191324986125,-93.3547125,-7.28343175,-1.0171418311,-29.09085755925,-2.9396,-2.49335,-4.005675,36.733133353225,82.240575,361.1060341815,-96.17235,0,0,0,180.1675,240.8825,2.1094945183875,-0.921766,0.27288896291,0.24294461659,0.04413613622,-12.142054,0.1242939545925,-3.85375,-2.1025,-0.25625,1.6975,3.2975
1,4.75,0.039077275,-11.94575,0.388079875,-0.34514161105,-0.335738,-0.180050597025,-102.206543875,-9.278788,-1.2803680966,-29.989146042,-2.970675,-2.47465,-3.97635,36.933874637525,82.207225,361.10372314875,-94.60085,0,0,0,180.08,240.5125,1.61569985128,-0.8902478,0.22875418045,0.2206547968,0.042118849875,-12.2308,0.11201120535,-3.905,-2.2,-0.2075,1.6975,3.2975
1,5.25,0.046801009625,-12.74025,0.3636978,-0.406633711,-0.615143125,-0.2756593889,-109.1034,-7.45589,-0.743306931125,-26.8076860945,-2.975025,-2.473925,-3.95355,35.6543548624,82.20535,360.83849337,-95.7640913425,0,0,0,181.225,240.0125,1.793518035015,-0.89451775,0.3220487518,0.22329137638,0.04650443804,-12.9596255,0.11125909093,-3.95625,-2.20125,-0.2075,1.6975,3.2975
1,5.75,0.03900948,-13.04025,0.27546542423,-0.297358447425,-0.320690975,-0.25431526385,-99.12153,-7.01929925,-0.794467776525,-28.02233397975,-2.978775,-2.47245,-3.945475,36.919964672,82.20605,361.273505871,-95.81005,0,0,0,177.2125,239.9225,1.89997761229,-0.8524121,0.2353046884375,0.27765877394,0.0521601855425,-13.5297,0.07546597262,-4.0075,-2.2025,-0.2075,1.6975,3.2975
1,6.25,0.04836677,-12.4675,0.3137416476975,-0.341876592,-0.317649,-0.2401293893,-103.82525,-8.34598,-1.0276792965,-26.6677257315,-2.986575,-2.605025,-3.9532,36.844048616075,82.254075,361.28906246625,-95.771525,0,0,0,179.795,243.1425,1.706754416885,-0.8514899,0.310686957445,0.2476157993975,0.0474427562475,-12.81545,0.06450962647,-4.0575,-2.3025,-0.20875,1.6975,3.2975
1,6.75,0.0441727675,-11.8765,0.26973632629,-0.169503819625,-0.223397125,-0.4931355003,-98.58938,-16.326835,-0.777027214575,-28.23988309625,-2.97055,-2.70895,-3.967175,38.4734024482,82.250075,361.3642922375,-93.3825,0,0,0,177.575,241.01,1.8888385389375,-0.8533262,0.27336234621,0.25615829912,0.04689325223,-12.591025,0.09035751295,-4.1075,-2.4025,-0.21,1.6975,3.2975
1,7.25,0.04111867521,-10.946,0.254480686865,-0.709339377525,-0.702752975,-0.2270843055,-103.18625,-11.24883,-1.342447836,-27.873315248,-3.0086,-2.6486,-3.9814,38.4584067136,82.23317,361.51715862,-94.8442,0,0,0,179.28,245.12,1.7662758411125,-0.975056225,0.29974135157,0.25186533611,0.04649401869,-11.415439,0.08181235011,-4.15875,-2.4525,-0.2575,1.6975,3.2975
1,7.75,0.03863361396,-11.432,0.367438417315,-0.126084759825,-0.1092291,-0.2165936664,-102.2468825,-7.46712075,-0.899611386425,-30.94584332,-3.0772,-2.7626,-3.9802,37.3681217296,82.2686525,361.6126937775,-93.7374,0,0,0,177.06,243.72,1.661945993005,-0.8739324,0.2675732602325,0.2517878050025,0.0434394086475,-11.40250775,0.085841378895,-4.21,-2.5025,-0.305,1.6975,3.2975
