DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD,PPFD_BC_IN_1_1_1
1,5.25,0.242723192746539,0.027647933,0.2621606645,-0.0884297550503181,-0.003635258,0.207675775,-10.365671625,-0.341262019,0.5347311675,422.1508457,2.96488497206908,422.7383514,3.184173179,421.425365915425,422.48587855,3.0681414045,421.1843936,423.3138946,3.22519941639192,422.303634354612,423.3972176,3.09433565,422.374855869565,4.3659806455,-8.64093622763449,0.197977427,3.575,2.485,1.065,-8.845,-8.4575,-8.8884,-8.5206,-8.9079,94.62936,81.59,0.407,-8.08,-6.9,-6.985,1.1,-1.44,2.7,0.085,245.2,265.3,247.15,277.05,0.11,0.01,0.29,0.1,0.135,0.13,0.085,-1.3705,-0.739,-0.2835,0.1705,0.85,2.401,3.975,5.1425,5.7245,-1.9675,-1.357,-0.5485,0.176,0.637,1.638,3.731,5.166,5.6195,-1.462,-1.26,-0.465,0.003,0.4805,1.858,3.635,5.0895,6.1295,-2.265,-1.842,-0.7765,0.1115,2.1685,3.7165,5.012,5.7875,-1.1775,-0.976,-0.3215,0.203,0.7665,1.9315,4.1995,5.3135,5.8325,-1.624,-3.243,-3.772,-28.42,-0.04
1,5.75,0.220012013,-0.003473254,0.1772264055,0.127094722,0.015477584,0.2310714305,-10.19869352,-0.104365728080544,0.548975435860674,422.0996644,3.22633112286572,422.728170535057,3.08413654340865,421.7798317,422.456586861089,2.979545614,421.0274592,423.0192957,3.004932059,421.7473638,423.005391651226,2.982247962,421.9338787,4.433691531,-8.37364982228946,0.191877505,3.54,2.48,1.12,-8.78585,-8.4985,-8.9111,-8.3558,-8.9862,94.642085,81.47,0.4128,-7.555,-7.12,-6.925,1.1,-1.505,2.8,0.105,243,265.7,247.75,277.95,0.1,0.02,0.28,0.09,0.13,0.13,0.085,-1.4005,-0.7555,-0.2835,0.1705,0.8495,2.401,3.9735,5.142,5.724,-1.9775,-1.3545,-0.555,0.1695,0.637,1.6375,3.7305,5.1655,5.6195,-1.464,-1.2725,-0.4665,-0.003,0.474,1.8575,3.634,5.089,6.1285,-2.331,-1.8585,-0.785,0.1095,2.1665,3.7155,5.011,5.7865,-1.181,-0.974,-0.324,0.203,0.7675,1.9315,4.1985,5.313,5.832,-1.638,-3.344,-3.813,-29.9,-0.04
1,6.25,0.229191647234494,0.00070357,0.213904353,0.079135409,-0.067967879,0.240529409,-7.650604834,-0.138342651290509,0.600350733173458,422.1704342,3.199374349,423.038930526923,3.066384014,421.8426942,422.3423042,2.988302276,421.4349286,423.198683255978,3.09557678017937,422.236860109241,423.275427016878,3.02857054279116,422.014549,4.454537813,-8.39004317620694,0.175611996302489,3.615,2.505,1.135,-8.72065,-8.5045,-8.6885,-8.39875,-8.7438,94.67767,80.67,0.41775,-7.445,-6.62,-6.61,1.1,-1.365,2.8,0.115,246.1,267.7,251.05,278.95,0.1,0.02,0.28,0.09,0.13,0.13,0.085,-1.396,-0.7595,-0.2835,0.1705,0.8495,2.401,3.972,5.1415,5.723,-1.9855,-1.3725,-0.5635,0.1695,0.636,1.637,3.7295,5.1645,5.6185,-1.483,-1.288,-0.469,-0.0095,0.4675,1.8565,3.6325,5.088,6.1275,-2.3905,-1.8895,-0.7925,0.109,2.165,3.7125,5.01,5.7855,-1.1905,-0.973,-0.326,0.197,0.769,1.932,4.1985,5.312,5.831,-1.635,-3.3255,-3.84,-26.74,-0.04
1,6.75,0.272124343,0.0035068625,0.1806885365,0.016280589,-0.022908613,0.23214897102032,-10.36663676,-0.4324338765,0.572442721,422.382963939177,3.125894756,423.181787055353,3.12309876322718,422.013942873333,422.0344068,2.93826534,421.300821205347,423.34279655,3.08328351590603,422.2806681,423.354521809894,2.947582048,422.3282057,4.60239607372038,-8.04039797102874,0.186428352820783,3.83,3.005,1.23,-8.38745,-8.347,-8.48815,-8.2935,-8.6259,94.71201,80.63,0.4415,-7.655,-6.88,-6.765,1.1,-1.37,2.75,0.14,249.6,268,255.05,279.05,0.1,0.02,0.28,0.08,0.13,0.13,0.085,-1.375,-0.767,-0.283,0.171,0.849,2.4005,3.971,5.1405,5.7225,-1.9815,-1.4035,-0.5705,0.168,0.6365,1.6365,3.729,5.164,5.6175,-1.4975,-1.293,-0.4715,-0.016,0.4665,1.856,3.631,5.0875,6.127,-2.426,-1.882,-0.8,0.108,2.1635,3.709,5.009,5.7855,-1.1885,-0.974,-0.328,0.1965,0.767,1.929,4.198,5.3115,5.8305,-1.632,-3.337,-3.837,-21.47,-0.04
1,7.25,0.232475975722316,0.012448878,0.230137570820772,0.013097623,-0.072781604,0.215261334,-9.9420357335,-0.3035306215,0.591980508195095,422.024471907331,3.162361303,423.54571475,3.15704480903706,422.136690448845,423.3070485,2.873058405,421.362996675585,423.7596453,2.8910371212819,422.247330993377,424.0185858,2.73175053017509,422.633124467881,4.72139934251081,-7.95490096628512,0.177805727818434,3.75,2.775,1.145,-7.9405,-8.208,-8.43115,-8.3157,-8.3353,94.71784,80.77,0.4239,-7.225,-6.93,-6.79,1.1,-1.145,2.75,0.08,250.4,269.8,257.8,280.05,0.11,0.01,0.29,0.09,0.13,0.13,0.095,-1.3695,-0.771,-0.2835,0.171,0.8485,2.4,3.97,5.1405,5.721,-1.9735,-1.4035,-0.5775,0.1675,0.6355,1.636,3.7285,5.163,5.617,-1.506,-1.2985,-0.473,-0.004,0.466,1.856,3.63,5.086,6.1265,-2.4635,-1.8875,-0.808,0.1075,2.1615,3.708,5.008,5.7845,-1.1885,-0.9705,-0.327,0.203,0.77,1.929,4.197,5.3105,5.83,-1.617,-3.27,-3.829,-19.11,-0.04
1,7.75,0.240670751673635,-0.017062634,0.197204044,0.092795519,0.048921475,0.2139996365,-6.25009428,-0.229723287,0.599828534,421.990701228586,2.94480059763471,423.4463726,3.15412237,422.176665874172,422.84789885,2.860337315,421.510831413907,423.5642512,2.931053231,422.40137545,423.5142809,2.926398988,422.3266825,4.436401144,-8.0743797524195,0.184538973742254,3.63,2.795,1.16,-8.25305,-8.2905,-8.42635,-8.1396,-9.09625,94.7359,82,0.4546,-7.395,-7.035,-6.95,1.1,-1.1,2.7,0.16,248.8,270.2,252.8,279.4,0.15,0.07,0.32,0.13,0.2,0.13,0.1,-1.367,-0.758,-0.2865,0.171,0.8485,2.4,3.969,5.1395,5.7205,-1.965,-1.404,-0.582,0.1655,0.6355,1.636,3.727,5.1625,5.616,-1.5035,-1.3025,-0.475,-0.005,0.4655,1.8545,3.6285,5.0855,6.125,-2.5045,-1.928,-0.816,0.1065,2.16,3.707,5.007,5.7835,-1.1815,-0.97,-0.325,0.203,0.772,1.922,4.1965,5.3105,5.829,-1.659,-3.5185,-3.8525,-15.285,-0.04
1,8.25,0.229874495800564,0.013285053679042,0.239022704226462,-0.154046331,-0.001722703,0.229716883,-8.340468017,-0.387220382,0.5677269975,421.9941641,3.0632840825,423.069960009034,3.12688964287669,422.088710483553,422.6842957,2.8496151,421.8334634,423.8181987,2.802490416,422.2897735,423.853321,2.877081,422.421030408139,4.51643262391157,-7.7727280785,0.204562575718311,3.555,2.855,1.195,-7.5819,-8.0215,-8.1737,-8.1883,-8.295,94.78018,81.79,0.4731,-7.325,-6.705,-6.545,3.2,1.35,4.75,1.51,243.1,268.85,252.75,280.55,5.13,4.84,4.66,4.67,3.25,0.16,0.21,-1.349,-0.7645,-0.2885,0.1715,0.8485,2.4,3.968,5.139,5.7195,-1.9955,-1.4035,-0.589,0.1635,0.635,1.635,3.7265,5.162,5.6155,-1.514,-1.3095,-0.4765,-0.006,0.465,1.8545,3.6265,5.085,6.1245,-2.558,-1.9225,-0.825,0.1055,2.158,3.707,5.0055,5.7825,-1.1745,-0.97,-0.3275,0.203,0.776,1.921,4.196,5.3095,5.828,-1.604,-3.4375,-3.845,-20.55,-0.03
1,8.75,0.28997013007686,-0.0108994195,0.244430022,0.0911156675,0.0110805805,0.227855235,-8.3019593,0.479833401,0.583445547437159,422.27453419443,3.0612917861967,423.3189017,2.95000413,422.202508392739,422.674542133377,2.8059235615,421.622680124074,424.00792765,2.8852833485,422.2073702,423.6777947,2.950582337,422.60515025,4.39902407443257,-7.93442553236784,0.169740669,3.45,2.7,1.135,-7.8639,-8.1435,-8.2018,-7.7588,-8.3064,94.80302,81.755,0.4587,-7.495,-6.75,-6.46,16,18.53,18.9,11.16,247.95,270.55,254.3,281.15,42.07,38.98,35.58,37.28,22.97,0.21,0.32,-1.363,-0.772,-0.285,0.1715,0.8485,2.3995,3.967,5.138,5.719,-2.001,-1.4025,-0.5955,0.1605,0.635,1.635,3.7255,5.161,5.615,-1.5465,-1.318,-0.475,-0.0245,0.465,1.854,3.625,5.0835,6.124,-2.596,-1.92,-0.8325,0.1045,2.155,3.706,5.0045,5.7815,-1.1495,-0.969,-0.3295,0.203,0.774,1.92,4.1955,5.309,5.8275,-1.634,-3.367,-3.853,-11.765,0.17
1,9.25,0.232470474,0.006228177,0.168761566,0.275839343902987,0.394333517030128,0.234384590744171,-5.547223584,1.37662324812636,0.593791281314793,422.1029556,3.158664719,423.21672430834,3.05538426836247,421.760107745049,421.86933455,2.9281756505,421.5903643,423.2512943,3.018935711,421.9298879,423.422725352938,3.008301651,422.11062518,4.385567554,-8.06920112190412,0.178954047,3.72,2.86,1.27,-7.2869,-7.9825,-7.77245,-7.3618,-8.1104,94.82345,81.99,0.46425,-6.61,-5.85,-6.495,34.55,54.315,52.25,29,242.3,275.2,250.7,281.3,115.12,110.18,102.995,106.82,61.055,0.335,0.525,-1.385,-0.7755,-0.286,0.171,0.8485,2.3995,3.9665,5.138,5.7175,-2.0045,-1.4005,-0.601,0.1555,0.6345,1.634,3.7245,5.161,5.614,-1.559,-1.326,-0.482,-0.0255,0.4645,1.847,3.6235,5.083,6.123,-2.6115,-1.917,-0.838,0.103,2.152,3.7045,5.004,5.7805,-1.181,-0.97,-0.336,0.203,0.782,1.9335,4.195,5.308,5.8265,-1.63,-3.434,-3.854,0.19,0.485
1,9.75,0.329334828,-0.00944208687616345,0.309341292,0.846128577114122,0.392863036,0.248953667941348,-1.7794573402839,2.717425272,0.609009829775905,422.5907305,3.093625827,423.722605758645,3.049638138,421.963996874587,422.028886,3.00311291,421.67099465,423.900477976856,3.040122637,422.262261715232,423.685928947605,3.056079144,422.231682943729,4.52812138694001,-7.91703823856014,0.165182650404297,4.06,3.28,1.33,-7.1933,-7.941,-7.47265,-7.1224,-7.9333,94.8232,81.87,0.4743,-6.11,-5.43,-5.715,53.1,97.445,95.25,52.775,243,277.3,246.9,285.15,223.5,208.71,188.59,198.415,112.49,0.47,0.76,-1.384,-0.7745,-0.2955,0.171,0.8485,2.3995,3.9655,5.1375,5.7165,-1.993,-1.397,-0.6055,0.155,0.6345,1.634,3.724,5.16,5.613,-1.577,-1.3375,-0.478,-0.0265,0.4635,1.846,3.6225,5.082,6.122,-2.591,-1.8955,-0.842,0.1025,2.149,3.7025,5.003,5.7795,-1.2015,-0.982,-0.337,0.193,0.775,1.934,4.194,5.308,5.8255,-1.66,-3.451,-3.862,13.3,0.88
1,10.25,0.231710635,-0.010881241,0.2085695,0.784961118,0.544859683,0.2706163135,6.60739285692358,2.468886861,0.6652959405,422.501126633149,3.14693203787064,423.279738600242,3.09015118454892,422.28889155,422.1574215,3.1651145035,421.815096,423.159458614177,3.16567734841846,422.313066763816,423.275149065204,3.21724208799901,422.34093035,4.92569733201559,-7.69398379166025,0.178766231713516,4.17,3.4,1.56,-7.1713,-7.296,-7.2729,-6.5544,-7.2622,94.78944,79.775,0.5369,-5.135,-4.35,-5.02,71.1,137.23,132.7,74.93,243,281.8,252.75,289.3,323.335,295.27,280.36,285.56,172.52,0.7,1.03,-1.3405,-0.7705,-0.2995,0.17,0.848,2.3995,3.965,5.1365,5.7165,-1.964,-1.391,-0.6085,0.1575,0.6335,1.6335,3.723,5.1595,5.6125,-1.555,-1.3505,-0.474,-0.0275,0.463,1.846,3.625,5.0815,6.1215,-2.573,-1.86,-0.8475,0.1015,2.146,3.7015,5.0015,5.7785,-1.1715,-0.978,-0.339,0.209,0.775,1.934,4.194,5.307,5.825,-1.643,-3.292,-3.891,23.88,1.21
