DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,1.48230149217684,0.730381417301153,1.17994824549528,21.7130605145714,4.6340153007733,0.865807945894504,7.30814884272362,3.82957851583534,1.57520213196882,451.105160983321,5.953162850727,432.090517527358,6.08103803773636,430.979291248909,432.046182719658,6.34827312758592,430.324401549664,432.578434240064,6.09596460373786,431.067202437555,432.966317156726,6.11739336358848,434.502922600934,6.11259857223279,433.49586456432,440.275285129106,6.14936264349241,445.570457472954,4.94319115061148,1.11656004184724,0.297519521945053,4.093,3.1225,2.1645,1.571,0.481,0.665774999999998,0.501049999999998,0.690999999999998,0.674412499999999,0.59806,0.6056,-0.256260000000001,97.62224125,95.405,1.55428,1.9105,1.9155,1.34575,1.941,2.00075,2.405,-0.00174999999999997,3.915,0.681999999999999,320.0125,318.86,322.225,316.7,1.416,0.17075,0.4505,0.26,0.3,0.32,0.517749999999996,0.24,0.23,0.27,1.62055,1.64935,2.455275,2.699125,3.15205,3.4401,3.91445,4.391225,5.76435,1.1485,1.384775,2.54315,2.9065,3.1509,3.788925,4.069775,5.670375,1.2874,1.75115,2.0131,2.606075,2.8604,3.27335,3.859525,3.9322,5.559625,1.573,1.488825,1.883625,2.06725,2.3601,2.7391,3.580725,4.1974,5.609775,0.181625,1.337125,1.603375,2.0543,2.4014,2.8055,3.7137,3.835825,5.014825,-2.5507,-5.2276,-3.4978,2.16725
1,0.75,9.77384648319972,0.376652074288283,1.3150550296703,32.414513781764,2.91938265757739,0.865251118794892,10.0763988067954,6.89129591807078,1.56720958653763,433.134757068767,5.66433679012019,431.855844542814,6.00102603059159,430.757351307506,431.713664315079,6.17358358262304,430.014919073477,432.151558441518,6.04428063542732,430.645505403063,432.110813856675,6.10845723128969,439.593981618759,6.05358346494605,431.208204163515,443.837605795253,6.047750245038,450.497038947082,5.02693672967676,0.962659866606578,0.229903541388143,3.99275,3.262,2.3165,1.65075,0.4455,0.538349999999997,0.431699999999998,0.560187499999997,0.557264999999997,0.53008,0.49925,-0.317362500000001,97.6261865,95.7165,1.5096975,1.8515,1.88525,1.3055,1.9135,2.00075,2.4,-0.1,4.005,0.77075,320.105,318.56,322.3325,316.5975,1.386,0.17075,0.4605,0.26025,0.3,0.3105,0.517749999999996,0.24025,0.22025,0.2805,1.62055,1.648375,2.4553,2.7001,3.153025,3.439875,3.91445,4.390225,5.7643,1.15005,1.38385,2.54405,2.906225,3.150425,3.7886,4.0717,5.669375,1.28745,1.7521,2.0131,2.606075,2.8604,3.274325,3.858525,3.9312,5.558625,1.573,1.48885,1.883625,2.0663,2.359075,2.7391,3.5807,4.1964,5.608775,0.179675,1.336125,1.602375,2.0533,2.4014,2.804525,3.713625,3.834825,5.013825,-2.76975000000001,-5.24665,-3.40385,2.8215
1,1.25,4.5136792083492,0.561832555903491,0.469603167938799,9.04516108457685,2.66867228238105,0.889936781908878,8.79213265841566,5.65223508756817,1.65556658287637,428.822965602084,5.63730947214466,431.33806091704,5.95756966746813,431.341785153446,431.52237706293,6.09041177753911,430.324562303922,432.240451136004,6.00876392646121,430.369512161304,433.408797108537,6.05269724749597,435.391114809183,6.03421969371493,437.035798481719,443.935136009222,6.03333589973664,444.848518853125,5.34082703395599,0.828595545750142,0.275871754884081,4.12825,3.381,2.343,1.632,0.4455,0.520784999999997,0.513499999999999,0.546674999999996,0.530882499999997,0.37323,0.385825,-0.368775000000001,97.6384245,95.7115,1.5092,1.794,1.884,1.2655,1.875,1.99125,2.205,-0.0660000000000002,3.905,0.671999999999999,320.005,318.2625,320.885,316.5925,1.366,0.17,0.44,0.24025,0.3,0.3105,0.502249999999997,0.24025,0.22025,0.28,1.6215,1.6474,2.456275,2.700075,3.153025,3.439875,3.914425,4.389225,5.762325,1.15105,1.3848,2.54405,2.906225,3.14945,3.786925,4.067775,5.668375,1.2865,1.7522,2.0122,2.6071,2.8604,3.27335,3.85705,3.929075,5.558575,1.571975,1.489825,1.884625,2.064375,2.359075,2.73755,3.579725,4.194425,5.607775,0.1773,1.33415,1.601375,2.0543,2.401375,2.8045,3.71355,3.833825,5.012825,-2.6352,-5.16,-3.204,3.50449999999999
1,1.75,0.98731966781688,0.932951627131574,0.510853180871359,6.96218429608976,4.58048566576998,0.944901260515943,7.32214158371285,7.22555072279828,1.53417863896307,428.897426935398,5.62382096839335,430.741247021528,5.99603086604318,431.144458864736,430.948127334118,6.10929326236366,430.330585951236,431.387799262372,6.04436310010655,432.297371657,432.733630561104,6.06945463620811,433.1131605116,6.05617778781422,429.986599987606,443.680174964504,6.03110409330376,445.291710166798,5.29356981931897,0.769542005963685,0.330309736653022,4.3345,3.4575,2.3705,1.66175,0.421,0.364879999999998,0.492525,0.409372500000001,0.382714999999998,0.31609,0.30566,-0.3751275,97.629603,95.65075,1.4689,1.7355,1.8535,1.323,1.8375,1.99125,2.3,-0.05625,3.71,0.6815,320.1025,318.1575,320.905,316.5875,1.3455,0.18,0.44,0.26,0.3,0.31,0.494499999999997,0.25,0.23,0.28,1.6215,1.6474,2.456275,2.70005,3.15305,3.439875,3.91345,4.38825,5.761325,1.152,1.385825,2.54405,2.90645,3.14945,3.78715,4.067775,5.667375,1.285275,1.75215,2.01215,2.60715,2.8594,3.272375,3.85705,3.92915,5.557575,1.572875,1.48985,1.884625,2.062425,2.359075,2.73755,3.578725,4.19345,5.606775,0.174875,1.33315,1.60135,2.05425,2.401375,2.8045,3.7135,3.832825,5.011825,-2.64565,-5.27025,-3.29555,4.12
1,2.25,0.81695250527611,0.574833571986376,0.878169124106481,6.86430248278414,4.26773638987733,0.896178397366778,15.8841142645997,4.28955407779218,1.55976779994194,429.10448766652,5.59961025145645,431.024857333078,5.96557397305448,431.470822190416,431.483569446029,6.04678279746471,428.927595582555,432.664338333709,5.97434170872244,428.867729329947,432.805039254988,6.03932866184529,433.59674832302,6.05820055979098,434.883568718025,445.195023084671,6.05963942883867,443.777696265946,4.87858239522233,0.874842034833505,0.28187773954426,3.952,3.1475,2.0965,1.49325,0.4365,0.574154999999999,0.293449999999999,0.60457,0.5856825,0.414289999999999,0.356249999999999,-0.4630775,97.61194225,95.335,1.40835,1.621,1.851,1.2615,1.838,2.001,2.305,-0.0520000000000002,3.9,0.721,320.3075,318.0425,321.115,316.5725,1.31675,0.18,0.4505,0.25025,0.3,0.31,0.496749999999997,0.24,0.23,0.27025,1.6215,1.646425,2.456275,2.70005,3.15305,3.439875,3.91345,4.38725,5.760325,1.153425,1.3868,2.544,2.9064,3.149425,3.7866,4.068725,5.666375,1.2843,1.752225,2.01215,2.60715,2.8598,3.27235,3.855575,3.92815,5.556575,1.572825,1.489875,1.885625,2.06195,2.3581,2.736525,3.578725,4.19245,5.605775,0.17535,1.33215,1.6007,2.05235,2.4004,2.8035,3.7125,3.831825,5.010825,-2.615225,-5.166,-3.474125,4.15799999999997
1,2.75,2.63226449409159,0.574566953683671,0.54375122826679,20.0106098786508,2.35919187785884,0.899358587730632,11.3597871405118,6.07490910168773,1.58304907284781,429.334795462253,5.60575899690348,431.047889308092,5.96775966763094,431.348468379855,431.53640529623,6.05750584007029,431.555363644276,432.808228264997,6.03535717071305,431.788259764842,432.829668857604,6.05328495383999,434.343852553164,6.07325802169625,430.47139061938,446.606884070906,6.09939633022113,444.429852245497,5.38063195212735,0.56034829375818,0.311513531909627,4.1725,3.483,2.3535,1.632,0.39,0.3995,0.272425,0.438830000000001,0.425244999999999,0.233169999999999,0.151677499999998,-0.4501975,97.61294425,95.14725,1.28716,1.6225,1.861,1.34075,1.8465,2.001,2.2,-0.05175,3.615,0.82075,320.3025,317.1175,321.0275,316.4825,1.26825,0.17,0.45,0.25,0.3,0.31,0.494499999999997,0.24,0.23,0.28,1.6215,1.645475,2.456275,2.700025,3.15305,3.439875,3.913425,4.385275,5.759325,1.15435,1.387725,2.5431,2.90735,3.1502,3.78515,4.065775,5.6644,1.28335,1.75305,2.0112,2.60715,2.8598,3.271375,3.854575,3.92715,5.555575,1.572775,1.49085,1.886625,2.06005,2.3581,2.736525,3.577725,4.191,5.604775,0.175775,1.33015,1.5997,2.05035,2.400375,2.8035,3.7124,3.830825,5.009825,-2.6534,-5.1027,-3.4337,2.95975000000001
1,3.25,0.741987365675543,0.463638842321193,0.571228494823446,4.04163414090992,2.48728133821984,0.867594569964711,4.86014467137158,8.94116564589258,1.53508104337143,429.515105416122,5.5649239294582,431.022307908061,5.91221103837554,431.131949624077,430.958573496811,5.95485714734283,430.707572333219,431.331831745641,5.93076607335262,428.680419435763,432.783310532793,6.02493657389906,432.980128131417,6.03768822344099,443.992351889857,445.031934266176,6.07679892317825,446.750712939683,5.49455361655715,0.486818794535736,0.304738516553034,4.183,3.474,2.379,1.623,0.462,0.4126,0.0318999999999987,0.4153875,0.292037499999999,0.0978199999999989,0.100982499999998,-0.60824,97.602784,95.1805,1.25898,1.451,1.8015,1.36275,1.836,2.011,2.2,-0.0515000000000001,3.905,0.69025,320.51,316.82,320.84,316.5725,1.24875,0.17,0.45,0.25025,0.3,0.32,0.481249999999997,0.24,0.23,0.28,1.6087,1.6445,2.45725,2.700025,3.153025,3.439875,3.91245,4.3843,5.758325,1.155225,1.38865,2.544,2.906175,3.1502,3.7856,4.067725,5.663375,1.282375,1.75305,2.011125,2.6071,2.8602,3.27235,3.85405,3.925075,5.55555,1.572725,1.49085,1.88725,2.0601,2.357125,2.7361,3.576725,4.18995,5.603775,0.175675,1.32915,1.5987,2.0513,2.400375,2.8025,3.71055,3.829825,5.008825,-2.580975,-5.1608,-3.232725,3.286
1,3.75,1.16071843051152,0.675828793627813,0.749974186810958,6.83769758077169,2.56208675487011,0.936764858928625,9.58386269009752,10.2698951302004,1.59816353806969,429.529337319749,5.46493265849106,431.692458649986,5.83423640258642,432.521573841479,432.786123794704,5.87269513733621,431.589657955417,432.215235393346,5.86540841629977,432.17194795214,432.745020963749,5.91016377562814,433.292513738702,5.93592662751617,431.515724345873,446.464704313581,5.97450570315454,440.784523048903,4.94113650624412,0.347922318477757,0.489730056554969,4.1135,3.288,2.2545,1.5125,0.4085,0.260464999999999,-0.208475000000002,0.2338475,0.0411674999999974,0.0194299999999991,0.0299799999999982,-0.74014,97.6111,95.3885,1.2635125,1.363,1.655,1.30325,1.8305,2.011,2.3,-0.11125,3.8,0.77075,320.025,316.415,321.045,316.66,1.2385,0.17,0.44,0.25025,0.3,0.32,0.477999999999997,0.24,0.23,0.28,1.60775,1.643525,2.457225,2.6991,3.153025,3.4391,3.912425,4.3833,5.757325,1.156125,1.389575,2.544,2.9062,3.1492,3.7865,4.0716,5.662375,1.281425,1.753025,2.01125,2.608075,2.8605,3.27135,3.85305,3.92405,5.55455,1.57265,1.491825,1.888875,2.06055,2.357125,2.7361,3.57575,4.189,5.602775,0.1761,1.32715,1.59735,2.0503,2.399375,2.8025,3.710475,3.828825,5.007825,-2.480325,-5.1628,-3.436175,2.93375
1,4.25,0.928127023856313,0.469300796538344,0.416158423858672,4.75384635085372,2.7679355857569,0.844180240956534,8.32831349375838,8.01455951150758,1.46008184625814,429.475784041904,5.42514238293237,432.833883773481,5.9705475275999,432.976536447464,432.778409563864,5.9119971394769,430.934526897414,432.88133091133,5.93677360095372,432.338517866691,433.001114509549,5.96843082676107,433.347970603398,5.97959832479998,435.360509701371,445.241229478811,6.01237459004539,449.516272259494,5.03055954917292,0.196715732730439,0.364500573434944,3.94575,3.172,2.1745,1.4925,0.4465,-0.0289925000000027,-0.609450000000006,0.0218499999999982,-0.0136799999999994,-0.12265,-0.10505,-0.80082,97.5916805,95.7795,1.2200025,1.3235,1.40125,1.29025,1.63,2.011,2.705,-0.0834999999999999,4.21,0.68025,320.115,316.6125,321.1425,316.5575,1.2285,0.17,0.4405,0.26,0.3,0.3205,0.20775,0.24,0.22025,0.27025,1.60685,1.643525,2.457225,2.69815,3.15305,3.4391,3.91145,4.3823,5.756325,1.157025,1.390425,2.544075,2.906175,3.1484,3.78145,4.054025,5.6614,1.280425,1.753025,2.0112,2.608075,2.8596,3.27135,3.85205,3.92305,5.553525,1.5726,1.4918,1.888875,2.061525,2.3581,2.73615,3.57475,4.188475,5.601775,0.17705,1.325175,1.59635,2.050325,2.399375,2.8025,3.709475,3.827825,5.006825,-2.6145,-5.12975,-3.3155,3.4685
1,4.75,1.08882260949404,0.428488192394665,0.601182802868037,6.90424869891705,1.95597027885319,0.863984966885961,5.42592738218246,10.3757970217361,1.56113044459027,429.660757818377,5.41700993672153,432.895359634427,5.95354866322951,432.137846927417,433.321980272127,6.01024841845174,432.886185453788,433.084943776345,5.99617197966747,432.860778261865,433.293276299669,6.0088907273289,434.298868528508,5.99064087945838,430.156749031035,446.825561867639,5.99315776834852,449.333744970148,4.952777058186,0.0455889999593424,0.364958616772304,4.01125,3.2655,2.314,1.613,0.4865,-0.136345000000005,-0.650525000000004,-0.113175000000002,-0.1695475,-0.338400000000001,-0.3487,-0.89944,97.59970075,95.9775,1.29181,1.217,1.254,1.04525,1.545,2.01075,2.115,-0.02125,4.1,0.701249999999999,320.21,316.0325,321.13,316.345,1.21875,0.17,0.45,0.25025,0.29,0.32,0.2,0.24,0.23,0.27025,1.624375,1.643525,2.457225,2.6972,3.152025,3.4391,3.911425,4.381325,5.755325,1.151225,1.391375,2.544,2.9052,3.1484,3.78405,4.06475,5.660375,1.2799,1.75205,2.0112,2.6081,2.8594,3.27135,3.851575,3.923,5.552525,1.572525,1.492725,1.88925,2.06155,2.3581,2.7346,3.574725,4.18845,5.600775,0.177525,1.324175,1.59535,2.0503,2.399375,2.8015,3.7094,3.82675,5.005825,-2.61625,-5.218,-3.28925,3.63
