DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,TAU
1,17.75,420.1736485,9.652383,2309.303105,0.831653,11.257074,-4.416441,1.336575,0.804542,0.08245,0.270305,0.076723,102.122,76.42,9.54,2.823678,17.146266,0.344832,7.582333,7.594,7.588,7.609333,8.333333,11.516,-47.715128,0.208333,0,-2.898551,0.461538,305.537406,350.900881,-0.004942
1,18.25,423.953421,9.674274,2340.44277,0.642091,21.8192655,-5.666494,-0.362936,0.770145,0.091579,0.288535,0.086468,102.138,79.3,8.75,2.236772,16.583953,0.323599,7.565,7.594,7.585667,7.610667,8.32,11.516,-44.85257,0,0,-2.463768,0.846154,305.706681,346.663464,-0.006802
1,18.75,427.4739375,9.6301825,2469.379319,0.829965,16.248278,-3.66405,-0.4576325,0.766394,0.088551,0.283074,0.082743,102.1615,81.9,8.27,1.881719,16.002905,0.323745,7.55,7.594,7.575333,7.614667,8.293333,11.516,-42.606147,0,0,-2.173913,0.923077,304.412765,344.481752,-0.004463
1,19.25,430.402656,9.485087,2514.613172,1.256883,20.464162,-6.2525635,1.038454,0.77596,0.09151,0.306769,0.090862,102.1655,84.2,7.908,1.625979,15.56015,0.324024,7.513,7.587,7.563667,7.631667,8.29,11.5035,-39.83182,0,0,-2.101449,0.846154,306.239042,343.523716,-0.0054375
1,19.75,429.876961,9.4546945,2565.729054,1.189219,22.414793,-4.416622,-1.403647,0.731789,0.097456,0.304372,0.081333,102.172,86.3,7.477,1.424752,15.315413,0.3548685,7.438333,7.583667,7.563667,7.640333,8.286667,11.504,-36.7685,0,0,-2.028986,0.923077,307.972255,342.794709,-0.004835
1,20.25,432.614868,9.297005,2621.752966,1.513137,26.036437,-6.998386,-0.115513,0.820761,0.089931,0.276263,0.089366,102.1815,87.2,7.166,1.350029,15.210724,0.3193445,7.439667,7.573667,7.566333,7.634667,8.28,11.4915,-32.812152,0,0,-1.811594,0.923077,309.374929,342.470797,-0.005782
1,20.75,436.257152,9.137795,2707.135185,1.157113,23.056784,-10.43647,-1.4062525,0.741139,0.095801,0.307348,0.089232,102.1905,88.3,7.114,1.167831,15.027288,0.3144335,7.429667,7.569,7.565667,7.631,8.268667,11.504,-31.411053,0,0,-1.811594,0.923077,309.352518,341.508776,-0.005833
1,21.25,434.550574,9.126132,2615.380472,1.181981,21.248717,-11.884066,-2.2292225,0.69454,0.087431,0.29084,0.08977,102.2,89.1,6.672,1.05322,14.858324,0.317074,7.398333,7.569,7.5,7.625333,8.267667,11.4915,-29.328942,0,0,-1.73913,0.923077,310.164829,340.197489,-0.006462
1,21.75,432.5942585,9.0791025,2657.779961,1.078531,19.6726845,-8.881868,-2.828048,0.715659,0.097163,0.310911,0.085293,102.2135,90,6.593,1.024148,14.532543,0.314883,7.414333,7.569,7.519,7.619667,8.274333,11.4915,-26.24285,0,0,-1.73913,1,311.972446,339.165166,-0.004975
1,22.25,434.929733,8.994742,2582.135583,1.450932,22.243797,-18.1564165,-0.4944075,0.712163,0.09257,0.302601,0.091159,102.2245,90.7,6.312,0.899057,14.278275,0.317068,7.410667,7.569,7.517667,7.612,8.273,11.4915,-25.293268,0,0,-1.884058,1,312.842731,339.339107,-0.006408
1,22.75,429.8449205,9.0158485,2581.163839,0.909857,18.176154,-10.898942,-0.802,0.792776,0.090433,0.307588,0.097414,102.2335,91.6,6.308,0.820415,14.069816,0.312805,7.398667,7.569,7.507333,7.604333,8.256333,11.4915,-23.39218,0,0,-1.884058,1,314.097961,338.695511,-0.005124
1,23.25,432.705503,8.890863,2552.495147,1.567639,35.137056,-18.342972,-1.844559,0.848351,0.092403,0.318485,0.093383,102.2335,91.8,6.075,0.804458,13.816879,0.3072435,7.391,7.569,7.486667,7.611,8.239667,11.4915,-22.644347,0,0,-1.666667,1,313.475736,337.44969,-0.007558
1,23.75,433.2121155,8.8190745,2642.777304,1.199773,22.851357,-19.7030215,-0.6280385,0.766373,0.093662,0.323447,0.09757,102.2345,91.6,5.914,0.770985,13.808804,0.280519,7.369,7.56,7.474,7.604333,8.253333,11.4915,-20.93387,0,0,-1.666667,1,315.925512,337.602075,-0.007219
2,0.25,423.205445,8.948151,2302.128279,1.258782,25.6536555,-21.128739,-1.268986,1.1112795,0.1172635,0.358184,0.132028,101.97,86.396,7.24315,1.404129,15.4102285,0.319535,7.8441665,7.9295,7.7615,7.8315,8.67,11.516,-38.289556,0,0,-2.246377,1.153846,306.0998945,342.8644895,-0.011022
2,0.75,424.582146,8.817093,2279.349838,1.0982355,26.380593,-22.3304805,-1.230055,1.124623,0.1149735,0.349962,0.1299695,101.957,86.8,6.9327,1.3296895,15.0437995,0.308515,7.8031665,7.9315,7.7433335,7.8345,8.681667,11.528,-37.2646635,0,0,-2.246377,1.153846,304.906735,342.622032,-0.011695
2,1.25,424.748555,8.872265,2359.9991,1.290141,32.542957,-22.171789,-1.7238195,1.028995,0.1188115,0.36035,0.1232605,101.9655,87,6.9455,1.3177655,14.8173815,0.32037,7.8028335,7.8995,7.7285,7.83,8.685,11.516,-35.2531455,0,0,-2.282609,1.1923075,306.377576,341.7852645,-0.0098915
2,1.75,422.270909,8.522668,2372.960488,1.3359515,28.57942,-20.486739,-1.370017,1.1579775,0.1175845,0.3642785,0.140549,101.969,87.4,6.766,1.258647,14.6802065,0.308531,7.8135,7.8876665,7.7095,7.825,8.685,11.516,-33.56313,0,0,-2.3550725,1.2673845,306.9006475,341.8826065,-0.0132115
2,2.25,421.849587,8.397109,2355.803291,1.301975,33.905421,-20.218194,-1.973997,1.0261665,0.114738,0.3612995,0.1251355,101.967,87.65,6.669,1.198447,14.321253,0.317635,7.8135,7.8828335,7.6868335,7.824,8.683333,11.5285,-32.5872125,0,0,-2.3550725,1.230769,307.2626085,341.1793345,-0.011443
2,2.75,419.2693355,8.5777855,2393.8288025,1.242469,29.495706,-23.556471,-0.983491,1.0689965,0.1328725,0.3674125,0.146846,101.9615,88.05,6.6385,1.1592465,14.149144,0.3333735,7.814833,7.9075,7.7095,7.8183335,8.681667,11.5405,-32.82488,0,0,-2.246377,1.153846,307.7240365,340.780667,-0.016879
2,3.25,418.798387,8.55959,2341.781924,1.069573,32.744218,-21.274908,-1.231232,1.0418055,0.1206345,0.370419,0.1323085,101.949,88.6,6.3495,1.0748395,14.131856,0.305608,7.8148335,7.8913335,7.6886665,7.8095,8.6833335,11.528,-30.0555425,0,0,-2.246377,1.153846,309.1955675,339.265751,-0.011062
2,3.75,421.418478,8.183442,2374.303639,1.307453,35.549132,-21.374924,-1.606408,1.046658,0.117391,0.3470635,0.1344845,101.95,89.2,6.1405,1.034989,13.765978,0.317855,7.8021665,7.8791665,7.67,7.8006665,8.6933335,11.5405,-27.752844,0,0,-2.246377,1.153846,308.3150935,338.929231,-0.012284
2,4.25,423.40106,8.0737055,2394.626818,1.416827,29.447972,-21.406529,0.283141,1.0164215,0.116896,0.3563255,0.138197,101.9585,89.1,5.96195,1.056942,13.7210295,0.303504,7.7903335,7.87,7.6675,7.798,8.6916665,11.528,-26.156838,0,0,-2.173913,1.230769,306.489843,338.343016,-0.01199
2,4.75,422.216731,7.967565,2459.779771,1.291485,34.5091355,-18.684729,-0.169872,0.993713,0.1222345,0.3552485,0.1296895,101.965,89.9,5.90275,0.966954,13.604087,0.294105,7.7968335,7.8418335,7.6656665,7.797,8.696667,11.5405,-25.5924625,0,0,-2.0652175,1.307692,308.957701,337.7672395,-0.012478
2,5.25,420.122045,8.031087,2429.224761,1.2464935,27.9494715,-15.243574,-0.8630355,0.953891,0.1198645,0.3370085,0.1301665,101.977,90.35,5.5745,0.889127,13.325607,0.312609,7.808,7.7995,7.6765,7.796,8.688333,11.528,-25.0708315,0,0,-2.101449,1.2674345,308.9056625,336.416405,-0.0122465
2,5.75,420.685513,7.9533675,2450.790803,1.200697,26.429341,-20.971724,0.532939,0.998839,0.11949,0.341581,0.133979,101.981,89.95,5.3473,0.876793,13.402619,0.296412,7.8113335,7.8048335,7.653833,7.773833,8.6866665,11.5405,-23.997076,0,0,-2.028986,1.230769,310.460593,336.101618,-0.011592
2,6.25,418.120587,7.8881325,2386.358107,1.465365,30.104929,-20.631871,0.30277,1.046105,0.123127,0.347168,0.130206,101.993,91,5.246,0.8388575,13.219956,0.305296,7.8078335,7.8166665,7.6413335,7.778,8.6766665,11.5405,-23.2067835,0,0,-2.028986,1.230769,309.955202,335.8479265,-0.013974
2,6.75,416.5594945,7.9051125,2341.201066,1.063993,28.8374125,-12.59005,0.044575,0.984764,0.116573,0.338152,0.126922,102.0135,91.15,5.1895,0.840862,12.899526,0.2816515,7.8366665,7.8298335,7.625667,7.774,8.676667,11.5405,-20.652134,2.291667,0.425532,-0.289855,1.538462,310.121479,335.3456505,-0.012792
2,7.25,418.82186,7.8200105,2397.4509265,1.23839,24.806931,-11.185567,0.321924,0.996763,0.123893,0.343672,0.148278,102.0525,89.75,5.68465,0.99665,12.678736,0.3182725,7.823,7.8646665,7.600667,7.755667,8.69,11.5405,-5.410236,34.6875,2.553191,17.028986,4.2692305,312.4415845,336.579512,-0.016474
2,7.75,421.184873,8.238855,2441.501234,1.16282,35.701467,-7.568391,13.5075075,1.050498,0.149458,0.341366,0.176594,102.0705,86.85,6.583,1.3539135,12.958901,0.330596,7.8343335,7.870667,7.569,7.6723335,8.6766665,11.5405,25.449173,119.0625,9.255319,63.514493,11.1923075,314.224418,342.9869395,-0.026103
2,8.25,419.831676,8.74606,2228.6928615,1.338135,40.4341845,7.7663985,28.805793,1.295908,0.197159,0.421081,0.230556,102.094,81.5395,8.06,1.886758,14.170823,0.399569,7.8271665,7.859333,7.5161665,7.639333,8.6466665,11.5405,81.9744785,251.1458335,15.957447,134.710145,16.769231,318.7266605,351.0999435,-0.046163
2,8.75,417.22533,9.02996,2142.440548,1.4095,40.5923215,23.8243155,47.148985,1.679646,0.237982,0.533448,0.289356,102.111,76.1275,9.29325,2.712932,15.244764,0.394186,7.824,7.8381665,7.4743335,7.6225,8.6416665,11.5405,146.637818,418.125,24.361702,219.2391305,23.6538465,314.955623,360.183692,-0.070346
2,9.25,415.9338045,9.6058205,2112.088702,1.36231,43.2672585,64.472237,59.543342,1.858107,0.286269,0.581205,0.330679,102.13,71.895,10.605,3.6395175,16.337341,0.464874,7.8653335,7.8923335,7.492,7.612167,8.658333,11.5405,218.2308835,565.9375,35.106383,314.42029,32,314.565508,368.6334255,-0.105006
2,9.75,414.74543,9.511418,2069.089198,1.3723925,40.075659,113.56199,64.296889,1.95564,0.303946,0.61598,0.341806,102.155,65.64,11.37,4.557184,17.077954,0.529005,7.87,7.945,7.508333,7.631,8.683333,11.5405,287.8755,740.96,47.021277,406.376812,42.230769,315.002366,376.96438,-0.114938
2,10.25,413.252875,9.511129,2042.4814815,1.338604,36.800323,152.1665005,58.083957,1.936353,0.313014,0.6618885,0.3603275,102.163,61.824,12.13,5.549514,17.825315,0.627079,7.895,7.945,7.486333,7.639,8.73,11.5405,348.385,880,58.510638,483.550725,53.615385,318.414178,384.533277,-0.117909
2,10.75,411.7271385,9.3135535,2043.8889765,1.4856245,38.2730375,162.8326925,64.142286,2.074589,0.320591,0.709852,0.373465,102.174,58.23,12.84,6.270732,18.679634,0.677613,7.895,7.996333,7.522333,7.655,8.703333,11.5405,394.692467,1002.708333,69.787234,545.652174,62.692308,320.418892,392.009427,-0.123059
2,11.25,410.8009,9.4161175,2014.646478,1.455092,41.125819,213.6636225,54.223189,2.113178,0.325282,0.729531,0.372267,102.162,55.79,13.49,7.017423,19.382366,0.71722,7.968667,8.062667,7.520333,7.659333,8.71,11.5405,418.0182,1088.958333,79.574468,591.304348,71.076923,323.750638,398.66024,-0.130236
2,11.75,409.010511,9.2110495,2004.38374,1.675141,43.0779855,212.3167395,52.4585235,2.026551,0.325174,0.720759,0.3816,102.137,52.793,14.07,7.674815,19.833987,0.761008,8.0451665,8.095,7.5435,7.664,8.7866665,11.5405,437.927459,1148.7375,86.914894,611.594203,77.6538465,326.774561,405.534411,-0.128104
2,12.25,408.0294165,9.2107945,1993.9507775,2.280667,50.215439,236.244583,46.1954825,1.990585,0.332329,0.762721,0.3872685,102.098,50.92,14.53,8.381884,20.425569,0.752328,8.107,8.12,7.578,7.665333,8.71,11.5525,444.597081,1175.3,91.702128,624.637681,81.538462,328.338436,410.467818,-0.132039
2,12.75,407.4975175,9.117461,1985.408822,1.7084725,42.925856,261.1141105,49.063357,2.000479,0.3263725,0.781509,0.3899855,102.056,48.35,15.115,9.1165085,20.9031475,0.800429,8.1773335,8.1595,7.6486665,7.6823335,8.695,11.5405,439.531335,1169.7916665,94.787234,626.8115945,84.7307695,329.0655015,414.09143,-0.131364
2,13.25,406.636139,9.0157535,1979.988887,2.393719,50.983622,266.297105,51.278993,1.950979,0.314109,0.769477,0.372345,102.025,45.66,15.7,9.537374,21.256273,0.7589965,8.222,8.215333,7.69,7.705667,8.74,11.5405,418.927855,1150,95.106383,605.072464,83.384615,330.395682,416.149918,-0.121407
2,13.75,405.883215,8.95286,1977.967438,2.023401,51.0083985,242.050347,43.726003,1.982574,0.3280935,0.779711,0.366475,101.9795,45.175,16.08,10.0353655,21.662847,0.710735,8.2156665,8.22,7.719333,7.7295,8.7116665,11.5405,392.750637,1095.416667,92.765957,577.463768,81.153846,331.4950445,417.619745,-0.1307845
2,14.25,405.570338,9.123655,1978.8455195,2.057342,50.3071385,223.086076,49.7542485,2.0778155,0.318165,0.7602045,0.3821215,101.9485,44.88,16.045,9.99791,22.058508,0.655168,8.2435,8.2733335,7.7435,7.7368335,8.8116665,11.5405,342.626482,995.2083335,87.765957,523.1884055,76.923077,331.606611,416.3013075,-0.128855
2,14.75,405.2908415,9.4214085,1981.027101,1.7997015,42.3812375,184.433499,27.9789495,1.992232,0.317797,0.736428,0.37445,101.9295,45.675,16.33,10.258191,22.154998,0.576322,8.247333,8.276667,7.7611665,7.7566665,8.8,11.5525,281.26236,864.6875,79.468085,450.3985505,68.384615,330.268566,413.126841,-0.1259845
2,15.25,404.8956175,9.5200565,1971.027059,1.400458,41.71024,144.932677,22.95786,1.8823935,0.3034835,0.713698,0.3526195,101.921,44.51,16.43,10.602602,22.342988,0.477408,8.2575,8.2926665,7.7785,7.7943335,8.815,11.5405,228.0462315,733.125,70.851064,385.0724635,61.9139615,329.729934,411.0483335,-0.112782
2,15.75,404.9032565,9.456155,1978.28344,1.278848,47.4743525,103.463657,25.344657,1.877747,0.293195,0.628882,0.331515,101.917,44.562,16.316,10.595088,22.113218,0.399729,8.267667,8.3166665,7.8355,7.8298335,8.831667,11.5525,150.737282,572.916667,58.510638,294.4927535,49.846154,328.7776425,404.730649,-0.104752
2,16.25,404.9585035,9.535323,1983.856494,1.164428,36.0251415,51.535522,18.107844,1.7826015,0.271151,0.575194,0.3117125,101.903,45.74,15.83,9.811607,21.813266,0.28846,8.263,8.295,7.891667,7.837667,8.753333,11.5525,83.107399,391.875,41.489362,204.782609,36.34,324.516777,397.970911,-0.0925055
2,16.75,405.878384,9.8679795,2001.1617365,1.174239,29.673785,8.9278245,8.962278,1.545544,0.217387,0.445808,0.248283,101.893,48.555,15.31,8.9822925,21.443797,0.252215,8.256,8.2903335,7.848833,7.8696665,8.76,11.5645,21.7779675,230.3125,24.893617,120.6521735,22.153846,322.103656,389.046757,-0.059626
2,17.25,406.743869,10.1317865,2030.232312,1.052104,34.8563265,-11.065962,3.4698255,1.197816,0.149526,0.367015,0.17876,101.8835,53.025,14.39,7.4995575,20.473066,0.323385,8.2528335,8.308,7.8715,7.897,8.775,11.5645,-21.5937365,88.8541665,8.723404,44.4927535,7.7307695,317.6908925,379.065712,-0.02564
2,17.75,408.8700865,10.150335,2097.60833,0.955933,29.1014565,-22.7399185,0.4671885,1.058536,0.109647,0.300049,0.133858,101.88,60.715,12.493,5.658906,19.547565,0.379587,8.223,8.3043335,7.9071665,7.9186665,8.785,11.5645,-53.8844105,11.9791665,1.06383,1.7028985,1.076923,313.555284,368.245571,-0.013319
