DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1
1,0.25,0.215979,-1.518,1.97553,0.628313889,0.6224365,-0.0005225,-25.2774,3.06756,-0.011268095,-3.661490663,0.317,0.153,0.073,73.01228431,83.7421,404.032174,-46.7092998,0.023,0,1.154,255.9,298.6,4.765228007,-0.0565899,0.857397224,0.800272454,0.232190008,-1.532,0.384472201,0,0.4,1.3,2.9,4.3
1,0.75,0.220493,-1.427,2.0554756585,0.637956222,0.648971,-0.002670556,-23.76345,4.9437,-0.019206069,-3.619039517,0.304,0.141,0.066,73.6094049,83.7311,403.6650356,-46.8450717,0.023,0,1.126,254.7,297.9,4.835483397,-0.0466964,0.8740382035,0.7359402445,0.22726709,-1.425,0.363983791,0,0.4,1.3,2.9,4.3
1,1.25,0.210049135,-1.628,1.86147,0.608813,0.6148455,0.003135,-20.884,3.41052,-0.032719405,-3.32981018,0.31,0.149,0.065,74.25546817,83.7326,403.758304,-47.228,0.02,0,1.035,253.6,298.7,4.828352788,-0.0494722,0.805619637,0.738618982,0.213557721,-1.6025,0.397909285,0,0.4,1.3,2.9,4.3
1,1.75,0.193978,-1.5715,1.93712,0.479272,0.503901,-0.001567144,-22.4061,3.01833,0.028343091,-3.936466351,0.293,0.1305,0.064,74.267926175,83.74385,403.7026623,-50.3225,0.022,0,1.27,250.4,299.05958,4.812489692,-0.0532729,0.851392976,0.774260938,0.196512341,-1.649,0.410651921,0,0.4,1.3,2.9,4.3
1,2.25,0.199713,-1.5965,2.2374105015,0.488704333,0.459861,0.0017997225,-20.86625,3.08642,-0.0136747175,-3.65793699,0.2795,0.13,0.053,74.405615445,83.7458,403.67482485,-47.8935,0.02,0,1.1775,253.8,297.85,4.796246086,-0.07577435,0.7968399975,0.8060070285,0.223140235,-1.6045,0.394849465,0,0.4,1.3,2.9,4.3
1,2.75,0.2066,-1.57,2.039005,0.557030667,0.549107,0.004992778,-22.0234,2.82156,-0.029570764,-4.101387754,0.287,0.128,0.063,74.6575257,83.7629,403.5303046,-46.118,0.022,0,1.1090085,253.6,297.3,4.6574108,-0.06039075,0.7826798815,0.748791255,0.219251498,-1.706626,0.3634342285,0,0.4,1.3,2.9,4.3
1,3.25,0.208801,-1.5795,2.06673,0.5330461665,0.5503725,0.001741667,-21.2463,3.26278,-0.025591469,-4.414383499,0.2775,0.12,0.05,73.627590095,83.7588,403.5938059,-44.052,0.018,0,1.136,257.7523,296.35641,4.719563726,-0.0530894,0.779369197,0.7518502055,0.2192714635,-1.672,0.3598256655,0,0.4,1.3,2.9,4.3
1,3.75,0.1761438205,-1.5825,1.82166,0.585553111,0.589195,0.006037778,-19.8661,2.866065,-0.005260353,-4.070891238,0.2755,0.1225,0.0495,74.380803835,83.7599,403.64772855,-43.8835,0.02,0,1.153,252.3,295.820675,4.7425533095,-0.0432991,0.76970319,0.659610491,0.195165571,-1.881,0.350271872,0,0.4,1.3,2.9,4.3
1,4.25,0.185357,-1.663,1.82687,0.601541333,0.613605,0.001277222,-20.3938,3.292325,-0.000582143,-3.78751434,0.271,0.117,0.053,74.65070031,83.752955,403.5821851,-40.304,0.016,0,1.118,256.9,296.2,4.690426425,-0.03767845,0.780645886,0.74958722,0.205744502,-1.748,0.341033283,-0.025,0.4,1.3,2.9,4.3
1,4.75,0.199098,-1.846,1.813498432,0.5519667775,0.577009,0.002206111,-19.24875,4.564075,-0.033401715,-4.162520079,0.2745,0.112,0.059,74.730695955,83.7489,403.5465794,-42.0155,0.017,0,1.0185,258.65965,295.65,4.735736058,-0.052469,0.837588801,0.732176891,0.232373622,-1.986,0.349865689,-0.05,0.4,1.3,2.9,4.3
1,5.25,0.1885445,-2.083,1.96972,0.613324667,0.601207,0.001161111,-21.85845,3.49218,-0.024407133,-3.7009343445,0.274,0.1175,0.041,74.740874235,83.73872,403.7387773,-44.453,0.02,0,0.9695,255.35,296.3,4.668995682,-0.0492545355,0.874553029,0.765159461,0.226393684,-2.323,0.366528307,-0.075,0.4,1.3,2.9,4.3
1,5.75,0.194831,-2.225,1.953995,0.639647111,0.643471,0.004063889,-23.06515,2.822245,-0.0216374535,-4.288621498,0.2665,0.1055,0.034,75.132713885,83.7368,403.6798962,-41.1155,0.018,0,0.9285,255.7,295.8,4.703380493,-0.0546769,0.906938452,0.7863306345,0.234283516,-2.3195,0.345101434,-0.1,0.4,1.3,2.9,4.3
1,6.25,0.203605,-2.034,2.21022,0.583365,0.582347,0.004992778,-22.6568,3.56262,-0.032150608,-4.0149535925,0.269,0.114,0.0395,74.90593552,83.7386,403.51207735,-43.3595,0.022,0,1.093,258.85,295.6,4.729972854,-0.0609199,0.8778675925,0.7876063625,0.245633089,-2.135,0.343640801,-0.05,0.4,1.275,2.9,4.3
1,6.75,0.225983,-2.225,2.19316,0.737606833,0.7477085,0.000812778,-26.4914,4.35189,-0.016191251,-4.4025965415,0.263,0.113,0.0355,74.57466744,83.74388,403.5748043,-44.3675,0.02,0,1.1025,255.2229,296.4,4.757561583,-0.0807043,0.903236403,0.812587226,0.277682553,-2.344,0.339630169,0,0.4,1.25,2.9,4.3
1,7.25,0.223838,-2.312,2.140325,0.6496857225,0.652926,0.006153889,-22.4723,6.08885,-0.0356318045,-4.025387722,0.273,0.11,0.027,74.27499118,83.7578,403.4916107,-40.178,0.02,0,1.097,260.6,296.1,4.692299079,-0.08429625,0.913023548,0.770820991,0.272069476,-2.2915875,0.356210612,0,0.4,1.25,2.9,4.3
1,7.75,0.20835,-2.338,2.14365,0.602668167,0.578465,0.008824444,-23.665,4.19905,-0.031923744,-3.78044722,0.269,0.093,0.014,75.31015951,83.7627,403.8023534,-39.641,0.277,0,1.22,255.4,294.7,4.6789733015,-0.0715513,0.9083516975,0.8110667,0.2488025325,-2.4,0.3546857755,0,0.4,1.25,2.9,4.3
1,8.25,0.204675,-2.445,2.0758411825,0.545900556,0.550863,0.0067925,-20.9927,5.658235,-0.009168718,-3.9088557885,0.2725,0.101,0.0255,74.159451855,83.78775,404.00267635,-40.2745,10.57,3.662,3.1365,252.65,295.3,4.6656860255,-0.0662398,0.852557657,0.7197430935,0.2568267785,-2.447,0.328718725,-0.05,0.4,1.25,2.9,4.275
1,8.75,0.216256,-2.191,1.99021,0.520286,0.523035,-0.001741667,-19.6015,5.89415,0.033056635,-4.889151164,0.261,0.092,0.015,74.3963641,83.8177,403.9037834,-25.78,51.67,20.4,9.62,255.4,295.7,4.7244726665,-0.0628149,0.830754351,0.8370933455,0.2384672135,-2.318,0.33235478,-0.1,0.4,1.25,2.9,4.25
