DOY2,HR2,FC,H,LE,USTAR,TA,PA,RH,VPD,WS,U_SIGMA,V_SIGMA,W_SIGMA
1,10.25,-0.85117325,33.89065,31.37655,0.1986475,-5.23699999999997,97.730825,81.7253,0,2.394075,0.657537486387158,0.597570646695812,0.269596701148559
1,10.75,-0.8793615,29.0876,27.86765,0.225037,-4.74249999999999,97.71065,74.5658,0,2.164745,0.64873468244533,0.618124867763342,0.290846409172569
1,11.25,-0.8748845,30.451,31.97495,0.21395175,-4.31624999999998,97.786725,77.7177,0,2.483295,0.657591097136045,0.640725824742139,0.278959690459198
1,11.75,-0.79214025,45.444,40.44455,0.23550175,-4.10599999999994,97.7383,89.515625,0,2.5298875,0.68782375165098,0.689005079807109,0.303925481624291
1,12.25,-1.029202,42.6023,33.64795,0.2349805,-3.55149999999998,97.7238,93.0427,0,2.6705525,0.760990155696272,0.759622274554926,0.313209195267316
1,12.75,-0.977143,48.697075,43.350825,0.2632815,-3.303,97.6459,86.373625,0,2.6505125,0.816160168840485,0.835781071812469,0.32146072855016
1,13.25,-1.0361125,37.89165,37.2113,0.2512505,-2.97524999999999,97.66735,85.1854,0,2.6940625,0.775764783939049,0.757402669939894,0.333917654519793
1,13.75,-0.98680425,28.81085,35.32,0.257544,-2.38474999999998,97.658225,84.51845,0,2.44191,0.756583181290037,0.817497182671406,0.313209195267316
1,14.25,-0.801408,23.7131,31.27495,0.2610635,-2.17999999999995,97.69215,83.313425,0,2.38015,0.825552392764025,0.7212842823565,0.323294892485614
1,14.75,-0.683408,16.9003,33.72125,0.23888,-1.87149999999997,97.72295,80.40765,0,2.4555975,0.773006017780579,0.81711589949408,0.312086662211683
1,15.25,-0.59161375,11.0397,30.3613,0.24998825,-1.60924999999996,97.721425,80.9113,0,2.5699325,0.833671008045414,0.782776957807203,0.336983679130013
1,15.75,-0.329422,7.701395,27.3361,0.27015075,-1.68724999999996,97.71905,91.9797,0,2.7850275,0.832317998079048,0.72036036409179,0.324073403416469
1,16.25,-0.23725225,-8.79131,21.581625,0.22604,-2.14999999999998,97.7746,84.406,0,2.52172,0.677618239000054,0.713873387507004,0.290927428141106
1,16.75,-0.244113,-13.1792,14.62025,0.2271805,-2.73699999999995,97.789975,85.7563,0,2.70684,0.699107486039501,0.63056170180223,0.278869800203204
1,17.25,0.189742,-21.1062,9.95218,0.206369,-3.18524999999997,97.7396,99.62835,0,2.61194,0.615324123483292,0.493154209185693,0.263248931621764
1,17.75,0.30683925,-32.1903,6.96446,0.217698,-4.18324999999997,97.739075,97.17765,0,2.701725,0.646192695718545,0.471044069514652,0.290382573581002
1,18.25,0.351396,-32.7369,6.802765,0.214754,-4.76724999999998,97.750925,99.1598,0,2.56699,0.624033676152024,0.479501824814046,0.296479341607472
1,18.75,0.331159,-39.148,5.895835,0.19563325,-5.24874999999996,97.769,100,0,2.544745,0.641776257247867,0.475632877055758,0.271855565078298
1,19.25,0.109206,-33.18,9.57814,0.19706,-5.52799999999996,97.9247,100,0,2.69324,0.539733136325137,0.424950585362581,0.249499317911739
1,19.75,0.32539,-30.829375,6.699485,0.197696,-5.96249999999998,97.8841,95.1404,0,2.3593175,0.477458903983322,0.414838513588232,0.26153393661244
1,20.25,0.159724,-32.3181,3.5107275,0.19436175,-6.42999999999995,97.9362,100,0,2.1369325,0.441585081951817,0.384089809241198,0.256173084186575
1,20.75,-0.06625975,-24.682025,5.03993,0.20353025,-6.27799999999996,97.91485,94.515775,0,2.3602475,0.428989993266672,0.336834035110412,0.264565108108602
1,21.25,0.26539925,-35.528,12.4113,0.24150825,-6.31549999999996,97.90175,99.7037,0,2.884775,0.542727073566028,0.41150820161936,0.293081617547791
1,21.75,0.27955025,-31.9565,7.44995,0.2559855,-6.43699999999995,97.939825,98.60395,0,2.7024025,0.520438276839819,0.38386455944773,0.333091634658476
1,22.25,0.032125,-28.0189,3.34966,0.200995,-6.44899999999996,97.9946,100,0,2.41893,0.506660635929021,0.374056888680533,0.245281042778841
1,22.75,0.08815,-25.309475,3.1700375,0.165913,-6.71449999999999,97.94995,100,0,2.42574,0.476963310957981,0.386019429562813,0.256709953059869
1,23.25,0.05755,-30.76775,6.12291,0.1758245,-6.96074999999998,97.944025,100,0,2.070855,0.428692144547769,0.343197911316363,0.259405914621987
1,23.75,0.1118585,-26.113,6.41983,0.204903,-6.72449999999996,97.891675,100,0,2.5518175,0.512861436003087,0.32642940712299,0.295799011292531
2,0.25,0.3778105,-42.271475,5.009935,0.14392725,-4.73599999999999,98.0469,100,0,2.2485,0.520714030725512,0.327778083276168,0.205363441123929
2,0.75,0.5010185,-40.221275,3.54207,0.1694745,-5.62949999999996,98.02775,96.052225,0,2.185795,0.433274641304904,0.291381816969859,0.196171785533997
2,1.25,0.3100855,-32.247275,4.63728,0.14714,-5.55124999999995,98.019975,95.91175,0,2.09331,0.387564612633386,0.316040746500682,0.191833260932509
2,1.75,0.305534,-34.986725,8.733245,0.1750075,-5.88074999999999,98.02975,100,0,2.38342,0.397919245797567,0.358441926593439,0.224998988257768
2,2.25,0.224777,-33.1384,5.85184,0.169571,-6.34199999999998,98.04085,100,0,1.81894,0.433298972996706,0.35033698063436,0.210237960416286
2,2.75,0.2414645,-39.061475,5.382415,0.164472,-6.32949999999997,98.05995,100,0,1.878645,0.33333404505067,0.335219767613872,0.229504023609701
2,3.25,0.22292125,-35.42115,2.7891525,0.1629065,-6.29349999999997,98.05155,100,0,2.25095,0.394584983401148,0.27408852218011,0.198817635854153
2,3.75,0.146921,-24.822,4.43793,0.14280625,-6.67149999999998,98.05235,100,0,2.2332425,0.403926894774962,0.301024886922578,0.197100727719322
2,4.25,0.0322,-26.6056,1.75866,0.13662975,-7.09549999999996,98.06465,95.063125,0,2.0772175,0.385979519836569,0.287487205024163,0.181147361069884
2,4.75,0.3014855,-29.2443,3.45604,0.14198175,-6.92349999999998,98.070625,100,0,2.14592,0.416881278063671,0.337709129279708,0.207249371855331
2,5.25,0.04656425,-28.23145,2.9597675,0.13716025,-7.60974999999999,98.089675,98.876425,0,2.0390775,0.383194979689186,0.30006358610638,0.19672315572906
2,5.75,0.29141775,-31.7568,6.47142,0.182781,-7.73499999999996,98.127475,97.807625,0,2.5816525,0.461603726154805,0.351240890025474,0.270507352543677
2,6.25,0.07433975,-30.8577,12.782975,0.175666,-8.18099999999998,98.1464,81.511075,0,2.338805,0.426780579784276,0.320736652099507,0.24672924005756
2,6.75,0.31126325,-22.660475,4.74072,0.172786,-8.197,98.1604,95.558725,0,2.27244,0.404326600658428,0.352059903208667,0.243310501211929
2,7.25,0.1365165,-24.4351,4.164865,0.166059,-8.07674999999996,98.151675,94.1466,0,1.76324,0.429243520626695,0.381042216788174,0.207062653975037
2,7.75,0.2374475,-23.3832,7.59506,0.186527,-6.60099999999994,98.2013,97.8283,0,2.48442,0.452808896209003,0.353847424746881,0.263628526529281
2,8.25,0.2388865,-19.03745,12.013325,0.164706,-5.17349999999996,98.1318,98.3635,0,2.38566,0.517173128305924,0.398437623913043,0.244744765010408
2,8.75,0.13426625,-10.472475,17.10535,0.1668695,-4.30074999999998,98.1316,98.947975,0,2.502545,0.530708433472512,0.443826535625322,0.248488012975887
2,9.25,-0.25438,-3.29627,25.1014,0.1977445,-3.99399999999997,98.179075,90.921475,0,2.71314,0.596143531768607,0.528682293576232,0.268700383285191
2,9.75,-0.514569,5.237855,33.65385,0.213618,-3.83499999999998,98.2092,86.1416,0,2.59879,0.619427411064914,0.529073403164426,0.304548570077225
2,10.25,-0.421191,11.686575,32.91515,0.1963445,-3.529,98.1991,83.545,0,2.8682575,0.693657937537203,0.60201047523639,0.314938711835395
2,10.75,-0.441026,6.97546,42.7855,0.240612,-2.125,98.1596,77.8194,0,2.628585,0.756594993043483,0.694000209528103,0.318560487112282
2,11.25,-0.7305545,26.14665,40.74485,0.2301285,-1.58899999999998,98.1584,76.24755,0,2.68001,0.765179140238723,0.727271904033057,0.3154323874255
2,11.75,-0.34940075,23.6382,45.96285,0.23099,-1.28949999999998,98.156025,78.0888,0,2.80827,0.722620979623531,0.704156008545907,0.322418400889227
2,12.25,-0.614678,18.08605,51.412,0.2281365,-1.27524999999999,98.2216,80.1832,0,2.994425,0.750335197808327,0.739573440398833,0.31967410752049
2,12.75,-0.540408,21.0659,35.7568,0.232355,-0.714499999999973,98.154925,73.6255,0,2.89981,0.80355398076296,0.706654087938363,0.334457770129504
2,13.25,-0.646667,25.10005,35.881325,0.25751825,-0.599999999999966,98.1053,73.12015,0,2.8285275,0.7898584472363,0.721537810537441,0.307578311707591
2,13.75,-0.412398,19.70825,41.1547,0.255054,-0.413999999999987,98.0468,71.4452,0,2.92478,0.785059762358148,0.754901980392157,0.335735014557612
2,14.25,-0.522853,22.293725,31.47745,0.255588,-0.606499999999997,97.977875,69.69015,0,2.860175,0.775977177329396,0.712028413587219,0.322806020039912
2,14.75,-0.31988325,12.84735,42.027,0.266875,-0.492999999999995,97.9413,68.523225,0,3.30294,0.837855442131985,0.765008045135677,0.354007520004094
2,15.25,-0.45192,11.5637575,33.5128,0.2663555,-0.452999999999975,97.9006,64.04225,0,2.61747,0.77487846678683,0.736790518473907,0.334413260006465
2,15.75,-0.4999875,-7.9901975,34.3335,0.281412,-0.602999999999994,97.88275,62.016625,0,2.8505375,0.775698038814847,0.681579733843791,0.329731389533389
2,16.25,0.0702105,-17.5862,34.93205,0.248816,-0.166749999999951,97.88135,62.8378,0,2.94316,0.745040267368147,0.643120216963375,0.315277655408689
2,16.75,0.17685,-20.0405,22.840625,0.234828,-0.489999999999952,97.8847,64.4497,0,2.78023,0.692343845209878,0.647613310548818,0.292061637330205
2,17.25,0.503635,-35.6701,22.2615,0.23118425,-0.709000000000003,97.8048,70.4797,0,2.9210975,0.711621982043749,0.559011202937007,0.29220776398742
2,17.75,0.3429115,-40.451725,16.888375,0.19622125,-0.88749999999996,97.84195,78.15195,0,2.79544,0.616371343937554,0.498973519052362,0.260004006222879
2,18.25,0.4163915,-47.9712,8.25753,0.168083,-1.86599999999999,97.82995,83.0124,0,2.64528,0.517109272784776,0.402023954239955,0.23374162994271
2,18.75,0.5135465,-48.714525,4.800355,0.1617425,-2.47349999999997,97.8559,88.8898,0,1.703085,0.434102522452934,0.26239280113129,0.216604731970578
2,19.25,0.43436775,-43.9477,6.470335,0.190495,-2.82449999999997,97.87655,90.7347,0,2.31854,0.440805257311538,0.328750663537483,0.244738422571128
2,19.75,0.5214205,-45.0998,5.56388,0.17023875,-3.53399999999999,97.9038,95.9925,0,2.6324125,0.382426820890903,0.309192496674806,0.198997487421324
2,20.25,0.5102045,-43.2291,5.235125,0.156195,-3.35699999999997,97.92815,96.565225,0,2.308485,0.459376407292619,0.335746928504193,0.222480549792191
2,20.75,0.290325,-36.7916,4.36856,0.16723875,-3.95899999999997,97.9551,100,0,2.6677075,0.466468859641602,0.283548937575156,0.221712378176911
2,21.25,0.54795625,-48.20265,5.58698,0.169619,-3.73124999999999,97.956675,100,0,1.98167,0.405004117674227,0.325684824973124,0.21795630140987
2,21.75,0.2655615,-42.27215,3.5308775,0.141392,-4.14299999999997,98.0861,95.7302,0,1.27436,0.398176080867872,0.286965825911923,0.197484176581315
2,22.25,0.52480025,-46.987925,6.81397,0.1660795,-3.59099999999995,98.0493,100,0,1.892555,0.372482582091943,0.276586333718787,0.206589532923784
2,22.75,0.3949175,-57.4436,2.481155,0.16433225,-3.67224999999999,98.07485,100,0,2.2230025,0.32550230483446,0.273130005674953,0.203010130974499
2,23.25,0.381747,-49.12805,4.7174875,0.124814,-3.62599999999999,98.062025,100,0,1.73491,0.379426278244798,0.258311704540939,0.178750831620061
2,23.75,0.546406,-48.8867,4.994795,0.1626165,-3.61099999999999,98.0549,100,0,1.931535,0.385054041725053,0.332201249905573,0.214469970435327
3,0.25,0.557182,-43.35165,8.46991,0.189593,0.771000000000015,97.6363,96.6108,0,2.16534,0.521824683203085,0.415280034539893,0.265518360947035
3,0.75,0.45307425,-34.715325,7.041685,0.175594,0.679000000000045,97.628075,97.48795,0,2.2196,0.433497404376165,0.341992949945123,0.257152655867523
3,1.25,0.68838,-32.891,9.776505,0.16139,0.761500000000012,97.65285,100,0,2.02797,0.476449675773348,0.35461712566059,0.220332202193672
3,1.75,0.67408,-35.82125,7.36256,0.2021185,0.84325000000004,97.6445,99.935025,0,2.32936,0.510466028006783,0.370434488390303,0.26725306886287
3,2.25,0.601913,-31.92695,6.5392425,0.195031,0.613,97.5727,100,0,2.255185,0.528954629434321,0.364597037837665,0.246000904614785
3,2.75,0.570748,-30.809,6.7879625,0.204147,0.215000000000032,97.56915,98.21905,0,1.91788,0.500225303459028,0.391189730343333,0.260257850558345
3,3.25,0.4673,-35.7462,4.9941925,0.1981825,-0.0149999999999864,97.6302,93.312075,0,2.30042,0.488326734881473,0.390003621133341,0.27017821981439
3,3.75,0.472477,-30.188175,7.38573,0.18299225,-0.176999999999978,97.6269,92.47815,0,2.22523,0.448129317920909,0.343448521597872,0.254459283626226
3,4.25,0.52078125,-30.0627,5.44266,0.145616,0.387500000000017,97.5775,100,0,1.86351,0.459608344078545,0.298133928311135,0.202903014871402
3,4.75,0.598372,-29.17195,9.19698,0.1615925,0.0145000000000124,97.62955,99.82805,0,1.85561,0.439210875674954,0.333314385893579,0.209516684648298
3,5.25,0.74009325,-35.81185,11.5752025,0.175533,-0.0252499999999856,97.627725,100,0,1.931365,0.531273864336646,0.403026491148156,0.265230903905904
3,5.75,0.579281,-38.332375,7.92153,0.191222,-0.033499999999961,97.61695,100,0,2.206345,0.499462331517525,0.411540799253071,0.280733350865405
3,6.25,0.5579975,-33.44155,3.6244225,0.168459,-0.154999999999973,97.631,100,0,2.20833,0.520495906384718,0.357982987376141,0.242487113059643
3,6.75,0.68220175,-35.50495,8.9033225,0.1945455,-0.436999999999955,97.6082,100,0,2.5460325,0.510775285484468,0.397785026327438,0.282575378115685
3,7.25,0.47432325,-31.215,9.12541,0.21562025,-0.492999999999995,97.63,100,0,2.56206,0.451117508454186,0.438132744738559,0.282624189748775
3,7.75,0.302469,-17.0932,18.8794,0.195373,0.417000000000016,97.6743,100,0,2.32942,0.578690674863589,0.431170385124429,0.253968501984006
3,8.25,0.080375,-11.5063,26.6547,0.213824,0.901000000000025,97.69165,91.91415,0,2.54292,0.646053399526658,0.495834612484541,0.275755703616612
3,8.75,-0.1210485,-7.70244,40.819825,0.230358,1.01875000000001,97.7103,92.683175,0,2.664215,0.674127137722365,0.548485186673259,0.297483750461903
3,9.25,-0.14920625,9.5143975,43.37985,0.23751575,1.94825000000002,97.717425,88.842525,0,2.9113025,0.698860241967906,0.631141030198481,0.320205446791293
3,9.75,-0.4741015,15.781875,55.647725,0.242889,2.61750000000002,97.7225,83.76475,0,2.84893,0.727682582811347,0.64219743245076,0.316092145908304
3,10.25,-0.41904075,17.2369,55.3727,0.2629665,3.30500000000004,97.7059,82.95685,0,2.820555,0.809677096131538,0.765248879539647,0.32617383029875
3,10.75,-0.69616375,28.613175,70.979075,0.272691,4.16500000000002,97.6827,80.060175,0,2.7877675,0.832771369768994,0.796680978446779,0.334614425258613
3,11.25,-0.721401,33.461675,69.72565,0.276549,4.26975000000003,97.6188,75.758025,0,2.889715,0.894646411486753,0.826084136150792,0.35725187259079
3,11.75,-0.68619275,43.3938,83.2686,0.28060175,4.65825000000001,97.581225,74.1402,0,3.1292825,0.834477081770374,0.868167034619491,0.363869605788899
3,12.25,-1.17273,51.2611,86.69085,0.2743265,4.87150000000003,97.565325,75.379425,0,2.886945,0.888841554914645,0.872525268593798,0.360227240313831
3,12.75,-1.1107825,45.4914,78.89655,0.27995425,5.55400000000003,97.67135,71.5118,0,3.040215,0.921325140460131,0.85085100696152,0.352814460899429
3,13.25,-0.7711405,37.856525,79.76345,0.301299,5.67850000000004,97.65325,69.6189,0.162435,2.74755,0.929426555168821,0.890348808052215,0.363665935918861
3,13.75,-0.5462125,44.724225,87.505475,0.28278975,5.71700000000003,97.68575,66.680675,0,3.010375,0.906132637033527,0.849061339865947,0.378638721928476
3,14.25,-0.856839,39.0354,71.035725,0.272696,4.99100000000001,97.6542,65.07225,0.2963745,2.870445,0.891182921739415,0.90866726118253,0.392495525710569
3,14.75,-0.598412,32.72115,84.4216,0.2824175,5.26500000000004,97.6273,63.86835,0.009392425,3.0194425,0.929650920846191,0.84768251553489,0.331774179147988
3,15.25,-0.65368175,15.39285,67.527825,0.26688025,5.35100000000004,97.659125,60.00365,0.157968,2.8685625,0.881951212900007,0.867168876115334,0.329417766543683
3,15.75,-0.106683,8.88365,63.7177,0.252629,4.96000000000004,97.6859,63.199525,0.0298145,2.95915,0.869485591946539,0.777869549189251,0.322846209495351
3,16.25,-0.0572,6.2520125,60.587775,0.289696,5.02750000000005,97.6846,62.3558,0.041675625,3.15813,0.86330713812127,0.864969649076397,0.337129055407569
3,16.75,0.0225,9.8803475,57.69455,0.270464,5.01250000000002,97.6913,63.1219,0,3.16194,0.853220956142077,0.789756924629344,0.334077835242029
3,17.25,0.29151275,-2.632835,50.83455,0.266302,4.13275000000003,97.71145,64.712775,0,3.17048,0.775626692960385,0.670874219211017,0.306757233003559
3,17.75,0.66762325,-30.07125,40.0324,0.23966575,4.62325000000003,97.667225,63.725125,0,3.2198475,0.731819440534682,0.603478825299221,0.30869889027453
3,18.25,0.72328525,-46.65885,29.32045,0.229675,4.32800000000003,97.7096,70.4263,0,2.930285,0.712906726016805,0.521493048851085,0.295106550112308
3,18.75,0.7332,-44.6967,21.0412,0.23232,4.10850000000002,97.73195,80.4468,0,2.62896,0.604875810358393,0.419189069844463,0.298998327754521
3,19.25,0.795453,-43.4477,20.6384,0.2342675,3.87400000000002,97.7159,84.4786,0,2.6910025,0.608722979813248,0.473090900356369,0.291547594742265
3,19.75,0.747248,-35.085325,19.29755,0.232739,3.315,97.725,89.115825,0,2.566815,0.506651468818561,0.435884381232458,0.2942413978098
3,20.25,0.64645275,-30.9331,15.229975,0.17523225,3.10200000000003,97.74,91.71785,0,2.1956375,0.501160177219039,0.381598116168786,0.231444149776525
3,20.75,0.663737,-42.577575,12.4665,0.1835805,2.31100000000004,97.7453,96.112675,0,2.03065,0.552082421382895,0.367677560360507,0.259086438095829
3,21.25,0.751487,-53.7816,13.05925,0.178111,2.08300000000004,97.70135,95.13575,0,1.90274,0.470807715636573,0.342065659107711,0.269072480941474
3,21.75,0.660661,-38.6105,9.5824625,0.1769025,2.20950000000002,97.7534,92.9459,0,2.112095,0.443469328732553,0.374243238870885,0.253819061194246
3,22.25,0.718426,-41.801925,12.4757,0.1525485,2.20150000000001,97.7669,95.95275,0,1.59362,0.481680599471848,0.390176276296298,0.227076660005823
3,22.75,0.483225,-43.40155,10.945375,0.18899425,1.67700000000002,97.6586,98.3561,0,1.8578375,0.469603080112049,0.383239508104858,0.251197133741609
3,23.25,0.723164,-41.46875,11.28205,0.1799975,1.51500000000004,97.6737,96.68335,0,2.03527,0.526703468972328,0.376177981716949,0.256920271906542
3,23.75,0.693823,-55.26195,11.6762,0.175598,1.48000000000002,97.6146,99.16515,0,1.95662,0.537027552381112,0.430180105350693,0.264386081328046
4,0.25,0.91784125,-43.84545,18.4892,0.1939225,4.12850000000003,97.5587,94.5508,0,2.32402,0.492349907770312,0.363956844389926,0.24211382119514
4,0.75,0.9913645,-49.0146,15.54785,0.192875,3.613,97.523,94.1139,0,1.84629,0.445659042320737,0.443369536225992,0.25298221281347
4,1.25,0.7528135,-34.870975,15.1152,0.1713995,3.45800000000004,97.3746,92.9018,0,1.50877,0.434956421656796,0.358347596615353,0.250122728206462
4,1.75,0.898614,-42.7806,12.97385,0.202912,3.71550000000005,97.3084,94.1473,0,2.2416025,0.454821139504436,0.323797834244971,0.243241939037522
4,2.25,0.782177,-40.3313,14.208825,0.191619,3.47125000000004,97.4273,96.9232,0,1.95926,0.406091425240275,0.336592101722463,0.254192854772485
4,2.75,1.08994,-41.54655,13.211925,0.199397,2.98125000000002,97.314675,95.45225,0,2.00621,0.516124402969592,0.406274537720493,0.256222059041958
4,3.25,0.993849,-40.214,12.12375,0.206774,2.88200000000003,97.3306,98.48665,0,1.79603,0.570511174298979,0.386402750475688,0.29034462281916
4,3.75,0.988083,-35.4972,12.65055,0.20278225,2.58325000000001,97.350775,98.34135,0,1.7947175,0.565345917203136,0.416966425506899,0.254539038167017
4,4.25,0.984757,-39.483675,10.9241,0.1798635,2.28825000000002,97.359825,97.63465,0,2.036915,0.545571649086701,0.424776486204078,0.247769196586486
4,4.75,0.761661,-30.5441,11.683105,0.1854965,2.398,97.36905,96.5802,0,1.94168,0.445513187234677,0.374822624717345,0.240345656635177
4,5.25,0.658926,-29.9517,13.7489,0.186706,2.21100000000003,97.34905,99.1679,0,2.19259,0.475735390569022,0.370955978686763,0.24212399289353
4,5.75,0.830458,-28.38445,11.7219,0.166814,2.27325000000003,97.373175,99.146,0,2.0831825,0.478228657941415,0.359552499643654,0.220680764907139
4,6.25,0.8603375,-28.21275,11.1011975,0.168283,2.51600000000002,97.41585,97.0038,0,2.01564,0.447836584873504,0.354578623157122,0.235622932529021
4,6.75,0.579178,-21.979,17.02465,0.194423,2.88600000000005,97.44005,95.4814,0,1.91103,0.519883965578546,0.348364453617206,0.246828643151278
4,7.25,0.23913,-11.522525,26.84955,0.1793595,3.55400000000003,97.4282,87.5272,0,1.78328,0.548973541003882,0.471977800226575,0.247655028437332
4,7.75,-0.42298875,0.00664375000000006,42.008875,0.21001575,4.07500000000005,97.46,89.0734,0,2.1450375,0.61706887784104,0.504265390086358,0.274194899903183
4,8.25,-0.585447,10.375745,53.803475,0.232472,4.99850000000004,97.47305,84.4075,0,2.4237475,0.623430410411915,0.546135451832293,0.285237173067906
4,8.75,-1.10299,23.98885,57.2937,0.224515,5.66525000000004,97.4872,81.735,0,2.400465,0.678969807870718,0.614485964038236,0.289216263949061
4,9.25,-2.673375,64.640475,79.84305,0.250576,6.32800000000003,97.4773,75.6819,0,2.3801175,0.716073018635233,0.664511596803434,0.335657573162179
4,9.75,-2.3961825,35.4573,77.5049,0.25829475,7.21000000000001,97.47285,72.9192,0.206912,2.5172675,0.804407235173827,0.71565849919516,0.336922261773511
4,10.25,-1.678425,39.610575,86.6716,0.236267,7.62200000000001,97.5597,69.062525,0.3537185,2.3752825,0.821723189401394,0.812374913448218,0.311599487933165
4,10.75,-2.17059,46.2635,102.022,0.282498,7.83725000000003,97.604125,68.55725,0.4357705,2.59757,0.841571743822237,0.92017987372035,0.31926634648832
4,11.25,-3.43148,56.621875,106.559,0.2994665,8.01200000000004,97.616925,67.497125,0.72759925,3.007665,0.931820261638477,0.87193516645668,0.345509664784837
4,11.75,-3.17732,59.83075,109.009,0.2735645,8.78000000000003,97.60925,66.7638,0.78747425,2.6977675,0.96921946249692,0.850297405663829,0.35206301130361
4,12.25,-2.8749525,78.0187,116.47975,0.28791425,9.70450000000005,97.582,65.5684,1.52144,2.8302225,0.965831080236584,0.948703537380811,0.360333056477883
4,12.75,-2.24204,51.920325,121.19,0.3097765,10.428,97.56475,60.903,1.22562,2.758755,1.01050220748225,0.918040551952731,0.346409618979596
4,13.25,-2.1605825,80.93145,121.946,0.295404,10.7090000000001,97.5484,61.3317,1.6559075,2.9667525,1.05089009891615,0.976626847879987,0.369382603140011
4,13.75,-2.96234,75.87925,110.06325,0.31110075,10.788,97.5458,61.06365,2.04747,3.190965,1.01143956814038,0.960450935758824,0.398699008122864
4,14.25,-3.021705,98.2184,112.23525,0.3135995,11.036,97.5558,58.29985,2.49962,3.341375,1.02368940602118,0.971066180331111,0.373468572481085
4,14.75,-2.4082,54.5239,100.665775,0.300304,10.908,97.5139,55.932875,2.9000975,3.33823,1.06403947295201,0.959792070542303,0.389000777444731
4,15.25,-1.86837,39.9443,105.741,0.296813,11.05575,97.49145,56.8233,2.3072,3.311775,1.03177856022441,0.976861511413483,0.378102759703692
4,15.75,-1.657095,35.67605,93.9768,0.318004,11.9335,97.475725,56.8305,2.0828,3.2332825,0.997545759276586,0.951989973466589,0.368815048122812
4,16.25,-1.55601,29.242175,91.768275,0.307485,11.284,97.4545,56.58275,2.33429,3.09205,0.999601383576919,0.91017830770317,0.382856369935254
4,16.75,-0.6781485,9.412055,70.877475,0.302163,10.499,97.4088,57.1883,1.927135,3.1626,0.932384041047465,0.829592068428815,0.377404292503411
4,17.25,-0.473471,9.5694225,67.5923,0.294873,10.6715,97.427825,56.2483,1.35434,3.08793,0.857873953160709,0.780030132048177,0.337702677867519
