DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,G_1_1_1,G_3_1_1,G_2_1_1,NETRAD,PPFD_BC_IN_2_1_1,T_CANOPY_2_4_1,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,H2O_1_5_2,H2O_1_5_3,H2O_1_6_2,H2O_1_6_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3
1,5.25,5.39836922528525,14.3766740322902,1.35586944869271,4.60908656702837,1.38927692239239,3.85501248127661,107.942665677492,24.56679986223,0.623058393227302,32.4664255716717,16.8586170282899,1.22013624992085,4.24,2.5295,1.0615,0.771,0.6955,13.169585,13.335875,12.91472,12.702845,12.66804,12.607535,12.1422275,83.697911,99.41,11.438575,13.802,13.591,13.7455,13.5795,1.2,0.0832499999999995,2.155,-0.314,2.099,396.35,388.835,402.14,390.17,-0.4145,0.09,0.17,0.1055,0.12,0.26,0.247,0.15,1.207,-0.277300000000001,0.106299999999999,0.424899999999995,14.27925,-0.14,13.5875,17.9085835675191,21.2014936074852,17.0179795591599,21.2113870971068,17.0925831324075,21.2201848826275,17.4206783746046,20.9649626668686,18.3164426503984,20.7207020860267,18.4001057493832,20.4277836262951,18.0813720161928,413.140096507178,428.955325413132,415.336353031102,430.855872746262,415.612116013763,433.216706807825,422.917053711591,435.773796928095,420.098631731407,445.979690151629,440.218304230019,477.003499969477,455.864096354273
1,5.75,5.13019475216733,14.2714766872323,1.31304573458647,2.7732239915365,1.22199805420737,2.65832343138416,187.854451789865,24.1276133400235,0.752844852927179,39.1218577846365,15.4796761361763,1.3192354843595,4.3395,2.81,1.1435,0.783,0.741,13.36297,13.443125,13.105685,12.640815,12.70252,12.65269,12.2339675,83.71115425,99.52625,11.448925,13.8405,13.547,13.843,13.644,1.965,-0.0212500000000002,2.865,-0.404,3.4435,395.445,388.945,402.185,390.72,-0.41,0.09,0.18,0.11,0.12,0.293,0.247,0.14975,1.23475,0.10225,0.16525,0.50725,13.13875,-0.14,13.6565,17.7161341845424,21.2885553265765,18.6156049293046,21.3737489491252,18.744301832307,20.8885198685236,18.68902481628,20.7453358133705,14.9565711194154,21.0586477328375,18.1519998867576,20.7723058984337,17.9703418907098,413.595166420621,427.240987909503,419.92640062861,427.964448178534,420.881579455347,427.729420257656,413.801027714868,430.514914497337,419.343055928117,445.048169484129,434.194067011708,461.162735914642,453.36127115406
1,6.25,4.25009894089595,14.7615366590412,1.7038741395533,2.7435336334877,1.30727635751571,3.36020541788814,43.2178309839946,38.9829380889102,0.57994008628817,29.6566382961145,11.2916279509305,1.59000841931764,4.446,2.81,1.13,0.7455,0.7155,13.45972,13.6315,13.064495,12.82297,12.70088,12.653975,12.219855,83.729836,99.2835,11.946775,13.8525,13.5455,13.9495,13.688,1.7,0.01,2.565,-0.292,2.6715,393.92,389.18,401.845,390.58,-0.41,0.09,0.1755,0.1155,0.12,0.2655,0.244,0.15,1.232,0.084,0.78075,0.90675,13.314,-0.14,13.6915,17.6281619483576,20.7906641696529,16.9728270383982,21.6371171826844,18.041103100124,20.7913483202958,17.0969878252512,20.7947803284471,18.4430825582976,20.9606021958537,18.4274038065501,20.618620670989,18.2669008666923,413.183886190652,429.906197936615,415.373596454639,430.621906073968,414.437835173851,429.057842375182,414.133123487698,432.37869703338,418.587480124826,449.887257060689,449.04323838944,454.712970587547,445.809371816699
1,6.75,4.67889197418444,14.0908133128058,1.58814671165322,2.31563502419893,1.23804616514293,2.21708500250643,94.6264344804845,32.2085253487267,0.599705633181467,15.3655904149171,14.8790163085583,1.32253986115821,4.3515,2.75725,1.0675,0.7715,0.7695,13.27208,13.18675,12.859625,12.74653,12.828635,12.8179625,12.2839875,83.76111025,98.864,11.2524975,13.964,13.549,14.03175,13.7775,3.455,0.855499999999999,4.31,1.81,2.7605,394.04,389.155,401.14,390.895,4.6665,5.874,3.754,1.521,0.90575,0.5255,2.831,0.25975,1.28625,0.2655,1.2115,2.50625,14.014,-0.037,13.803,16.9322429012925,21.1767961458364,19.4258047085951,21.5169453664949,19.3927664150213,21.0442467647309,18.8985066744878,20.7393806016035,15.3240393682211,20.8562297374699,18.211499955349,20.6453093309678,17.8596801586432,415.372826084957,428.305285452306,415.788690901535,429.202055278891,415.66278192053,429.889489765069,412.084009134318,431.250636169325,427.309050965041,444.93737070298,437.370076178042,449.761148941256,446.529519854994
1,7.25,4.72817916765547,14.2097460503672,1.09708346743612,2.90027351033491,0.433001594523596,3.01105242142396,73.137168085917,30.7265183164911,0.464812089892252,16.6087413461009,25.3242794938664,1.16537307676926,4.39675,2.73,1.063,0.8565,0.7065,13.5563375,13.865625,12.937735,12.93809,12.7398575,12.714105,12.2930225,83.77650675,99.0075,12.5520275,13.886,13.55725,13.975,13.782,37.505,53.007,40.02,47.01,15.58875,395.175,388.895,402.405,390.835,88.2865,104.5575,85.6174999999999,21.31475,12.867,5.8675,12.561,1.88675,2.67025,0.705699999999999,1.3785,2.3398,38.9195,1.497,13.8345,16.9346550529672,20.7154480371597,17.092818142754,20.7952298977042,17.8096981701312,20.6176603174307,17.3710770894042,20.4853383089079,18.6574759099815,20.540979520695,18.659210704983,20.4775412853214,18.2698252379998,414.405288629889,428.46827877061,414.250242669647,428.39963053414,413.681148948402,428.479414597806,414.154732666954,428.752078742428,420.39344707674,444.471395179561,441.278482622561,463.335499869878,450.221956346878
1,7.75,4.60126439450943,15.0024770682538,1.05711374187899,0.120124330111085,0.157346439834946,-0.453887759795475,85.0141427329011,60.2380289273589,0.571555922137444,37.3820401846361,39.5660840305302,1.28516718113119,4.5215,3.216,1.112,0.8255,0.65,14.419375,14.86775,14.10197,13.305345,12.72388,12.67089,12.34366,83.7945595,99.126,13.40977,13.8355,13.625,13.9385,13.8145,95.445,185.5485,133.375,158.9825,28.7875,394.62,389.63,402.72,390.78,341.986,362.584,311.4535,63.3705,37.783,16.8405,22.323,5.6355,6.669,-0.3934,-0.270200000000003,-0.372200000000001,149.262,4.763,13.829,17.4088267833047,21.3815483980647,18.662673029713,21.307705768726,18.5970924559553,21.1142801943702,18.8101711823515,20.9105802355299,15.4533743618163,20.9522602330288,16.7861873556946,20.7665902215083,17.7056118400348,413.768706816709,422.772311637317,413.124690416633,423.262695192896,412.205555690943,422.3054687081,412.046963100045,423.669992572986,418.460248222676,429.135238637112,433.059577717261,449.821972113724,439.893459926099
1,8.25,5.29689833607104,15.6171107861866,0.92197752259223,-0.813902246391184,0.688048467545847,-1.45988042499688,142.629650756939,59.372389503425,0.782678986450657,98.0951131588332,33.1478480205627,1.26624327289216,4.2055,3.059,1.1065,0.73575,0.5675,14.693005,16.691875,14.9181,14.6443725,13.33279,12.77751,12.415905,83.82550475,99.20875,12.26501,14.205,13.6735,13.9935,13.868,166.575,328.135,275.08,274.85375,34.8785,396.51,395.54,403.83,391.56,634.202,663.718,587.94175,110.1495,60.90275,27.3315,29.715,10.1285,10.6485,0.579549999999998,1.0776,1.436275,283.2695,9.12,13.8725,17.8842757736356,21.4139847723686,17.0797054134946,21.3435846009831,17.4096719858502,21.1571467190835,17.1462928102904,20.9997231372688,18.7123790345595,21.0166370630943,18.6557842581003,20.7895406734611,18.3824335605676,412.661085475171,425.176064726207,411.913482860622,425.265185043548,411.102942764025,424.553877497922,410.671802425957,424.417282569937,416.527049368612,430.05796285665,440.851851991989,453.49533180576,456.020360029583
1,8.75,4.74584951572086,15.7719523215596,0.939150579540944,-1.12795348788606,0.759943770578975,-1.10085893062147,270.275540381712,54.9808168860769,0.804779667341053,202.691009666721,36.2550700729998,1.76573678508027,4.1935,2.9185,1.081,0.67,0.541,14.719615,15.851375,14.951645,14.96584,14.162525,13.2266675,12.44626,83.83849175,98.9785,9.76515,14.932,13.926,14.19175,13.974,246.505,440.786,382.075,399.98225,44.2455,397.72,400.61,403.49,391.97,809.447,859.107,780.64225,160.653,79.94925,38.707,36.297,15.5595,15.505,0.894275,1.69495,2.1685,341.8495,15.396,13.9375,18.5769801095232,21.3407004489678,18.6584369038831,21.4674561098069,20.2954610466247,21.3148522198862,19.1598217075832,21.3584627670768,17.4481196381842,21.2349307772517,18.5704168743642,20.9606155496591,18.2527586399851,411.241277330859,438.77365970052,411.499317083919,439.038564943682,411.153624826709,437.473664883302,410.57069511392,425.05955843782,414.593850514548,441.608011428681,424.928730520958,458.148266310644,452.606077115393
1,9.25,5.14295056424912,16.2897307837694,0.688897392556787,-2.53212918767265,1.84561163237442,-2.84779268642736,377.518939780315,61.9205778737773,0.744596363991844,200.84647770469,22.7184246488086,1.60983744444195,3.7325,2.7655,1.1275,0.763,0.5375,15.42457,16.29725,15.69677,15.75049,14.63802,13.82816,12.47512,83.83401525,99.27,8.5407,15.57525,14.506,14.685,14.233,301.96,552.5895,499.08,522.85875,50.8885,398.355,405.52,402.945,394.44,1026.7985,1069.3415,992.3125,191.0815,120.2265,55.8305,41.326,43.64,21.201,1.028025,1.86975,2.42975,441.735,176.577,14.3285,19.0390365253253,21.453577983106,17.6363648225334,21.6690218738763,18.0625658013765,21.5748453654951,17.7269289610808,21.8095623135701,19.0628577780965,21.8686104729509,18.8470004802576,21.1877562146145,18.4705567480278,416.667587861476,438.070833289678,410.081242761989,438.175853624057,410.640732144838,437.871837451751,409.55138997674,437.226220472375,412.660651660484,443.169806834547,416.452358100213,451.417508352036,455.428835160948
1,9.75,5.04292966354193,16.6668573044981,0.872986940140277,-3.45476011037596,0.446117187227887,-3.26200355872774,294.681124045349,52.7183921303064,0.756385341304924,259.700315951235,21.4602511097991,1.48921877495053,4.021,2.699,1.1255,0.67,0.5565,15.91331,16.530875,16.28587,16.379605,15.470395,14.42166,12.9671775,83.83029725,98.79375,8.74664,15.817,15.494,15.166,14.4915,363.815,650.333,592.64,614.028,56.3495,402.7,411.175,403.905,396.075,1210.2445,1252.385,1181.285,266.9575,150.739,68.2315,45.73225,36.49,27.7915,1.1969,2.07725,2.3876,521.6835,119.18,15.029,19.3219554019186,22.0926504115339,19.0159053294146,21.6254224537749,19.301964141924,21.4855245561034,19.189737824949,21.9924180788847,18.2674771056499,22.1551775938498,19.4185004841014,21.9001474320009,19.0892931497066,423.053877463728,437.828850667206,410.001831969357,436.865112066951,408.789040839216,437.705830705498,408.755596146956,437.440805745664,410.72745280642,438.274493978715,413.909918609008,443.309576917218,433.894416108773
1,10.25,5.06738360632886,16.8755647649821,0.979878876965964,-3.74658977719298,0.388990547821736,-4.27999383236607,307.526434032357,39.7423614355665,0.760375454636866,306.173706795762,17.9525946161239,1.53008574963935,4.103,2.7315,1.111,0.829,0.5655,16.05072,16.429375,16.31766,16.429525,16.10045,15.144615,13.17136,83.8148595,99.1,8.0338,16.191,16.411,15.4195,14.7605,424.665,736.7325,711.17,708.97875,62.134,407.91,414.66,404.705,404.605,1389.716,1422.2515,1349.744,305.832,176.266,82.1135,49.63675,45,73.1692499999999,1.3717,2.15995,2.9146,549.581,191.88175,17.08275,19.6527736271945,21.8385349086343,18.7912346509449,21.5246957760312,18.6215534070958,21.5860492526802,18.1061990721986,22.5418088119998,19.1321500572346,22.3466912124058,19.3707600712291,22.2384798885945,19.1795737071904,410.572067471439,438.20500213498,409.435719648985,436.677269899114,409.38388174486,438.540489459762,409.294802179542,438.246393835145,407.445860564259,437.55227255948,412.47538160395,442.281148836045,433.401576873233
1,10.75,5.76036966465085,17.2251457931089,0.82753872032174,-3.29962371276489,0.583921391616475,-3.44667710126197,266.42457754639,22.2353374652334,0.942027080180196,340.283185232733,27.3833472795659,1.68152299314865,3.786,2.8165,1.1455,0.804499999999999,0.6155,16.23939,16.538375,16.440345,16.60156,16.687255,15.74703,14.0120825,83.80335525,99.2505,7.08695,16.8055,16.982,16.307,15.988,443.175,812.399,788.28,778.88625,67.236,412.47,417.885,406.4,402.1025,1532.8595,1568.062,1496.75,347.905,189.7045,224.915,53.858,482.55,49.48475,1.44035,2.2064,2.5827,669.0785,1041.42025,15.68775,20.2534317303299,21.7516429061589,19.7017888615323,21.748970713003,19.8221591209357,21.6881669478656,19.8421639441895,22.5006909024338,19.1127539590663,22.7019633062587,19.0746396578319,22.5903235626762,19.9231284096357,412.162303910629,438.715325931272,408.901968860663,439.906468594982,408.183734485453,438.846457974926,407.033666537972,438.735753407689,407.58994052169,438.651835173189,410.679557353973,441.856634341366,421.869024809913
1,11.25,5.10565236752593,17.4045317321497,0.975242333557752,-4.50272591880042,0.752914190445854,-4.15492579229774,525.665532568841,43.8785087012157,0.854216970929769,384.640463994501,22.68388055045,1.66297280411887,3.774,2.7995,1.1675,0.7855,0.56,16.42875,16.819875,16.665805,16.87604,17.08161,16.36694,14.2218725,83.773036,99.31,7.11802,17.3425,17.843,16.614,15.721,473.97,861.6675,856.49,853.876,71.1075,415.82,419.45,408.365,401.895,1686.713,1702.0455,1633.503,452.1965,206.2445,157.8385,59.1475,309.63825,88.0445,1.338675,2.4389,2.3256,691.192,269.428,16.192,20.0581515428153,21.902082893683,18.5755726925127,22.1009235785693,18.9283880682148,22.0866332015238,18.3949786172956,22.3398598573047,19.0933578608979,22.4852763227127,19.7365098013636,22.4076202862787,19.5392168787117,409.703324808039,436.969100540512,409.709343318127,436.662476071412,408.953599335582,435.532574853262,409.959457811103,435.949072488994,407.734020479121,435.791593478131,414.504305798324,437.272354263454,416.801452793823
1,11.75,5.03694407471987,16.9243005673255,0.873198663025926,-3.61581063037672,0.823620861144768,-3.89392783859829,297.380289718758,76.6736349788666,0.864701244369776,432.357443137555,23.5403112734208,1.67844872374516,3.8115,2.9095,1.1455,0.7605,0.5745,16.100285,16.39325,16.328985,16.53168,16.976995,16.536415,14.7182325,83.73927925,99.68125,5.61045,17.641,18.2385,16.491,15.3815,432.385,908.078,888.63,884.995,72.727,413.87,417.66,410.12,400.465,1762.5315,1784.6395,1471.663,665.665,200.6005,97.8175,59.34025,45.95075,43.612,2.1958,3.729,3.248725,718.9765,25.847,15.6475,19.7591358065003,21.5087596790172,19.4106025539583,21.954795558287,19.4613217446693,21.9267955561888,19.2613605389505,22.2038406347735,18.3351824644251,22.277499986167,19.888333664685,22.3503182397174,19.9499548191726,409.147154048222,435.814043371806,408.931025706208,435.150132226788,408.462527693096,435.084461441611,408.710640795106,434.679513184221,407.878100436552,435.222680044485,408.490630085921,438.205519140306,414.955204730499
