DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
1,0.25,443.673962,9.524585,2500.037182,0.968985,20.057323,-2.338457,-3.847079,-0.005895,1.1666185,0.1002075,-0.012136,0.405231,0.13374,102.207,89.2,6.559,1.1326775,12.704634,0.288863,8.093333,5.009,8.423333,8.916667,9.53,-20.359929,0,0,-2.156863,0.808824,320.8154375,342.3404595
1,0.75,441.339399,9.8925765,2488.806545,1.136528,19.916149,-2.322433,-5.9198135,-0.131909,1.255633,0.0964905,-0.0111535,0.381104,0.126792,102.182,89.25,6.282,1.0787725,12.637049,0.292686,8.076667,4.648333,8.42,8.91,9.526667,-19.874983,0,0,-1.960784,0.955882,321.062637,341.6782985
1,1.25,440.699758,9.6184755,2491.1454895,0.790697,17.788444,-2.3303645,-5.212242,-0.047354,1.191726,0.0986315,-0.008329,0.382141,0.1255885,102.163,89.4,6.0145,1.080936,12.57114,0.281938,8.0715,4.2471665,8.35,8.9083335,9.5266665,-19.7113235,0,0,-2.026144,0.955882,320.378975,341.388827
1,1.75,440.095936,9.460906,2498.649484,1.0982035,22.214293,-2.297911,-4.852192,-0.3384365,1.210514,0.095581,-0.011836,0.3759635,0.1402345,102.171,89.3,6.2845,1.050606,12.412928,0.2860215,8.0795,4.0158335,8.345,8.875,9.5216665,-19.0540255,0,0,-1.830065,0.808824,323.343294,341.572758
1,2.25,439.747739,9.794347,2563.097349,0.9868695,17.681413,-2.330108,-4.1978695,-0.0687315,1.173319,0.112294,-0.012495,0.385079,0.138273,102.191,89.8,5.978,0.998706,12.207779,0.284031,8.0673335,3.943,8.345,8.8366665,9.5116665,-17.8540365,0,0,-1.9281045,0.735294,320.029923,341.620131
1,2.75,441.162314,9.215873,2562.567231,0.8538985,18.7237035,-2.3181505,-4.133343,-0.3062495,1.1806275,0.100791,-0.0108605,0.400901,0.137473,102.1965,90.3,5.8355,0.926046,11.877353,0.265357,8.0581665,3.7791665,8.3126665,8.823333,9.5183335,-16.4317205,0,0,-1.7973855,0.808824,322.884867,341.362879
1,3.25,442.122665,9.548131,2490.147725,0.98935,18.062931,-2.2343525,-3.667386,0.104564,1.2872485,0.0973155,-0.0128615,0.372418,0.138752,102.1885,90.6,5.5945,0.895484,11.678029,0.2588305,8.051167,3.481833,8.3033335,8.8155,9.5233335,-15.8560875,0,0,-1.633987,0.735294,324.742365,340.120571
1,3.75,439.769078,9.426192,2574.4233235,1.220068,17.4409655,-2.2650535,-4.281369,0.0236025,1.1493215,0.1014465,-0.013999,0.405126,0.145578,102.1735,90.9,5.464,0.837512,11.609227,0.266983,8.0401665,3.2475,8.3016665,8.766667,9.525,-14.058893,0,0,-1.6666665,0.735294,322.194477,339.727547
1,4.25,436.737884,9.187572,2529.397835,0.914623,18.095577,-2.3015625,-3.837246,0.245867,1.093065,0.1086305,-0.014521,0.403,0.1537725,102.1725,91.1,5.4635,0.793633,11.5390245,0.273098,8.0375,2.960333,8.2883335,8.745,9.5233335,-14.132979,0,0,-1.437908,0.735294,324.626182,339.264446
1,4.75,440.700033,9.0005085,2601.785371,1.0018075,22.682188,-2.3552635,-4.458377,0.015919,1.161874,0.102976,-0.013397,0.359314,0.143406,102.1655,91.4,5.506,0.772519,11.5728605,0.259111,8.0531665,2.8476665,8.2833335,8.745,9.5233335,-15.107252,0,0,-1.633987,0.661765,323.827124,339.221915
1,5.25,442.611246,9.250254,2605.811416,1.131433,21.203475,-2.3784505,-3.741784,1.099175,1.134462,0.0999725,-0.0088495,0.3898765,0.1363635,102.182,91.7,5.2695,0.717727,11.5670465,0.256556,8.055,2.5261665,8.285,8.7516665,9.5216665,-13.2437595,0,0,-1.601307,0.808824,324.051956,338.511208
1,5.75,442.7430975,9.410877,2563.470896,1.1161725,17.294624,-2.382491,-4.335783,0.6808695,1.105051,0.092333,-0.007698,0.3908575,0.129975,102.1845,91.6,5.2795,0.739393,11.3912325,0.254874,8.0616665,2.282333,8.2933335,8.75,9.528333,-13.1815635,0,0,-1.568627,0.808824,324.744279,339.065705
1,6.25,439.353521,9.376885,2491.1298375,1.081584,21.349275,-2.321101,-4.48408,0.2246155,1.1568435,0.1049275,-0.011841,0.39394,0.127338,102.191,91.7,5.2125,0.72648,11.5462205,0.258081,8.0741665,2.189333,8.295,8.751667,9.5283335,-12.0462035,0,0,-1.372549,0.808824,327.0124,339.120387
1,6.75,438.2939175,9.451431,2486.942324,1.135321,25.297674,-2.309089,-3.59263,0.5645995,1.0919275,0.1047185,-0.0085315,0.393229,0.123078,102.2065,91.5,5.156,0.707211,11.4497315,0.247547,8.0893335,1.894,8.2933335,8.746,9.523333,-11.9438535,0.173611,0,-1.372549,0.735294,325.024271,338.372298
1,7.25,438.836995,9.525589,2603.58211,1.035998,20.3679415,-2.309109,-4.4740465,0.538857,1.225483,0.110071,-0.014459,0.384728,0.14222,102.2245,91.5,4.773,0.675105,11.4538345,0.251943,8.082,1.8235,8.3136665,8.718333,9.5166665,-8.022163,6.290672,0.665188,1.24183,1.176471,325.74784,339.060698
1,7.75,443.102188,9.218593,2593.148279,1.0549595,26.0166765,-2.3442825,-3.19836,1.712406,1.2095205,0.113477,-0.017487,0.393344,0.161307,102.236,91.7,5.059,0.707367,11.2596975,0.253465,8.0763335,2.035167,8.2883335,8.7166665,9.5183335,6.653525,50.227841,2.882483,21.862745,3.088235,324.799897,340.073322
1,8.25,444.272867,9.4693065,2548.862462,1.043553,26.161124,-2.2877985,-1.991992,5.636063,1.275012,0.146243,-0.026386,0.39347,0.18306,102.2615,89.8,5.877,0.888559,11.414551,0.270671,8.0795,4.6496665,8.279333,8.703333,9.5083335,41.020686,143.133323,8.203991,61.6666665,7.867647,330.07196,344.413527
1,8.75,441.950296,10.170436,2470.481253,1.1311815,30.882801,-1.543994,5.938562,13.7190465,1.3655125,0.1657125,-0.0345565,0.443387,0.212221,102.282,88.85,6.7645,1.127864,12.168336,0.306354,8.048,6.9758335,8.25,8.706667,9.496667,85.998018,251.9522775,14.855876,118.75817,13.1985295,334.3115505,349.2799265
1,9.25,440.223682,10.167198,2372.1771825,0.850111,32.489268,-1.545002,17.409006,29.764119,1.604445,0.1931975,-0.048575,0.484194,0.2443605,102.3155,86,7.653,1.424133,12.7888545,0.3487705,8.0533335,8.3218335,8.24,8.675,9.486667,139.009369,397.180043,24.6119735,189.640523,21.691176,337.590497,355.218771
1,9.75,436.6495685,10.397329,2305.155416,1.0300465,33.4696845,-1.5002065,30.841569,37.2588755,1.839067,0.21855,-0.073969,0.557307,0.28452,102.298,82.3,8.53,2.081302,13.264751,0.35216,8.0633335,10.2493335,8.268333,8.6683335,9.4833335,192.160478,518.004338,36.3636365,257.2222225,28.676471,336.460791,362.176003
1,10.25,434.942216,10.5730735,2293.130407,0.709583,30.828536,-1.4105365,44.415755,41.285404,1.9028115,0.2385045,-0.08689,0.6311535,0.31992,102.31,79.705,9.2,2.4315695,13.9276585,0.3833515,8.0875,11.815,8.273333,8.656667,9.485,225.730705,596.312364,43.3481155,298.856209,33.639706,336.221989,368.5701395
1,10.75,432.414153,10.6087125,2236.788055,0.6580425,29.8222915,-1.382114,53.785248,43.397488,1.8818455,0.241203,-0.073616,0.669426,0.320014,102.308,75.8,9.92,3.011682,14.519035,0.4358085,8.103333,13.0585,8.293333,8.666667,9.493333,242.980079,623.318872,45.011086,310.130719,35.955882,337.017557,373.585171
1,11.25,430.0457855,10.659047,2217.783459,0.625391,34.2404675,-1.350052,62.3423555,46.526643,1.894425,0.242948,-0.081193,0.696076,0.334797,102.282,72.23,10.545,3.534331,15.0097585,0.465872,8.13,14.301333,8.333333,8.69,9.503333,278.468954,753.362256,55.210643,349.0849675,42.867647,338.808125,377.380064
1,11.75,427.5246295,10.6131505,2186.225415,0.5704175,33.700497,-1.349593,75.445909,50.0886835,1.977992,0.267217,-0.092692,0.727522,0.3375,102.2455,68.64,11.23,4.156406,15.355827,0.474128,8.13,15.17,8.466667,8.683333,9.506667,293.511125,806.290672,57.317073,392.777778,46.764706,336.6949695,381.1641725
1,12.25,426.4688975,10.4442665,2167.964465,0.681099,37.65684,-1.3414635,82.868794,47.1762255,2.114745,0.2608355,-0.093669,0.7613,0.35172,102.194,66.65,11.805,4.5807085,15.8734025,0.483743,8.123667,16.0183335,8.52,8.695,9.5116665,311.888541,831.561822,63.6363635,424.8039215,50.3308825,335.258315,383.778481
1,12.75,426.77619,10.554854,2155.5147265,0.6722195,32.4089995,-1.365854,86.779013,44.618982,1.944133,0.263522,-0.095226,0.7791355,0.352783,102.154,65.915,12.255,4.8519885,16.515476,0.510032,8.126667,16.4716665,8.5913335,8.7083335,9.5133335,294.481348,801.403994,60.864745,408.039216,48.235294,334.5523275,387.6955535
1,13.25,424.894132,10.569011,2136.23277,0.825443,39.705343,-1.3495935,79.320934,44.182588,1.8969045,0.262996,-0.085821,0.753753,0.3444915,102.115,64.23,12.46,5.2616775,16.9045335,0.4818565,8.15,17.1183335,8.624,8.725,9.5233335,299.0561985,822.418461,61.308204,409.248366,50.8455885,334.607423,390.0156815
1,13.75,423.7985155,10.6663545,2104.2853875,0.547807,40.52699,-1.333989,74.961885,40.426423,1.894212,0.2530705,-0.084336,0.7746,0.338316,102.09,62.875,12.475,5.5042635,17.2430665,0.457506,8.1616665,17.465,8.66,8.733333,9.525,257.093068,743.0661795,56.6518845,365.6862745,44.5588235,334.8672905,389.314655
1,14.25,423.646176,10.545147,2102.819108,0.628722,38.493693,-1.3236705,62.9053885,38.330513,1.943595,0.2502585,-0.087882,0.7247765,0.3303505,102.09,62.12,12.675,5.5697095,17.5268255,0.4336445,8.175,17.438333,8.675,8.75,9.525,225.629919,675.05423,53.880266,337.222222,43.6764705,335.399645,388.270547
1,14.75,423.729716,10.646465,2108.1462865,0.7109085,36.673887,-1.319671,50.9943975,32.99755,2.05747,0.248053,-0.082608,0.716739,0.333982,102.0935,61.385,12.95,5.61125,17.7732645,0.360748,8.18,17.8,8.6916665,8.7616665,9.52,184.676001,586.550976,50.9977825,299.96732,39.8161765,334.300373,388.1415205
1,15.25,423.1086385,10.778477,2087.203979,0.630428,33.384167,-1.349874,35.362088,26.3409295,2.0106245,0.2370945,-0.089784,0.643053,0.320439,102.1185,60.83,12.88,5.9628845,17.787682,0.285029,8.183333,17.325,8.7133335,8.776667,9.53,125.092355,447.288503,41.35255,226.732026,33.125,330.4291745,384.8768575
1,15.75,423.439752,10.770914,2088.2693,0.6616715,30.040313,-1.357886,17.630318,18.6924645,1.759512,0.2205605,-0.070137,0.59072,0.2835025,102.125,61.24,12.835,5.6977965,17.859096,0.24111,8.1916665,16.511667,8.72,8.84,9.5416665,63.143582,308.45987,27.7161865,152.222222,21.6544115,327.086029,381.530907
1,16.25,423.924339,10.8066985,2096.556169,0.586184,26.490092,-1.3942765,1.570162,8.6195,1.591074,0.1682345,-0.0495495,0.4956565,0.2640185,102.126,63.39,12.42,5.2482635,17.596739,0.188773,8.21,15.4833335,8.74,8.8716665,9.555,14.465773,166.840278,14.855876,83.137255,11.617647,323.196549,376.118035
1,16.75,424.575893,10.760709,2127.8547975,0.46489,20.067097,-1.9552705,-3.042535,3.011167,1.390591,0.1289465,-0.0275335,0.4096225,0.198785,102.124,66.46,11.74,4.553674,17.226717,0.222094,8.246667,13.7416665,8.77,8.925,9.57,-16.594458,64.409722,4.878049,25.5555555,3.529412,321.0869015,370.8404995
1,17.25,424.961173,10.746417,2163.68312,0.333055,13.351847,-2.12064,-3.985889,0.274399,1.2576235,0.090789,-0.011776,0.347807,0.127701,102.129,71.545,10.91,3.6015755,16.868311,0.259282,8.3,11.71,8.805,8.9616665,9.5816665,-43.4775585,8.591867,0.665188,0.261438,0.588235,316.3307875,360.504402
1,17.75,427.295964,10.5866225,2216.850877,0.399675,13.786118,-2.206793,-5.077203,0.121067,1.1965455,0.082456,-0.007139,0.358039,0.107948,102.129,75.68,10.195,2.9936455,16.227322,0.3035035,8.306667,10.1216665,8.846667,9,9.58,-43.617717,0.21692,0,-3.071895,0.441176,313.412491,356.154977
1,18.25,430.31222,10.515908,2269.691029,0.431269,13.282845,-2.253284,-4.356594,-0.1698155,1.205416,0.077546,-0.0043,0.340562,0.098197,102.157,79.1,9.56,2.388324,15.5739105,0.312326,8.2866665,9.2283335,8.8366665,8.9883335,9.575,-38.2942915,0,0,-2.679739,0.661765,315.9437545,353.0205685
1,18.75,433.97454,10.511436,2311.514607,0.5996075,15.7422855,-2.2850985,-4.642974,-0.046204,1.277971,0.0831565,-0.005976,0.362383,0.1081955,102.135,81.3,9.02,2.134867,15.2353655,0.300566,8.2416665,8.596833,8.81,8.981667,9.5633335,-37.698199,0,0,-2.385621,0.735294,314.825849,352.106057
1,19.25,434.9758545,10.4261325,2374.19301,0.753865,15.112515,-2.3090795,-4.740545,0.069537,1.29821,0.084655,-0.00467,0.385612,0.110425,102.145,83.3,8.52,1.888861,14.759152,0.316383,8.235,7.9021665,8.755,8.9766665,9.545,-36.4467215,0,0,-2.222222,0.735294,314.6896285,350.1245675
1,19.75,435.0652495,10.4901135,2394.9692245,0.88567,18.2209505,-2.34896,-3.887379,0.1533985,1.162608,0.085149,-0.0047415,0.392465,0.093261,102.135,84.6,8.22,1.79624,14.3777375,0.309299,8.2316665,7.4125,8.7366665,8.983333,9.5483335,-32.792727,0,0,-2.222222,0.735294,313.637945,348.598306
1,20.25,439.2716735,10.7194625,2487.67143,0.819763,26.106388,-2.2939925,-5.038732,-0.0919555,1.158445,0.084795,-0.006252,0.385012,0.10478,102.144,84.8,8.04,1.658345,14.082786,0.3065,8.22,7.1816665,8.685,8.9783335,9.5433335,-29.879502,0,0,-2.026144,0.735294,315.912918,348.7528025
1,20.75,437.05862,10.645776,2454.423899,0.8826445,24.281625,-2.282291,-4.8901615,-0.172009,1.1806855,0.0863195,-0.008303,0.378428,0.124038,102.154,85.3,7.922,1.570844,13.884321,0.268445,8.223333,6.9438335,8.675,8.9816665,9.545,-25.839052,0,0,-1.895425,0.735294,316.680079,347.963928
1,21.25,436.044595,10.125942,2464.387057,0.9037115,18.527408,-2.286021,-5.174829,0.362841,1.147128,0.0821255,-0.006656,0.344441,0.114662,102.175,86.2,7.656,1.480927,13.848283,0.288113,8.2216665,6.5641665,8.6338335,8.985,9.5483335,-27.032367,0,0,-2.0588235,0.735294,317.5467655,346.5896015
1,21.75,436.1025195,10.3848385,2485.033606,1.001939,26.3431,-2.261957,-5.028119,0.070815,1.191784,0.0887125,-0.0075225,0.3963315,0.106642,102.191,86.8,7.608,1.471129,13.722531,0.2895355,8.2133335,6.407667,8.608333,8.9833335,9.545,-25.5674975,0,0,-1.993464,0.808824,320.097327,347.2610135
1,22.25,438.133707,10.2867535,2560.9989545,0.918254,24.4882,-2.361416,-4.902135,-0.575874,1.163535,0.0960395,-0.008349,0.386011,0.120241,102.204,87.7,7.358,1.307563,13.580113,0.29574,8.2183335,6.709,8.5483335,8.9816665,9.545,-25.2798985,0,0,-2.222222,0.808824,318.722204,346.305237
