DOY2,HR2,FC,CO2,H,LE,G_1_1_1,G_1_2_1,G_2_1_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,CH4,FCH4,SC_1_1_1,SC_2_1_1,NEE,G_2_2_1,SH_1_1_1,SH_2_1_1,SLE_1_1_1,SLE_2_1_1,WS_1_1_1,WS_2_1_1
3,21.75,-0.27816155,388.1803954,-58.18515535,-2.1946705,-3.26635,-3.26045,-4.9836,0.02488625,0.14264385,0.0001197,0.01583925,98.7800018,49.06400085,-27.0450007,-24.3272005,0.04200775,-3.33125,-1.3474,-1.0831,-0.85105,0.35025,1.4119,-0.498625,-0.3407,-0.071375,0.1893,0.9836,1.98,0,0,142.30420035,186.50446085,0.4833472,2025.26069925,-4.317688,-0.1471981,-0.0951496,-0.1827677,-5.4238,-9.55213375,-5.503108375,-1.3701225,-1.163216525,0.8575,0.94938335
3,22.25,-0.361326225,388.6485049,-61.923882,-3.819329,-3.2674,-3.2622,-4.962,0.0277995,0.1493133,8.025e-05,0.01716775,98.7800018,49.51700115,-27.58749985,-24.56565075,0.04883275,-3.32545,-1.34055,-1.078625,-0.8484,0.35025,1.4116,-0.49795,-0.34005,-0.071375,0.18995,0.98325,1.97965,0,0,142.302473,185.41316785,0.4458618,2021.493472625,-5.1709,-0.2055844,-0.0888429,-0.34864115,-5.4692,-8.29628475,-5.2128777,-1.63511225,-1.229449975,0.766185,0.77289015
3,22.75,-0.239525,388.5718902,-48.7992204,-3.43273,-3.26665,-3.2643,-4.94,0.0294879,0.1425392,6.71e-05,0.018639,98.77750165,49.22950115,-27.9045,-24.68060025,0.03708775,-3.321125,-1.33695,-1.07595,-0.8445,0.3509,1.41225,-0.4973,-0.34005,-0.071,0.1893,0.98325,1.979,0,0,143.68737235,185.0452553,0.449531,2012.0935147,-4.915948,-0.1930694,-0.10535755,-0.277060125,-5.3924,-9.07375875,-5.8402625,-1.88037225,-1.36596,1.0879,0.7374645
3,23.25,-0.1832205,388.82364635,-46.64920635,-1.96439125,-3.2742,-3.26325,-4.9176,0.02644775,0.15006235,9.17e-05,0.0163335,98.800003,49.5710017,-28.16600015,-24.66652475,0.0472495,-3.31515,-1.32865,-1.0715,-0.8402,0.350725,1.41235,-0.49685,-0.339975,-0.071,0.190025,0.983375,1.979675,0,0,142.72324445,182.3590174,0.452328125,2012.84751,-6.629873,-0.17543315,-0.11720375,-0.2382965,-5.3744,-7.1027835,-4.441758,-2.1431665,-1.2187095,1.0912,1.083182
3,23.75,-0.189595825,389.13076,-65.8514385,-1.4952125,-3.27885,-3.2655,-4.8932,0.028232175,0.1605606,0.00010435,0.01814975,98.877502225,50.40099885,-28.07500085,-24.8804,0.03629775,-3.311975,-1.323275,-1.0678,-0.836825,0.35005,1.413,-0.4976,-0.339975,-0.071,0.19035,0.9837,1.980675,0,0,142.6476738,181.6455154,0.431598725,2012.13696925,-8.71446825,-0.2644773,-0.10955275,-0.209062425,-5.3574,-6.44069325,-4.48052775,-1.74267175,-1.301723,0.743325,0.76607735
4,0.25,-0.494478875,390.390895575,-67.242263,-4.6844375,-1.81195,-1.829625,-2.4902,0.02700785,0.169521,0.1359245,0.0215356,98.699997,50.968499575,-21.766749475,-18.994535475,0.035098225,-3.153625,-1.3228,-1.07465,-0.8275,0.286,1.233025,-0.4171,-0.3062,-0.06655,0.135,0.8338,1.74435,0,0,160.2100658,205.03968175,0.7400338,1943.0289799,-10.3874075,-0.194305,-0.1433592,-0.2918985,-2.54095,-6.55969325,-3.94547145,-1.68727925,-1.11429065,1.195,0.8487261
4,0.75,-0.305374725,390.495511325,-57.7213495,-2.9863775,-1.811525,-1.8309,-2.4873,0.0245489,0.1339255,0.1333415,0.0226149,98.632497675,50.847249575,-22.215750475,-19.250992025,0.034933,-3.3361,-1.3134,-1.073,-0.82185,0.285225,1.2338,-0.417875,-0.3068,-0.0664,0.135,0.8328,1.744125,0,0,160.677079475,203.430269275,0.7248528,1941.3819578,-10.5821125,-0.25007175,-0.118629975,-0.200723925,-2.5412,-6.40425,-3.95239525,-2.09576,-1.3845826,0.888,0.76611375
4,1.25,-0.223979525,390.448841075,-59.9660986,-3.69493875,-1.810675,-1.83165,-2.4841,0.031555225,0.14648295,0.1190546,0.02111365,98.699997,49.94375,-22.652499,-19.605254575,0.0341048,-3.3262,-1.3042,-1.076,-0.8236,0.285225,1.2328,-0.41865,-0.3078,-0.06655,0.135,0.8328,1.7439,0,0,161.8134413,201.860005025,0.6999828,1944.4410153,-10.296361,-0.221928775,-0.126050025,-0.151030075,-2.5421,-5.745504,-3.861012325,-2.15374,-1.1334047,0.7777275,0.75599685
4,1.75,-0.44064905,390.2429885,-62.61500765,-2.576946,-1.813875,-1.8313,-2.48275,0.02369735,0.1152065,0.125035625,0.021881625,98.699997,49.813750525,-23.019999,-19.935931,0.0347649,-3.3799,-1.2968,-1.0724,-0.81525,0.285,1.232025,-0.4196,-0.3076,-0.066475,0.135,0.8328,1.743675,0,0,163.43289695,201.174283225,0.694706075,1944.720288275,-9.30942125,-0.297429,-0.12029,-0.351434875,-2.54255,-6.43511375,-4.06919305,-1.84001,-1.110376025,0.793,0.7979625
4,2.25,-0.449347,390.551612925,-63.866701,-3.042737,-1.81585,-1.8306,-2.4805,0.034132,0.14345825,0.13241535,0.026913,98.632497675,52.046499525,-22.851500475,-20.127325475,0.038035,-3.59555,-1.292475,-1.062,-0.8123,0.285,1.232025,-0.418775,-0.3084,-0.066325,0.135,0.832575,1.74345,0,0,162.801967575,200.4687044,0.690369475,1943.990518075,-12.91839,-0.266060525,-0.12791625,-0.439585875,-2.5439,-6.025474,-3.890821475,-1.81413,-1.211124175,0.8578625,0.74579445
4,2.75,-0.383774,390.039968,-53.9172005,-2.851524,-1.8146,-1.83055,-2.47445,0.035109975,0.145393,0.133818,0.02629945,98.699997,51.74224905,-22.932250475,-20.44436485,0.03390165,-3.8966,-1.2856,-1.0523,-0.8139,0.285,1.2318,-0.4171,-0.3086,-0.0662,0.135,0.8316,1.7436,0,0,165.376603025,201.000191925,0.670886425,1945.22247275,-10.7254675,-0.22914575,-0.1589675,-0.301099325,-2.546325,-5.816312,-3.4649012,-2.027677,-1.2684197,1.0460575,0.938755525
4,3.25,-0.517987,390.12549625,-48.87088505,-2.002765,-1.80925,-1.8291,-2.4611,0.030575,0.1473966,0.114753625,0.0263758,98.699997,52.884250475,-23.206,-20.70584045,0.0325218,-4.0526,-1.2818,-1.0453,-0.8115,0.285,1.2308,-0.416125,-0.309425,-0.066475,0.135,0.8316,1.7434,0,0,166.26523565,201.6690626,0.63740695,1945.74647535,-13.16813,-0.37620995,-0.15309225,-0.4661471,-2.5486,-6.030364,-3.79256565,-1.65628,-1.0115318,0.87485,0.7702344
4,3.75,-0.540833325,390.2209539,-48.7587204,-2.21283375,-1.8104,-1.82805,-2.45605,0.032475475,0.163909,0.1280754,0.0264998,98.699997,54.19125,-23.268250475,-20.796315575,0.031635,-4.0883,-1.2802,-1.0419,-0.8063,0.2842,1.2308,-0.414475,-0.3092,-0.066625,0.135,0.8314,1.7436,0,0,165.833516125,200.666703225,0.6157284,1946.56851225,-4.31051,-0.324988,-0.16412355,-0.35743025,-2.55055,-5.878715,-3.433469325,-1.81721125,-0.92083315,0.816255,0.7784608
4,4.25,-0.7091708,390.11086675,-48.15630365,-2.692049,-1.8132,-1.8285,-2.452525,0.02835,0.1444375,0.138245,0.027458,98.699997,56.099998,-23.398749475,-20.785971825,0.038144275,-4.15555,-1.2798,-1.0385,-0.8078,0.2842,1.2308,-0.413475,-0.3092,-0.06655,0.135,0.8314,1.7434,0,0,166.101357025,200.60503925,0.622696,1947.2059938,-4.44555625,-0.2299409,-0.1371798,-0.43413135,-2.5515,-6.59076925,-3.651391675,-2.68981025,-1.220277025,0.650855,0.6332696
4,4.75,-0.428056,389.813903425,-52.37536465,-2.6235425,-1.8132,-1.82935,-2.4462,0.0265658,0.1507138,0.13179,0.0207986,98.632497675,57.247,-23.7015,-21.08757735,0.0371696,-4.2392,-1.2822,-1.03675,-0.80525,0.2842,1.2308,-0.41165,-0.3082,-0.0657,0.135,0.8312,1.7434,0,0,165.4335044,201.12568975,0.606118,1948.14724725,-8.938896,-0.2279055,-0.1456825,-0.5463327,-2.5581,-6.899604,-3.54911475,-2.275584,-1.189557825,0.7546,0.523942175
4,5.25,-0.4227019,389.73549675,-43.3170834,-2.04428,-1.8134,-1.8323,-2.443825,0.0267818,0.148997,0.1242125,0.023049375,98.632497675,57.28549895,-24.240000475,-21.42132045,0.037399625,-4.2615,-1.2862,-1.035,-0.8059,0.284,1.23,-0.41,-0.308425,-0.06575,0.135,0.831,1.7424,0,0,166.2976269,199.288817375,0.580844275,1946.5190311,-12.851775,-0.308638325,-0.1362795,-0.37288665,-2.57325,-5.968636,-3.1705492,-2.189391,-1.12829655,1.089,0.830511225
4,5.75,-0.52441115,390.01548965,-44.1574155,-2.75337,-1.8127,-1.86795,-2.441875,0.0325328,0.148822175,0.134856375,0.026862525,98.664999625,56.656751,-24.687000475,-21.45444935,0.0403852,-3.7482,-1.292,-1.03525,-0.80345,0.284,1.23,-0.40965,-0.308425,-0.06575,0.135,0.8318,1.7424,0,0.415770825,166.21788195,199.806952225,0.56772055,1947.1359864,-14.774595,-0.36778655,-0.1564155,-0.4312556,-2.6126,-5.89734325,-3.976261,-1.8424495,-0.98997875,0.58149,0.60717105
4,6.25,-0.331855,390.00503885,-42.76014215,-1.8478965,-1.815525,-1.88255,-2.441025,0.0418009,0.179727875,0.1514272,0.031418825,98.664999625,55.153750525,-24.3715,-21.374459675,0.04053385,-3.856,-1.3012,-1.03615,-0.802575,0.284,1.2308,-0.40865,-0.308425,-0.06575,0.1352,0.8326,1.7426,4.3407458,3.28128335,166.30342145,200.02081705,0.56654425,1944.6969974,-14.2024125,-0.3186734,-0.1650325,-0.289894075,-2.624975,-4.114924,-2.323565175,-1.691865,-0.9652295,0.7403275,0.705855125
4,6.75,-0.59253605,390.67124975,-37.5927305,-3.15172275,-1.8138,-1.9017,-2.4362,0.0487734,0.18704445,0.1921782,0.05188075,98.73249895,51.439500475,-23.62775,-20.7291994,0.0476088,-3.7154,-1.318425,-1.0362,-0.8055,0.2842,1.2316,-0.4083,-0.307425,-0.0654,0.136,0.8344,1.745,18.944150125,7.78317385,167.445957825,204.398091125,0.620284825,1944.1169799,-8.725225,-0.51802635,-0.22647475,-0.52290835,-2.6409,-3.172058,-2.1381265,-1.8052785,-1.045458925,0.7747025,0.7437217
4,7.25,-0.58345275,391.30049875,-47.860450775,-5.5786805,-1.812,-1.881375,-2.4286,0.06944265,0.242277275,0.1928211,0.0831505,98.699997,48.094498525,-22.619000525,-19.392003075,0.051659825,-3.38885,-1.3264,-1.0388,-0.80385,0.285225,1.232575,-0.4066,-0.3064,-0.0654,0.137,0.83545,1.745675,30.61727375,13.2506938,170.098759425,210.62088445,0.7240908,1944.8970216,-13.2615575,-0.4908686,-0.3029755,-0.5065572,-2.6848,-2.8301675,-1.810418375,-2.32051375,-1.166157925,0.69655,0.704024375
4,7.75,-0.75329595,391.2013319,-42.64267995,-3.334208,-1.8063,-1.8812,-2.420875,0.0620496,0.27280575,0.2351722,0.1075242,98.800003,44.49674905,-20.56525,-18.270666,0.0644485,-3.402325,-1.3416,-1.042,-0.79865,0.2862,1.2372,-0.4065,-0.3056,-0.06365,0.137,0.8356,1.7472,53.2193679,20.000458275,168.817362575,216.816665975,0.76938245,1944.524523775,-15.539444575,-0.576639125,-0.3554938,-0.6828222,-2.73405,-2.135802,-1.38265695,-1.820284,-0.9545585,0.6754975,0.7341021
4,8.25,-1.032153,391.8100277,-24.90015625,-3.0267425,-1.8114,-1.876,-2.41005,0.089431,0.3033703,0.22767275,0.1234222,98.800003,41.272251475,-18.932,-17.07755,0.081931125,-3.5172,-1.350825,-1.051175,-0.79555,0.288,1.238875,-0.405875,-0.305775,-0.06365,0.137,0.836175,1.748175,70.327536725,26.7946142,166.857091425,223.024373375,0.7984437,1943.5529783,-20.90661455,-0.78475575,-0.436972925,-0.711949325,-2.76215,-1.49746325,-0.976117375,-2.59180925,-1.50567495,0.9581,0.773810075
4,8.75,-1.00426795,391.4671053,-34.9300725,-5.462787,-1.80755,-1.871,-2.40995,0.10080575,0.294748,0.2960527,0.1505128,98.832502675,38.4464999,-18.195,-16.1684825,0.0903892,-3.7017,-1.3562,-1.0582,-0.8005,0.288175,1.24075,-0.405625,-0.305775,-0.063475,0.137,0.837175,1.74835,100.76631035,34.062133,167.59823665,228.87346065,0.818604625,1943.49425675,-16.9703,-0.661614825,-0.2576285,-0.7880876,-2.75285,-0.849134,-0.426051,-3.0947315,-1.1583585,0.996,0.680056825
4,9.25,-0.86776675,391.6334106,-30.47021085,-4.37972325,-1.80575,-1.85915,-2.40655,0.12022965,0.3575716,0.287480325,0.172837625,98.832502675,34.7809991,-17.2530001,-15.344725,0.1054603,-3.8748,-1.363875,-1.07145,-0.8045,0.289,1.240925,-0.4057,-0.305775,-0.06355,0.137,0.838,1.748175,129.49526325,39.7700756,167.9621127,236.14289405,0.80520965,1940.948772975,-24.1932575,-0.3235658,-0.1756164,-0.724366075,-2.7122,-1.283385,-1.0231609,-2.143103,-1.1218116,1.062,0.715214925
4,9.75,-1.17674525,391.701001575,-32.5134468,-3.9850075,-1.805975,-1.865975,-2.409675,0.1287772,0.3903415,0.33413545,0.19573925,98.832502675,32.590248575,-16.325,-14.6168,0.11369715,-4.03805,-1.3885,-1.0912,-0.8129,0.29015,1.2408,-0.404375,-0.30525,-0.06275,0.137,0.83815,1.74915,148.770952775,49.178949925,169.4639538,242.933091525,0.82084825,1938.877450375,-21.150917275,-0.26143115,-0.141926,-0.89518815,-2.646825,-0.8695481,-0.551466,-1.7799265,-1.2685445,1.079575,0.543728275
4,10.25,-1.23106625,391.609292425,-29.3313206,-4.6462015,-1.940775,-1.89475,-2.4206,0.1175296,0.363415,0.3570414,0.19795615,98.800003,31.787999,-15.636,-14.0314875,0.11600585,-4.174,-1.4241,-1.1021,-0.822,0.2911,1.2402,-0.404,-0.2998,-0.0627,0.137,0.8381,1.7501,165.1588042,53.287828,171.1658276,249.1227676,0.8230472,1938.3849485,-17.471225725,-0.1979768,-0.12263,-1.088436425,-2.5778,-1.1851533,-1.222512525,-2.016461,-1.3800989,1.1198,0.7360893
4,10.75,-1.47426025,391.57819525,-35.714000875,-4.58813,-1.97505,-1.9307,-2.43155,0.12976795,0.456755225,0.3533288,0.1895634,98.832502675,30.241499,-15.049,-13.26495,0.1076239,-4.204,-1.4606,-1.123725,-0.827325,0.292,1.2396,-0.40395,-0.298975,-0.0629,0.13805,0.83805,1.75105,180.9999142,66.4985686,171.00207825,253.39112875,0.827132775,1938.613989,-13.690675,-0.224862,-0.160624875,-1.0604925,-2.56975,-1.06199255,-0.969449,-2.05906925,-1.3237776,1.443035,0.9508798
4,11.25,-1.45519875,391.551936225,-44.3609299,-5.678647,-1.831325,-1.9176,-2.435675,0.127584,0.453403975,0.384311275,0.19846325,98.832502675,28.04500065,-14.6155,-12.7355625,0.123137375,-4.11565,-1.4802,-1.12475,-0.83725,0.293,1.23975,-0.4039,-0.29895,-0.061925,0.13805,0.839,1.75205,155.0045951,61.64062565,173.8198214,255.6036967,0.84677805,1937.033736875,-10.897975,-0.3592024,-0.10818405,-1.11251465,-2.55875,-1.0379628,-0.778870125,-2.5767,-1.065758425,1.51809,1.00652685
4,11.75,-1.58404,391.565466825,-39.145936875,-5.5556345,-1.80525,-1.9197,-2.4353,0.12105845,0.516561975,0.4383756,0.2124715,98.800003,27.14900065,-14.2115,-12.3992875,0.12520185,-4.02995,-1.4921,-1.144,-0.8426,0.29305,1.24065,-0.40295,-0.29895,-0.061925,0.139,0.839,1.75205,175.4531948,65.35931295,174.78325325,259.3438564,0.859349,1936.69501305,-12.42614,-0.183688975,-0.086119775,-1.140117775,-2.53675,-1.7019115,-1.1964596,-2.2035865,-1.0961418,1.557875,0.9348336
4,12.25,-1.354404,391.09292365,-43.7305594,-6.5532105,-1.804125,-1.8938,-2.43795,0.1663527,0.5001455,0.4607285,0.21993635,98.800003,26.568,-13.7025,-12.607665,0.119902175,-3.934,-1.50905,-1.152,-0.854,0.294,1.239375,-0.40345,-0.298975,-0.062,0.13805,0.839,1.752075,165.3784219,59.7934323,175.18916885,262.2548447,0.8676638,1933.897559,-16.068235,-0.158182225,-0.080018525,-1.316023,-2.53245,-3.6165085,-2.1646422,-1.9419425,-1.096965,1.430795,1.38668125
4,12.75,-1.67034,391.330928,-51.1741206,-6.8860345,-1.8043,-1.89065,-2.43685,0.155374125,0.547376025,0.48856165,0.226398675,98.800003,26.827999,-13.338,-11.7040875,0.1138568,-3.813,-1.517525,-1.155325,-0.86245,0.296,1.238425,-0.402,-0.299925,-0.062,0.139025,0.839025,1.753075,176.640095,65.90090415,176.1402069,264.6286375,0.882615,1929.530057125,-17.9003002,-0.1545618,-0.073908175,-1.38608565,-2.52895,-1.9478635,-1.3562514,-2.0211645,-1.1726,1.52823,1.135116
4,13.25,-2.27427,391.62026225,-51.51619485,-6.0245625,-1.80025,-1.89035,-2.43675,0.142104675,0.52788775,0.48716545,0.22202325,98.73249895,26.13399955,-13.091,-11.45166,0.1212329,-3.68405,-1.512,-1.171,-0.87145,0.29615,1.241125,-0.40095,-0.29885,-0.061775,0.139075,0.839,1.75415,172.35973355,63.35745065,178.3273824,265.7417115,0.8897083,1929.9274837,-19.64983,-0.109713,-0.067358375,-1.1606022,-2.53295,-2.1280025,-1.4676916,-2.683865,-1.203306,1.6397,1.27298675
4,13.75,-1.67389125,392.1368009,-59.0817874,-3.85492675,-1.8004,-1.889,-2.4374,0.161769375,0.531762125,0.4634536,0.22843585,98.699997,26.254999,-12.84,-10.96022,0.1108193,-3.5744,-1.529475,-1.179,-0.879225,0.2981,1.24265,-0.39995,-0.29895,-0.062,0.13905,0.83905,1.7541,187.72888625,62.1144574,178.2771249,267.1261959,0.9277886,1932.357952725,-20.16652415,-0.125725125,-0.059773825,-1.072817525,-2.5273,-2.5042625,-1.6674917,-2.2087125,-1.1873014,1.609685,1.175492
4,14.25,-1.309445,391.694252,-54.779335525,-5.807173,-1.8013,-1.880275,-2.4348,0.144540075,0.532183325,0.430834325,0.2174566,98.699997,25.3335,-12.704,-10.006208,0.104147125,-3.494,-1.5279,-1.1723,-0.8879,0.29905,1.2455,-0.400475,-0.29895,-0.061925,0.14,0.83905,1.75405,166.9345039,48.3228769,177.83487105,266.44130865,0.9359614,1931.8199772,-14.94164485,-0.1453902,-0.0830802,-1.2925671,-2.5204,-2.8075285,-1.6402946,-2.18805,-1.1331067,1.5873,1.1324875
4,14.75,-1.0610665,391.979681325,-60.7556935,-7.453245,-1.80325,-1.9004,-2.4325,0.15378165,0.5409702,0.4496029,0.2173506,98.63499765,25.3715,-12.558,-9.85367575,0.09595535,-3.408,-1.53245,-1.181475,-0.89545,0.299025,1.248175,-0.40045,-0.299,-0.06095,0.14,0.83805,1.75405,172.42048695,49.70465055,177.7507508,266.5200838,0.9047858,1932.980768275,-16.0639325,-0.1348335,-0.08664585,-0.877488625,-2.52045,-2.529998,-1.6905116,-2.513676,-1.3206737,1.4289275,1.0950975
4,15.25,-1.152431,391.920158225,-62.8017505,-5.78391875,-1.8036,-1.868225,-2.431925,0.1454804,0.5509708,0.4558258,0.223233375,98.599998,24.208501,-12.592,-10.2908925,0.10629495,-3.32,-1.530925,-1.188,-0.90245,0.299,1.24705,-0.398475,-0.299,-0.06095,0.14,0.83805,1.755,148.364419225,44.5509117,176.856717575,264.1304732,0.9020474,1929.725784125,-10.0067,-0.14211145,-0.0847431,-1.09104075,-2.52505,-4.84914775,-2.816836575,-1.926054,-1.250264025,1.353,0.995356675
4,15.75,-0.85814955,391.425373125,-69.457521925,-6.830146,-2.069125,-1.8941,-2.4342,0.128847525,0.5293643,0.43246595,0.1842475,98.599998,24.062750475,-12.518,-10.18703825,0.08513225,-3.231,-1.5264,-1.188,-0.909125,0.298025,1.239275,-0.39965,-0.299,-0.061925,0.139025,0.83805,1.755,117.273309475,37.56703875,175.634797975,262.113406975,0.920442425,1930.80547515,-12.265515,-0.147265825,-0.0765499,-0.739354625,-2.529925,-5.7919555,-2.86381895,-2.42852625,-1.06063555,1.372,1.12267625
4,16.25,-0.750718975,392.0293942,-69.53716665,-4.204174,-1.8085,-1.862,-2.434175,0.11554965,0.47856445,0.3938666,0.18505815,98.599998,24.711750475,-12.4705,-10.072177,0.089795,-3.151075,-1.523,-1.185,-0.908625,0.295,1.237,-0.3987,-0.299,-0.062,0.139,0.838,1.749,104.046681775,32.995777075,176.027755075,260.598464475,0.9119217,1931.18004155,-12.4612975,-0.1341155,-0.06735075,-0.65654665,-2.532325,-5.716433,-2.95080795,-3.04230175,-1.1454882,1.529,0.94383555
4,16.75,-0.7257762,393.0997481,-62.94159735,-3.897989,-1.852125,-1.890825,-2.43475,0.122673825,0.4996048,0.3897894,0.1943115,98.599998,24.99425,-12.501,-9.9429935,0.083108825,-3.0681,-1.5188,-1.18455,-0.9079,0.295,1.236,-0.398725,-0.29915,-0.062,0.138975,0.838775,1.749975,79.759306175,26.63153015,176.1986077,259.065738425,0.91850035,1931.718740625,-8.9314745,-0.151058625,-0.089060875,-0.63540325,-2.526375,-5.75993675,-3.346818125,-2.75067275,-1.499603875,2.013,1.42452375
4,17.25,-0.689598075,392.891346575,-68.5405806,-3.3553825,-1.77725,-1.85025,-2.4348,0.11608685,0.43234545,0.3414165,0.157754025,98.637497625,25.459000525,-12.7565,-9.940825,0.069051,-2.99905,-1.505675,-1.17895,-0.906625,0.29595,1.236975,-0.39875,-0.2992,-0.0611,0.138975,0.8378,1.753875,56.3160959,19.961673125,173.427616475,256.0676923,0.901273,1930.0095095,-16.27353,-0.212641625,-0.102802625,-0.613149,-2.52385,-5.02372875,-3.055466625,-2.92412725,-1.334154125,1.81852,1.38491875
4,17.75,-0.4438428,392.593124375,-65.39070635,-3.485216,-1.7832,-1.84205,-2.43485,0.1099459,0.39043095,0.2918159,0.1374822,98.637497625,24.731749525,-13.14575,-10.33531,0.0628952,-2.926075,-1.491,-1.174125,-0.903,0.296,1.237,-0.397825,-0.299,-0.06105,0.138,0.838,1.754,41.9630652,14.8331701,174.42793485,252.034505375,0.899178625,1924.380005,-11.2581799,-0.193379675,-0.113912,-0.358599,-2.523325,-5.7110045,-3.4068315,-3.379017,-1.01375475,1.887985,1.398935
4,18.25,-0.40877695,392.3500122,-61.7453707,-3.40576325,-1.7778,-1.839,-2.434375,0.084257525,0.3402425,0.231082925,0.11236575,98.637497625,25.28875,-13.38125,-10.743945,0.054051675,-2.885,-1.478,-1.1683,-0.901875,0.294,1.237,-0.39875,-0.3,-0.061075,0.138,0.836,1.753,27.7826966,10.349761575,173.736198675,248.371913375,0.901911225,1924.18549805,-14.728075,-0.2106626,-0.0829856,-0.4040505,-2.5229,-6.8839565,-3.920446625,-2.803238,-1.16702825,1.600175,1.2601725
4,18.75,-0.50824135,392.0359955,-59.3938697,-2.681902,-1.8198,-1.827675,-2.43485,0.0579893,0.228206925,0.172552025,0.06959665,98.73749925,27.151499525,-13.58625,-11.39026,0.050337,-2.88955,-1.465,-1.161,-0.898025,0.294,1.235,-0.3988,-0.3,-0.063,0.138,0.835,1.752,13.334573325,5.327404375,171.90531375,243.556794275,0.9033349,1926.6600224,-16.12909,-0.113783,-0.0861252,-0.330344575,-2.5159,-7.0675665,-4.28687525,-3.574455,-1.429624875,1.1848375,1.0747175
4,19.25,-0.4388332,391.2298,-61.910516975,-2.343058,-1.8234,-1.81175,-2.4397,0.03862925,0.1895652,0.15759735,0.0405492,98.800003,29.511500475,-14.098,-12.85996,0.04240495,-2.891675,-1.4509,-1.15065,-0.896,0.292,1.23415,-0.396,-0.300975,-0.064,0.137025,0.834075,1.749075,1.900980075,1.5963309,171.010564975,236.564422775,0.915833725,1931.157532,-13.106115,-0.2381954,-0.1309925,-0.24566925,-2.509,-8.7535085,-5.064083125,-3.866927,-1.253221,1.246465,1.102031125
4,19.75,-0.2777414,390.8464326,-54.259763925,-3.069101,-1.82225,-1.800175,-2.446925,0.031012175,0.17907385,0.148856725,0.0341494,98.800003,32.117500525,-15.101,-13.7496125,0.04228915,-2.895,-1.45225,-1.143975,-0.8927,0.29105,1.23205,-0.398925,-0.301,-0.0647,0.137,0.83315,1.74815,0,0.142779925,170.5410926,231.987869175,0.8881572,1931.4967895,-13.654405,-0.115746575,-0.066378625,-0.217428,-2.505475,-10.2112775,-5.545741875,-4.707674,-1.66159875,1.02,0.963487375
4,20.25,-0.2132156,391.0662904,-67.32923725,-2.04572875,-1.82285,-1.789125,-2.451525,0.0296758,0.1525343,0.1342729,0.0226722,98.800003,35.45050095,-15.83625,-14.77423,0.0402629,-2.8971,-1.4555,-1.1282,-0.88405,0.29,1.2294,-0.40055,-0.301,-0.06455,0.136,0.8323,1.7462,0,0,167.8008607,225.287832075,0.874186825,1934.5320312,-8.70378125,-0.13222515,-0.0899625,-0.1937474,-2.5009,-10.563865,-6.260567,-3.81673975,-1.253766125,0.858,0.8955285
4,20.75,-0.4146415,391.8508909,-60.8207806,-2.43959325,-1.82215,-1.788725,-2.45575,0.03102485,0.1525392,0.120783,0.0254629,98.800003,39.95275,-16.450999475,-15.518795,0.0517565,-3.0648,-1.442375,-1.119125,-0.878,0.288,1.228625,-0.402875,-0.301875,-0.06425,0.136,0.831375,1.74525,0,0,164.535314225,221.639608675,0.8646388,1938.37852135,-10.09765125,-0.179845475,-0.10854755,-0.230848,-2.498525,-9.925234,-6.435457375,-2.7899975,-1.216485,1.046,0.822946125
4,21.25,-0.33395835,391.501692,-53.9164996,-3.096545,-1.81975,-1.790025,-2.4614,0.02600025,0.1409849,0.1195311,0.0237285,98.800003,42.548999525,-17.308749475,-16.1240375,0.0467269,-3.028875,-1.4195,-1.112875,-0.873,0.287,1.22775,-0.404625,-0.301875,-0.06455,0.135125,0.8305,1.746,0,0,163.83358105,217.949591825,0.86125845,1940.405264625,-10.41736,-0.1635633,-0.123875,-0.2195621,-2.4961,-11.3443,-6.917644,-2.058225,-1.11231175,1.0984175,0.74887655
4,21.75,-0.5625745,391.1085936,-57.43677455,-2.9651825,-1.80475,-1.790725,-2.466625,0.0290675,0.1379821,0.120239675,0.021173575,98.73749925,44.502251,-18.17000005,-16.8411025,0.053363225,-2.99015,-1.39555,-1.1006,-0.85575,0.2862,1.228,-0.40555,-0.3026,-0.0641,0.135,0.8306,1.7452,0,0,163.449149225,216.920036075,0.8458249,1934.744946,-16.0612875,-0.22577715,-0.131244125,-0.3706391,-2.491575,-8.671205,-4.595759125,-2.971125,-1.465671125,1.0848775,0.68125925
4,22.25,-0.2313069,391.0956054,-55.440245725,-4.9328045,-1.79245,-1.833325,-2.4732,0.0263389,0.14663575,0.111774,0.0202245,98.73749925,45.016500525,-19.186249475,-17.334689425,0.04510595,-3.0206,-1.3754,-1.09385,-0.844125,0.286,1.22735,-0.4064,-0.3026,-0.06395,0.135,0.8299,1.744225,0,0,163.3228572,213.5994158,0.826125625,1939.0569705,-13.05678,-0.2044836,-0.0935132,-0.12501865,-2.489,-7.9875815,-5.06585125,-2.4564875,-1.399019875,0.99033,0.66576725
