DOY2,HR2,FC,CO2,CO2_SIGMA,LE,H2O,H2O_SIGMA,H,T_SONIC,T_SONIC_SIGMA,WS,USTAR,W_SIGMA,U_SIGMA,V_SIGMA,TA,VPD,RH,PA,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_A,TS_1_5_A,G_1_1_A,NETRAD,SW_IN_1_1_1,PPFD_IN,PPFD_OUT,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,PPFD_DIF,TAU,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_4_2_1,G_4_3_1,G_4_4_1,G_4_5_1,NETRAD_1_1_2
1,5.25,1.28235,417.62968,2.245785,0.89822,7.6502235,0.072738,-13.3,10.5875,0.394094,1.2034,0.1168,0.132992,0.362022,0.351312,5.452,1.0905,87.952,100.12,8.0537,8.4888,9.2569,10.2415,11.192,-13.247,-32.571,0,0,0,0,0,306.32,335.265,0.676,-0.0150698,8.875,9.305,10.06,11.03,12.045,8.575,8.95,9.85,10.94,11.91,8.925,9.415,10.155,11.195,12.07,-10.6941,-15.1846,-14.17685,-2.4465,-2.3805,-1.6625,-0.8105,-0.745,-44.63
1,5.75,1.37121,417.146988,2.076897,0.79908,7.5556255,0.077839,-12.919,10.494,0.396648,1.22878,0.11311,0.127593,0.344049,0.343103,5.3367,1.0549,88.2,100.14,8.01,8.46535,9.23485,10.236,11.178,-13.268,-32.146,0,0,0,0,0,305.57,334.755,0.676,-0.00964128,8.855,9.265,10.03,10.995,12.04,8.525,8.945,9.83,10.915,11.905,8.88,9.35,10.105,11.17,12.06,-10.6941,-15.29065,-14.11715,-2.438,-2.394,-1.664,-0.815,-0.747,-47.435
1,6.25,1.38554,419.006579,2.16061,0.906423,7.532267,0.079823,-13.6025,10.424,0.3819385,1.2324,0.1135215,0.1280545,0.349149,0.3446875,5.3135,1.12255,87.873,100.155,7.8923,8.404,9.22,10.217,11.17,-13.301,-34.419,0,0,0,0,0,305.63,334.38,0.676,-0.0142025,8.82,9.24,10.01,10.985,12.035,8.48,8.885,9.805,10.905,11.895,8.81,9.275,10.06,11.165,12.075,-10.78525,-15.90225,-14.4839,-2.486,-2.4425,-1.687,-0.8215,-0.747,-48.13
1,6.75,1.17705,419.207626,2.053541,0.90348,7.489775,0.0724535,-13.6415,10.405,0.394259,1.22579,0.111378,0.128054,0.355935,0.34,5.1715,1.07985,87.7825,100.17,7.85795,8.3528,9.16865,10.1955,11.169,-11.324,-8.1922,0.035765,0.287053,0,0.240975,2.008,305.52,333.775,0.676,-0.0162715,8.775,9.22,9.98,10.94,12.025,8.46,8.84,9.74,10.86,11.885,8.815,9.29,10.02,11.12,12.06,-11.2744,-15.7881,-14.501,-2.483,-2.5115,-1.691,-0.846,-0.7505,-48.965
1,7.25,1.1513,418.132223,1.996868,1.0943,7.28018,0.070226,-13.8215,10.376,0.391591,1.218235,0.11594,0.131858,0.3521695,0.349163,5.1515,1.011,88.5,100.17,7.8522,8.31205,9.1486,10.169,11.168,-13.598,-32.765,2.1683,6.973446,0.33132,2.6157,2.71835,305.18,334.045,5.375,-0.0146791,8.705,9.2,9.94,10.905,12.025,8.37,8.81,9.7,10.855,11.875,8.8,9.33,10.015,11.055,12.045,-10.6941,-16.2366,-14.4839,-2.4815,-2.509,-1.721,-0.875,-0.779,-44.19
1,7.75,0.69712,417.8721515,1.910294,3.1918,7.290171,0.102457,-10.90615,10.078,0.3657735,1.17686,0.11846,0.138148,0.369567,0.352505,5.4025,1.124,86.718,100.2,7.8435,8.2733,9.1386,10.147,11.17,-12.8195,-20.603,28.4795,60.573225,2.3981,27.14655,8.8214,304.9,337.135,46.62,-0.0131396,8.625,9.175,9.885,10.865,12.01,8.29,8.76,9.65,10.81,11.845,8.72,9.31,9.985,11.015,12.01,-10.73555,-15.44555,-14.4839,-2.432,-2.5095,-1.7505,-0.883,-0.802,-21.13
1,8.25,0.071789,416.7020725,1.767877,11.114,7.5229075,0.178346,-4.00225,10.3475,0.287365,1.1827,0.1316,0.154619,0.393954,0.352434,6.11,1.447,84.191,100.215,7.91785,8.36565,9.1024,10.1575,11.1655,-10.986,11.01,75.3155,158.098075,9.036,73.0315,16.5514,303.765,343.9,92.8,-0.0249982,8.61,9.17,9.835,10.815,11.985,8.27,8.745,9.635,10.745,11.785,8.61,9.195,9.955,10.96,11.98,-9.74075,-14.03475,-12.4879,-2.1025,-2.368,-1.777,-0.914,-0.815,19.16
1,8.75,-0.7768435,415.025809,1.6838005,25.198,7.9330495,0.2495725,10.2075,11.024,0.338065,1.1495,0.14358,0.171712,0.426192,0.3850195,7.2015,1.8834,80.737,100.25,8.14,8.5017,9.18,10.146,11.21,-7.6231,46.59,143.435,300.301,20.281,134,31.632,300.92,354.91,133,-0.0272192,8.755,9.19,9.84,10.775,11.98,8.445,8.82,9.605,10.72,11.765,8.605,9.14,9.925,10.915,11.965,-7.28691,-10.8135,-9.33182,-1.5945,-1.979,-1.7485,-0.9165,-0.815,71.82
1,9.25,-1.6059,411.878042,1.698581,38.636,8.403666,0.2984325,24.3985,11.802,0.424394,1.0904,0.14685,0.180983,0.433555,0.434753,8.6565,2.4626,77.016,100.27,8.43,8.6414,9.2467,10.17,11.224,-4.6164,87.642,223,445.328125,43.7475,201.63,43.9405,298.96,365.135,165.65,-0.0251745,9.025,9.3,9.89,10.75,11.975,8.7,8.965,9.63,10.685,11.75,8.715,9.15,9.935,10.875,11.925,-4.50147,-7.054075,-5.77481,-0.919,-1.5045,-1.627,-0.917,-0.8235,129.31
1,9.75,-2.2534,409.8040375,1.764097,48.469,8.7423455,0.325505,38.3321,12.671,0.4554445,0.96566,0.154855,0.1926745,0.5021505,0.521688,9.7565,3.041,73.5,100.285,8.9119,8.9106,9.3414,10.2,11.227,-1.1291,121.69,266.48,551.1615,53.95,246.63,51.439,294.515,374.525,217.2,-0.0274394,9.37,9.52,9.96,10.75,11.985,9.15,9.29,9.76,10.73,11.775,8.965,9.215,9.955,10.87,11.91,-1.12744,-2.85425,-2.88314,-0.375,-0.9945,-1.4255,-0.916,-0.8355,181.375
1,10.25,-2.5369,409.998831,1.575379,58.774,8.877366,0.339235,52.045,13.418,0.483172,1.1724,0.17209,0.218673,0.562823,0.622615,10.47,3.663,70.492,100.3,9.49635,9.2893,9.42625,10.176,11.2125,2.07715,157.14,314.35,643.830625,63.14,297.41,56.8895,296.475,380.67,256.7,-0.0329183,9.83,9.73,10.04,10.725,12.025,9.595,9.7,9.905,10.765,11.81,9.325,9.415,9.95,10.87,11.9,2.4041,1.59838,0.00853,0.1165,-0.518,-1.1885,-0.908,-0.8485,224.975
1,10.75,-2.7788,408.9358785,1.5312155,62.775,9.041587,0.332416,63.6995,13.7858,0.5253215,1.38516,0.187599,0.2393315,0.6221215,0.7045385,10.9,3.8695,69.265,100.285,9.9739,9.6433,9.5643,10.15,11.17,5.49175,185.955,364.785,741.4059,69.625,328.595,67.9788,294.5,387.09,286.7,-0.0404566,10.385,10.035,10.175,10.72,12.02,10.28,10.12,10.06,10.76,11.86,9.79,9.64,9.99,10.83,11.89,5.43824,5.651415,2.23486,0.652,-0.051,-0.9255,-0.8655,-0.8485,264.03
1,11.25,-2.67725,408.132092,1.481544,64.11355,9.168078,0.329915,76.896,14.193,0.567204,1.454745,0.196255,0.2508585,0.6546905,0.744662,11.307,4.0588,68.63,100.26,10.368,9.9796,9.7278,10.154,11.16,9.125,210.275,405.645,823.3933,74.9694,377.67,75.0585,296.27,393.065,312.15,-0.0474328,10.8,10.325,10.295,10.735,12.04,10.84,10.585,10.255,10.755,11.87,10.11,9.89,10.1,10.84,11.88,7.47758,8.978655,4.59767,1.189,0.329,-0.7245,-0.8205,-0.849,295.07
1,11.75,-2.86007,407.45334,1.3514575,63.539,9.2667855,0.322863,83.1196,14.497,0.600442,1.49991,0.20063,0.2613015,0.6740435,0.787566,11.64,4.35,68.024,100.21,10.726,10.3,9.9,10.178,11.151,11.462,220.94,424.65,862.9836,74.9694,388.98,79.1116,299.5,397.44,323.2,-0.0415673,11.26,10.745,10.485,10.79,12.035,11.4,11.005,10.445,10.81,11.875,10.455,10.045,10.17,10.855,11.89,9.29309,12.942,6.3122,1.549,0.759,-0.492,-0.7605,-0.849,307.725
1,12.25,-2.703625,407.252193,1.372048,65.3655,9.345675,0.319084,88.3054,14.8061,0.612878,1.5412,0.20914,0.271406,0.704855,0.819012,11.915,4.53,66.948,100.17,11.082,10.637,10.108,10.217,11.133,13.497,223.4,406.88,839.30475,76.447,382.58,76.4515,298.93,400.55,304.35,-0.0435373,11.61,10.985,10.625,10.87,12.04,11.755,11.365,10.64,10.875,11.87,10.695,10.26,10.31,10.87,11.9,10.81015,14.67085,8.28263,1.93,1.1525,-0.3045,-0.6895,-0.846,301.67
1,12.75,-2.79585,406.791046,1.330056,63.86,9.475879,0.311802,87.078,15.052,0.592444,1.5937,0.2156,0.27447,0.730308,0.849782,12.26,4.82585,65.2235,100.12,11.452,10.88,10.333,10.253,11.143,14.852,216.33,418.02,838.475,76.4875,384.91,78.5697,300.72,402.16,307,-0.0413479,11.745,11.265,10.815,10.92,12.03,11.97,11.655,10.85,10.905,11.9,11.005,10.505,10.385,10.895,11.895,11.6309,15.6413,9.5536,2.0855,1.3655,-0.07,-0.6225,-0.8185,274.77
1,13.25,-2.7114,406.416542,1.25199,60.561,9.60771,0.304286,82.444,15.295,0.56914,1.622805,0.214395,0.276866,0.7254,0.843143,12.49,5.2131,63.82,100.1,11.707,11.143,10.52,10.342,11.144,15.146,199.5,399.65,809.333875,76,383.61,75.8827,299.66,402.6,299.2,-0.0472263,11.96,11.45,10.98,10.995,12.035,12.17,11.905,11.065,10.97,11.89,11.165,10.82,10.605,10.885,11.895,11.44845,16.049,10.54305,2.0805,1.4905,0.1095,-0.555,-0.788,265.065
1,13.75,-2.532,406.1926225,1.191994,59.41975,9.5505495,0.305061,78.235,15.54905,0.55303,1.6066,0.2145885,0.2723025,0.724928,0.846921,12.65,5.4265,63.039,100.08,11.892,11.3485,10.68,10.3995,11.1535,15.056,176.74,387.52,774.4366,74.9694,375.86,74.741,301.01,403.28,299.3,-0.0418544,12.13,11.58,11.135,11.07,12.03,12.44,12.09,11.255,11.03,11.9,11.355,10.925,10.695,10.92,11.885,11.13345,16.41605,11.02075,2.156,1.5305,0.189,-0.4915,-0.7515,227.875
1,14.25,-2.306,406.168198,1.123813,52.9675,9.560835,0.2827385,67.6041,15.7879,0.489643,1.5802,0.20703,0.261821,0.685141,0.804954,13.046,5.67845,62.246,100.07,12.079,11.473,10.86,10.431,11.132,14.1915,144.665,335.48,672.438,67.3605,320.1,67.1955,299.83,400.33,253.4,-0.0464385,12.265,11.695,11.255,11.15,12.03,12.495,12.155,11.42,11.135,11.89,11.465,11.02,10.845,10.955,11.88,9.48376,15.2743,11.0037,2.1385,1.604,0.302,-0.4335,-0.7255,191.67
1,14.75,-1.9836,405.629541,1.0479855,43.792,9.575436,0.259176,48.802,15.827,0.3976025,1.491,0.191235,0.248573,0.663332,0.774241,13.14,5.733,61.85,100.06,12.0795,11.592,10.983,10.482,11.1445,11.9175,98.2185,282.74,559.536,57.171,266.38,59.4076,297.53,395.6,223.95,-0.0454923,12.3,11.795,11.42,11.2,12.04,12.54,12.23,11.535,11.205,11.905,11.56,11.135,10.905,10.995,11.865,7.63509,13.4802,9.80097,1.8565,1.5145,0.393,-0.3685,-0.681,125.71
1,15.25,-1.5811,405.441529,0.950959,35.039,9.649496,0.232693,34.038,15.972,0.3190455,1.4674,0.18669,0.234717,0.610378,0.716108,13.052,5.63915,62.673,100.055,12.0635,11.61,11.0635,10.552,11.149,9.3923,57.536,223.59,454.54505,47.59,212.38,52.51,297.065,390.975,181.75,-0.04067,12.24,11.83,11.475,11.28,12.035,12.46,12.165,11.635,11.265,11.93,11.63,11.245,11.045,11.045,11.865,5.74497,10.48735,8.15468,1.4175,1.373,0.4385,-0.339,-0.645,78.125
1,15.75,-0.90829,405.726066,0.806111,24.6468,9.710201,0.197717,13.3275,15.87,0.211175,1.41205,0.16639,0.212588,0.543599,0.617648,12.8595,5.35445,63.815,100.05,11.9135,11.5285,11.108,10.6105,11.15,6.2942,14.878,144.802,293.94,30.7507,139.315,36.766,297.16,383.74,146.75,-0.039265,12.13,11.8,11.535,11.355,12.05,12.275,12.13,11.71,11.33,11.94,11.685,11.36,11.13,11.095,11.895,4.12013,7.30688,6.38044,0.961,1.0755,0.4875,-0.2755,-0.6055,28.225
1,16.25,-0.062403,406.203089,0.838612,12.8275,9.785936,0.166187,-1.11475,15.68685,0.1902455,1.26005,0.13892,0.178894,0.458601,0.493619,12.306,4.8403,66.0205,100.045,11.605,11.36,11.11,10.664,11.157,2.9274,-15.1985,74.2505,150.0306,16.9345,72.6795,24.1485,294.415,375.77,94.7,-0.0280285,11.925,11.725,11.52,11.41,12.06,12.095,11.945,11.755,11.41,11.955,11.705,11.405,11.23,11.18,11.92,2.14711,3.44141,4.0944,0.4525,0.6995,0.4485,-0.2155,-0.5805,-14.53
1,16.75,0.411,407.746505,1.423204,3.7661,9.733827,0.110253,-5.6478,15.4895,0.2786225,0.921875,0.0959705,0.1256605,0.3692825,0.3723775,11.581,4.1191,69.49,100.045,11.24,11.145,11.044,10.7045,11.163,-0.40368,-43.418,21.3825,45.95897,4.7841,21.663,8.1325,294.16,363.95,33.86,-0.0102596,11.73,11.645,11.54,11.47,12.065,11.82,11.81,11.75,11.475,11.985,11.7,11.46,11.33,11.26,11.94,-0.3316,-0.06524,1.34774,-0.133,0.3095,0.333,-0.204,-0.527,-55.175
1,17.25,0.429385,409.043003,2.2231165,1.31124,9.945361,0.08311875,-3.0903,15.056,0.372943,0.64581,0.085195,0.076834,0.330454,0.344442,10.525,3.2122,74.1,100.04,10.835,10.873,10.887,10.712,11.158,-3.6542,-30.71,0,0,0,0,0,293.47,354.51,0,-0.00198988,11.435,11.5,11.54,11.515,12.065,11.445,11.545,11.67,11.53,12.005,11.61,11.46,11.38,11.37,12,-3.24968,-5.62695,-2.37134,-0.932,-0.2225,0.1445,-0.204,-0.4925,-67.785
1,17.75,0.28521,415.065443,3.308102,0.30764,9.689552,0.091897,-2.779535,14.428,0.469862,0.73791,0.0809029,0.071049,0.29588,0.329894,9.6495,2.5025,78.986,100.05,10.4905,10.6795,10.79,10.734,11.147,-7.4085,-49.436,0,0,0,0,0,291.37,348.84,0,-0.00369368,11.12,11.25,11.49,11.515,12.035,11,11.215,11.55,11.56,11.965,11.38,11.425,11.39,11.415,12.015,-5.64549,-9.59028,-5.58715,-1.64,-0.7285,-0.056,-0.196,-0.4655,-64.975
1,18.25,0.560645,416.141349,3.874951,0.557015,9.52779,0.0972265,-3.08495,13.778,0.46374,0.88399,0.0845084,0.075915,0.277206,0.305172,8.92,2.0015,82.0235,100.06,10.207,10.418,10.707,10.728,11.14,-9.68185,-48.7265,0,0,0,0,0,291.14,346.38,0,-0.00398486,10.725,11.065,11.41,11.525,12.025,10.645,10.91,11.375,11.535,11.95,11.14,11.285,11.35,11.43,12,-6.39988,-12.102,-7.82201,-2.027,-1.2965,-0.27,-0.232,-0.441,-62.81
1,18.75,0.458325,415.165768,3.5744255,0.033253,9.3241375,0.09012505,-3.8279,13.375,0.43826,0.94462,0.0849338,0.079301,0.274957,0.305046,8.35545,1.67325,84.35,100.065,9.9713,10.22,10.63,10.779,11.139,-11.098,-45.646,0,0,0,0,0,291.92,344.87,0,-0.0032181,10.45,10.84,11.315,11.53,12.025,10.315,10.63,11.225,11.515,11.925,10.935,11.145,11.28,11.425,12,-7.31178,-12.77075,-9.37447,-2.254,-1.6205,-0.471,-0.2425,-0.416,-60.74
1,19.25,0.683555,417.830831,3.221512,-0.28473,9.259245,0.085219,-6.08245,13.0628,0.408644,0.99383,0.089374,0.09078,0.288705,0.299904,8.04045,1.4219,86.388,100.08,9.7402,10.027,10.496,10.772,11.147,-11.677,-46.748,0,0,0,0,0,294.38,344.42,0,-0.005210695,10.27,10.65,11.215,11.515,12.015,10.12,10.415,11.085,11.495,11.915,10.75,11.025,11.2,11.43,12.015,-7.56048,-13.63515,-10.58575,-2.283,-1.83,-0.6675,-0.265,-0.407,-60.195
1,19.75,1.0674,417.7688535,2.780089,-0.5737835,9.039594,0.0828125,-8.43096,12.812,0.403776,1.0494,0.093922,0.106059,0.305644,0.305997,7.81125,1.3041,87.529,100.1,9.57,9.8985,10.381,10.752,11.14,-11.8065,-45.161,0,0,0,0,0,294.8,343.83,0,-0.00772903,10.12,10.495,11.085,11.505,12.02,9.955,10.245,10.935,11.485,11.91,10.57,10.925,11.17,11.44,12.02,-8.3729,-13.8472,-11.0037,-2.411,-1.9675,-0.8195,-0.308,-0.407,-59.555
1,20.25,1.38625,418.289367,2.702547,-0.86983,8.944144,0.0809617,-10.759,12.602,0.380013,1.0845,0.103635,0.117426,0.3355215,0.327872,7.52,1.17885,88.651,100.1,9.3929,9.76335,10.2785,10.7245,11.1625,-12.4375,-42.735,0,0,0,0,0,295.86,343.29,0,-0.00933835,9.96,10.36,11,11.49,12.025,9.775,10.11,10.825,11.455,11.905,10.42,10.78,11.125,11.445,12.025,-8.43922,-13.73305,-11.7714,-2.318,-2.006,-0.979,-0.339,-0.407,-60.245
1,20.75,1.347955,417.751921,2.446041,-0.706265,8.8317,0.0809615,-12.204,12.3295,0.386802,1.1331,0.10644,0.121128,0.336883,0.331542,7.3919,1.07125,88.994,100.11,9.27335,9.6411,10.1805,10.708,11.156,-12.54,-41.61,0,0,0,0,0,296.26,342.46,0,-0.008581565,9.83,10.245,10.92,11.455,12.03,9.645,9.98,10.695,11.425,11.915,10.275,10.68,11.065,11.44,12.02,-8.43922,-13.89615,-12.1638,-2.288,-2.0235,-1.078,-0.378,-0.407,-56.795
1,21.25,1.495,419.648938,2.5151255,-0.8918615,8.791676,0.080958,-11.7338,12.2499,0.388451,1.156575,0.107815,0.121262,0.3406835,0.346037,7.182,1.0226,89.49,100.12,9.1864,9.52575,10.0945,10.6915,11.1675,-12.464,-39.452,0,0,0,0,0,298.32,341.99,0,-0.009503865,9.76,10.17,10.835,11.44,12.035,9.53,9.875,10.605,11.415,11.92,10.14,10.58,11.01,11.445,12.015,-8.52212,-13.4476,-12.1382,-2.1365,-1.9955,-1.169,-0.4155,-0.433,-52.065
1,21.75,1.36545,418.60085,2.5319625,-0.630307,8.7298475,0.077926,-11.578,12.116,0.39174,1.1457,0.10721,0.119989,0.340323,0.340529,7.103,0.99374,89.9705,100.14,9.0488,9.40365,10.0455,10.68,11.1745,-12.704,-37.029,0,0,0,0,0,300.26,341.395,0,-0.00882624,9.68,10.09,10.775,11.425,12.045,9.465,9.765,10.53,11.405,11.93,10.06,10.485,10.955,11.455,12.035,-8.96978,-13.7901,-12.1638,-2.1345,-2.0405,-1.228,-0.4565,-0.4665,-56.795
1,22.25,1.4849,420.223061,2.530344,-0.717945,8.55366,0.078,-13.156,12.033,0.402852,1.1914,0.10901,0.12425,0.353412,0.348583,6.8651,0.98653,89.941,100.13,8.9302,9.3387,9.9753,10.6425,11.1805,-12.838,-33.7495,0,0,0,0,0,301.505,341.015,0,-0.01249045,9.585,10,10.71,11.405,12.05,9.355,9.665,10.46,11.355,11.945,9.935,10.4,10.905,11.46,12.025,-9.25164,-14.22235,-12.52205,-2.217,-2.038,-1.266,-0.495,-0.475,-54.58
1,22.75,1.46765,420.144735,2.399065,-0.49222,8.547772,0.075453,-12.31125,11.865,0.391995,1.1985,0.11166,0.1266035,0.350792,0.340749,6.705,0.928415,90.5,100.14,8.8246,9.2214,9.8933,10.607,11.191,-12.764,-34.537,0,0,0,0,0,304.17,340.42,0,-0.0103802,9.475,9.92,10.66,11.37,12.05,9.26,9.585,10.385,11.32,11.95,9.835,10.275,10.86,11.455,12.01,-9.56666,-14.45885,-12.43675,-2.2855,-2.1145,-1.2955,-0.5375,-0.5145,-54.04
1,23.25,1.3757,419.841882,2.267806,-0.459269,8.447725,0.07662035,-12.4635,11.753,0.374192,1.2365,0.11123,0.128456,0.3526915,0.3481,6.683,0.95195,90.123,100.14,8.6248,9.0572,9.7565,10.531,11.171,-13.178,-31.8065,0,0,0,0,0,304.425,340.495,0,-0.01264835,9.41,9.83,10.58,11.345,12.05,9.215,9.56,10.335,11.3,11.94,9.715,10.21,10.77,11.445,12.015,-9.04439,-13.9532,-12.2661,-2.2065,-2.145,-1.3355,-0.5605,-0.543,-55.02
1,23.75,1.5389,418.026074,2.189619,-0.125486,8.40297,0.074515,-13.6285,11.699,0.394715,1.24,0.114245,0.1341865,0.362567,0.3462155,6.517,0.99698,89.778,100.15,8.5292,9.0033,9.7059,10.491,11.167,-12.962,-31.478,0,0,0,0,0,301.57,339.885,0,-0.0148251,9.375,9.79,10.53,11.32,12.055,9.17,9.5,10.285,11.26,11.94,9.635,10.14,10.72,11.415,12.045,-9.56666,-14.1326,-12.1638,-2.1855,-2.1375,-1.4055,-0.6035,-0.543,-56.895
