DOY2,HR2,USTAR,TA,WS,FC,H,LE,G,RH,PA,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT
5,16.25,0.283,25.5,2.055,-4.749,27,119,31,59.35,100.601,13.49,217.5,719,412.5,60,85,365,446.5
5,16.75,0.238,25.05,1.925,-3.499,11,91.5,19.5,61,100.601,12.715,141.5,565,318.5,51,67.5,363,440
5,17.25,0.217,24.85,1.75,-1.8745,0,63.5,11,61.75,100.601,11.91,68,381,216.5,36.5,49,361.5,433.5
5,17.75,0.177,23.85,1.445,0.023,-6,34,5,66.85,100.601,9.92,7,210.5,120,21,29.5,357,425.5
5,18.25,0.122,22.75,0.96,1,-8,14,-3,74,100.601,7.715,-31,83.5,46,9,12,359,417
5,18.75,0.094,21.3,0.77,1.682,-6,6,-11,81.45,100.601,4.755,-56,18.5,6,2,2,352.5,410
5,19.25,0.1035,20.3,0.765,1.83,-5,3,-17,86.85,100.601,3.255,-61,1,0,0,1,349,404
5,19.75,0.096,19.65,0.795,1.864,-5,1,-20,90.7,100.601,2.1,-59,0,0,0,1,353,402
5,20.25,0.1,19.45,0.795,2.387,-5,1,-21,92.3,100.601,1.505,-59,0,0,0,1,353.5,401
5,20.75,0.12,19,0.725,2.2735,-5,1,-22,94.55,100.601,1.17,-56,0,0,0,2,352.5,399
5,21.25,0.108,18.7,0.755,2.773,-3,1,-23.5,95.4,100.601,0.88,-51,0,0,0,2,353,399
5,21.75,0.12,18.4,0.7,1.705,-4,1,-23,96.3,100.601,0.71,-50,0,0,0,2,353.5,397
5,22.25,0.132,18.35,0.72,2.387,-5,1,-24,97.2,100.601,0.565,-47,0,0,0,2,355.5,397
5,22.75,0.1295,18.4,0.7,1.978,-4,0,-24,97.6,100.601,0.4,-45.5,0,0,0,2,354,396
5,23.25,0.147,18.1,0.715,2.114,-4,0,-25,98.4,100.601,0.27,-40.5,0,0,0,2,354.5,395
5,23.75,0.155,17.9,0.67,2.2505,-4,0,-26,99,100.601,0.14,-39,0,0,0,2,354,394
6,0.25,0.073,20.5,0.47,1.91,-2,0,-23,100,100.601,0,-31,0,0,0,1,374,410
6,0.75,0.0835,20.3,0.49,2.648,-2,0,-25,100,100.601,0,-28,0,0,0,1,376,410
6,1.25,0.087,20.2,0.44,1.705,-2,0,-25,100,100.601,0,-27,0,0,0,1,379,410
6,1.75,0.0825,20.1,0.37,2.296,-1,0,-25,100,100.601,0,-26,0,0,0,1,380,409
6,2.25,0.083,20,0.49,2.4325,-2,0,-25,100,100.601,0,-24,0,0,0,1,379,408
6,2.75,0.086,19.8,0.44,2.7845,-2,0,-24,100,100.601,0,-23,0,0,0,1,382,407
6,3.25,0.078,19.6,0.44,2.796,-2,0,-24,100,100.601,0,-22,0,0,0,1,384,407
6,3.75,0.064,19.5,0.41,3.228,-2,-1,-24,100,100.601,0,-21,0,0,0,1,384,406
6,4.25,0.094,19.3,0.4,2.5005,-2,0,-25,100,100.601,0,-20,0,0,0,1,387,406
6,4.75,0.086,19.3,0.41,2.682,-2,0,-23,100,100.7,0,-17,6,2,1,2,383,406
6,5.25,0.115,19.5,0.39,2.0685,-1,0,-22,100,100.7,0,-2,49,26,5,10,385,408
6,5.75,0.085,20.2,0.44,3.455,1,8,-17,100,100.7,0,24,136,75,14,26,389,414
6,6.25,0.124,21.3,0.86,1.489,10.5,36,-9,96.4,100.7,0.85,65,264,153,26,42,390,422
6,6.75,0.161,22.3,1.28,-0.4995,20.5,66.5,-1,90.5,100.7,2.6,113,411,243,39,59,378,432
6,7.25,0.1815,23.4,1.46,-4.659,39,95.5,6,86.9,100.801,3.92,190,580,348,54,76,374,440
6,7.75,0.2055,24.8,1.62,-7.522,60,117.5,14,81.9,100.801,5.78,265,752,452,64,89,375,450
6,8.25,0.238,26,1.74,-9.772,87,149,21,79,100.801,7.11,333,932,551,74,102,378,461
6,8.75,0.241,26.7,1.7,-11.454,89,169,29,75.8,100.801,8.52,401,1064,633,80,115,381,470
6,9.25,0.256,27.3,1.8,-12.727,102,209.5,38,71.9,100.801,9.95,464,1227,718,87,125,386,477
6,9.75,0.2535,27.9,1.91,-12.863,109,222.5,47,70.2,100.801,11.27,505,1325,774,92,133,390,482
6,10.25,0.276,28.6,1.95,-14.59,115,237,58,68.8,100.801,12.18,551,1418,818,95,140,395,485
6,10.75,0.265,28.9,2,-14.113,112.5,269,64,66.7,100.801,13.44,576,1469,841,97,142,399,490
6,11.25,0.2435,29.2,1.95,-13.8175,113,271,71,64.6,100.801,14.39,595,1535,884,101,148,403,494
6,11.75,0.2725,29.5,2.01,-14.181,111,290,75,63.4,100.7,15.51,600,1515,866,107,148,404,495
6,12.25,0.256,29.6,2.07,-13.045,115,289,76,61.5,100.7,16.28,617,1550,902,106,149,405,496
6,12.75,0.25,29.9,2.07,-13.159,104.5,281.5,77,61.2,100.7,17.13,601,1502,880,105,147,405,498
6,13.25,0.2475,29.9,2.03,-12.249,95,278,70,60.4,100.7,17.12,556,1426,828,105,141,404,496
6,13.75,0.251,29.7,1.99,-11.272,90.5,260,65,58.6,100.601,17.49,524,1345,770,101,134,402,495
6,14.25,0.25,30,1.94,-11.102,87.5,232.5,56,58,100.601,17.91,505,1290,734,100,128,400,489
6,14.75,0.233,29.9,1.83,-9.7605,70,219,47,57.7,100.601,18.41,426,1128,646,93,116,401,484
6,15.25,0.2345,29.4,1.81,-9.056,58,202,35,57.6,100.601,18.19,389,1028.5,603.5,86,104,400.5,479.5
6,15.75,0.202,29.4,1.69,-7.67,46,168.5,27,57.7,100.601,18.13,321,878,520,77,96,397,474
6,16.25,0.204,29.3,1.565,-5.613,35,135,24,59.55,100.5505,17.275,264,768.5,448,68,84.5,393,469.5
6,16.75,0.197,28.65,1.515,-3.9425,19,105,17,60.9,100.5,15.73,180.5,584.5,347,56.5,66.5,389.5,464
6,17.25,0.174,28.35,1.41,-2.17,7,83.5,9,63.2,100.5,14.445,116.5,446.5,259.5,44,51,387,460
6,17.75,0.144,27.7,1.105,0.023,-1,49,3,67.45,100.601,12.49,43,285.5,165,30,34.5,386,453
6,18.25,0.109,26.8,0.865,1.773,-3.5,21,-3.5,73.35,100.5505,9.46,-8.5,147.5,83.5,15,18,384,444
6,18.75,0.072,25.45,0.625,2.16,-3,6,-10,81.6,100.601,5.925,-41.5,50.5,23.5,5.5,5,379,432.5
6,19.25,0.061,23.85,0.565,1.341,-3,2,-15.5,87.95,100.601,3.785,-55.5,6,1,1,1,376.5,425
6,19.75,0.057,22.95,0.49,1.841,-1.5,1,-19.5,92.95,100.601,1.97,-56,0,0.5,0,1,375,421.5
6,20.25,0.063,22.4,0.51,1.6825,-1,1,-21,94.2,100.601,1.46,-54,0,0,0,1,374,420
6,20.75,0.06,22.2,0.46,3,-1,0,-22,96.1,100.601,1,-52,0,0,0,1,371,417
6,21.25,0.08,21.9,0.54,2.591,-2,0,-23,97.4,100.7,0.67,-48,0,0,0,1,371,416
6,21.75,0.066,21.6,0.49,2.637,-2,0,-23,96.9,100.7,0.79,-45,0,0,0,1,372,416
6,22.25,0.0875,21.6,0.45,2.1255,-1,0,-24,97.9,100.7,0.48,-42,0,0,0,1,374,415
6,22.75,0.079,21.2,0.43,1.955,-1,0,-24,98.9,100.601,0.26,-40,0,0,0,1,374,412
6,23.25,0.078,20.9,0.43,2.25,-1,0,-24.5,99.3,100.601,0.18,-37,0,0,0,1,373,412
6,23.75,0.076,20.6,0.465,2.455,-2,0,-25,99.7,100.601,0.08,-34,0,0,0,1,374.5,410.5
7,0.25,0.0925,22.5,0.58,3.0005,-2,0,-16,99.7,100.7,0.1,-31,0,0,0,1,391,421
7,0.75,0.0835,22.4,0.53,2.478,-2,0,-18,99.7,100.7,0.08,-28,0,0,0,1,392,421
7,1.25,0.0885,22.3,0.5,3.9665,-2,0,-19,99.8,100.801,0.06,-25,0,0,0,1,392,420
7,1.75,0.102,22.2,0.57,3.2275,-3,-1,-19,100,100.801,0,-25,0,0,0,1,394,420
7,2.25,0.095,22.2,0.54,3.7505,-3,0,-19,100,100.801,0,-24,0,0,0,1,393,420
7,2.75,0.12,22.1,0.54,3.523,-3,-1,-20,100,100.801,0,-23,0,0,0,1,395,419
7,3.25,0.101,21.9,0.5,3.069,-2,-1,-19,100,100.801,0,-20,0,0,0,1,397,418
7,3.75,0.092,21.7,0.52,2.978,-2,-1,-20,100,100.801,0,-20,0,0,0,1,397,417
7,4.25,0.0935,21.6,0.55,3.239,-3,0,-20,100,100.801,0,-19,0,0,0,1,397,417
7,4.75,0.1115,21.6,0.48,3.8415,-2,0,-19,100,100.801,0,-17,1,0,0,1,399,417
7,5.25,0.088,21.7,0.5,3.569,-2,-1,-18,100,100.801,0,-9,23,12,2,4,399,419
7,5.75,0.088,22.2,0.52,3.455,0,6,-16,100,100.801,0,11,92,51,8,17,401,423
7,6.25,0.126,23,0.73,2.0345,6,24,-9,97.8,100.801,0.65,50,205,117,18,33,403,431
7,6.75,0.1505,24,1.06,-0.454,16,54.5,-2,93.8,100.9,1.79,102,352,208,31,54,396,439
7,7.25,0.1835,25,1.32,-3.477,30,78,3,88.8,100.9,3.35,162,486,299,43,67,387,446
7,7.75,0.212,26,1.5,-6.454,48.5,99,8,85.3,100.9,5.03,224,649,382,52,80,389,454
7,8.25,0.22,26.9,1.61,-7.92,65,119,13,82.5,100.9,5.95,300,809,472,62,93,393,463
7,8.75,0.231,27.6,1.67,-9.6245,83,147,19,79.5,100.9,7.61,368,975,571,72,106,398,472
7,9.25,0.238,28.4,1.76,-9.704,92,163,25,77.2,100.9,8.72,438,1117,650,78,116,403,479
7,9.75,0.226,28.9,1.8,-10.863,104.5,185,33,74.1,100.9,10.19,503,1234,727,84,126,408,485
7,10.25,0.234,29.3,1.78,-11.249,105,209,39,72.4,100.9,11.41,530,1296,754,88,129,412,490
7,10.75,0.2375,29.8,1.89,-11.9085,110,224,45,70.5,100.9,12.32,569,1406,808,90,136,415,494
7,11.25,0.24,30.1,1.84,-11.681,109.5,232,52,69.6,100.9,13.22,561,1390,770,93,133,417,496
7,11.75,0.256,30.5,1.84,-12.454,114,246,52,68.7,100.9,13.63,591,1453,815,96,139,419,501
7,12.25,0.248,30.6,1.85,-11.295,110,262,55,67.2,100.9,14.68,591,1462,820,97,139,421,500
7,12.75,0.243,30.9,1.89,-10.1585,101,243.5,53,65.8,100.801,15.35,589,1418,806,97,138,418,501
7,13.25,0.248,31,2.01,-10.511,96,238,49,64.55,100.801,16.08,546.5,1369,761.5,93.5,127.5,419,499
7,13.75,0.2505,31.1,1.98,-9.136,87,227,45.5,63.65,100.801,16.515,532,1343.5,754.5,95.5,129,419,498
7,14.25,0.246,31,1.84,-8.3745,87,206.5,40.5,63.7,100.801,16.44,487.5,1253.5,709,92,120,418,495
7,14.75,0.257,30.9,1.825,-7.6585,76,190,34,63.1,100.7,16.59,428.5,1114.5,626.5,86,110,417,492.5
7,15.25,0.25,30.9,1.885,-7.772,69,182,28,63.4,100.7,16.64,391.5,1049,583.5,81,101,413,489
7,15.75,0.246,31.05,1.86,-6.454,55.5,161,23,63.35,100.7,17,345.5,923,521.5,74,92,411,484
7,16.25,0.213,30.55,1.7,-4.886,39.5,128,20,63.55,100.7,16.265,255,736.5,426,63,77.5,408,478.5
7,16.75,0.215,30.4,1.695,-3.749,27,109.5,14.5,65.75,100.7,15.63,198,610.5,363,55,71,404.5,474.5
7,17.25,0.179,30.1,1.435,-2.352,14,86,10,67.35,100.7,14.455,122,438,260.5,42,52,402,469
7,17.75,0.157,29.4,1.195,-0.454,2.5,53,6,70.2,100.7,12.76,54,290,167,29,37,398,463
7,18.25,0.126,28.55,0.95,1.182,-3,28,2,75.15,100.7,10.23,1,151,83.5,15,19,395.5,454
7,18.75,0.098,27.35,0.68,1.887,-4,10,-3,82.45,100.7,6.525,-34,50,24,5,5,394,445
7,19.25,0.08,25.9,0.6,2,-4,3.5,-7,90,100.7,3.4,-50,6,2,1,1,390,436.5
7,19.75,0.082,25.05,0.55,1.7955,-2,2,-11,92.75,100.7,2.115,-50.5,0,0,0,1,387.5,432
7,20.25,0.0955,24.5,0.535,2.0235,-2,0,-13,95.1,100.7,1.525,-49,0,0,0,1,386.5,429.5
7,20.75,0.1085,24.2,0.54,2.33,-2,1,-14,96.25,100.801,1.1,-47.5,0,0,0,1,386,428.5
7,21.25,0.095,24,0.545,2.8755,-2,1,-15,97.2,100.801,0.785,-43,0,0,0,1,387,427
7,21.75,0.11,23.7,0.56,2.864,-2,0,-16.5,98.15,100.801,0.505,-40.5,0,0,0,1,386,426
7,22.25,0.0995,23.3,0.58,2.546,-2,0,-17,98.6,100.801,0.375,-38.5,0,0,0,1,389.5,424
7,22.75,0.0915,23,0.56,3.1025,-2,0,-17,98.7,100.801,0.365,-36,0,0,0,1,391,423.5
7,23.25,0.114,22.9,0.595,3.591,-3,0.5,-17,98.6,100.801,0.4,-31,0,0,0,1,392,423
7,23.75,0.1,22.7,0.58,3.546,-3,0,-18,99.1,100.801,0.24,-31,0,0,0,1,391,422
8,0.25,0.094,22.4,0.43,3.3415,-3,0,-18,99.6,100.7,0.1,-35,0,0,0,1,388,421
8,0.75,0.075,22.4,0.44,3.75,-3,0,-21,99.9,100.7,0.03,-32,0,0,0,1,387,421
8,1.25,0.101,22.2,0.47,1.864,-2,0,-21,100,100.7,0,-29,0,0,0,1,387,420
8,1.75,0.096,22,0.46,2.319,-3,0,-22,100,100.7,0,-27,0,0,0,1,388,420
8,2.25,0.099,21.9,0.44,2.9665,-2.5,0,-21,100,100.7,0,-26,0,0,0,1,388,419
8,2.75,0.0965,21.9,0.44,3.228,-2,-1,-22,100,100.7,0,-25,0,0,0,1,388,419
8,3.25,0.0815,21.8,0.5,3.296,-2,-0.5,-22,100,100.7,0,-24,0,0,0,1,389,418
8,3.75,0.0845,21.7,0.43,2.6255,-2,0,-21,100,100.7,0,-22,0,0,0,1,388,418
8,4.25,0.0895,21.5,0.43,3.012,-3,0,-21,100,100.7,0,-20,0,0,0,1,391,417
8,4.75,0.09,21.5,0.42,2.739,-2,-1,-22,100,100.7,0,-20,0,0,0,1,392,417
8,5.25,0.1025,21.5,0.44,2.637,-1,0,-22,100,100.7,0,-16,5,2,0,2,392,416
8,5.75,0.075,21.8,0.49,2.091,-1,1.5,-21,100,100.801,0,-4,43,24,4,8,395,420
8,6.25,0.093,22.5,0.58,3.182,1,13,-16,99.7,100.801,0.08,24,130,78,13,24,398,427
8,6.75,0.122,23.4,0.88,1.319,10.5,41,-7,96,100.801,1.07,75,275,163,27,42,395,435
8,7.25,0.155,24.7,1.14,-1.136,24,70,1,91,100.801,2.51,132,433,253,40,58,388,443
8,7.75,0.194,25.6,1.39,-4.227,44,96,6,85.5,100.9,4.5,202,600,357,53,75,386,452
8,8.25,0.219,26.7,1.57,-8.1245,75,132,12,81.3,100.9,6.44,284,783,467,66,90,390,462
8,8.75,0.219,27.9,1.66,-11.022,90,151,18,76.4,100.9,8.31,354,960,556,76,102,394,471
8,9.25,0.231,28.5,1.69,-11.704,100,169,26,72.9,100.9,10.13,420,1089,635,84,111,399,478
8,9.75,0.2305,29.2,1.78,-12.613,108,187,32,70.3,100.9,11.78,475,1229,704,91,121,405,482
8,10.25,0.2405,29.5,1.88,-14.0905,114,221.5,38,67.8,100.9,13.18,525,1313,767,92,128,411,488
8,10.75,0.2395,30.1,1.86,-15.454,118,238,43,66.3,100.801,13.83,562,1391,819,93,134,414,492
8,11.25,0.247,30.5,1.96,-14.84,121.5,253,46,64.2,100.801,15.29,570,1414,840,100,135,419,494
8,11.75,0.242,30.9,2.03,-13.5565,114,246,48,62.9,100.801,16.3,579,1453,820,103,135,420,494
8,12.25,0.261,31.2,2.05,-14.886,109,268,49,61.1,100.801,17.15,598,1455,839,104,138,421,500
8,12.75,0.261,31.2,2.05,-15.6585,114,292.5,47,59.8,100.7,17.35,587,1468,827,100,136,421,501
8,13.25,0.2725,31.4,1.97,-14.6585,103.5,261,42,59,100.7,18.12,550,1363,790,96,128,421,500
8,13.75,0.256,31.7,1.98,-12.999,92,241,40,58,100.7,18.5,515,1312,744,94,125,419,496
8,14.25,0.255,31.6,2.03,-13.659,92,253,36,59,100.7,18.47,488,1237,719,90,124,418,497
8,14.75,0.252,31.7,2.03,-11.772,81,217,31,59.7,100.601,18.44,435,1128,656,85,114,415,493
8,15.25,0.253,31.6,1.95,-9.818,61,193,25,58.5,100.601,18.51,369,978,567,79,100,416,490
8,15.75,0.245,31.5,1.93,-8.522,47,160,21,58.8,100.601,17.81,303,837,485,69,90,413,482
8,16.25,0.227,31.3,1.78,-5.4315,31,116,16,59.8,100.601,17.29,213,646,378,59,73,411,478
8,16.75,0.201,30.8,1.58,-2.3515,16,88,11,61.5,100.601,16.3,149,500,291,46,57,405,472
8,17.25,0.183,30.3,1.47,-0.7495,4,63,5,64.8,100.601,15.12,84,344,194,33,41,405,467
8,17.75,0.156,29.5,1.27,0.841,-2,37.5,2,69.2,100.601,12.5,20,202,119,20,25,402,460
8,18.25,0.112,28.1,0.87,1.614,-5,16,-3,76.3,100.601,8.06,-27,78,44,7,8,398,450
8,18.75,0.092,26.9,0.7,2.273,-5,7,-8,84.7,100.601,4.55,-48,14,6,1,2,395,441
8,19.25,0.078,25.7,0.56,2.41,-3,3,-13,89.8,100.7,3.38,-52,1,0,0,0,392,436
8,19.75,0.08,24.7,0.49,2.137,-3,1,-15,92.3,100.7,2.42,-51,0,0,0,1,390,433
8,20.25,0.077,24.2,0.5,3.1255,-2.5,1,-16,93.9,100.7,1.81,-48,0,0,0,1,388,430
8,20.75,0.0905,23.9,0.47,2.114,-2.5,0,-18,95.6,100.7,1.14,-45,0,0,0,1,387,428
8,21.25,0.0955,23.8,0.54,2.705,-2.5,0,-18,96.3,100.7,0.97,-43,0,0,0,1,387,426
8,21.75,0.098,23.5,0.49,2.716,-3,0,-19,97.3,100.7,0.74,-43,0,0,0,1,387,424
8,22.25,0.087,23.2,0.49,2.91,-2,0,-20,97.3,100.7,0.74,-42,0,0,0,1,387,423
8,22.75,0.089,22.9,0.42,1.887,-2,0,-21,97.8,100.7,0.48,-39,0,0,0,1,387,423
8,23.25,0.08,22.8,0.42,3.3415,-2,0,-20,98.7,100.7,0.34,-38,0,0,0,1,388,423
8,23.75,0.093,22.6,0.45,2.2165,-2,0,-21,99.1,100.7,0.22,-37,0,0,0,1,388,423
9,0.25,0.11,20.05,0.435,2.614,-4,0,-18,100,100.7,0.01,-29,0,0,0,1,370.5,407
9,0.75,0.105,20,0.43,3.2735,-4,0,-22,100,100.7,0,-27,0,0,0,1,371,406
9,1.25,0.109,19.9,0.43,3.319,-2,0,-22,100,100.7,0,-26.5,0,0,0,1,372,406
9,1.75,0.097,19.6,0.4,3.228,-2.5,0,-22,100,100.7,0,-25.5,0,0,0,1,373,405
9,2.25,0.1055,19.3,0.39,2.728,-2,0,-22,100,100.7,0,-24,0,0,0,1,374,404
9,2.75,0.116,19,0.46,2.8755,-2,0,-21,100,100.7,0,-22.5,0,0,0,1,375,403
9,3.25,0.107,18.9,0.51,3.319,-2,0,-22,100,100.7,0,-21,0,0,0,1,375,402
9,3.75,0.098,18.8,0.56,3.25,-3,0,-22,100,100.7,0,-21,0,0,0,1,376,402
9,4.25,0.0965,18.8,0.52,3.364,-4,0,-21,100,100.7,0,-20.5,0,0,0,1,378,402
9,4.75,0.096,18.6,0.51,3.205,-3,0,-21,100,100.7,0,-20,0,0,0,1,379,401
9,5.25,0.0955,18.6,0.48,3.591,-4,0,-22,100,100.801,0,-18.5,0,0,0,2,380,400
9,5.75,0.095,18.6,0.56,3.614,-4,1,-21,100,100.801,0,-12,14,6,1,3,379,402
9,6.25,0.116,18.9,0.62,3.796,-3,7,-19,99.95,100.801,0.03,6,88,48,8,17,381,406
9,6.75,0.128,20.3,0.95,2.841,5,29,-12,97.95,100.801,0.45,42,201,124,19,37,385,414
9,7.25,0.17,21.4,1.35,-0.545,14,64,-5,92.35,100.9,2.1,103.5,355,221,32,54,375,423
9,7.75,0.198,22.9,1.66,-4.499,38,98.5,0,86.75,100.9,3.77,168,494,328,43,72,364,434
9,8.25,0.225,24.1,1.91,-6.8745,62,121,4,82.25,100.9,5.5,239,645,431,53,85,364,442
9,8.75,0.241,25.1,2.03,-9.204,90.5,143,12,79,100.9,6.92,311,793,536,65,99,369,449
9,9.25,0.266,25.6,2.06,-10.613,105,161,17,74.55,100.9,8.58,361.5,941,605,74,107,372,457
9,9.75,0.266,26.5,2.11,-11.749,111,181.5,22,71.55,100.9,9.65,417.5,1062,688,84,117,376,466
9,10.25,0.282,27,2.25,-11.9085,119,203.5,27,68.9,100.9,10.94,462,1158,735,88,125,382,470
9,10.75,0.275,27.7,2.29,-12.249,119,209.5,35.5,67.2,100.801,12.24,476,1236,769.5,93,128,387.5,476.5
9,11.25,0.283,28.3,2.245,-11.988,115.5,210.5,36.5,64.3,100.801,13.58,486,1264.5,774,96,126,395,479.5
9,11.75,0.269,28.5,2.265,-11.92,122.5,224.5,37.5,63.2,100.801,14.21,500,1266,753,99.5,125,397.5,478
9,12.25,0.283,28.85,2.24,-11.704,117.5,229.5,36,61.2,100.801,15.315,492,1221,730,98.5,123.5,398,481.5
9,12.75,0.271,29,2.25,-11.113,116,234.5,36,60.25,100.7,15.56,476,1261,783,95,125,399.5,481
9,13.25,0.2925,29.2,2.29,-10.568,107,227,34,58.7,100.7,16.86,484.5,1225,740,95,123,396,482
9,13.75,0.279,29.4,2.34,-9.738,98,206,30,58.2,100.7,17.01,433,1129,690,96,118,394,481
9,14.25,0.269,29.4,2.27,-9.272,86,195,26,57.45,100.601,17.25,401,1054,630,91,110,391,478
9,14.75,0.2585,29.2,2.24,-8.045,71,169.5,22,57.95,100.601,17.26,329,923,555,75,99,390,474
9,15.25,0.2595,29.2,2.17,-6.7155,51,134.5,17,58.4,100.601,16.75,253.5,749,456,66,86,386,471
9,15.75,0.2355,28.9,2.08,-5.204,31,121,14,59.7,100.601,16.46,182,587,360,58,70,384,463
9,16.25,0.223,28.5,1.91,-3.34,14,88.5,8,59.05,100.601,15.97,108.5,440,269,45,56,381,456
9,16.75,0.186,28.1,1.52,-1.136,1,60.5,3,61.75,100.601,14.78,44,272,165,29,38.5,378,450
9,17.25,0.141,26.9,1.17,0.455,-6,30,-1,66.25,100.601,12.54,-2,146,86,16,22.5,375.5,442
9,17.75,0.087,25.5,0.83,1.364,-5,13.5,-5,73.1,100.601,9.01,-35.5,47,25.5,5,6,369,434
9,18.25,0.079,24.1,0.52,1.1595,-2,4,-9,83.65,100.601,4.84,-56.5,5,3,1,0,368,423
9,18.75,0.094,22.9,0.42,1.091,-2,1,-14,89,100.601,2.93,-58,0,0,0,1,364,418
9,19.25,0.0895,22.05,0.32,2.0115,-2,0,-15,92.1,100.6505,2.255,-56,0,0,0,1,365.5,415
9,19.75,0.098,21.45,0.36,1.83,-2,1,-16,94,100.7,1.53,-52,0,0,0,1,365,413
9,20.25,0.101,21.25,0.37,2.069,-2,0,-18,96.1,100.7,0.92,-51,0,0,0,2,367,413
9,20.75,0.1,21.1,0.42,2.2165,-2,0,-20,97.5,100.7,0.725,-48,0,0,0,2,365,411
9,21.25,0.101,20.9,0.42,2.728,-3,0,-20,97.9,100.7,0.56,-46,0,0,0,2,366.5,409
9,21.75,0.092,20.7,0.425,2.9665,-3,0,-20,98.4,100.7,0.425,-42,0,0,0,2,367,408.5
9,22.25,0.0995,20.4,0.47,2.9095,-2,0,-20,98.7,100.7,0.28,-40,0,0,0,2,367.5,407
9,22.75,0.101,20.25,0.44,2.819,-3,0,-21,99.9,100.7,0.045,-35,0,0,0,2,370,407
9,23.25,0.103,20.3,0.485,3,-3,0,-21,99.8,100.7,0.105,-33,0,0,0,2,371.5,406
9,23.75,0.102,20.25,0.54,3,-4,0,-21,99.9,100.7,0.04,-30,0,0,0,1,372,407
10,0.25,0.128,14.7,0.5,2.421,-4,1,-23,100,100.7,0,-27,0,0,0,2,345,377
10,0.75,0.118,14.5,0.51,2.387,-5,0,-26,100,100.801,0,-26,0,0,0,2,347,376
10,1.25,0.1245,14.4,0.56,2.2275,-5,0.5,-26,100,100.7,0,-25,0,0,0,2,348,375
10,1.75,0.136,14.3,0.47,1.796,-4,0,-26,100,100.801,0,-25,0,0,0,2,351,375
10,2.25,0.13,14,0.51,2.364,-3,2,-26,100,100.801,0,-23,0,0,0,2,352,375
10,2.75,0.1245,13.8,0.58,2.41,-4,1.5,-25,100,100.801,0,-22,0,0,0,2,351,374
10,3.25,0.142,13.8,0.67,2.046,-3,1,-25,100,100.801,0,-21,0,0,0,2,355,375
10,3.75,0.137,13.5,0.72,1.9665,-3,0,-24,100,100.801,0,-21,0,0,0,2,352,375
10,4.25,0.155,13.6,0.58,2.387,-4,1,-24,100,100.801,0,-20,0,0,0,2,352,374
10,4.75,0.148,13.5,0.6,2.478,-4,1,-23,100,100.801,0,-19,0,0,0,2,355,375
10,5.25,0.1235,13.4,0.66,2.6025,-4,1,-23,100,100.9,0,-20,0,0,0,1,354,375
10,5.75,0.141,13.1,0.6,2.25,-3,2,-24,100,100.9,0,-18,1,0,0,2,357,374
10,6.25,0.143,13.5,0.76,2.1255,-4,2.5,-25,100,100.9,0,-7,21,12,2,5,355,375
10,6.75,0.139,14,0.94,1.978,-1,13,-21,99.7,100.9,0.05,11,95,59,10,23,357,378
10,7.25,0.152,15.5,1.22,1,9,32,-14,96.4,100.9,0.57,53,220,133,21,41,355,387
10,7.75,0.197,16.7,1.57,-0.352,22,54,-6,91,101,1.53,106,359,239,34,57,353,395
10,8.25,0.241,17.7,1.81,-2.386,46,75,-3,84.8,101,2.81,171,496,351,46,75,347,405
10,8.75,0.2485,18.5,1.99,-3.704,76,92.5,2,79.1,101,4.09,232,634,446,57,85,345,409
10,9.25,0.2645,19.1,2.08,-5.045,95,101.5,7,75.5,101,5.19,292,746,516,65,96,351,417
10,9.75,0.2715,19.6,2.17,-5.9315,110,107.5,11,72.5,101,6.25,337,836,584,67,100,350,426
10,10.25,0.299,20.4,2.1,-6.136,129,123,15,70.2,101,7.28,372,930,599,75,104,350,432
10,10.75,0.289,21.1,2.13,-6.636,130,126,19,68,101,8.01,415,1007,676,81,110,354,436
10,11.25,0.28,21.5,2.24,-6.3515,127,134,22,66.2,100.9,8.97,438,1063,698,86,113,357,442
10,11.75,0.3,21.7,2.19,-7.613,140,147,23,64.5,100.9,10.27,438,1075,722,88,116,356,448
10,12.25,0.302,21.8,2.2,-6.9655,126,136,25,62.3,100.9,10.56,424,1059,682,88,113,359,449
10,12.75,0.288,22.3,2.16,-7.159,128,136,24,61.3,100.801,11.29,392,1018,668,93,111,350,450
10,13.25,0.283,22.6,2.13,-6.727,119,134,24,59.3,100.801,11.65,365,952,623,91,106,352,451
10,13.75,0.284,23.1,2.16,-5.727,93,123,20,58.9,100.7,11.79,327,861,550,82,98,351,449
10,14.25,0.2795,22.6,2.25,-5.34,80.5,108,17,57.2,100.7,12.02,270,761,486,74,89,350,443
10,14.75,0.267,22.9,2.13,-4.659,64,97.5,14,56.8,100.7,12.11,216,641,404,65,77,349,439
10,15.25,0.247,22.8,2.05,-3.159,43,75,10,57.9,100.7,12.08,156,497,322,51,65,344,435
10,15.75,0.215,23,1.9,-1.9995,20,58,6,60.1,100.7,11.56,93,375,236,41,49,344,427
10,16.25,0.199,22.5,1.71,-0.431,2,35,2,62.6,100.7,10.46,22,223,138,27,34,346,417
10,16.75,0.1515,21.7,1.31,0.614,-6,19,-3,65.9,100.7,8.65,-19,103,63,13,16,343,410
10,17.25,0.095,20.4,0.89,1.069,-7,7,-8,75.1,100.7,6.45,-56,26,13,2,3,340,401
