DOY2,HR2,FC,LE,H,CO2,H2O,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.615916,10.685496125,7.579251825,420.246422,11.10012355,0.6278870475,8.3716675,96.837996,85.01534475,7.19967568,6.215301775,-5.24508464250001,27.0388402,0,319.7278725,3.5013441525,337.95178
1,0.75,0.644842,9.99445331,10.422750375,420.4032625,11.352999,0.611917767,8.22801299999999,97.02226,85.017498,6.88306298,6.0212130075,-4.1283004975,27.12017175,0,316.94395,3.37631542,336.33599
1,1.25,0.643454,9.49495020499999,11.7109185999999,420.459942,10.9561939,0.594124809499999,7.91926625,97.416375,85.026832,6.4015412,6.004694545,-5.1724366,27.14116555,0.066436445,316.392972,3.4421621,335.467782
1,1.75,0.647677,9.41254656,11.940132125,420.557935,10.5710408,0.612973759999998,7.858494,96.712255,85.0237085,6.38070613,6.05512659,-5.89292674000002,27.1344161,0.0046975525,316.886766,3.60404383,337.52160925
1,2.25,0.6862085,11.559892125,8.30340015999998,421.14627,10.83215615,0.658557103,7.524216,96.97924175,85.020846,6.571381375,6.852689635,-5.40638468000001,27.267619625,0.0396756915,316.50658725,3.40619795,337.63359525
1,2.75,0.79009,12.42184835,12.52236055,421.04663,10.63535,0.711530688500001,7.251188,96.7947185,85.02385125,6.316934,7.01792294,-4.172212995,27.23704095,0.038428164,317.0543725,3.4492416,336.304755
1,3.25,0.747999,10.639857275,13.7049006,421.184993,10.3255732,0.6297837,7.192835,97.19102625,85.0229535,6.23807832,6.631075425,-4.296253145,27.278209925,0,317.4294875,3.3812852,335.247635
1,3.75,0.747011499999999,10.139983,11.7280963,421.99027375,10.5534222,0.6161697625,7.266314,96.633485,85.029524,5.7264159475,5.9281934125,-5.000227015,27.295582675,0.0331946249999998,319.70180375,3.28342174,334.32571625
1,4.25,0.891522499999999,8.22844174,9.945128525,422.26457625,10.4548638,0.562028775,6.59879000000005,96.80379925,85.019839,5.22470122,6.00904512,-4.85531196,27.6565265,0.0328218188000001,321.73089875,3.3236018,334.6505175
1,4.75,0.830973999999998,11.97053375,7.666917165,421.782251,10.5514866,0.552846006,6.4795785,97.0477525,85.0239175,5.233525645,5.9281694275,-4.83413900000001,27.6229705,0.03911515,318.3773795,3.418660825,333.0734035
1,5.25,0.6850215,12.1618043,10.7908865,420.96003,10.320368,0.576861089,6.22552049999999,96.93911875,85.0415045,4.98042411,5.453841175,-4.298400235,27.6329484,0.1085735643,318.30392425,3.38608275,331.23811725
1,5.75,0.72011125,12.6816565,12.0647185,422.13109725,10.2539694,0.497575749999999,6.25617125,97.643426,85.044152,4.904800675,4.9202055475,-4.64690846,27.448271875,0.0544647984999993,316.03105,3.2934109675,328.0093
1,6.25,0.662057999999999,11.795404,11.766022875,422.56294,10.09744483,0.5535953225,6.0106665,97.45107,85.057218,4.82476202,4.961178075,-3.475408095,27.4747526,0.1162396185,318.6709075,3.28094774,327.54543075
1,6.75,0.803613999999999,9.81834576000001,7.6381384,422.09855925,9.9293984275,0.50030186975,5.968659,97.253224,85.059119,4.71310516,4.8647818075,-1.35864941,27.694917675,0.2865430485,316.620495,3.3401038675,327.1154825
1,7.25,0.738415,10.05376182,10.047515,422.02556525,10.0104409,0.53396,5.823978,97.305767,85.096426,4.864602875,5.18696416499999,0.427386265749999,56.9503565999999,37.1695,316.5873025,5.05790605000002,327.8511275
