DOY2,HR2,CO2,H2O,FC,LE,H,USTAR,WS,U_SIGMA,V_SIGMA,W_SIGMA,PA,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_2_1_1,G_3_1_1
1,0.25,357.8749143,3.763130228,0.438812675,2.221783276,-5.620369968,0.1610645415,1.967953915,0.564355978,0.59855114,0.254932912,98.13043398,-5.783248676,-0.04247495,0.18040305,0.00170527,-2.857763,-3.2975085,-2.456825
1,0.75,357.6227917,3.797795594,0.45491,2.0343147535,-6.2752632475,0.158872417,2.019264872,0.58794518,0.597380351,0.255804043,98.12745924,-5.638808708,-0.04618336,0.1732646,0.005691327,-2.879876,-3.3207275,-2.478781
1,1.25,357.6431034,3.785004728,0.492384033,1.3629582625,-5.902424987,0.1631924725,2.0929670075,0.5706490455,0.5907595325,0.2575143035,98.12554253,-5.788730293,-0.05065243,0.18,0.00491658,-2.88556,-3.3034375,-2.439195
1,1.75,357.7894397,3.7402825235,0.4436796455,1.49233,-4.7545641175,0.1634687475,2.010617965,0.584023109,0.5929635205,0.2550379635,98.14503639,-5.98343,-0.054560435,0.1743464,-0.0014,-2.953863,-3.2899635,-2.5391
1,2.25,358.168987,3.7117409515,0.444052478,2.156129304,-5.437590933,0.154450447,1.913711742,0.557481382,0.588096312,0.245936458,98.13551356,-6.070504322,-0.05754884,0.1613696,-0.00447276,-3.09775,-3.217929,-2.543318
1,2.75,357.97323565,3.68320436,0.3905234935,1.5524016775,-4.651023137,0.1566903755,1.942400084,0.586164237,0.582900451,0.238293406,98.14923419,-6.08984,-0.05735815,0.1646065,-0.0029,-3.088581,-3.1754165,-2.498519
1,3.25,358.50121355,3.694092608,0.463626681,1.618073581,-4.286710773,0.162790867,1.96777728,0.589194467,0.565566698,0.24682,98.147418455,-6.11718,-0.06005556,0.1642,-0.00817913,-3.1998265,-3.1949455,-2.605505
1,3.75,359.2165004,3.694454039,0.457956239,1.82842528,-4.863890887,0.1568755315,1.980943347,0.54742,0.570172843,0.23988965,98.151069175,-6.2257993895,-0.05894577,0.16200815,-0.0082,-3.179827,-3.142974,-2.5531705
1,4.25,358.9767474,3.701630361,0.5093592885,1.7520693485,-4.659182649,0.16832159,2.0028936345,0.586520642,0.5774607395,0.244740857,98.142806965,-6.178575346,-0.05933998,0.1574173,-0.0136,-3.179781,-3.142154,-2.617528
1,4.75,359.1355283,3.658845094,0.495733362,1.995136988,-4.254101657,0.1653285755,2.0358885435,0.560049959,0.5814876375,0.24525115,98.134661865,-6.13013,-0.057303285,0.1523562,-0.01474902,-3.2277,-3.157929,-2.62265
1,5.25,359.3177539,3.653078628,0.486146492,1.773494465,-4.462379697,0.166933163,2.131855689,0.5692673555,0.59224382,0.26192063,98.1304157,-6.15889,-0.05903263,0.1507603,-0.011928535,-3.24087,-3.143209,-2.803861
1,5.75,359.4400169,3.692707617,0.445527663,1.960312941,-4.53825165,0.173772386,2.1479263175,0.579795697,0.5814717995,0.257255,98.160523985,-6.210328201,-0.05751968,0.1408005,-0.0147273,-3.2852305,-3.164336,-2.8540255
1,6.25,360.2057248,3.7585274415,0.4737057725,2.360987463,-4.785416111,0.1691144095,2.066728004,0.56792,0.59738,0.251932635,98.174203165,-6.251946649,-0.06944703,0.13845795,-0.021174075,-3.2538,-3.174573,-2.903858
1,6.75,360.0036019,3.683176627,0.565477996,1.651575496,-3.521625996,0.1695534305,2.047648132,0.58116,0.6005042475,0.2508968505,98.17666431,-6.235952419,-0.0671378,0.13671555,-0.016825455,-3.209942,-3.179619,-2.807811
1,7.25,359.361525,3.673654974,0.509997604,2.078061492,-3.80801,0.1669346185,2.1061175705,0.5570645085,0.5909318545,0.2485761145,98.1718533,-6.31068,-0.071105765,0.1360817,-0.016345215,-3.2503545,-3.172013,-2.829325
1,7.75,358.8620038,3.65489442,0.536497576,2.1433337585,-4.3810407095,0.169117922,2.089591556,0.574052895,0.588417148,0.253250196,98.18774226,-6.3621790585,-0.072064595,0.1364,-0.02773405,-3.297291,-3.172188,-2.924382
1,8.25,359.1470769,3.592695597,0.502434594,1.93662,-3.924128994,0.175250158,2.067178777,0.585409831,0.5770336015,0.255825205,98.19800658,-6.280340178,-0.07253148,0.1337934,-0.0268923,-3.3533,-3.159631,-2.9041105
1,8.75,359.6713526,3.646131343,0.4543778505,3.0956292945,-3.215402474,0.178936074,2.130505557,0.614174758,0.615376761,0.260909923,98.213748275,-6.2535146485,-0.06217257,0.1349,-0.02193173,-3.3075005,-3.1814135,-2.9863615
