DOY2,HR2,FC,CO2,SC,H,LE,H2O,SH,SLE,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,WS,USTAR,V_SIGMA,W_SIGMA,PA_1_1_1,PA_1_1_2,RH_1_1_1,RH_1_2_1,VPD,TA_1_1_1,TA_1_1_2,TA_1_1_3,TA_1_2_1,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_1_10_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_8_1,TS_2_9_1,TS_2_10_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,FCH4,SCH4,NEE
6,17.75,-5.59141175,352.43825,-0.6261254,-9.844174125,16.798782175,4.4416731,-9.75202725,-9.7369254,7.64351505,6.01259455,9.23063105,14.2889535,1.09009725,0.14510425,0.4721389,0.234088575,96.52509625,96.5174,15.99,16.402125,1.1332026819,5.42,0,5.8795989,6.0130341,8.9240265,0,0,4.040385,0.753325,-0.28841425,-0.38817,-0.2914713,-0.32639,-0.57394875,-0.572214,7.1058925,6.554579,3.991619642875,2.4269,1.273494642875,-0.00833928575,-0.562053375,-0.52126475,49.21,5.15478875,294.7731602375,344.7126875,97.19985,4.889,-2.737,-3.82775,-5.466174
6,18.25,-4.2543892,351.7045,-0.6057095,-14.51027,11.34016575,4.391439375,-10.73067315,-8.187366,7.4894222,5.9621958,9.4686971,13.7091315,0.95591275,0.1517493,0.453927854875,0.2463479,96.523525,96.498841,15.99475,17.0053,1.0110896648,5.005075,0,5.53121005,5.637105475,9.3881472,0,0,3.71367,0.77655,-0.27597075,-0.371091,-0.30989,-0.331312,-0.57688875,-0.5569995,7.104856875,6.450463975,4.1389875,2.46928,1.309355357125,-0.00833928575,-0.52189275,-0.578561,33.920362,4.2291173,296.9286153625,343.864175,66.53325,3.6229,-7.02625,-4.42,-4.6301405
6,18.75,-4.41874765,351.4135,-0.5693499,-27.031597,10.420454,4.419785,-8.877326,-8.474168,7.2616439,5.862993275,9.300706825,12.880825,1.2746125,0.1523438,0.399116,0.2119188772,96.54188125,96.5036275,15.94525,17.021525,1.16302623375,5.0834825,0,5.52749375,5.4877603,9.4989034,0,0,3.17975,0.77632375,-0.26073525,-0.34222525,-0.2728581,-0.350812,-0.55766,-0.56861375,6.793285375,6.326828875,4.2388625,2.492505,1.321416071375,-0.007214286,-0.496002625,-0.53898,26.26671675,3.6999925,296.09165,342.7149,65.48225,3.7306075,-4.397,-5.799,-4.63753465
6,19.25,-3.7274545,351.548,-0.463522825,-25.684244375,8.531306,4.399436125,-11.0398,-9.124056075,7.07046975,5.74807,9.03634295,12.0154,1.206925,0.1294702,0.382491,0.208383662,96.5445595,96.5181775,16.4735,17.829825,1.2036683872,4.99525,0,5.590568125,5.48920525,8.8020065,0,0,3.275205,0.82591375,-0.28613,-0.33922475,-0.269759,-0.310497,-0.58306875,-0.5611695,6.50805325,6.178299925,4.299375,2.5407975,1.336875,-0.006249999625,-0.443463125,-0.58354075,22.393952,2.5521101,295.3410203,342.3373875,45.449,2.30055,-2.6965,-2.642,-3.656646475
6,19.75,-2.6345143,350.81,-0.553249,-24.9111596,5.52634,4.597460475,-10.72925,-9.660274,6.717,5.23032865,8.6616274,11.1342,1.23475,0.126262625,0.37399845,0.19399125,96.5587055,96.511833,17.144,17.943575,1.188243754375,4.9432,0,5.5146463,5.3688622,8.637095675,0,0,3.216735,0.84055625,-0.29822975,-0.34920425,-0.278557,-0.329201,-0.59296,-0.55168375,6.181839,6.0327075,4.27575,2.548185,1.35298749975,-0.00607142825,-0.41830375,-0.389914,13.423482,1.42164865,291.1489125,340.8129875,27.14865,1.261185,-2.90875,-3.292,-2.585550125
6,20.25,-1.970379,352.14625,-0.569208,-32.625843175,5.6468575,4.7532025,-13.7570282,-8.3399175,6.56112,4.98977,8.03457655,10.24395,1.0655775,0.09977905,0.2976088576,0.1316708082,96.5543015,96.537052,17.41075,19.6573,0.904402952,4.9005875,0,5.56004695,5.369241875,8.30001975,0,0,3.33231,0.8529075,-0.2802545,-0.34354075,-0.2785286,-0.31179,-0.5953225,-0.5758045,6.003125,5.9227225,4.2542625,2.5107375,1.3145375,-0.0035357145,-0.370282875,-0.38734525,13.2826085,1.2764922,287.1133,339.25745,28.1050275,1.1046275,0.727575,-4.855,-1.9855517
6,20.75,-1.653944675,351.547,-0.4160556,-34.7937265,0.40623855,4.798416,-9.836615,-7.664273525,6.37488,4.917605,7.68544115,9.3264551,0.775288,0.05076,0.252216,0.0792942702,96.538882,96.529538,18.62075,21.7784,0.892832,4.900475,0,4.9136507,5.353805175,8.4828591,0,0,3.2733225,0.83187625,-0.27351125,-0.367274,-0.2727427,-0.30886,-0.59501875,-0.553795,5.71426775,5.849775,4.230425,2.468295,1.350678571375,-0.0035357145,-0.3113375,-0.3166297,8.9897223,0,295.7211375,338.7918125,22.15155075,1.00095,-5.566,-3.786,-1.639173325
6,21.25,-0.780037,350.54,-0.39717875,-38.24306,-4.0530392,5.03965,-11.5576,-8.29625425,6.1409125,4.831315,7.32324445,8.52368585,0.730281,0.0651,0.186647654625,0.071217615625,96.5800845,96.528649,20.4915,24.487225,0.803643555,4.9289025,0,4.84502505,5.391768125,8.16924575,0,0,3.234165,0.8516775,-0.28306975,-0.36374,-0.288445,-0.30657,-0.6131625,-0.5554205,5.3551075,5.57136405,4.2085875,2.446955,1.325191071375,-0.002410713875,-0.304035,-0.361079675,4.8329671,0,293.13875,337.825225,12.276,0.67655,-7.7355,-5.68225,-0.95486535
6,21.75,-0.301843625,351.072,-0.73014025,-47.9728,-4.073290875,4.92073,-13.7046,-9.1581125,5.92942,4.834255,7.02311395,7.88778715,0.912964,0.0377,0.1562529949,0.0665825,96.60758375,96.5281005,21.2545,26.59607525,0.795999992625,4.99715,0,4.61819515,4.852541175,8.095721,0,0,3.06657,0.82283875,-0.26077475,-0.345245,-0.279659,-0.309959,-0.6005525,-0.55093375,5.091089125,5.215275475,4.164137499625,2.458493575,1.3147875,-0.003803571375,-0.303516125,-0.36760075,1.70275355,0,289.515,335.01845,6.398650125,0.36215,-9.635,-9.867,-0.8329733
6,22.25,-0.25462875,351.71,-0.4236375,-56.069788,-21.73725,5.117768,-15.1239625,-8.94858245,5.6647,4.913875,6.1694486,7.32208905,0.7615985,0.03506,0.1540847626,0.0473692,96.61955375,96.524328,24.62675,30.218275,0.699658530625,4.6620125,0,4.21906245,4.308225875,7.7426791,0,0,2.878075,0.829285,-0.261071,-0.372458,-0.2703571,-0.301316,-0.5755025,-0.5586105,4.744107375,4.901382525,4.1631375,2.491521425,1.2816125,-0.00816071425,-0.30214375,-0.42096525,0.351214,0,286.75852,334.097905,3.112475,0.0416,-25.225,-12.755,-0.17781605
6,22.75,-0.48194,351.4575,-0.44505,-53.36552,-14.301205475,5.252934375,-13.726469,-8.692575,5.34984265,4.7231975,5.74602855,6.68004645,0.88343175,0.036225,0.133399736225,0.0350712759,96.63429375,96.526025,26.52425,33.50155,0.642340518875,4.233275,0,3.903612975,4.22134015,7.274765,0,0,2.60574,0.84398,-0.2570355,-0.38181,-0.277686,-0.301614,-0.55977125,-0.54326975,3.703882125,4.6688725,4.1515125,2.464643575,1.2793,-0.009,-0.3231775,-0.38726125,0,0,279.2047225,330.6125,0.944875,-0.1241,-20.845,-10.775,-0.2185526
6,23.25,-0.745397,354.2525,-0.474912,-54.2709625,-20.6386168,5.3119225,-12.795475,-9.111868375,5.2842375,4.475165,4.4705623,4.65063245,0.8638915,0.035905,0.1519375345,0.030137568725,96.64763625,96.527775,26.649025,36.168675,0.635373864375,4.020375,0,3.704455175,2.698909875,6.88075,0,0,2.403225,0.8510255,-0.2677455,-0.373601,-0.3044045,-0.292221,-0.57153,-0.56878,3.5061829,4.39749565,4.11719357145,2.45782355,1.28536357155,-0.00842142855,-0.314658,-0.423253,0,0,274.67791578,328.26311,0,-0.2174,-24.685,-15.825,-0.71126535
6,23.75,-0.1572212,356.835,-0.71663125,-58.528725,-14.97875,5.21086,-16.67935225,-8.8458,5.10384185,4.37008,2.5828167,1.1354167,0.9736555,0.027525,0.184662,0.034528392575,96.63655,96.51381625,30.69585,37.288,0.6525638992,3.9662,0,4.35024215,2.252542425,6.43637075,0,0,2.2005,0.8257535,-0.273132,-0.373371,-0.3293495,-0.309056,-0.55942,-0.556061,3.2878431,4.075255,4.044625,2.435245,1.28042571435,-0.00885,-0.302116,-0.3889865,0,0,273.2486970575,324.673105,0,-0.264625,-20.925,-16.425,-0.193307575
