DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
1,0.25,457.484196,11.188589,2944.7882165,1.9783905,38.42300125,-1.04065,-0.58071575,3.888877,1.8964855,0.209066,0.000224,0.58006475,0.27173725,102.482,96.3,8.215,1.7615605,15.05965125,0.45672175,8.93416675,7.2065835,9.14916675,9.4491665,9.9583335,-6.851507,0.520833,0,-0.735294,1.397059,344.293415,355.6178995
1,0.75,455.3615505,11.4841855,2993.563934,1.7753655,38.456399,-1.0247235,-1.15280675,4.61662075,1.927107,0.223573,-0.0006455,0.5478755,0.2801825,102.462,96.55,8.2125,1.6589175,14.92696925,0.43521175,8.931667,7.159167,9.15999975,9.410833,9.95166675,-6.8657265,0.520833,0,-0.718954,1.470588,344.984737,355.3455665
1,1.25,457.66222875,11.39152775,3018.772062,1.538439,35.13323775,-1.092931,-1.217814,2.7891375,2.038916,0.2235455,0.000178,0.562999,0.290286,102.46625,96.9,8.08,1.565476,14.8022,0.430122,8.89666675,7.02833325,9.13,9.409167,9.940833,-7.7583875,0.520833,0,-0.718954,1.397059,342.8035,354.553653
1,1.75,456.8212925,11.1367745,3018.658768,1.761201,37.8612955,-1.10967075,-0.852258,3.80122525,1.920146,0.207525,0.00038,0.546471,0.2770685,102.48175,96.9,8.015,1.570885,14.660296,0.46522575,8.90166675,7.05749975,9.13749975,9.41000025,9.93833325,-7.43672675,0.520833,0,-0.653595,1.323529,340.77016,353.98123
1,2.25,455.837387,11.268873,3053.31186875,1.4845795,39.964279,-1.091463,-0.263843,2.8773245,2.081856,0.219754,-0.00031975,0.584525,0.2947445,102.499,97.2,7.9925,1.4383925,14.45301575,0.49823125,8.87,7.0618335,9.1316665,9.4016665,9.933333,-6.42249,0.520833,0,-0.653595,1.323529,341.26760425,353.47879225
1,2.75,460.4742295,11.026546,3066.4250525,1.649926,36.11638875,-1.08475275,-0.83911775,3.56392625,1.9645125,0.224748,-9.8e-05,0.567711,0.29469775,102.5,97.65,7.9355,1.455213,14.574766,0.467643,8.8525,7.19275025,9.13333325,9.38999975,9.933333,-5.97369125,0.520833,0.221729,-0.588235,1.323529,342.80925,353.4530555
1,3.25,454.196181,11.016103,3053.62654525,1.73627325,38.671192,-1.07870475,-0.644611,5.90645675,1.9849055,0.2227195,1e-04,0.5672485,0.2905325,102.49875,97.9,7.57325,1.4778645,14.484526,0.443963,8.8541665,7.09683325,9.14749975,9.38666675,9.9341665,-5.10922475,0.520833,0.221729,-0.457516,1.323529,343.037692,353.216951
1,3.75,455.62723975,11.12082,3137.40232025,1.870195,32.74081,-1.06922025,-0.398802,4.4424175,1.910406,0.20503025,0.00036,0.559487,0.27696,102.49875,97.75,7.58425,1.373488,14.456773,0.44882325,8.86000025,6.9,9.1466665,9.38666675,9.94083325,-5.1106505,0.520833,0,-0.457516,1.323529,344.5326465,352.1277315
1,4.25,455.86261,10.975543,3159.511135,1.68301925,35.1199625,-1.061156,-0.714173,5.10658,1.9408175,0.207566,0.00013375,0.5790945,0.2992005,102.4885,97.95,7.3785,1.3469555,14.3060625,0.457849,8.87166675,6.74900025,9.10600025,9.374167,9.9383335,-4.47034525,0.520833,0.1108645,-0.457516,1.323529,344.546431,351.5831745
1,4.75,459.24573025,11.09112225,3249.859526,1.717038,45.2963715,-1.08536375,-0.782634,3.527588,1.80314375,0.1965595,0.000241,0.527563,0.296738,102.49275,98,7.33275,1.2663795,14.078383,0.446378,8.873333,6.55766675,9.09249975,9.36916675,9.935833,-5.08177725,0.520833,0,-0.522876,1.323529,343.1952665,351.6769445
1,5.25,462.3798085,10.91164625,3329.1940775,1.66359125,49.60376225,-1.0889385,-0.450613,4.80198125,1.841045,0.21820275,0.0005125,0.552724,0.30059825,102.499,97.95,7.29275,1.2700765,13.98545825,0.4417015,8.8608335,6.44899975,9.0958335,9.35666675,9.92749975,-4.90667125,0.520833,0,-0.522876,1.323529,343.9559975,351.6367365
1,5.75,461.191583,10.754915,3217.91479825,1.639845,35.898751,-1.1155175,-0.47733875,5.316975,1.900593,0.212019,2.45e-05,0.552397,0.30608475,102.5025,98,7.298,1.348019,14.0022095,0.42651525,8.86250025,6.394083,9.08833325,9.34916675,9.9341665,-4.08699225,0.520833,0,-0.457516,1.323529,344.018297,351.0693785
1,6.25,456.8067075,10.8169375,3132.49918025,1.760317,37.677633,-1.11546825,-0.33511725,5.87769525,1.897154,0.212732,8.7e-05,0.547969,0.290925,102.5215,98.15,7.303,1.301923,14.09849325,0.4359645,8.85416675,6.413583,9.0916665,9.35,9.92750025,-4.008683,0.520833,0.1108645,-0.457516,1.25,345.3258715,351.397392
1,6.75,455.178347,10.886412,3172.759905,1.82645325,42.09546725,-1.11546825,-0.741303,6.552612,1.99263,0.21205025,-5.75e-05,0.563179,0.2873835,102.53625,98.15,7.214,1.2727445,14.17922325,0.39478925,8.82500025,6.2134165,9.08500025,9.350833,9.92083325,-3.81772375,0.520833,0.221729,-0.392157,1.2867645,346.4199645,352.090691
1,7.25,457.317152,10.900206,3100.01433525,1.614217,40.971071,-1.1216395,-1.274261,7.84259625,1.90661025,0.206478,-0.000468,0.5914,0.3065085,102.55225,98.2,7.162,1.264107,14.13388075,0.410817,8.8375,6.07974975,9.083333,9.3533335,9.916667,-1.27845575,9.978308,0.665188,2.990196,1.838235,345.165001,351.8893715
1,7.75,461.28672475,11.1683415,3172.267613,1.525235,37.839128,-1.115064,-0.082314,6.2940825,1.824618,0.21235675,-0.00135625,0.57963925,0.2807135,102.58225,98.5,7.224,1.301244,14.04640075,0.424998,8.82583325,6.0586665,9.0716665,9.351667,9.91333325,16.49610625,78.645833,5.099778,40.6699345,6.3235295,345.8758865,352.7759735
1,8.25,459.909453,11.07886875,3105.749706,1.8303825,50.5651215,-1.076503,3.657221,14.29764,1.95050475,0.24147975,-0.006322,0.570163,0.3202335,102.5925,98.25,7.721,1.4658715,14.13958,0.486932,8.7966665,6.79800025,9.010833,9.3416665,9.90166675,66.04851575,209.430196,15.077605,115.7026145,15.955882,347.447288,355.4268575
1,8.75,459.8190375,11.381093,2966.1383365,1.911138,55.229748,-0.504647,16.748082,26.13267075,2.28626,0.2799445,-0.0182865,0.631513,0.349831,102.622,97.25,8.4725,1.877212,14.51985475,0.47823325,8.765,7.55691675,9,9.323333,9.8833335,130.768391,368.0121525,26.385809,193.72549,26.13970625,349.684053,360.7025905
1,9.25,466.08921025,11.56345925,2780.71416,1.654759,50.74358,-0.4659185,36.517758,44.5526655,2.51194425,0.30696625,-0.027182,0.6530565,0.38581275,102.635,96.2,9.31,2.5256905,15.06835875,0.51841475,8.75666675,9.4405,8.99916675,9.296667,9.879167,192.5028685,526.247289,41.019956,278.856209,37.2058825,352.557614,364.92653
1,9.75,459.322755,11.739593,2631.25230425,1.97255325,53.5399255,-0.48996875,61.62691,53.5853875,2.807434,0.33835,-0.034205,0.722402,0.426678,102.648,94,9.93,3.2120515,15.66368625,0.514304,8.78291675,11.1966665,8.998333,9.285,9.8741665,247.5793265,669.791667,54.545455,358.67647025,47.830882,354.5928185,369.263514
1,10.25,451.9748495,11.97204,2585.402408,1.7161595,54.466251,-0.41574775,88.518254,64.0899595,2.86962575,0.36757325,-0.041099,0.81034475,0.4576215,102.623,92.475,10.66,3.799521,16.27448525,0.5616415,8.80750025,12.67416675,8.984167,9.2858335,9.86750025,301.6390365,792.013889,63.5809315,424.21568625,55.20220575,354.9443765,376.7278155
