DOY2,HR2,USTAR,TA_1_1_1,WS,FC,H,LE,RH,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,H2O_1_1_1
1,0.25,0.7282,-3.20600000000001,4.973,1.20975,4.20787499999999,2.1615,95.374,385.69945,0.546,2.217475,8.95569999999999,0.37665,0.23355,5.33965,1.35615
1,0.75,0.776,-2.79755000000001,5.1032,3.28425,15.292925,11.895,95.67115,385.755775,0.518999999999999,2.302425,7.44955,0.504224999999999,0.23415,5.467275,1.3374
1,1.25,0.7394,-2.58745000000001,4.8308,1.15875,11.94975,1.8848,95.37155,385.739875,0.518999999999999,3.11144999999999,7.451,0.426549999999999,0.22675,5.59265,1.35035
1,1.75,0.7406,-2.51115000000001,4.8896,1.23325,8.78544999999998,6.15270000000001,95.46425,385.7475,0.5575,2.95335,8.023975,0.404075,0.24235,5.705025,1.3302
1,2.25,0.7702,-2.41250000000002,5.0524,0.707,11.807375,2.987,95.19965,385.776125,0.573499999999999,2.930825,4.67207499999999,0.401725,0.2225,6.008925,1.345425
1,2.75,0.71825,-2.28435000000002,4.84875,0.8285,11.77945,1.3531,94.89465,385.90495,0.5845,2.95525,7.10464999999998,0.389075,0.2441,6.03307499999999,1.3415
1,3.25,0.74775,-2.42425000000002,4.8715,1.2765,9.10780000000001,1.679775,94.8375,385.665325,0.566,3.045025,19.10735,0.56675,0.24925,6.07955,1.33265
1,3.75,0.757,-2.74135000000002,4.95075,0.24375,2.3452,3.80120000000001,94.83985,385.87585,0.546,3.051,20.82115,0.732174999999999,0.23155,6.01224999999999,1.313
1,4.25,0.738575,-2.985,4.738275,0.53785,1.0064,0.929324999999999,94.863875,386.0663,0.54125,2.80444999999999,20.5575,0.6586,0.26945,5.86505,1.4132
1,4.75,0.709075,-3.176375,4.786075,1.0295,4.27850000000003,1.960575,95.6835,386.2067,0.51875,1.88629999999999,19.876,0.725425,0.232,5.899875,1.3986
1,5.25,0.731,-3.51725,5.070725,0.911399999999998,19.72215,1.534275,96.111,386.21725,0.4875,1.96464999999999,19.3185,0.675975,0.2356,5.40215,1.362375
1,5.75,0.7494,-3.953625,5.134825,0.1858,6.87482499999999,1.2344,95.294375,386.1165,0.4775,2.00419999999999,20.5283,0.530025,0.2642,5.583275,1.352125
1,6.25,0.7538,-4.2605,4.9852,0.3175,3.899,1.509,95.525125,386.12795,0.48125,1.886175,19.812725,0.647149999999999,0.2374,5.426175,1.3265
1,6.75,0.7024,-4.680125,5.0926,0.6656,6.075175,2.82285,95.6065,386.292925,0.4575,1.89335,20.0961,0.617624999999999,0.2392,5.3789,1.341
1,7.25,0.7274,-5.360875,4.652,1.547525,7.1325,2.1489,95.1145,386.18125,0.45375,2.2461,20.15005,0.702949999999998,0.27655,5.382675,1.3522
1,7.75,0.756,-5.708125,4.4208,1.038825,19.231625,3.255475,94.231125,386.21325,0.45125,2.204475,20.03295,0.533099999999999,0.2516,5.62975,1.3505
1,8.25,0.7064,-5.876375,4.4516,0.801799999999999,3.64559999999999,5.06994999999999,94.039125,388.2626,0.47375,2.252975,21.6376,0.633,0.635949999999999,5.63835,1.3572
1,8.75,0.7112,-5.831125,4.7774,1.13880000000001,14.552,1.3345,93.919625,388.584825,0.5225,5.078675,24.253175,12.79835,5.21214999999999,12.9685,1.379
1,9.25,0.7378,-5.668125,4.7922,1.2636,22.4216,1.709,93.905625,388.241275,0.56,15.99615,62.50515,50.653725,21.84435,31.87705,1.383375
1,9.75,0.776,-5.4665,5.4432,1.9242,18.278,1.7365,93.951375,387.732675,0.61,38.514075,155.959175,110.435075,44.70115,50.22505,1.3906
1,10.25,0.833,-5.259375,5.7368,1.1098,68.4728,5.04875,94.044875,387.25955,0.68125,70.01895,273.09995,162.82205,66.1418,59.189925,1.405225
1,10.75,0.9668,-5.0085,6.0818,1.6136,133.4896,3.104,94.45675,387.398725,0.755,99.246425,377.2176,205.88055,90.42615,66.48575,1.4474
1,11.25,0.8802,-4.36,5.7046,1.5856,194.9904,4.7395,94.819375,387.22905,0.8525,121.522375,462.73025,244.105525,106.9089,70.70285,1.4705
1,11.75,0.939800000000001,-3.913625,5.95180000000001,1.2044,118.8658,7.583,94.702875,386.427125,0.98625,147.827025,518.851275,270.4319,120.1787,76.829475,1.521
1,12.25,0.921974999999999,-3.54335,5.97397499999999,0.9786,174.0946,17.7725,94.52345,386.5074,1.1185,161.0598,554.2872,284.5524,120.22175,79.6874,1.577375
1,12.75,0.9774,-3.279,5.9274,1.43120000000001,163.4368,10.11075,94.170125,386.5031,1.2525,172.73335,569.876575,298.910775,115.9853,78.5949749999999,1.59525
1,13.25,0.9128,-3.048,6.076,1.1474,165.1612,8.9965,94.298625,386.2551,1.34125,181.4067,565.078225,320.116375,110.490175,76.776475,1.646
1,13.75,0.9492,-3.1175,5.9434,0.857800000000001,127.096,6.9595,94.746875,385.8745,1.4025,176.084225,546.45275,320.30695,99.814075,70.736425,1.70025
1,14.25,0.906,-3.13575,5.9508,0.730400000000001,106.573,6.79825,94.84075,385.62275,1.41125,174.318,503.706575,320.707625,87.42145,66.75115,1.7275
1,14.75,0.8752,-3.159625,5.7302,1.689,111.2682,8.836,94.99925,385.61555,1.39875,181.1747,433.892275,328.957625,72.554825,54.626025,1.72625
1,15.25,0.8226,-3.017625,5.4854,1.2526,76.6531999999999,4.82225,94.805625,386.1389,1.3375,155.189025,348.980275,302.7727,54.8687,42.73145,1.662
1,15.75,0.854725,-3.107875,5.1137,0.916800000000003,45.756275,2.74175,94.7935,386.2511,1.2225,111.998075,236.46535,237.9656,35.10965,33.268775,1.57675
1,16.25,0.766975,-3.24125,5.280275,1.11120000000001,19.777875,3.79775,95.095,386.200475,1.165,63.560725,107.39385,159.71005,19.6175,22.83765,1.479
1,16.75,0.728999999999999,-3.435,4.84734999999998,1.4376,6.42472499999999,2.41,94.97875,386.0085,1.025,19.5589999999999,45.2094,65.5080499999999,7.30287499999999,11.5809,1.4415
