DOY2,HR2,H,LE,WS,USTAR,VPD,SW_IN,NEE,FC,CO2,SW_OUT,LW_IN,LW_OUT,NETRAD,TA,RH,H2O,CH4,FCH4,SC,SLE,SH,SCH4,PA
1,6.25,0.4782167,3.9667215,0.909912302,0.1621447,0.24902,0,0.38151285,0.37984415,441.13395,0.062453125,289.69995,294.9198,-0.878124975,-5.07190825,95.3066625,2.6645645,2078.175,3.408961,0.041642015,0.05990444,0.07714493,0.101459005,96.49298
1,6.75,0.5856915,2.0663425,1.04767532025,0.1862977,0.2495317,0,0.40742945,0.3640064,443.564875,0.0754999875,289.330925,294.5565,-0.953583225,-4.966633,95.18665,2.68512325,2076.775,5.18943325,0.02660838,0.0703973525,0.027161465,0.066237615,96.50789
1,7.25,0.16029795,3.935,0.8851901,0.20031955,0.2744115,0,0.343473925,0.358637725,440.3274,0.50612505,287.698925,293.517675,-0.18097918025,-5.1545,95.265005,2.65145675,2085.16025,4.6119455,0.016634225,0.07131379,0.22384605,0.071397375,96.55988
1,7.75,0.38863375,2.57405925,0.829951407,0.1586864,0.3103508,0,0.32881155,0.28007175,438.81035,5.83522875,287.259075,294.033725,0.819958375,-5.170942,95.401685,2.64450425,2092.30625,3.418231,0.0439179125,0.0980709,0.292000325,0.093602735,96.58684
1,8.25,0.835519725,3.53223725,0.9967569,0.1968873,0.3166766,30.1121675,0.285540225,0.3091836,442.718225,22.80075,288.29955,294.986225,6.778166,-4.5938,95.0016625,2.62359125,2097.42,4.335549,0.02584406,0.10192208,0.529748875,0.15133845,96.7026575
1,8.75,4.437035,4.62653075,1.051295,0.20064373475,0.3307149,80.4418,0.41338985,0.42525315,439.13975,48.88713,293.1617,294.8005,15.98216,-4.6974,94.85336,2.6746155,2086.389,5.392505,0.034206695,0.2257382,0.7616489,0.08210097,96.7160925
1,9.25,6.832424,6.86,1.11696025,0.1996064,0.3872812,153.8661,0.1124399,0.1894631,437.65515,86.033305,288.5985,297.53,24.94156,-4.15340875,94.64998,2.801782,2084.3435,6.017883,0.01681687,0.2097549,1.0898565,-0.000569915,96.68243
1,9.75,14.16597,7.182992,1.159909,0.217589325,0.482119325,199.33295,-0.2003059745,-0.205752425,436.355525,133.508225,290.30385,298.417025,37.99644,-4.1014835,93.890005,2.79551625,2082.77825,6.122409,0.015433475,0.338951175,1.2619175,0.12042615,96.6684775
1,10.25,20.290865,9.44897225,1.2207295,0.21532345,0.5515659,279.16345,-0.4482003,-0.469880525,436.2066,168.6989,296.258375,299.470525,47.99029,-3.648692,93.3557775,2.832784,2082.8255,5.817589,0.008049369,0.289944225,1.0394485,0.0601378075,96.648715
1,10.75,26.77654,12.3066825,1.3753580245,0.2382533,0.689167325,299.7858,-0.5973386,-0.52032265,436.21065,190.915475,294.701125,300.787975,50.48934,-3.32728875,93.0256425,2.89548925,2081.93525,4.104789,0.008730352,0.1901883,1.20754625,0.0339930625,96.6368925
1,11.25,30.95109,12.189885,1.342408,0.2592368,0.7790524,344.4553,-0.393040275,-0.360443875,433.866625,215.53245,292.17,303.2024,50.99484,-3.0693395,89.45689,2.947329,2078.317,5.89923275,-0.00087468855,0.15186015,0.95994765,0.0592482425,96.61703
1,11.75,35.3409725,12.48443,1.3232165,0.255649275,0.983765,392.0275,-0.6370161,-0.524789075,432.7682,232.05435,290.1172,303.4494,61.421495,-2.6432165,89.62833,2.93936,2080.571,6.068274,0.010653265,0.134301925,0.82274795,0.121849025,96.61668
1,12.25,31.955865,12.428295,1.376379,0.2656157,1.123003,379.06825,-0.52075745,-0.467994975,432.4737123,233.297825,292.942675,305.11495,69.5418725,-2.263233,89.122495,2.9422915,2074.19,6.67190825,0.008605821,0.191228125,0.767253575,0.055802845,96.597835
1,12.75,31.23606,13.0658,1.376264,0.258263885,1.18164225,354.32305,-0.4691610995,-0.51019405,432.468875,195.5497,294.20825,305.516075,63.39584,-2.2176,89.1133275,2.93543425,2075.2825,5.55197075,0.003101085,0.1298625,0.3370518,0.05999912,96.541315
1,13.25,28.5083075,11.575285,1.31686,0.261624955,1.372517,335.2711,-0.4460379,-0.378737975,431.84175,183.4578,294.2689,305.9334,54.069,-2.278866,88.64999,2.9542495,2074.87625,5.45580125,0.0072531125,0.08902977,0.4199295,0.047735375,96.53
1,13.75,25.7102925,12.98543,1.3975865,0.2643537,1.4346095,299.606,-0.4924442,-0.4901281,430.858325,162.2353,292.6513,306.3599,45.586,-2.3758,87.80666,2.976108,2078.42075,5.504005,0.00757204125,0.06273798,0.344721625,0.076093735,96.519765
1,14.25,21.93616,11.8153175,1.447638,0.25785334725,1.3581,265.2885,-0.26745394925,-0.293188275,431.5106,142.414,292.93875,304.274,32.82475,-2.025133,88.995,2.967743,2076.82475,5.1162215,0.014432275,0.06446425,0.30850175,0.053695175,96.509295
1,14.75,14.9,10.401545,1.42354075,0.25369315,1.35782475,200.07215,-0.3250765,-0.3165994,431.3597,100.7296225,291.479775,303.777475,18.6433125,-2.542492,88.8558325,2.98266275,2077.992,5.57600325,0.0041995535,0.088189305,0.07841381,0.06689083,96.50732
1,15.25,6.250281,8.746677,1.3488924105,0.25646024975,1.26748075,123.33735,-0.0292592775,-0.004323568,431.4176,66.9078325,290.6454,302.057375,8.22179125,-2.677254,90.015005,2.992454,2078.463,4.9975875,0.004086896,0.058243885,0.009362397,0.00172579475,96.50903
1,15.75,1.832476,8.14,1.2467235,0.23369362725,0.9566861,68.626325,0.159263775,0.167055,431.590775,31.58319,289.05505,299.81465,-0.045625025,-3.00653325,91.4758275,2.99641725,2077.52,5.093811,0.01156351,0.0447497125,-0.1685653,0.1021123,96.51403
1,16.25,-0.102656425,6.64347825,1.1802225,0.216433675,0.7139665,20.43075,0.1898562,0.184748,431.8204,15.3315,288.64295,296.3041,-4.637083,-3.3544665,92.38916,2.93194375,2075.369,5.356792,0.01362433,0.0118729895,-0.192861675,0.07306608,96.515315
1,16.75,-1.03305285,6.08,1.095842,0.2105955945,0.5776752,3.420208,0.2532511,0.2341197,431.778,3.6275415,285.0925,293.19535,-6.036,-3.6515835,93.92333,2.83490025,2081.571,6.631929,0.020899005,0.01581237,-0.27419905,0.193559,96.5181
1,17.25,-0.7290261,5.8683505,1.0689177105,0.2050352645,0.4948843,0,0.4323838,0.38,431.6678,0.105875,284.9307,292.95385,-6.4793335,-4.330692,95.106675,2.7047215,2081.0825,4.064869,0.0518165875,0.0498770975,-0.03686833,0.25950135,96.534865
1,17.75,-0.5625,3.885,1.0530579645,0.19375043075,0.4531366,0,0.4248339,0.4908138,432.360675,0.02384483,285.48225,291.54465,-6.092996,-4.556948,95.263805,2.62121575,2102.66,6.30231,0.0153678,0.0362942875,-0.006764085,0.1956982,96.58341
1,18.25,-0.37,2.9762005,1.245301771,0.216434947,0.4639305,0,0.5196843,0.440646,432.2886,0.044125,285.36325,293.141075,-5.420875,-4.710125,95.74374,2.592973,2108.99525,5.563879,0.04405415625,0.04724284875,0.0902536575,0.16765295,96.57515
1,18.75,-0.745353,5.414609,1.259406769,0.213166587,0.44433755,0,0.29454365,0.221013325,432.3228,0.0391875,285.40835,293.60015,-3.70843725,-4.77852525,95.5624875,2.5571335,2107.54,4.67857575,0.0727405125,0.05819141,0.1872714,0.1396077,96.568595
1,19.25,-0.739240075,4.3,1.3383815,0.2309263,0.4239693,0,0.4958855,0.48928605,432.295925,0.041939655,285.16365,292.1199,-3.1453355,-5.204603,95.489645,2.507626,2113.25925,4.331738,0.03636302,0.041849975,0.06951791,0.07616834,96.5688875
1,19.75,-0.4269097,4.128224,1.355091,0.234446515,0.419376125,0,0.1963517,0.2116975,433.084,0.04008929,285.5689,292.1163,-2.939018,-4.945667,95.67858,2.4833895,2101.418,4.698976,0.03632435,0.0323294,0.103677,0.0516772,96.5130175
1,20.25,-0.7122833,3.72,1.360935873,0.22612746475,0.4300254,0,0.4972924,0.4779752,435.7874637,0.04853448,286.0035,292.0159,-2.375,-5.018172,95.26209,2.5422245,2114.66125,5.312375,0.04238763,0.091143955,0.1880071,0.1198239,96.431285
1,20.75,-0.8179753,5.43190225,1.317679761,0.2335606975,0.382185,0,0.7201117,0.6267967,437.819525,0.05558332,284.2165,291.9491,-1.835083,-5.2105,95.25,2.5164245,2107.457,5.9676965,0.038950495,0.05093604,0.08307279,0.0966286875,96.3986025
1,21.25,0.63633555,7.291022,1.4087245,0.255197075,0.3976494,0,0.2524656,0.24619275,438.239525,0.04783333,287.65,292.0961,-1.217583,-5.327268,94.77499,2.505891,2100.7405,5.70191725,0.0257814075,0.0815625925,0.070732315,0.03670396,96.39599
1,21.75,1.028392675,5.4939185,1.3595973655,0.234563575,0.35171555,0,-0.0177,0.05814554,436.504275,0.04325,287.3849,291.5535,-1.095667,-5.4115,94.33668,2.5036715,2096.9045,4.9562015,0.026709405,0.07026516,0.14173055,0.22073715,96.4010775
1,22.25,0.4094337,2.55127525,1.25358071075,0.21969391125,0.36830535,0,0.6669979,0.5860395,438.3332,0.0406250075,286.1736,291.7113,-0.837823975,-5.39056975,94.39632,2.501338,2103.548,3.79876,0.0592720525,0.0429214825,0.08482583,0.091550355,96.38223
1,22.75,0.5111446,5.898908,1.418233278,0.22508597,0.368166425,0,0.6419863,0.6144823,439.4822,0.0408333325,286.34155,291.6517,-1.48364575,-5.5421415,94.6549925,2.541234,2102.952,5.130794,0.009353081,0.07316841,0.1514662,0.1041689925,96.41659
1,23.25,0.8958001,5.12,1.24424575,0.2141117,0.3752872,0,0.6141649,0.690766,438.0508,0.0370833325,286.987525,290.81645,-1.2584585,-5.4943,95.022515,2.55774725,2104.82725,3.35443625,0.0100141125,0.06178951,0.131178775,0.1418442,96.46459
1,23.75,0.8865483,4.57041,1.2448460515,0.21629925,0.3341417,0,0.6942161,0.6930992,440.4846,0.0279166675,286.447625,290.700175,-1.90281275,-5.423316,95.12419,2.569672,2104.538,5.098199,0.0206649,0.0747667175,0.06444309,0.04124186,96.43597
2,0.25,0.31003085,2.6041545,0.8165654445,0.158279203,0.3183601,0,1.630238527,1.51637175,443.2315,0.004159722,263.09795,274.04415,-4.194458,-7.31380825,88.2900075,1.9552085,2139.241,11.49477275,0.08454634,0.02106434,0.094435185,0.08939966,96.5716
2,0.75,-0.3975325,0.81,0.798231007,0.167027496,0.342971225,0,0.8636838,0.697202,443.4969,0.0054791675,266.910375,271.80185,-3.21184725,-7.20989925,88.9399875,2.0513125,2122.756,2.7791835,0.04898389,0.09340676,0.220937975,0.12831325,96.5412675
2,1.25,0.251995505,0.876689475,0.93002269,0.1735121415,0.3482887,0,1.337797672,1.34,442.4485,0.0134166675,264.95105,272.1982,-1.871229,-7.1454005,88.7983325,2.113301,2124.30625,6.00116275,0.0485260325,0.01158490775,0.14098195,0.209474225,96.5426525
2,1.75,-0.9917618,2.556127,0.971376575,0.177862841,0.3442764,0,0.85665087275,0.83593945,444.7044,0.010395833,262.733225,271.18745,-3.1907295,-7.660408,89.0458375,2.074965,2111.856,6.42335825,0.07063967,0.045597235,0.097578245,0.30266945,96.5152675
2,2.25,-0.7336037,0.29547615,0.975006832,0.1894584625,0.316412475,0,0.663622475,0.855,445.2689,0.009921875,261.87085,271.730025,-0.803307275,-8.04047975,89.3593575,1.9301875,2111.273,4.1404645,0.02236231,0.01811565,-0.0532555125,0.104343725,96.5147075
2,2.75,0.538019325,1.588281,1.016763465,0.162552,0.305029475,0,0.65304955,0.594160975,446.1414,0.005041667,263.17565,269.5483,-1.5213195,-8.1550335,90.42833,1.9851595,2119.0795,2.908326,0.089531945,0.035775255,-0.04030117,0.781674,96.5026
2,3.25,-0.5626779,1.8125745,0.9513639,0.18665498125,0.3191063,0,0.936213259,0.9014098,446.424925,0.012833335,264.9732,273.681,-0.9924446,-8.1888505,89.765005,1.97066025,2135.2235,7.414445,0.0456725825,0.0334834975,0.094583975,0.2438252,96.50455
2,3.75,0.228082425,0.6570755,0.953672628,0.17032197575,0.32391285,0,0.79897,0.8810265,446.45695,0.014875,266.1729,275.67645,-1.4012085,-7.80815,89.518325,1.9836915,2123.02325,6.765429,0.0438536675,-0.0045184545,-0.04202655,0.242586,96.498805
2,4.25,-0.4339689,0.301239775,0.8396072,0.168565348,0.3104847,0,0.888385325,0.808026675,445.764275,0.05170833,267.16715,277.261,-0.62418055,-7.4006835,89.238325,2.043557,2112.4185,4.94616075,0.07593678,0.04263021,0.2852948,0.05778631,96.515025
2,4.75,-0.1781858,0.733942925,1.110464137,0.194760902,0.292941225,0,0.945534,0.96461395,446.2144,0.04183333,262.2225,278.23735,-0.6961111,-7.3969495,89.89334,2.028035,2121.677,7.55237,0.0394321375,0.094700815,0.0681992,0.2466042,96.52942
2,5.25,0.327736125,1.8860275,1.022285087,0.2085254735,0.288141,0,0.6546079,0.61391115,445.40535,0.027763885,267.8944,277.99315,-1.322042,-7.599984,89.82833,1.996684,2119.946,4.705852,0.059166725,0.0404878625,0.1782366,0.371390075,96.54185
2,5.75,-0.8168755,0.9899044,1.085007,0.2042826795,0.3135377,0,1.006646,1.018734,446.3622,0.03541666,266.9081,280.126225,-0.95727795,-7.266216,90.48666,1.997332,2124.93025,4.6898775,0.028754155,0.0364153925,0.140006875,0.28067335,96.54011
2,6.25,0.07471857,2.5644275,1.05942325,0.1792788,0.354253575,0,0.76523531375,0.741635825,448.1448,0.0314305575,265.485,278.257675,-1.0663125,-7.656641,89.6341575,2.0423165,2112.035,4.4270695,0.06051057,0.053908705,0.19647065,0.088894525,96.541795
2,6.75,-0.32775695,2.214842,1.0617345,0.19279075,0.3142912,0,0.99941575,0.9659095,449.6179,2.55841675,268.74515,279.75825,-0.384062525,-7.22131725,90.14167,2.0418565,2113.9335,6.6115575,0.0400250725,0.06886164,0.29835785,0.384887025,96.57783
2,7.25,-2.061822,0.776950975,1.0152921,0.18039375,0.3459664,16.04751,0.952934225,0.86613595,450.99655,21.5959625,268.168075,278.0831,2.6957705,-6.9781415,90.2374875,2.05723475,2117.472,6.6671115,0.10406625,0.15627585,0.7691982,0.29168825,96.5886375
2,7.75,1.3627235,1.905242,0.97709245,0.2051898685,0.4162816,85.511455,0.9624093215,0.865680075,450.0873,70.5673575,269.551925,282.0775,19.357085,-6.4825755,88.975,2.087746,2132.497,7.589803,0.091880785,0.3059489,4.195004,0.26914405,96.5775575
2,8.25,3.675821,3.71726,1.109110388,0.2223478,0.5011659,150.45715,0.306316825,0.3641589,449.6526,124.69445,269.9482,287.1529,26.5941,-6.029233,87.90668,2.187802,2120.17075,5.8133645,0.02233115,0.5251803,4.779169,0.10608264,96.53582
2,8.75,5.42,6.553104,1.3137265,0.2207899,0.570882075,223.81065,-0.1138844155,-0.09876098,438.4883,188.510325,271.78835,287.85125,33.677335,-5.0519255,86.128005,2.3040435,2115.3495,6.262765,0.011898725,0.437399925,2.160815,0.010925288,96.4869075
2,9.25,13.4690575,7.734128,1.4351545,0.2671415,0.7219436,304.7263,-0.35773842075,-0.375921525,437.934125,249.2252,278.96415,291.022225,28.3143975,-5.2855585,84.243745,2.324978,2098.29225,5.5646275,0.019550865,0.2403561,2.008943,-0.01291925,96.41664
2,9.75,15.0655975,10.29512,1.5010905,0.27635101975,0.7562284,375.485925,-0.573248924,-0.575,437.7802,304.131075,276.8601,294.404975,40.819305,-4.575875,82.4004225,2.346841,2092.221,6.059045,0.0170936,0.20066225,1.558383,0.13575425,96.43318
2,10.25,20.7634,12.39517,1.644155,0.27621487475,1.180442,450.56625,-0.535173865,-0.54,437.535025,355.887225,274.84495,295.4607,51.874015,-3.924866,78.5699,2.3508225,2089.79775,4.7986695,0.02035644,0.1596458,1.683278,0.0937102025,96.4162125
2,10.75,26.892835,11.084505,1.797874,0.2979229,1.363258,510.150425,-0.68598950675,-0.6675,435.79155,388.585,270.6044,299.7444,63.3231525,-3.08737475,76.0943375,2.3210135,2082.60025,4.26599525,0.0109229675,0.1142685,1.457851,0.06767384,96.4243825
2,11.25,24.91485,15.18851,1.828218,0.3077168,1.497029,554.0931,-0.567178916,-0.56963515,435.339575,404.4864,272.8929,304.3274,80.25414,-2.307655,76.11724,2.381299,2080.1,4.669269,0.013101435,0.163461625,1.553957,0.0965021925,96.37859
2,11.75,30.79074,20.05,1.747259,0.2955016,1.6190195,569.23145,-0.53282845,-0.50075185,434.9911,403.1454,265.4209,305.1599,90.85058,-2.1645,74.18433,2.389633,2078.095,3.97094225,-0.00257550375,0.112247,1.12961775,0.04872073,96.37711
2,12.25,31.00427,19.71882,1.794166046,0.3101174,1.8673495,581.488125,-0.7384519,-0.7318515,434.771875,400.9027,266.1202,305.967,98.6674,-2.117766,72.08133,2.400222,2079.99675,5.13143225,0.01474011,0.11228805,1.031095,-0.00177765,96.3746
2,12.75,29.69,21.7592025,1.704347,0.31070425,2.100021,573.81755,-0.62879005,-0.6490708,434.7477,394.436275,264.016875,306.901975,97.672665,-1.6079375,70.935575,2.378222,2076.21,3.67331,0.07290307,0.0669789475,0.75179385,-0.002367585,96.3998825
2,13.25,27.37887,23.19643,1.7631605,0.3155186305,2.346721,537.1371,-0.57918595,-0.591525725,434.5408,372.1832,265.710775,308.161125,88.6777725,-1.470325,70.3142475,2.337069,2075.358,5.264021,0.0105981,0.05759793,0.6894461,0.0457042925,96.384375
2,13.75,24.41735,21.18456,1.6819121875,0.3026389,2.339679,511.6615,-0.405906035,-0.41,434.86355,342.878775,267.56075,308.1636,77.584205,-1.47163325,70.2034175,2.36331525,2073.721,4.1993405,0.00658781975,0.089775045,0.5109374,0.0151351625,96.3737925
2,14.25,21.2557875,22.097045,1.7752542575,0.30099946425,2.30361525,438.7454,-0.5518722,-0.5312208,434.722725,302.7308,268.9432,307.0479,63.9282725,-1.38069975,69.37733,2.387506,2073.28525,4.593994,-0.003418755,0.0319732275,0.30084475,0.002626888925,96.36577
2,14.75,14.59415,20.15224,1.734333537,0.304939003,2.3189085,370.30515,-0.423708225,-0.395994025,434.195175,257.83175,263.538575,304.61825,45.2238925,-1.58174975,69.45691,2.339566,2072.822,4.7904415,0.006038732,0.02143503,0.25506575,0.0588309775,96.3491825
2,15.25,9.52981575,18.144465,1.685027273,0.2896557,2.37405,308.28375,-0.19585222925,-0.188029375,434.457625,207.09865,256.731025,304.164425,34.3780475,-1.5423165,68.56812,2.34503775,2071.4435,4.33658175,0.01223987,0.048125575,0.220230375,0.0560308,96.345685
2,15.75,4.359236,17.47,1.653636729,0.28760095,2.361547,245.1161,-0.1229522015,-0.110342075,434.0975,151.191875,265.882925,299.8289,20.4805825,-1.7903415,72.8780025,2.36728625,2069.4985,4.693558,-0.002476387,0.01368306,-0.0973511625,-0.0099727255,96.3586225
2,16.25,1.57258,17.49334,1.5887445,0.2685997825,2.2439785,142.1498,-0.081607475,-0.0759322125,434.3077,81.79321,264.030725,297.395475,0.118791675,-2.37828325,74.8049125,2.334616,2070.214,5.12660825,0.003791437,0.0152927,-0.267672525,0.1170035,96.3721475
2,16.75,-2.183331,12.2079075,1.4573702405,0.266081682,1.8240185,57.767335,0.4218205,0.4377375,434.23615,34.824015,257.165575,294.54165,-9.21845775,-2.81860025,77.8229125,2.362207,2069.9195,4.318023,0.007785603,0.03907755,-0.407600025,0.0572712975,96.379065
2,17.25,-3.80288125,11.5035225,1.391191,0.23479465,1.264262,14.43144,0.756458575,0.775578675,434.1034,12.2182275,261.731525,292.223025,-16.43598,-3.794208,79.82209,2.33944225,2070.5755,4.191147,0.0221958825,0.0300828625,-0.6784064,0.04745042,96.381465
2,17.75,-2.29,7.66061525,1.2499765,0.20905432625,1.1550805,0.061620465,0.7221840475,0.7136308,434.33345,1.75629425,262.542975,289.295625,-16.932645,-4.228958,82.632495,2.332301,2073.47075,4.034541,0.02489808,0.045490935,-0.627388075,0.2299119,96.4464825
2,18.25,-1.175652,6.427494,1.16376325,0.20846589275,1.14334325,0,0.7509932,0.7144814,435.23075,-0.0052499995,260.953175,287.308925,-16.092805,-4.3801825,87.6700025,2.3023,2091.254,5.888233,0.0452406825,0.0236344175,-0.568554075,0.267525575,96.48344
2,18.75,-0.03262075,5.610214,1.05422575,0.21194775,0.98386572975,0,0.8399409105,0.811756,436.180525,-0.0168958275,257.4594,284.6461,-16.653765,-4.7881415,88.6733325,2.292968,2102.39,4.04294475,0.065583285,0.0017779,-0.509720075,0.30513925,96.49342
2,19.25,-1.16657725,6.255,1.0468425,0.20884069675,0.83957985,0,1.76113083025,1.76,437.348775,0.00644396475,249.78295,283.4342,-15.8307425,-5.5944045,88.3181475,2.229178,2143.09525,7.997121,0.05897877,-0.005923691,-0.2661039,0.7937485,96.49404
2,19.75,-1.56771,4.3578865,1.080506,0.20577235,0.9270322,0,1.12709225,1.10663525,436.6413,0.0315178625,247.4841,282.4758,-12.990825,-5.89732175,88.970545,2.202729,2135.0865,6.4687685,0.0399767725,-0.018556925,-0.2877399,0.1741685,96.51588
2,20.25,-0.446534525,3.022037,0.9108544985,0.182039225,0.76070275,0,1.003006,0.8994004,439.3460683,0.045538795,245.982425,281.909775,-12.6056375,-6.533172,89.1637875,2.174328,2128.1035,5.923221,0.06357195,-0.03389212,-0.197770575,0.71734085,96.52007
2,20.75,-0.5785478,2.922697,1.040480186,0.190897588,0.6821965,0,1.622217,1.6032665,440.7832714,0.044125,247.7888,278.357925,-10.5864175,-6.4198585,89.1475075,2.108603,2145.691,4.65600325,0.08119088,0.00076498625,-0.1545763,0.37337145,96.52571
2,21.25,-0.6040854,1.454885,0.971324806,0.182515925,0.5555313,0,1.7757407585,1.627002,441.98385,0.06308334,263.258,278.366075,-10.3557725,-6.59140825,88.90583,2.111238,2190.663,4.830446,0.037255825,-0.01053052,-0.13223155,0.360678525,96.57304
2,21.75,0.5053155,1.785,0.959414179,0.1773214765,0.512471146,0,1.056006,1.175205,441.3763,0.003541667,261.8664,277.0545,-7.91885475,-6.6690415,89.0733325,2.059894,2188.1235,7.540753,0.0580503975,-0.02166756,-0.08074605,0.5140369,96.59737
2,22.25,-1.52557925,1,0.962921625,0.16933913175,0.415275,0,1.306317,1.2321555,441.5171,0.023263895,257.30715,275.8471,-7.16847125,-7.12261125,88.8055575,2.010055,2171.1255,8.01222075,0.028872765,0.00607920575,-0.087448055,0.1573875,96.5975
2,22.75,-0.49112235,1.48376725,0.828940086,0.16574835,0.3808153,0,0.861906,0.909953175,441.398725,0.0180833325,263.209275,276.27195,-7.10022975,-7.309733,88.93334,2.040993,2173.093,6.1138445,0.0480367175,0.018974635,0.031879785,0.2044884,96.60258
2,23.25,0.5388913,0.1952022675,0.87349274825,0.17995641375,0.3553936,0,0.79903345,0.7842302,443.03795,0.009312498,261.9127,275.481625,-5.7987295,-7.37420025,88.32625,2.049977,2158.449,6.414987,0.04969223,0.00360692875,-0.005720756,0.2337292,96.60724
2,23.75,-0.130786,2.147616,0.7220987,0.18128433425,0.3481584,0,0.897747792,1.02661025,444.626325,-0.01079861,262.2855,275.633425,-5.66964625,-7.45705825,88.09834,2.050146,2143.122,6.91541425,0.06895328,0.02118689,-0.02376112,0.1753831,96.59181
3,0.25,0.151536825,6.77,1.2590125,0.21926438225,1.079565,0,0.57565337925,0.5775063,442.3672,0.1834722,297.0022,310.57345,-2.4379165,-0.03213335,93.48667,3.282648,2094.1235,5.70895,0.07451034,0.1605463,0.01271127,0.16975525,96.45367
3,0.75,-1.06549075,7.659492,1.183907017,0.2040332,1.052226,0,0.7546936,0.7221808,440.57912625,0.170875,296.8178,311.83495,-2.464167,-0.00999170000000001,93.410005,3.1913465,2094.3795,5.3278435,0.04748124,0.0792599975,-0.0116079775,0.035270245,96.39569
3,1.25,-0.331596625,8.73321625,1.292972075,0.199934575,1.07273075,0,0.7233406,0.7265886,442.4316,0.205625,295.3872,312.50015,-2.594403,-0.03879165,92.93,3.205932,2090.653,6.3152,0.0461739275,0.08358513,0.056754745,0.1133656,96.3735
3,1.75,-0.82,10.2498225,1.19758423075,0.201205021,0.960660725,0,0.714811067,0.65,438.2816,0.188458325,296.86955,311.646225,-2.192451,-0.132775,92.7775,3.22049075,2100.51225,5.9753645,0.04229688,0.0674794975,-0.01705413,0.1483418,96.4631225
3,2.25,-0.335,7.3041875,1.183121818,0.2002118055,0.989009,0,0.958838125,0.971829425,440.180975,0.225729175,294.466175,309.6952,-1.91526075,-0.3382188,92.9041625,3.295115,2102.46625,5.420248,0.047820535,0.0191183825,-0.03171289075,0.07559397,96.48574
