DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,PA,RH,TA,VPD,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT
1,15.75,411.239475,9.8014175,2060.732224,0.600123,15.4763375,11.244216,18.154677,1.797764,0.228543,-0.0704685,0.5668975,0.2916815,17.799506,0.188471,101.91,63.81,12.88,5.55066,9.8066665,9.8,9.435,9.85,10.49,52.1161035,344.59203,24.81203
1,16.25,410.880052,9.9054945,2063.3710235,0.482978,9.7238555,0.382208,11.082205,1.583326,0.1831715,-0.046199,0.485497,0.2483485,17.5685875,0.16334,101.91,64.75,12.665,5.245292,9.8283335,9.825,9.473333,9.87,10.49,4.788732,185.867621,14.849624
1,16.75,412.514562,9.971728,2095.428096,0.417961,8.051279,-3.377593,4.4777775,1.3272535,0.1362065,-0.026108,0.377442,0.191989,17.120138,0.2188855,101.92,67.815,12.06,4.550761,9.846667,9.86,9.52,9.87,10.48,-38.086452,62.428843,5.451128
1,17.25,414.602014,9.868908,2156.742277,0.2646215,6.157711,-4.958794,0.7628235,1.151241,0.105551,-0.01593,0.3557975,0.1476565,16.373202,0.30313,101.925,73.35,11.215,3.50171,9.88,9.88,9.5358335,9.87,10.495,-59.410981,7.779886,0.56391
1,17.75,419.893323,9.796381,2251.6871355,0.541686,10.5420935,-5.092288,0.5523055,1.142703,0.103324,-0.0125225,0.362291,0.1249005,15.53908,0.33672,101.92,77.3,10.25,2.800812,9.8566665,9.85,9.513333,9.86,10.49,-61.3380285,0.178891,0
1,18.25,423.53272,9.7324285,2304.012671,0.569224,9.0724765,-4.1521275,0.5927895,1.0337825,0.106231,-0.012701,0.375114,0.121278,14.6975925,0.315172,101.925,80.3,9.43,2.392063,9.8233335,9.815,9.5,9.85,10.49,-60.56338,0,0
1,18.75,427.645457,9.637932,2333.800987,0.634878,9.7789155,-3.6848195,0.690726,0.971698,0.109374,-0.014497,0.364722,0.118728,14.410309,0.321666,101.94,83.02,8.96,1.926584,9.7683335,9.815,9.495,9.8375,10.465,-57.746479,0,0
1,19.25,429.19967,9.639679,2365.596182,0.60638,8.121876,-3.902946,0.4834745,0.937809,0.103272,-0.012468,0.377054,0.1209,13.923235,0.304153,101.96,85.3,8.56,1.720746,9.7,9.78,9.475,9.84,10.46,-58.11281,0,0
1,19.75,430.488505,9.477941,2365.473834,0.75906,12.283355,-3.386775,0.523051,0.8899485,0.0981155,-0.011622,0.355255,0.1087935,13.7964195,0.296798,101.96,86.2,8.2,1.518164,9.7,9.77,9.47,9.84,10.4425,-56.7605635,0,0
1,20.25,430.258366,9.447503,2358.5843345,0.757861,13.69028,-3.995308,0.941043,0.9447995,0.100065,-0.013605,0.3729465,0.129885,13.655824,0.286817,101.97,87.43,7.925,1.395064,9.6766665,9.765,9.473333,9.835,10.44,-54.014085,0,0
1,20.75,428.660681,9.34689,2353.582664,0.834944,11.4289075,-4.3179755,1.299559,0.921855,0.100734,-0.011969,0.372061,0.127293,13.516086,0.2863925,101.985,87.5,7.791,1.3400695,9.6283335,9.73,9.48,9.83,10.44,-55.28169,0,0
1,21.25,431.268836,9.3578535,2379.1554315,0.983182,14.4756065,-5.075739,0.63665,0.970839,0.108824,-0.013833,0.388868,0.123108,13.387763,0.29748,102,88,7.517,1.230359,9.6283335,9.73,9.466667,9.835,10.445,-55.774648,0,0
1,21.75,431.710673,9.122484,2345.013735,0.724218,14.306691,-3.672153,1.151612,0.971975,0.114532,-0.0158165,0.369473,0.1356,13.218734,0.2754895,102,88.375,7.455,1.162214,9.615,9.725,9.466667,9.8275,10.435,-54.43662,0,0
1,22.25,431.280356,9.0025755,2361.492319,0.918271,16.181173,-5.235394,1.419297,1.073294,0.12144,-0.016558,0.38639,0.140183,13.017515,0.280885,102.005,89.1,7.2855,1.1265505,9.5516665,9.725,9.47,9.8325,10.43,-50.710678,0,0
1,22.75,431.506782,9.049253,2331.491991,0.802664,12.515758,-4.348527,1.0287755,0.999792,0.118619,-0.016978,0.377877,0.153873,13.147089,0.2758475,102.02,89.43,6.951,1.0437355,9.5183335,9.715,9.473333,9.85,10.445,-50.2646925,0,0
1,23.25,431.456353,9.085966,2369.9794435,1.235077,16.154086,-5.360663,1.122432,0.984607,0.117139,-0.015275,0.4244235,0.147485,13.138904,0.281697,102.03,90,6.893,1.020178,9.516667,9.67,9.485,9.83,10.45,-50.915493,0,0
1,23.75,434.518059,8.9536015,2414.672522,1.284943,16.1065795,-5.197719,1.072423,1.140357,0.1262305,-0.0203245,0.422169,0.149796,13.02382,0.2738105,102.02,90.1,6.7405,0.9732955,9.483333,9.64,9.485,9.8375,10.47,-50.458363,0,0
2,0.25,421.328385,9.473458,2073.5748775,1.187881,22.915708,-13.792734,9.639826,2.050991,0.20143,-0.0578805,0.542862,0.281017,14.718449,0.2488835,101.77,82.88,9.19,2.021149,11.303333,11.38,11.728333,11.6825,11.8,-68.938546,0,0
2,0.75,420.4502145,9.415886,2067.287949,1.096221,23.311805,-12.462906,10.5948085,1.996182,0.191978,-0.0519655,0.5218595,0.2567055,14.645859,0.253839,101.755,83,9.08,1.944678,11.3,11.37,11.74,11.6775,11.8,-69.084507,0,0
2,1.25,420.447865,9.222276,2087.254434,0.968887,24.575325,-13.611942,9.781437,1.86315,0.201109,-0.060644,0.506879,0.260975,14.491073,0.255111,101.765,84,8.89,1.817578,11.243333,11.37,11.7375,11.675,11.81,-68.838028,0,0
2,1.75,421.646222,9.144303,2092.7386405,1.2412035,25.366505,-15.535322,10.4080085,1.82673,0.196774,-0.0534145,0.517714,0.270411,14.403112,0.258624,101.77,84.7,8.68,1.693571,11.24,11.32,11.7333335,11.6875,11.785,-68.309859,0,0
2,2.25,421.308795,9.20987,2078.636788,1.07678,22.191612,-12.341944,11.529287,1.695601,0.181072,-0.054655,0.528147,0.2486625,14.216075,0.2479365,101.765,85.5,8.565,1.6004185,11.21,11.32,11.7266665,11.7075,11.775,-67.433349,0,0
2,2.75,420.57848,9.146465,2071.95315,1.069551,26.4046685,-10.893862,10.6295365,1.781231,0.189052,-0.053239,0.5297025,0.248365,13.990401,0.250532,101.76,85.3,8.42,1.579972,11.17,11.3,11.735,11.715,11.7675,-66.901408,0,0
2,3.25,420.982954,9.035644,2070.65229,1.047708,24.8900785,-13.120541,11.774311,1.775927,0.201684,-0.0648185,0.526074,0.255654,13.879099,0.258763,101.755,85.78,8.22,1.526681,11.14,11.24,11.715,11.7125,11.795,-69.2957745,0,0
2,3.75,420.251409,9.063678,2088.931773,1.0471375,23.52757,-9.946176,10.189864,1.574351,0.189914,-0.053901,0.50496,0.24405,13.590788,0.2551085,101.74,85.8,8.14,1.502664,11.08,11.23,11.7075,11.7225,11.805,-67.32228,0,0
2,4.25,419.634867,8.987912,2081.054346,1.044614,26.2279665,-9.675052,7.952948,1.505479,0.18552,-0.048762,0.499106,0.243561,13.631437,0.260255,101.75,86,8.1,1.494211,11.05,11.23,11.7025,11.7225,11.81,-67.9885855,0,0
2,4.75,422.187709,8.828722,2072.66087,1.246647,22.283374,-10.137254,8.533307,1.53226,0.175864,-0.045914,0.509262,0.233997,13.546611,0.268701,101.76,86.36,8,1.436285,11.033333,11.17,11.6966665,11.715,11.82,-67.0304065,0,0
2,5.25,422.490921,8.755695,2084.0552595,1.122857,22.725108,-9.667056,10.237801,1.529459,0.17338,-0.0416135,0.487307,0.2288185,13.120405,0.271396,101.775,86.96,7.8,1.384954,11.003333,11.1,11.6966665,11.7075,11.825,-66.443662,0,0
2,5.75,421.747094,8.569843,2100.358658,1.041201,23.680897,-6.770432,11.0319735,1.507511,0.17336,-0.040536,0.489432,0.22267,13.149384,0.261216,101.8,87.1,7.635,1.390452,10.983333,11.09,11.6975,11.705,11.82,-67.535211,0,0
2,6.25,423.134698,8.5017005,2085.6415705,1.085018,20.9776285,-8.461864,9.980373,1.364734,0.163554,-0.0376735,0.502591,0.215295,13.068676,0.258838,101.8,87.05,7.713,1.343677,10.96,11.05,11.6816665,11.695,11.815,-66.408451,0,0
2,6.75,422.742757,8.470242,2104.4440115,1.06535,19.4296145,-9.4384805,10.2171885,1.569298,0.166908,-0.0408605,0.5030415,0.215698,12.974837,0.265385,101.8,86.98,7.5645,1.365257,10.906667,11.01,11.6775,11.685,11.81,-64.577465,3.225806,0.18797
2,7.25,423.729719,8.570299,2107.0420195,1.044897,27.121107,-8.4627895,14.097678,1.472911,0.167952,-0.04431,0.473888,0.227997,12.906738,0.257728,101.845,86.05,7.81,1.390507,10.82,10.98,11.6366665,11.685,11.825,-34.498754,44.1938535,4.699248
2,7.75,423.070231,8.8105955,2065.462015,0.939974,29.345656,0.305153,20.573063,1.594984,0.187843,-0.0581955,0.5273495,0.255493,13.213043,0.263422,101.885,84.3,8.29,1.616615,10.78,10.96,11.565,11.64,11.76,2.5352115,150.28463,20.676692
2,8.25,421.917433,9.103328,2041.001041,0.782055,26.290697,11.63202,34.098251,1.86756,0.226741,-0.076617,0.554843,0.306897,13.800583,0.280518,101.91,81.8,9.03,2.13885,10.77,10.97,11.5183335,11.6175,11.735,43.70677,348.00759,55.827068
2,8.75,418.6679905,9.228382,2021.063248,0.8770875,26.0278775,22.558043,42.444447,2.044105,0.247161,-0.094825,0.624395,0.344174,14.450711,0.281152,101.93,77.3,9.84,2.775505,10.78,10.98,11.5091665,11.5975,11.73,117.465197,528.7053665,69.642857
2,9.25,416.463954,9.285217,2018.4583005,0.605108,23.103598,36.7316865,52.2926355,2.196631,0.279126,-0.109503,0.712509,0.353146,15.134743,0.340254,101.95,73.35,10.735,3.422457,10.83,10.99,11.466667,11.57,11.73,198.950631,705.502846,62.218045
2,9.75,415.78335,9.284943,2008.276424,0.6412995,25.454562,53.581906,59.353499,2.3140335,0.300643,-0.1267995,0.760919,0.384995,15.6981565,0.3835035,101.965,68.85,11.48,4.114597,10.86,10.99,11.483333,11.56,11.755,270.030249,857.334526,70.300752
2,10.25,413.872931,9.346593,1994.038924,0.6122375,25.296059,57.0656565,59.037296,2.4774995,0.3099005,-0.12623,0.782781,0.390081,16.453827,0.389036,101.975,65.14,12.1,4.884084,10.95,10.99,11.515,11.65,11.76,328.021682,1009.481216,76.503759
2,10.75,413.292287,9.28642,1995.5803035,0.692611,25.584248,65.614221,59.551941,2.655035,0.3132085,-0.120215,0.8326535,0.410107,17.09413,0.4355045,101.96,62.64,12.515,5.4401985,11.05,11.055,11.525,11.655,11.81,380.530447,1132.3792485,83.7406015
2,11.25,412.6497635,9.238325,1987.399288,0.794045,27.224637,75.323153,62.083099,2.5864185,0.3162715,-0.1209685,0.850214,0.395249,17.683893,0.44285,101.925,60.18,13.29,6.119269,11.185,11.07,11.525,11.6625,11.8125,414.71831,1208.586762,88.7218045
2,11.75,411.042937,9.085786,1988.2713655,0.7705275,28.3503225,80.334226,62.899272,2.523798,0.310655,-0.118093,0.8802405,0.4000295,18.077833,0.4689335,101.9,57.27,13.565,6.6846855,11.26,11.115,11.535,11.6375,11.85,434.0443795,1255.635063,92.293233
2,12.25,410.271335,9.073323,1980.08989,0.860833,29.32765,84.1043875,63.313682,2.3547235,0.318507,-0.122366,0.892294,0.397334,18.451633,0.477603,101.88,55.135,14.355,7.4958325,11.405,11.2,11.55,11.62,11.83,445.9455175,1287.666034,88.533835
2,12.75,409.593439,9.103243,1977.823116,0.622952,26.956665,76.748701,64.889758,2.469709,0.319533,-0.12085,0.900173,0.403977,18.7648285,0.4617695,101.825,53.065,14.76,7.9587245,11.4616665,11.205,11.556667,11.595,11.825,443.557128,1288.804554,77.443609
2,13.25,408.163581,9.0974285,1975.943979,0.698028,29.131543,79.271291,63.207034,2.454733,0.323162,-0.1247325,0.896491,0.400057,19.180399,0.466698,101.8,51.24,15.145,8.4267535,11.4616665,11.31,11.536667,11.65,11.87,422.320649,1248.387097,76.597744
2,13.75,407.021414,8.89843,1973.149852,0.7489615,28.318391,76.129653,65.5785425,2.5877695,0.327906,-0.130148,0.904756,0.396385,19.43142,0.425607,101.755,50.1,15.555,9.010713,11.51,11.325,11.58,11.68,11.88,381.3732395,1166.413662,69.360902
2,14.25,406.453538,9.035545,1970.34534,0.685928,26.486848,64.322635,65.3120335,2.613774,0.3190645,-0.125586,0.904436,0.395086,19.578671,0.413424,101.725,48.925,15.6,9.2163085,11.5683335,11.445,11.59,11.74,11.88,334.366197,1066.010733,63.6278195
2,14.75,406.2800295,9.043929,1968.5633715,0.69078,28.568532,59.233136,63.788075,2.651348,0.314612,-0.124895,0.856724,0.386281,19.729444,0.360901,101.71,49.225,15.82,9.336712,11.5716665,11.485,11.535,11.71,11.875,278.2950415,942.125237,58.082707
2,15.25,406.3911825,9.189413,1967.635268,0.543251,24.19996,45.8144065,56.572149,2.4857615,0.2936465,-0.106273,0.7968545,0.3665755,19.808891,0.317665,101.7,48.36,15.825,9.304536,11.735,11.575,11.52,11.76,11.86,213.694434,780.265655,50.56391
2,15.75,405.882176,9.283474,1970.2395505,0.647439,25.8733735,31.226557,48.1620875,2.475102,0.2916775,-0.1106585,0.740156,0.35926,19.9076705,0.253505,101.695,49.1,15.865,9.273357,11.8266665,11.615,11.55,11.72,11.86,141.338028,606.977084,42.481203
2,16.25,406.102098,9.487268,1972.4575535,0.5638215,21.8888605,14.633762,40.128381,2.340753,0.280126,-0.097938,0.6431175,0.325215,19.7511115,0.196267,101.695,50.37,15.59,8.924633,11.856667,11.635,11.66,11.76,11.865,59.727481,396.679317,32.988722
2,16.75,407.511009,9.735544,1978.9588005,0.673629,23.418798,1.428532,31.399717,2.0746445,0.2344875,-0.073226,0.5536095,0.2901215,19.332657,0.203918,101.68,52.67,15.345,8.4231005,11.865,11.615,11.69,11.76,11.86,1.7779185,224.50805,20.488722
2,17.25,408.3472575,9.744777,1993.863023,0.5385245,16.7305615,-4.685188,15.3480205,1.903177,0.182664,-0.049993,0.491827,0.257866,18.939261,0.2427175,101.685,57.735,14.435,7.0914335,11.8783335,11.635,11.703333,11.75,11.865,-43.591549,76.207513,8.646617
2,17.75,410.220401,9.904015,2030.712488,0.721993,15.946886,-8.777036,7.9379315,1.607217,0.144687,-0.0346355,0.452775,0.205997,18.449971,0.3130165,101.69,62.73,13.455,5.814072,11.86,11.65,11.7,11.775,11.875,-70.3552,9.677419,0.93985
2,18.25,412.07823,10.0744175,2063.883749,0.787664,15.911906,-9.380134,7.145687,1.497356,0.149648,-0.031766,0.432197,0.190065,17.5706185,0.305542,101.7,68.295,12.41,4.4692425,11.77,11.65,11.735,11.8375,11.885,-74.084507,0.189753,0
2,18.75,415.478861,10.012209,2078.1258,0.932141,21.173327,-10.230782,7.02627,1.496686,0.147924,-0.031143,0.4636305,0.1901445,17.096567,0.3016,101.7,71.74,11.78,3.7888885,11.75,11.63,11.75,11.85,11.905,-73.802817,0,0
2,19.25,418.775146,10.1462165,2099.642175,0.868089,18.346906,-9.426111,7.183635,1.506138,0.1543235,-0.0372935,0.507142,0.204913,16.640233,0.298889,101.705,74.705,11.26,3.3322435,11.74,11.64,11.715,11.83,11.88,-72.3049795,0,0
2,19.75,420.820904,10.125237,2103.165024,0.835076,18.476872,-8.872805,7.2134845,1.5491685,0.163401,-0.037742,0.488736,0.206907,16.215456,0.288116,101.72,76.605,10.835,2.940357,11.68,11.62,11.69,11.825,11.85,-71.950551,0,0
2,20.25,421.095946,10.080083,2094.5484265,0.964675,20.922183,-10.9375775,6.427432,1.721083,0.165579,-0.054307,0.470795,0.249424,15.921999,0.265897,101.725,78.1,10.635,2.8016885,11.65,11.63,11.705,11.835,11.85,-71.748248,0,0
2,20.75,419.9989045,10.0085255,2076.562521,1.239816,22.037591,-12.8947795,9.2105915,1.8376325,0.2096205,-0.058936,0.4960005,0.263426,15.8645995,0.2703385,101.74,79.14,10.345,2.6236105,11.646667,11.6,11.73,11.82,11.83,-71.6594925,0,0
2,21.25,421.5295915,9.971646,2062.400797,1.177975,21.558385,-14.791708,9.209923,1.9675615,0.194344,-0.055736,0.520405,0.2667215,15.607759,0.258799,101.76,79.8,10.24,2.526919,11.57,11.58,11.7275,11.7825,11.85,-70.915493,0,0
2,21.75,421.517094,9.921982,2073.309102,1.099873,23.160676,-15.183553,9.778662,1.994621,0.197332,-0.059236,0.512729,0.268053,15.250662,0.253829,101.77,80.88,10.16,2.413749,11.57,11.6,11.7525,11.8025,11.85,-69.880242,0,0
2,22.25,421.350377,9.894036,2078.103227,1.2011005,23.374111,-14.6848435,10.296755,1.9730835,0.2056625,-0.0625805,0.507802,0.276084,15.1396615,0.248414,101.78,80.64,9.96,2.315955,11.52,11.59,11.755,11.805,11.855,-70.492958,0,0
2,22.75,420.304111,9.904946,2087.296828,1.103224,22.042975,-14.1709185,9.114687,1.941051,0.1990875,-0.055515,0.503312,0.269289,15.0952595,0.245993,101.76,81.1,9.85,2.216879,11.486667,11.59,11.7725,11.8175,11.87,-70.1056335,0,0
2,23.25,421.1346965,9.6121565,2072.1967655,1.0812235,22.1110855,-14.8718475,10.096361,1.911512,0.20043,-0.0609775,0.527894,0.2742,14.970051,0.256338,101.75,81.72,9.72,2.164538,11.48,11.59,11.785,11.82,11.875,-69.507042,0,0
2,23.75,420.8676325,9.583012,2070.2516045,1.1364105,20.8553845,-13.796248,11.9668845,1.967731,0.2039585,-0.060498,0.543187,0.270723,14.845994,0.24455,101.75,82.7,9.47,2.104664,11.445,11.535,11.82,11.825,11.8825,-69.003845,0,0
3,0.25,417.565577,10.822172,2025.914305,1.641293,32.937424,-17.274662,19.977938,2.587106,0.281596,-0.103491,0.583913,0.357418,16.643521,0.2037935,101.63,78.48,11.17,2.678475,13.42,13.515,13.6966665,13.3475,13.165,-70.915493,0,0
3,0.75,416.5699065,10.9361095,2017.549731,1.4645945,39.3825195,-15.429337,19.101595,2.498123,0.273091,-0.093297,0.5983475,0.3427535,16.367035,0.201556,101.62,79.15,11.04,2.607141,13.341667,13.465,13.71,13.345,13.155,-69.314676,0,0
3,1.25,416.995235,10.954243,2030.858389,1.605028,37.876946,-14.774457,18.8216655,2.312255,0.239835,-0.077297,0.5440285,0.315589,16.315107,0.207814,101.62,79.91,10.94,2.578839,13.3366665,13.435,13.6966665,13.365,13.1525,-70.28169,0,0
3,1.75,418.295672,10.8632235,2041.091886,1.577546,39.639908,-14.5517485,20.284022,2.294673,0.240999,-0.081574,0.572827,0.3075995,16.032523,0.207676,101.61,80.78,10.69,2.4752285,13.2866665,13.39,13.6916665,13.3875,13.16,-70,0,0
3,2.25,417.8160275,10.638162,2038.545683,1.54723,39.492396,-13.8587445,17.18222,2.279318,0.234171,-0.072514,0.559722,0.301996,16.020568,0.210245,101.605,80.885,10.645,2.3776,13.225,13.34,13.6966665,13.385,13.1625,-69.366197,0,0
3,2.75,416.694857,10.463798,2037.8984305,1.618751,49.164305,-16.133137,19.3815935,2.27965,0.23844,-0.0767615,0.566491,0.300763,15.908498,0.2129695,101.6,81.5,10.5,2.285427,13.1816665,13.31,13.6858335,13.3925,13.1675,-70.004627,0,0
