DOY2,HR2,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_3,H2O_1_1_3,CO2_1_2_3,H2O_1_2_3,CO2_1_3_3,H2O_1_3_3,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,NETRAD
1,5.25,0.0235942512724955,-34.3224592663804,0.174400200645887,401.018912941571,0.151007449957744,412.113820995365,0.274084713508857,412.277802685031,0.193220599201064,412.080452759665,0.201177274051804,412.041573666174,0.192601981960944,0.759233801127181,-29.4516556727852,0.0440903844536604,0.6145,0.418,-28.799665,-32.9225,-31.1802625,-30.7871175,99.167413,72.6805,0.1376425,-32.86725,-30.496,-20.8675,0,-2.8225,0.275,-1.9025,138.375,174.275,204.05,215.925,-0.38,0.04,0.50225,-0.58,-0.26,-0.46375,-0.22,-0.31,-13.61175,-12.64575,-10.066,-10.2725,-9.70075,-9.023,-7.80175,-7.598,-14.6105,-13.294,-9.177,-8.361,-7.5714,-5.5026,-11.77475,-11.4385,-10.81975,-10.627,-10.03,-9.329,-8.298,-7.077,-5.9035,-13.28425,-12.434,-11.71125,-11.559,-10.698,-9.954,-8.39375,-7.9135,-15.75325,-14.1875,-12.31,-11.343,-10.79375,-9.337,-8.109,-7.03875,-9.20625,-3.86225,-60.2225
1,5.75,0.0362004051993918,-32.5088705959692,0.171065469657133,401.048188899304,0.166283243451111,412.072361436894,0.266108035355047,412.252000482765,0.19040584240706,412.515094828985,0.177956123658755,412.234573070172,0.187276469308668,0.845170710391814,-29.1680995373464,0.0467696251642234,0.9865,0.692,-28.515855,-32.488,-31.01586,-30.118665,99.138807,72.816,0.140985,-32.8935,-30.657,-20.895,0,-2.71575,0.2,-2.02,138.75,174.925,203.9,215.75,-0.39,0.04,0.52,-0.58,-0.27,-0.46375,-0.22,-0.31,-13.61075,-12.65525,-10.0675,-10.2775,-9.704,-9.025,-7.803,-7.599,-14.60525,-13.28325,-9.1765,-8.3624,-7.5726,-5.5038,-11.77575,-11.443,-10.8205,-10.62725,-10.031,-9.32975,-8.29775,-7.078,-5.9055,-13.283,-12.438,-11.71,-11.5595,-10.6985,-9.95375,-8.395,-7.9145,-15.7565,-14.1905,-12.31525,-11.341,-10.793,-9.33775,-8.111,-7.04,-9.143425,-3.84275,-61.24775
1,6.25,0.0321726412141936,-27.6114575912298,0.116991376464989,401.097575635262,0.162109644452519,412.05235504742,0.260143297985026,412.141107593548,0.227977479820787,412.317885135387,0.190661290666729,412.131840878803,0.244933684974332,1.22661984121705,-29.0761024225807,0.03884907780928,0.869,0.77,-28.35625,-32.83675,-30.9379,-29.51805,99.0909155,72.74,0.1425125,-31.73775,-30.5395,-20.925,0,-3.365,0.275,-1.8925,141.425,174.7,203.875,215.4,-0.39,0.03,0.52,-0.58,-0.26,-0.46375,-0.22,-0.31,-13.61175,-12.66525,-10.06775,-10.28225,-9.70725,-9.02725,-7.804,-7.6,-14.59975,-13.272,-9.17825,-8.3628,-7.5748,-5.5058,-11.7755,-11.44575,-10.8205,-10.62675,-10.032,-9.32975,-8.29875,-7.07975,-5.9075,-13.2815,-12.443,-11.70875,-11.5595,-10.69925,-9.9515,-8.396,-7.9155,-15.758,-14.1935,-12.3205,-11.34,-10.79325,-9.338,-8.112,-7.04175,-9.14825,-3.8427,-59.275
1,6.75,0.0222179678711115,-28.5357403009044,0.116913488739404,401.148269685573,0.141979908577002,412.046537599045,0.266976051614624,412.642015761159,0.182085785893652,412.469311003474,0.19497673969111,411.940147068182,0.255583439859881,0.972391813358017,-29.5030005794411,0.0527960080585456,0.4385,0.722,-28.3352175,-32.5685,-30.78925,-28.8368325,99.079268,72.8865,0.144035,-31.5485,-30.0205,-20.95,0,-3.505,0.2,-1.9675,143.05,177.075,203.8,215,-0.39,0.03,0.51,-0.58,-0.26,-0.47,-0.22,-0.32,-13.61175,-12.674,-10.0695,-10.28625,-9.71125,-9.0295,-7.80575,-7.601,-14.5935,-13.2655,-9.18,-8.3642,-7.576,-5.5078,-11.76625,-11.4495,-10.82025,-10.6265,-10.031,-9.3305,-8.29875,-7.081,-5.9085,-13.28175,-12.448,-11.70825,-11.55925,-10.69925,-9.9515,-8.397,-7.9175,-15.75825,-14.19425,-12.32625,-11.338,-10.79275,-9.33875,-8.113,-7.04375,-9.6884,-3.9126,-56.271
1,7.25,0.0347880718522874,-60.8036432885758,0.149102723844294,401.174244474432,0.148446391960443,412.189555148994,0.262544494489976,412.457749285943,0.214421703156856,412.215841398053,0.195969361952875,412.356541170493,0.19579479580816,0.980173717681149,-29.8481141176847,0.0329530728139506,0.434,0.772,-28.7250575,-32.66175,-30.96025,-30.11995,99.05893,72.598,0.1448925,-31.85575,-30.1635,-20.9875,0,-3.69075,0.175,-1.965,141.55,177,203.825,214.575,-0.39,0.03,0.51225,-0.58,-0.26,-0.46,-0.22,-0.31,-13.61075,-12.68325,-10.07125,-10.291,-9.71425,-9.0315,-7.807,-7.602,-14.589,-13.2605,-9.18175,-8.3646,-7.578,-5.5088,-11.75575,-11.4525,-10.82025,-10.62675,-10.03,-9.3305,-8.2995,-7.082,-5.91255,-13.29325,-12.453,-11.707,-11.56025,-10.69875,-9.95025,-8.39875,-7.91925,-15.759,-14.19725,-12.33125,-11.336,-10.793,-9.33975,-8.11475,-7.04475,-9.6929,-3.900375,-57.162
1,7.75,0.0407271314634401,-27.5041280400614,0.0993082720646221,401.181914624553,0.155845704689089,412.144955635455,0.255757111459519,412.16716869272,0.198253629413712,403.519140125288,0.208401621244454,412.31840817429,0.272186129530422,1.22822957451322,-29.8352738784669,0.0565969856770032,0.484,0.72625,-27.60767,-33.17825,-30.6442,-30.3670875,99.0674925,72.508,0.1535125,-31.908,-30.0525,-21.0125,0,-3.12975,0.25,-2.26,142.275,176.025,203.875,214.175,-0.38425,0.0375,0.5245,-0.58,-0.26,-0.46425,-0.22,-0.3125,-13.609,-12.6925,-10.07225,-10.2965,-9.7175,-9.03275,-7.808,-7.60375,-14.58375,-13.2655,-9.18275,-8.3653,-7.5794,-5.5108,-11.7455,-11.4555,-10.82025,-10.62625,-10.03,-9.33125,-8.3,-7.084,-5.91455,-13.30575,-12.458,-11.70575,-11.56,-10.69825,-9.94975,-8.4005,-7.92125,-15.7585,-14.1975,-12.337,-11.334,-10.7925,-9.3405,-8.116,-7.04675,-9.69425,-3.89395,-58.812
1,8.25,0.0318423439112061,-34.5011643498129,0.156853108756901,401.217725332992,0.142888054438725,412.047657912282,0.277501225953031,410.263304973178,0.0734156357920479,412.047902232939,0.238987371746648,412.132655762208,0.272989653041164,1.30287661020749,-30.7943659867037,0.0552515485242977,0.569,0.464,-26.72562,-33.1945,-31.0287625,-33.27502,99.0813,72.62075,0.17504,-32.40175,-30.1675,-21.045,0,-3.078,0.2,-2.1825,140.35,175.475,204,213.75,-0.38,0.0375,0.4945,-0.58,-0.26,-0.46,-0.22,-0.31,-13.6095,-12.70075,-10.074,-10.3005,-9.7215,-9.035,-7.80925,-7.60425,-14.57925,-13.2775,-9.1845,-8.3664,-7.582575,-5.5128,-11.7355,-11.45825,-10.8195,-10.62525,-10.029,-9.33125,-8.3005,-7.085,-5.916275,-13.31825,-12.462,-11.70675,-11.55975,-10.6985,-9.949,-8.401,-7.9215,-15.75725,-14.19875,-12.34325,-11.332,-10.792,-9.34075,-8.11775,-7.0485,-9.258,-3.916,-63.5605
1,8.75,0.0298056303539515,-28.8052869919622,0.208403865293803,401.179563416102,0.140955068039219,412.013547989377,0.265611796721249,412.199168573048,0.182980666622152,412.132342145226,0.203671334502586,411.951509729837,0.311799345832275,0.959070146333566,-30.800529854834,0.0432415962127308,0.608,0.4135,-26.7536,-32.93225,-31.2657,-32.4973425,99.065175,72.6875,0.16735,-32.53525,-30.6555,-21.0675,0,-3.6325,0.2,-2.0225,138.95,175.6,203.975,213.35,-0.38,0.04,0.54,-0.5735,-0.26425,-0.464,-0.22,-0.31,-13.608,-12.7085,-10.075,-10.30525,-9.72895,-9.03725,-7.81025,-7.60525,-14.573,-13.29125,-9.1855,-8.3671,-7.584025,-5.514,-11.7325,-11.46025,-10.81925,-10.62475,-10.028,-9.332,-8.30025,-7.08675,-5.91625,-13.33075,-12.468,-11.70925,-11.55875,-10.698,-9.94775,-8.40275,-7.92425,-15.7625,-14.204,-12.351,-11.329,-10.79225,-9.3415,-8.11875,-7.04975,-9.2732,-3.9101,-62.03
1,9.25,0.023549730027914,-29.8632275094455,0.137902167907444,401.166848494607,0.134978837413597,412.094599502833,0.264721259406806,412.278213246775,0.18967206214909,412.297431637374,0.226761510830266,412.359237489251,0.346635971110032,0.932296707917585,-30.6190760924455,0.0491900547472289,0.30625,0.704,-26.12313,-33.460325,-29.8778025,-33.2162125,99.07686375,72.48375,0.1673625,-32.3325,-30.24975,-21.71125,0,-3.1575,0.3,-1.97475,136.3725,177.1975,204.0775,213.1125,-0.38425,0.03,0.5125,-0.57,-0.26,-0.46375,-0.22,-0.31,-13.601075,-12.712425,-10.07565,-10.305075,-9.7285,-9.036525,-7.80995,-7.604925,-14.576325,-13.301225,-9.185475,-8.3675,-7.586025,-5.516,-11.7956,-11.569325,-10.864425,-10.6631,-10.029925,-9.3319,-8.3008,-7.0863,-5.91545,-13.4216,-12.4925,-11.7524,-11.55735,-10.69725,-9.946325,-8.40295,-7.9242,-15.755075,-14.20605,-12.56185,-11.345525,-10.79155,-9.34185,-8.118175,-7.049775,-9.301,-3.9619,-60.7325
1,9.75,0.0291940960016038,-42.3269857807242,0.142854999787035,401.156788870863,0.142493105038153,411.822825585186,0.291581268417097,411.864126294972,0.189056361907837,411.770763203429,0.19713323415532,412.243527939226,0.401542396992004,0.923399113831866,-30.4101043998413,0.0616364310365431,0.40775,0.766,-26.29395,-32.904025,-29.4436475,-33.521215,99.0847905,72.922,0.1625,-32.285,-30.25525,-21.58125,0,-3.208,0.1,-2.20675,136.52,175.965,203.9775,212.68,-0.38,0.04,0.525,-0.57,-0.26425,-0.46,-0.22,-0.31,-13.59845,-12.7185,-10.07655,-10.30985,-9.7315,-9.039525,-7.81095,-7.605925,-14.601975,-13.3137,-9.1872,-8.3689,-7.5858,-5.5178,-11.795475,-11.578325,-10.858075,-10.6602,-10.028925,-9.3319,-8.30135,-7.088075,-5.917225,-13.4259,-12.4897,-11.7522,-11.55635,-10.6967,-9.9471,-8.40395,-7.924425,-15.7568,-14.2091,-12.5664,-11.351325,-10.793425,-9.342625,-8.11995,-7.05155,-9.666,-3.8465,-60.9025
1,10.25,0.0443026304123739,-39.9569617866017,0.196695375938588,401.388018862347,0.140407020261965,411.848897128991,0.267300971555041,411.777825781505,0.202389592725488,412.189989678842,0.196285871785539,411.722422090436,0.351044571573968,1.22239276484267,-29.4163736694972,0.0377061531665475,0.56375,0.45,-26.51865,-32.9769,-29.650775,-30.52412,99.0891165,73.00225,0.1579,-31.8575,-30.49475,-21.45125,0,-2.895,0.2,-2.418,140.2825,176.545,203.955,212.3475,-0.38,0.03775,0.525,-0.57,-0.26,-0.46,-0.22,-0.31,-13.59415,-12.723025,-10.078175,-10.3144,-9.73105,-9.041525,-7.812725,-7.606925,-14.628175,-13.326175,-9.188925,-8.3696,-7.5868,-5.519,-11.7949,-11.587775,-10.852,-10.657025,-10.02795,-9.332675,-8.302125,-7.089075,-5.919225,-13.4258,-12.4869,-11.752,-11.556125,-10.69615,-9.9481,-8.40495,-7.926425,-15.7552,-14.2096,-12.56995,-11.356125,-10.796075,-9.34285,-8.121175,-7.05355,-9.6257,-3.876375,-61.8325
1,10.75,0.036469844319939,-42.6787506874978,0.152328218196992,411.738240215101,0.1420108919199,411.750575039518,0.255748084255815,412.062813236396,0.196887024991147,411.762380494194,0.216811937823238,411.755263292353,0.420418407746495,1.56348327939095,-29.973701416752,0.0339040220675504,0.643,0.67225,-26.8795,-32.48425,-29.815685,-30.82644,99.07932,73.114,0.1542475,-32.674,-30.78,-21.0075,0,-3.049,0.1,-2.325,135.4,176.075,203.85,212.1,-0.37425,0.0475,0.54225,-0.57,-0.25,-0.46,-0.22,-0.31,-13.5965,-12.72725,-10.08025,-10.32475,-9.73875,-9.0465,-7.8155,-7.61025,-14.65575,-13.3375,-9.19175,-8.3703,-7.5886,-5.521,-11.7615,-11.46775,-10.8165,-10.623,-10.025,-9.3325,-8.302825,-7.09275,-5.9225,-13.371,-12.484,-11.7185,-11.556,-10.696,-9.94975,-8.4085,-7.93025,-15.76675,-14.214,-12.3795,-11.319,-10.7985,-9.34425,-8.1245,-7.0565,-9.607125,-3.9061,-62.031
1,11.25,0.0383313122492416,-36.5307580583532,0.118017093283507,403.30728953134,0.158259646297309,412.072207320352,0.281720598134557,412.118014341779,0.201435384595951,412.132801099866,0.194179341602471,412.115002426315,0.356487838942681,0.88723177040121,-30.6325582613227,0.046463624290588,0.526,0.658,-26.43735,-32.497375,-29.6955475,-30.737305,99.07883625,73.21625,0.15875,-31.7925,-30.73325,-21.19675,0,-3.09425,0.1,-2.149,136.1325,175.2475,203.8325,212.185,-0.374,0.06,0.5675,-0.57,-0.23,-0.46,-0.22,-0.3,-13.58475,-12.727425,-10.079975,-10.3295,-9.73805,-9.04575,-7.815175,-7.60915,-14.672625,-13.33555,-9.19165,-8.37,-7.588225,-5.5225,-11.790125,-11.6049,-10.840025,-10.65095,-10.024,-9.33245,-8.3035,-7.092075,-5.922225,-13.4202,-12.491725,-11.751825,-11.5539,-10.694825,-9.949875,-8.40795,-7.929425,-15.7479,-14.205725,-12.57505,-11.36575,-10.8006,-9.344625,-8.12395,-7.05655,-9.5784,-4.052875,-62.00175
