DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,H2O_1_6_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_5_2,CO2_1_6_2,CO2_1_6_3
1,0.25,2.95392857667857,13.0301266990054,0.210389193621298,1.67296799758426,2.47636632607563,8.98336220804561,4.80981726640983,0.514281611219644,-2.71084743589421,-1.12858564749156,0.85371927739905,2.82,2.38,1.02,0.59,0.255,11.8344,11.6175,12.1873,11.8168,12.211575,11.499075,8.659175,102.364515,87.3475,4.2301,11.415,11.8925,11.86,9.73,14.25,1.2,-0.84,2.6,1,357.875,370.1,354.75,357.5,-0.05,0.22,0.38,0.2475,0.26,0.57,0.1,10.56,1.52,4.6,11.574,12.364,12.996,13.4125,13.608,14.556,14.6815,16.196,11.94775,12.262,12.59475,12.79875,12.76775,13.649,13.64575,13.377,16.5945,12.9415,12.59775,13.01725,13.38325,13.7535,13.0705,14.68875,16.36075,12.457,13.01,12.871,13.466,13.32875,13.614,13.766,14.33,14.843,9.977,11.323,11.594,11.8715,13.5685,14.988,16.504,17.48725,-3.466,-8.348,-3.47,-11.9425,9.32976068616062,12.8708324122678,13.5455273605901,13.4198429739016,13.4987915525207,15.3476365255383,14.1393399930584,423.724025411032,429.923037382251,429.197126885527,430.859211500092,429.808134772658,431.178049538046,431.910901505781,434.436936487954,439.022544473051,457.416766782267,452.533508368925
1,0.75,2.94996454975279,12.6575822019042,0.192100993421954,1.66664479390446,1.41054763763913,7.43139486142937,5.81534831127477,0.502796824408758,-3.70981386011483,-2.14706992113093,0.807040586479593,2.85,2.455,1.01,0.5925,0.24,11.7165,11.55075,12.04015,11.5759,11.959075,11.0623,8.5763,102.377385,86.71,3.927775,11.26,11.88,11.755,9.55,14.0825,1.2,-0.77,2.6,1,357.25,369,352.4,356.8,-0.05,0.22,0.39,0.24,0.26,0.58,0.1,10.41,1.6,4.525,11.535,12.3545,12.981,13.4075,13.605,14.555,14.692,16.19375,11.90975,12.279,12.57875,12.79625,12.7595,13.6725,13.64425,13.368,16.5795,12.9165,12.5735,13.021,13.39425,13.7775,13.0625,14.685,16.35325,12.437,12.971,12.844,13.449,13.32525,13.616,13.776,14.233,14.824,9.9275,11.2955,11.553,11.8915,13.56575,14.984,16.50125,17.487,-2.6755,-8.79675,-5.21625,-11.31,9.2434935151489,12.243173577997,12.5122168248667,12.4040693819992,12.7407208029639,14.5550642620009,13.8722426840451,424.25040881175,429.553429949908,428.783182757935,429.958748815368,427.218151010852,431.289187140627,431.452800467505,433.653234702469,438.988225869529,451.838770977585,450.078205143763
1,1.25,2.83386288219426,12.6210657634687,0.190662066505526,1.44519814394152,0.88851396546024,12.3006807660784,5.04114354904523,0.510792293755088,-2.04728241939182,-0.49901695404834,0.802712511599832,2.8,2.365,1.035,0.595,0.27,11.5588,11.47125,11.9348,11.518125,11.8733,11.035675,8.4544,102.354245,86.6975,3.517275,11.265,11.9125,11.8,9.82,14.0025,1.2,-0.83,2.6,0.96,359.15,368.9,353.95,356.7,-0.05,0.22,0.38,0.24,0.26,0.57,0.0825,10.33,1.6,4.515,11.461,12.3395,12.97,13.402,13.597,14.553,14.698,16.18875,11.84225,12.241,12.5615,12.76325,12.75575,13.6605,13.64125,13.352,16.5895,12.89075,12.57075,13.02525,13.3705,13.776,13.05375,14.6715,16.34825,12.422,12.968,12.821,13.443,13.28275,13.621,13.776,14.302,14.812,9.873,11.2655,11.51,11.8685,13.56275,14.981,16.49925,17.48675,-5.5555,-9.842,-4.579,-10.65,9.0703079811214,12.1702118839527,12.1428889597716,12.4724525652423,12.8624339980727,14.5576317441337,13.8829499148328,424.557094583638,430.382126110823,428.158222060404,430.812260590526,428.152207315623,431.123796959511,428.591680296903,435.245213896329,443.896883118874,457.714840658662,455.040030944177
1,1.75,2.94260451743515,12.4365329286011,0.191762986241086,1.69185074732108,0.321103076681549,11.6635307806386,12.0448655326323,0.516173951070345,-2.64791693317458,-0.382068610709377,0.818332999684813,2.85,2.445,1.0675,0.58,0.2825,11.3912,11.16825,11.6745,11.438575,11.494,10.9087,8.21885,102.345925,88.49,3.20115,11.2125,11.9575,11.77,9.02,14.33,1.3,-0.82,2.6,0.97,358.15,368.2,353.4,355.75,-0.05,0.22,0.38,0.24,0.24,0.58,0.0925,10.225,1.49,4.53,11.311,12.3215,12.96,13.395,13.605,14.553,14.6975,16.20775,11.81075,12.219,12.547,12.774,12.763,13.653,13.634,13.358,16.56425,12.85,12.518,13.029,13.364,13.779,13.046,14.66025,16.344,12.399,12.973,12.835,13.45,13.2355,13.626,13.78,14.228,14.801,9.8265,11.23525,11.469,11.861,13.56,14.977,16.4965,17.4865,-2.38,-10.252,-3.746,-10.57,9.47214530746772,12.4351824928189,13.1762854483798,13.2052589179235,13.2339585569664,15.5913360579128,14.0433661134646,425.369087440808,430.639577258797,428.575951467296,431.069354411008,430.970799705189,432.397299741277,429.832933134137,434.927885946151,440.461154033865,449.188139098961,454.833460641134
1,2.25,3.06611508198151,12.4670592833875,0.20177458922845,1.37838545214896,1.82745986174483,15.2998298552166,4.75475915451124,0.527630864735965,-3.39054709043093,0.437477403011359,0.872479665047096,2.9175,2.395,1.04,0.645,0.275,11.263625,11.079,11.475975,11.187325,11.267,10.652,7.73315,102.325205,89.87,3.1655,10.95,11.665,11.7,8.89,14.45,1.3,-0.8525,2.675,1.055,352.1,367.55,346.55,353.6,-0.04,0.23,0.39,0.24,0.25,0.58,0.0925,10.2575,1.415,4.53,11.389,12.3195,12.947,13.39,13.6,14.551,14.697,16.2205,11.8085,12.253,12.54325,12.79425,12.7495,13.639,13.6245,13.354,16.57075,12.75875,12.45,12.99175,13.36875,13.78525,13.038,14.65075,16.33575,12.381,12.958,12.752,13.458,13.239,13.631,13.785,14.267,14.805,9.771,11.174,11.426,11.853,13.675,14.973,16.4945,17.48625,-2.5875,-9.987,-3.72675,-11.24,9.0989975321576,11.6041651856218,12.7191364121681,12.2600481530679,11.8126395051324,16.0442570166015,13.7383682649217,425.49659887747,430.769847660372,429.363456739852,430.971834581564,428.71910495107,431.255624551044,430.385677263441,433.041916532407,440.600373450371,452.817942670606,447.928285298342
1,2.75,2.96340098556651,11.8863946056395,0.190332106934137,1.6310237845166,1.38515792328326,12.5568611421726,3.98279452845565,0.527583186354745,-3.05438856321308,0.389813180866981,0.884400033859408,2.975,2.39,1.065,0.6525,0.2925,10.897775,10.7185,11.344275,10.859725,11.0983,10.491025,7.10595,102.33582,89.71,3.1988,10.945,11.57,11.645,8.66,14.575,1.3,-0.8325,2.635,0.99,354,367.375,345.15,353.5,-0.04,0.22,0.38,0.24,0.24,0.58,0.085,10.235,1.365,4.4675,11.45,12.3165,12.934,13.386,13.602,14.55,14.692,16.22675,11.73975,12.28,12.55225,12.78925,12.74175,13.6055,13.61575,13.366,16.61875,12.679,12.44175,13.0505,13.347,13.769,13.02925,14.64525,16.328,12.363,12.934,12.726,13.465,13.2345,13.609,13.763,14.226,14.871,9.696,11.07375,11.384,11.8705,13.66825,14.969,16.49225,17.486,-5.45275,-9.84175,-4.9855,-11.21,8.498914109476,12.0398941076661,13.0767026915744,12.6026037231867,11.4287686254327,14.5197292768988,13.4936802951098,425.97920257213,431.95671406133,431.988126630209,432.381131455309,432.932744887664,432.547316301865,437.363074618452,434.690675178262,441.483623949557,453.284616839503,462.348012145441
1,3.25,3.08257398305881,11.4760749651876,0.191592055191411,1.73571934944898,0.942855984821684,13.2896972410349,3.21082990240006,0.545017513758943,-2.29800423915029,-0.416809463259201,0.865671843718556,2.99,2.47,1.04,0.6275,0.3025,10.6541,10.318,10.98475,10.580475,10.8009,10.625575,6.73535,102.33948,86.06,3.2094,10.92,11.61,11.595,8.54,14.0325,1.3,-0.855,2.595,0.9875,348.5,366.45,343.65,352.35,-0.04,0.2275,0.38,0.24,0.24,0.59,0.095,10.1975,1.295,4.4925,11.429,12.308,12.918,13.382,13.602,14.55,14.688,16.2135,11.7095,12.302,12.53725,12.7825,12.73875,13.57,13.60825,13.35,16.6225,12.574,12.433,13.00325,13.34025,13.7625,13.02125,14.637,16.3285,12.371,12.902,12.673,13.411,13.22225,13.561,13.751,14.231,14.862,9.6285,10.945,11.349,11.8885,13.661,14.966,16.4895,17.48575,-5.5335,-10.3045,-5.13525,-11.94,8.18843696762154,12.2003528835884,13.0124641022665,12.7892260682877,13.0647046288736,13.614982301192,13.4601756066612,426.06115157624,432.768230423985,430.184484817653,433.679300243722,430.619468964351,435.294061336023,432.609562054227,436.869430937841,442.312594839717,452.487442731897,446.852401746918
1,3.75,2.99213895268155,11.0305586134351,0.206098410044614,1.89367295786791,0.50055404636011,10.9922876323581,2.43886527634447,0.524301208310075,-1.63171866341326,-0.181988255954985,0.881107304899134,2.8925,2.425,1.05,0.6275,0.29,10.339675,10.146,10.44115,10.291475,10.4774,10.1164,7.050025,102.3575525,88.8325,3.04055,10.91,11.42,11.5325,8.44,14.1175,1.2,-0.795,2.555,1,351.1,366.1,344.45,351.8,-0.04,0.22,0.38,0.24,0.24,0.59,0.09,10.125,1.25,4.47,11.406,12.2915,12.902,13.3765,13.594,14.548,14.683,16.2085,11.67225,12.257,12.49475,12.73775,12.7305,13.586,13.60125,13.353,16.551,12.55675,12.2985,12.96475,13.35675,13.7515,13.0125,14.6315,16.328,12.383,12.896,12.643,13.377,13.2135,13.557,13.741,14.235,14.862,9.5655,10.91075,11.317,11.835,13.66575,14.962,16.4875,17.4865,-5.631,-11.10825,-9.28,-9.05,8.1009690355166,12.3416571117742,12.6923697799749,12.2698678757744,11.2719278093078,14.1469107136535,13.030576927475,426.792755688144,432.816939114428,431.71840523205,434.004318928801,430.842177669043,434.131984421477,433.024074160061,435.445478211287,439.162498798357,448.625384123951,451.273323340925
1,4.25,3.02006783355806,10.9304265978913,0.187688597109771,1.94578811063993,0.322318542318807,9.62490582078319,1.40147231666956,0.498953811946806,-1.79682635144572,0.0641912832515455,0.791440163251046,2.855,2.3925,1.055,0.5975,0.2775,10.05065,9.657,10.18815,9.9055,10.41175,9.786825,7.1521,102.348855,90.13,2.743775,10.72,11.16,11.505,8.36,14.3625,1.3,-0.735,2.515,1.03,350.3,365.625,345.55,352.55,-0.0425,0.23,0.38,0.25,0.23,0.58,0.075,10.645,1.2,4.45,11.459,12.2715,12.888,13.3685,13.569,14.545,14.684,16.20225,11.598,12.24,12.48425,12.734,12.73275,13.578,13.5865,13.354,16.5775,12.57475,12.28675,13.04225,13.35075,13.74975,13.0045,14.645,16.3255,12.348,12.885,12.624,13.383,13.223,13.557,13.709,14.238,14.837,9.397,10.88125,11.28,11.853,13.66225,14.957,16.4855,17.4855,-6.50925,-10.91725,-9.51575,-8.97,8.01848183787446,12.321199016403,12.5339878195088,12.4097021201182,12.6309504693851,14.4963187957424,13.3308956153789,426.768366952578,433.394665428619,431.610222775605,435.408431591511,432.027061750974,435.479839977384,432.923166529194,435.961599023276,440.166960930126,446.226491154793,443.163309552294
1,4.75,2.84988991919704,11.172681669083,0.212551920101278,1.61295493237872,0.400169489927283,10.4670965031379,4.57134819727763,0.464811272000438,-2.56232664934209,-0.47025023373452,0.771574215279981,2.7775,2.3375,0.925,0.5975,0.2475,9.784975,9.241,10.18065,9.5587,10.41545,9.6787,7.03765,102.36232,92.335,2.5602,10.675,11.195,11.49,8.27,13.935,1.3,-0.9475,2.475,1.035,344.5,364.575,344.5,349.15,-0.04,0.23,0.38,0.24,0.23,0.58,0.065,10.6925,1.15,4.48,11.443,12.2635,12.873,13.36,13.501,14.53,14.67,16.2115,11.5975,12.247,12.487,12.7425,12.7345,13.535,13.5655,13.345,16.518,12.55575,12.272,13.00875,13.35375,13.74925,12.99575,14.618,16.319,12.32,12.864,12.618,13.358,13.10925,13.554,13.703,14.241,14.83,9.34,10.85525,11.235,11.888,13.634,14.954,16.48275,17.48575,-6.5315,-10.94325,-6.437,-9.2,8.15670999557244,11.6632171312692,12.2265403469136,12.1116483442686,12.3851107336182,15.2261553856525,13.1047984376504,427.167166116412,434.760032362889,432.693458195099,435.031545471189,431.462153092014,435.127685182278,434.203081545832,436.552172032093,443.914901448031,450.184907806016,450.52514995301
1,5.25,2.84775723577876,10.829345563165,0.186290721936563,1.24836728738571,0.544261280796799,11.0527830769849,2.59452013575849,0.518375133609348,-2.57715877971314,-1.05168683146095,0.831141449451087,2.9375,2.4925,1.06,0.5775,0.26,9.44235,8.8425,10.04365,9.4206,10.42625,9.7939,6.572975,102.37301,92.7725,2.477,10.5925,11.22,11.205,8,13.725,1.2,-0.8825,2.4,1.04,349.4,365.425,342.15,349.3,-0.04,0.2275,0.38,0.24,0.2375,0.58,0.08,10.765,1.06,4.35,11.428,12.25,12.857,13.354,13.49,14.518,14.6565,16.20875,11.569,12.248,12.45775,12.7105,12.74,13.52875,13.47,13.385,16.5455,12.52925,12.25975,12.98475,13.34225,13.7495,12.987,14.6185,16.3185,12.296,12.865,12.613,13.364,13.138,13.557,13.67,14.235,14.817,9.2855,10.82475,11.198,11.9115,13.6275,14.949,16.48075,17.4855,-6.47625,-10.9045,-7.268,-11.81,8.36195254505589,11.8148321225223,12.2537016285234,12.1743784413268,12.0049750175274,13.1730329267442,12.675454754162,427.193008786587,434.073603116642,432.872478839548,434.431517995894,432.917856556369,435.056198704128,433.63964645042,436.079229647605,438.815303820732,445.494669225626,443.242447473347
1,5.75,3.00647169718374,10.5080850857792,0.195795389508637,1.3432505339768,0.641604200855785,8.10861575000865,3.18971806868611,0.490028643581788,-1.65852422336326,0.594098708213603,0.856508013074942,3.0125,2.54,1.06,0.6175,0.2775,9.465575,8.55875,9.83065,9.23425,10.551375,9.972425,6.07225,102.4055525,92.175,2.571225,10.5525,11.225,11.2975,7.44,14.3175,1.2,-0.765,2.325,1.03,358.8,363.4,340.85,348.7,-0.04,0.2275,0.38,0.24,0.23,0.58,0.09,10.7075,0.975,4.295,11.413,12.232,12.84,13.40525,13.492,14.518,14.645,16.206,11.56325,12.152,12.38225,12.6665,12.7365,13.5255,13.492,13.375,16.5445,12.5105,12.2525,13.0155,13.29425,13.7475,12.9785,14.6195,16.3205,12.288,12.844,12.601,13.396,13.141,13.555,13.703,14.215,14.795,9.2885,10.792,11.176,11.9255,13.63,14.944,16.478,17.48525,-6.303,-10.9225,-7.7445,-9.28,8.54815775826208,11.7269624165471,11.7540554624018,12.087238508655,11.801920813549,12.9768959725787,12.5911783657902,427.607569359576,434.4331037078,433.305989017751,434.331551960893,433.423281976477,435.242570696352,433.828161616588,436.90727588552,438.633890086879,443.886349524161,440.020705159335
1,6.25,3.00300458808683,10.532648093432,0.190028160062109,1.25494841262798,0.432374114895636,8.28853973589702,7.51087691793212,0.524622788356664,-3.1108622834982,1.63133005680574,0.842916000186189,3.125,2.67,1.15,0.61,0.28,9.295725,8.25675,9.3991,9.26665,10.599975,9.81505,5.63145,102.4310925,92.88,2.5262,10.51,11.215,11.31,7.4,15.0525,1.2,-0.705,2.25,1.07,358.9,363.725,338.25,347.75,-0.04,0.22,0.38,0.24,0.23,0.58,0.085,10.575,1.02,4.25,11.415,12.229,12.825,13.3425,13.509,14.517,14.649,16.199,11.54775,12.13,12.37575,12.68475,12.72075,13.512,13.433,13.409,16.5275,12.47875,12.2355,13.0185,13.29525,13.748,12.96975,14.6205,16.31625,12.269,12.821,12.601,13.393,13.12575,13.55,13.687,14.204,14.754,9.2805,10.76025,11.166,11.932,13.621,14.941,16.47575,17.48525,-7.98375,-12.66625,-9.853,-9.85,8.51184956377683,11.5538676674651,12.1135440421591,12.342342981768,12.2423120070086,13.0005905707902,12.5791531287276,427.37548328922,434.075532747133,431.213581348359,434.193344588852,430.875212012957,434.770739917825,430.411254346168,436.15706153798,439.095237580755,450.265139351418,447.566797943825
1,6.75,3.11775132316612,10.4444823321285,0.180544788788882,1.3480112601318,0.629614640926925,6.97466173192645,2.59813248966502,0.52470696594012,-2.9984986908387,1.25550778536393,0.86191013702828,3.0425,2.565,1.125,0.58,0.26,9.3252,8.1915,9.2269,9.14035,10.6132,9.36385,5.964625,102.443365,93.48,2.4005,10.4075,11.19,11.2075,7.73,14.775,1.2,-0.85,2.5,1.045,351.8,364.775,338.85,349.1,-0.04,0.2275,0.38,0.24,0.23,0.58,0.07,10.44,0.93,4.205,11.414,12.233,12.851,13.339,13.512,14.516,14.6485,16.19725,11.55125,12.108,12.37675,12.66025,12.70775,13.513,13.38575,13.408,16.52725,12.474,12.2325,12.88075,13.28425,13.74825,12.961,14.61575,16.3115,12.282,12.807,12.591,13.319,13.146,13.531,13.67,14.193,14.757,9.229,10.728,11.154,11.926,13.61525,14.937,16.473,17.485,-7.953,-14.0085,-9.534,-8.27,8.59220077291183,11.7037907339782,12.4661702608341,12.2085563566499,12.2052267962386,12.8901220781577,12.6229548058371,428.18040652062,434.060662695702,431.009906462708,434.975426988496,431.233720929824,435.18617112167,431.946807619052,436.154845764101,440.587431418405,452.392255225712,438.362963341807
1,7.25,3.00448925462808,10.3588110141532,0.182014919912648,1.39554044765601,0.451670575357222,6.55536034454659,1.8066056466383,0.503834004539162,-2.79644489791279,1.84763161047905,0.829726676811221,3,2.535,1.09,0.6,0.2575,9.2658,8.2115,9.425825,9.077325,10.4667,9.815175,6.02275,102.48118,92.6675,2.418375,10.265,11.265,11.27,7.59,14.5825,1.275,-0.935,2.675,1.0475,353.2,363.25,338.95,348.9,-0.01,0.25,0.41,0.25,0.24,0.58,0.075,10.675,0.775,4.175,11.403,12.2185,12.834,13.3355,13.497,14.52275,14.6535,16.221,11.51525,12.074,12.37575,12.651,12.69975,13.476,13.36125,13.405,16.566,12.48925,12.22725,12.88925,13.29025,13.76125,12.9525,14.61025,16.3095,12.291,12.793,12.601,13.378,13.1435,13.54,13.693,14.179,14.747,9.1785,10.6975,11.139,11.915,13.614,14.933,16.471,17.484,-8.4345,-11.207,-10.597,-9.33,8.1628703837812,11.6504373286066,11.5501386659418,11.8748538877623,11.664926684741,12.9806411752522,12.4209869989529,428.146283035519,435.221724448709,434.604919688042,435.477754707764,434.901915264811,435.701835957413,433.392385746953,437.091545598942,441.108120832308,447.563251990553,442.667210114101
1,7.75,2.82239743047962,10.1798612699898,0.177283014615796,1.07540182018324,0.623423353315325,7.003177664973,1.46690876068903,0.484860583716834,-3.80901063068889,1.76627266257698,0.846739772008495,2.9675,2.51,1.135,0.58,0.2575,9.13585,8.111,9.49395,8.993875,10.176825,9.808125,5.974825,102.502435,93.5175,2.18775,10.335,11.205,11.38,7.64,14.6025,3.3,1.2575,5.05,1.57,349.5,363.1,337.15,348.6,7.4375,7.62,7.3425,5.19,2.885,2.81,0.375,11.3225,3.085,5.53,11.395,12.205,12.813,13.3315,13.477,14.515,14.6415,16.19625,11.46725,12.054,12.3075,12.6445,12.67875,13.4785,13.3205,13.387,16.55275,12.439,12.208,12.7545,13.218,13.7135,12.943,14.60575,16.30325,12.307,12.781,12.603,13.362,13.148,13.539,13.675,14.182,14.744,9.1765,10.66575,11.119,11.9135,13.614,14.931,16.46825,17.48375,-9.4805,-12.486,-10.001,-8.13,8.13848674296983,12.5042052835814,11.9742625621804,12.8577538482049,12.6864379901826,13.6929452610146,13.1074625631283,428.206188552244,435.440007465985,433.280158725735,436.218533579865,432.871370068519,436.254336555073,435.056050347425,436.507454418741,441.444144521477,451.309089324357,440.79097702737
1,8.25,3.03003238675958,9.94124939465454,0.169529574673708,1.79162939918833,0.40652983110039,6.91541226990843,2.39007379277479,0.508286785731474,-2.49749551617279,7.86651573815696,0.958367465167078,2.92,2.4725,1.11,0.665,0.26,9.01465,8.213,9.461,8.994,10.0003,9.80865,5.87705,102.510125,92.39,2.1272,10.535,11.385,11.6325,8.02,14.9425,21.55,47.405,36.725,5.355,349.2,363.575,341.7,350.9,77.0925,74.6225,74.1175,40.925,22.3475,20.68,4.28,17.5375,17.48,15.41,11.406,12.194,12.826,13.3275,13.507,14.515,14.6465,16.1825,11.4455,12.031,12.32525,12.6495,12.6835,13.482,13.30125,13.352,16.53125,12.416,12.182,12.773,13.232,13.702,12.93425,14.60575,16.30275,12.311,12.764,12.6,13.345,13.1405,13.521,13.649,14.166,14.761,9.22,10.65025,11.095,11.9135,13.6015,14.926,16.46625,17.48275,-7.921,-11.875,-9.661,2.38,8.24963132046391,12.6285719873298,12.4882984176598,12.8957967012546,12.856570663275,13.9139114025128,13.3961241881488,428.938020793739,435.723367198968,435.250283164909,435.387039706411,432.862372860441,435.770468084547,435.719443707104,436.562132391118,440.77117221656,447.455162585993,446.387347903918
1,8.75,2.97688645141828,9.8477229676337,0.217705800275149,2.08752271199385,0.424812000933859,13.5526952647906,6.13995653827268,0.592765637848188,11.6723676486633,24.0629280048122,0.947159061507503,3.0775,2.6,1.23,0.6975,0.3275,9.120025,8.647,9.266525,8.97925,10.3117,10.025925,6.140375,102.5342125,91.145,2.22835,10.695,11.74,12.07,7.91,15.1425,47.425,129.615,111.125,12.195,348.7,364.425,344.75,352.5,242.43,238.4575,235.32,95.66,56.145,50.46,11.705,35.8475,36.71,32.54,11.433,12.1135,12.833,13.325,13.506,14.514,14.6535,16.189,11.5015,12.029,12.31075,12.62125,12.69725,13.49875,13.28375,13.356,16.51775,12.3955,12.1905,12.7405,13.1755,13.689,12.9255,14.605,16.30075,12.344,12.759,12.608,13.324,13.138,13.497,13.645,14.143,14.735,9.258,10.593,11.053,11.9075,13.60075,14.922,16.46325,17.48175,-7.5705,-11.737,-9.05625,45.84,8.7860905992475,12.4780848902001,12.5770382637754,12.8183661687999,12.5861724900783,13.5206612373881,13.2955406647107,429.143708317328,435.849027556086,433.383022930427,435.994605554551,435.103279804209,435.918095830868,432.11838160977,436.270386949254,438.52555915069,445.716791527165,441.480951765733
1,9.25,3.18397039839911,10.2861807438236,0.319581641834113,2.70333104161329,-0.19416943267281,24.1651515213485,10.5471436240863,0.666102366811432,39.3401327715555,28.7256360724288,1.01738771136353,3.235,2.735,1.345,0.77,0.38,9.7716,8.657,9.9564,9.6212,10.6832,10.1939,7.386425,102.5674725,88.12,2.53705,11.625,12.315,12.3225,8.59,16.1125,71.8,226.5,207.125,21.49,347,367.225,345.2,354.45,454.96,445.7125,444.965,167.875,109.1975,96.49,21.335,64.175,63.42,53.64,11.456,12.1,12.847,13.327,13.509,14.514,14.6485,16.1815,11.5785,12.041,12.32025,12.61475,12.7075,13.4975,13.26775,13.361,16.518,12.3945,12.1845,12.7845,13.1875,13.703,12.91625,14.59375,16.30175,12.389,12.773,12.614,13.31,13.1445,13.486,13.648,14.146,14.727,9.358,10.5625,11.036,11.9,13.5875,14.918,16.46125,17.48075,-7.72225,-11.072,-9.324,123.79,8.93079030140481,12.5546430766935,12.7882380851076,12.9335724238488,12.8105276168953,13.7166671289068,13.6989432426037,428.515013135945,435.226616502843,431.545514306102,435.595749048339,432.395834377507,435.331385977465,431.65592032108,435.455977855113,439.124681849185,441.037134624834,439.3985087203
1,9.75,3.51159977258063,10.5706403303171,0.371851852483111,3.4359917045082,-0.369748458571998,38.1921153778211,11.5369462391212,0.691243305356428,69.7071561393485,33.2352420425891,1.09646736357126,3.2875,2.855,1.405,0.8625,0.4,10.252975,9.653,10.349325,10.118025,10.7669,10.7495,8.27925,102.5758625,87.175,3.0575,12.2025,12.985,12.825,10.18,16.88,105.775,315.6575,305.45,30.6175,347.4,368.45,347.85,358.9,638.23,637.4625,628.515,248.225,139.1875,138.45,31.045,103.1625,95.245,104.265,11.393,12.131,12.864,13.327,13.501,14.514,14.647,16.18225,11.62875,12.07,12.3975,12.63,12.717,13.50575,13.28325,13.339,16.52075,12.4645,12.1945,12.844,13.219,13.703,12.90825,14.601,16.30275,12.461,12.748,12.646,13.267,13.1585,13.518,13.651,14.162,14.717,9.5555,10.5525,11.028,11.892,13.57925,14.913,16.4585,17.4805,-6.79875,-10.0865,-8.32025,194.13,9.27986867908544,12.7518935503297,12.8822295515416,12.9805895658913,12.8619453968827,13.7958556290186,13.780885817623,427.220794336032,432.879968153412,429.952718893251,434.062367088451,429.679966514953,433.348893331425,429.17559920952,433.102977846969,432.489298636585,434.62083923462,429.36036835774
1,10.25,3.52195598740796,10.8140180353687,0.407885202855787,2.71140582346953,-0.262619201661326,51.3502996912951,8.43101629857113,0.731147325839217,102.217670873024,32.0479910588248,1.15311479654204,3.33,2.875,1.4425,0.89,0.45,10.5748,10.293,10.6907,10.45375,11.153825,10.882925,9.473925,102.61312,84.12,3.61935,12.755,13.225,13.0825,11.3025,16.82,127.9,402.79,391.9,38.91,349.05,374.9,349.2,367.15,804.21,797.29,783.1125,412.905,244.85,154.53,39.96,151.9775,129.365,137.9275,11.437,12.2455,12.877,13.333,13.506,14.513,14.649,16.19025,11.691,12.132,12.45,12.6495,12.7245,13.5095,13.3005,13.333,16.521,12.568,12.249,12.846,13.219,13.6625,12.89975,14.61575,16.30775,12.469,12.751,12.666,13.351,13.17325,13.533,13.653,14.171,14.724,9.77,10.58175,11.029,11.8815,13.5735,14.909,16.4565,17.4795,-4.92375,-9.5745,-7.88925,268.3625,9.25445086436671,12.8572551549845,13.3570920636555,13.2961746495289,13.2839074829931,14.1389019681261,14.1106898546369,426.657361821759,431.679152821255,429.723106200338,433.175734243858,430.321818356873,432.347886711737,430.296332248632,431.4216319366,430.507189914131,432.243708713056,430.605469594342
