DOY2,HR2,USTAR,TA_1_3_1,WS,NEE,FC,SC,H,LE,G_1_1_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,H2O
4,10.25,0.326,23.09,2.05975,-11.99725,-11.24225,-0.118,170.87,148.6825,2.388,52.195,101.6,366.86475,11.5375,480.85,1310.25,665.8,14.46475
4,10.75,0.34975,23.3885,2.13725,-11.6345,-11.172,-0.055,171.583,157.05,3.8985,50.1,101.6,366.7955,12.17,495.555,1288.33,668.8,14.524
4,11.25,0.36,23.6825,2.1135,-11.708,-11.76175,-0.053,187.01875,157.71,5.0495,48.73,101.6,366.886,12.34,483.3,1333.696,626.95,14.38
4,11.75,0.3635,23.995,2.252,-11.603,-11.086,-0.04,210.86,164.33125,5.9555,46.9925,101.525,367.3525,12.5425,542.1,1443.417,696.975,14.35
4,12.25,0.4045,24.025,2.44125,-11.338,-11.08,-0.0395,227.15,162.96025,7.705,45.9,101.5,366.749,13.085,546.15,1433.5805,789.25,14.395
4,12.75,0.413,24.135,2.556,-11.314,-11.0735,-0.042,215.6645,158.6465,8.5475,45.82625,101.5,366.512,13.57,532.96,1462.667,743.25,14.55075
4,13.25,0.4235,23.985,2.567,-10.93575,-10.5885,-0.023,224.102,152.4755,8.4275,46.6,101.5,366.57525,13.56,536.7,1381.167,719.05,14.553
4,13.75,0.436,23.845,2.658,-10.69525,-10.63,-0.0355,210.48575,130.872,8.3525,46.705,101.4,366.63575,13.3975,477.45,1318.7655,648.85,14.56925
4,14.25,0.439,23.795,2.72825,-9.901,-9.8465,-0.039,192.6745,129.978,8.6575,46.84875,101.4,366.879,13.43,450.3,1202.167,684.75,14.666
4,14.75,0.44075,23.59,2.73575,-9.1125,-8.733,-0.019,185.945,116.82,8.07,48,101.4,366.5895,13.16,425.05,1071.167,610.1,14.38525
4,15.25,0.42325,23.5375,2.64225,-8.42,-8.38525,-0.006,135.2585,107.691,7.31,48.22,101.4,366.842,12.535,347.9,907.5,533.7,14.39925
4,15.75,0.422,23.255,2.56625,-7.55,-7.4735,-0.0295,102.421,95.70425,4.883,49.23,101.4,367.5515,11.99,282.2,746.7835,464.1,14.0095
4,16.25,0.4175,23.025,2.618,-6.217,-6.322,-0.0235,78.6085,72.9295,3.24175,49.855,101.4,367.595,11.505,219.55,580.75,383.9,13.953
4,16.75,0.40075,22.78,2.51025,-5.021,-5.527,-0.014,39.534,53.024,1.69275,52.085,101.4,366.8275,10.945,132.45,414,248.725,14.19
4,17.25,0.37525,22.2325,2.45825,-3.24,-3.62675,-0.005,9.735,37.3005,0.1985,54.38,101.4,367.46075,9.855,66.28,249.375,155.225,14.514
4,17.75,0.34,21.4625,2.248,-0.971,-1.6705,0.005,-16.02525,19.8745,-1.399,57.115,101.4,368.1465,8.495,13.52,125.68,76.525,14.1835
4,18.25,0.286,20.59375,1.9645,1.307,0.762,0.045,-36.607,6.19,-2.83325,61.1,101.4,368.163,7.405,-26.37,35.15525,23.6025,14.9205
4,18.75,0.242,19.97925,1.697,3.07875,2.3715,0.057,-44.94875,0.48275,-4.39475,65.73,101.4,369.713,6.09,-56.105,0.08875,1.28825,14.72
4,19.25,0.194,19.4905,1.413,3.55625,2.7585,0.0445,-46.182,-1.2625,-5.377,69.1,101.4,371.634,5.025,-57.86,-0.78025,0.10475,14.79575
4,19.75,0.153,19.046,1.237,3.52675,2.851,0.019,-44.742,-2.049,-6.577,70.9,101.4,372.883,4.57,-55.3575,-1.12125,0.03225,14.8015
4,20.25,0.15,19.063,1.254,3.5835,2.56975,-0.05,-47.477,-2.61025,-8,71.35,101.45,372.01025,4.3,-55.115,-1.083,0.036,14.585
4,20.75,0.136,18.6825,1.13775,3.488,2.8345,-0.0705,-48.498,-2.418,-8.88,71.875,101.5,373.4445,3.98,-53.855,-1.001,0.0355,14.55775
4,21.25,0.1315,18.2075,1.1465,3.49,2.9585,-0.0745,-49.563,-2.2685,-9.27,71.15,101.5,372.8885,3.74,-53.2375,-1.129,0.03725,14.572
4,21.75,0.1135,17.58,1.052,3.6155,3.07975,-0.07325,-50.239,-1.996,-9.92,71.4,101.5,372.97275,3.41,-53.4125,-1.063,0.037,14.3855
4,22.25,0.1175,17.7125,1.0825,3.3095,2.554,-0.067,-49.79525,-2.463,-10.76,71.55,101.5,372.6945,3.32,-54.8725,-0.54925,0.03575,14.3735
4,22.75,0.0985,17.6275,0.946,3.395,2.298,-0.054,-49.965,-3.16225,-11.56,72.8,101.5,374.2145,2.84,-51.7525,-0.53,0.0335,14.3015
4,23.25,0.0695,17.43925,0.893,3.335,2.18575,-0.016,-46.959,-2.57,-12.74,74.15,101.5,375.22175,2.765,-50.69,-0.51075,0.03025,13.86875
4,23.75,0.0755,16.97,0.963,3.321,2.29925,-0.03175,-47.535,-3.175,-13.23,74.4,101.5,376.06625,2.585,-49.54,-0.602,0.032,14.175
5,0.25,0.0845,20.485,0.912,3.83925,2.832,-0.085,-42.2325,-2.6335,-9.1875,76.8,101.45,380.141,3.39,-44.55,-1.107,0.01,19.00675
5,0.75,0.0735,20.4675,0.8695,3.967,2.819,-0.084,-42.00125,-3.00575,-9.38,77.5,101.4,380.54575,3.29,-43.49,-1.133,0.009,18.32025
5,1.25,0.0685,20.2725,0.867,3.943,2.599,-0.05725,-41.55375,-3.198,-9.6375,78.3,101.4,381.35,3,-42.6325,-1.08125,0.01,18.286
5,1.75,0.07,20.2505,0.78075,4.03,3.12325,-0.158,-42.76975,-3.978,-10.025,79.1,101.4,381.348,2.61,-42.015,-1.063,0.009,18.256
5,2.25,0.061,19.9375,0.783,3.977,2.62125,-0.13975,-38.77675,-4.61425,-10.29,81.1,101.4,381.422,2.36,-41.715,-1.12,0.008,17.99325
5,2.75,0.0545,19.5275,0.712,3.989,2.681,-0.14175,-37.02975,-3.508,-10.545,81.8,101.4,382.7,2.12,-40.04,-1.075,0.007,17.46825
5,3.25,0.05075,19.26,0.703,4.0065,2.78,-0.0485,-34.84975,-4.5725,-10.4575,82.4,101.4,382.995,1.9,-38.62,-1.709,0.008,17.259
5,3.75,0.046,19.095,0.61625,4.0685,0.86,-0.0945,-37.2195,-3.76225,-10.7675,82.9,101.4,384.78,1.86,-38.555,-1.63475,0.007,16.58475
5,4.25,0.0485,18.655,0.5295,3.953,1.367,-0.2395,-35.198,-5.179,-11.135,83.6,101.4,385.0455,1.71,-36.5275,-1.58525,0.008,16.6585
5,4.75,0.04175,18.1275,0.55925,4.038,0.70725,-0.12125,-32.938,-4.066,-11.0575,83.8,101.4,386.34,1.65,-34.0225,-1.5705,0.007,16.933
5,5.25,0.0405,18.27,0.5225,3.86525,1.497,-0.3145,-30.0275,-3.4485,-11.725,84.3,101.4,387.99775,1.4,-30.2775,-0.44425,0.234,16.795
5,5.75,0.0435,18.77,0.5065,2.517,2.1725,-0.19775,-27.81,-4.5755,-11.3475,84.7,101.4,387.88075,1.34,-16.26,20.07125,12.025,17.174
5,6.25,0.068,19.25,0.58325,-0.24725,0.056,-0.6985,-18.04575,1.09,-10.4825,83.7,101.5,385.837,1.43,18.65,109.2085,53.0775,17.6925
5,6.75,0.11925,20.95,0.75925,-3.96325,-2.505,-2.80975,-7.371,14.023,-8.7275,79.625,101.5,379.414,2.02,71.7,272.2005,141.6,18.7635
5,7.25,0.176,22.56,1.1485,-7.75,-6.09575,-2.239,16.43475,45.743,-5.891,74.75,101.5,374.597,3.8825,137.8,467.5,236.15,19.994
5,7.75,0.2545,23.5625,1.4715,-9.23425,-8.5,-0.9835,39.97975,67.99,-3.332,70.07,101.55,372.87225,6.3675,211.9,650.367,323.05,19.527
5,8.25,0.26975,24.395,1.6645,-11.431,-11.0555,-0.385,72.884,91.997,-1.566,65.2625,101.55,371.848,8.05,280.025,821.85,394.9,19.25075
5,8.75,0.28025,25,1.73525,-12.5215,-12.6015,-0.2385,105.435,126.605,-0.119,62.335,101.6,371.89275,9.3375,345.85,961,483.625,19.42875
5,9.25,0.29625,25.4855,1.765,-12.9235,-13.042,-0.1465,123.7645,142.3145,1.36175,59.675,101.6,371.85925,10.525,401.6,1084,523.25075,19.5015
5,9.75,0.278,25.947,1.614,-13.676,-13.853,-0.091,146.985,169.45375,2.59,57.1025,101.6,371.1255,11.6475,441.6,1162,586.525,19.1625
5,10.25,0.2905,26.2135,1.5835,-13.538,-13.7695,-0.095,170.791,188.42725,3.513,54.66,101.6,371.33975,12.595,498.925,1305.00025,703.5,19.06225
5,10.75,0.322,26.595,1.6555,-13.548,-13.74,-0.074,192.432,191.05925,4.8515,52.39,101.6,371.522,12.8075,537.1,1463.5,690.4,18.8415
5,11.25,0.33975,26.785,1.87075,-13.242,-12.986,-0.056,199.172,188.9405,6.0735,50.8475,101.55,371.74,13.14,572.375,1533.87175,699.65,18.491
5,11.75,0.37075,26.9685,2.02975,-12.79275,-12.66975,-0.064,216.819,198.396,7.415,49.94,101.5,371.53125,13.35,589.05,1546.5,672.05,18.274
5,12.25,0.38,26.995,2.25,-12.6655,-12.638,-0.052,230.0945,187.0715,8.755,49.71,101.5,371.566,13.73,597.3,1593.375,772,18.121
5,12.75,0.4,26.818,2.334,-12.512,-12.627,-0.0505,220.5565,177.326,9.6525,49.9475,101.5,371.691,13.4825,572.8,1501.711,711.25,18.106
5,13.25,0.4115,26.81175,2.43125,-12.424,-12.468,-0.054,192.7055,179.5855,9.835,51.275,101.5,371.7165,13.23,539.6,1428.38775,683.225,18.21225
5,13.75,0.42875,26.76,2.55575,-12.1745,-12.339,-0.0525,180.8155,180.0505,9.9425,50.7525,101.4,371.633,13.3775,530.5,1397.1255,680.075,18.39725
5,14.25,0.438,26.6325,2.694,-11.77225,-12.01375,-0.058,183.839,165.67,9.3125,50.91,101.4,371.57,13.4125,482.2,1285.41725,632.175,18.526
5,14.75,0.44,26.34,2.665,-10.636,-11.089,-0.042,148.603,136.123,8.74,51.25,101.4,371.703,12.54,428.05,1143.034,617.15,18.494
5,15.25,0.44975,26.01,2.768,-9.804,-10.004,-0.051,123.6725,129.264,8.005,52.82,101.35,371.697,11.97,367,934.5435,502.5,18.777
5,15.75,0.451,25.86,2.6545,-8.8155,-9.1015,-0.04325,77.793,104.2075,6.6855,53.8,101.35,372.0205,11.6,293.3,800,405.8,18.797
5,16.25,0.4215,25.66,2.5895,-7.832,-8.05675,-0.0305,60.299,80.30275,5.588,55.1,101.3,372.195,11.01,217.95,633.1,309.8,19.058
5,16.75,0.41225,25.345,2.5555,-6.30375,-6.532,-0.006,31.495,60.8345,3.9855,56.04,101.35,372.8445,10.51,158.6,466.106,247.95,18.89425
5,17.25,0.4,25.0075,2.449,-4.5295,-4.80425,0.005,10.445,44.64,1.847,57.75,101.35,373.31075,9.79,100.3,328.109,210.2,18.861
5,17.75,0.38,24.44,2.37625,-2.295,-2.452,0.005,-7.0425,30.7245,-0.2845,59.76,101.4,373.92,9.09,40.985,171.475,119.05,18.797
5,18.25,0.325,23.8875,2.13225,0.129,-0.246,0.02075,-23.2185,10.9505,-1.9405,62.24,101.4,374.946,8.31,-3.213,77.814,48.185,19.0205
5,18.75,0.2605,23.3425,1.743,2.3885,1.9355,0.051,-36.86,1.64075,-3.641,65.511,101.4,376.262,7.27,-36.47,5.746,9.76,19.096
5,19.25,0.21,22.635,1.4465,3.655,2.834,0.0595,-40.051,-1.8145,-5.0685,68.74,101.4,377.5755,6.39,-50.395,0,0.1625,19.312
5,19.75,0.1625,22.2975,1.325,3.866,3.06175,0.00075,-42.525,-2.79625,-6.326,70.9,101.4,377.958,5.83,-50.265,-1.6735,0.007,19.3955
5,20.25,0.151,22.1925,1.224,3.831,3.128,-0.016,-42.172,-2.524,-7.021,72,101.4,378.1075,5.62,-49.97,-1.67375,0.007,19.6455
5,20.75,0.14825,22.105,1.2435,3.873,3.25825,-0.05375,-43.561,-3.0225,-6.8975,72.8,101.4,378.275,5.28,-48.59,-1.63825,0.01,19.41825
5,21.25,0.136,21.8975,1.173,4.089,3.21275,-0.03925,-42.4775,-3.0085,-6.9725,74.1,101.5,378.0505,4.7,-47.545,-1.57075,0.0085,19.5785
5,21.75,0.113,21.74025,1.016,4.008,3.3815,-0.11475,-43.8485,-3.515,-7.93,74.2,101.5,378.535,4.49,-47.925,-1.649,0.009,19.457
5,22.25,0.0905,21.5725,1.007,3.917,3.315,-0.086,-41.733,-2.1005,-8.465,74.4,101.5,379.23,4.29,-46.67,-1.15525,0.007,19.228
5,22.75,0.1075,21.55,1.1015,3.96575,3.03875,-0.08625,-43.90175,-3.0655,-8.79,76.5,101.5,378.7665,4.09,-45.995,-1.061,0.009,19.44175
5,23.25,0.10075,21.4225,1.0205,3.9635,3.36625,-0.13425,-43.357,-3.165,-9.135,76.2,101.5,379.82225,3.94,-45.315,-1.095,0.011,19.16925
5,23.75,0.084,21.05,0.9805,3.916,3.19,-0.15625,-42.214,-3.99925,-8.715,76.7,101.45,379.7855,3.6,-44.66,-1.197,0.009,19.118
6,0.25,0.051,22.435,0.62375,4.536,2.02675,-0.09425,-28.93325,-4.127,-9.725,85.5,101.4,384.0005,2.1575,-28.08,-1.4655,0.016,24.26275
6,0.75,0.05875,22.235,0.5835,4.996,1.89175,-0.2775,-24.81825,-3.431,-9.64,85.875,101.4,387.29,2.125,-26.615,-1.567,0.014,24.49325
6,1.25,0.048,22.095,0.5475,4.8735,2.25025,-0.17,-27.637,-3.691,-9.805,86.125,101.4,389.942,2.045,-25.83,-1.544,0.014,23.9635
6,1.75,0.031,21.98,0.487,4.6795,1.3805,-0.062,-21.95375,-3.3885,-10.125,86.7,101.4,395.28025,1.9075,-25.435,-1.349,0.014,23.6275
6,2.25,0.04,21.75,0.527,4.473,2.8645,-0.2775,-22.429,-4.0505,-10.475,87.675,101.4,395.77,1.8925,-23.265,-1.829,0.015,23.655
6,2.75,0.04,21.635,0.4875,4.27675,2.84575,-0.5215,-23.241,-3.93025,-10.92,88.35,101.4,393.6715,1.7475,-24.08,-1.552,0.016,23.6535
6,3.25,0.0315,21.68,0.4455,4.8095,2.656,-0.456,-23.321,-4.531,-10.83,88.275,101.35,394.99425,1.7375,-22.37,-1.436,0.01675,23.414
6,3.75,0.037,21.515,0.4305,4.77525,2.506,-0.24775,-21.32825,-3.249,-10.91,88.425,101.4,396.78025,1.7075,-22.215,-1.6795,0.016,22.793
6,4.25,0.038,21.325,0.4315,5.15475,0.143,-0.3525,-21.774,-5.09675,-10.985,89.275,101.4,397.7075,1.5975,-21.495,-1.5445,0.018,22.9975
6,4.75,0.033,21.43,0.478,5.162,1.723,-0.3745,-24.74525,-5.163,-10.88,89.875,101.4,400.374,1.5975,-19.875,-1.406,0.02,23.396
6,5.25,0.034,21.47,0.46875,4.252,0.432,-0.511,-20.309,-4.5065,-10.655,89.975,101.4,403.89,1.4975,-18.08,0.189,0.6745,23.78
6,5.75,0.0405,21.885,0.429,2.64875,0.452,-0.14425,-15.9665,-2.724,-10.42,90.75,101.4,403.3815,1.4625,-0.3755,36.765,17.99,24.5795
6,6.25,0.068,22.89,0.501,0.6815,1.248,-0.99925,-11.5295,1.67,-9.09,88.7,101.4,398.6925,1.69,28.58,122.7,57.205,25.4755
6,6.75,0.12,23.9375,0.709,-3.07825,-1.058,-3.588,-3.86425,23.378,-6.291,84.9,101.5,386.976,2.2775,73.125,261.617,104.35,26.58
6,7.25,0.1795,25.1525,1.04875,-5.4015,-4.149,-2.4035,8.273,53.40825,-3.8135,79.6,101.5,378.77225,3.6875,118.5,390.35,161.9,26.928
6,7.75,0.2105,26.2,1.1945,-7.8385,-7.27375,-1.248,29.20525,86.07075,-1.7835,74.9,101.5,374.201,5.415,189.15,598.5185,235.25,26.68575
6,8.25,0.229,26.8725,1.461,-9.29875,-8.653,-0.5435,43.976,111.9575,0.2405,72,101.5,372.4655,6.68,254.05,769.375,301.44275,26.5485
6,8.75,0.25,27.4525,1.45,-10.2685,-10.146,-0.42,57.256,129.441,2.0115,68.4,101.5,371.96,7.77,294.65,859.25,402.525,26.35
6,9.25,0.2615,27.8575,1.5935,-11.85275,-11.8615,-0.2675,76.19,152.812,3.1575,65.9725,101.5,371.7365,8.5275,306.75,899,398.05,26.09475
6,9.75,0.27175,28.26,1.63075,-12.019,-12.2155,-0.18375,78.287,171.461,4.13425,64.6375,101.5,371.629,9.715,347.4,1059.1825,424.125,25.899
6,10.25,0.27525,28.295,1.6455,-12.81725,-13.397,-0.265,88.409,176.592,5.3455,62.7575,101.5,371.12,10.28,378.075,1001.85,469.15,25.4995
6,10.75,0.2985,28.52,1.744,-12.74925,-13.08425,-0.145,91.976,175.654,6.39375,61.5,101.5,370.97,11.1375,422.8,1207,572.642,25.445
6,11.25,0.301,28.56,1.8485,-12.204,-13.5595,-0.078,102.3025,176.05025,7.05,60.1675,101.5,370.755,11.1225,434.175,1120.09075,560.35,25.4355
6,11.75,0.3105,28.5625,1.95525,-12.319,-13.6455,-0.07225,100.91075,195.35825,8.085,59.6825,101.5,370.64325,11.3825,418.975,1149.821,527.025,25.29725
6,12.25,0.31275,28.545,1.96575,-12.29625,-13.42,-0.06,105.8615,177.3965,8.425,59.4475,101.5,371.0105,11.73,393.375,1062.1955,551.925,25.056
6,12.75,0.3395,28.2825,2.06,-12.0425,-12.96725,-0.0405,96.9225,167.0915,9.1275,60.5725,101.45,370.907,10.7,368.825,973.241,513.15,25.23575
6,13.25,0.34475,28.17,2.2605,-11.841,-12.658,-0.055,79.07425,151.40775,8.9625,61.4075,101.4,371.22475,10.4375,331.175,893,423.375,25.104
6,13.75,0.34975,27.69,2.25,-11.694,-13.38225,-0.0715,61.102,157.1965,8.42,61.475,101.4,371.06,9.185,292.025,835.405,405.4,25.43625
6,14.25,0.3505,27.25,2.287,-10.293,-11.6615,-0.073,42.538,149.5115,7.99,62.075,101.4,371.262,8.705,254.525,694,330.8,25.27525
6,14.75,0.354,26.8825,2.326,-9.95825,-11.8125,-0.0675,27.428,123.57225,6.527,62.9975,101.4,371.29,7.8325,183.275,558.825,240.6,25.7425
6,15.25,0.342,26.52,2.2035,-9.00725,-10.448,-0.069,16.16125,101.83,5.16475,63.5775,101.4,371.1045,7.06,163.75,511.3,206.05,25.1205
6,15.75,0.325,26.74,2.123,-8.48075,-9.6745,-0.0715,18.04075,90.948,3.8385,64.095,101.4,371.5095,7.395,150.075,431.475,196.7,25.28975
6,16.25,0.32,26.2875,2.031,-6.704,-7.0705,-0.03825,7.178,71.968,3.22,65.525,101.3,371.8255,7.66,111.45,348.19175,160.225,25.598
6,16.75,0.3015,26.215,1.9245,-5.511,-6.346,-0.0495,1.35425,55.51725,2.28,67.05,101.3,371.992,6.75,82.5,262.8,123.875,25.87
6,17.25,0.2705,25.785,1.8045,-3.614,-4.6545,0.008,-7.1255,41.632,1.45575,69.1325,101.3,372.678,6.1825,52.7625,195.65,88.175,25.583
6,17.75,0.26,25.3625,1.70225,-1.76175,-2.265,-0.003,-15.74225,25.03,-0.406,71.225,101.4,373.238,5.5375,29.5475,116.85,58.79,25.289
6,18.25,0.23,25.06,1.53125,0.58025,-0.069,0.03875,-19.491,10.8015,-2.55825,73.35,101.4,374.0585,5.1875,5.4125,59.1195,31.4,25.37625
6,18.75,0.206,24.445,1.39,2.715,2.13625,0.04525,-26.524,3.645,-4.08875,75.5,101.4,375.1885,4.8675,-14.1525,16,11,25.485
6,19.25,0.17,24.167,1.2015,4.389,3.5015,0.0665,-32.70175,-1.038,-6.437,77.7,101.4,377.155,3.8975,-29.5575,0.2305,0.74175,25.38
6,19.75,0.1415,23.725,1.0435,5.02325,3.9625,0.047,-33.7535,-1.49375,-7.8,78.825,101.4,378.616,3.47,-33.6175,-1.55,0.029,24.918
6,20.25,0.1315,23.62,1.046,5.05,4.316,-0.024,-32.80025,-2.397,-8.385,79.875,101.4,379.1675,3.24,-32.725,-1.559,0.013,24.891
6,20.75,0.11725,23.28,0.939,4.7105,3.989,-0.0665,-32.81,-2.658,-8.6325,80.975,101.5,379.68025,3.0675,-32.08475,-1.604,0.01375,24.9015
6,21.25,0.1,23.1875,0.79425,5.061,3.69975,-0.055,-33.039,-2.413,-8.545,81.875,101.5,379.862,2.985,-32.155,-1.5665,0.013,25.1885
6,21.75,0.09,23.185,0.75,4.81875,3.23675,-0.05,-32.753,-2.302,-8.7525,82.25,101.5,380.23175,2.6775,-31.5575,-1.6305,0.013,25.30375
6,22.25,0.07925,23.05,0.7145,4.59825,3.48675,-0.0555,-30.6275,-3.056,-9.26,83.15,101.5,380.23875,2.42,-31.5725,-1.5965,0.013,25.039
6,22.75,0.065,22.8725,0.6615,4.418,3.187,-0.009,-31.983,-2.759,-9.3025,83.4,101.5,381.8835,2.2425,-30.94,-1.64725,0.015,24.954
6,23.25,0.061,22.78,0.673,4.685,3.476,-0.132,-31.5875,-3.0055,-9.205,83.85,101.5,382.252,2.255,-30.59,-1.608,0.013,24.86325
6,23.75,0.05375,22.545,0.633,4.70725,2.707,-0.19,-28.735,-3.273,-9.35,84.85,101.5,383.223,2.1475,-29.4325,-1.6645,0.012,24.75525
7,0.25,0.05675,23.50375,0.59,5.076,2.827,-0.164,-24.12825,-3.57075,-12.08,85.775,101.6,387.698,1.9,-25.98,-1.15,0.0145,26.866
7,0.75,0.049,23.4575,0.54875,5.093,2.63725,-0.18675,-23.62125,-3.5445,-11.885,86.225,101.6,388.48375,1.83,-24.805,-1.642,0.013,26.79
7,1.25,0.0435,23.2475,0.5385,4.942,2.57025,-0.212,-20.732,-3.9,-11.73,86.775,101.6,392.03225,1.73,-23.97,-1.28525,0.015,26.885
7,1.75,0.0445,22.965,0.52,5.4875,2.159,-0.173,-22.58,-3.653,-11.73,87.875,101.6,392.1455,1.63,-21.56,-1.192,0.0135,26.69
7,2.25,0.04975,22.79675,0.48175,5.54,1.477,-0.231,-21.405,-4.0755,-11.295,88.325,101.6,391.812,1.6,-21.705,-1.387,0.012,26.629
7,2.75,0.0495,22.6875,0.4955,5.30675,1.42975,-0.32075,-20.9835,-3.694,-11.4,88.675,101.5,392.56625,1.54,-20.495,-1.173,0.013,26.206
7,3.25,0.04475,22.63,0.43875,5.5295,0.9495,-0.345,-21.016,-4.178,-11.87,89.175,101.5,397.305,1.49,-19.51,-1.702,0.013,26.24675
7,3.75,0.0395,22.63,0.468,5.646,-0.933,-0.299,-22.72075,-3.753,-11.26,89.475,101.6,399.439,1.43,-18.485,-1.77275,0.0125,26.245
7,4.25,0.048,22.525,0.428,4.833,-1.70475,-0.456,-21.20225,-4.1725,-11.465,89.7,101.6,400.436,1.275,-18.61,-1.657,0.012,25.888
7,4.75,0.0465,22.45,0.421,5.366,-0.746,-0.137,-17.451,-4.46,-11.56,90.475,101.6,404.337,1.35,-16.895,-1.649,0.013,25.474
7,5.25,0.038,22.34925,0.435,5.485,2.027,-1.4685,-20.58875,-4.38,-11.675,90.9,101.6,405.7285,1.29,-15.165,-0.622,0.1785,25.2075
7,5.75,0.053,22.40425,0.426,5.05125,-0.18575,-0.883,-16.715,-3.533,-11.755,91.475,101.6,405.77625,1.22,-4.9585,18.292,8.35,25.48
7,6.25,0.0485,23.1725,0.3815,3.514,0.43725,-1.395,-14.175,-0.0505,-9.835,90.35,101.6,400.47775,1.335,17.525,89.5,41.755,26.9815
7,6.75,0.085,24.497,0.5375,-0.138,-0.668,-2.731,-5.49025,8.9,-7.455,87.3,101.7,395.689,1.75,56.9775,206.95,101.875,28.109
7,7.25,0.13,25.51,0.8635,-3.89075,-4.06,-5.6505,9.48925,40.8845,-5.43275,81.9,101.7,386.24,3.18,107.2,353.8,184.1,28.859
7,7.75,0.1855,26.7775,1.1305,-6.64,-6.846,-2.45125,25.11,71.7075,-2.77925,77,101.7,376.6255,5.38,171,499.1,240.7,28.9745
7,8.25,0.203,27.57,1.233,-8.4995,-8.30775,-0.747,40.514,101.2755,-0.54175,74.35,101.7,373.61975,7.22,214.79,642.1,329.4,28.88425
7,8.75,0.227,28.04,1.328,-9.968,-9.782,-0.5545,61.5125,127.9295,1.29,71.525,101.7,371.2655,8.68,282.039,764.925,383.9,28.345
7,9.25,0.2335,28.5725,1.2735,-11.586,-11.2245,-0.2225,82.44,152.302,2.837,68.52,101.7,370.102,9.9475,352.275,995.375,461.1,28.314
7,9.75,0.2585,29.21,1.4115,-12.39925,-12.39275,-0.199,96.188,194.753,4.094,66.85,101.7,369.792,11.495,431.637,1107,566.6,27.8455
7,10.25,0.2505,29.7775,1.393,-12.339,-12.4685,-0.21375,117.499,217.929,5.139,64.1925,101.7,370.147,12.7975,465.8,1178.91675,603.3,27.8945
7,10.75,0.259,30.02,1.498,-13.3425,-13.6255,-0.1715,134.36525,238.94375,5.9,62.1475,101.7,369.04525,13.5475,510.8,1287.0005,652.55,27.80425
7,11.25,0.273,29.94275,1.51625,-13.3085,-14.2835,-0.092,120.88575,243.667,7.04,59.5325,101.7,368.21625,13.1525,499.6,1217.625,648.475,27.5705
7,11.75,0.28725,29.8285,1.54975,-13.5525,-13.514,-0.08175,122.759,236.785,8.275,59.415,101.7,368.097,13.6075,474,1224.875,550.775,27.3165
7,12.25,0.31775,29.82,1.75875,-13.041,-13.1135,-0.056,129.3715,248.7375,9.32,59.49,101.7,367.711,13.165,483.675,1175.25,616,27.1265
7,12.75,0.3105,29.8675,1.886,-12.49,-13.182,-0.0305,114.1545,221.546,9.905,59.565,101.7,367.172,13.545,426.1,1090.625,525.05075,27.3675
7,13.25,0.35275,29.67,2.1245,-12.778,-13.199,-0.05375,114.38125,203.0875,9.6725,60.73,101.6,367.335,12.83,448.1,1038.31525,542.162,27.289
7,13.75,0.36075,29.24,2.303,-11.99,-12.53625,-0.0565,98.39725,196.13975,9.365,61.51,101.6,367.513,13,364.4,977.4835,502.625,27.31425
7,14.25,0.37,29.07,2.239,-11.222,-11.618,-0.0395,70.132,152.52825,8.45,62.205,101.6,366.9275,12.3025,322.425,779,445.25,27.3195
7,14.75,0.39,28.64,2.37,-10.644,-11.134,-0.027,70.86825,154.77625,6.984,62.1075,101.6,366.70425,12.05,280,722.725,396.95,27.2885
7,15.25,0.37225,28.555,2.3285,-9.49825,-9.984,-0.05375,43.339,140.346,5.428,62.6675,101.6,367.16175,11.325,212.3,576.909,307.3,27.10325
7,15.75,0.35875,27.9825,2.19775,-8.12025,-8.628,-0.04075,23.66,103.6405,4.03725,63.26,101.6,367.499,10.21,160.3,419.445,249.4,27.103
7,16.25,0.324,27.6075,2.121,-7.454,-7.8245,-0.03425,6.889,85.588,1.44375,64.97775,101.5,367.573,9.04,112.85,345.2,175.0815,26.8855
7,16.75,0.31,27.435,1.93125,-5.818,-6.2405,-0.0095,-1.751,71.07975,-2.21175,66.1925,101.5,367.8655,8.68,94.4,249.7,155.15,26.9025
7,17.25,0.27875,26.9025,1.791,-4.01075,-4.731,0.001,-4.004,47.593,-4.263,67.995,101.5,369.035,7.8,62.6405,194.25,115.5,27.22525
7,17.75,0.278,26.7975,1.64275,-1.853,-2.487,0.0195,-9.017,41.08,-4.898,69.485,101.5,370.148,7.45,34.655,135.467,61.119,27.48675
7,18.25,0.251,26.3575,1.613,0.57125,0.102,0.041,-17.1315,16.8045,-5.87225,72.175,101.6,371.7325,6.95,13.375,78.5,35.397,27.47175
7,18.75,0.21075,25.8155,1.41325,3.215,2.25325,0.0825,-23.78275,8.3205,-7.415,74.6,101.6,373.31775,5.7175,-7.09,29.06,11.653,27.27775
7,19.25,0.17,25.38,1.2075,4.7775,3.773,0.089,-30.038,0.44725,-8.8725,76.525,101.6,376.1495,4.975,-27.825,4.253,1.6515,27.3035
7,19.75,0.12875,24.9475,0.94375,4.931,3.9205,0.0815,-29.69425,-1.59975,-9.9075,78.3,101.6,378.10925,4.4625,-32.665,-1.321,0.034,27.0635
