DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,FC_1_1_1,H_1_1_1,LE_1_1_1,TS_1,RH_1_1_1,CO2_1_1_1,PPFD_IN_1_1_1,H2O_1_1_1,T_SONIC_1_1_1,VPD_1_1_1,TA_1_1_2,PPFD_OUT_2_1_1,PPFD_IN_2_1_1,PPFD_IN_2_3_1,NETRAD_2_1_1,SW_OUT_2_1_1,SW_IN_2_1_1,LW_OUT_2_1_1,LW_IN_2_1_1,TA_2_2_1,RH_2_2_1,TA_2_3_1,RH_2_3_1,TA_2_4_1,WS_2_1_1,CO2_2_1_1,H2O_2_1_1,WS_2_2_1,USTAR_2_1_1,H_2_1_1,LE_2_1_1,FC_2_1_1,T_SONIC_2_1_1,TA_2_1_1,RH_2_1_1,VPD_2_1_1,PPFD_IN_2_2_1,TA_2_1_2
1,5.25,0,-20.18,0.48,-0.5135,-87.6625,-4.39,0.02175,55.505,387.6525,0,0.7615,-19.0525,0,-19.767,-0.855,-0.3,-0.4,-104.82,-0.11575,-4.33525,236,144.727,-19.105,59.995,-18.8525,63.4475,-16.67525,0.10425,409.14,0.81325,0.7385,0.073646,-93.174,-9.616875,-0.2326625,-18.8075,-18.8525,55.975,0,-0.6505,-12.3875
1,5.75,0,-20.164,0.498,-0.208594,-88.87905,-4.4425,0.02175,55.98125,387.5,0,0.7615,-19.115,0,-19.8425,-0.965,-0.3,-0.4,-106.1,-0.10525,-4.23525,234.95,145.425,-19.415,57.4925,-19.405,61.875,-16.97825,0.14475,409.46,0.81175,0.7305,0.0976,-93.86175,-7.27535,-0.357475,-19.0925,-19.2675,56.865,0,-0.7525,-13.085
1,6.25,0.06975,-20.23,0.53975,-0.483,-91.875,-4.095,0.02175,57.27625,387.55,0,0.7135,-19.115,0,-19.9225,-0.8345,-0.2905,-0.4,-104.34,-0.1705,-4.2105,233.9,144.95,-19.7775,57.99,-19.625,62.145,-16.9715,0.2485,408.925,0.837,0.61875,0.09792625,-90.3535,-6.561625,-0.52755,-19.1875,-19.4725,54.1675,0,-0.7,-13.06
1,6.75,0.038,-20.29125,0.5955,-0.4175,-79.7011,-5.575,0.0145,55.56125,387.45,0,0.709,-19.0225,0,-19.8335,-1.206,-0.2,-0.3525,-105.2,-0.221,-4,233.425,144.80275,-19.825,58.93,-19.7775,61.1375,-17.622,0.22375,408.8125,0.834,0.652,0.093868,-84.50125,-5.0836,-0.420475,-19.26,-19.515,55.4,0,-0.7,-12.9225
1,7.25,0,-20.1495,0.499,-0.419932,-76.9175,-4.995,0.0145,55.2505,387.22,0,0.7615,-19.1,0,-19.855,-0.565,1,0.00950000000000001,-95.28,0,0.1664,233.475,144,-19.7575,58.4375,-19.5575,60.495,-17.7175,0.3015,408.805,0.8255,0.761,0.0391245,-86.23,-5.39585,-0.3132025,-19.445,-19.505,53.345,0,0.3,-13.0575
1,7.75,0.05925,-19.6,0.4985,-0.3925,-69.287,-6.2,-0.0247499999999999,54.9755,387.6425,4.0711,0.756,-19,0,-19.993,0.07756,7.2325,0.4475,-62.4,0.3795,3.39025,234,144,-19.8,58.29,-19.6525,63.075,-16.7925,0.30475,408.9375,0.84,0.744,0.1232725,-86.0465,-5.1537,-0.71587,-19.5325,-19.5525,54.9025,0,2.5795,-13.34
1,8.25,0.1,-19.175,0.569,-0.6225,-48.41,-3.193505,-0.0274999999999999,52.7925,387.05,13,0.778,-18.81,0,-19.04,0.2855,15.5425,1.4475,-30.28,0.87375,8.52575,235.425,146.9,-19.615,56.93,-19.4625,61.4325,-16.3925,0.1595,408.9375,0.866,0.786,0.0932455,-71.182,-3.795,-0.2964125,-19.06,-19.32,54.665,0,7.8325,-13.265
1,8.75,0.14625,-18.404,0.5785,-1.4,-46.9225,-4.4847075,-0.0274999999999999,49.29875,387.2,29,0.779,-18.4,0,-18.6095,0.845,28.3355,2.5475,3.5504,1.399,14.7565,238.375,148.9,-19.1775,52.99,-19.125,56.6,-16.8625,0.27275,409,0.86125,0.91425,0.1499,-59.746,-3.830025,-0.77767,-18.67,-18.9775,50.1825,0,11.59,-12.6275
1,9.25,0.17,-17.81075,0.571,-1.614,-40.16,-4.07,-0.0329999999999998,45.323,387.145,36.45,0.779,-17.9,0,-17.955,1.504,40.90875,3.1,14.16,2.064,23.325,240.325,150.9,-18.64,46.83,-18.635,48.9725,-16.813,0.52075,408.83,0.83975,0.868,0.158275,-61.566,-4.8565,-0.7508,-18.02,-18.4925,46.4175,0,15.4125,-11.9125
1,9.75,0.1995,-17.13625,0.6515,-1.6225,-25.413,-2.9625,-0.0274999999999999,42.155,386.8,51.9,0.78425,-17.5025,0,-17.0265,2.1425,64.04875,4.7425,11.94,2.6315,28.38725,243.85,152.475,-18.045,44.875,-18.0925,47.07,-16.04875,0.4855,409.09,0.8335,0.954,0.20014,-43.41,-6.8611,-1.236365,-17.46,-17.8975,44.7325,0,20.5625,-12.1825
1,10.25,0.22,-16.248,0.6315,-2.7365,-28.451825,-0.9025,-0.1,40.12875,386.8,62.55,0.8,-16.7725,0,-16.71075,2.546,71.91425,5.695,17.577,3.56425,32.17525,246.9,154,-17.04,42.085,-17.1875,44.0525,-15.1545,0.5255,409.71,0.83075,0.898,0.25174,-44.23,-4.27225,-1.38065,-16.64,-16.9875,43.3275,0,25.1375,-10.885
1,10.75,0.211,-15.80725,0.644,-3.79875,-10.13,-1.95,-0.086,36.105,386.2575,63,0.8,-16.0775,0,-15.515,2.7,78.69125,6.19,17.48875,3.4075,35.97,250.475,155.475,-16.11,39.96,-16.2625,42.17,-14.248,0.4695,409.265,0.7955,0.792,0.21046,-24.47975,-13.4085,-2.3671,-16.2125,-16.1625,40.7225,0,26.4325,-10.71
1,11.25,0.171,-15.28,0.711,-3.3885,-15.6,-1.9,-0.0649999999999999,34.12675,386.4425,60.8,0.74,-14.7975,0,-14.5,3.4,80.81,8.16975,26.509,3.26825,37.97325,251.95,158.475,-15.705,36.65,-15.905,38.6025,-14.165,0.53625,409.41,0.779,0.8165,0.2279,-17.48575,-13.3982,-1.6509,-15.9675,-15.905,37.735,0,35.79675,-10.355
1,11.75,0.22054,-14.768,0.64575,-4.2015,-15.964,-2.048615,-0.13,32.2515,386,59.6,0.728,-14.455,0,-14.58525,2.985,88.8625,9.1,26.90275,3.937,42.405,252.375,160.475,-15.4775,34.6975,-15.625,37.0075,-13.5775,0.5285,409.34,0.78775,0.94825,0.23122,-13.18,-2.55941,-1.76135,-15.575,-15.7725,36.0975,0,42.44,-9.7025
1,12.25,0.26,-14.496,0.87575,-4,-13.255,-6.44,-0.0274999999999999,31.945,386.05,68.275,0.7255,-13.9,0,-14.2495,2.328,77.6925,9.18,26.97725,3.79475,35.765,255.85,161.5825,-14.94,34.3275,-15.04,36.27,-13.4925,0.6745,408.8,0.8095,0.8485,0.24839,-5.26855,-5.5904,-2.0734,-14.54,-14.9875,34.4175,0,39.285,-9.12
1,12.75,0.20225,-14.272,0.6525,-3.906,-17.175,-2.5375,-0.2055,30.782,385.815,67.781,0.785,-13.525,0,-14.20175,2.356,77.68,7.2605,24.80925,3.6865,35.32,258.9,160.3325,-14.2825,32.845,-14.2875,34.43,-13.47525,0.9655,408.14,0.82125,0.97,0.27641,-24.2275,-11.1238,-2.25445,-14.05,-14.2775,32.2725,0,28.99,-9.055
1,13.25,0.19025,-13.875,0.74825,-3.53628,-16.84,-2.0725,-0.1,29.803,385.5,63.85025,0.736,-12.9,0,-13.61325,2.296,68.62025,7.09,15.237,3.13475,33.4545,260.425,161.4275,-13.83,32.0325,-13.8875,33.46,-12.7925,0.93475,408.2,0.83875,1.02125,0.22223,-24.41425,-4.4135,-2.01,-13.4825,-13.625,31.895,0,25.7225,-8.975
1,13.75,0.21275,-13.65125,0.555,-3.10225,-20.225,-1.531625,-0.0564999999999999,28.081,385.3,57.3915,0.7,-13.155,0,-13.565,2.0625,62.8025,5.8475,15.16,2.7,28.8775,261.85,161.95,-13.2925,30.17,-13.3975,31.86,-12.9995,0.6195,408,0.79975,0.9705,0.22761,-37.29,-8.371,-1.799175,-12.485,-12.935,29.075,0,24.755,-8.33
1,14.25,0.24,-13.68,0.866,-3.08,-35.055,-2.32,0.0515000000000002,27.36875,385.3725,48.2835,0.736,-13.15,0,-13.6715,1.765,56.335,4.2425,10.348,2.28725,27.495,263.85,161.95,-12.6875,28.895,-12.745,31.06,-13.34225,0.718,408.8,0.78,1.015,0.24416,-39.086,-9.50825,-1.70845,-12.24,-12.525,27.495,0,20.3705,-8.1825
1,14.75,0.2,-13.6,0.735,-2.661905,-43.8025,-1.57,0.0725000000000001,27.418,385.61,37.0585,0.7,-12.74,0,-14.2065,1.109,39.765,3.1475,7.2048,1.72225,18.6475,263.375,162.425,-12.535,29.105,-12.5975,32.695,-13.46,0.5695,409.1,0.77,0.8795,0.192925,-57.3785,-4.742625,-1.1045,-11.965,-12.32,26.145,0,16.7325,-8.7375
1,15.25,0.17525,-13.8,0.74675,-1.8156,-50.2285,-6.31,0.075,29.09,385.365,24,0.77625,-13.175,0,-14.4245,0.6567,30.3275,2.3425,-11.5,1.259,13.595,262.85,161.85,-12.63,28.09,-12.5925,31.9775,-13.734,0.45325,408.24,0.791,0.6625,0.158055,-71.8495,-2.8958,-1.064625,-12.09,-12.42,25.8175,0,11.4325,-9.065
1,15.75,0.14,-14.064,0.65925,-1.5,-59.894,-3.1,0.075,29.77375,385.44,11.144,0.7775,-13.365,0,-14.274,0.3,14.355,1.4475,-48.02,0.481175,6.934,260.325,157.1425,-13.0875,30.94,-12.95,33.145,-13.725,0.4695,407.87,0.811,0.785,0.17923,-75.9755,-6.8344,-0.66896,-12.405,-12.8825,29.315,0,6.576,-8.675
1,16.25,0.1,-14.5095,0.592,-1.023,-73.207025,-5.6675,0.1225,30.51625,385.54,4,0.77625,-13.94,0,-15.0545,-0.04875,4.6,0.5,-91.54,0.14475,2.1,257.8,156.95,-13.4925,32.99,-13.355,34.915,-14.047,0.28075,407.8225,0.83225,0.88625,0.132425,-74.9945,-14.646675,-0.5623,-12.4175,-13.24,32.245,0,2.095,-8.475
1,16.75,0.07,-15.298,0.68,-0.9,-79.486275,-1.9875,0.1,32.4425,385.965,0,0.7715,-14,0,-15.3545,-0.524,0.4285,-0.00525,-111.94,-0.11575,-3.4905,254.8,159.5825,-14.05,34.765,-13.855,37.3225,-14.373,0.3875,407.73,0.84075,0.774,0.0804,-82.334,-3.684,-0.58516,-13.24,-13.745,33.3975,0,-0.11925,-9.44
1,17.25,0.0905,-15.84725,0.75125,-0.8,-85.76,-3.24538,0.1,33.575,386.6625,0,0.7135,-14.395,0,-14.9685,-1.08,-0.2,-0.362,-114.62,-0.19,-4.8305,252.9,160,-14.825,35.9425,-14.845,38.785,-14.597,0.3895,408.045,0.8715,0.90975,0.064875,-104.1725,-5.6009,-0.54355,-14.3125,-14.515,33.455,0,-0.8,-9.3775
1,17.75,0,-15.982,0.67,-0.4,-87.0905,-4.53,0.1225,33.851,386.53,0,0.8,-14.6975,0,-15.383,-1.08,-0.4235,-0.4,-114.62,-0.22525,-4.731,251.425,161.05675,-15.1675,34.69,-15.2,39.09,-14.832,0.37425,408.6,0.8715,0.7995,0.084981,-101.225,-8.4651,-0.5090275,-14.55,-15.025,32.88,0,-0.8,-9.2325
1,18.25,0.1,-16.25,0.55,-0.47075,-84.216,-4.67,0.115,36.495,386.495,0,0.8,-14.8975,0,-15.8,-1.26,-0.30525,-0.481,-113.78,-0.1105,-4.783,250.85,160.53425,-15.4925,34.7425,-15.425,39.245,-15.295,0.25375,408.83,0.876,0.787,0.0914215,-103.7225,-7.83485,-0.747795,-14.4425,-15.2975,33.1425,0,-0.8,-8.8325
1,18.75,0.00250000000000004,-16.8325,0.50375,-0.40575,-91.2305,-4.65,0.1075,36.88125,386.69,0,0.8,-15.0975,0,-16.0995,-1.15,-0.35725,-0.51575,-114.6,-0.1315,-4.75725,248.325,159.36575,-15.9075,35.585,-15.7025,39.2925,-15.225,0.2475,408.925,0.8925,0.92,0.072875,-115.99,-4.2202,-0.7584125,-14.84,-15.8075,34.495,0,-0.8525,-9.66
1,19.25,0,-17.08,0.55225,-0.44,-88.252,-4.0875,0.1,37.3225,386.6,0,0.8,-15.195,0,-16.046,-1.2125,-0.4525,-0.421,-113.54,-0.21775,-4.7525,246.75,159,-16.4125,36.4375,-16.1125,39.99,-15.589,0.2025,409.1875,0.90175,0.74,0.079885,-95.97,-6.09375,-0.295735,-15.1,-16.3125,35.6425,0,-0.75725,-9.9975
1,19.75,0,-17.135,0.541,-0.37,-92.73375,-5.4225,0.1,38.10625,386.525,0,0.792,-15.3975,0,-16.375,-0.9,-0.3,-0.4,-114.38,-0.21525,-4.77625,244.75,157.475,-16.87,37.09,-16.527,40.145,-15.65,0.3255,409.0525,0.91,0.857,0.086175,-126.395,-5.7679,-0.35797,-15.29,-16.79375,36.5475,0,-0.663,-10.2325
1,20.25,0.00375000000000001,-17.22475,0.63,-0.4,-89.09575,-4.5375,0.1075,40.2685,386.5,0,0.8,-15.69,0,-16.865,-1.1575,-0.3,-0.4,-113.58,-0.180525,-4.66675,242.21825,156.895,-17.6825,37.9375,-17.53025,41.58,-15.876,0.5485,409.1,0.89,0.9105,0.090972,-113.0125,-6.49075,-1.349,-16.5725,-17.56825,37.07,0,-0.7615,-10.095
1,20.75,0.00400000000000006,-17.475,0.5235,-0.4378065,-96.64425,-3.4425,0.1075,41.1355,386.46,0,0.8,-16.195,0,-17.0695,-1.515,-0.3,-0.4,-112.8,-0.19525,-4.53675,240.13525,154.475,-18.11525,38.125,-17.96775,42.585,-15.978,0.56475,409.135,0.88675,0.822,0.1184,-100.83725,-9.335025,-0.70208,-17.2675,-18.02,37.34,0,-0.6,-10.57
1,21.25,0.09,-17.7,0.45,-0.662,-98.688575,-7.285,0.1,41.146,386.6575,0,0.8,-16.97,0,-17.3,-1.04,-0.3735,-0.3905,-111.9,-0.1,-4.583,238.722,152.95,-18.38625,40.3725,-18.2435,46.05,-16.48,0.567,409.3125,0.91125,0.68,0.102375,-103.1,-7.4199,-0.3577,-17.8,-18.29575,39.4075,0,-0.6,-10.77
1,21.75,0.0705,-17.91,0.444,-0.6,-89.5809,-4.245,0.1,41.78375,386.7525,0,0.8,-17.285,0,-17.502,-0.8625,-0.3,-0.4,-110.86,-0.139525,-4.5515,238.01425,151.95,-18.6145,46.395,-18.4145,48.685,-16.365,0.27175,408.3,0.8925,0.692,0.1019,-86.3315,-13.3745,-0.447675,-18.075,-18.524,44.74,0,-0.6105,-11.2025
1,22.25,0.0605,-18,0.68025,-0.66208,-90.12,-4.50929,0.1,45.13025,386.7525,0,0.8,-17.4,0,-17.391,-1.06,-0.3205,-0.3,-109.5,-0.211025,-4.48575,236.7165,151.425,-18.981,47.2275,-18.78575,49.5425,-16.457,0.61225,408.3675,0.80675,0.9985,0.11975,-116.9475,-12.73925,-0.51972,-18.51,-18.631,45.09,0,-0.62625,-11.0675
1,22.75,0.03975,-18.055,0.68,-0.4235,-80.586,-4.405,0.0975,44.808,387,0,0.8,-17.63,0,-17.3015,-1.03,-0.36675,-0.3525,-108.84,-0.26,-4.39525,235.6325,151.95,-19.30525,48.7475,-19.15725,51.1275,-16.2,0.46475,409.345,0.79125,1.03,0.1135,-96.7305,-7.616575,-0.4090325,-18.8,-18.8945,45.7175,0,-0.7235,-10.615
1,23.25,0.087,-18.1,0.527,-0.3135,-79.9825,-4.55,0.0975,44.448,386.95,0,0.8,-17.8375,0,-18.0775,-0.8,-0.35675,-0.3,-107.68,-0.2157,-4.50525,234.84775,151.475,-19.421,50.19,-19.3105,53.075,-17.234,0.16425,408.7,0.796,0.75175,0.101149,-87.1775,-14.455,-0.8669025,-19.0075,-18.96725,46.3375,0,-0.68575,-11.295
1,23.75,0.1,-18.47,0.6985,-0.29225,-81.096,-3.845,0.075,45.95075,387.25,0,0.8,-18.11,0,-18.022,-0.8575,-0.35725,-0.3525,-107.88,-0.1715,-4.5145,235.14725,147.95,-19.40025,49.785,-19.24775,53.1175,-16.78,0.17375,408.78,0.808,0.947,0.099847,-106.88,-5.9622,-0.7032425,-18.825,-19.0065,46.775,0,-0.7905,-12.1125
2,0.25,0,-14.8,0.625,-0.65525,-90.2683,-6.86,-1.3025,32.51575,386.395,0,1,-13.3725,0,-17.34625,-0.5825,-0.3,-0.6,-107.975,-0.2115,-4.7105,235.6845,143.451,-19.07575,50.39,-18.9275,51.665,-14.2,0.1335,409.59,0.789,0.91025,0.070606,-85.23225,-4.9504,-0.131475,-19.96,-18.9125,48.79,0,-0.8525,-12.0925
2,0.75,0,-14.7,0.67575,-0.321,-87.674,-5.8425,-1.3,33.37475,386.3925,0,1,-13.31,0,-17.641,-0.55,-0.3,-0.5525,-106.8875,-0.16,-4.64725,235.422,143.27525,-19.2285,51.27,-19.0575,54.295,-14.61,0.1585,409.735,0.7835,0.925,0.08547,-119.4,-6.077075,-0.10557,-20.05,-19.06,49.09,0,-0.862,-11.875
2,1.25,0,-14.92475,0.529,-0.3765,-81.82875,-13.55,-1.4,33.904,386.58,0,0.9675,-13.455,0,-17.65375,-0.79,-0.3,-0.5145,-106.5775,-0.213575,-4.7525,234.40375,142.48675,-19.508,51.295,-19.213,53.15,-14.885,0.14275,409.89,0.7615,0.9895,0.065617,-95.1905,-6.784875,-0.3342625,-19.705,-18.9875,49.1175,0,-0.9525,-12.0725
2,1.75,0.019,-15.342,0.62,-0.38725,-93.001,-10.1125,-1.4,33.883,386.485,0,1,-13.6,0,-17.42125,-0.365,-0.3,-0.4905,-105.1775,-0.321,-4.7,233.5455,142.27775,-19.75025,49.845,-19.49225,53.21,-14.955,0,409.5425,0.764,0.79875,0.070064,-91.2475,-6.94275,-0.354905,-19.4125,-18.815,48.0325,0,-1,-12.3475
2,2.25,0.05,-15.345,0.57475,-0.2,-95.772775,-6.15,-1.4,35.4995,386.795,0,1,-13.9,0,-18.0085,-0.4,-0.3,-0.5525,-104.655,-0.66825,-4.51575,231.61375,142.34425,-20.18175,50.4475,-20.00275,52.765,-15.0325,0,409.7,0.76,0.982,0.07757925,-123.8,-9.1137,-0.21823,-19.92,-19.0675,49.1375,0,-0.9525,-12.72
2,2.75,0.039,-15.62,0.5,-0.2525,-87.584,-5.2525,-1.2025,35.054,387.08,0,1,-14.215,0,-18.1075,-0.4,-0.3,-0.5,-104,-0.4315,-4.53625,230.85,142.475,-20.50775,52.2425,-20.47125,54.0125,-15.685,0,409.785,0.79,0.53,0.094306,-88.0525,-6.47915,-0.32764,-19.95,-19.2675,49.9225,0,-1.0525,-13.135
2,3.25,0,-15.9,0.521,-0.564,-82.01525,-8.225,-1.3,35.698,386.785,0,1,-14.4525,0,-17.935,-0.4,-0.3,-0.52625,-103.6975,-0.281,-4.461,230.375,143.9475,-20.6925,53.5375,-20.64525,55.9325,-15.6875,0,409.255,0.776,0.825,0.10161,-98.5875,-8.14795,-0.15265,-20.25,-19.5725,51.9225,0,-1.0525,-13.4725
2,3.75,0,-16.1225,0.52875,-0.3,-84.0794,-5.345,-1.2,36.084,386.8325,0,1,-14.6,0,-18.39675,-0.372,-0.3,-0.6,-105.02,-0.5075,-4.35775,230.375,143.769,-20.692,53.765,-20.703,56.28,-15.5875,0,409.055,0.776,0.8225,0.099735,-104.325,-6.018875,-0.18064,-20,-19.315,52.3,0,-1.0525,-13.41
2,4.25,0.022,-16.4625,0.5165,-0.2115,-83.58,-7.4,-1.3025,35.214,386.185,0,1,-14.75,0,-18.4025,-0.3685,-0.3,-0.5525,-104.5325,-0.43525,-4.291,230.375,144.95,-20.74,54.4025,-20.7505,55.255,-15.575,0.06325,408.7975,0.77,0.823,0.07318175,-91.622,-7.1558,-0.19202,-19.94,-19.2575,51.9475,0,-1.0525,-12.7
2,4.75,0.03,-16.544,0.461,-0.5,-84.867,-5.6875,-1.305,37.09275,386.1925,0,1,-15,0,-17.9875,-0.368,-0.3,-0.5525,-104.665,-0.38825,-4.392,230.325,145.7005,-20.755,54.665,-20.613,55.89,-15.155,0.02375,408.87,0.76625,0.73875,0.08648125,-90.478,-7.2582,-0.2830375,-19.9225,-19.305,53.285,0,-1.04725,-13.925
2,5.25,0,-16.8,0.553,-0.2555,-88.9355,-5.325,-1.3,36.59825,385.575,0,1,-15.55,0,-18.84,-0.4,-0.3,-0.5,-104.22,-0.34775,-4.181,228.85,146.8265,-21.203,55.88,-21.04525,57.0175,-15.4,0,409.045,0.76975,0.6085,0.06940825,-90.28125,-5.326625,-0.264975,-20.425,-19.6625,54.5475,0,-1,-14.08
2,5.75,0.02,-17.036,0.4155,-0.766431,-88.815,-16.045,-1.5,35.458,386.075,0,1.0775,-15.3375,0,-18.74075,-0.551,-0.3,-0.4525,-103.455,-0.20525,-4.40525,229.8,146.19925,-20.9075,58.095,-21.2295,59.6275,-15.4775,0,409.19,0.7655,0.708,0.0555,-89.16275,-7.317775,-0.315895,-20.12,-19.7625,53.6425,0,-1,-13.57
2,6.25,0,-17.1,0.4265,-0.21525,-95.13475,-3.8,-1.4025,34.4835,386.8325,0,1.0725,-15.39,0,-18.2825,-0.5,-0.2905,-0.45725,-103.0325,-0.37675,-4.367,230.375,145.6875,-20.7875,56.4275,-21.177,59.07,-15.6,0,409.32,0.712,0.6375,0.0664,-86.781,-7.203,-0.28916,-20.49,-19.9575,54.3125,0,-0.805,-13.335
2,6.75,0,-16.78125,0.4775,-0.33875,-91.8075,-5.26,-1.4075,34.60475,386.555,0,1,-15.5,0,-18.606,-0.2675,0.1475,-0.1525,-96.81,-0.18625,-2.3915,229.85,145.475,-20.835,56.8375,-20.95525,57.7375,-16.3325,0.0285,409.46,0.7315,0.87,0.071,-100.6285,-6.150375,-0.524875,-20.4225,-19.9525,53.395,0,0,-14.4525
2,7.25,0.01575,-16.4,0.5565,-0.628,-69.4857,-2.9725,-1.6025,34.594,386.34,1,1,-15.5525,0,-18.27725,0.1,5.2425,0.219,-74.93,0.0855000000000001,1.9505,231.95,145.95,-20.4675,54.57,-20.95,56.685,-14.91,0,409.99,0.738,0.645,0.064294,-93.72825,-6.402,-0.47548,-20.175,-19.905,52.3,0,1.395,-13.9875
2,7.75,0.0385000000000001,-15.41,0.55,-0.4,-62.625,-2.71,-1.6075,33.78825,385.4625,8.425,1,-15.2,0,-17.4525,0.7,17.2275,1,-27.0425,0.7979,8.17225,234,147.215,-20,51.51,-20.325,56.7475,-14.555,0,409.515,0.719,0.75225,0.1164525,-72.77,-6.6058,-0.5134,-20.02,-19.9,51.63,0,5.5325,-12.215
