DOY2,HR2,LE,USTAR,TA_1_1_1,WS,FC,H,RH,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,H2O_1_1_1
1,18.25,0.1735,0.431,-17.83625,2.5395,0.194,-4.03625,77.511,370.549,0.35,-4.422,2.18,-1.44375,0.78075,0.90625,1.576
1,18.75,0.329,0.456,-17.614,2.6665,0.207,-4.7645,77.484,370.497,0.335,-4.16425,2.0855,-1.08825,0.7755,0.86075,1.572
1,19.25,0.4065,0.4615,-17.34575,2.7205,0.174,-3.888,77.273,370.124,0.325,-2.9605,2.15125,-1.22425,0.7535,0.844,1.52
1,19.75,0.3145,0.4315,-17.5765,2.329,0.1965,-3.544,77.064,369.982,0.32,-2.12225,2.08475,-0.884,0.78675,0.91275,1.491
1,20.25,0.3655,0.394,-17.80025,2.346,0.189,-2.6235,78.316,370.221,0.315,-1.8275,2.15275,-1.0005,0.7955,0.9865,1.4415
1,20.75,0.1695,0.4315,-18.04325,2.504,0.256,-2.0535,78.261,369.973,0.31,-1.70275,2.11225,-0.742,0.767,1.0315,1.386
1,21.25,0.256,0.4355,-18.18675,2.4385,0.188,-1.0875,78.099,369.6545,0.3,-1.474,2.15675,-0.586,0.80025,1.04525,1.3945
1,21.75,0.357,0.4295,-18.221,2.2145,0.219,-2.28075,77.889,369.6655,0.295,-1.50975,2.185,-0.26,0.77575,1.0855,1.345
1,22.25,0.6875,0.4125,-18.69925,2.274,0.21775,0.252,77.468,369.644,0.29,-1.77825,2.184,-0.3305,0.77925,1.0705,1.335
1,22.75,0.15525,0.411,-19.165,2.359,0.229,-1.522,77.132,369.4265,0.29,-2.46075,2.12825,-0.44225,0.76225,1.07875,1.346
1,23.25,0.13125,0.3995,-19.61,2.191,0.21075,0.35525,77.34,369.123,0.295,-1.915,2.1505,-0.3055,0.76375,1.101,1.3455
1,23.75,0.2905,0.396,-19.994,2.19025,0.1835,-0.49875,77.651,368.985,0.295,-2.272,2.09225,-0.3085,0.805,0.996,1.34
2,0.25,0.503,0.27975,-19.477,1.5525,0.13,-0.859,79.347,369.248,0.305,-4.5725,2.03475,-0.703,0.75475,0.71725,1.7145
2,0.75,0.1725,0.278,-19.3955,1.566,0.14175,-0.7245,79.675,369.734,0.305,-2.35675,2.05875,-0.651,0.76775,0.785,1.664
2,1.25,0.091,0.293,-19.329,1.477,0.122,-0.43775,79.978,370.32,0.32,-2.788,2.053,-0.26575,0.78275,0.74075,1.643
2,1.75,0.04925,0.293,-19.307,1.556,0.1115,-1.258,79.675,370.352,0.315,-1.51975,2.082,-0.1445,0.71975,0.7515,1.805
2,2.25,0.201,0.30375,-19.2095,1.5765,0.182,-0.31675,79.142,371.267,0.295,-2.08025,2.00125,-0.45,0.7595,0.82625,1.8545
2,2.75,0.056,0.261,-19.27025,1.57725,0.122,-0.5435,78.812,371.035,0.29,-3.522,2.05675,-0.43825,0.75375,0.79325,1.65725
2,3.25,0.153,0.268,-19.22275,1.54375,0.145,-0.145,77.957,372.149,0.29,-6.22525,2.085,-0.4625,0.7305,0.795,1.8505
2,3.75,0.1375,0.258,-19.149,1.57975,0.147,0.6905,78.639,371.99,0.29,-4.218,2.1435,-0.429,0.7335,0.8115,1.983
2,4.25,0.322,0.244,-19.146,1.4605,0.10525,1.249,77.78525,374.56375,0.2775,-1.22175,2.03275,-0.447,0.75125,0.80375,1.26275
2,4.75,0.122,0.259,-19.3365,1.518,0.09,-1.2515,78.58,374.1565,0.2775,-1.3835,2.07075,-0.50675,0.7655,0.82425,1.20375
2,5.25,0.1695,0.259,-19.17675,1.463,0.1435,-2.3885,78.7585,374.92625,0.27,-1.20075,2.0275,-0.30925,0.7525,1.067,1.149
2,5.75,0.131,0.272,-19.12,1.494,0.1265,-0.459,78.595,374.89425,0.2675,-2.00875,2.0075,-0.57125,0.73125,0.86975,1.111
2,6.25,0.1505,0.25875,-19.09,1.443,0.1605,-1.369,78.019,375.66225,0.265,-2.1255,1.999,-0.5525,0.757,0.892,1.1925
2,6.75,0.1955,0.265,-19.1905,1.504,0.127,0.8105,77.8735,374.7485,0.255,-1.61675,2.08325,-0.59,0.7355,0.8865,1.234
2,7.25,0.06575,0.256,-19.17375,1.56925,0.10325,-1.2025,78.05475,374.977,0.24,-1.03725,2.43575,0.1185,0.82025,1.08375,1.437
2,7.75,0.175,0.2445,-19.1445,1.46425,0.1585,0.8525,78.0295,375.1945,0.2375,-0.20775,13.732,6.99125,3.67125,4.50275,1.13
2,8.25,0.438,0.25275,-19.119,1.4685,0.1775,1.90975,77.74075,374.86875,0.23,4.98175,60.9935,52.02625,15.44825,22.34525,1.14525
2,8.75,0.393,0.273,-19.0595,1.5425,0.451,8.0415,77.02475,374.14725,0.2325,14.467,153.53125,124.16375,33.64175,44.79525,1.26875
2,9.25,1.327,0.332,-19.36925,1.857,0.248,28.69,77.368,372.041,0.2525,27.204,253.4405,191.2435,53.0795,64.72125,1.3395
2,9.75,1.807,0.357,-19.51475,1.977,0.1645,58.688,77.12325,371.22875,0.27,45.30025,365.184,273.54,79.08975,90.14375,1.39
2,10.25,1.1205,0.39,-19.4065,2.059,0.274,72.39625,76.39475,370.23025,0.305,61.171,496.1395,334.206,110.77775,121.9575,1.5875
2,10.75,1.519,0.41225,-18.9695,2.23,0.19,87.9065,75.6725,369.66575,0.3475,80.60525,582.435,382.851,137.07075,136.40375,1.664
2,11.25,3.12125,0.42,-17.85825,2.308,0.1795,111.8015,75.08075,369.1485,0.395,90.94375,683.2675,415.04625,153.7455,158.59575,1.81
2,11.75,2.50175,0.454,-16.9215,2.355,0.19925,113.2945,72.6825,368.7845,0.4375,100.20125,755.5105,441.55775,173.126,174.639,1.7635
2,12.25,2.648,0.44275,-16.542,2.45475,0.219,121.00475,71.92325,368.538,0.47,107.52875,819.16175,456.1765,182.421,183.771,1.849
2,12.75,2.822,0.453,-16.34575,2.29825,0.17,125.509,72.10225,368.33775,0.535,113.73025,837.02325,451.8425,175.52425,183.197,1.914
2,13.25,4.883,0.45025,-15.9735,2.5185,0.226,119.70525,71.82025,368.07225,0.5675,108.822,811.92675,443.276,169.97925,182.77475,1.904
2,13.75,3.866,0.4735,-15.65425,2.574,0.17,110.35675,71.86725,367.86625,0.6125,108.95775,790.7555,397.931,158.57875,174.735,2.04425
2,14.25,4.3,0.48125,-15.486,2.461,0.222,108.4425,72.41025,367.736,0.6275,100.419,721.63675,373.536,146.133,158.3515,2.088
2,14.75,4.115,0.464,-15.41825,2.429,0.173,86.125,72.476,367.535,0.655,84.0215,632.911,347.383,123.707,131.861,2.139
2,15.25,3.211,0.483,-15.1925,2.5045,0.28325,70.95725,72.973,367.3805,0.6775,70.14575,567.1065,286.02525,97.54525,112.4305,2.1145
2,15.75,2.35,0.4545,-15.057,2.538,0.16675,46.17975,73.646,367.2505,0.6675,50.721,431.20025,224.8245,71.1095,89.38475,2.11075
2,16.25,1.70225,0.4215,-12.276,2.362,0.173,26.37575,72.392,367.17825,0.64,32.4295,309.774,161.95325,51.90975,63.547,2.109
2,16.75,0.76675,0.4025,-12.638,2.152,0.127,8.52175,73.684,367.143,0.615,11.809,195.743,102.52,33.279,41.8015,2.05725
2,17.25,0.575,0.3225,-13.01,1.7965,0.13775,-4.10875,76.487,367.139,0.565,-1.755,93.491,44.85175,16.809,20.65,2.04775
2,17.75,0.33,0.2775,-13.9,1.6215,0.102,-4.809,77.004,367.06825,0.505,-7.378,25.081,7.831,6.127,4.88,2.01425
2,18.25,0.19575,0.245,-15.304,1.4495,0.1165,-2.947,76.898,367.2665,0.435,-9.5255,3.2545,-1.16725,1.21925,0.764,1.92225
2,18.75,0.21275,0.2515,-16.475,1.4435,0.131,-5.083,77.924,367.39675,0.375,-12.2265,2.047,-1.826,0.787,0.516,1.97125
2,19.25,0.06275,0.2405,-16.567,1.4195,0.12125,-2.06675,78.815,367.48375,0.35,-12.4545,2.087,-1.787,0.80725,0.5375,1.909
2,19.75,0.08975,0.273,-16.484,1.54,0.11025,-4.138,80.164,367.59925,0.355,-13.6435,2.022,-1.124,0.79875,0.5835,2.092
2,20.25,0.01525,0.272,-16.493,1.57575,0.1275,-0.59375,80.929,367.63575,0.345,-8.259,2.0125,-0.933,0.777,0.6935,1.80675
2,20.75,0.2225,0.2945,-16.618,1.688,0.12325,-2.28925,79.681,367.6935,0.335,-12.4455,2.023,-1.372,0.742,0.7875,2.065
2,21.25,0.0495,0.286,-16.665,1.623,0.1395,-2.6485,80.373,367.891,0.33,-9.893,2.0725,-1.577,0.77975,0.6815,2.03
2,21.75,0.0165,0.277,-16.783,1.5245,0.136,-1.539,79.688,368.2085,0.32,-3.6735,2.039,-0.82,0.76425,0.74,1.976
2,22.25,0.05775,0.276,-16.829,1.6425,0.11175,-0.902,79.935,368.47125,0.31,-4.888,2.0935,-1.15975,0.75825,0.707,1.918
2,22.75,0.0385,0.283,-17.429,1.504,0.115,-0.669,79.281,368.66525,0.31,-6.5025,2.0075,-0.74175,0.77325,0.6825,1.7545
2,23.25,0.0645,0.2695,-19.23,1.555,0.135,-1.544,79.059,368.919,0.295,-7.387,2.005,-0.6215,0.7705,0.623,1.686
2,23.75,0.1115,0.27225,-19.289,1.511,0.125,0.339,79.755,368.83775,0.31,-4.5805,2.0245,-0.797,0.75075,0.811,1.718
3,0.25,0.384,0.27,-7.46325,1.46325,0.182,1.229,82.158,369.743,0.67,-7.624,2.16425,-0.42775,0.77875,0.77675,2.55875
3,0.75,0.2385,0.27425,-7.17925,1.573,0.18825,-0.5185,81.657,369.6215,0.68,-6.09025,2.16375,-0.396,0.74625,0.73925,2.5505
3,1.25,0.226,0.27475,-7.693,1.65125,0.244,2.817,82.123,370.292,0.63,-5.8345,2.18125,-0.32725,0.746,0.8095,2.645
3,1.75,0.4335,0.285,-7.883,1.65075,0.2575,1.447,82.751,370.13075,0.6275,-5.37825,2.1985,-0.4445,0.76675,1.00025,2.512
3,2.25,0.43425,0.301,-8.5795,1.63825,0.24,1.072,83.203,369.93425,0.545,-4.8045,2.20775,-0.395,0.799,1.07,2.541
3,2.75,0.686,0.312,-9.0615,1.776,0.249,1.80025,82.313,370.25425,0.5125,-4.811,2.18025,-0.43225,0.76275,0.9345,2.451
3,3.25,0.381,0.282,-9.1555,1.716,0.242,0.997,82.855,369.96475,0.5075,-5.265,2.197,-0.50575,0.752,0.99125,2.324
3,3.75,0.11225,0.30425,-9.3795,1.673,0.2165,-0.62975,82.468,369.86875,0.5525,-5.23325,2.263,-0.382,0.74825,0.98475,2.33825
3,4.25,0.066,0.313,-9.585,1.734,0.24275,0.994,82.221,372.1915,0.565,-4.19425,2.23575,-0.47125,0.72575,0.962,2.40825
3,4.75,0.093,0.307,-9.9955,1.749,0.18975,-0.2005,82.80625,373.0605,0.5475,-4.44325,2.2015,-0.403,0.71975,0.92425,2.3725
3,5.25,0.3945,0.3075,-10.1005,1.68,0.2055,1.34725,82.69275,374.4325,0.52,-3.55675,2.191,-0.425,0.763,1.06325,2.394
3,5.75,0.35325,0.291,-10.255,1.676,0.229,0.776,82.89225,374.8145,0.55,-4.715,2.24925,-0.5185,0.7405,1.07725,2.37
3,6.25,0.508,0.29,-10.532,1.668,0.14525,2.8795,82.7085,375.203,0.51,-3.047,5.37725,1.44975,1.64975,1.41275,2.31025
3,6.75,0.34,0.30975,-10.041,1.67225,0.26125,1.4275,82.63975,375.066,0.48,0.90125,30.5,16.708,7.9675,8.746,2.25
3,7.25,0.9775,0.346,-9.883,1.818,0.2735,4.0895,83.38325,375.0795,0.54,9.17775,100.10775,48.259,20.31225,27.9345,2.17
3,7.75,1.9965,0.3815,-8.647,1.99675,0.2985,25.85875,83.759,374.4295,0.54,22.57,200.35075,109.60225,43.407,51.677,2.221
3,8.25,2.235,0.4025,-8.084,2.05675,0.391,49.9905,82.9205,372.0935,0.645,39.61875,373.65725,208.5055,76.54325,87.93525,2.4125
3,8.75,3.27,0.43875,-7.5565,2.333,0.4415,70.416,82.22025,371.031,0.76,68.112,500.51175,269.713,111.73425,114.00375,2.532
3,9.25,3.648,0.4705,-6.751,2.443,0.314,91.77475,77.98075,370.253,0.99,90.33775,661.83975,357.634,136.94875,150.17675,2.568
3,9.75,6.114,0.4925,-5.963,2.695,0.352,114.53475,76.01625,369.6905,1.215,114.964,811.301,384.548,160.70125,189.5885,2.794
3,10.25,7.839,0.493,-6.05725,2.731,0.287,134.2925,73.1675,369.379,1.3975,133.26275,941.33925,471.99375,200.5875,223.7685,2.807
3,10.75,9.53275,0.50675,-5.59625,2.7525,0.31525,139.3505,71.5855,369.124,1.4925,150.24775,1063.5195,481.43325,213.662,246.195,2.836
3,11.25,10.61975,0.50225,-5.6065,2.77025,0.29675,165.412,69.5285,368.8295,1.5125,170.72075,1158.67175,526.39825,226.57075,266.282,2.721
3,11.75,12.60375,0.5355,-4.78825,2.87275,0.26725,175.066,68.20525,368.7245,1.7375,181.594,1200.88,557.284,261.1305,280.971,2.5935
3,12.25,11.5305,0.536,-3.8955,2.9805,0.28425,179.176,66.38275,368.7825,1.9025,191.76275,1212.32825,574.179,257.2725,279.54625,2.5515
3,12.75,11.70525,0.5555,-2.93275,3.04025,0.2195,182.57,66.3985,368.5605,2.005,190.76925,1214.4785,539.0665,241.81175,276.72575,2.45325
3,13.25,11.726,0.566,-2.659,3.074,0.27525,173.02425,65.64875,368.445,2.15,193.70925,1196.656,548.04025,244.026,277.49175,2.5385
3,13.75,13.59,0.5795,-1.80575,3.1135,0.227,168.60775,64.48725,368.316,2.41,187.707,1200.602,557.0405,248.1585,258.7285,2.5375
3,14.25,12.448,0.58375,-1.779,3.21975,0.203,157.7235,62.70225,368.2055,2.5025,174.727,1103.771,491.58425,206.00875,249.304,2.6085
3,14.75,11.47575,0.562,-1.17025,3.14175,0.32425,136.1685,62.97625,368.0885,2.69,167.7015,1033.184,437.036,187.126,221.05275,2.7315
3,15.25,11.42075,0.54475,-1.168,3.04475,0.31625,117.71,64.1175,367.87,2.7075,147.58625,924.37875,400.45475,155.80475,202.63625,2.7655
3,15.75,9.92825,0.546,-0.6755,2.93775,0.26025,105.2055,64.309,367.74,2.7725,124.9385,793.3685,328.11975,128.8945,176.84875,2.778
3,16.25,9.266,0.5505,-0.2495,2.91275,0.307,76.24225,62.9055,367.6955,2.7875,99.0585,671.26125,285.36875,105.1295,137.36725,2.8055
3,16.75,8.456,0.55175,-0.35325,3,0.292,55.53525,65.1595,367.6475,2.9375,74.6115,502.52225,229.81425,81.717,102.941,2.87125
3,17.25,5.684,0.50625,-0.48675,2.7415,0.293,22.83575,66.45925,367.638,2.915,38.26025,335.52075,131.87525,48.80875,71.0015,2.89225
3,17.75,5.655,0.46475,-0.47975,2.551,0.278,7.034,67.357,367.5965,2.54,15.52875,172.20525,75.4425,31.8185,40.80425,2.87875
3,18.25,2.797,0.423,-0.6255,2.339,0.29675,-3.383,68.914,367.5435,2.465,1.42525,87.00725,32.084,17.2245,18.95625,2.991
3,18.75,1.554,0.364,-1.231,2.04625,0.241,-6.087,72.23525,367.575,2.3725,-10.6725,25.0625,7.744,5.5945,5.6405,3.053
3,19.25,0.76,0.31175,-1.94625,1.71475,0.191,-6.765,75.97425,367.546,1.865,-10.49525,4.4915,-0.11925,0.8635,0.87725,3.011
3,19.75,0.35225,0.302,-2.44825,1.63475,0.17275,-4.625,78.20175,367.494,1.625,-12.44275,2.2345,-0.38275,0.727,0.8035,2.9505
3,20.25,0.204,0.279,-2.96825,1.57675,0.1955,-4.203,79.39525,367.5605,1.48,-11.32225,2.11475,-0.578,0.72575,0.8815,2.945
3,20.75,0.494,0.29525,-3.93575,1.61725,0.186,-2.347,79.565,367.833,1.28,-10.73125,2.14475,-0.529,0.758,0.9685,2.96025
3,21.25,0.544,0.3075,-4.50425,1.5905,0.187,-2.4055,80.724,367.9755,1.095,-12.213,2.12375,-0.5685,0.762,0.89825,2.9255
3,21.75,0.219,0.3215,-5.465,1.62175,0.24125,-3.15375,80.74375,368.366,1.0175,-10.81125,2.19375,-0.32475,0.74075,1.00025,3.024
3,22.25,0.34025,0.271,-5.58575,1.51025,0.23075,-1.006,81.24875,368.412,0.8875,-10.122,2.22375,-0.46325,0.7715,1.03125,2.92225
3,22.75,0.445,0.27825,-5.985,1.537,0.163,0.403,82.70125,368.536,0.83,-7.8585,2.18,-0.42975,0.76075,0.99375,2.946
3,23.25,0.2775,0.2795,-6.4685,1.474,0.23125,0.8505,83.04775,368.621,0.81,-7.0325,2.1515,-0.37025,0.78875,0.96875,2.6945
3,23.75,0.62125,0.266,-6.4285,1.545,0.17675,1.8915,82.5575,369.01,0.755,-6.81525,2.12225,-0.67725,0.775,0.862,2.6975
4,0.25,3.64825,0.3495,1.9185,1.976,0.6085,-3.4605,84.21625,377.078,2.365,-11.605,2.289,-0.8115,0.73175,1.96075,4.0255
4,0.75,2.3815,0.366,2.047,2.088,0.44925,-0.91425,86.054,377.018,2.3325,-9.39,2.21675,-0.595,0.71025,2.06375,4.1505
4,1.25,2.4235,0.374,2.538,1.8815,0.524,-2.15425,85.5505,378.772,2.3,-7.8885,2.23475,-0.696,0.687,1.93975,4.1255
4,1.75,2.03575,0.344,2.57125,1.8125,0.5045,-2.79425,85.64525,378.703,2.27,-8.91375,2.22925,-0.5165,0.70375,1.9365,4.2465
4,2.25,1.665,0.3385,2.58925,1.7175,0.502,-0.401,85.97725,378.383,2.195,-8.863,2.246,-0.52725,0.7295,1.84475,4.18025
4,2.75,2.326,0.325,2.232,1.744,0.519,1.37325,86.00375,377.659,2.01,-8.74575,2.14825,-0.553,0.6855,1.71675,4.078
4,3.25,1.7945,0.297,2.19625,1.663,0.49025,2.80875,86.43625,378.2,1.7975,-7.60025,2.16375,-0.55025,0.73025,1.94,4.12
4,3.75,2.41175,0.317,2.1065,1.763,0.522,3.59075,86.35825,378.414,1.7325,-7.563,2.20575,-0.53775,0.7215,1.9895,4.126
4,4.25,1.6565,0.355,1.80525,1.825,0.6155,0.6115,85.7415,382.163,1.635,-7.44675,2.26925,-0.53,0.657,1.94825,4.1315
4,4.75,1.5645,0.316,1.49725,1.743,0.5565,2.7065,85.6065,380.303,1.4275,-8.78225,3.0805,-0.381,0.71725,1.85025,4.08125
4,5.25,2.0915,0.3335,1.853,1.86025,0.413,0.809,85.87425,382.238,1.52,-7.29175,12.923,4.6385,1.13675,2.5245,4.03575
4,5.75,3.3025,0.375,1.654,1.98425,0.4645,3.5675,86.2375,382.29,1.445,-0.12125,50.25925,25.931,3.7635,8.00725,4.03
4,6.25,4.1755,0.399,2.0415,2.113,0.556,7.3795,85.7845,381.616,1.4675,18.431,126.0915,87.92775,10.375,20.04075,4.081
4,6.75,6.133,0.42475,2.751,2.24275,0.4655,24.5805,85.56,380.277,1.72,46.105,233.27125,153.748,22.0445,32.82475,4.0325
4,7.25,9.048,0.464,2.725,2.40875,0.446,39.7215,82.812,379.386,2.04,80.495,353.38525,235.25325,41.2005,45.161,4.3645
4,7.75,10.685,0.502,3.39,2.496,0.454,83.2665,81.26,377.635,2.38,134.683,531.61725,316.7695,65.285,60.5855,4.336
4,8.25,11.3225,0.5505,4.158,2.77,0.385,116.112,78.8125,376.481,2.76,169.414,663.68375,392.083,87.1335,79.39675,4.4195
4,8.75,15.603,0.5685,4.73475,3.10625,0.362,137.818,77.64225,375.571,3.225,224.044,843.785,459.05,108.97125,102.8995,4.368
4,9.25,20.916,0.573,5.4455,3.04275,0.328,172.201,75.4685,374.694,3.79,274.95025,1007.1195,511.67675,130.232,117.59975,4.388
4,9.75,23.102,0.574,6.696,3.0535,0.212,196.855,72.94325,373.792,4.255,336.436,1159.5515,602.43025,152.82125,137.4105,4.389
4,10.25,24.603,0.579,7.40975,3.0855,0.29275,215.93325,71.12275,373.221,4.7325,386.566,1245.5825,618.92275,163.50125,150.92225,4.36275
4,10.75,28.25275,0.615,8.47125,3.072,0.22725,237.4125,69.164,373.116,5.4575,417.09375,1370.20075,669.76775,175.56175,164.72375,4.30325
4,11.25,35.901,0.64,9.0495,3.2695,0.24725,257.5085,67.8655,372.478,6.005,455.07425,1460.47925,697.92025,188.99525,168.055,4.3035
4,11.75,34.8515,0.605,9.396,3.267,0.2495,253.91425,65.861,371.804,6.24,457.323,1498.00575,720.03125,199.06775,180.45,4.233
4,12.25,33.808,0.6295,10.2395,3.183,0.289,261.091,62.91925,371.433,6.13,463.2695,1559.468,768.71625,193.23975,179.624,4.284
4,12.75,31.9025,0.6345,10.708,3.326,0.215,261.577,62.98575,370.59,6.85,471.394,1527.06,759.2135,192.37975,182.18075,4.305
4,13.25,32.875,0.65475,10.5835,3.306,0.219,251.501,60.0355,369.648,6.915,475.176,1558.93275,755.46175,189.8275,176.50425,4.231
4,13.75,32.81825,0.6525,10.83325,3.3735,0.294,243.6685,58.201,369.214,7.41,481.119,1533.065,721.023,178.031,168.68,4.144
4,14.25,30.96125,0.663,11.4295,3.494,0.28325,213.94425,55.735,368.744,8.715,445.65,1452.3405,702.874,154.10425,141.38825,4.0105
4,14.75,28.86675,0.684,11.2635,3.4865,0.271,207.989,53.39525,368.312,8.405,427.13775,1363.27475,641.45925,141.94425,128.036,3.9595
4,15.25,29.4045,0.666,11.108,3.359,0.214,184.083,51.5285,367.9715,8.75,388.0805,1272.483,587.15375,131.1975,122.539,3.894
4,15.75,26.629,0.631,11.522,3.192,0.29975,167.4495,52.091,367.749,8.82,341.081,1138.889,542.079,114.7005,101.8285,3.8625
4,16.25,24.795,0.597,11.371,3.102,0.283,150.784,55.23675,367.61275,8.66,295.691,1000.295,451.63725,94.661,83.82475,3.939
4,16.75,21.65875,0.595,11.20075,3.103,0.32075,123.0285,56.79175,367.705,8.46,234.014,709.9655,361.32025,70.68775,66.104,4.138
4,17.25,17.96175,0.553,10.75925,2.916,0.37,86.52875,58.07175,367.51,7.6725,179.08075,425.7885,294.4995,47.0915,51.70525,4.1535
4,17.75,15.37175,0.5735,10.67675,2.893,0.2965,60.1595,59.17975,367.376,8.1425,117.464,398.95,217.393,38.064,41.899,4.09375
