DOY2,HR2,CO2_1_1_1,FC_1_1_1,G_1_1_A,H_1_1_1,LE_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,T_SONIC_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TAU_1_1_1,USTAR_1_1_1,W_SIGMA_1_1_1,WS_1_1_1,T_CANOPY_1_1_1
1,5.25,420.725,2.48701,-2.045,-5.05,7.92,80.925,93.2625,0.53,0.92,0.005,0,0,-0.5,291.4975,308.7375,-12.7325,2.985,3.19,3.1375,1.165,2.115,2.8575,-0.0117795,0.28720225,0.4220678925,1.735615,-0.6575
1,5.75,420.7,2.561495,-2.235,-2.0675,4.355,80.94,93.68,0.41,0.85,0.01,0.01,0,-0.4925,295.2,310.625,-13.38,2.9075,3.075,3.065,1.165,2.115,2.8575,-0.0060321,0.219804,0.29135408,1.80574,-0.9825
1,6.25,421.4,2.81036,-2.51,-3.6575,4.83,80.96,94.15,0.3525,0.72,-0.08,0,0,-0.4925,289.12,311.495,-18.225,2.82,3.0225,3.0675,1.1625,2.115,2.8575,-0.0033365925,0.204022,0.23794495,1.68256,-1.13
1,6.75,421.05,2.6087475,-2.5125,-3.53,5.11,80.92,93.505,0.4825,0.76,-0.32,0.12,0,-0.47,289.3225,311.0675,-17.355,2.8775,2.995,3.025,1.16,2.115,2.8575,-0.00591585,0.262952,0.27905394,1.775,-1.1325
1,7.25,421.825,2.0288775,-2.5075,-4.43,7.19,80.945,93.18,0.4275,0.6575,-0.3475,9.0175,1.4675,0.91,285.4975,310.99,-15.4975,2.875,3.0125,3,1.1575,2.1075,2.8575,-0.002049435,0.23593875,0.2924303175,1.700035,-0.9725
1,7.75,421.4,2.62261,-2.505,-3.515,2.37,80.96,93.4375,0.4475,0.665,-0.2375,66.7075,36.085,10.0375,284.2775,310.4475,0.1825,2.7975,2.93,2.925,1.155,2.115,2.8575,-0.006938405,0.2371795,0.3208446925,1.695005,-0.8725
1,8.25,418.725,2.3281525,-2.5075,-4.15,8.51,80.975,92.6775,0.2475,0.875,0.385,215.605,128.17,29.51,287.3525,310.63,53.32,2.61,2.8025,2.8925,1.1525,2.115,2.8575,0.00529913,0.295715,0.37011136,1.39837,-0.77
1,8.75,417.675,2.715835,-2.5075,5.145,11.58,80.99,92.3275,0.57,1.17,0.71,361.0275,219.05,48.6625,290.3775,313.1525,114.9875,2.33,2.575,2.6225,1.15,2.115,2.8575,0.00594706,0.226264,0.32166908,1.17719,-0.6975
1,9.25,415.65,2.3504075,-2.5075,22.76,20.6625,80.99,91.7825,1.92,1.71,2.13,511.9725,301.195,73.96,286.015,317.275,162.6225,2.26,2.315,2.225,1.15,2.115,2.8575,0.006914635,0.2923675,0.44986663,1.17757,0.165
1,9.75,413.975,2.8861825,-2.515,40.8275,34.64,81.01,89.6325,2.79,2.31,3.33,658.755,387.71,99.4775,289.945,322.08,225.5375,1.9575,1.9675,2.04,1.1475,2.1075,2.8575,0.002707075,0.375136,0.51546775,1.56738,1.015
1,10.25,411.275,2.05992,-2.5125,62.29,36.78,81.0625,85.16,3.78,2.8575,4.7475,774.04,430.5,119.6675,289.1575,327.345,253.545,2.0675,1.985,2.1,1.145,2.1075,2.8575,-0.0204702,0.46689375,0.5909940375,1.95007,2.185
1,10.75,409.775,1.38902,-2.1975,69.5625,54.915,81.0575,81.115,5.15,3.98,6.0375,892.4475,482.3625,138.7075,296.01,331.3625,271.25,2.38,2.025,1.89,1.145,2.1075,2.8575,-0.070729225,0.585425,0.777486745,2.5421625,3.4575
1,11.25,408.475,0.452415,-1.9575,88.3425,64.59,81.02,79.7925,5.8875,4.49,7,969.8375,524.13,157.8025,286.0425,336.6325,303.4675,2.605,2.0175,2.04,1.1425,2.1075,2.8575,-0.0670883,0.667125,0.87252221,2.91167,4.1875
1,11.75,407.95,-0.18288875,-1.7425,97.96,60.48,80.9975,77.625,6.5675,5.235,7.6475,1003.375,545.1575,155.0775,288.8725,338.7475,310.185,2.78,2.0975,2.125,1.1425,2.1075,2.8575,-0.09673265,0.69239375,0.8926317125,2.5880625,4.6525
1,12.25,407.6,0.82791575,-1.455,104.53,58.3425,80.95,74.7375,7.115,5.34,8.06,1006.4675,542.16,148.745,293.1225,341.58,325.825,3.7075,2.05,2.155,1.1425,2.115,2.8575,-0.115808,0.653609,0.86466814,2.66433,5.515
1,12.75,407.6,-0.06926425,-1.2125,114.73,62.7575,80.91,72.8725,7.66,5.85,8.405,984.6875,527.3275,142.2025,295.65,341.7475,312.58,5.015,2.3375,2.165,1.1325,2.1075,2.8575,-0.10244705,0.690553,0.857560645,2.72822,5.705
1,13.25,407.9,0.3322375,-1.195,116.97,55.63,80.92,71.9675,7.6775,6.25,8.59,967.055,516.32,130.8075,295.8,342.995,310.98,5.725,2.3175,2.26,1.135,2.1075,2.8575,-0.125233,0.653123,0.81534901,2.721,6.045
1,13.75,408.225,0.168203,-1.21,116.47,52.18,80.8975,69.88,7.95,6.395,8.665,884.8675,469.455,108.0275,293.155,342.9775,282.7175,6.135,2.39,2.32,1.1425,2.1075,2.8575,-0.127115,0.6634825,0.8077229175,2.644735,6.0275
1,14.25,407.5,0.7164815,-1.215,90.33,52.64,80.8925,71.645,8.05,6.4375,8.835,759.025,409.1375,87.7325,294.355,341.315,241.61,6.375,2.3625,2.2975,1.135,2.1075,2.8575,-0.115478,0.639347,0.783259965,2.65319,5.9925
1,14.75,407.575,1.147095,-1.16,76,53.47,80.89,71.835,8.1175,6.56,8.93,609.8975,330.29,71.115,291.435,339.4725,190.8625,6.1475,2.4825,2.5575,1.135,2.1075,2.8575,-0.106739,0.601906,0.75585581,2.53297,5.5425
1,15.25,407.1,1.76529,-1.13,45.48,46.08,80.89,72.0275,7.8,6.26,8.7,481.3875,261.6625,53.2425,292.8875,336.8275,133.9825,6.1175,2.67,2.7425,1.1425,2.1075,2.8575,-0.0777262,0.599705,0.78283587,2.68654,4.68
1,15.75,406.85,2.3741,-1.13,20.2075,38.685,80.8875,74.1175,7.335,5.4425,8.04,329.3275,177.3725,34.4225,293.0425,333.355,66.6375,5.685,2.8475,2.7925,1.135,2.1075,2.8575,-0.055374025,0.576445,0.73409528,2.48318,4.0625
1,16.25,407.525,2.4115,-1.1225,-3.63,26.62,80.88,81.4575,6.0675,4.35,6.63,151.1125,74.0775,19.3775,288.2,329.99,10.675,4.85,3.0875,3.0475,1.135,2.1075,2.8575,-0.0200754,0.48065,0.62477276,2.09934,2.8575
1,16.75,407.325,2.03103,-1.1025,-6.3025,17.095,80.8775,85.9175,5,3.56,5.6575,47.63,18.32,5.5875,291.0875,324.505,-19.6275,3.94,3.0225,2.995,1.135,2.1075,2.8575,-0.0070492725,0.46632625,0.6018775225,2.0454225,1.8325
1,17.25,408.4,3.1548975,-1.085,-4.72,14.495,80.87,90.0925,3.97,2.8,4.93,6.4075,0,0.315,286.63,321.155,-24.6375,3.79,3.07,2.9725,1.135,2.1075,2.85,-0.00616346,0.4257745,0.64363858,1.936175,1.15
1,17.75,409.1,2.1439975,-1.08,-4.445,20.38,80.89,91.6875,3.36,2.25,3.96,0.06,0,-0.59,295.59,318.67,-21.8475,3.5975,3.24,3.1425,1.135,2.1075,2.85,-0.0090658225,0.463725,0.61184312,1.81166,0.355
1,18.25,411.5,2.42872,-1.0825,-5.05,17.385,80.9025,92.365,2.63,2.0775,3.245,0.01,0,-0.5725,288.6325,317.835,-20.4275,3.075,2.9,3.0075,1.135,2.1075,2.85,-0.00628048,0.47690875,0.625037785,1.824405,0.15
1,18.75,411.8,2.81614,-1.075,-4.47,15.9625,80.9,93.605,2.3175,1.8,2.775,0.01,0,-0.54,287.485,316.2375,-21.9825,3.13,3.1375,3.005,1.135,2.1075,2.85,-0.0092065875,0.4629695,0.593335985,1.765565,-0.185
1,19.25,413.3,2.6822175,-1.0775,-4.7,18.375,80.9175,93.135,1.845,1.635,2.315,0.01,0,-0.5425,287.6625,315.8925,-19.57,3.3125,3.21,3.32,1.135,2.1075,2.85,-0.008730765,0.4335295,0.5737040075,1.8426825,-0.3825
1,19.75,414.675,2.85759,-1.0775,-7.035,19.345,80.905,93.6875,1.6475,1.5675,2.465,0.01,0,-0.56,289.515,314.8625,-22.185,3.0375,3.035,3.07,1.135,2.1075,2.85,-0.0142146,0.450986,0.5728189325,1.91796,-0.345
1,20.25,415.575,3.67869,-1.145,-4.49,15.68,80.91,93.77,1.4525,1.6025,2.085,0.01,0,-0.5725,286.2875,313.8975,-21.7475,3.0425,3.1625,3.1925,1.1325,2.1075,2.85,-0.010471725,0.45548675,0.617135945,1.8045,-0.43
1,20.75,415.85,2.88294,-1.15,-5.71,14.9475,80.92,94.32,1.3925,1.4925,1.575,0.01,0,-0.5125,293.72,313.1975,-16.2525,2.9675,3.15,2.9725,1.1325,2.1075,2.8475,-0.012368125,0.4639185,0.6278801775,2.05333,-0.5725
1,21.25,417.6,2.61656,-1.1475,-5.09,13.285,80.93,94.425,1.2325,1.56,1.58,0.01,0,-0.475,293.2675,313.0475,-15.3175,3.05,3.0625,3.0525,1.1325,2.1075,2.8475,-0.006425095,0.396741,0.56888136,1.87149,-0.8025
1,21.75,418.75,2.72714,-1.1475,-4.8425,11.8,80.9475,94.4675,1.2375,1.38,1.8575,0.01,0,-0.4825,292.4275,312.845,-13.295,3.215,3.2225,3.315,1.1325,2.105,2.8475,-0.01108055,0.40034175,0.5205120125,1.80373,-0.71
1,22.25,418.7,2.67427,-1.1325,-3.84,20.9975,80.965,94.42,1.115,1.25,1.785,0.0075,0,-0.495,289.1225,312.86,-18.44,3.1225,3.17,3.19,1.1325,2.0975,2.8475,-0.00878599,0.491357,0.663993115,2.017755,-0.8375
1,22.75,418.225,2.254515,-1.1175,-3.995,15.5025,80.96,94.49,1.0275,1.19,1.7,0.0075,0,-0.5,290.9025,313.3125,-15.955,3.07,2.985,3.15,1.13,2.0975,2.8475,-0.0110071,0.409202,0.57621784,1.78573,-0.83
1,23.25,419.3,3.1267625,-1.1425,-4.915,11.57,80.9625,94.37,1.055,1.1675,1.41,0.0075,0,-0.5225,289.8025,313.6,-14.2325,2.9125,3.0475,3.18,1.13,2.0975,2.8475,-0.0084365575,0.49245075,0.606069,1.799505,-0.7375
1,23.75,420.075,2.5815825,-1.1275,-4.965,12.255,80.965,95.2075,0.8675,1.0575,1.0775,0.01,0,-0.515,289.835,312.6725,-13.9775,2.94,3.0625,3.1925,1.13,2.0975,2.8475,-0.0097337825,0.45682625,0.5554444825,1.854685,-0.755
2,0.25,424.2,2.67633,-2.4425,-5.645,8.26,80.7475,89.495,-2.1075,1.1975,-1.165,0,0,-0.37,258.41,295.3475,-26.3725,2.8675,2.8,2.9625,0.98,1.84,2.45,-0.0118095,0.23790575,0.3439292425,1.804865,-4.0625
2,0.75,424.1,2.103495,-2.4575,-5.59,6.2,80.7375,89.805,-2.09,1.165,-1.2425,0,0,-0.3625,254.1925,294.495,-23.75,2.81,3.045,3.035,0.98,1.84,2.45,-0.007370085,0.27980675,0.411034085,1.6914225,-4.2375
2,1.25,424.9,2.45804,-2.4575,-6.675,6.595,80.7275,89.405,-2.05,1.0375,-1.47,0,0,-0.4,252.6925,294.4575,-24.67,2.84,2.965,2.9975,0.98,1.84,2.4475,-0.0129153,0.259457,0.36704799,1.7488125,-4.2925
2,1.75,424.25,2.02841,-2.4575,-5.84,5.9625,80.75,89.7775,-2.3025,1.03,-1.6,0,0,-0.4,259.015,295.135,-21.365,2.7875,2.9075,2.9025,0.98,1.84,2.4475,-0.00881513,0.223946,0.44417339,1.72023,-4.39
2,2.25,425.3,2.25201,-2.4575,-5.4325,3.935,80.745,89.3075,-2.32,0.9825,-1.815,0,0,-0.38,253.0725,293.55,-19.6675,2.7175,2.9525,2.96,0.98,1.84,2.4475,-0.0107363,0.3362295,0.4559455525,1.7861225,-4.4875
2,2.75,425.325,2.1762575,-2.485,-5.1,8.19,80.735,90.0325,-2.395,1.005,-1.83,0,0,-0.39,262.5725,293.95,-20.34,2.7325,2.9175,2.925,0.98,1.84,2.4475,-0.00751988,0.270223,0.37018324,1.74216,-4.6275
2,3.25,426,2.29609,-2.485,-4.8125,9.02,80.7,91.0875,-2.4225,0.9625,-2.1975,0,0,-0.4125,266.35,294.2875,-17.4925,2.615,2.8125,2.8025,0.98,1.84,2.4475,-0.00701908,0.26892975,0.4217000825,1.728305,-4.7275
2,3.75,426,2.591785,-2.5,-3.39,15.935,80.69,90.9025,-2.4125,1.01,-2.39,0,0,-0.395,269.655,293.205,-14.5325,2.5375,2.815,2.8875,0.98,1.84,2.4475,-0.0058485325,0.2650345,0.36791519,1.75702,-5.135
2,4.25,426.8,1.8750225,-2.5,-5.445,11.1625,80.68,90.2875,-2.4675,0.93,-2.32,0,0,-0.42,265.0675,292.145,-19.3675,2.58,2.9025,2.8925,0.98,1.84,2.4475,-0.006731155,0.3071655,0.458421195,1.795225,-5.29
2,4.75,426.7,2.4193775,-2.5,-4.155,14.83,80.69,90.2975,-2.595,0.885,-2.505,0,0,-0.45,270.06,291.445,-14.955,2.615,2.7175,2.7425,0.98,1.8375,2.4475,-0.0081764775,0.412736,0.528674035,1.89299,-5.4275
2,5.25,427.4,1.93832,-2.5,-5.03,7.91,80.7,91.125,-2.7475,0.83,-2.665,0,0,-0.41,265.32,290.8175,-17.9275,2.445,2.84,2.8025,0.98,1.8375,2.44,-0.00937602,0.3399545,0.42042609,1.76556,-5.6325
2,5.75,427.35,2.2626975,-2.5,-6.89,16.01,80.71,90.9825,-2.8925,0.89,-2.73,0,0,-0.42,270.795,290.18,-16.3875,2.585,2.74,2.7875,0.98,1.84,2.44,-0.0100731,0.2998785,0.317373775,1.75277,-5.6675
2,6.25,427.9,2.452765,-2.5,-2.8,17.995,80.7325,90.945,-2.945,0.855,-2.915,0.115,0,-0.36,269.115,290.295,-17.5475,2.505,2.7725,2.8225,0.98,1.8375,2.44,-0.00796905,0.24472975,0.3800795375,1.7503325,-5.71
2,6.75,428.3,1.836125,-2.5,-0.31,14.8,80.76,91.0125,-3.055,0.815,-3.01,10.535,2.215,0.99,266.28,290.2375,-16.9,2.515,2.745,2.7575,0.98,1.84,2.44,-0.00583444,0.20144475,0.2989552275,1.6689175,-5.9325
2,7.25,428.275,2.37791,-2.5,-3.0775,10.3475,80.775,90.6525,-3.0475,0.83,-2.885,78.5975,42.4175,10.7025,261.41,289.6475,-1.125,2.525,2.7475,2.7425,0.98,1.8375,2.44,-0.007750975,0.22128325,0.358101275,1.6366625,-5.79
2,7.75,426.625,2.1320625,-2.5,-1.94,13.355,80.79,90.125,-2.83,1.0225,-2.47,242.9375,146.7775,31.22,265.9425,291.615,56.4675,2.4325,2.75,2.6775,0.98,1.8375,2.44,0.00534617,0.231373,0.37256977,1.58631,-4.95
2,8.25,425.2,2.781435,-2.5,4.77,23.045,80.8,88.455,-1.605,1.425,-1.47,420.1425,255.7225,55.7775,264.36,297.94,130.7275,2.3525,2.6375,2.675,0.98,1.83,2.44,0.00668573,0.338826,0.55233447,1.53246,-3.35
2,8.75,424,1.278605,-2.5,31.23,21.49,80.8175,86.02,0.0725,2.2875,0.2425,585.2175,351.595,83.9175,271.255,306.89,193.2775,2.185,2.4325,2.405,0.98,1.83,2.44,0.0101969075,0.40117,0.5860397825,1.2620475,-1.5775
2,9.25,417.65,2.79917,-2.4925,49.76,42.685,80.83,85.685,1.775,3.36,2.71,752.9375,439.3675,111.825,271.9675,316.1625,243.7025,2.1075,2.3325,2.37,0.98,1.83,2.44,-0.00932484,0.552614,0.69311182,1.91796,-0.0025
2,9.75,414.5,1.0488785,-2.4925,90.06,35.9275,80.8375,84.69,3.7275,4.66,4.8625,923.2225,530.155,134.9275,279.895,322.8625,279.245,2.005,2.2775,2.29,0.98,1.83,2.44,-0.030955325,0.6222605,0.79132022,2.522545,1.8175
2,10.25,412.425,0.40588025,-2.49,113.575,56.995,80.815,84.0575,5.135,5.38,6.155,1063.7075,588.065,154.9525,275.34,333.725,323.3875,2.2675,2.27,2.1875,0.98,1.8375,2.44,-0.081906525,0.663294,0.83645671,2.59126,3.165
2,10.75,412.25,0.2419785,-2.4925,132.65,48.42,80.7825,76.3175,6.5875,6.3325,7.37,1191.155,652.32,176.2,278.245,338.52,356.685,2.555,2.3375,2.3,0.98,1.83,2.44,-0.10263725,0.7509265,0.8791247075,3.19891,4.605
2,11.25,412.1,-0.522731,-2.4925,152.28,62.9125,80.77,74.37,7.3925,6.97,8.005,1271.3725,691.8775,185.785,277.1875,344.0275,389.43,2.7425,2.3875,2.245,0.98,1.83,2.44,-0.1342775,0.7289225,0.8959672925,3.2201075,5.885
2,11.75,411.625,-0.8230005,-2.4925,171.42,64.57,80.75,71.445,7.97,7.36,8.94,1327.02,715.4475,194.285,276.7425,348.92,415.1825,2.5425,2.2725,2.175,0.98,1.83,2.44,-0.1734295,0.799274,0.92264403,3.48547,6.5625
2,12.25,411.6,-1.14646,-2.5025,174.1025,64.39,80.725,67.7675,8.4375,7.715,9.0675,1326.905,720.225,184.0075,274.965,350.2975,420.655,2.71,2.39,2.36,0.98,1.83,2.44,-0.147804,0.8445065,0.9564130325,3.737275,6.9925
2,12.75,411.45,-0.96109275,-2.5,179.935,56.7,80.6925,73.63,8.865,8.375,9.555,1305.065,707.64,168.6225,275.7075,351.6575,427.7275,2.855,2.4625,2.4125,0.98,1.83,2.44,-0.1978215,0.82867,0.94999489,3.4337225,7.535
2,13.25,411.325,-0.527409,-2.5,174.13,69.445,80.65,74.305,9.335,8.76,9.83,1257.025,674.885,163.8425,276.4225,352.0575,399.3325,2.6625,2.4325,2.4225,0.9775,1.83,2.44,-0.1530985,0.86714,0.98998384,3.55219,7.8475
2,13.75,410.975,-0.631648,-2.5025,168.7525,60.61,80.6,72.9475,9.2525,8.6,9.93,1195.1875,642.865,141.7575,281.95,350.555,385.9575,2.8625,2.48,2.46,0.9775,1.83,2.44,-0.18831425,0.839993,1.01091048,3.50393,7.7525
2,14.25,410.675,-0.38121825,-2.4775,163.2625,50.77,80.58,72.335,9.1625,8.5825,10.1125,1071.0875,577.7075,120.355,282.5825,350.445,347.6175,2.94,2.5025,2.485,0.9775,1.83,2.44,-0.175275,0.81885375,0.9449506325,3.45282,7.57
2,14.75,410.5,-0.254228,-2.4775,140.59,49.62,80.57,74.9575,9.165,8.77,10.01,921.8525,502.0025,98.42,280.28,349.35,304.25,2.8225,2.5225,2.55,0.98,1.83,2.44,-0.166365,0.832454,0.98358121,3.36756,7.2775
2,15.25,410.6,0.007567,-2.4325,108.0225,50.61,80.575,73.99,9.1025,8.505,9.69,779.6175,425.75,78.4875,281.4025,347.255,255.4425,2.82,2.6325,2.5825,0.9775,1.83,2.44,-0.142234,0.754995,0.900851375,3.43509,7.07
2,15.75,410.5,0.526622,-2.3675,80.4225,43.845,80.575,73.3725,8.9325,8.445,9.71,606.9,330.52,56.1125,278.53,343.9675,179.625,3.05,2.71,2.735,0.9775,1.83,2.44,-0.13393425,0.7829205,0.905106565,3.5274275,6.4675
2,16.25,410.9,1.412925,-2.3325,48.455,41.515,80.58,75.55,8.815,7.99,9.28,421.0025,235.995,38.7525,277.7375,339.7875,106.7025,2.915,2.545,2.6175,0.9775,1.83,2.44,-0.1075235,0.712975,0.83829887,3.23106,5.63
2,16.75,411.025,2.163415,-2.3125,19.2,28.585,80.5975,79.16,7.9175,6.665,8.3575,214.16,118.67,21.6525,272.4725,332.1525,16.9825,3.1675,2.96,2.9975,0.9775,1.83,2.44,-0.06484875,0.68514525,0.764628385,3.1067825,3.5825
2,17.25,412,1.670825,-2.26,-6.9675,20.2275,80.61,79.56,5.625,4.665,6.415,64.515,28.6875,8.525,272.72,325.13,-14.1175,3.1325,3.03,3.0225,0.9775,1.83,2.44,-0.0168265,0.517813,0.653848695,2.197185,1.765
2,17.75,413.525,1.740895,-2.275,-4.715,18.01,80.62,80.9275,3.64,3.47,4.52,9.5625,0.725,0.7125,273.385,318.495,-23.585,3.1425,3.1425,3.0325,0.9775,1.83,2.44,-0.01099345,0.4391245,0.571695755,2.158545,0.355
2,18.25,414.9,2.15637,-2.34,-7.85,15.785,80.64,84.5025,2.3025,2.805,3.22,0.0975,0,-0.545,268.8675,313.97,-26.275,3.15,3.1425,3.0125,0.9775,1.83,2.44,-0.00910309,0.3943755,0.49521188,2.120815,-0.6275
2,18.75,415.8,1.88763,-2.345,-5.56,10.9425,80.67,87.2325,1.2925,2.43,2.08,0.01,0,-0.5125,266.2375,310.0425,-26.4875,2.9725,3.1925,3.0325,0.98,1.83,2.44,-0.0105455725,0.317105,0.4687782,1.87543,-1.4525
2,19.25,416.55,2.5763975,-2.3,-7.6025,9.8825,80.685,87.83,0.77,2.075,1.585,0.01,0,-0.4225,256.875,307.72,-34.85,2.7175,2.935,2.86,0.97,1.83,2.44,-0.00935348,0.322247,0.451459135,1.86983,-1.8075
2,19.75,418.1,2.09837,-2.235,-4.71,9.8875,80.69,88.67,0.08,1.86,0.81,0.01,0,-0.3425,262.5425,304.935,-25.2325,2.8825,3.2625,3.055,0.9775,1.83,2.44,-0.0110286,0.253264,0.42421103,1.83182,-2.6325
2,20.25,418.85,2.039075,-2.2075,-4.905,6.625,80.71,89.0725,-0.4675,1.71,0.38,0,0,-0.3225,263.2575,302.67,-23.5525,2.91,3.11,3.0975,0.9775,1.83,2.44,-0.009841955,0.233525,0.35389546,1.73176,-2.995
2,20.75,420.575,1.94277,-2.2025,-5.07,8.8775,80.72,89.4225,-0.7725,1.64,0.105,0.01,0,-0.32,261.7275,301.5475,-23.0875,2.5575,2.785,2.8025,0.9775,1.83,2.44,-0.0116925,0.2732775,0.4127999775,1.8822325,-3.1575
2,21.25,420.5,2.5302625,-2.29,-4.36,8.82,80.75,88.96,-1.16,1.59,-0.32,0.01,0,-0.31,259.6,300.2725,-26.215,2.555,2.7925,2.99,0.9775,1.83,2.44,-0.008625015,0.277625,0.42849971,1.77193,-3.45
2,21.75,421.85,2.6017125,-2.4425,-6.1625,6.1625,80.76,89.01,-1.52,1.48,-0.48,0.0075,0,-0.33,257.555,299.0325,-31.0475,2.54,2.825,3,0.97,1.83,2.44,-0.00915889,0.278885,0.42976971,1.71941,-3.5225
2,22.25,421.65,2.37815,-2.4575,-7.2,7.6025,80.7575,89.43,-1.6075,1.415,-0.7025,0.01,0,-0.3325,256.4075,298.085,-30.3525,2.7625,2.855,2.935,0.9775,1.8375,2.44,-0.00675126,0.280837,0.37354872,1.83266,-3.62
2,22.75,421.65,2.81005,-2.455,-6.69,9.36,80.745,89.3475,-1.76,1.355,-0.74,0.01,0,-0.34,262.5875,297.65,-12.795,2.72,2.8225,2.9725,0.9775,1.8375,2.44,-0.00929358,0.27479,0.389763445,1.752655,-3.7425
2,23.25,422.1,2.3162625,-2.4425,-6.855,8.235,80.73,90.2225,-1.815,1.2625,-0.9975,0.01,0,-0.38,262.88,297.575,-16.7225,2.675,2.8325,2.875,0.9775,1.83,2.44,-0.011724375,0.2647875,0.39040489,1.7798925,-3.77
2,23.75,423.075,2.2163175,-2.4425,-5.58,9.9525,80.74,90.9075,-1.85,1.16,-1.18,0.01,0,-0.36,262.735,296.1725,-25.4825,2.655,2.8475,2.895,0.9775,1.83,2.44,-0.00845668,0.320123,0.4531236,1.85473,-3.9125
3,0.25,417.65,2.101595,-0.6825,-4.95,14.165,80.62,93.575,-0.625,0.97,-0.73,0.02,0,-0.37,291.13,306.795,-9.95,2.65,2.765,2.695,0.81,1.5675,2.12,-0.00995028,0.304705,0.44333058,1.72945,-2.1425
3,0.75,417.9,2.622345,-0.6875,-5.66,11.355,80.57,93.5175,-0.1975,0.92,-0.95,0.02,0,-0.3925,292.9975,307.33,-9.01,2.4975,2.585,2.64,0.81,1.5675,2.12,-0.011320975,0.386094,0.60808881,1.71605,-1.91
3,1.25,418.45,2.482765,-0.695,-7.8325,11.56,80.605,93.42,-0.525,1.0175,-1.03,0.02,0,-0.375,294.955,308.485,-5.9025,2.4825,2.6225,2.6875,0.81,1.5675,2.12,-0.013087525,0.306272,0.44341294,1.6883325,-1.895
