DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,CH4_1_6_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,0.25,445.107475,17.28605,438.4962,14.464,2145.7132,445.205,17.2925,442.598225,14.303325,2150.76125,439.309125,17.47925,435.8179,14.3389,2161.122875,447.318,17.383,450.10275,13.09825,2166.9813,446.7276,17.4065,446.771175,15.229375,2159.3934,462.48,17.5184,450.543875,15.07375,2170.306325,5.04875,16.74755,0.38775,440.88635,18.1914,6.96597499999999,5.60529999999999,12.178175,50.54645,17.38525,1.05895,12.898,10.952,1.56735,4.018,3.1135,1.5465,1.409,0.65,14.98655,15.2728,15.4539,15.6794,15.4876,15.532,14.7391,99.08395,97.91425,6.19519999999999,15.372,14.541,14.5515,15.756,14.382,1.7,0.00399999999999778,3.1,-0.6,1.942,388.86,393.56,6.98399999999995,395.605,390.525,0.19,6.13249999999999,0.25575,0.32,6.76699999999997,0.22,0.4,0.18,0.9485,0.403999999999999,12.0608,12.0874,11.8654,11.549,11.998975,12.6353,13.0259,13.4284,13.779675,12.2098,12.2724,12.1982,11.6712,11.853,12.667525,13.0924,13.5098,13.627825,12.709275,12.263525,12.29005,12.07465,12.2945,13.022675,13.4748,12.48105,13.081425,12.0934,12.1972,12.1262,11.7896,12.2314,13.0314,13.3554,13.542975,13.723,12.4096,12.2188,12.111,12.024075,12.1512,13.062575,13.5008,13.716,13.9698,3.96190000000001,2.692825,13.8886
1,0.75,446.4496,17.20125,437.1117,17.2137,2129.7072,446.67425,17.1948,437.970875,17.404175,2143.6823,439.4086,17.4954,432.925625,15.292625,2168.8535,447.093375,17.276875,448.089,15.197375,2164.56885,450.1505,17.30775,448.1039,16.08205,2156.04455,459.3992,17.45815,448.93205,17.404925,2157.771625,5.0648,16.6032,0.3994,439.0547,17.715025,5.6857,2.701075,6.543375,48.3142250000002,19.9504,0.9396,16.448325,10.5688,1.5536,4.03425,3.0895,1.5025,1.32875,0.69825,14.833,15.0492,15.123675,15.2496,15.15675,15.0865,14.661225,99.07645,98.123,6.16459999999999,15.136,14.39875,14.39275,15.34125,14.23625,1.6825,-0.03,3.1,-0.5815,1.62825,387.4125,392.685,6.34674999999999,391.6625,390.725,0.19,6.20025,0.25,0.33,6.91174999999998,0.22,0.4,0.18,0.9385,0.393999999999999,11.836825,12.0118,11.73995,11.4975,11.9967,12.63625,13.0302,13.430625,13.7793,12.16125,12.049375,12.07275,11.62815,11.85905,12.66815,13.091975,13.51285,13.62855,12.5946,12.18575,12.14835,12.01325,12.29155,13.02385,13.47565,12.479125,13.07945,11.951475,12.056475,12.0286,11.7383,12.22765,13.0323,13.3596,13.5441,13.726,12.337625,11.943475,11.9801,12.00175,12.15045,13.056575,13.501775,13.716725,13.969825,3.095375,3.532,11.7983
1,1.25,448.358275,17.1482,438.7192,14.933,2172.32685,446.6507,17.144975,442.20725,14.2599,2176.357375,437.8484,17.351225,433.985325,14.86645,2207.5194,447.63885,17.204325,445.998225,15.225475,2165.7468,447.9025,17.1725,445.68945,15.20185,2238.976625,454.21545,17.3035,449.1894,14.9698,2301.519075,5.0388,15.65305,0.390799999999999,439.7125,17.782625,5.044,4.45755,5.5336,38.7298500000001,19.088,0.9756,22.337075,9.10819999999998,1.67375,4.034,3.1295,1.465,1.359,0.648,14.350275,14.5804,14.621125,14.817775,14.6372,14.72815,14.37075,99.0696,98.8175,6.128,14.9765,14.1605,14.1835,15.379,14.30125,1.6,0.101999999999998,3.1,-0.6,1.434,387.52,390.08,6.00999999999999,391.61,388.435,0.19,6.04749999999998,0.24575,0.33,6.92949999999996,0.22,0.4,0.18,0.9555,0.408,11.86245,11.8478,11.6164,11.448775,11.98955,12.62295,13.0299,13.4303,13.77885,12.1636,12.004,11.9518,11.577,11.8635,12.648,13.08985,13.5124,13.629,12.49325,12.176825,12.0149,11.945025,12.2841,13.00915,13.475875,12.47625,13.0794,11.925,11.985775,11.9323,11.68935,12.2166,13.0192,13.362425,13.5455,13.725,12.269,11.9166,11.8608,11.97135,12.1441,13.050575,13.49965,13.7168,13.9704,3.101,3.3595,10.629
1,1.75,448.4201,17.0412,441.3745,17.28575,2193.84,448.9212,17.0462,441.20065,17.108825,2181.968125,439.030325,17.20125,435.79495,15.13575,2203.685125,449.1216,17.1164,443.0862,16.4861,2196.309125,449.79585,17.124875,446.212775,15.916325,2226.60115,453.84345,17.22785,447.518425,15.990175,2289.4306,4.9893,15.35995,0.47735,442.226625,17.7255,6.06694999999999,3.515,5.027075,39.5997,23.592875,0.90625,6.45189999999999,12.2561,1.458125,4.018,3.04625,1.3985,1.1995,0.671999999999999,13.928675,14.226825,14.024225,14.3658,14.2086,14.447,14.09405,99.0697,99.15375,5.953025,14.7625,14.1555,14.227,15.3,14.154,1.6,0.0512499999999994,3.1,-0.6,1.602,386.42,389.3,4.81924999999999,393.45,387.485,0.19,5.91449999999998,0.24,0.32,7.17824999999998,0.22,0.4,0.17,0.9525,0.393999999999999,11.8976,11.8538,11.5236,11.41705,11.975975,12.616775,13.02795,13.43115,13.77845,12.162,12.0164,11.8632,11.5368,11.8661,12.6418,13.0864,13.5142,13.62995,12.491725,12.059175,11.996025,11.8915,12.277725,13.002975,13.477,12.474325,13.07875,11.8436,11.9728,11.8458,11.6436,12.2098,13.013,13.364425,13.5444,13.726,12.241,11.9354,11.7666,11.928775,12.1314,13.0384,13.4956,13.7182,13.9694,3.251425,3.21385,9.15212499999997
1,2.25,449.2414,16.792,440.487,15.5014,2198.6341,446.736225,16.763375,441.6965,15.08875,2163.23915,439.879675,16.187325,433.47095,15.2677,2164.9733,449.942275,16.81025,445.451,10.588,2156.60975,450.4041,16.9276,445.964925,15.4271,2168.5204,454.405,17.1389,450.921675,15.223525,2202.2205,5.5935,15.2545,0.4285,441.933525,17.7204,7.89064999999998,3.082,6.83894999999999,60.69045,22.30545,0.955,10.7945,13.330125,1.666,4.312,3.5665,1.44,1.259,0.71,13.791175,14.319675,13.8488,14.174,13.9246,14.1735,14.2945,99.08365,99.429,5.516225,14.94275,14.1965,14.324,15.158,14.3035,1.6825,-0.0880000000000007,3.1,-0.63,1.704,384.94,389.42,3.04399999999999,392.985,388.005,0.19,5.81449999999997,0.24,0.32,6.91599999999997,0.22,0.4,0.17,0.941,0.421999999999999,11.822,11.7878,11.4506,11.39045,11.9702,12.6106,13.02565,13.431175,13.7776,11.965,11.9208,11.8544,11.5008,11.865,12.64265,13.0844,13.5154,13.629775,12.492925,11.940525,11.991175,11.844225,12.272,12.9958,13.478775,12.4724,13.078975,11.8772,11.9886,11.7808,11.614,12.2026,13.0068,13.366425,13.5454,13.7258,12.0712,11.8834,11.7594,11.929325,12.127,13.0322,13.4954,13.7184,13.9684,3.381,2.9055,8.89494999999999
1,2.75,448.35525,15.9068,440.2531,15.762,2155.0181,449.385925,15.859175,442.25325,13.661,2160.8702,440.6444,16.2898,436.67,13.1038,2177.042875,450.231575,16.0003,441.92015,12.1063,2174.65815,449.076575,15.361725,448.657425,15.8807,2187.6556,456.334525,15.49135,446.95775,15.629625,2175.9468,5.6898,15.97,0.5856,440.97045,17.414425,4.9828,4.31305,4.8734,54.45625,18.1858,1.0392,18.57375,10.165,1.6924,4.662,3.51875,1.6085,1.2495,0.738,13.9001,14.294775,13.922575,14.1082,13.9922,14.1276,14.24705,99.08525,99.75525,5.63735,14.9045,14.2975,14.197,15.274,14.2045,1.8,-0.0940000000000003,3.2,-0.562,1.71,384.44,389.12,3.332,393.115,388.03,0.19,5.84599999999997,0.25,0.3285,6.88299999999996,0.228,0.4,0.18,0.944,0.428,11.826,11.7914,11.4592,11.365675,11.9643,12.61165,13.023525,13.43315,13.7776,11.9862,11.8496,11.8588,11.4664,11.8652,12.637125,13.0824,13.5164,13.630425,12.5218,11.93755,12.0045,11.818225,12.26495,12.98945,13.479725,12.4705,13.0779,11.909,12.004,11.7474,11.5874,12.1968,12.9998,13.367,13.5454,13.727,12.1162,11.8482,11.7702,11.90425,12.1224,13.0262,13.493275,13.7188,13.9674,3.486675,2.964,9.90119999999999
1,3.25,454.6053,15.9752,442.882025,15.2375,2159.27725,454.5774,16.07,441.8272,15.5825,2162.5941,443.9068,16.6609,435.4662,15.2223,2160.11575,456.5686,16.026,442.5626,14.987,2164.7094,456.44445,14.949,442.033225,12.41825,2208.5223,456.843825,14.8368,453.2065,14.90775,2209.069,5.29995,16.176325,0.473024999999999,441.756025,17.49535,6.61974999999999,4.6093,3.63325,69.0803999999999,11.9819,0.943674999999998,15.283,15.23625,1.44095,3.928,3.46474999999999,1.5,1.2785,0.668,13.915625,14.383425,13.966375,14.3841,14.084,14.3077,14.1366,99.100725,99.264,5.9499,14.85275,14.1435,14.173,15.38,14.0675,1.6,-0.0220000000000002,3,-0.56,1.616,384.38,389.64,5.29599999999997,392.68,387.66,0.19,5.83999999999997,0.24575,0.32,6.95499999999996,0.22,0.39825,0.17,0.937,0.433999999999999,11.8574,11.7906,11.473,11.35545,11.95775,12.6055,13.0214,13.43425,13.776375,12.0138,11.8474,11.7402,11.458,11.869875,12.63725,13.0804,13.5182,13.63025,12.317625,11.9285,11.8895,11.820375,12.2562,12.982925,13.480025,12.4676,13.07775,11.915,12.0132,11.76,11.5852,12.1912,12.9946,13.3658,13.5462,13.727,12.146,11.8568,11.7834,11.909625,12.117,13.0208,13.49115,13.7192,13.9664,3.93,3.1296,11.0843
1,3.75,453.559025,16.203925,443.956,15.903,2158.44055,451.641975,16.2043,443.366425,13.9155,2156.373725,447.75875,16.88475,432.069775,13.30635,2158.579875,455.00935,16.12055,445.2188,14.8966,2161.16455,451.648875,14.83615,449.210775,15.761575,2160.2473,459.8711,14.702,450.371575,15.309675,2212.6638,4.8795,16.1175,0.5105,443.6321,17.567375,6.37280000000001,5.87275000000001,6.13505,45.3106,33.403,0.91,30.362,14.31065,1.42,3.718,2.8395,1.433,1.229,0.678,13.9303,14.571875,13.99205,14.485075,14.20835,14.3639,14.0823,99.0948,99.5785,5.82339999999999,14.908,14.03825,14.045,15.702,14.089,1.7,-0.0122500000000008,3.1,-0.612,1.502,385.18,388.34,5.13074999999999,392.97,387.85,0.19,5.81349999999997,0.24,0.32,6.80899999999997,0.218,0.4,0.17,0.93,0.371999999999999,11.8742,11.7744,11.4754,11.3531,11.952025,12.5992,13.01945,13.43525,13.7759,12.1148,11.8244,11.7202,11.463,11.874175,12.624775,13.0786,13.520675,13.6282,12.30015,11.937225,11.8239,11.8279,12.249475,12.97575,13.480975,12.465675,13.07645,11.921,11.9978,11.7646,11.5796,12.1834,12.9876,13.3638,13.548,13.728,12.2018,11.8524,11.7932,11.91475,12.1116,13.0146,13.4876,13.7198,13.9662,4.582,3.2415,11.02145
1,4.25,456.4484,16.2226,442.4022,15.6292,2155.915,454.813425,16.112275,446.016775,15.650475,2187.6056,446.64595,16.7972,438.427025,15.60595,2176.661625,452.5421,16.2238,451.1408,16.1606,2180.732075,456.8452,15.0564,448.167625,13.0895,2156.064375,461.4891,14.939675,451.61335,14.21865,2192.03775,4.9228,15.74635,0.4633,447.4547,18.046,5.8014,6.13097499999999,7.66625,33.42865,12.4136,0.88955,18.9292,12.9858,1.4532,3.8,2.9655,1.48075,1.327,0.68,13.7495,14.402875,13.9278,14.248,14.0726,14.23645,14.0504,99.1022,97.94825,5.8605,15.16825,14.13975,14.1115,15.88,13.9985,1.6,0.0399999999999991,3.08,-0.612,1.472,385.6,390.14,5.88599999999999,393.72,387.425,0.19,5.84799999999996,0.24,0.32,7.01549999999999,0.218,0.4,0.17,0.95,0.4,11.9982,11.8184,11.4882,11.351525,11.94465,12.585725,13.017325,13.4353,13.77505,12.255,11.8834,11.726,11.4698,11.87585,12.62565,13.0764,13.521675,13.6272,12.4052,12.004425,11.820775,11.8396,12.25085,12.9694,13.481925,12.463775,13.0763,11.9893,12.0438,11.774,11.5796,12.1774,12.9814,13.3637,13.549425,13.729,12.3628,11.9114,11.8026,11.9205,12.1054,13.0084,13.4869,13.7202,13.9654,3.7891,2.0548,9.94622499999999
1,4.75,452.6315,16.411625,445.0603,16.1084,2164.39615,453.66875,16.337,441.236475,15.669325,2167.29355,442.122125,17.0474,430.9785,13.39725,2168.529875,454.541275,16.34885,445.92865,13.385875,2180.274275,457.0455,14.837125,446.2259,16.72625,2180.4672,460.17835,15.18685,454.79595,16.057825,2189.3421,5.0692,15.6849,0.33905,445.902325,18.145525,6.34575,2.85055,5.624175,27.5367,10.06595,0.928199999999999,13.2106,11.1427,1.460525,4.068,3.0725,1.4495,1.299,0.718,13.825475,14.38855,13.9626,14.3433,14.156525,14.128375,13.928,99.08755,98.017,5.70465,15.06175,14.15725,14.0895,16.072,14.346,1.6,-0.08,3.08,-0.59,1.396,390.62,390.92,6.59599999999999,397.19,389.03,0.18,5.61999999999997,0.24,0.32,7.01199999999997,0.218,0.4,0.17,0.9385,0.389999999999999,12.046,11.8692,11.48,11.354475,11.93775,12.579375,13.015025,13.43535,13.77505,12.0984,11.9378,11.7364,11.4808,11.8724,12.61225,13.0746,13.52515,13.626425,12.39305,12.051075,11.830225,11.848825,12.2504,12.96305,13.4875,12.460875,13.07525,12.047,12.0854,11.787,11.5886,12.1708,12.9752,13.361575,13.5509,13.73,12.2708,11.9724,11.791,11.926,12.099,13.0032,13.48495,13.7206,13.964475,4.29,3.147875,11.1462
