DOY2,HR2,CO2,FC,H2O,SC,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,H,LE,PA,T_SONIC_1_1_1,T_SONIC_1_2_1,T_SONIC_1_3_1,T_SONIC_1_4_1,T_SONIC_1_5_1,T_SONIC_1_6_1,T_SONIC_SIGMA_1_1_1,APAR,LW_IN,LW_OUT,NETRAD,SW_IN,SW_OUT,TAU_1_1_1,USTAR_1_1_1,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1
1,14.5,648.49339,-0.0970676079545457,4.02776544907358,-0.0260905741595367,-2.33994025,-3.398573,-3.4268185,1.35185255,95.9959275,25.8919373183526,93.1913125,7.4584417,7.2300965,6.8682325,7.2577578,7.44268805,7.4745046,0.31647185,898.080175,281.133875,351.051125,342.31485,481.717075,57.1998625,-0.33647537,0.5252665,1.01788666303311,0.736707963246147,0.576814568055982,0.428493673133556,0.369999556668723
1,15.5,648.49524,0.124080847727273,3.83770463163801,0.14390749929611,-1.705745,-3.231667,-2.489405,1.4341707,70.30486,16.6344248934923,93.173953,7.8975487,7.5792236,7.1651991,7.46940245,7.3581248,7.6034981,0.25390385,618.85331,282.0993,350.88255,203.65695,333.8517,44.29161,-0.2786139,0.47420905,0.974659426895263,0.655420093071168,0.528182247629166,0.405756449592923,0.338027164451388
1,16.5,648.97271,0.176931681818182,3.78317811834495,0.238815437396733,-1.178152,-2.8874355,-1.937281,0.95812925,21.086819,19.5690066784941,93.206761,7.25664555,7.0390471,6.715977,7.0825854,7.1598406,6.9819655,0.221339025,280.40171,275.6518,346.0442,48.310815,153.88259,27.338425,-0.20118085,0.410309175,0.827412320853156,0.564535007910064,0.424186610484964,0.421202957135589,0.357320345030245
1,17.5,656.51503,0.259488954545455,3.70310084685717,0.432372747681569,-1.421956,-2.58706,-2.1147395,-3.1105115,-12.246705,3.56480040454428,93.241005,5.9219121,5.70199255,5.322881,5.3844881,4.8517129,4.7153875,0.372438775,32.118108,268.16715,332.90065,-57.650455,8.612215,2.5825505,-0.10440954,0.300510575,0.68505238718615,0.49142987408962,0.376923877011492,0.362586272810171,0.340354840785764
1,18.5,670.65642,0.652479386363636,4.12920234700684,0.250628409686264,-1.8967425,-2.4327735,-2.8832645,-7.5441925,-19.712221,4.27173574959697,93.288846,4.3970604,3.4510982,3.14654885,3.4090421,3.0328662,3.21409225,0.39025915,0,261.7379,324.9629,-70.648185,0,1.6332865,-0.1002587375,0.27219755,0.699361750711093,0.512227250040676,0.411256887497121,0.402944015322323,0.33231931116473
1,19.5,674.58265,0.718893045454545,3.77467625260326,0.183757033257545,-2.6272805,-2.430118,-4.0189785,-9.7119645,-13.805408,0.789025431271662,93.325176,3.4370137,2.4179458,2.251876,2.07754765,1.8974958,1.8412613,0.35459665,0,259.2523,318.8476,-64.27506,0,1.6929045,-0.0629818,0.223948,0.669130105282419,0.481074049978373,0.391832749743446,0.360890987800724,0.309664383998919
1,20.5,677.50167,0.769414829545454,3.8463137797958,0.0694169330364388,-3.3676845,-2.585525,-4.835926,-11.180835,-12.219039,2.78826869074436,93.333,2.6303676,1.62305145,1.2325772,1.19305695,1.1844911,1.0604911,0.3468548,0,258.48155,316.921,-57.963305,0,1.728341,-0.0671543625,0.2310946,0.643899898239275,0.469670284741736,0.39488600750147,0.3818967970517,0.318585926114636
1,21.5,679.7126,0.713843386363636,3.91287485475228,0.0877896733794442,-3.988376,-2.7001895,-5.34578,-12.046915,-6.2836011,0.175489161526122,93.335339,2.4495199,1.5768609,1.13129675,1.0742035,0.518511,0.633188955,0.3113639,0,258.0376,316.0846,-56.0998,0,1.647959,-0.0415061225,0.18052015,0.612995465118754,0.445229217517899,0.372249788777642,0.356878038102917,0.300351350978421
1,22.5,682.30761,0.625300818181818,4.01817176755864,0.0762204390664143,-4.1642247,-2.8987877,-5.74083,-12.61836,-11.211385,-0.699843923713058,93.311537,2.0572505,0.942247075,0.47686089,0.474623425,-0.047201751,0.0622321945,0.3225557,0,260.4045,314.2082,-54.84082,0,1.690688,-0.0550149435,0.21635367,0.588026072855406,0.420893218332807,0.341076092197291,0.317036950194249,0.26965869568852
1,23.5,681.768185,0.494106681818182,4.1561944733863,0.111466432819238,-4.290221,-2.822528,-5.769602,-12.69807,-10.960655,0.467654432322504,93.3431,1.7753462,0.453641755,-0.074015545,0.1506728585,-0.17048153,-0.262975965,0.2785552,0,258.582,313.2221,-60.16527,0,1.594734,-0.040826495,0.1886393,0.537311085346337,0.395890141590498,0.348297851643195,0.348856355081679,0.29000894865303
2,0.5,693.5893,0.620915590909091,4.41843327567164,0.0623354912666014,-2.978427,-2.0945955,-4.7153255,-10.402305,-5.3687666,-0.894108055417925,93.436189,1.7016804,0.98034143,0.70978569,0.79226837,0.73748821,0.61118429,0.302928375,0,273.10175,318.88495,-51.884595,0,1.7943745,-0.033663075,0.159121525,0.566250075616467,0.393535591122546,0.351333218567388,0.323503260239596,0.274414567890763
2,1.5,695.25067,0.41266575,4.39986768628922,0.0735012958533145,-3.150009,-2.411322,-4.8547495,-10.587375,-7.656226,-0.332306900693471,93.4394295,1.2447898,0.80592445,0.370342375,0.56632888,0.52844507,0.46585798,0.298417925,0,281.29795,317.7319,-48.592715,0,1.7404125,-0.03500771,0.1640406,0.529007757596183,0.364723175365368,0.319999674239434,0.318541667531801,0.276896921372303
2,2.5,695.93525,0.663266681818182,4.34773975036074,0.0641390682820505,-3.2600455,-2.589005,-5.159737,-10.66048,-5.98324875,0.6228538949298,93.397033,1.1619658,0.42672102,0.285179645,0.316491965,0.5022367,0.66749409,0.30133365,0,283.23845,317.53815,-40.28752,0,1.6262515,-0.02963104,0.155825475,0.516597168903258,0.348861557217188,0.302881008894549,0.288322681446918,0.232618755536949
2,3.5,697.72311,0.422104727272728,4.4058305708456,0.0680587230476933,-3.623158,-2.594586,-5.395329,-10.68625,-5.06961555,0.444305442009641,93.380003,1.0983944,0.56906653,0.113561438,0.10468905,-0.0062217834,0.28473238,0.261550875,0,285.65745,316.2954,-35.8445,0,1.6071135,-0.0280352765,0.1426385,0.502389437376234,0.333984147823454,0.278792111461021,0.259847063294815,0.232512912304139
2,4.5,700.91319,0.540167681818182,4.37541550386008,0.104263707205794,-3.6481335,-2.618556,-5.3852235,-10.64944,-4.2865775,-0.253757753576074,93.38857,0.84365592,0.207052475,-0.55451892,-0.23611237,-0.17936218,0.040660453,0.273974925,0,289.2956,314.6788,-29.585395,0,1.4549695,-0.024769725,0.139448365,0.456191573295745,0.318946231392935,0.273325083191891,0.264280323271383,0.227168003174176
2,5.5,703.02374,0.349215659090909,4.38069685499012,0.0635456912866377,-3.837061,-2.6260205,-5.4722485,-10.85014,-4.4662255,-0.199927747140302,93.372807,0.86801224,0.412577635,-0.064127836,0.0319509455,0.0291251435,0.15030833,0.24330725,0,290.18985,315.7469,-31.33108,0,1.417831,-0.02934295,0.14334355,0.427688122442911,0.298316845032656,0.252061640221258,0.257112431134119,0.226745105282002
2,6.5,704.53196,0.542410704545454,4.21616379850398,0.0426592722923524,-3.945908,-2.623525,-5.673593,-10.9666,-4.590834,0.488407514025318,93.420962,0.59012735,0.0897229945,-0.435391575,-0.23247277,-0.336053865,-0.28556596,0.26947675,0,287.04215,313.1665,-30.39205,0,1.620154,-0.02645509,0.1455355,0.394331306777395,0.271803448091035,0.230473039655979,0.229308256391239,0.20221456374326
2,7.5,703.19708,0.587466886363637,4.27855814074856,-0.160409568683832,-3.9411575,-2.652387,-5.67425,-10.99412,-3.4460055,0.211129629921974,93.412063,0.55844643,0.23726328,-0.60753209,-0.41024031,-0.451240005,-0.4154865,0.29491215,21.13677,289.51655,312.854,-21.748675,7.5265636,2.864571,-0.033920853,0.16416485,0.428534297220889,0.28149370926835,0.239707758707109,0.241278659997265,0.215886033718117
2,8.5,703.05768,0.376278693181819,4.46151174029534,-0.38613265797362,-3.83412725,-2.7589565,-5.603289,-10.503056,-1.10155085,12.8352180069012,93.4479325,0.96568889,0.66700896,-0.0691317365,0.2370514765,0.30743955,0.42968002,0.309051325,133.18727,291.6527,317.42015,31.21071,68.23954,9.447424,-0.0531154875,0.209884775,0.380504142028473,0.277769520755057,0.245805856318521,0.264664295356008,0.230618378163575
2,9.5,695.34228,0.184493443181818,5.20283347729874,-0.170170179321276,-3.8240105,-2.73611425,-5.57345175,-9.55362075,19.771918,17.0747745703264,93.478756,2.1083401,1.9418013,1.5042051,1.4127892,1.70922975,1.6505788,0.3085388,504.138475,288.800625,326.4886,179.444825,268.537325,30.841755,-0.09224719,0.26764795,0.518557596364469,0.301899937408963,0.278033658382384,0.350251191515417,0.310099234186372
2,10.5,685.74578,-0.0385182090909091,4.47173994808678,-0.164596749470399,-3.3945365,-2.665491,-5.1796325,-7.0407705,61.297405,38.7313723163469,93.4871925,3.7988255,3.3248478,3.0690671,3.3077664,3.3404778,3.47762545,0.337055875,923.933585,288.63905,338.3273,342.92745,466.1809,52.507345,-0.18014794,0.390977425,0.865679736940006,0.537648430282047,0.432956154523988,0.405128291372197,0.350628522046168
2,11.5,676.02366,-0.354129954545455,4.66769437740855,-0.111507628634318,-2.58833325,-2.689367,-3.950845,-3.2445964,100.73842,40.7961756522708,93.481515,6.1971118,5.5619446,5.2690472,5.7540804,5.9206103,5.5763158,0.41627235,1255.1159,290.3183,349.3835,476.84805,621.05675,67.8729075,-0.22882355,0.4436768,1.06403910229184,0.716009662344307,0.580937856886231,0.483913557129872,0.386503032602749
2,12.5,667.27158,-0.557510954545455,4.40491445015484,-0.156935668820257,-1.575501,-2.5633475,-3.0501565,1.3862127,132.39225,54.9437114699242,93.3710605,7.28609165,6.74063555,6.522726,6.84866655,7.08645585,7.52478,0.41450085,1315.2971,293.481075,356.3878,520.68255,671.785375,76.0043425,-0.2847865,0.50820515,1.13117729877969,0.770344533211828,0.613138059278223,0.489767482992487,0.374658695532369
2,13.5,663.2562,-0.382356454545455,3.97684314883849,-0.0710766699687886,-1.00073255,-2.57199125,-1.8093085,7.14487075,142.0358,34.5898503689927,93.281027,8.3436645,8.0014387,7.7364589,8.1784691,8.1860246,8.87324835,0.425908775,1314.057,296.2475,363.1505,518.32415,692.8266,74.21161,-0.33313715,0.543993925,1.17550863120146,0.788366258104788,0.623250905942976,0.521230735345311,0.398795077666293
2,14.5,657.54539,-0.0913208113636364,3.92970801441754,-0.0144171320540705,-0.24059251,-2.1843795,0.37736653,11.15354,136.0687,45.3909602097414,93.216249,8.7370563,8.3480208,8.1356309,8.5778991,8.7400104,9.1707971,0.3682338,1185.17775,298.9989,364.4716,443.1793,598.18425,66.47643,-0.3554708,0.5413876,1.19648713064098,0.773843286031419,0.628757663256134,0.488127181192422,0.353003482068112
2,15.5,657.414815,-0.0585736370454548,3.90744138365618,0.0584149723989307,0.79052745,-1.8335065,1.39445595,11.91706,101.16356,19.8410493794575,93.221173,8.7389949,8.54955615,8.34375655,8.70271875,8.8075726,9.250266,0.30658965,796.570835,299.2145,364.2467,283.9141,418.03435,53.597305,-0.37960465,0.57217695,1.1651478823615,0.78509947227626,0.582436781837785,0.46043559719024,0.342327011286127
2,16.5,659.47113,0.0496383113636364,3.98561079226295,0.124986148389814,1.361903,-1.4399185,1.63137025,10.028354,54.98896,26.0961204671463,93.227966,8.356266,8.0588929,7.7899899,8.1428878,8.2899466,8.55616535,0.24009445,389.1075,298.1344,358.09585,116.01379,205.92805,27.02155,-0.30787385,0.5106748,1.08642238850457,0.728853764838919,0.566057426557964,0.443264723697823,0.368972960403266
2,17.5,665.76153,0.649537386363636,4.0699692407101,0.306181813579661,1.0990285,-1.20330025,1.05759665,6.11900475,-0.7070401,8.85735178149835,93.2694725,7.72852465,7.35090805,7.0930049,7.404069,7.444691,7.5351663,0.23643425,103.02742,298.7237,349.85345,-8.7541005,46.061965,7.291846,-0.18405604,0.398935125,0.836504927294895,0.556066247329845,0.445227325301151,0.406363254233033,0.347759016854955
2,18.5,675.17827,0.721728590909091,4.34631868131784,0.3272895721865,0.52530515,-0.999754875,-0.0460701,0.462543875,-15.3880265,8.87742557620216,93.319084,6.7743375,6.6814545,6.2765887,6.389659,6.22845335,6.2125476,0.3119382,0,292.93725,341.78125,-58.46977,0,1.647345,-0.1157049,0.31077125,0.748672769576127,0.529993962189945,0.399891764567747,0.361649612945307,0.336265571892935
2,19.5,682.687035,0.437071340909091,4.49840648736853,0.261926262950007,-0.553731975,-0.9946843,-0.913851875,-4.0432025,-10.664109,4.22108171506564,93.363543,5.302295,5.04702425,4.4073012,4.46988225,4.21418215,4.0528644,0.31427885,0,285.1248,335.1013,-57.000805,0,1.5191695,-0.05833066,0.21514215,0.684930372993505,0.467733250274929,0.386627862499783,0.380803019926378,0.327024412233529
2,20.5,687.699785,0.520044,4.32687831535531,0.116121880084113,-1.30270425,-1.341087,-2.09452875,-6.42461075,-9.6658795,2.96194224759517,93.397193,4.2466197,3.84465185,3.2336279,3.4642843,3.2065839,2.9322578,0.3442024,0,286.7585,330.00285,-59.83628,0,1.633701,-0.0549295715,0.20597453,0.641951020595799,0.439484102549675,0.366398829690414,0.343502460011943,0.299136499315437
2,21.5,689.02771,0.512840363636364,4.38059557368164,0.0610674499552894,-1.72109675,-1.6053995,-3.18464825,-7.687412,-8.587295,1.2709242950201,93.41312,3.6899014,2.9466684,2.60065195,2.69283945,2.62608505,2.4942325,0.31851615,0,280.9583,327.1031,-58.39155,0,1.6265755,-0.054977035,0.2078812,0.649961937990649,0.420883196007142,0.388882743989965,0.358335800912702,0.297334239415785
2,22.5,690.49208,0.899451715909091,4.55905298163513,0.0376339734643842,-2.373775,-1.7009675,-3.79729385,-8.99211135,-8.16808675,1.59691906550639,93.428801,2.9422431,2.1137872,1.9983948,1.94868615,1.97382385,1.8300634,0.30849463,0,277.3996,322.78423,-56.506273,0,1.6767027,-0.049050605,0.19054257,0.650214281033096,0.444301873485697,0.389039779210345,0.370380184555862,0.311510247107884
2,23.5,692.781505,0.618772352272728,4.54115392394463,0.0765972829446004,-2.5675415,-1.8027545,-4.133373,-9.486395,-8.4122465,-0.691392135897819,93.450558,2.2671318,1.6756109,1.1978664,1.2471714,1.22220875,1.2942406,0.3144479,0,275.2134,322.2529,-55.92104,0,1.59524,-0.049879775,0.1886783,0.593695100576177,0.403407989528015,0.340293889454917,0.342585322091486,0.28600070116728
3,0.5,694.00507,0.991009249999997,6.73390444540943,0.0247149102184345,-1.09571525,-0.019979371,-1.7785175,-8.505629,-7.27166275,3.21060973586651,93.5109785,7.4669489,8.8019782,7.8208134,7.75803405,6.8129098,6.66948265,0.300026,0,308.06295,345.10485,-51.245,0,1.4862875,-0.0424351625,0.188735325,0.602299604127581,0.388652690248798,0.333545867895285,0.332339611807253,0.2770298034014
3,1.5,697.52002,1.13862970454545,6.97990974693422,0.00718964792961953,-1.283371,-0.15198076,-2.3943595,-9.3533135,-8.617173,-1.41007720271703,93.499623,6.90435405,7.5709397,6.83841555,6.8882145,6.4990006,6.45400855,0.297941575,0,305.6204,343.11435,-47.118305,0,1.659698,-0.04591077,0.195666175,0.59803195293226,0.384785972747007,0.33290205898713,0.322848443677873,0.268517521319429
3,2.5,700.037125,1.17192761363636,6.75493628716623,0.0553084313960219,-1.750965,-0.3012171,-2.7871475,-9.8592785,-7.40415685,0.449663363040358,93.493952,6.65939245,7.4742271,6.83431245,6.824424,6.4578552,6.4905295,0.3043921,0,316.2855,344.5834,-38.093,0,1.5295565,-0.0747348225,0.2450486,0.578861767744745,0.372154430996549,0.312183873089701,0.318834117098713,0.259449747346052
3,3.5,699.71979,0.777036431818182,6.73241803263818,0.0768468735508109,-2.02932825,-0.432594625,-3.3172955,-9.56896475,-6.92434225,0.393968128799992,93.458277,6.6024246,7.4365041,6.58170285,6.7593731,6.42429295,6.49596725,0.2560476,0,317.1764,343.3123,-40.6634025,0,1.46273025,-0.0389617875,0.18082495,0.509545292589046,0.333063255062119,0.287159678772408,0.28195590911041,0.239399183755597
3,4.5,704.97817,1.63917089772727,6.72777221179664,0.0431276634170982,-2.2682225,-0.48851465,-3.3984515,-9.790324,-5.18644975,-0.849788213685768,93.46194,6.6581643,7.0361984,6.5825728,6.82695365,6.28167435,6.42064405,0.270096,0,316.354875,343.268325,-32.38563,0,1.48505625,-0.0294249325,0.1577798,0.529077501963403,0.321907031610151,0.293836505642109,0.267480494182527,0.230951940504063
3,5.5,706.63368,1.43832220454545,7.11465209123091,0.10732582468562,-2.70843475,-0.60498585,-3.85486025,-10.406967,-4.63032125,-1.09778050734532,93.482495,6.6300996,6.6393451,6.136448,6.35181825,6.0875383,6.1209115,0.2599697,0,318.879825,342.730725,-27.79079,0,1.55534725,-0.0335394085,0.17803995,0.466972453079953,0.310917140082464,0.262792146594854,0.265212329051384,0.219450672408252
3,6.5,707.5893,1.01080543181818,7.02405383489674,-0.0347453704826035,-2.946258,-0.69716235,-3.98070975,-10.827395,-5.7075685,-0.334176573183384,93.505049,6.4921081,6.5548352,5.6529596,5.69413815,5.72458015,5.69037975,0.2595581,0,312.924725,342.324725,-27.32464,0.686908725,1.795657,-0.033020525,0.1627424,0.413820031643164,0.270760251691073,0.223968962830302,0.236289448590773,0.207811881400755
3,7.5,704.51258,0.764640181818182,7.32863287372166,-0.373971836682317,-3.00882825,-0.884457025,-3.76668775,-10.4115905,-1.0048874,4.08128353976065,93.540691,6.3285895,6.4017288,5.808614,5.6266485,5.9912468,5.63339235,0.2549874,115.4727,313.0573,342.9426,11.1951105,47.092655,6.997813,-0.02684118,0.15944525,0.331364806969153,0.227759969700577,0.206752531178749,0.216462197002977,0.205630045658705
3,8.5,697.12158,0.364112318181818,8.1280482121337,-0.365718146988766,-2.946704,-1.105917,-3.92946525,-7.08042025,20.708259,31.0448064691567,93.570805,7.4193641,7.5442655,7.1214271,6.8112375,7.1370564,7.05744735,0.29508925,470.93553,316.272775,350.1922,143.538745,221.757375,27.69298,-0.0727137125,0.254442825,0.492403484242534,0.305598766865459,0.256386385509997,0.277976566780404,0.263843887959226
3,9.5,689.12801,-0.207534915909091,8.06200254334321,-0.287449507351156,-2.0430615,-1.3771285,-2.8607535,-0.9785838,47.573865,33.7788809649299,93.568472,8.2092656,8.0880314,7.8627703,8.16626395,8.4604549,8.675913,0.344644425,881.06966,318.96005,354.9584,315.97,422.0428,45.61834,-0.12338625,0.3235883,0.752855687858279,0.477208623099359,0.405794071208482,0.338505996366974,0.280669838244541
3,10.5,684.29624,-0.807523227272727,8.26331875464348,-0.192046660450968,-0.345297525,-1.272674,-1.2832054,7.3132505,107.15513,53.7836141474639,93.591842,9.6698856,10.8733485,10.950356,11.0888835,11.153317,11.3998265,0.42777855,1198.1677,317.81575,365.88685,455.0399,579.4896,60.68643,-0.21844415,0.42938235,1.00133858777745,0.659046201957926,0.54032723562276,0.449872951702859,0.342967054465554
3,11.5,675.8262,-1.12025319318182,7.83953909144269,-0.12443364923022,0.83676115,-0.8618254,0.629755425,14.4851475,153.424,52.5545995251853,93.52836,11.228364,12.543022,11.953342,12.363884,12.320343,12.7242045,0.471369925,1448.8356,320.02115,378.1549,553.3133,693.06925,72.550235,-0.308233,0.5164898,1.20457990845652,0.807072770132136,0.650717281362995,0.521196124641175,0.398788223821953
3,12.5,669.685745,-0.773868545454545,7.46491495017998,-0.139596886512062,2.17007725,-0.294876575,2.592358,17.8938775,183.53384,67.4824313862181,93.4922745,11.926151,13.940255,13.6256985,14.1402805,13.746046,14.345974,0.50233235,1538.2284,327.0554,385.1092,552.3048,721.2315,78.680755,-0.3207859,0.56178635,1.16678058814799,0.756006041215018,0.589368317606753,0.458907345631795,0.355003782921655
3,13.5,664.01521,-0.733215227272727,7.24726323896543,-0.0673012942247807,3.9152165,0.1913564,4.647941,27.307385,174.874275,54.1767106504302,93.410255,12.813819,14.779201,14.511994,15.033439,14.932167,15.1492725,0.49458405,1582.8299,326.883,390.2252,564.705575,731.188525,77.7598325,-0.35463645,0.5685095,1.16517899149524,0.806182481749085,0.635560592704943,0.503885086469795,0.410533475370872
3,14.5,662.33244,-0.693545840909091,6.96183071516545,-0.0372433185132631,5.493195,0.6385323,6.045984,29.53681,163.35595,46.2269355377661,93.3304795,13.254555,14.988525,14.818014,15.231572,14.83018,15.138629,0.4411431,1282.5071,329.43505,392.43155,453.694,618.17115,69.43021,-0.38008505,0.58530975,1.12665613353892,0.70302521015492,0.556048134718484,0.432398493970766,0.358193563685248
3,15.5,660.64927,-0.451611568181818,7.0238751318934,0.0171224476796144,7.3423055,1.018535,7.1083795,28.089535,141.73695,40.731967872318,93.304385,13.003244,15.04698,14.844172,15.5053175,14.626295,15.152306,0.392725925,975.0928,330.08015,389.20805,334.0507,469.992325,58.172805,-0.41782135,0.600939625,1.12247317440361,0.738207256448806,0.596418256262145,0.474498665639412,0.365195335935607
3,16.5,663.7288,0.0782047227272727,7.4024817247425,0.087125120031129,7.8213225,1.372115,7.0419665,24.50984,86.4703,30.4470889188139,93.306622,12.7849495,15.027485,14.83286,15.150725,14.744932,15.1740425,0.2948518,656.402655,328.8093,385.8311,197.7604,318.7484,43.43774,-0.343345675,0.5397319,1.07945208327048,0.708981138007106,0.544301091696688,0.445945769865184,0.332975401456804
