DOY2,HR2,USTAR,TA_1,WS,FC,H,LE,G_1_2_1,RH_1,PA,VPD,NETRAD,PPFD_IN,H2O_1
5,4.75,0.07375,5.1895,0.795,-0.0745,-25.84375,-0.6625,-10.7265,42.47,86.4025,2.94,-58.0225,1.2755,6.24
5,5.25,0.0715,5.3715,0.8165,-0.06,-23.735,-0.533,-11.0825,40.3475,86.4035,2.95,-39.05,24.9325,6.199
5,5.75,0.088,5.792,0.8095,-0.22425,-26.3225,-0.59075,-11.2,41.6855,86.416,3.175,4.2345,97.959,6.388
5,6.25,0.104,6.0685,0.865,-0.8385,-25.2515,1.3445,-11.125,42.1345,86.436,3.0975,58.39525,211.29,6.6465
5,6.75,0.145,7.0225,0.7955,-2.47925,-12.139,14.30875,-10.681,44.0225,86.451,3.4675,120.29,338.48,7.009
5,7.25,0.181,7.8775,0.735,-5.64425,8.623,40.566,-9.33675,41.76,86.47175,4.455,162.8,498.775,7.124
5,7.75,0.211,8.46625,0.899,-8.248,35.254,74.75775,-7.18675,36.55975,86.498,5.4025,255.18,705.665,7.1425
5,8.25,0.2395,8.98575,1.02,-9.374,61.44075,87.2735,-3.7555,31.61675,86.51925,5.5175,325.57,898.1025,6.8745
5,8.75,0.2895,9.38775,1.3005,-10.565,98.8035,111.21725,-1.871,29.34525,86.5315,6.1275,378.26,1028.82575,6.6885
5,9.25,0.32375,10.17825,1.546,-10.757,120.64875,123.28225,-0.56375,29.18425,86.5415,6.385,414.85,1190.6,6.7345
5,9.75,0.34475,10.37725,1.7705,-11.348,156.46825,132.481,0.52125,28.5215,86.54575,6.93,509.67,1386.46275,6.576
5,10.25,0.3765,10.428,1.9965,-12.20325,202.1855,152.2715,1.6685,29.321,86.5505,7.1,499.949,1430.825,6.7905
5,10.75,0.42375,10.809,2.195,-12.389,218.926,165.1645,2.4435,28.6185,86.5475,7.7475,559.998,1507.875,7.075
5,11.25,0.446,10.702,2.3515,-12.2875,216.349,153.9275,3.918,30.468,86.543,7.295,494.246,1380.01175,7.368
5,11.75,0.4555,11.174,2.375,-12.4915,242.4745,152.9375,5.003,30.54,86.5385,7.0575,562.615,1476,7.704
5,12.25,0.4695,11.4,2.423,-12.259,252.19275,158.64925,6.448,31.11525,86.5355,6.9225,542.2525,1469.325,7.68
5,12.75,0.4795,11.56375,2.491,-12.3645,254.218,153.445,9.6185,31.245,86.5335,7.15,506.75,1372.925,7.7275
5,13.25,0.46725,11.65025,2.523,-11.9865,241.67,145.147,12.67075,30.9055,86.539,7.61,461.96,1261.7,7.7375
5,13.75,0.469,11.758,2.4785,-10.841,232.75625,144.81925,15.91475,30.571,86.536,7.7375,468.17,1261.675,7.8255
5,14.25,0.472,11.9585,2.4645,-10.908,215.09,143.4005,19.11225,30.90325,86.531,6.9125,423.752,1176.575,7.89025
5,14.75,0.457,12.18075,2.34575,-10.1975,181.79925,122.486,20.32775,31.045,86.517,6.5,391.9775,1030.526,7.78875
5,15.25,0.45775,12.1755,2.26175,-9.668,169.125,112.7475,19.3955,31.44425,86.51425,5.935,340.055,961.6825,7.81675
5,15.75,0.4235,11.831,2.1295,-8.06925,126.591,98.795,18.219,31.488,86.498,5.85,255.7815,805.52,7.782
5,16.25,0.413,11.921,2.0545,-7.0825,91.155,81.35025,17.024,32.067,86.5,5.76,213.465,686.31,7.86
5,16.75,0.36475,11.75,1.90975,-5.669,58.60575,70.0945,15.2635,33.6715,86.491,5.7475,152.2825,519.09,7.8055
5,17.25,0.333,11.18575,1.68525,-3.964,24.861,47.061,13.31375,35.28675,86.47825,5.335,97.59,386.265,7.98975
5,17.75,0.261,10.6655,1.40925,-2.29375,3.8745,30.065,12.09325,37.80775,86.4785,4.8825,41.646,249.445,8.005
5,18.25,0.16,10.086,0.929,-0.5735,-9.5825,14.11,10.5215,41.69225,86.47525,4.15,-10.986,121.805,8.21125
5,18.75,0.07,9.30375,0.553,0.00625,-10.325,0.975,8.443,46.68675,86.47375,3.7125,-58.185,30.7645,8.482
5,19.25,0.048,8.37725,0.415,-0.044,-7.963,-0.9505,6.5285,49.88375,86.47375,3.22,-71.501,1.738,8.4495
5,19.75,0.053,7.90175,0.528,-0.3135,-7.068,-1.198,4.46575,52.84,86.4785,2.95,-70.938,-0.06425,8.40225
5,20.25,0.048,7.44975,0.56475,-0.176,-7.442,-0.94025,2.434,55.62125,86.48575,2.7975,-68.544,-0.15275,8.22675
5,20.75,0.048,7.205,0.513,-0.3455,-8.0145,-0.922,0.603,56.09825,86.5,2.73,-66.96225,-0.12725,8.359
5,21.25,0.053,6.9835,0.52475,-0.441,-7.966,-1.10825,-1.0275,56.19,86.5015,2.52,-65.997,-0.1305,8.263
5,21.75,0.058,6.893,0.6765,-0.3355,-11.899,-0.691,-2.38075,55.0605,86.4925,2.52,-65.712,-0.152,8.13375
5,22.25,0.0755,6.68825,0.6895,-0.17325,-17.6605,-0.811,-3.357,54.73125,86.486,2.41,-65.035,-0.1405,7.98775
5,22.75,0.073,6.491,0.7265,-0.056,-15.17,-0.751,-4.33025,54.55125,86.479,2.425,-64.807,-0.137,7.8985
5,23.25,0.075,6.5605,0.765,-0.097,-17.147,-0.654,-5.475,53.82,86.474,2.48,-63.83,-0.127,7.75575
5,23.75,0.071,6.575,0.738,-0.112,-17.75,-1.149,-6.317,52.576,86.474,2.4925,-64.113,-0.12125,7.611
6,0.25,0.062,10.928,0.7305,-0.3085,-14.77825,-0.917,-7.399,51.827,86.406,4.6775,-65.5495,-0.0455,9.29
6,0.75,0.063,10.816,0.677,-0.35775,-15.303,-0.827,-8.048,49.11475,86.399,4.5725,-65.3015,-0.039,9.086
6,1.25,0.067,10.679,0.692,-0.216,-17.46625,-0.855,-8.81,48.88875,86.382,4.52,-65.66775,-0.054,8.75125
6,1.75,0.064,10.72525,0.68125,-0.289,-17.3505,-0.796,-9.14,48.22,86.372,4.58,-65.1005,-0.05425,8.5115
6,2.25,0.061,10.58525,0.664,-0.336,-17.096,-1.0315,-9.675,46.1225,86.3715,4.5,-65.29375,-0.0385,8.09825
6,2.75,0.05925,10.2085,0.7285,-0.31225,-17.856,-0.851,-10.261,44.4025,86.35325,4.46,-65.36075,-0.02725,7.932
6,3.25,0.059,10.20525,0.7155,-0.281,-19.273,-1.034,-10.667,43.23725,86.349,4.6325,-65.0135,-0.04775,7.74
6,3.75,0.061,10.136,0.6785,-0.2035,-16.053,-1.346,-11.115,42.2925,86.3555,4.775,-65.36,-0.039,7.50975
6,4.25,0.057,9.922,0.667,-0.187,-17.5795,-1.134,-11.392,40.4835,86.36525,4.5775,-63.979,0.41225,7.24475
6,4.75,0.055,9.74975,0.699,-0.299,-16.7455,-1.1305,-11.6,40.16175,86.372,4.69,-57.13275,12.8685,7.175
6,5.25,0.059,9.95925,0.67375,-0.195,-18.476,-1.165,-11.721,40.704,86.38075,4.76,-25.18625,71.2175,7.1955
6,5.75,0.076,10.4795,0.688,-0.31825,-23.116,-1.263,-11.874,41.2155,86.39675,5.0125,30.1965,179.5075,7.54225
6,6.25,0.0885,11.1925,0.76825,-0.877,-21.46475,0.969,-11.743,40.22875,86.4,5.39,93.1595,356.16,7.8765
6,6.75,0.126,12.254,0.64025,-2.095,-10.05425,24.83175,-11.148,41.939,86.41775,6.32,163.9175,509.4525,8.4905
6,7.25,0.17225,13.3355,0.7205,-5.69125,5.633,66.361,-9.87,39.161,86.4355,7.485,239.21,695.1025,8.7025
6,7.75,0.177,14.68075,0.7965,-7.469,23.01725,102.15925,-6.737,34.53425,86.4605,8.66,300.63,822.395,8.48
6,8.25,0.222,15.3095,1.0025,-9.1275,47.977,137.2615,-3.094,30.94975,86.479,9.45,376.4325,1017.95,8.209
6,8.75,0.251,16.03,1.206,-10.21,78.3635,154.77375,-1.131,28.20875,86.4835,10.4825,451.445,1161.05,7.932
6,9.25,0.303,16.36,1.44925,-11.025,104.7715,175.45375,0.325,27.4725,86.489,10.755,523.28075,1355.5,7.833
6,9.75,0.332,16.79875,1.6905,-10.95,143.147,194.279,1.576,28.03375,86.49025,11.12,587.77,1496.45,8.17575
6,10.25,0.3755,17.0005,1.9585,-11.597,177.157,211.83375,2.845,28.7435,86.499,11.485,613.715,1586.5,8.3265
6,10.75,0.395,17.42325,2.187,-11.616,194.721,210.007,4.171,29.584,86.50225,11.5375,637.06,1686.875,8.77375
6,11.25,0.4415,17.528,2.363,-11.88575,222.299,214.393,6.156,29.916,86.506,11.5575,674.65,1790.525,8.922
6,11.75,0.438,17.7855,2.343,-12.2715,240.145,224.417,7.234,30.264,86.50925,11.7875,673.8925,1847.8,9.19525
6,12.25,0.451,17.898,2.452,-12.265,239.8095,223.64725,8.7545,29.575,86.50525,11.64,643.7035,1851.6,9.02475
6,12.75,0.452,17.9095,2.439,-11.78225,252.601,229.508,13.27675,29.9925,86.5,11.65,668.375,1844.925,9.1625
6,13.25,0.46525,18.048,2.46875,-11.4,240.232,210.31375,17.4715,29.486,86.5,11.6875,646.008,1799.05,9.2995
6,13.75,0.445,18.03,2.475,-10.917,240.28,212.417,21.4025,29.296,86.5,11.765,633.15375,1730,9.212
6,14.25,0.464,18.001,2.435,-10.375,217.3255,196.928,24.7075,29.535,86.5,11.635,605.62,1623.825,9.235
6,14.75,0.4285,18.01875,2.3775,-9.659,196.76375,182.4475,25.81425,29.45875,86.5,11.6,547.5075,1504.175,9.16525
6,15.25,0.4255,18.07,2.302,-9.0585,171.43025,177.827,24.0205,29.593,86.5,11.52,485.14,1362.8,9.135
6,15.75,0.3835,17.97225,2.189,-8.18825,150.32,166.115,21.402,29.819,86.491,11.77,417.5575,1201.875,9.01775
6,16.25,0.369,17.803,2.096,-7.068,111.578,139.761,19.111,30.084,86.488,11.5675,326.45,1032.2,8.974
6,16.75,0.3515,17.498,1.943,-5.8735,72.207,118.4785,17.23,30.426,86.474,11.235,260.32,842.55,8.982
6,17.25,0.3155,17.311,1.767,-4.49325,38.7425,95.852,15.61175,31.655,86.471,11.09,178.67,644.911,9.242
6,17.75,0.268,16.981,1.477,-2.88175,8.683,72.339,13.26,32.7505,86.47,10.52,102.79,441.89,9.4375
6,18.25,0.195,16.3815,1.11175,-1.15,-7.7245,43.8505,11.38,35.4095,86.46625,9.83,31.2285,262.18,9.5225
6,18.75,0.098,15.5525,0.6805,-0.2755,-10.3725,12.4545,9.2145,38.8575,86.465,8.7375,-33.5915,115.0675,10.026
6,19.25,0.056,14.473,0.403,-0.299,-6.796,-0.07325,7.609,42.936,86.464,7.43,-69.27375,23.67675,10.25025
6,19.75,0.047,13.4245,0.37,-0.417,-6.03225,-1.0085,5.6035,45.3165,86.45575,6.27,-73.497,1.27025,10.31775
6,20.25,0.044,12.605,0.3685,-0.562,-5.017,-1.4085,3.3455,48.8805,86.463,5.4675,-70.6775,-0.1295,10.133
6,20.75,0.045,12.02,0.41425,-0.5295,-3.383,-1.62975,1.1855,52.7535,86.4615,4.85,-68.625,-0.0945,10.1825
6,21.25,0.045,11.8085,0.442,-0.6765,-3.793,-1.30475,-0.6475,52.9325,86.4655,4.475,-66.9185,-0.116,10.1845
6,21.75,0.049,11.366,0.51475,-0.584,-5.6035,-1.3175,-2.34,53.2205,86.4595,4.265,-66.12175,-0.075,9.95425
6,22.25,0.055,11.35225,0.60275,-0.5725,-9.5315,-1.5,-3.736,53.406,86.4565,4.1875,-65.61825,-0.04675,9.87375
6,22.75,0.059,11.3085,0.569,-0.22325,-13.117,-0.9105,-4.846,52.90175,86.446,4.3,-65.84675,-0.05575,9.69
6,23.25,0.0605,11.28625,0.66675,-0.2955,-13.25625,-1.0035,-5.9815,51.90425,86.43025,4.4275,-65.98425,-0.04625,9.745
6,23.75,0.064,11.072,0.641,-0.537,-13.8155,-1.31425,-6.78475,52.96,86.414,4.43,-65.57825,-0.045,9.598
7,0.25,0.055,15.00025,0.5235,-0.377,-12.3495,-0.939,-7.00525,45.956,86.643,7.7625,-64.169,-0.25725,10.1645
7,0.75,0.055,14.859,0.5975,-0.351,-13.86425,-1.00525,-7.451,44.935,86.637,7.3625,-63.098,-0.2655,10.087
7,1.25,0.055,14.705,0.61,-0.42025,-11.025,-1.01775,-7.768,45.166,86.631,7.5725,-62.609,-0.253,9.808
7,1.75,0.05025,14.598,0.58,-0.465,-12.1255,-1.251,-8.192,44.266,86.628,7.245,-62.127,-0.267,9.588
7,2.25,0.058,14.434,0.671,-0.38575,-11.319,-1.278,-8.598,42.651,86.625,7.2075,-62.28,-0.242,9.276
7,2.75,0.057,14.32,0.6835,-0.41675,-11.7295,-1.1525,-8.908,40.988,86.62,7.2825,-61.847,-0.214,9.049
7,3.25,0.05675,14.208,0.687,-0.411,-12.153,-1.26775,-9.1345,39.313,86.616,7.25,-61.21,-0.242,8.74425
7,3.75,0.0585,14.129,0.666,-0.46975,-12.53425,-1.41625,-9.4035,38.936,86.616,7.5025,-61.238,-0.246,8.502
7,4.25,0.0575,14.16,0.695,-0.52225,-11.92275,-1.207,-9.6395,38.177,86.616,7.7,-60.734,-0.074,8.32
7,4.75,0.0515,13.993,0.67,-0.393,-10.67025,-0.92625,-9.891,38.663,86.613,7.7275,-57.355,2.564,8.195
7,5.25,0.052,14.18175,0.66675,-0.4175,-10.908,-1.136,-10.1155,38.51225,86.635,7.85,-42.54675,32.1875,8.21925
7,5.75,0.055,14.281,0.737,-0.4235,-15.4505,-1.53325,-10.2625,39.97375,86.6475,7.78,-11.30675,123.295,8.46125
7,6.25,0.064,14.91975,0.692,-0.761,-18.4785,-0.808,-10.19725,41.72725,86.66325,7.7425,68.786,297.7675,9.058
7,6.75,0.09,15.90125,0.5585,-1.68875,-16.61825,8.2,-9.875,42.72075,86.68175,8.435,137.5,491.8925,9.914
7,7.25,0.12225,17.357,0.6115,-4.96975,-5.79325,58.38575,-8.9515,42.66475,86.7075,9.845,211.565,680.465,10.36275
7,7.75,0.168,18.6355,0.646,-8.1645,8.885,122.809,-6.488,38.3385,86.738,11.34,280.415,866.46,10.2075
7,8.25,0.17425,19.533,0.68875,-9.6305,21.05775,153.882,-3.445,33.478,86.7535,12.885,370.375,1055.2,9.7995
7,8.75,0.2065,20.6,0.879,-10.37675,42.39775,183.4325,-0.96275,29.2,86.762,14.0925,419.3075,1194.95,8.85625
7,9.25,0.2475,21.10725,1.2865,-11.0325,53.27,207.6555,1.0345,27.71375,86.771,14.9275,475.2375,1350.475,8.88175
7,9.75,0.3075,21.39875,1.53675,-12.00125,83.75175,224.746,2.11075,26.44325,86.77725,15.67,513.1875,1478.85,8.9385
7,10.25,0.3275,21.74825,1.68675,-12.11825,107.134,240.759,3.85825,27.103,86.78325,16.38,569.3175,1588.875,9.106
7,10.75,0.36,22.175,1.912,-12.14,135.27825,256.368,4.706,27.175,86.79,16.54,624.05,1674.2,9.119
7,11.25,0.385,22.2885,1.979,-12.542,152.12275,265.28925,5.5385,27.74875,86.7905,16.9525,620.23,1752.05,9.60025
7,11.75,0.3805,22.378,2.0775,-12.755,166.169,264.83975,6.6645,27.68,86.78625,16.9625,622.387,1817.4875,9.715
7,12.25,0.406,22.588,2.145,-12.719,181.73775,265.1055,8.331,27.294,86.777,16.8225,639.12,1848.3,9.661
7,12.75,0.416,22.805,2.201,-12.6115,185.1,278.4445,13.747,27.0435,86.77,17.4725,636.744,1838.1,9.6625
7,13.25,0.426,22.798,2.1825,-12.2965,184.9175,267.4695,19.6375,26.2825,86.75775,17.805,639.53425,1795.4,9.666
7,13.75,0.42575,22.782,2.2205,-12.598,176.7625,258.1065,24.946,26.0155,86.753,17.6625,632.192,1727.7,9.498
7,14.25,0.415,22.7165,2.23775,-11.36575,169.0085,240.41875,27.0415,25.732,86.753,17.7175,608.8855,1631.75,9.3905
7,14.75,0.4055,22.74,2.144,-11.459,156.736,236.58675,27.501,25.547,86.7425,17.465,562.175,1517.6,9.4335
7,15.25,0.407,22.829,2.07775,-10.371,130.991,224.619,26.922,24.91125,86.729,17.9,498.68,1381.4,9.32875
7,15.75,0.3805,22.87175,1.98925,-9.2645,102.9495,201.21375,24.3685,25.2955,86.723,18.0225,426.295,1217.45,9.4025
7,16.25,0.35775,22.697,1.8485,-8.17025,73.7385,176.632,21.004,25.81675,86.712,17.8575,340.05,1042.6,9.48925
7,16.75,0.331,22.3,1.736,-7.18175,44.943,153.9305,17.93775,26.505,86.70275,17.2675,269.855,854.1575,9.814
7,17.25,0.28375,22.06225,1.5485,-5.59075,17.7055,124.771,15.35125,27.399,86.694,16.59,188.8575,658.68,9.876
7,17.75,0.2385,21.5855,1.285,-3.608,-2.9825,84.7245,12.878,29.11825,86.696,15.77,107.575,455.84,10.00625
7,18.25,0.1525,20.927,0.92075,-1.879,-10.283,45.20425,10.834,32.0415,86.6885,14.66,37.086,263.12,10.6625
7,18.75,0.072,19.87975,0.4765,-0.8625,-8.215,8.62525,8.86575,35.486,86.68,13.005,-31.9285,119.0575,11.294
7,19.25,0.049,18.65775,0.37275,-0.57225,-5.286,-1.21275,6.74825,39.796,86.67775,10.925,-69.01075,21.85925,11.454
7,19.75,0.045,17.562,0.387,-0.47,-4.392,-1.54075,4.695,40.422,86.683,9.87,-71.51875,0.8805,11.176
7,20.25,0.045,16.546,0.336,-0.86,-3.276,-2.03075,2.4475,44.09075,86.6835,8.8525,-69.88975,-0.2395,11.03525
7,20.75,0.045,15.93575,0.39775,-1.102,-2.787,-2.569,0.632,46.6475,86.68,7.85,-67.38025,-0.28625,11.16225
7,21.25,0.044,15.5105,0.38825,-0.92025,-2.523,-1.921,-1.028,47.2085,86.68975,7.39,-65.917,-0.382,11.12775
7,21.75,0.05,15.1895,0.4845,-0.923,-4.178,-1.98,-2.58475,46.06475,86.68,7.26,-64.6685,-0.37225,10.80975
7,22.25,0.054,15.063,0.56775,-0.888,-6.69,-1.792,-3.83925,45.63075,86.67775,7.125,-64.25275,-0.38275,10.57075
7,22.75,0.055,15.119,0.63,-0.545,-10.13925,-1.48075,-4.7655,45.647,86.67,7.1075,-63.80625,-0.362,10.3915
7,23.25,0.058,15.37375,0.57125,-0.376,-9.928,-0.92975,-5.64775,45.307,86.6605,7.3925,-64.20675,-0.32275,10.34725
7,23.75,0.056,15.2055,0.597,-0.527,-12.1895,-1.0035,-6.371,45.798,86.652,7.46,-63.866,-0.289,10.3475
8,0.25,0.056,14.6625,0.5705,-0.194,-12.65875,-0.488,-5.939,38.14925,86.664,8.0325,-63.02425,-0.274,8.78575
8,0.75,0.0535,14.43,0.556,-0.306,-12.22925,-0.751,-6.36225,38.25175,86.647,7.875,-62.712,-0.269,8.65675
8,1.25,0.052,14.437,0.557,-0.402,-12.9265,-0.806,-6.752,37.668,86.6395,8.035,-62.879,-0.255,8.545
8,1.75,0.055,14.3945,0.562,-0.38825,-10.70875,-0.732,-7.04325,36.616,86.64,7.9425,-62.517,-0.232,8.32975
8,2.25,0.054,14.2185,0.663,-0.359,-10.006,-0.9475,-7.413,36.321,86.62525,7.985,-61.966,-0.227,8.16425
8,2.75,0.051,14.1515,0.547,-0.23525,-13.324,-0.78375,-7.62125,35.831,86.6215,7.9575,-61.515,-0.212,8.02075
8,3.25,0.05,14.016,0.594,-0.2715,-12.06825,-0.8005,-7.71375,35.89125,86.6215,7.86,-61.139,-0.216,7.88725
8,3.75,0.051,13.9555,0.58325,-0.2465,-11.2,-0.739,-7.913,34.7355,86.61475,7.91,-60.964,-0.208,7.64325
8,4.25,0.05025,13.855,0.606,-0.313,-14.706,-0.8535,-8.04825,34.0905,86.61925,7.86,-60.2785,-0.198,7.46175
8,4.75,0.048,13.764,0.6315,-0.287,-13.43325,-0.653,-8.21075,33.69875,86.62275,8.21,-60.4445,-0.047,7.40275
8,5.25,0.0525,13.872,0.601,-0.262,-9.526,-0.786,-8.2955,33.726,86.64225,8.1125,-56.746,3.96125,7.26725
8,5.75,0.052,13.9195,0.659,-0.304,-12.4925,-1.144,-8.3305,34.72275,86.652,8.195,-41.1755,41.13075,7.461
8,6.25,0.053,14.2885,0.662,-0.37825,-19.13775,-1.0855,-8.375,34.8915,86.673,8.3525,9.1985,161.215,7.6
8,6.75,0.06175,14.99925,0.58025,-1.2855,-18.593,0.2145,-8.25,36.833,86.6885,8.73,72.321,293.76,8.2925
8,7.25,0.0935,16.437,0.466,-4.5545,-12.6215,25.7235,-7.601,38.516,86.702,9.5225,144.6175,531.24,9.3685
8,7.75,0.1335,17.94225,0.526,-8.0205,2.546,83.89775,-6.179,35.311,86.738,11.1225,218.1075,709.49,9.619
8,8.25,0.16825,18.994,0.6525,-9.831,15.458,118.233,-4.3365,30.545,86.748,12.78,274.9125,854.67,9.00475
8,8.75,0.1905,20.0465,0.888,-10.892,37.665,150.383,-2.62075,27.4245,86.76875,14.39,351.175,1037.75,8.4025
8,9.25,0.276,20.551,1.2595,-11.952,64.935,174.54875,-1.41575,24.7245,86.78825,15.3175,431.405,1213.4,8.0835
8,9.75,0.316,20.94675,1.5455,-12.0115,104.04775,186.2585,-0.273,24.178,86.7995,16.095,502.525,1390.7,8.1225
8,10.25,0.3755,21.363,1.834,-12.495,125.959,197.71,1.237,22.501,86.7995,16.2125,550.54,1481.8,8.112
8,10.75,0.3965,21.638,1.961,-12.6975,155.5945,202.5175,2.5105,22.4285,86.801,16.67,594.63,1576.15,8.227
8,11.25,0.40975,21.9665,2.081,-13.216,177.019,212.738,3.3495,22.301,86.801,17.37,621.0525,1665.1,8.397
8,11.75,0.443,22.25675,2.097,-13.422,204.786,215.751,4.0145,22.75125,86.79,17.79,602.06,1721.15,8.5395
8,12.25,0.444,22.30025,2.131,-13.201,209.71,214.823,5.076,22.842,86.786,17.87,605.264,1739.2,8.7
8,12.75,0.437,22.577,2.2075,-13.55975,225.422,217.69,7.3725,22.606,86.787,17.965,615.44,1735.15,8.5065
8,13.25,0.438,22.57,2.2655,-12.91,228.225,212.036,11.572,22.658,86.772,18.21,608.04,1683.475,8.631
8,13.75,0.449,22.676,2.214,-12.0985,222.115,202.481,14.143,22.415,86.755,18.41,597.58,1618.125,8.693
8,14.25,0.454,22.802,2.24375,-11.55675,211.4285,192.354,15.1665,21.979,86.739,18.345,559.34,1512.025,8.672
8,14.75,0.44425,22.48525,2.174,-11.02975,181.4855,183.898,17.32225,22.36425,86.72525,17.86,501.8025,1381.5,8.681
8,15.25,0.4235,22.3485,2.112,-10.1315,154.431,169.19,17.28925,22.6495,86.71125,17.6525,433.1975,1225.15,8.637
8,15.75,0.4,22.212,2.033,-9.32025,126.551,152.5785,15.452,22.9195,86.7105,17.25,357.275,1054.075,8.6535
8,16.25,0.3705,22.0595,1.88275,-7.91375,85.4755,138.135,13.882,22.9865,86.7055,17.21,275.225,871.87,8.6055
8,16.75,0.346,21.8155,1.709,-6.28525,50.9655,115.259,12.934,23.5935,86.696,16.73,192.635,670.7925,8.6475
8,17.25,0.28,21.454,1.48,-4.8995,15.59875,82.765,11.325,24.715,86.688,16,111.61,476.1825,8.804
8,17.75,0.2105,20.9045,1.12425,-2.668,-5.9585,45.98875,9.565,26.9235,86.6795,15.14,33.2615,276.52,9.153
8,18.25,0.10175,20.106,0.655,-1.186,-9.02625,11.97625,7.917,29.788,86.67325,13.6475,-37.73125,105.46,9.5025
8,18.75,0.053,19.14775,0.418,-0.465,-5.308,0.61,6.47575,32.127,86.67225,11.83,-69.34925,18.082,9.7345
8,19.25,0.04475,17.972,0.44375,-0.46175,-3.438,-1.1015,4.91725,34.75275,86.67525,10.72,-73.9575,0.4,9.604
8,19.75,0.043,16.91,0.4065,-0.652,-2.964,-1.17375,3.24025,36.476,86.6825,9.3475,-71.33125,-0.195,9.40925
8,20.25,0.045,16.063,0.3605,-0.644,-2.273,-1.31625,1.549,39.15775,86.699,8.4975,-68.918,-0.28575,9.5375
8,20.75,0.044,15.408,0.385,-0.57,-2.172,-1.21875,0.097,40.44,86.702,7.9575,-66.831,-0.39175,9.632
8,21.25,0.045,15.106,0.43975,-0.6015,-3.4445,-1.246,-1.2245,40.132,86.69,7.69,-64.98,-0.3945,9.442
8,21.75,0.0485,14.851,0.48,-0.58625,-4.668,-1.015,-2.4905,40.17275,86.685,7.4025,-64.316,-0.3885,9.292
8,22.25,0.05325,14.756,0.5245,-0.622,-7.42675,-0.884,-3.5245,39.6625,86.677,7.55,-63.604,-0.373,9.139
8,22.75,0.055,14.772,0.556,-0.38025,-10.5435,-0.60825,-4.27,38.25925,86.67,7.635,-63.462,-0.33375,9.074
8,23.25,0.055,14.69,0.6375,-0.38325,-12.569,-0.53925,-4.887,38.86,86.67,7.8675,-63.177,-0.319,8.935
8,23.75,0.055,14.48675,0.588,-0.35975,-12.72,-0.39375,-5.4905,38.51,86.664,7.845,-62.904,-0.309,8.83575
9,0.25,0.064,12.27175,0.65275,-0.1775,-17.80275,-0.53125,-6.199,32.31425,86.492,7.0875,-61.51575,-0.1725,7.01775
9,0.75,0.0635,12.22,0.645,-0.155,-17.51075,-0.6475,-6.6035,30.9905,86.492,6.93,-61.0635,-0.173,6.8135
9,1.25,0.064,12.315,0.659,-0.2095,-20.30325,-0.5005,-6.946,30.629,86.492,6.835,-60.951,-0.1635,6.6385
9,1.75,0.0605,12.2595,0.644,-0.26425,-16.7855,-0.49425,-7.248,30.416,86.492,7.09,-61.3715,-0.165,6.4995
9,2.25,0.063,12.1675,0.628,-0.13325,-15.96225,-0.71725,-7.482,29.994,86.492,6.73,-61.3015,-0.1725,6.4195
9,2.75,0.06075,11.8025,0.671,-0.1665,-18.843,-0.48775,-7.688,29.616,86.492,6.865,-61.0895,-0.165,6.353
9,3.25,0.063,11.739,0.709,-0.1305,-20.25,-0.40275,-7.7985,29.007,86.492,6.7975,-60.967,-0.157,6.379
9,3.75,0.0585,11.922,0.694,-0.114,-19.9395,-0.563,-7.978,29.5655,86.492,6.89,-60.782,-0.167,6.353
9,4.25,0.06125,11.969,0.701,-0.1315,-20.599,-0.4895,-8.1065,29.2495,86.492,6.99,-60.637,-0.163,6.3615
9,4.75,0.06,11.7815,0.6875,-0.106,-21.72425,-0.29,-8.313,28.9875,86.492,6.96,-59.7855,-0.1595,6.3145
9,5.25,0.069,11.5625,0.742,-0.1165,-22.006,-0.43125,-8.3735,29.02,86.492,6.8475,-59.814,0,6.2715
9,5.75,0.0625,11.5875,0.72225,-0.1805,-21.933,-0.46275,-8.469,29.517,86.492,6.72,-54.2325,6.4045,6.264
9,6.25,0.066,11.6685,0.73875,-0.191,-26.69825,-0.452,-8.527,30.587,86.4975,6.925,-31.7545,55.5275,6.296
9,6.75,0.073,12.205,0.77225,-0.8295,-25.892,-0.058,-8.594,30.376,86.5165,7.05,22.1595,202.555,6.578
9,7.25,0.091,13.177,0.74625,-3.021,-18.088,6.23,-8.3685,31.2575,86.5425,7.68,87.872,377.785,7.041
9,7.75,0.13425,14.683,0.6825,-6.276,-3.871,43.094,-7.877,30.9595,86.5465,8.91,160.29,554.9525,7.6155
9,8.25,0.1725,15.8975,0.8,-8.04475,15.464,76.294,-7.0525,28.627,86.5615,9.8225,230.76,740.025,7.624
9,8.75,0.206,16.637,0.88525,-9.286,47.5705,103.366,-5.83,25.0335,86.586,11.025,302.675,913.49,7.233
9,9.25,0.2495,17.559,1.185,-9.975,87.902,121.8305,-4.6915,22.052,86.604,12.405,373.29,1062.35,6.9155
9,9.75,0.304,18.064,1.41975,-10.571,125.008,132.8,-3.304,21.094,86.6135,12.91,435.715,1207.9,6.563
9,10.25,0.3505,18.575,1.6415,-11.234,162.566,138.23,-1.796,20.5105,86.6165,13.48,481.385,1316.8,6.6305
9,10.75,0.382,18.9025,1.8735,-10.68225,192.2475,146.26925,-0.362,20.811,86.6155,13.8675,515.525,1403.885,6.807
9,11.25,0.41425,19.2105,1.97075,-11.097,213.34,150.7335,0.8265,20.5025,86.608,13.9,532.39,1483.825,6.9545
