DOY2,HR2,TAU,H,LE,FC,SH,SLE,SC,WS,USTAR,T_SONIC,PA,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA_1_1_1,RH_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,TS_2_1_1,G_1_1_1,G_2_1_1,T_CANOPY_1_1_1
1,0.25,-0.12419075,-14.270225,0.2278,0.0872,-1.132385,-0.55978025,-0.08134375,1.05463,0.09785,-4.939505,97.04445,397.676,3.07917,0.3914635,0.357481,0.08605,0.116025,-5.5588825,71.3893,-61.907275,-3.1625775,0.24519875,233.48125,284.46375,0.009525,0.058175,-0.061135,-10.373775,-10.85915,-8.1025
1,0.75,-0.12620375,-14.528275,0.05355,-0.1106435,-1.2546725,-0.666065,-0.117524,0.87089925,0.106351,-4.99514,97.063075,398.403,3.072475,0.37875325,0.33842375,0.091675,0.09805,-5.79974,70.224125,-61.123625,-3.016575,0.254435,227.50275,284.5295,0.01025,0.043075,-0.0620325,-10.3816,-10.97505,-7.51775
1,1.25,-0.0992,-13.8135,0.2335785,0.1865375,-1.1165725,-0.42889425,-0.115196,0.974251,0.0964,-4.93939,97.0476,397.73225,3.062715,0.379422,0.33827,0.0956,0.10089,-5.9810275,71.544,-57.844575,-2.7292875,0.28937025,230.431,281.92925,0.0086175,0.026575,-0.065105,-10.361725,-11.212675,-8.41525
1,1.75,-0.0923,-14.8251,0.135267,0.127922,-1.30869,-0.516558,-0.08515,1.07455,0.0981,-4.94802,97.0411,398.2515,2.9184275,0.400071,0.361993,0.0987,0.104894,-6.2765725,70.358925,-61.3691,-3.0893275,0.3198895,225.871,281.715,0.010825,0.026,-0.066825,-10.3293,-11.448725,-7.91525
1,2.25,-0.0948,-14.1686,0.302588,-0.03525,-1.05963,-0.236864,-0.076775,1.18593,0.110772,-4.90984,97.0623,397.5205,2.9081475,0.412202,0.41843,0.0985,0.101313,-6.2783125,71.45765,-61.53915,-3.0078725,0.3260225,228.71775,281.58025,0.01035,0.018725,-0.06805,-10.2889,-11.5351,-8.7875
1,2.75,-0.0848,-12.2608,1.0207975,-0.08335,-0.924905,-0.5347515,-0.0882,0.983928,0.09,-5.03784,97.0834,397.474,2.928025,0.359734,0.375585,0.0812,0.0939,-6.3485725,72.5276,-57.112525,-3.031395,0.2651255,234.1525,282.4455,0.011175,0.0155,-0.066425,-10.250275,-11.5917,-8.72
1,3.25,-0.0837,-11.1278,1.53527,0.188252,-0.912465,-0.38687525,-0.06065,1.12328,0.0982,-5.05786,97.0905,397.445,2.79563,0.407191,0.364135,0.106922,0.0884,-6.4379275,72.658075,-52.198375,-3.0060425,0.3064595,246.377,282.13125,0.01225,0.0154,-0.06335,-10.2622,-11.750475,-8.2875
1,3.75,-0.0876,-12.6527,0.8650835,0.19199525,-1.04922,-0.29150375,-0.0773,1.08403,0.103902,-5.32198,97.1042,398.268,2.80226,0.450469,0.327938,0.102491,0.0878,-6.4097625,72.1385,-54.84565,-2.66641,0.285479,246.154,283.725,0.01195,0.01675,-0.0617,-10.35555,-11.871725,-7.90075
1,4.25,-0.104059,-11.2012,0.43126075,0.0331,-1.05504,-0.43120075,-0.0685,0.987276,0.10162,-5.26565,97.1052,397.957,2.7661475,0.377667,0.359029,0.097,0.0932,-6.490135,72.918575,-51.606425,-2.571425,0.2526715,242.363,283.6315,0.0199,0.01595,-0.061,-10.30725,-12.00505,-7.74625
1,4.75,-0.122982,-12.2154,0.7985265,-0.164415,-1.01562,-0.34695,-0.0571,0.799797,0.0967,-5.35904,97.1269,396.04275,2.8312775,0.371862,0.346919,0.0953,0.0774,-6.72086,74.1974,-58.064,-3.01673,0.293299,228.521,283.056,0.0148,0.0161,-0.0814,-10.2495,-12.1589,-8.12
1,5.25,-0.112674,-12.0161,0.63122325,-0.2568125,-0.910756,-0.435673,-0.0577,0.961775,0.100898,-5.53012,97.133,396.358,2.79752,0.389453,0.374589,0.0836,0.0823,-6.88545,72.7784,-58.0576,-2.919,0.316894,225.17,282.724,0.0135,0.0152,-0.0806,-10.3323,-12.1132,-8.47
1,5.75,-0.0993,-11.7193,0.426331,-0.077761,-1.39342,-0.6947255,-0.05885,0.887864,0.0972,-5.97104,97.1504,397.678,2.78558,0.373519,0.390713,0.0865,0.086,-7.29887,72.539,-58.9636,-2.9444,0.265693,228.923,279.125,0.013,0.0151,-0.0772,-10.3224,-12.6324,-9.01
1,6.25,-0.159496,-14.5345,0.2977725,0.05105,-1.08783,-0.338807,-0.08605,0.995418,0.11011,-5.95084,97.1752,397.30775,2.728665,0.367706,0.373796,0.0935,0.0864,-7.55599,73.0348,-58.4573,-3.35928,0.259724,227.289,277.894,0.0105,0.0168,-0.0767,-10.3751,-12.7008,-9.76
1,6.75,-0.1501205,-12.6097,0.2280645,0.071075,-1.2348525,-0.4169015,-0.0624,0.979269,0.10216475,-6.1284325,97.20565,397.017,2.7378025,0.39247,0.36203275,0.086625,0.0926,-7.48239,73.6875,-59.4945,-3.1296,0.229437,224.029,275.931,0.0165,0.019,-0.103044,-10.3972,-12.7653,-10.04
1,7.25,-0.12193575,-11.8135,0.13729575,-0.2640325,-1.1799225,-0.44133075,-0.02605,0.87659975,0.1092315,-6.44691,97.2121,397.7225,2.8070175,0.41641275,0.3474215,0.085225,0.093825,-7.48478,73.8453,-56.8462,-2.32217,0.341538,215.696,274.659,0.568255,0.0172,-0.131441,-10.5815,-12.7749,-10.84
1,7.75,-0.10340225,-11.87565,0.306057,-0.22916775,-0.79084325,-0.30205675,-0.06705,0.82715925,0.093525,-6.6464825,97.238375,399.62925,2.81136,0.358771,0.34515375,0.08695,0.078525,-7.61026,73.5474,-50.9282,3.81899,1.9987,214.224,273.948,8.38042,0.0179,-0.15688,-11.7984,-12.6661,-10.48
1,8.25,-0.12890275,-9.921525,0.8443635,-0.05625,-0.6988705,-0.289564,-0.0827,1.00159975,0.08325,-6.448945,97.27905,399.70875,2.68033,0.36638175,0.34759275,0.082775,0.0892,-7.55462,72.3781,-21.7768,19.1128,5.80926,210.629,278.755,34.593,0.0202,-0.184275,-11.8174,-12.9096,-8.92
1,8.75,-0.14197075,-6.5574325,0.63991625,-0.68233925,-0.21423475,-0.140764,-0.0858,0.97986175,0.10865025,-6.2954025,97.271425,398.4025,2.66979,0.40202,0.34944025,0.084575,0.08795,-6.86798,72.236,-0.796035,35.0881,11.4925,216.706,282.644,59.8448,0.0193,-0.211018,-11.873,-12.8332,-8.09
1,9.25,-0.1397665,-7.325815,2.820715,-0.678921,-0.0766715,-0.1379275,-0.17203025,1.086365,0.101119,-6.02126,97.2416,398.14,2.652075,0.3926795,0.3917925,0.0899,0.0995265,-6.21211,72.0171,14.8118,51.5575,16.6037,233.014,287.086,93.1442,0.00766,-0.233341,-11.9115,-12.645,-6.861
1,9.75,-0.1512065,-3.49544,5.8318,-0.775294,0.426683,-0.184935,-0.1911755,1.476465,0.099652,-5.730655,97.31085,397.4775,2.65217,0.486366,0.4030715,0.103786,0.1274245,-5.84082,68.9662,26.27,76.3914,26.6674,235.447,293.553,135.929,-0.00213,-0.247016,-11.8735,-12.3969,-5.557
1,10.25,-0.16443475,-4.146815,7.0921475,-1.14847,0.51574025,-0.21872225,-0.1588785,1.6485675,0.1107355,-5.4164825,97.345275,397.1955,2.5740725,0.54506975,0.48848225,0.1464175,0.111095,-4.97255,65.6934,36.5732,106.23,30.1887,229.02,297.151,172.934,-0.0429,-0.251101,-11.1361,-11.7511,-4.621
1,10.75,-0.1456655,-1.66510775,11.1821,-2.1237,0.421316,-0.31520625,-0.0732,1.822875,0.14313125,-4.7899775,97.33475,397.528,2.65388,0.69764575,0.61294825,0.21226725,0.11794725,-4.717565,63.30925,45.0594,126.15175,31.730125,237.3,299.7285,197.33275,-0.067975,-0.19388,-10.96715,-11.26535,-3.92025
1,11.25,-0.2054465,-3.6850975,13.9394,-2.69032,0.36331075,-0.286514,-0.08,1.89614,0.16454475,-4.2906125,97.217175,397.775,2.82948,0.70820525,0.6175075,0.24672975,0.11632925,-4.04224,60.90715,49.71715,124.3575,38.099025,236.184,301.0045,203.15975,-0.066775,-0.176189,-10.59265,-11.079175,-3.6095
1,11.75,-0.198659,-1.66252675,14.48745,-2.27907,0.0768195,-0.4575825,-0.063,2.195115,0.172775,-3.840235,97.28755,397.454,2.75666,0.721915,0.65383725,0.2331985,0.116965,-4.0092775,58.99855,54.386575,125.42275,43.6082,238.0215,300.55425,212.69775,-0.05897,-0.15485275,-10.17345,-10.587225,-3.79125
1,12.25,-0.2013735,-0.41939925,16.0227,-3.22782,0.17149275,-0.2667735,-0.0362,2.15536,0.18035625,-3.708575,97.25225,397.745,2.745455,0.747684,0.70957075,0.2345545,0.12992825,-3.4339975,57.741,56.2593,135.79875,46.282225,244.20725,301.65925,232.757,-0.0528485,-0.13547975,-9.948475,-10.135875,-3.519
1,12.75,-0.208726,0.0862015,16.9588,-3.40416,-0.1286995,-0.29047,-0.1322445,2.10838,0.18314775,-3.5481075,97.225275,397.597,2.71697,0.718944,0.74269125,0.25495125,0.12628175,-3.1837125,55.582675,62.246525,144.86225,44.31635,244.54225,301.2645,241.6225,-0.0469325,-0.1192245,-9.6519325,-9.991195,-3.314
1,13.25,-0.19852625,-3.152315,15.7391,-4.40693,0.2064375,-0.564762,-0.06835,2.090765,0.1507035,-3.1875625,97.186425,397.67125,2.75476,0.75046475,0.687724,0.2337145,0.12328425,-3.0620775,53.283,53.619525,149.37375,37.315325,244.343,302.58075,252.71775,-0.042075,-0.105304,-9.49821,-10.009125,-3.17875
1,13.75,-0.196432,-0.846595,18.1817,-3.1524025,-0.09815425,-0.251605,-0.05315,2.24711,0.173955,-2.8109625,97.118375,397.86025,2.80314,0.74116675,0.70069925,0.24747,0.12319975,-2.9692975,52.939925,51.984875,127.85825,34.8647,241.15825,301.95125,220.7165,-0.036575,-0.09283425,-9.406825,-9.686405,-3.2305
1,14.25,-0.223833,-2.459735,16.75595,-2.47647,-0.20755825,-0.327814,-0.055275,2.2252375,0.16424425,-2.65061,97.135375,397.686,2.7991925,0.71784125,0.735072,0.2307015,0.1304045,-3.0234575,51.67185,37.6573,105.50175,27.209775,236.57025,302.071,161.15,-0.0312,-0.080625,-9.3098675,-9.715475,-3.522
1,14.75,-0.20387625,-2.88787,13.71335,-1.9952275,-0.27558825,-0.363797,-0.03975,2.06273,0.18414125,-2.371675,97.13335,398.06225,2.7869,0.73368725,0.70343775,0.2301215,0.105351,-2.8654525,51.29835,29.393725,85.31215,24.443525,236.81925,301.19425,137.76125,-0.027025,-0.0686,-9.1231475,-9.491625,-3.9225
1,15.25,-0.16982675,-4.95837,13.5171,-1.94809,-0.5604355,-0.32065125,-0.0431,2.07805,0.15540775,-2.179385,97.143225,397.8385,2.7199875,0.632797,0.62802975,0.21535025,0.09605,-2.6521675,51.29335,16.51805,74.383175,18.645775,235.232,300.33525,122.74125,-0.02325,-0.05985,-8.947735,-9.21854,-3.963
1,15.75,-0.1445385,-7.5411375,10.31365,-1.0053185,-0.48510725,-0.330845,-0.060325,1.746595,0.1369225,-2.2847275,97.145925,397.5515,2.655495,0.592807,0.54130975,0.1878275,0.075075,-2.6707675,50.09275,5.44104,47.7703,11.024025,234.05025,297.89575,72.044975,-0.020575,-0.050425,-8.760485,-9.174835,-4.851
1,16.25,-0.1543215,-12.9319,5.087615,-0.21707975,-0.8381525,-0.22573725,-0.0468,1.67973,0.126548,-2.2377,97.16475,397.111,2.65466,0.483685,0.4575855,0.144588,0.07755,-2.6575,52.329175,-9.740985,22.4221,6.238615,236.81775,295.30725,37.7567,-0.017125,-0.04765,-8.894285,-9.2910025,-5.12925
1,16.75,-0.1300265,-15.5097,2.869135,-0.074325,-1.53546,-0.265749,-0.076475,1.37571,0.103629,-2.0831,97.15675,397.0985,2.7422575,0.4201895,0.3993555,0.117138,0.0798,-2.9782275,53.825625,-39.9896,9.46573,3.2521375,235.74425,293.84325,15.69995,-0.013475,-0.046875,-8.959595,-9.538915,-6.0695
1,17.25,-0.106818,-17.1643,1.2677875,0.1447715,-1.76798,-0.353027,-0.085,1.00232,0.09595,-2.036895,97.17915,396.931,2.7530225,0.355309,0.400099,0.100963,0.08925,-3.078545,54.96065,-66.329125,-0.69507325,0.73824125,231.9635,289.621,2.63585,-0.012175,-0.0415,-8.9688075,-9.431975,-6.61225
1,17.75,-0.094675,-12.912925,0.7428895,0.2214525,-1.500875,-0.206509,-0.04965,1.0595475,0.10092475,-2.1267725,97.250725,396.7715,2.740115,0.37230425,0.348288,0.10741775,0.091075,-3.268185,56.78465,-69.18125,-3.575085,0.2222355,232.1225,288.25575,0.09665,-0.00935,-0.0265,-8.987705,-9.7877425,-6.95125
1,18.25,-0.08345,-12.17915,-0.156672,0.138747,-1.5015025,-0.2498145,-0.04965,1.0308875,0.097375,-2.519465,97.229575,397.3145,2.88191,0.36412925,0.3515345,0.0942,0.084075,-3.32996,59.403025,-63.469125,-3.629205,0.26469925,233.07425,285.3565,0.0053575,-0.0066,-0.0211145,-9.1117225,-9.848565,-7.535
1,18.75,-0.08125,-13.690225,0.13392975,0.163604,-1.146935,-0.3337895,-0.07225,1.04164,0.0922,-2.9506025,97.23085,398.1115,2.9713575,0.39509475,0.2897095,0.090375,0.08715,-3.68741,61.6128,-65.20005,-3.25505,0.26260175,231.5385,287.146,0.007775,-0.004225,-0.030375,-9.14608,-9.8886475,-7.1685
1,19.25,-0.0869,-13.7323,-0.074,-0.260847,-1.16809,-0.2961865,-0.0836,1.08783,0.100748,-3.45249,97.2615,397.087,2.91824,0.316762,0.322087,0.0932,0.116693,-3.6567,62.2991,-65.338275,-3.1444125,0.2662945,227.90975,285.83,0.0096975,-0.001725,-0.0348,-9.211155,-9.837935,-6.878
1,19.75,-0.0914,-11.1174,-0.904389,-0.54189925,-1.78332,-0.40992775,-0.0281,0.98327,0.0967,-3.69651,97.2717,398.77575,2.9219625,0.316825,0.37216,0.0935,0.104574,-4.1635375,63.6876,-62.403625,-3.5617275,0.28462825,226.38575,286.3815,0.0076425,0.000650000000000001,-0.03685,-9.4626425,-9.9845775,-6.96525
1,20.25,-0.0924,-11.7404,-0.0909,0.04245,-1.43953,-0.277709,-0.109942,1.00726,0.0859,-4.09926,97.2629,397.9875,2.93662,0.343907,0.327995,0.0883,0.0839,-4.645675,66.763225,-61.28475,-3.0506125,0.3045645,230.09925,287.235,0.008525,0.002675,-0.0524,-9.4445775,-9.9357175,-6.96475
1,20.75,-0.0891,-13.8097,-0.244927,-0.313179,-1.12424,-0.349241,-0.05615,1.11839,0.0791,-4.37018,97.2449,399.049,2.87392,0.316612,0.33183,0.0842,0.108165,-4.7654675,67.07945,-58.650275,-2.9434925,0.27722975,229.52425,285.85975,0.0122,-0.000449999999999999,-0.0668,-9.42466,-9.89606,-6.8745
1,21.25,-0.0907,-14.1189,0.1522535,-0.4366125,-1.26338,-0.304222,-0.07605,0.986611,0.0997,-4.56864,97.2001,400.345,2.86807,0.325954,0.331342,0.0891,0.0931,-4.954865,67.01685,-57.1099,-3.0214625,0.237499,232.1895,285.81225,0.014075,-0.0007675,-0.0806,-9.5418575,-9.8920375,-7.38225
1,21.75,-0.0863,-14.7401,0.190574,-0.191854,-1.14542,-0.355625,-0.0969,1.10296,0.0846,-4.77696,97.2041,399.7345,2.90007,0.321666,0.337836,0.0879,0.104985,-5.216795,67.100425,-55.820175,-2.976715,0.28377375,230.2785,286.3615,0.01675,-0.005585,-0.093155,-9.934215,-10.0940725,-6.85925
1,22.25,-0.0997,-13.3095,0.5216885,-0.3850635,-1.28356,-0.382591,-0.087575,1.0975,0.0936,-4.71124,97.1868,399.0225,2.7894275,0.346438,0.318289,0.0905,0.078,-5.6305925,67.462525,-54.499025,-3.203615,0.30213725,235.09775,285.848,0.0100525,-0.017445,-0.10635525,-10.14485,-10.0978,-7.00125
1,22.75,-0.102829,-12.7073,0.217974,-0.2085095,-1.16872,-0.36766075,-0.089675,1.06669,0.096,-4.94359,97.2054,398.5925,2.8656025,0.308733,0.339462,0.0921,0.0845,-5.4312525,68.148275,-55.001,-2.906965,0.29571325,233.57025,284.14825,0.0093125,-0.001713,-0.111775,-10.205,-10.325625,-7.4715
1,23.25,-0.098441,-13.63995,0.836375,-0.0220555,-1.27925,-0.296868,-0.061975,1.102765,0.1007255,-4.967335,97.12235,398.5905,2.85608,0.360647,0.3322435,0.0921,0.08645,-6.19015,70.15795,-56.6187,-2.8687425,0.27072625,230.153,283.51075,0.0127,0.0061775,-0.114304,-10.374875,-10.3969,-7.797
1,23.75,-0.10647675,-16.220175,0.8934925,0.24791525,-1.1846025,-0.45600225,-0.06835,1.073465,0.0839,-4.886205,97.178125,399.72025,3.0396675,0.32287475,0.3040955,0.0848,0.08715,-5.8421125,70.24935,-59.491925,-3.05126,0.29314425,231.2105,282.6745,0.011375,0.006976,-0.12349575,-10.536575,-10.7506,-7.93225
2,0.25,-0.0876,-13.3014,-0.537548,-0.443375,-1.00204925,-0.4344975,-0.0884,1.06612,0.0888,-4.66477,97.2311,403.9795,3.00753,0.356581,0.383117,0.106484,0.105448,-6.0444,63.7098,-54.354,-3.21107,0.208485,229.329,287.339,0.0155,-0.154362,-0.162746,-7.47133,-7.64328,-6.963
2,0.75,-0.0989,-15.0426,0.095,-0.2467755,-1.10796,-0.3808585,-0.1088885,1.06802,0.0886,-4.64036,97.2882,403.977,2.90637,0.364156,0.33599,0.0996,0.0927,-5.95885,65.6729,-60.7541,-2.92621,0.285941,229.07,288.606,0.012,-0.153863,-0.16078,-7.61435,-7.83345,-6.859
