DOY2,HR2,USTAR_1_1_1,USTAR_1_2_1,WS_1_3_1,WS_1_9_1,FC_1_1_1,FC_1_2_1,H_1_1_1,H_1_2_1,LE_1_1_1,LE_1_2_1,SH_1_1_1,SH_1_2_1,SLE_1_1_1,SLE_1_2_1,SC_1_1_1,SC_1_2_1,CO2_1_1_1,H2O_1_1_1,CO2_1_2_1,H2O_1_2_1,TA_1_9_1,TA_1_7_1,TA_1_6_1,TA_1_3_1,TA_1_2_1,TA_1_1_1,TA_1_5_1,TA_1_4_1,TA_1_8_1,RH_1_9_1,RH_1_7_1,RH_1_6_1,RH_1_3_1,RH_1_2_1,RH_1_1_1,RH_1_5_1,RH_1_4_1,RH_1_8_1,WS_1_10_1,WS_1_8_1,WS_1_7_1,WS_1_6_1,WS_1_5_1,WS_1_4_1,WS_1_2_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_BC_IN,LW_OUT,LW_BC_OUT,PPFD_IN,PPFD_BC_IN,PPFD_OUT,PA,G_1_1_1,G_1_1_2,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1
1,5.25,0.155501,0.0958,1.966324,0.428255,0.163773,0.08915,-4.064904,-0.00494,0.058,0.036585,-0.00485,-0.00132,0,0.000557,0,0.0009455,400.540296,1.358075,395.3817875,1.2163325,-19.3733335,-19.2916665,-18.393333,-16.63,-16.4483335,-16.54,-17.7016665,-16.31,-15.15,76.52,75.266667,75.203333,76.093333,74.273333,73.773333,73.94,73.416667,80.006667,0.415333,0.599,0.693167,0.942333,1.034333,1.111333,1.41,1.6961665,-2.817465,-1.8875625,217.191982,212.43799,235.0219045,232.5888565,0,0,0,98.5,-13.1766665,-14.56,-1.431,-1.0985,-0.7075,-0.3225,-0.0915,-0.2805
1,5.75,0.1495125,0.0805,1.972151,0.3309445,0.149942,0.0944,-5.5634555,-0.447826,0.052123,0.0227,-0.025865,-0.00854,-0.0233,-0.002965,0,0.00525,398.444792,1.369897,395.0670415,1.1419295,-19.5483335,-19.191667,-18.9733335,-17.18,-16.95,-16.745,-17.98,-16.561667,-14.35,75.516667,74.783333,75.27,75.473333,72.926667,72.76,74.203333,73.146667,79.486667,0.418333,0.5646665,0.6566665,0.883,1.028667,1.019,1.3538335,1.6175,-2.7108655,-1.853839,216.4826365,212.882183,235.609587,231.1836385,0,0,0,98.4666665,-13.1766665,-14.6133335,-1.448,-1.099,-0.718,-0.325,-0.091,-0.281
1,6.25,0.176587,0.0879,1.642117,0.295845,0.0889,0.0636,-4.3883915,-0.960471,0.070085,0.135666,0.01325,-0.00617,0,0.00128,0,0.0029,401.8457045,1.415761,395.316574,1.237267,-19.59,-19.25,-18.7183335,-17.556667,-17.465,-17.2116665,-18.008333,-16.945,-14.491667,75.436667,74.88,75.433333,75.956667,73.646667,73.216667,74.21,73.473333,79.583333,0.398667,0.5245,0.6471665,0.9081665,1.040333,1.089333,1.376667,1.6023335,-2.668308,-1.936471,214.557417,210.4248325,235.708887,229.2139,0,0,0,98.5,-13.22,-14.6683335,-1.4335,-1.098,-0.706,-0.325,-0.0905,-0.28
1,6.75,0.155909,0.08425,1.3453145,0.366846,0.0835,0.103492,-3.720607,-0.004975,0.0915615,0.104086,-0.00484,-0.003105,0,9.2e-05,0,0.00108,398.717969,1.468162,396.012655,1.104307,-19.625,-19.076667,-18.34,-17.0716665,-16.933333,-16.91,-18.0566665,-17.0433335,-14.53,76.163333,75.563333,75.243333,76.136667,73.693333,74.396667,74.3,73.863333,80.42,0.410667,0.602667,0.722333,1.0078335,1.139667,1.178333,1.438667,1.534667,-2.672143,-1.901964,215.954717,214.2696065,236.2329745,230.242592,0,0,0,98.5,-13.2,-14.7566665,-1.435,-1.098,-0.717,-0.334,-0.094,-0.281
1,7.25,0.159399,0.0699,1.853059,0.343426,0.160629,0.0642,-5.763948,-0.006605,0.006454,0.027847,-5.4e-05,-0.004475,0,-0.00249,0,0.00379,402.573495,1.464348,395.581204,1.103501,-19.6666665,-19.2233335,-18.5433335,-17.23,-17.2033335,-17.1033335,-17.975,-17.0983335,-15.143333,75.69,75.066667,75.333333,76.45,74.243333,74.373333,74.143333,73.386667,79.796667,0.384333,0.563167,0.6826665,0.996,1.098333,1.133,1.492,1.698667,-2.68837,-1.927506,213.8773565,214.0399035,236.868671,231.718885,0,0,0,98.5,-13.46,-14.8233335,-1.4295,-1.0965,-0.7055,-0.3055,-0.09,-0.2805
1,7.75,0.1225085,0.0646,1.691018,0.409373,0.0787,0.0694,-4.4399705,-0.0777,0.0340765,0.03395,0.007855,-0.00471,-0.00505,-0.01105,0,0.002985,396.3888,1.3332125,395.274192,1.1215115,-19.04,-18.2516665,-17.786667,-17.2016665,-17.261667,-17,-17.815,-17.043333,-15.141667,76.273333,75.56,75.62,76.55,74.323333,74.483333,74.64,74.25,80.053333,0.380667,0.529167,0.651,0.8458335,1.022,1.036667,1.398,1.645667,-2.706948,-1.886665,211.621364,212.205417,237.365367,232.084253,0,0,0,98.5,-13.535,-14.83,-1.4275,-1.0945,-0.7055,-0.3255,-0.095,-0.2805
1,8.25,0.144829,0.0836,1.533691,0.305211,0.1476155,0.07695,-4.3502945,-0.331198,0.0532,0.07245,-0.0642865,-0.00165,0,-0.0019235,0.02205,0.000952,398.9973785,1.38914,396.479791,1.1974415,-19.0416665,-18.1666665,-18.1833335,-17.0966665,-17.1366665,-17.078333,-17.8583335,-17.1,-15.365,76.35,75.77,75.5,76.636667,74.333333,74.246667,74.2,74.1,80.026667,0.417333,0.579167,0.685,0.913667,1.046,1.063667,1.354,1.502667,-2.7070445,-1.9083015,214.492121,213.374118,238.2694375,232.209205,0,0,0,98.5,-13.411667,-14.7816665,-1.4175,-1.103,-0.705,-0.3265,-0.0925,-0.2795
1,8.75,0.1400955,0.0893,1.5128005,0.3482965,0.160142,0.0838,-4.0487495,-0.00886,0.018124,0.0708,0.00371,-0.00501,0,-0.000313,0,0.00311,399.351564,1.501846,395.239678,1.20955,-19.021667,-18.2366665,-18.075,-17.3566665,-17.03,-16.731667,-17.62,-17.14,-15.44,76.28,75.986667,75.79,76.546667,74.1,74.18,74.343333,73.95,79.976667,0.398333,0.543,0.5868335,0.8436665,0.902667,0.931667,1.32,1.565667,-2.7197815,-1.978561,215.2977635,212.8083425,236.651633,232.0676045,0,0,0,98.5,-13.3666665,-14.6933335,-1.414,-1.1075,-0.703,-0.327,-0.092,-0.2795
1,9.25,0.1596825,0.0918,1.552092,0.372918,0.0978,0.0878,-4.6372035,-0.267436,0.029286,0.0146455,-0.120811,-0.00639,0,-0.0109,0,0.00947,398.981984,1.624495,395.8224235,1.1946285,-19.26,-18.953333,-18.541667,-17.14,-17.0716665,-16.968333,-17.98,-17.0383335,-15.32,76.513333,76.21,75.963333,76.69,74.323333,74.73,74.48,74.143333,80.516667,0.398667,0.5528335,0.6346665,0.897667,1.056667,1.0461665,1.269333,1.420167,-2.458247,-1.784839,211.6774065,211.617338,236.6949415,230.1278465,0,0,0,98.5,-13.4066665,-14.598333,-1.417,-1.1105,-0.7035,-0.3305,-0.092,-0.28
1,9.75,0.166666,0.08865,1.936111,0.264852,0.148299,0.0775,-4.126208,-0.00517,0.049904,0.041308,0.0049,0.0001075,0,-0.00808,0,0.00194,399.384932,1.59388,395.424674,1.308249,-19.2766665,-18.815,-18.28,-16.7966665,-16.66,-16.398333,-17.835,-16.9933335,-14.966667,77.156667,76.39,76.176667,76.76,74.536667,74.583333,75.05,74.513333,81.133333,0.426333,0.5463335,0.6516665,0.987833,1.131,1.088167,1.415,1.7308335,-1.6745845,-1.138895,214.51579,212.560567,236.678953,230.132916,0.345841,0.180592,0.3156315,98.5,-13.4116665,-14.51,-1.437,-1.109,-0.707,-0.339,-0.094,-0.279
1,10.25,0.1689515,0.06205,1.80051,0.270379,0.147956,0.0927,-3.331554,-0.194495,0.0651,0.027689,2.99999999999999e-06,-0.002165,0,-0.00345,0,8e-04,401.501384,1.588538,395.737367,1.197589,-18.56,-18.526667,-18.275,-17.095,-16.728333,-16.255,-18.125,-17.208333,-15.0033335,77.103333,76.153333,75.83,77.046667,74.266667,74.33,74.766667,74.143333,80.966667,0.417,0.5555,0.6711665,0.9406665,1.091,1.104,1.4116665,1.6485,-0.0105015,0.1513595,214.364343,213.4213785,236.9931985,231.721048,3.291422,1.2459795,2.1109625,98.5333335,-13.375,-14.4683335,-1.423,-1.111,-0.7285,-0.3385,-0.0935,-0.2795
1,10.75,0.187399,0.0611,2.164992,0.4219825,0.120849,0.0694,-5.186175,-0.00586,0.0312795,0.0572,-0.450752,0.000454,-0.0147,0.004755,0,-0.00147,397.6952,1.6496415,396.547211,1.2511975,-18.5333335,-18.14,-17.96,-16.8533335,-16.7133335,-16.6533335,-17.6516665,-16.95,-15.336667,77.563333,76.266667,76.33,76.5,73.92,73.986667,75.38,73.823333,80.8,0.405,0.566333,0.6908335,0.971,1.171667,1.15,1.5365,1.7573335,3.190207,2.583361,212.596367,212.266147,236.539983,230.482715,10.7557755,4.9592115,7.362436,98.5333335,-13.398333,-14.491667,-1.425,-1.1125,-0.7035,-0.322,-0.094,-0.2795
1,11.25,0.1649515,0.1143405,1.981509,0.389892,0.188338,0.0694,-5.1164795,-0.48787,0.041951,0.09225,-0.506733,0.0007615,-0.0353,-0.00681,0.0137,0.00409,395.4458,1.6474,394.4618245,1.334361,-18.456667,-17.9966665,-17.6,-16.9416665,-17.0633335,-17.065,-17.38,-16.86,-15.35,77.82,76.873333,76.126667,76.17,73.616667,73.93,75.266667,73.533333,80.633333,0.422,0.5766665,0.6946665,0.9335,1.139333,1.056,1.426333,1.604833,8.8625135,6.1900045,210.565031,211.7895545,238.2446095,231.3221955,21.1797565,10.4413885,14.6595135,98.6,-13.3716665,-14.5266665,-1.465,-1.122,-0.706,-0.335,-0.094,-0.279
1,11.75,0.1664185,0.0775,2.0737925,0.3542015,0.1936235,0.0909,-4.1316385,-0.568935,0.126055,0.1554945,-0.007185,-0.000386,0.00955,0.0115,0,-0.001605,395.637322,1.590118,396.4921055,1.3265755,-18.225,-17.915,-17.5816665,-16.6533335,-16.6333335,-16.63,-17.346667,-16.5816665,-15.425,76.76,76.13,75.773333,75.88,73.813333,73.896667,75.446667,73.973333,80.466667,0.435333,0.5518335,0.6875,0.946167,1.091667,1.1273335,1.451667,1.563,14.0004265,10.352212,210.042583,211.059898,238.28255,230.297352,33.3460815,14.986205,21.9576465,98.6,-13.285,-14.6016665,-1.427,-1.1055,-0.7035,-0.318,-0.092,-0.279
1,12.25,0.1608225,0.0908,1.895544,0.292244,0.155641,0.109275,-3.185595,-0.298358,0.154292,0.0273,0.1207315,-0.00329,0,0.012,0,-0.000172,396.213463,1.512279,396.682679,1.391628,-17.918333,-17.6883335,-17.2883335,-16.5833335,-16.6183335,-16.473333,-17.305,-16.5283335,-15.265,76.976667,75.93,75.376667,75.57,73.526667,73.56,73.673333,73.37,80.8,0.452667,0.5766665,0.6675,0.8961665,1.020333,1.0521665,1.280167,1.438,17.871167,12.803255,211.334037,211.674009,239.1156265,230.234117,41.201095,20.1126085,26.627768,98.55,-13.191667,-14.72,-1.467,-1.11,-0.71,-0.333,-0.093,-0.279
1,12.75,0.166202,0.0756,1.685904,0.3934035,0.193667,0.0968,-4.015211,-0.958613,0.010382,0.184552,0.749838,0.0117,0,0.0252,-0.0088,-0.000498,395.328742,1.618946,394.257178,1.5519345,-17.921667,-17.52,-17.1866665,-16.2166665,-16.285,-16.2383335,-16.98,-16.06,-15.433333,76.723333,75.84,75.76,75.406667,73.27,72.956667,74.073333,73.213333,80.7,0.424,0.5966665,0.6588335,0.9415,1.035333,0.992333,1.1775,1.4376665,23.2825415,15.458325,211.239027,212.945745,238.571915,231.5247975,51.2109835,22.547923,30.808337,98.533333,-13.1583335,-14.825,-1.442,-1.1055,-0.7045,-0.318,-0.092,-0.2805
1,13.25,0.1607575,0.084,1.4688975,0.361892,0.218941,0.09305,-3.149918,-0.792803,0.088408,0.1355125,0.204341,-0.000742,0.0482,0.0148,0,-0.000809,397.752562,1.6537295,395.0890605,1.539452,-17.156667,-16.8833335,-16.69,-16.19,-16.235,-16.215,-16.185,-16.0633335,-15.08,76.546667,75.91,75.783333,75.073333,72.703333,72.863333,73.786667,72.69,80.633333,0.4335,0.6085,0.7298335,1.0408335,1.180333,1.171667,1.436,1.508667,26.595041,17.490683,211.163763,213.8591,239.7902575,232.6800185,52.07497,22.7306485,32.5799615,98.5833335,-13.125,-14.8733335,-1.452,-1.109,-0.7055,-0.3185,-0.09,-0.28
1,13.75,0.14625,0.0997,1.650702,0.309102,0.117613,0.118155,-1.94624,-0.00474,0.074772,0.1206285,0.423726,0.0277,0,0.011095,0,-0.00374,395.256461,1.584791,394.074909,1.40467,-16.94,-16.573333,-16.511667,-15.6133335,-15.58,-15.5866665,-16.1183335,-15.51,-14.72,76.356667,75.66,75.233333,75.103333,72.626667,72.526667,73.616667,72.4,80.12,0.4453335,0.598167,0.7388335,0.9791665,1.086667,1.117333,1.365333,1.4585,24.8573475,15.819492,209.575392,211.4394125,240.871844,235.321569,47.5380335,21.4553135,30.0629065,98.6,-13.1266665,-14.79,-1.448,-1.106,-0.7065,-0.319,-0.089,-0.2785
1,14.25,0.131484,0.103428,1.562634,0.3943525,0.135143,0.0858,-2.769913,-0.256499,0.067661,0.0781,0.250449,0.0043,0,0.00537,0,0.00208,396.700947,1.403303,394.603594,1.45518,-16.845,-16.7583335,-16.49,-15.5516665,-15.493333,-15.535,-16.17,-15.9516665,-14.7166665,76.136667,75.696667,75.426667,74.623333,72.53,72.483333,73.93,72.783333,80.433333,0.4393335,0.6108335,0.7618335,1.0093335,1.1055,1.154,1.3991665,1.469,20.289948,13.7050015,211.738657,213.2625565,242.086159,233.152381,39.737385,17.8337,24.8891165,98.5666665,-13.105,-14.715,-1.4655,-1.107,-0.7105,-0.3215,-0.089,-0.2795
1,14.75,0.161418,0.0733,1.750291,0.294904,0.101333,0.051,-3.1320835,-0.3830725,0.1686545,0.144892,0.0739985,-0.005155,0,-0.0103,0,0.000714,395.138639,1.3659165,395.261543,1.352381,-17.17,-16.8666665,-16.718333,-15.6625,-15.64,-15.676667,-16.535,-15.8575,-14.56,76.336667,76.233333,75.66,74.52,72.716667,72.69,74.416667,73.025,80.435,0.423,0.5885,0.7336665,0.98425,1.1230835,1.129667,1.4041665,1.490333,12.7790385,8.5000785,212.2174735,211.17455,242.417436,233.2062895,27.4687075,13.1690775,17.14816,98.5166665,-13.06,-14.6866665,-1.484,-1.105,-0.7115,-0.3225,-0.0895,-0.2795
1,15.25,0.137403,0.07685,1.700527,0.378699,0.1136305,0.0276,-1.936629,-0.00545,0.057168,0.086,0.00352,-0.001091,-0.02465,-0.0186,0,0.00292,396.1464935,1.32859,394.169403,1.284352,-17.52,-16.9183335,-16.775,-15.83,-15.915,-15.9433335,-16.67,-15.905,-14.646667,76.03,75.44,75.156667,74.676667,72.526667,72.34,74.02,72.756667,80.046667,0.4136665,0.545833,0.67,0.8785,1.0098335,1.099,1.302333,1.398,5.4804805,3.8141935,212.6231435,210.411368,240.5549165,231.440352,14.520313,7.1340775,9.044157,98.5,-13.185,-14.9083335,-1.4785,-1.1045,-0.711,-0.3245,-0.089,-0.279
1,15.75,0.135981,0.082,1.8809515,0.222757,0.126428,0.066,-1.879886,-1.126594,0.103065,0.124891,-0.02315,-0.001935,0,-0.026,0,0.00422,395.7945615,1.113128,393.700181,1.338459,-17.85,-17.03,-16.695,-15.726667,-15.816667,-15.8233335,-16.4516665,-15.6933335,-14.916667,76.083333,75.786667,75.373333,75.116667,72.606667,72.616667,73.673333,72.8,79.916667,0.4071665,0.5315,0.6418335,0.934,1.032167,1.045333,1.340667,1.501833,0.6228145,0.390767,210.393057,211.394667,241.436454,231.176257,4.53906,1.69708,2.536136,98.55,-13.191667,-14.8416665,-1.4765,-1.1075,-0.713,-0.3255,-0.0895,-0.279
1,16.25,0.1364655,0.0571,1.637375,0.2541185,0.112892,0.0526,-3.0555525,-0.461878,0.235491,0.0708,-0.2983685,-0.0109,0,-0.024,0,0.00604,395.1309545,1.5120245,394.293393,1.261611,-17.745,-17.6316665,-16.985,-15.9016665,-15.945,-15.8933335,-16.216667,-15.8566665,-14.803333,76.2,75.503333,75.576667,75.06,72.5,72.716667,73.946667,72.93,80.283333,0.3901665,0.5416665,0.642,0.9628335,1.060333,1.029667,1.367,1.5055,-1.710994,-0.8732575,214.1676335,213.3608045,240.0744,232.0958545,0.732905,0.351978,0.448508,98.55,-12.888333,-14.6933335,-1.4705,-1.1135,-0.713,-0.327,-0.0895,-0.2795
1,16.75,0.1363135,0.0768,1.481388,0.317468,0.104767,0.0659,-2.5026225,-0.00294,0.0135,0.072163,-0.136272,-0.0221,-0.0103,-0.0347,0.00786,0.01,396.277413,1.504921,394.305388,1.269636,-17.7916665,-17.2716665,-17.27,-15.9383335,-15.915,-15.985,-16.08,-15.7316665,-14.5733335,75.94,75.413333,75.266667,75.17,72.94,73.066667,73.896667,72.926667,79.45,0.387167,0.5423335,0.693333,0.8663335,1.066,1.013667,1.301,1.451667,-2.6687805,-1.743999,211.719735,211.8263135,238.48474,231.46067,0,0,0,98.55,-12.835,-14.685,-1.4655,-1.117,-0.7145,-0.328,-0.089,-0.279
1,17.25,0.147973,0.077,1.7487545,0.2804165,0.193422,0.0905,-3.4916885,-0.226796,0.006714,0.0238,-0.1129685,-0.00895,-0.00622,-0.023,0,0.00317,394.326937,1.495035,394.510093,1.303469,-18.05,-17.796667,-17.45,-17.083333,-16.8683335,-16.405,-15.9783335,-15.74,-14.7633335,77.016667,76.116667,75.76,75.27,72.673333,72.563333,73.67,72.653333,79.886667,0.398333,0.558,0.643833,0.9406665,1.1446665,1.133667,1.488333,1.6735,-2.8901705,-1.946364,210.9885015,210.060977,237.2467515,230.9661495,0,0,0,98.5,-12.885,-14.6816665,-1.4645,-1.1195,-0.7165,-0.329,-0.0885,-0.2805
1,17.75,0.1590635,0.09545,1.415225,0.295201,0.152793,0.099,-3.5432435,-0.006425,0.22293,0.165164,-0.3401245,-0.01435,0,-0.0118,0.00309,0.000917,396.397325,1.55402,393.467325,1.22195,-18.5933335,-17.9966665,-17.525,-16.98,-16.86,-16.9483335,-16.3316665,-15.71,-14.728333,76.586667,76.716667,77.19,77.31,74.726667,74.043333,75.026667,74.29,80.573333,0.401667,0.542,0.6711665,0.8431665,1.0885,1.174,1.436,1.6315,-2.959793,-1.967333,211.5972475,212.5440925,235.8123585,231.2795465,0,0,0,98.5,-12.885,-14.6533335,-1.4625,-1.1255,-0.718,-0.331,-0.0895,-0.28
1,18.25,0.16032,0.1053545,1.890855,0.372127,0.181249,0.1263955,-4.598563,-0.9991805,0.146777,0.071578,-0.266986,-0.000871,0,-0.007935,0.00754,0.00219,395.481704,1.28083,394.6826925,1.233806,-18.425,-18.068333,-17.6216665,-17.0016665,-17.0133335,-17.0266665,-16.4733335,-15.965,-14.8266665,77.663333,76.273333,76.826667,76.85,74.276667,74.606667,74.483333,73.403333,80.313333,0.387,0.5163335,0.6636665,0.859,0.9813335,1.053,1.371,1.520167,-2.9235335,-1.993359,210.640668,210.9723715,236.6081805,233.1764425,0,0,0,98.5,-12.9083335,-14.65,-1.48,-1.132,-0.717,-0.332,-0.0915,-0.2825
