DOY2,HR2,FC,LE,H,CO2,H2O,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,-0.09722415,-7.2989336,-73.081508625,371.11524,2.7298839125,0.0530499508,-10.582773,28.48663,79.4945745,0,0.704504499,-100.986372,0,0,189.44817225,0.061129243625,254.69707475
1,0.75,-0.099780425,-6.8663772,-77.2987688,371.11686625,2.6862205775,0.0451719803,-10.552768,29.142838,79.4840485,0,0.596928397,-102.030582,0,0,188.9148275,0,251.820216
1,1.25,-0.136893,-6.47322364,-78.048042875,371.46382175,2.7678939875,0.04195034025,-10.6205435,30.0273,79.49022425,0,0.459030729,-99.879888375,0,0,187.446625,0,251.19707
1,1.75,-0.125898,-7.113016465,-79.7270303,371.268872,2.55176626,0.0409973723,-11.18548825,29.0780745,79.5060595,0,0.628824988,-100.76680775,0,0,187.39326,0,252.13050625
1,2.25,-0.127429,-6.62203362,-76.5846119,371.460377,2.479467315,0.04686167445,-11.21897525,28.6464615,79.510654,0,0.60466145825,-98.842108625,0,0,183.706418,0,252.699969
1,2.75,-0.07006535,-7.0144333,-75.153477875,371.719368,2.5821008625,0.0450823255,-11.2961825,29.296706,79.5775115,0,0.662363249,-99.00153345,0,0,183.30234,0,250.272592
1,3.25,-0.0859178,-9.112852705,-76.45073385,371.3254545,2.513529695,0.03870405,-11.76540525,29.476279,79.56699875,0,0.513397997,-99.884779875,0,0,185.070762,0.0047149348,247.374833
1,3.75,-0.13700475,-7.27453372,-74.6035124,371.6751775,2.431388885,0.04238301235,-12.75352,31.45681875,79.55054025,0,0.48284511,-98.455068075,0,0,185.50042125,0,245.9132925
1,4.25,-0.0883876,-7.243623275,-72.394908825,371.5515965,2.56016755,0.0416876845,-13.18069,32.127961,79.532791,0,0.593654285,-98.075709,0,0,184.27107025,0.00261599305,245.19619725
1,4.75,-0.102886,-6.55926763,-73.76998195,371.2926345,2.697236325,0.0409158194,-13.01648725,32.06651425,79.53756175,0,0.49882406525,-99.4106093,0,0,183.349299,0,246.9927965
1,5.25,-0.0994098,-4.64284623,-77.214802775,371.5990815,2.686293625,0.036265244325,-12.7721765,33.24574475,79.53147525,0,0.4548616025,-99.616535475,0,0,181.923285,0.0093623484,244.80606375
1,5.75,-0.11081675,-6.4153981,-77.0646317,371.851086,2.73070877,0.03547461215,-12.78446075,32.4278545,79.53656275,0,0.478917377,-98.52726375,0,0,184.361663,0.0117581076,246.518299
1,6.25,-0.1260005,-5.0409835,-76.6548515,371.6685035,2.6921425,0.0332313165,-13.265745,33.2680985,79.563987,0,0.561467347,-99.6897829,0,0,184.3348375,0,246.0763425
1,6.75,-0.0600676,-7.5434832,-76.10905625,371.7706815,2.658650875,0.0368692976,-13.3678845,35.474122,79.6118625,0,0.63339454375,-99.178410275,0,0,185.5833425,0.0231888872,243.72912925
1,7.25,-0.19897,-5.05810929,-73.2838435,371.7707155,2.70547313,0.03985993255,-13.540986,34.248759,79.68534875,0,0.57522998475,-86.69744565,3.791502165,0.30507742,185.366496,0.3037028625,244.4975245
