DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.417966725388581,0.168513210079063,0.361590736110606,5.11032674979985,2.97733357149117,0.616753887626808,19.828942985742,8.47354706962598,1.21537202073637,425.292199563046,6.19920366838234,443.55905027711,5.93204916077377,433.191522314556,442.649589877705,6.07608815456853,433.984703401847,444.432018534347,5.96507671431053,433.575109404581,444.710267865613,6.10719112222293,433.652558848447,12.5781777741743,2.7981075356877,0.652003343131386,11.81925,9.859,5.57,3.12076,3.1718,3.01033,2.74392,2.2437725,96.722037,95.78025,2.45412,1.4815,1.36425,1.54675,3.2025,0.257250000000001,4.9075,0.36125,310.295,319.7675,319.635,321.065,0.191,0.19,0.33,0.2405,0.19,0.19,0.32,0.15025,-0.29305,-0.0741500000000001,0.164224999999999,0.650425,1.285325,2.02845,3.044825,6.12725,0.529275,0.775775,0.97455,2.21375,1.5274,2.15505,3.322375,3.908025,6.453525,-0.0182750000000009,0.44915,0.94315,1.20815,1.7754,2.00475,2.983475,3.959425,6.51935,0.057075,0.54705,0.37105,1.358075,1.3733,1.7958,2.807425,3.396625,6.018025,-1.07125,0.191825,0.7741,1.02105,1.4071,1.906125,2.611575,3.371225,6.029025,-0.479224999999999,-1.22145,-0.561375,7.06800000000001
1,0.75,0.485066087651332,0.148071486281523,0.381968013459784,5.96644067126034,2.03210800665771,0.672420256011268,18.3445774443519,3.90558366251287,1.37774077896331,426.338724634569,6.19065118353095,443.009870464023,6.08514467491583,433.321882872549,442.309208014433,6.24324655963816,433.721107554413,443.914077154937,6.10005262144241,433.503965344697,444.009473661706,6.21778046011235,433.64805860149,12.6849374848938,3.10430221981214,0.578201509025918,11.27675,9.5745,5.37475,2.978325,2.930275,2.6932675,2.427495,1.9447475,96.718303,95.81,2.46976,1.37675,1.57975,1.66275,3.4025,0.404999999999998,5.01,0.36075,310.005,318.5575,319.695,321.0425,0.2,0.19,0.33,0.2405,0.19075,0.19,0.32,0.15,-0.295075,-0.0740500000000002,0.168924999999999,0.647625,1.285275,2.027475,3.04375,6.12525,0.5303,0.777725,0.975575,2.215725,1.5292,2.155075,3.32335,3.904075,6.45155,-0.0162750000000009,0.45215,0.9431,1.208075,1.7754,2.004525,2.983475,3.958425,6.51735,0.059,0.546225,0.3711,1.358075,1.3732,1.7957,2.806425,3.395625,6.017,-1.067025,0.19185,0.773125,1.02105,1.4071,1.906125,2.61155,3.36925,6.027975,-0.4336,-1.224375,-0.6418,6.81899999999997
1,1.25,0.552880371475474,0.179117508016904,2.99842773679499,8.00489685001725,2.56377508573972,0.611090721524662,15.4176013042203,6.44391792019366,1.4877798488411,426.357116288324,6.22212680642799,443.163767111016,6.12926964574675,432.98841262805,442.195375993148,6.23380627754199,433.206249372976,444.048833815148,6.18237382751253,432.347742039369,444.571173723298,6.25014915497811,431.610227074155,11.9576977991231,2.90026996508127,0.535678923535993,10.6255,8.96275,5.33575,2.5064875,2.650425,2.356675,2.0699025,1.5190475,96.687526,95.66625,2.3899425,1.2485,1.6135,1.581,3.2025,0.5155,5.1025,0.391749999999999,313.14,318.1175,317.7525,321.02,0.2,0.18,0.33,0.24,0.19075,0.19,0.32,0.15,-0.298075,-0.0747250000000002,0.172649999999999,0.640775,1.28425,2.0265,3.04265,6.12325,0.531325,0.778675,0.9755,2.216725,1.53015,2.156025,3.322375,3.89815,6.446625,-0.0142500000000009,0.455125,0.943125,1.208075,1.7752,2.00375,2.982475,3.95885,6.51635,0.059025,0.5453,0.37015,1.3535,1.3734,1.795525,2.806475,3.39565,6.015025,-1.063325,0.19285,0.77215,1.02105,1.409,1.906125,2.610575,3.3673,6.026,-0.708350000000002,-1.511,-0.719100000000001,8.1625
1,1.75,0.419730840928073,0.133985893795396,0.572651976995835,3.15539279978794,1.77584810389132,0.62902092382973,18.3101891131212,6.13920807271622,1.21240891049175,426.312869948627,6.39308629018801,442.647712239166,6.23487611161281,432.220293643507,441.710675602916,6.2924341598281,433.088816476338,443.415324497006,6.23075342261307,432.421951374754,444.301395382752,6.25451878938187,431.408193124873,12.2091985956532,2.65102751092275,0.5506544743539,10.992,9.165,4.57,2.7128,2.60525,2.3133575,1.8899,1.75032,96.6576965,95.96425,2.255275,1.16175,1.653,1.3965,3.305,0.603,5.01,0.517249999999998,313.6025,319.7025,319.4825,320.92,0.2,0.19,0.32,0.24,0.18075,0.18025,0.32,0.15,-0.301075,-0.0754000000000002,0.17875,0.63395,1.286175,2.02555,3.04155,6.121775,0.531375,0.780625,0.97835,2.21865,1.53115,2.157,3.3243,3.900075,6.451475,-0.0093500000000009,0.45805,0.94315,1.209075,1.7752,2.004,2.982475,3.95785,6.51435,0.058075,0.5452,0.3702,1.35375,1.3734,1.795525,2.80635,3.39455,6.013025,-1.060675,0.193825,0.77215,1.020075,1.409,1.90625,2.6105,3.3663,6.02405,-0.69005,-1.5954,-0.6095,9.301
1,2.25,0.432834519138405,0.195864213574055,0.36787034702953,1.78946961032415,2.34274326649644,0.646599078567095,14.4775878778069,4.78835527905979,1.37060216648992,426.662354620019,6.57023962631792,443.242582494846,6.22254923565615,432.401877826164,442.657068001341,6.32823562083292,433.68262097842,443.681991422852,6.22658666387836,432.655543380342,443.732868558164,6.25392867920104,431.132903482936,12.753487965906,2.42703153502624,0.485005124311522,11.3915,9.655,4.84,2.3934625,2.437275,2.3569325,1.8948675,1.68672,96.64662475,97.642,2.1004,1.562,1.69974999999999,1.58575,3.3,0.561,4.9025,0.351999999999999,314.0125,319.95,318.695,321.9525,0.2,0.19,0.33,0.25,0.18075,0.19,0.32025,0.15025,-0.30405,-0.0770750000000002,0.1812,0.6293,1.286125,2.0246,3.0385,6.119775,0.532375,0.7816,0.97835,2.2177,1.530175,2.157025,3.324275,3.89605,6.44655,-0.00442500000000088,0.46095,0.943175,1.208075,1.7752,2.00425,2.9829,3.9596,6.513125,0.058125,0.543075,0.3702,1.3581,1.3734,1.795525,2.805375,3.39365,6.011025,-1.0585,0.1958,0.771175,1.020075,1.40705,1.90615,2.610525,3.33645,6.023,-0.510950000000001,-1.2443,-0.549300000000001,9.4295
1,2.75,0.48311411321476,0.330780487980497,0.347593083091307,4.75947678308072,4.53213872539315,0.677369383729855,25.0493164525151,5.22732194986,1.53386857314045,426.149276578254,6.59294768842336,443.401970871358,6.22752512146901,432.561725945161,442.856483489066,6.37688137170888,433.721812956609,444.228735275471,6.23275965027923,432.855772278641,444.377629949604,6.27692885235169,430.703292211416,13.4467584476606,2.20867064414408,0.713868658806339,12.35,10.33525,4.92,1.846105,1.984425,1.796975,1.65589,1.3233925,96.6584275,96.16575,1.9456775,1.44175,1.70849999999999,1.48175,3.2,0.4805,5,0.321499999999999,317.0075,319.94,320.4675,321.875,0.2,0.19,0.33,0.2405,0.19,0.2,0.32,0.15025,-0.307975,-0.0777500000000002,0.1835,0.6265,1.289,2.022675,3.0384,6.11825,0.53335,0.78155,0.978325,2.2184,1.529225,2.157,3.324275,3.89115,6.444575,0.000499999999999148,0.462875,0.94245,1.208075,1.7752,2.00425,2.9829,3.9558,6.51135,0.0571749999999999,0.543,0.37025,1.359,1.3734,1.7957,2.80515,3.393075,6.01,-1.05785,0.19775,0.77215,1.01905,1.409025,1.9063,2.6105,3.36335,6.021,-0.70255,-1.26575,-0.554625,8.0125
1,3.25,0.500466863926273,0.106720295848636,0.415448561713014,8.37529599044121,1.72663537141369,0.677482822303766,43.4362374694019,6.07986477253686,1.53644751062803,426.633221588329,6.59369505952968,444.798396224841,6.21400303860527,432.758868348795,443.856436783927,6.36446004810753,434.069950351544,445.032763073474,6.19673815032681,432.93338558585,444.93189667789,6.25395324671087,431.733205928729,13.8692562199904,1.775542749688,0.518002266297633,12.875,10.27,5.46075,1.7583,1.71135,1.6961375,1.227925,0.947075,96.6451035,96.65775,1.679525,1.43325,1.7225,1.76025,3.205,0.29075,5.2,0.40025,316.115,319.2375,319.82,321.01,0.191,0.19,0.33,0.24,0.18075,0.19,0.32,0.15075,-0.310925,-0.0792000000000003,0.183374999999999,0.621599999999999,1.292875,2.020725,3.0373,6.116775,0.5334,0.78455,0.9821,2.22015,1.53205,2.156025,3.326225,3.88815,6.443575,0.00539999999999918,0.4648,0.94155,1.208075,1.7752,2.004,2.98195,3.95475,6.510125,0.0562499999999999,0.5421,0.37025,1.35905,1.3733,1.7948,2.80585,3.393825,6.008025,-1.058575,0.19975,0.773125,1.0191,1.409025,1.9062,2.6105,3.362375,6.019025,-0.6085,-1.4353,-0.682075000000001,7.37899999999999
1,3.75,0.521865183187085,0.0673453830240316,0.436145282805751,3.86989292424719,1.16486681440457,0.684621882345164,23.3557395297739,5.83713987113551,1.45770797902144,426.621686871105,6.64084192094394,443.834172611742,6.21991902599708,432.745746012959,442.836730955309,6.32962157774516,434.88272799724,443.780134711128,6.17262058272539,433.074145854987,444.709268668162,6.24863909058315,432.143736817069,13.6705736438474,1.01079149183524,0.628449772497185,12.75825,9.97,4.69,1.17802,0.951099999999995,1.1323975,1.0144,0.7849,96.6237375,97.672,1.6692125,1.14475,1.73275,1.2615,3.2025,0.31075,5.0075,0.29025,313.5025,317.705,318.515,321.0775,0.2,0.19,0.33,0.25,0.19,0.19,0.33,0.15,-0.309,-0.0808750000000003,0.185999999999999,0.617774999999999,1.29385,2.01975,3.037175,6.114775,0.5342,0.785425,0.980125,2.21925,1.53015,2.156025,3.324275,3.887125,6.442575,0.0093499999999992,0.467725,0.9397,1.2071,1.774225,2.0032,2.98145,3.951425,6.50835,0.0543249999999999,0.5402,0.37015,1.359025,1.3733,1.7948,2.8046,3.393025,6.006025,-1.059725,0.20265,0.773125,1.021,1.409025,1.90625,2.609525,3.3618,6.017025,-0.586950000000001,-1.31305,-0.68275,7.73025
1,4.25,0.747139328065982,0.151783168675297,1.11965770703695,7.43805434192336,1.74396039459198,0.642509561561552,27.6977832355206,3.75469459356101,1.49306304718244,426.285906982417,6.63787212488261,443.959552160281,6.23490459618945,432.728430111932,443.047813664487,6.30901412135165,434.544709464168,444.029055806114,6.22477223317237,433.177076805927,444.649031515431,6.32178929541381,429.895374761826,14.4355932759482,0.865796713315689,0.536420066445321,13.068,10.22,5.07825,0.828419999999999,0.413574999999992,0.82145,0.729587499999994,0.530467499999992,96.641832,96.812,1.52694,1.1115,1.73575,1.22625,3.2025,0.333499999999999,5.0025,0.31025,312.8225,315.715,318.4575,320.6525,0.2,0.19,0.33,0.24,0.18075,0.18025,0.32,0.15,-0.2983,-0.0826500000000003,0.188649999999999,0.613524999999999,1.296775,2.020725,3.037075,6.112775,0.534075,0.786325,0.979225,2.2194,1.53025,2.156,3.324225,3.884125,6.440575,0.0112999999999992,0.468675,0.937425,1.207075,1.774225,2.002975,2.98145,3.9514,6.50635,0.0533749999999999,0.544075,0.37015,1.359025,1.37225,1.794525,2.8044,3.3926,6.00405,-1.060825,0.2046,0.7741,1.02105,1.409,1.906175,2.6095,3.3608,6.016,-0.633225,-1.13385,-0.51965,7.04075
1,4.75,0.598943787952783,0.266047472604963,0.520134773093155,6.88127464613774,0.799709874785004,0.733099034898218,24.2914251607082,5.41017435685569,1.46307030266799,427.085408884019,6.61162492007226,444.234108586172,6.20688795437937,432.600037301176,443.364367467869,6.21412448274484,435.03692806392,444.503353060505,6.21028820967314,432.925738341246,445.167023774681,6.22501546664502,432.008170867041,14.4665722112176,0.891598633564418,0.497764527840189,12.72,10.03,5.05125,0.742240000000001,0.596074999999999,0.592225,0.407195,0.225719999999999,96.6339805,96.29825,1.6498125,0.846999999999998,1.744,1.2295,3.4025,0.3215,5.4,0.321999999999999,312.815,317.41,319.09,320.51,0.19,0.18,0.32,0.24,0.18,0.19,0.32,0.15,-0.28665,-0.0839750000000003,0.1913,0.609649999999999,1.2948,2.021675,3.03695,6.110775,0.531075,0.7872,0.97815,2.21835,1.529225,2.15505,3.32325,3.8821,6.439575,0.0141999999999992,0.469625,0.93645,1.20705,1.774225,2.00275,2.9809,3.95175,6.505125,0.0514499999999998,0.53745,0.37015,1.35905,1.3722,1.7934,2.804425,3.391625,6.003,-1.064025,0.2075,0.775075,1.022025,1.408025,1.905075,2.608525,3.3598,6.014025,-0.760500000000001,-1.3506,-0.52355,6.423
1,5.25,0.5481258391487,0.151141761304575,0.731535532705234,6.57090600975655,1.31970685545764,0.725823985615477,34.9078301557336,5.13232273519315,1.64106285737843,426.799540157412,6.58472364802205,444.369514067814,6.12277310165488,432.324039858086,443.364442832419,6.26590449143949,434.925084335721,444.718895045623,6.15226538011032,432.74385472966,445.231763651404,6.16291186890545,431.497896896183,15.2581625877174,0.869022229931824,0.568199827646167,13.643,10.955,5.2505,0.954892499999998,0.84525,0.605025,0.4477275,0.260319999999999,96.62476175,95.272,1.6497025,0.769749999999997,1.53125,0.871749999999999,3.4025,0.2045,5.305,0.331999999999999,313.105,315.4075,320.0075,319.855,0.2,0.19,0.33,0.24,0.18075,0.19,0.32,0.15,-0.289675,-0.0853000000000002,0.19305,0.603799999999999,1.293825,2.021675,3.036825,6.108775,0.52525,0.7891,0.97805,2.2192,1.53015,2.15505,3.323275,3.881075,6.43955,0.0171249999999993,0.4706,0.9355,1.20705,1.77325,1.9928,2.97995,3.95075,6.50335,0.0504999999999998,0.536675,0.370175,1.359075,1.3721,1.783825,2.803425,3.390625,6.001025,-1.068325,0.210375,0.77605,1.022025,1.40705,1.90515,2.608525,3.358425,6.012025,-0.743600000000001,-1.1204,-0.5339,6.229
1,5.75,0.650468840041108,0.207028220425705,0.369155884759581,8.87424331971418,1.34625409720078,0.716108850230274,52.6939513217908,5.19353428781682,1.5561130155512,426.787797589623,6.53001505188401,445.091281547233,6.2181545401219,432.627713432932,444.364189085867,6.2348761619256,434.809488256029,445.572042995184,6.18197087988529,432.907199297231,446.033457710952,6.19819590024938,431.197118395755,14.5342060678774,0.712984788996233,0.549498970367189,13.172,10.6135,4.83,0.295325,0.439824999999998,0.409825,0.210949999999998,-0.15876,96.621866,94.96675,1.6528225,0.758249999999997,1.56175,0.86,3.2025,0.36075,5.2025,0.43,313.405,315.31,320.01,319.7325,0.191,0.19,0.32,0.2405,0.19,0.19,0.32,0.15,-0.311225,-0.0840750000000002,0.194825,0.59905,1.291875,2.02265,3.0377,6.106775,0.522325,0.791,0.978025,2.2186,1.531125,2.15505,3.323275,3.8781,6.4405,0.0180749999999993,0.470625,0.934525,1.207025,1.773225,1.9928,2.979475,3.94975,6.502125,0.0485999999999998,0.53475,0.370175,1.359075,1.3721,1.78375,2.803425,3.390625,5.99905,-1.074625,0.212275,0.777025,1.023,1.40705,1.905075,2.608525,3.3579,6.01005,-0.9115,-1.142725,-0.544475,9.90149999999999
1,6.25,0.414850630799467,0.101632941649755,0.358302168080299,5.35090126782141,1.87820938816782,0.681364802474333,53.3862366442538,5.79701620794737,1.62819531983805,426.564397073619,6.2629636238642,444.832601510141,6.21255572773637,432.58205148878,443.926253225383,6.24937374084016,435.196131690813,446.058547189981,6.19424707038802,433.094914114412,446.769105614408,6.20821554365815,430.825910682305,14.8944848336786,0.510874077557976,0.570000554523911,13.431,11.0255,5.55,0.0757874999999985,0.19635,0.176475,-0.0160575000000026,-0.388020000000001,96.66762625,94.87725,1.6296975,0.836249999999998,1.26825,0.832499999999999,3.3025,0.233999999999999,5.3025,0.321,314.105,314.0425,320.2475,319.71,0.191,0.19,0.3205,0.24,0.18075,0.18,0.31025,0.15025,-0.312275,-0.0813000000000002,0.195675,0.59155,1.304525,2.023575,3.0376,6.104775,0.519375,0.791,0.9761,2.220575,1.533275,2.154025,3.3242,3.87025,6.432675,0.0190249999999993,0.47065,0.9338,1.2061,1.773225,1.9928,2.97945,3.94735,6.50035,0.0476499999999998,0.533825,0.370175,1.3591,1.3721,1.782825,2.80245,3.389625,5.997025,-1.088225,0.215175,0.778,1.023,1.407,1.90505,2.607525,3.357975,6.009025,-0.780675,-1.1596,-0.55625,7.8945
1,6.75,0.598613718325549,0.0518261095704237,0.327484014379779,3.80441076438543,2.12392054837573,0.70802292056913,21.7902023554449,8.09656884784546,1.44192174210041,426.266547172675,6.31811450316875,443.282748645635,6.17916315903611,432.613863337475,443.650070160179,6.25292688474944,435.389040765739,444.043050730563,6.17904415292055,433.129460724026,444.237960964342,6.18713190455931,429.943647169748,15.2636826949765,0.41992112657399,0.749821627012888,13.6365,11.38325,5.5895,-0.0696225000000006,-0.0671000000000064,0.297047499999995,0.100449999999995,-0.366744999999999,96.69445975,94.85,1.49424,0.894499999999998,1.2685,0.814499999999999,3.3,0.331749999999999,5.2025,0.3505,312.35,314.2275,322.005,319.5875,0.191,0.18,0.3205,0.24,0.19,0.18,0.32,0.15,-0.3124,-0.0785250000000002,0.1975,0.58735,1.3074,2.023575,3.0365,6.102775,0.5155,0.78905,0.974125,2.220525,1.5342,2.154025,3.3242,3.868225,6.43165,0.0189749999999993,0.469725,0.9317,1.2061,1.773225,2.0022,2.97945,3.945375,6.499125,0.0466999999999998,0.54315,0.3669,1.3591,1.3722,1.793175,2.802425,3.3896,5.996025,-1.11075,0.217075,0.77705,1.023,1.407025,1.905075,2.607525,3.35675,6.00705,-0.642,-1.15175,-0.5696,8.11874999999998
1,7.25,0.470753933185982,0.154816077660115,0.29666586067926,4.16258823132039,1.69605407880825,0.714132789097418,44.1659740166137,4.36413553985513,1.45245091809785,426.49562339142,6.55064480708827,443.838576165456,6.17896030619134,432.932963041647,442.961579197175,6.26498209471621,435.466183059014,443.408607167742,6.17404110253201,433.332414712604,444.169573180648,6.18417206107189,430.167478250195,14.9477474458211,0.0704199103278088,0.525087853770041,13.29375,10.868,5.616,-0.3542825,-0.442825000000004,-0.47721,-0.5982975,-0.87474,96.712221,94.784,1.3323425,0.971499999999999,1.27825,0.903999999999999,3.3025,0.283999999999999,5.2025,0.36025,312.6375,314.6175,322.9075,319.0775,0.2,0.19,0.32,0.2405,0.19,0.18,0.32,0.15,-0.3135,-0.0780750000000002,0.198375,0.580124999999999,1.2957,2.02455,3.037375,6.1013,0.511625,0.787125,0.972175,2.22145,1.534175,2.154,3.324175,3.864275,6.429675,0.0198749999999994,0.4697,0.9286,1.206025,1.773225,2.0022,2.979425,3.94805,6.4979,0.0467249999999998,0.54315,0.3672,1.35915,1.3722,1.793175,2.802425,3.388625,5.99405,-1.131175,0.217025,0.777025,1.023,1.408,1.9051,2.6075,3.35535,6.00505,-0.66905,-1.1596,-0.582925,11.26175
1,7.75,0.55504581182461,0.201501009258376,0.460816371757741,4.14149152065601,1.86015272016881,0.712848748311838,32.3407255026876,6.18216476313855,1.5740984021305,426.383210861908,6.66767629073026,444.8124050621,6.23689842483395,432.875182317482,444.530634297795,6.30797496556034,435.622666897483,445.500771433092,6.23751919710317,433.571196272248,445.355314894314,6.24467216210329,430.488268400254,14.4339316570172,0.338724963111623,0.532267192812651,12.8945,10.72,4.898,0.0641100000000022,0.0144999999999974,0.00447749999999815,-0.222240000000005,-0.490940000000001,96.732148,95.044,1.403225,1.0515,1.307,1.081,3.4,0.47,5.205,0.8915,312.7525,315.53,321.27,318.855,1.479,1.41,1.556,1.0605,1.152,0.24025,0.32,0.15,-0.313625,-0.0774000000000002,0.20025,0.574299999999999,1.2947,2.02455,3.037275,6.099775,0.518425,0.78325,0.97405,2.21945,1.5322,2.15215,3.322225,3.8642,6.42965,0.0197999999999994,0.4687,0.925225,1.205025,1.77225,2.002,2.97845,3.9483,6.496125,0.0447249999999998,0.5422,0.3672,1.3592,1.3722,1.793175,2.801425,3.388625,5.99205,-1.140825,0.21405,0.777125,1.022125,1.409,1.905125,2.607475,3.3541,6.003075,-0.8481,-1.362225,-0.6015,11.45275
