DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,425.6645,2.94,425.671,3.136,2048.326,423.816,2.8575,425.3535,3.151,2047.208,425.478,3.006,425.851,3.2845,2049.069,425.9275,2.905,426.3685,3.1715,2050,4.3705,-8.529,0.1925,422.9415,2.232,0.21,0.007,0.203,-0.2465,-0.008,0.2155,-7.5595,-0.3065,0.5575,3.41,2.555,1.115,-8.8145,-8.77,-8.827,-8.6245,-9.177,94.644,83.14,0.405,-8.355,-7.34,-6.805,0.7,-1.55,2.4,0.035,245.3,272.3,-30.41,253.1,281.4,0.1,0.04,0.11,-0.1,0.12,-0.05,-0.05,0.07,-1.332,-0.5275,-0.301,0.145,0.845,2.384,3.975,5.2395,5.8585,-2.128,-1.707,-0.889,-0.151,0.5275,1.638,3.848,5.2925,5.6195,-1.9455,-1.7785,-0.81,-0.2675,0.324,1.859,3.6025,5.2085,6.2575,-2.684,-2.0795,-1.0245,-0.1555,2.165,3.664,5.0705,5.865,-0.8675,-0.755,-0.2635,0.2595,0.811,1.9405,4.291,5.5,6.015,-2.721,-3.472,-2.984
1,5.75,425.7295,2.915,425.568,3.172,2048.229,423.744,2.863,424.337,3.1055,2047.149,425.464,2.9505,426.0145,3.322,2052.157,426.049,2.8025,426.119,3.144,2049.283,4.425,-8.569,0.185,422.7315,2.264,0.1925,-0.002,0.1955,-0.224,-0.0025,0.225,-6.992,-0.078,0.574,3.56,2.625,1.2,-8.741,-8.665,-8.7725,-8.52,-9.496,94.639,83.15,0.394,-8.385,-7.56,-6.795,0.7,-1.58,2.4,0.04,247.4,271.4,-29.9,253.1,282.8,0.1,0.04,0.11,-0.1,0.12,-0.06,-0.05,0.06,-1.392,-0.537,-0.3055,0.138,0.845,2.3845,3.9735,5.239,5.858,-2.157,-1.7275,-0.8915,-0.166,0.525,1.6375,3.8475,5.292,5.6195,-1.9755,-1.7795,-0.8105,-0.2725,0.323,1.8575,3.601,5.2075,6.2565,-2.684,-2.115,-1.02,-0.154,2.182,3.663,5.0695,5.864,-0.8655,-0.746,-0.269,0.2575,0.813,1.9405,4.29,5.499,6.0145,-2.476,-3.51,-3.138
1,6.25,425.484,2.93,425.705,3.2155,2051.022,423.929,2.842,425.794,3.291,2050.0545,425.381,2.9615,425.8665,3.245,2051.5165,425.721,2.833,425.975,3.2195,2051.529,4.394,-8.655,0.188,422.7935,2.372,0.207,0.005,0.2155,-0.209,-0.0245,0.226,-7.7675,-0.3705,0.591,3.39,2.5,1.155,-8.679,-8.589,-8.6885,-8.522,-8.749,94.6715,82.89,0.377,-7.86,-6.895,-6.53,0.8,-1.505,2.5,0.03,250,271.9,-28.21,259.4,282.65,0.1,0.04,0.11,-0.1,0.12,-0.055,-0.05,0.06,-1.3765,-0.54,-0.308,0.117,0.844,2.389,3.972,5.2385,5.8575,-2.17,-1.7415,-0.89,-0.169,0.519,1.637,3.847,5.2915,5.6185,-2.029,-1.781,-0.836,-0.277,0.324,1.852,3.6,5.207,6.2555,-2.6725,-2.1405,-1.015,-0.1535,2.179,3.662,5.069,5.863,-0.8675,-0.741,-0.275,0.219,0.812,1.94,4.2895,5.4985,6.0135,-2.5125,-3.5145,-3.121
1,6.75,425.6025,2.886,425.727,3.205,2049.8875,424.5325,2.815,425.347,3.157,2051.01,425.2545,2.9285,425.639,3.375,2051.17,425.985,2.81,425.962,3.271,2051.3925,4.455,-8.502,0.205,423.35,2.3735,0.1825,0.0115,0.182,-0.361,-0.095,0.233,-8.907,-0.421,0.571,3.67,2.87,1.23,-8.508,-8.603,-8.493,-8.412,-8.8885,94.712,82.505,0.385,-8.11,-7.23,-6.58,0.7,-1.6,2.4,0.06,247.4,272.35,-29.89,258.1,282.8,0.1,0.04,0.11,-0.1,0.12,-0.05,-0.05,0.07,-1.329,-0.5485,-0.3105,0.113,0.841,2.379,3.971,5.23,5.856,-2.209,-1.742,-0.89,-0.1825,0.507,1.6365,3.84,5.285,5.6175,-2.036,-1.791,-0.84,-0.285,0.328,1.851,3.5995,5.206,6.254,-2.68,-2.183,-1.016,-0.166,2.172,3.652,5.065,5.859,-0.858,-0.743,-0.279,0.2185,0.8055,1.929,4.286,5.492,6.012,-2.69,-3.604,-3.2005
1,7.25,425.767,2.8855,425.7065,3.1935,2051.6395,424.754,2.8325,424.2785,3.131,2052.2245,425.7185,2.888,426.134,3.251,2050.98,426.249,2.674,426.206,3.2,2052.222,4.44,-8.285,0.183,423.5355,2.423,0.206,0.005,0.222,-0.252,-0.017,0.218,-8.534,-0.313,0.594,3.41,2.635,1.155,-8.364,-8.6055,-8.4465,-8.357,-9.4085,94.734,82.925,0.37,-8.395,-7.425,-6.78,0.7,-1.495,2.4,0.04,247.8,271.8,-23.05,258.75,282.9,0.1,0.04,0.11,-0.095,0.12,-0.05,-0.05,0.06,-1.3695,-0.5515,-0.307,0.1085,0.845,2.382,3.97,5.2365,5.856,-2.2455,-1.7385,-0.89,-0.181,0.5055,1.636,3.845,5.29,5.617,-2.034,-1.8055,-0.813,-0.285,0.33,1.856,3.5985,5.206,6.253,-2.7075,-2.1815,-1.0055,-0.166,2.1645,3.6595,5.0675,5.861,-0.8595,-0.739,-0.278,0.223,0.806,1.939,4.2885,5.4965,6.012,-2.6655,-3.642,-3.243
1,7.75,425.704,2.832,426.058,3.117,2053.5,424.763,2.706,424.688,3.137,2053.083,425.653,2.772,426.516,3.419,2052.1985,425.993,2.5765,426.871,2.9885,2050.073,4.122,-8.32,0.194,423.352,2.406,0.201,0.006,0.184,-0.202,0.0505,0.205,-5.539,-0.1195,0.603,3.33,2.6,1.175,-8.351,-8.68,-8.677,-8.308,-9.426,94.732,82.795,0.367,-8.48,-7.58,-6.82,0.7,-1.38,2.4,0.07,246,271,-24.02,254.5,283.5,0.15,0.13,0.2,0.1,0.17,-0.05,-0.035,0.06,-1.329,-0.5505,-0.309,0.1035,0.847,2.389,3.969,5.2445,5.855,-2.272,-1.742,-0.892,-0.18,0.4995,1.636,3.8445,5.289,5.616,-2.04,-1.8125,-0.818,-0.289,0.331,1.8545,3.5975,5.205,6.252,-2.749,-2.1945,-1.002,-0.166,2.1625,3.6585,5.0665,5.86,-0.857,-0.737,-0.2785,0.234,0.8085,1.933,4.288,5.4955,6.011,-2.5,-3.653,-3.299
1,8.25,425.93,2.8335,425.033,3.016,2049.102,424.9865,2.725,424.889,3.18,2048.8,425.859,2.813,425.6485,3.21,2054.37,426.3315,2.687,425.695,3.065,2050.6975,4.361,-8.1895,0.2115,423.22,2.412,0.252,0.01,0.23,-0.2455,0.015,0.2175,-8.673,-0.393,0.576,3.39,2.55,1.095,-8.3185,-8.557,-8.5035,-8.272,-9.437,94.7135,82.59,0.372,-8.36,-7.69,-6.63,2.7,1.31,4.3,1.48,243.6,270.6,-24.06,256.3,283.4,5.205,5.2,4.94,4.68,3.47,0.15,0.17,0.07,-1.381,-0.5595,-0.299,0.12,0.8455,2.3885,3.968,5.228,5.854,-2.327,-1.755,-0.911,-0.178,0.492,1.635,3.837,5.283,5.6155,-2.055,-1.844,-0.85,-0.293,0.33,1.849,3.597,5.203,6.251,-2.77,-2.218,-1.004,-0.166,2.155,3.6565,5.063,5.856,-0.866,-0.763,-0.283,0.2335,0.805,1.938,4.283,5.49,6.01,-2.762,-3.532,-3.3275
1,8.75,426.196,2.8065,425.583,3.1315,2049.019,424.917,2.688,425.708,3.031,2048.6105,425.8365,2.8455,425.859,3.3025,2052.4675,426.303,2.6845,426.0075,3.0485,2052.333,4.242,-8.516,0.176,423.203,2.3875,0.2325,-0.01,0.236,-0.3705,0.208,0.217,-5.6085,0.893,0.571,3.24,2.54,1.155,-8.48,-8.577,-8.4395,-8.339,-8.905,94.702,82.8,0.385,-7.74,-6.96,-6.68,15.7,18.93,18.45,12.23,247.95,271.7,-10.75,259.6,284.35,42.91,40.44,38.13,38.97,27.84,0.55,0.22,0.13,-1.395,-0.549,-0.293,0.143,0.847,2.381,3.967,5.2345,5.853,-2.3165,-1.7435,-0.9145,-0.1745,0.4935,1.635,3.85,5.288,5.615,-2.051,-1.8255,-0.827,-0.293,0.3335,1.848,3.5955,5.2035,6.249,-2.7775,-2.2275,-1.008,-0.161,2.1575,3.663,5.065,5.858,-0.854,-0.7645,-0.281,0.233,0.806,1.92,4.2865,5.4945,6.011,-2.738,-3.52,-3.364
1,9.25,426.173,2.856,426.324,2.986,2050.79,424.8765,2.819,425.5485,2.9255,2051.292,425.985,2.881,425.8415,3.252,2054.151,426.211,2.78,426.555,3.061,2049.8245,4.184,-8.492,0.176,423.279,2.405,0.2435,-0.005,0.194,-0.441,0.322,0.237,-4.2275,1.368,0.5845,3.27,2.63,1.225,-8.48,-8.493,-8.352,-7.807,-8.4985,94.709,82.58,0.397,-7.365,-6.42,-6.54,34.8,57.52,55.1,33.59,246.35,275.3,0.285,254.9,286.1,125.82,116.575,110.51,113.24,80.48,1.445,0.5,0.26,-1.3795,-0.5485,-0.292,0.1315,0.846,2.394,3.9665,5.239,5.8525,-2.296,-1.764,-0.922,-0.174,0.492,1.634,3.85,5.294,5.614,-2.062,-1.819,-0.8315,-0.292,0.336,1.853,3.595,5.204,6.248,-2.796,-2.23,-1.011,-0.1525,2.156,3.66,5.067,5.861,-0.859,-0.76,-0.2825,0.2325,0.81,1.937,4.291,5.498,6.01,-2.705,-3.557,-3.393
1,9.75,425.9125,2.9625,425.505,3.16,2047.158,424.678,2.871,425.0205,3.1865,2047.792,425.707,3.031,425.515,3.265,2050.4735,426.055,2.899,425.896,3.0885,2051.873,4.334,-8.1,0.169,423.061,2.4285,0.288,-0.006,0.251,0.228,0.41,0.255,2.032,2.717,0.604,3.69,2.975,1.33,-8.111,-8.277,-8.031,-7.67,-8.068,94.733,82.37,0.4305,-6.57,-5.85,-5.81,56.1,103.975,98.95,58.175,242.7,277.3,12.81,251.6,287.3,227.98,216.25,212.78,208.41,142.66,2.005,0.905,0.445,-1.38,-0.546,-0.3055,0.119,0.845,2.38,3.9655,5.2325,5.8515,-2.257,-1.77,-0.9325,-0.174,0.4905,1.634,3.8415,5.287,5.613,-2.0675,-1.8425,-0.86,-0.2965,0.3335,1.846,3.5945,5.201,6.247,-2.765,-2.244,-1.0205,-0.1715,2.151,3.6515,5.0635,5.856,-0.8835,-0.771,-0.284,0.221,0.808,1.9365,4.286,5.4925,6.0085,-2.646,-3.566,-3.4135
1,10.25,425.846,2.959,425.515,3.241,2050,424.6445,2.9845,424.885,3.269,2049.661,425.203,3.113,425.255,3.284,2054.501,425.929,3.038,425.916,3.2775,2048.98,4.874,-8.084,0.178,423.388,2.5,0.234,0,0.21,0.758,0.496,0.281,7.749,2.229,0.662,3.955,3.35,1.52,-7.7575,-8.0045,-7.596,-7.3035,-7.519,94.741,80.765,0.492,-5.665,-5.14,-5.315,75.45,151.74,145.5,85.21,244.1,281.6,22.95,256.15,289.6,341.74,341.59,320.73,302.795,206.61,3.95,1.365,0.63,-1.338,-0.544,-0.309,0.128,0.845,2.38,3.965,5.232,5.8515,-2.181,-1.752,-0.9315,-0.175,0.4905,1.6335,3.8405,5.287,5.6125,-2.0445,-1.8395,-0.863,-0.2985,0.3335,1.846,3.595,5.2005,6.2455,-2.742,-2.234,-1.028,-0.1745,2.148,3.65,5.0625,5.855,-0.9,-0.776,-0.285,0.231,0.8075,1.9435,4.286,5.4915,6.008,-2.776,-3.548,-3.3865
1,10.75,425.7615,3.032,425.347,3.2875,2052.836,424.242,3.085,424.902,3.246,2049.5535,425.234,3.23,425.053,3.4375,2051.668,425.822,3.188,425.81,3.409,2049.259,5.0375,-7.538,0.191,423.721,2.5335,0.233,-0.015,0.205,1.233,0.465,0.2995,13.424,2.351,0.674,4.32,3.5,1.54,-7.534,-7.4405,-7.456,-6.886,-7.138,94.731,79.395,0.5405,-4.915,-4.64,-4.79,95,202.81,193.4,111.105,243,284.2,36.42,257.55,293,466.485,445.66,412.59,404.28,272.94,4.75,1.81,0.805,-1.3545,-0.521,-0.3065,0.136,0.845,2.379,3.9645,5.231,5.8505,-2.1225,-1.72,-0.902,-0.176,0.49,1.633,3.839,5.286,5.612,-2.0175,-1.837,-0.8435,-0.3,0.333,1.8515,3.5925,5.1985,6.244,-2.6995,-2.1895,-1.037,-0.177,2.1455,3.643,5.062,5.8545,-0.904,-0.775,-0.283,0.22,0.803,1.944,4.286,5.491,6.007,-2.896,-3.538,-3.4905
1,11.25,425.5845,3.1965,425.2,3.328,2052.533,424.1315,3.306,424.065,3.403,2050.839,425.247,3.412,425.488,3.586,2052.2555,425.5715,3.2975,425.2685,3.4555,2052.381,5.244,-7.566,0.2045,423.495,2.584,0.2505,0.004,0.284,1.699,0.372,0.2975,18.429,2.1895,0.728,4.385,3.49,1.54,-7.434,-7.486,-7.087,-6.575,-7.217,94.7195,78.38,0.578,-4.39,-3.99,-4.555,105.4,248.65,246.5,134.24,243.2,287.2,51.07,257.45,296.8,573.965,556.5,515.65,501.825,321.715,6.07,2.17,0.94,-1.274,-0.5,-0.3,0.1365,0.846,2.379,3.9635,5.2305,5.85,-2.1075,-1.697,-0.8955,-0.1775,0.4895,1.633,3.838,5.2855,5.611,-1.979,-1.825,-0.846,-0.3015,0.332,1.851,3.591,5.198,6.243,-2.607,-2.139,-1.036,-0.179,2.144,3.642,5.064,5.8535,-0.865,-0.7445,-0.2815,0.2295,0.8045,1.935,4.28,5.49,6.007,-2.909,-3.496,-3.432
