DOY2,HR2,USTAR_1_2_1,WS_1_2_1,FC_1_2_1,H_1_2_1,LE_1_2_1
2,23.75,0.16575,1.021,0.276,-35.56325,-1.4255
3,0.25,0.1695,1.031,0.276,-40.31,-1.458
3,0.75,0.171,1,0.3405,-41.642,-0.8895
3,1.25,0.17,0.949,0.2275,-42.303,-0.74425
3,1.75,0.14775,0.9205,0.36,-40.17175,-0.84
3,2.25,0.1475,0.961,0.35525,-39.499,-1.2505
3,2.75,0.164,0.9085,0.3165,-40.7545,-0.8685
3,3.25,0.15925,0.98025,0.255,-38.22625,-1.314
3,3.75,0.171,1.019,0.2335,-36.625,-0.6715
3,4.25,0.181,1.02375,0.3645,-39.029,-1.2345
3,4.75,0.155,0.978,0.42675,-34.018,-1.37875
3,5.25,0.1875,0.924,0.32225,-38.048,-0.80275
3,5.75,0.17025,0.9795,0.33875,-38.93175,-0.66275
3,6.25,0.187,1.08,0.2285,-37.543,-0.838
3,6.75,0.18375,0.93025,-0.0515,-33.809,-0.61425
3,7.25,0.193,0.94725,-1.72725,-15.726,2.10125
3,7.75,0.236,0.8785,-4.314,3.479,10.913
3,8.25,0.286,1.045,-6.193,22.425,18.322
3,8.75,0.34675,1.1905,-9.18875,46.836,37.3495
3,9.25,0.46,1.47,-11.7755,56.811,54.1605
3,9.75,0.4585,1.4155,-12.15075,91.99575,65.26525
3,10.25,0.5145,1.4475,-14.3025,113.62225,83.545
3,10.75,0.525,1.685,-14.3325,123.15175,97.8665
3,11.25,0.484,1.581,-14.7565,144.944,104.57375
3,11.75,0.4645,1.5765,-14.20525,138.6775,119.6795
3,12.25,0.494,1.587,-13.88025,162.554,124.1915
3,12.75,0.5005,1.7655,-13.5475,127.938,123.164
3,13.25,0.56025,1.82425,-12.978,136.59075,128.21575
3,13.75,0.548,1.7235,-12.1225,116.7255,108.188
3,14.25,0.554,1.85625,-11.171,111.05825,110.11775
3,14.75,0.554,1.763,-11.047,115.971,117.423
3,15.25,0.544,1.76425,-10.05875,63.80725,109.52375
3,15.75,0.509,1.611,-8.8535,47.8145,91.867
3,16.25,0.426,1.565,-7.07925,14.433,83.777
3,16.75,0.453,1.395,-6.10975,-1.094,70.72225
3,17.25,0.376,1.257,-4.89325,-19.579,58.82025
3,17.75,0.311,1.143,-2.809,-31.866,35.641
3,18.25,0.2,0.97675,-0.6485,-47.27225,16.1965
3,18.75,0.147,1.00975,0.097,-48.805,5.5875
3,19.25,0.15575,0.9805,0.26225,-43.02375,3.80875
3,19.75,0.154,0.992,0.34025,-40.353,2.25775
3,20.25,0.1555,1.0145,0.283,-41.635,1.271
3,20.75,0.16925,0.9835,0.334,-43.41125,0.581
3,21.25,0.1775,0.9805,0.3055,-43.1935,0.78875
3,21.75,0.1805,1.048,0.313,-43.46325,-0.434
3,22.25,0.18525,1.047,0.25775,-42.56025,-0.29775
3,22.75,0.19525,1.1075,0.2745,-37.07025,0.32375
3,23.25,0.18275,1.04025,0.25075,-37.042,-0.6485
3,23.75,0.181,1.02725,0.351,-38.33225,-1.59225
4,0.25,0.172,1.06125,0.57175,-31.12325,-2.4815
4,0.75,0.1505,0.968,0.4625,-31.4625,-2.201
4,1.25,0.1505,0.9215,0.6645,-32.3455,-3.555
4,1.75,0.138,0.87625,0.5905,-30.7775,-3.56325
4,2.25,0.10575,0.79575,0.442,-27.807,-3.491
4,2.75,0.088,0.8615,0.326,-27.6785,-2.97
4,3.25,0.109,0.81,0.477,-30.3265,-3.86175
4,3.75,0.09725,0.7945,0.1705,-28.6675,-3.5885
4,4.25,0.1095,0.7625,0.3115,-25.6755,-3.5415
4,4.75,0.12,0.756,0.43325,-22.409,-2.23925
4,5.25,0.105,0.773,0.458,-21.598,-3.375
4,5.75,0.112,0.839,0.337,-24.691,-2.702
4,6.25,0.15025,0.85175,0.2545,-26.50575,-1.27125
4,6.75,0.122,0.71075,-1.143,-17.276,1.26275
4,7.25,0.17125,0.8645,-1.82175,-3.487,7.71
4,7.75,0.26275,0.8255,-5.01825,8.754,25.884
4,8.25,0.343,1.068,-7.587,36.917,46.045
4,8.75,0.396,1.274,-10.729,64.151,69.95
4,9.25,0.4155,1.307,-12.9505,95.6025,102.3525
4,9.75,0.45125,1.5225,-13.96675,117.3075,126.584
4,10.25,0.45225,1.554,-14.51425,141.444,141.26625
4,10.75,0.49925,1.509,-14.5785,151.372,149.63875
4,11.25,0.49525,1.5075,-14.75975,182.19775,161.209
4,11.75,0.494,1.5465,-15.059,193.513,165.459
4,12.25,0.501,1.586,-13.937,196.646,167.722
4,12.75,0.539,1.654,-12.885,177.738,171.994
4,13.25,0.55275,1.65925,-12.3305,156.4225,158.4975
4,13.75,0.537,1.736,-11.8515,163.6115,155.413
4,14.25,0.5365,1.737,-11.294,129.33125,159.261
4,14.75,0.51025,1.72825,-10.5955,129.89625,143.2945
4,15.25,0.507,1.7115,-9.9975,115.8025,137.624
4,15.75,0.552,1.854,-9.6345,97.74375,126.57875
4,16.25,0.5005,1.5765,-8.0345,61.7355,117.35275
4,16.75,0.4775,1.6225,-7.1495,33.754,102.479
4,17.25,0.424,1.38075,-5.6035,5.801,88.411
4,17.75,0.373,1.4025,-4.238,-16.014,61.1455
4,18.25,0.24,1.115,-1.837,-35.476,30.989
4,18.75,0.178,1.01,-0.253,-39.613,12.822
4,19.25,0.12,0.9875,0.28175,-34.764,2.96525
4,19.75,0.151,1.02,0.3725,-39.8105,0.4075
4,20.25,0.168,1.035,0.6735,-38.8265,-0.709
4,20.75,0.1805,1.0635,0.742,-38.775,-0.8985
4,21.25,0.1755,1.08575,0.93175,-41.9685,-0.88475
4,21.75,0.197,1.0485,0.8205,-39.2955,-2.325
4,22.25,0.202,1.14,1.12,-35.4855,-1.8625
4,22.75,0.1835,1.1015,0.795,-37.5915,-2.65925
4,23.25,0.1915,1.0615,0.85025,-34.49875,-2.159
4,23.75,0.197,1.064,0.71,-32.719,-3.593
5,0.25,0.1425,0.89325,0.967,-24.62375,-4.564
5,0.75,0.1525,0.93425,1.0665,-25.007,-4.47975
5,1.25,0.1575,0.9275,0.7935,-26.47225,-4.11425
5,1.75,0.14775,0.84125,0.94,-27.83,-4.216
5,2.25,0.1395,0.75575,0.85725,-25.24075,-3.94825
5,2.75,0.1085,0.799,0.745,-23.3255,-3.3965
5,3.25,0.1095,0.7265,0.63625,-24.081,-3.11625
5,3.75,0.10175,0.7125,0.95275,-23.50225,-3.21175
5,4.25,0.11325,0.72625,0.794,-22.26425,-5.7145
5,4.75,0.108,0.686,0.77,-22.899,-4.517
5,5.25,0.07725,0.67625,0.958,-20.62975,-3.40275
5,5.75,0.1,0.71,0.748,-17.661,-2.977
5,6.25,0.141,0.643,-0.837,-7.381,0.178
5,6.75,0.18,0.751,-2.661,1.035,7.476
5,7.25,0.27,0.954,-3.5905,16.5925,24.921
5,7.75,0.3135,1.005,-6.844,31.0355,42.998
5,8.25,0.375,1.34175,-10.90025,52.54125,66.459
5,8.75,0.41975,1.43625,-12.312,88.70975,91.452
5,9.25,0.44875,1.3885,-13.47325,100.141,115.74425
5,9.75,0.441,1.466,-15.13,135.909,148.442
5,10.25,0.439,1.526,-14.9,146.817,150.185
5,10.75,0.47,1.5665,-15.32275,139.12075,169.346
5,11.25,0.492,1.555,-15.142,187.809,184.285
5,11.75,0.4475,1.616,-13.98775,175.99525,176.807
5,12.25,0.485,1.63975,-13.5975,177.33325,159.159
5,12.75,0.48275,1.628,-13.277,182.88625,169.07625
5,13.25,0.5185,1.6815,-12.5445,166.133,160.646
5,13.75,0.4895,1.6445,-12.27375,150.93025,163.8235
5,14.25,0.47275,1.59225,-11.72475,118.50925,159.863
5,14.75,0.49025,1.58825,-10.443,118.40275,154.6255
5,15.25,0.5015,1.61625,-10.1955,96.48925,150.76475
5,15.75,0.4595,1.55825,-9.2765,69.15925,135.57575
5,16.25,0.4785,1.553,-8.26,61.7565,114.4365
5,16.75,0.4525,1.559,-6.8705,19.94975,111.82925
5,17.25,0.412,1.344,-5.395,7.338,87.188
5,17.75,0.37625,1.294,-3.817,-13.06675,69.25025
5,18.25,0.2875,1.17475,-1.9805,-23.77225,45.15825
5,18.75,0.18075,0.90475,-0.3525,-28.51025,15.77975
5,19.25,0.159,0.9865,0.492,-32.5505,4.771
5,19.75,0.1295,0.927,0.786,-31.352,0.353
5,20.25,0.1255,0.93975,0.64325,-27.616,-0.5635
5,20.75,0.129,0.98475,0.80025,-28.31725,-0.81925
5,21.25,0.13475,0.9195,1.001,-30.87275,-0.8035
5,21.75,0.1325,0.9795,0.904,-31.573,-2.58425
5,22.25,0.1865,1.0275,0.87575,-30.179,-3
5,22.75,0.17,0.94525,0.97375,-29.006,-3.897
5,23.25,0.147,0.9105,0.6635,-25.711,-4.1115
5,23.75,0.14,0.884,1.016,-24.544,-3.918
6,0.25,0.123,0.857,1.301,-23.711,-2.891
6,0.75,0.12175,0.881,1.1575,-23.15075,-5.72875
6,1.25,0.131,0.797,0.955,-21.479,-2.439
6,1.75,0.109,0.738,0.688,-20.982,-2.895
6,2.25,0.078,0.692,0.684,-16.891,-3.3725
6,2.75,0.08825,0.6835,0.6815,-14.429,-3.061
6,3.25,0.086,0.74,1.00825,-15.106,-2.841
6,3.75,0.124,0.782,1.743,-18.7,-4.321
6,4.25,0.06325,0.74775,1.07,-20.642,-3.26675
6,4.75,0.089,0.625,1.223,-16.922,-3.619
6,5.25,0.073,0.715,1.032,-21.6785,-4.7865
6,5.75,0.08575,0.693,1.18125,-15.3605,-4.079
6,6.25,0.136,0.623,-0.271,-6.882,0.5945
6,6.75,0.192,0.714,-1.214,4.464,11.216
6,7.25,0.2885,0.975,-4.199,25.5105,34.56
6,7.75,0.347,1.188,-8.182,39.016,59.117
6,8.25,0.38175,1.25975,-9.857,48.15375,100.0095
6,8.75,0.415,1.328,-11.53175,79.65925,122.192
6,9.25,0.4435,1.3915,-13.2125,88.9105,165.9775
6,9.75,0.4465,1.4425,-13.2815,121.8055,170.0075
6,10.25,0.474,1.3525,-14.079,141.3445,206.14
6,10.75,0.494,1.48625,-13.084,145.53,199.8645
6,11.25,0.43225,1.52575,-12.55275,163.625,230.639
6,11.75,0.451,1.58225,-12.00775,166.90125,201.0215
6,12.25,0.51275,1.76425,-11.21425,191.085,220.49675
6,12.75,0.4955,1.6955,-11.34075,201.776,202.11125
6,13.25,0.4615,1.6415,-10.1885,217.77425,199.76525
6,13.75,0.504,1.61525,-9.76925,190.55675,173.75275
6,14.25,0.44775,1.41075,-9.31975,167.72,173.3695
6,14.75,0.482,1.576,-7.7785,148.5195,189.8155
6,15.25,0.517,1.505,-6.981,144.3445,164.0045
6,15.75,0.4995,1.651,-6.4745,107.831,129.2
6,16.25,0.47275,1.50525,-5.7485,79.22725,144.35225
6,16.75,0.436,1.4285,-4.6365,51.359,127.7245
6,17.25,0.3755,1.3475,-4.6925,17.765,90.689
6,17.75,0.371,1.3545,-3.205,-4.876,103.4235
6,18.25,0.313,1.2595,-2.091,-16.168,60.837
6,18.75,0.22375,0.97675,-0.43375,-23.373,23.336
6,19.25,0.1115,0.8305,0.379,-25.236,9.666
6,19.75,0.142,0.892,0.8135,-32.356,4.87975
6,20.25,0.13325,0.826,0.78525,-30.01425,0.13275
6,20.75,0.1105,0.7505,0.59175,-27.761,0.7935
6,21.25,0.093,0.6895,0.8305,-25.562,0.3415
6,21.75,0.15025,0.8835,1.2495,-23.55925,-0.212
6,22.25,0.1665,0.997,1.0655,-27.8605,-2.0885
6,22.75,0.1635,0.9055,1.861,-28.148,-3.631
6,23.25,0.155,1.119,2.025,-25.577,-2.635
6,23.75,0.119,0.752,1.207,-23.326,-2.792
7,0.25,0.10575,0.68,0.93225,-21.32575,-1.4375
7,0.75,0.11925,0.718,1.7515,-18.67675,-1.803
7,1.25,0.106,0.7145,1.15025,-17.79275,-1.87175
7,1.75,0.1345,0.719,1.753,-16.6475,-2.4505
7,2.25,0.1115,0.693,1.677,-15.5915,-2.2375
7,2.75,0.111,0.7565,1.5465,-18.8375,-2.791
7,3.25,0.082,0.73625,1.5855,-17.302,-4.06625
7,3.75,0.085,0.732,1.559,-19.842,-3.453
7,4.25,0.073,0.652,1.915,-19.136,-3.742
7,4.75,0.085,0.668,1.457,-18.303,-4.291
7,5.25,0.078,0.618,2.025,-19.432,-4.211
7,5.75,0.07925,0.702,1.1785,-16.2555,-2.683
7,6.25,0.142,0.8485,1.037,-10.00175,1.99375
7,6.75,0.173,0.798,0.179,5.444,14.05
7,7.25,0.277,0.829,-2.635,20.881,38.514
7,7.75,0.29,0.825,-7.11,42.284,62.935
7,8.25,0.3425,1.051,-8.353,59.94125,101.98875
7,8.75,0.351,1.003,-11.617,84.808,136.927
7,9.25,0.37075,1.19,-11.7115,92.70625,135.77875
7,9.75,0.322,1.23,-12.345,111.761,169.885
7,10.25,0.427,1.352,-13.366,148.543,202.784
7,10.75,0.46,1.535,-14.308,138.825,229.513
7,11.25,0.4485,1.42625,-12.5615,125.54075,247.20125
7,11.75,0.45425,1.75475,-13.013,150.28575,241.4845
7,12.25,0.473,1.58625,-12.39675,170.9395,241.81175
7,12.75,0.4185,1.511,-11.6265,136.5565,219.6455
7,13.25,0.517,1.6315,-10.8695,131.6535,217.922
7,13.75,0.535,1.737,-10.936,158.294,207.567
7,14.25,0.519,1.762,-9.496,145.524,175.507
7,14.75,0.4065,1.5535,-7.73075,101.81775,175.232
7,15.25,0.47675,1.443,-7.59425,104.16525,161.44375
7,15.75,0.511,1.534,-8.108,41.838,146.367
7,16.25,0.4885,1.50225,-6.96875,65.2155,139.5575
7,16.75,0.374,1.272,-5.822,16.97,109.222
7,17.25,0.413,1.351,-3.311,3.23,83.207
7,17.75,0.365,1.297,-2.051,-4.297,73.564
7,18.25,0.333,1.176,-1.184,-20.56,35.145
7,18.75,0.2365,1.0355,-0.097,-27.2505,20.14575
7,19.25,0.2045,1.019,0.72175,-29.91975,16.5905
7,19.75,0.1495,0.9895,1.083,-25.484,5.97
7,20.25,0.182,1.0965,1.638,-23.435,1.423
7,20.75,0.17425,0.9755,1.74825,-26.423,2.34675
7,21.25,0.1675,0.9515,1.22325,-26.27925,0.832
7,21.75,0.1555,0.918,1.3305,-22.7685,0.393
7,22.25,0.1735,0.91,1.5745,-27.6675,-0.9035
7,22.75,0.166,0.90025,1.53175,-21.407,-1.8505
7,23.25,0.115,0.7395,1.518,-20.426,-1.4925
7,23.75,0.128,0.75175,1.25875,-20.39525,-1.24925
8,0.25,0.0695,0.54375,1.035,-18.017,-3.8935
8,0.75,0.0635,0.63,1.0145,-19.543,-4.9495
8,1.25,0.063,0.5975,0.86675,-18.4325,-3.97075
8,1.75,0.08,0.587,0.862,-15.672,-4.53
8,2.25,0.076,0.597,0.972,-19.185,-4.929
8,2.75,0.0865,0.61625,0.408,-16.2755,-4.5245
8,3.25,0.0975,0.6505,1.5735,-15.835,-6.8725
8,3.75,0.08075,0.58475,1.2445,-15.53025,-6.4995
8,4.25,0.06575,0.56125,0.96325,-14.872,-5.47525
8,4.75,0.064,0.574,1.1385,-14.164,-4.583
8,5.25,0.081,0.55525,1.01725,-15.707,-5.628
8,5.75,0.093,0.626,1.86125,-18.48475,-4.49575
8,6.25,0.106,0.5925,2.22,-12.5155,-3.8435
8,6.75,0.0965,0.5625,0.192,-2.9785,1.751
8,7.25,0.168,0.59,-0.67375,4.619,12.263
8,7.75,0.2335,0.655,-3.64225,17.499,26.54775
8,8.25,0.262,0.74725,-7.45825,30.8285,46.0665
8,8.75,0.29875,0.86925,-8.04,52.69325,73.853
8,9.25,0.244,0.874,-10.957,74.519,105.991
8,9.75,0.30275,1.01625,-12.4785,98.994,128.99725
8,10.25,0.35925,1.0215,-13.107,114.365,146.02425
8,10.75,0.36375,1.21225,-13.81375,128.989,162.11525
8,11.25,0.395,1.2765,-13.4685,140.3665,188.854
8,11.75,0.441,1.463,-13.765,166.727,157.451
8,12.25,0.507,1.435,-11.778,135.865,160.289
8,12.75,0.46125,1.40175,-11.56275,128.877,155.0495
8,13.25,0.456,1.416,-10.035,98.737,135.302
8,13.75,0.448,1.432,-11.267,91.131,125.626
8,14.25,0.402,1.31,-10.363,56.053,153.17
8,14.75,0.433,1.64,-10.278,75.276,161.169
8,15.25,0.45,1.38,-8.988,67.025,137.148
8,15.75,0.423,1.34425,-8.99425,73.3925,126.2135
8,16.25,0.4215,1.28475,-8.69525,63.21225,127.82025
8,16.75,0.364,1.18,-6.82775,23.79575,98.28375
8,17.25,0.3165,1.2895,-5.157,-0.64,61.52325
8,17.75,0.322,1.1225,-4.579,-8.082,40.847
8,18.25,0.261,1.023,-1.7015,-20.95,20.66125
8,18.75,0.184,0.806,-0.078,-23.655,9.35
8,19.25,0.136,0.741,0.652,-20.283,1.336
8,19.75,0.1105,0.752,0.776,-20.114,-0.31375
8,20.25,0.09475,0.7675,0.72825,-17.5015,-0.93325
8,20.75,0.127,0.7125,0.704,-17.1815,-2.1845
8,21.25,0.12575,0.733,1.11125,-21.85975,-2.7425
8,21.75,0.089,0.776,0.69,-17.753,-2.502
8,22.25,0.1155,0.73125,0.8395,-19.275,-2.8175
8,22.75,0.08875,0.56875,1.002,-15.6635,-2.70325
8,23.25,0.083,0.6205,1.12125,-17.185,-2.9745
8,23.75,0.081,0.6,1.253,-15.442,-3.547
9,0.25,0.09025,0.69,0.7295,-17.0205,-4.16725
9,0.75,0.0895,0.618,0.49975,-15.97625,-2.811
9,1.25,0.08675,0.6765,0.78275,-17.55575,-4.29775
9,1.75,0.0765,0.639,0.4995,-19.51525,-3.96925
9,2.25,0.0715,0.6185,0.794,-16.228,-3.4825
9,2.75,0.07325,0.676,0.58475,-17.9385,-4.71225
9,3.25,0.08125,0.63825,0.531,-17.2315,-3.77225
9,3.75,0.106,0.676,1.218,-17.76,-4.192
9,4.25,0.087,0.71975,1.12625,-14.99475,-4.1555
9,4.75,0.093,0.739,1.498,-17.59,-3.635
9,5.25,0.0835,0.6705,0.554,-14.51775,-2.45275
9,5.75,0.07525,0.576,0.8175,-14.467,-3.58
9,6.25,0.106,0.731,1.445,-18.585,-3.459
9,6.75,0.1075,0.5945,0.558,-13.301,-0.4985
9,7.25,0.13125,0.5465,-0.80625,2.32475,6.00025
9,7.75,0.18375,0.75625,-3.10575,18.00625,16.71275
9,8.25,0.26,0.933,-5.422,35.829,29.789
9,8.75,0.2805,0.9915,-9.338,62.855,63.755
9,9.25,0.288,0.888,-11.958,81.924,85.415
9,9.75,0.3505,1.0495,-12.9565,107.6635,105.6605
9,10.25,0.4095,1.1865,-14.328,107.385,118.5005
9,10.75,0.417,1.343,-14.811,119.40325,126.481
9,11.25,0.428,1.4245,-14.2915,116.44,120.9345
9,11.75,0.47925,1.56,-13.4135,99.38625,122.4385
9,12.25,0.4435,1.45025,-13.51725,123.64725,125.547
9,12.75,0.43525,1.455,-13.04225,138.63575,128.01675
9,13.25,0.4385,1.399,-12.32075,133.35775,137.57025
9,13.75,0.454,1.39425,-12.315,152.23125,139.11125
9,14.25,0.433,1.391,-11.7235,91.408,107.7025
9,14.75,0.468,1.436,-10.345,65.904,107.525
9,15.25,0.44225,1.33125,-9.91475,66.892,100.6005
9,15.75,0.44525,1.45725,-9.088,50.94,78.39275
9,16.25,0.38375,1.1785,-6.55725,34.815,54.47375
9,16.75,0.3395,1.1895,-5.722,8.99,67.9325
9,17.25,0.273,0.9715,-3.906,-10.4735,38.6145
9,17.75,0.216,0.87375,-1.53925,-20.80175,21.06375
9,18.25,0.15175,0.7745,-0.2645,-20.76775,7.237
9,18.75,0.13375,0.76275,0.56375,-24.52125,1.73925
9,19.25,0.12225,0.77625,0.686,-24.51225,0.5185
9,19.75,0.104,0.7535,0.6935,-22.549,-0.741
9,20.25,0.128,0.7855,0.7135,-23.375,-2.866
9,20.75,0.133,0.825,0.788,-24.593,-0.788
9,21.25,0.13725,0.90025,0.84675,-21.43375,-0.581
9,21.75,0.12575,0.8475,0.65975,-23.2815,-1.54575
9,22.25,0.1145,0.78125,0.54425,-21.5015,-2.4345
9,22.75,0.10925,0.77775,0.651,-19.7495,-3.5395
9,23.25,0.1075,0.72325,0.65925,-16.18225,-2.65925
9,23.75,0.101,0.7345,0.64,-15.802,-2.4925
10,0.25,0.07275,0.76375,0.443,-36.3645,-1.47625
10,0.75,0.053,0.701,0.215,-29.039,-1.45
10,1.25,0.06025,0.612,0.43025,-31.62925,-2.46525
10,1.75,0.05375,0.6505,0.33175,-25.65675,-2.16
10,2.25,0.064,0.695,0.265,-25.132,-3.066
10,2.75,0.07575,0.73975,0.93625,-28.35375,-2.92775
10,3.25,0.069,0.65875,0.9195,-22.11775,-4.0455
10,3.75,0.062,0.712,0.8,-25.0355,-2.855
10,4.25,0.063,0.743,0.617,-28.469,-3.609
10,4.75,0.074,0.699,1.096,-31.25,-3.402
10,5.25,0.088,0.76775,0.95975,-34.7365,-4.529
10,5.75,0.0915,0.7245,0.60725,-34.62575,-3.4265
10,6.25,0.101,0.771,1.3415,-32.52425,-3.21575
10,6.75,0.0875,0.672,0.784,-25.5825,-1.846
10,7.25,0.12775,0.67675,-0.4905,-13.57875,-0.08525
10,7.75,0.1805,0.729,-4.326,1.4135,8.2455
10,8.25,0.26,0.892,-4.042,20.628,21.61
10,8.75,0.33625,0.98,-7.2025,43.342,39.14075
10,9.25,0.346,1.097,-11.859,67.328,70.24
10,9.75,0.4055,1.322,-12.3455,79.111,91.726
10,10.25,0.4505,1.38175,-13.47825,103.1515,117.72125
10,10.75,0.445,1.4395,-15.294,112.712,137.1935
10,11.25,0.48125,1.53875,-14.41725,121.52575,147.363
10,11.75,0.506,1.575,-14.5815,121.75775,136.9065
10,12.25,0.4495,1.4665,-13.67175,116.66875,146.50975
10,12.75,0.445,1.416,-12.881,93.843,133.102
10,13.25,0.451,1.4305,-12.3575,102.9175,137.617
10,13.75,0.44,1.29125,-11.38525,120.26525,138.11825
