DOY2,HR2,USTAR,TA_1_1_1,WS,FC,H,LE,RH,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,H2O_1_1_1
2,0.25,0.135,-26.3505,1.957,-0.1055,-21.128,-0.6735,70.67,374.689,0.18,-40.7635,-3.865,-2.38275,-0.20575,-0.14025,0.98625
2,0.75,0.124,-26.4935,1.989,-0.08,-24.913,-1.43275,71.29325,374.7305,0.17,-39.77,-2.2665,-2.37225,-0.22125,-0.10225,0.9905
2,1.25,0.143,-26.82375,1.999,-0.0265,-25.237,-0.76075,71.18125,374.7525,0.1625,-38.086,-2.096,-2.3885,-0.23675,-0.1485,0.9935
2,1.75,0.144,-27.5575,2.116,-0.1765,-23.588,-0.8545,71.6915,374.758,0.16,-38.221,-1.727,-2.34725,-0.22975,-0.127,0.9685
2,2.25,0.13,-27.4455,1.926,-0.1275,-25.4425,-0.4255,72.26025,374.85,0.16,-39.365,-3.63625,-2.3555,-0.19575,-0.1365,0.948
2,2.75,0.1275,-27.96425,1.88125,-0.1095,-25.3555,-0.551,72.6155,374.9075,0.16,-37.8715,-2.50375,-2.26925,-0.227,-0.131,0.92675
2,3.25,0.115,-28.3235,1.757,-0.03,-22.406,-0.72275,73.0765,374.78,0.15,-36.14475,-13.9645,-2.36475,-0.19625,-0.13175,0.92575
2,3.75,0.103,-28.804,1.815,-0.12175,-27.991,-0.71125,72.9345,374.776,0.15,-36.385,-13.433,-2.4325,-0.2195,-0.13575,0.945
2,4.25,0.11075,-28.81525,1.7895,-0.043,-22.744,-0.339,73.29075,375.05,0.15,-35.33775,-13.638,-2.31375,-0.19325,-0.08775,0.89325
2,4.75,0.1095,-29.139,1.80325,-0.023,-20.609,-0.419,73.21575,375.112,0.15,-35.176,-12.984,-2.28225,-0.214,-0.096,0.9
2,5.25,0.133,-29.33925,1.8,-0.179,-23.586,-0.69,73.4885,375.202,0.15,-37.3615,-12.314,-2.34975,-0.2145,-0.11575,0.923
2,5.75,0.141,-29.501,1.737,-0.023,-22.845,-0.589,72.81725,375.271,0.1425,-36.076,-12.25,-2.3295,-0.2045,-0.0445,0.886
2,6.25,0.123,-29.6945,1.83,-0.094,-28.1735,-0.657,72.70925,375.429,0.14,-38.104,-12.34675,-2.41425,-0.21075,-0.07925,0.88275
2,6.75,0.1195,-29.91975,1.98475,-0.016,-30.09925,-0.355,72.609,375.497,0.1425,-38.35925,-12.211,-2.42275,-0.23475,-0.04375,0.876
2,7.25,0.118,-30.07725,2.116,-0.019,-27.747,-1.227,72.36675,375.526,0.1425,-37.07775,-11.165,-2.14825,-0.2155,-0.02225,0.86
2,7.75,0.132,-30.45825,1.987,0.036,-29.159,-0.473,72.4035,375.565,0.14,-34.0645,-8.7105,-1.57225,-0.078,0.0925,0.86275
2,8.25,0.131,-30.378,1.8135,-0.02975,-19.738,-0.14275,72.14275,375.614,0.14,-17.26575,1.516,1.7925,0.8335,0.9555,0.86625
2,8.75,0.16625,-30.2575,1.63975,-0.043,-13.751,-0.057,72.09375,375.53,0.15,-0.81,31.5025,17.9845,5.088,5.0905,0.8785
2,9.25,0.218,-29.6815,1.537,-0.042,-5.0435,-0.825,70.26575,375.589,0.16,13.83975,79.54425,35.08,11.127,8.7235,0.89075
2,9.75,0.256,-28.5575,1.475,0.1855,11.1375,-0.10525,69.1475,375.41,0.1725,34.97025,141.74625,61.29425,18.55825,11.918,0.9205
2,10.25,0.281,-27.56125,1.5445,0.0255,29.56375,-0.1955,67.00975,375.26,0.2,59.666,215.75525,89.4355,25.00175,16.24025,0.983
2,10.75,0.304,-26.71575,1.594,-0.17375,33.194,1.725,64.16225,375.084,0.22,77.58775,276.23225,118.583,32.15175,19.72725,1.0305
2,11.25,0.332,-25.589,1.605,-0.163,53.973,1.559,61.83325,374.913,0.2325,96.5645,323.77175,151.0555,41.2685,22.651,1.08675
2,11.75,0.34325,-24.52575,1.68875,-0.14125,66.162,2.6135,60.423,374.649,0.26,104.301,352.62875,149.9805,42.04875,23.4145,1.1525
2,12.25,0.3435,-23.66725,1.911,-0.153,71.017,2.727,58.242,374.5995,0.27,101.366,359.2365,157.705,45.42325,26.5225,1.203
2,12.75,0.384,-22.6425,1.779,-0.166,84.28825,5.038,56.7775,374.41175,0.2925,111.293,392.59025,171.929,44.57375,28.42725,1.256
2,13.25,0.371,-22.02275,1.917,-0.227,73.2675,3.997,55.134,374.41125,0.33,112.835,363.80975,168.3635,42.35525,25.99725,1.286
2,13.75,0.392,-21.46275,1.936,-0.226,72.49375,5.045,54.667,374.33325,0.3425,98.6335,315.4545,143.8075,38.458,24.374,1.311
2,14.25,0.39,-21.2195,1.943,-0.302,61.36675,6.104,54.465,374.3085,0.34,94.24,304.73775,142.4895,36.679,21.9045,1.279
2,14.75,0.387,-21.07975,2.064,-0.24,54.131,4.854,54.36375,374.30825,0.3525,82.217,275.20575,140.695,31.22025,19.9855,1.304
2,15.25,0.402,-20.7975,2.174,-0.277,43.41625,5.192,53.68625,374.333,0.35,69.1055,238.0055,120.4975,24.96225,17.7685,1.271
2,15.75,0.372,-20.5755,2.073,-0.234,24.50375,2.367,53.68925,374.30075,0.3725,44.13825,178.44975,88.7715,19.7715,14.3395,1.261
2,16.25,0.355,-20.6355,2.339,-0.108,10.12275,2.147,54.246,374.2845,0.3625,26.89975,104.73375,60.1565,13.304,9.60125,1.268
2,16.75,0.287,-20.81725,2.14625,-0.10775,-5.6035,0.5735,55.24875,374.40375,0.34,6.81275,52.07675,31.523,6.918,5.38375,1.2405
2,17.25,0.243,-21.12525,2.118,-0.217,-13.24175,-0.143,56.65625,374.3535,0.3125,-21.01775,10.85825,8.348,2.1835,1.7285,1.244
2,17.75,0.199,-21.28075,1.99,-0.079,-23.07075,0.051,59.037,374.2545,0.2925,-40.71325,-8.115,-0.5535,0.3065,0.0235,1.236
2,18.25,0.16,-21.81025,1.922,-0.334,-24.8445,-0.522,60.3535,374.25025,0.27,-49.5555,-13.5785,-2.619,-0.1165,-0.13275,1.19025
2,18.75,0.15,-22.3115,1.947,-0.118,-27.20325,-0.619,61.52175,374.298,0.26,-49.3915,-14.294,-3.048,-0.2005,-0.17125,1.162
2,19.25,0.158,-22.77575,2.059,-0.039,-31.02675,-0.409,62.94325,374.40375,0.2425,-48.062,-13.587,-3.029,-0.17975,-0.16975,1.142
2,19.75,0.16,-23.285,2.062,-0.127,-30.009,-0.818,63.9255,374.4725,0.2325,-47.3055,-13.6245,-2.906,-0.2005,-0.17225,1.106
2,20.25,0.14875,-23.35725,1.946,-0.222,-33.5315,-0.464,64.584,374.48975,0.23,-46.81,-13.86775,-2.9655,-0.2235,-0.16225,1.073
2,20.75,0.134,-23.942,1.96525,-0.044,-25.90325,-0.835,65.89425,374.53,0.2225,-44.993,-12.835,-2.8315,-0.23175,-0.144,1.048
2,21.25,0.133,-23.98775,1.984,-0.208,-30.2595,-1.106,68.50125,374.579,0.22,-44.1675,-12.951,-2.7375,-0.18325,-0.1235,1.038
2,21.75,0.12525,-24.217,1.987,-0.12625,-31.089,-0.52,68.49725,374.59475,0.21,-44.00175,-12.229,-2.818,-0.19825,-0.086,1.027
2,22.25,0.12375,-24.447,2.05275,-0.065,-33.49425,-0.865,68.977,374.663,0.21,-43.461,-1.302,-2.736,-0.1945,-0.14575,1.027
2,22.75,0.103,-24.7285,1.973,-0.014,-29.6635,-0.541,68.9515,374.65525,0.2,-42.59025,-2.8915,-2.703,-0.21675,-0.11575,1.031
2,23.25,0.13075,-25.2,2.05875,-0.0015,-29.361,-0.90525,68.222,374.58225,0.2,-40.97425,-3.511,-2.654,-0.19225,-0.17525,1.01775
2,23.75,0.118,-25.89,1.95625,-0.00625,-26.035,-0.73975,68.9695,374.58525,0.19,-41.79125,-2.449,-2.695,-0.214,-0.11175,1.00075
3,0.25,0.127,-22.26425,2.157,0.005,-35.29425,-0.62625,60.918,371.787,0.2325,-48.48775,-2.049,-2.99275,-0.148,-0.124,1.029
3,0.75,0.137,-22.5715,1.9385,-0.04725,-33.6825,-0.6475,62.5325,371.8285,0.2425,-47.614,-4.583,-3.08375,-0.12375,-0.13925,1.003
3,1.25,0.118,-22.81525,2.0455,-0.06925,-32.26075,-0.73025,63.22975,371.938,0.2325,-45.73125,-2.7575,-2.868,-0.12275,-0.1515,0.985
3,1.75,0.1385,-23.266,1.975,-0.01625,-29.71125,-0.4975,63.23775,372.0285,0.23,-45.52575,-3.7075,-2.9915,-0.16575,-0.10475,0.9885
3,2.25,0.1185,-23.11575,1.9245,-0.0255,-33.066,-1.15825,64.8445,372.181,0.23,-43.9975,-4.54925,-2.83975,-0.176,-0.141,1.009
3,2.75,0.102,-23.3765,1.845,-0.022,-27.89425,-0.51825,66.90275,372.3025,0.22,-44.95725,-2.607,-2.971,-0.17575,-0.101,0.98475
3,3.25,0.1005,-23.6845,1.98,0.00275,-26.59075,-0.43375,67.65025,372.6125,0.21,-42.776,-12.282,-2.9065,-0.19975,-0.09275,0.981
3,3.75,0.118,-23.95475,2.046,-0.015,-33.976,-1.915,69.53775,372.6105,0.21,-42.32425,-12.10275,-2.80825,-0.17375,-0.063,0.9655
3,4.25,0.11675,-24.31,2.0995,-0.02675,-31.70925,-0.65025,69.42175,372.6425,0.2,-41.4635,-10.58925,-2.83525,-0.19075,-0.1055,0.9755
3,4.75,0.1195,-24.45,1.93725,-0.0205,-29.508,-0.26225,70.89525,372.68175,0.2,-39.768,-11.0945,-2.63,-0.20475,-0.12775,0.962
3,5.25,0.107,-24.64025,2.01675,-0.021,-32.662,-0.733,71.21025,372.72325,0.19,-40.8745,-11.463,-2.67825,-0.181,-0.11075,0.955
3,5.75,0.1245,-24.8135,2.22675,-0.022,-31.21,-0.3035,71.6125,372.73375,0.18,-40.2405,-12.414,-2.54125,-0.1765,-0.07575,0.953
3,6.25,0.0925,-25.18875,2.0725,-0.03875,-25.22325,-0.91375,72.09775,372.75875,0.18,-38.99125,-13.1395,-2.259,-0.116,-0.04375,0.948
3,6.75,0.10675,-25.409,2.02575,-0.03225,-23.77775,-0.796,72.3345,372.8225,0.18,-35.56275,-8.2975,-0.90425,0.0315,0.1965,0.9355
3,7.25,0.1275,-25.4585,2.07525,0.00725,-20.515,-0.198,70.718,372.9325,0.17,-26.181,7.26825,4.45875,1.12675,1.3215,0.9015
3,7.75,0.176,-25.04175,2.077,0.06225,-17.593,-0.42925,69.5795,373.0015,0.1825,1.40725,53.341,27.5735,5.6655,6.787,0.8915
3,8.25,0.25275,-24.556,1.9345,0.03075,-3.84675,-0.26425,67.68225,373.02575,0.2025,29.983,148.352,62.12875,12.48525,11.5795,0.925
3,8.75,0.3195,-23.79025,1.8885,0.055,31.137,-0.208,65.32275,372.9095,0.24,58.63975,246.54875,95.10225,19.315,19.52425,0.9445
3,9.25,0.3525,-22.64725,2.019,-0.112,46.55,0.93,62.148,372.86775,0.2825,91.2215,326.418,132.634,26.22125,23.51775,1.006
3,9.75,0.4065,-21.3075,2.312,-0.085,72.331,1.829,56.97825,372.54975,0.3225,120.54975,409.2905,173.82375,33.8455,26.39525,1.023
3,10.25,0.45275,-20.2865,2.34375,-0.24625,106.26725,0.6655,52.43075,372.189,0.3725,152.864,512.4765,225.544,39.03125,30.6065,1.0675
3,10.75,0.46725,-19.56125,2.57375,-0.234,126.93675,3.8055,49.77525,372.13375,0.4125,184.8165,619.189,271.67625,43.68975,32.73525,1.03725
3,11.25,0.50175,-18.967,2.43,-0.23775,149.61875,5.598,46.98475,372.1165,0.49,200.22325,680.4595,275.89,47.15425,34.11825,1.03125
3,11.75,0.506,-18.5265,2.53475,-0.275,151.5535,4.804,44.31975,372.01575,0.5275,212.8745,689.3195,271.01625,48.2225,34.8975,1.02375
3,12.25,0.518,-17.45375,2.47925,-0.2225,174.158,5.46,41.55525,371.88,0.57,218.46975,727.443,303.53775,52.551,40.36275,1.05725
3,12.75,0.525,-16.845,2.716,-0.1595,173.2165,5.792,40.84325,371.837,0.66,216.124,646.157,251.2785,50.78775,35.402,1.0795
3,13.25,0.53225,-16.33925,2.72375,-0.16675,163.252,5.52275,38.98025,371.954,0.6825,205.69575,628.7225,263.34175,48.76775,32.51525,1.078
3,13.75,0.51825,-15.68925,2.80525,-0.223,141.27,6.2135,37.47925,371.99475,0.7075,181.11175,602.55225,231.1715,45.52875,29.0965,1.075
3,14.25,0.552,-15.63075,2.624,-0.248,144.892,7.037,36.512,371.8715,0.71,185.26075,598.942,227.0775,42.71625,28.42425,1.07575
3,14.75,0.5085,-15.25825,2.8895,-0.234,130.43925,5.78325,36.9925,371.91975,0.7325,156.302,514.84075,211.209,37.75675,27.2465,1.1
3,15.25,0.494,-15.12,2.88475,-0.1465,91.541,5.445,37.46875,371.92075,0.7625,128.0725,448.1085,171.425,31.58775,23.42675,1.0975
3,15.75,0.518,-15.2695,2.9825,-0.1705,83.827,4.392,36.5875,372.10475,0.7825,106.08825,369.61725,169.33225,26.869,19.756,1.1085
3,16.25,0.514,-15.3715,2.9655,-0.047,71.56525,2.9435,36.48175,372.10125,0.7925,86.32475,272.7645,145.43925,23.38475,17.55575,1.12525
3,16.75,0.4955,-15.61675,3.0025,-0.015,46.7005,2.942,36.83375,372.091,0.7525,56.00225,169.22675,95.93075,15.965,13.99175,1.13
3,17.25,0.463,-15.85,2.73825,-0.2345,18.104,1.785,37.83625,372.026,0.7025,28.8515,148.87025,66.74375,9.8875,10.7365,1.1385
3,17.75,0.41675,-16.09025,2.65025,-0.04025,-7.12825,0.71325,38.18175,371.92575,0.635,3.23375,74.749,30.24275,4.989,5.37875,1.14175
3,18.25,0.3595,-16.59525,2.40775,-0.021,-21.9025,0.223,40.07125,371.9495,0.58,-28.92525,14.1195,9.728,1.598,1.48925,1.146
3,18.75,0.2755,-17.208,2.30375,-0.10675,-29.88225,-0.405,41.794,371.99275,0.5225,-56.474,-8.7225,-0.2445,0.2065,0.01575,1.11225
3,19.25,0.228,-17.813,2.23225,-0.06375,-35.7995,-1.0175,44.82075,372.04625,0.4475,-59.221,-13.3075,-3.1945,-0.04225,-0.14275,1.10425
3,19.75,0.19,-18.457,2.26975,-0.089,-36.55975,-1.30725,48.08,372.06025,0.42,-58.338,-13.463,-3.614,-0.08925,-0.16175,1.10675
3,20.25,0.177,-18.818,2.3235,-0.04175,-36.65675,-0.52725,50.73725,372.032,0.3625,-57.0215,-13.49125,-3.64625,-0.0745,-0.16775,1.10125
3,20.75,0.1725,-19.104,2.276,-0.012,-33.368,-0.432,52.39975,371.522,0.3325,-55.4095,-13.82,-3.56475,-0.09075,-0.15875,1.09
3,21.25,0.1635,-19.34125,2.256,-0.06925,-33.927,-1.1595,53.051,371.535,0.32,-53.90625,-13.07225,-3.54325,-0.09175,-0.14075,1.0765
3,21.75,0.1645,-19.617,2.3095,-0.036,-36.022,-1.31875,54.83825,371.568,0.31,-53.797,-13.02925,-3.68875,-0.106,-0.18175,1.078
3,22.25,0.1615,-20,2.2535,-0.03375,-34.674,-1.05475,55.7935,371.613,0.29,-51.983,-4.47275,-3.45825,-0.12025,-0.13675,1.05825
3,22.75,0.141,-20.34075,2.1795,-0.0455,-31.642,-0.29625,57.863,371.692,0.2725,-51.258,-3.937,-3.358,-0.10675,-0.129,1.061
3,23.25,0.1265,-21.1645,2.241,-0.01075,-31.663,-0.604,59.1635,371.737,0.2625,-50.24,-2.929,-3.2105,-0.13175,-0.11,1.05
3,23.75,0.136,-21.68525,2.1975,-0.099,-32.514,-0.95225,60.62975,371.75,0.2525,-49.77175,-3.53375,-3.179,-0.157,-0.119,1.061
4,0.25,0.137,-11.242,2.087,0.014,-31.5615,-0.528,53.61225,370.37175,0.6175,-55.39875,-0.171,-3.7685,-0.00125,0.0095,1.681
4,0.75,0.1175,-11.498,2.085,0.0445,-28.97875,-0.854,55.7825,370.47275,0.565,-56.14025,-0.42075,-3.6685,0.00225,0.00425,1.683
4,1.25,0.11875,-11.693,2.133,0.08375,-26.46275,-0.59775,58.04575,370.5325,0.55,-55.58625,-0.885,-3.5785,0.0015,0.01425,1.678
4,1.75,0.121,-12.09325,2.097,0.0755,-23.5875,-1.0895,60.089,370.6595,0.5175,-55.133,0,-3.467,-0.008,-0.01275,1.666
4,2.25,0.1285,-12.50125,2.084,0.01725,-24.3495,-0.72975,61.29425,370.99175,0.485,-53.3035,0,-3.37475,-0.0125,-0.00525,1.65275
4,2.75,0.123,-12.64675,2.00525,0.043,-24.152,-0.863,62.1195,370.8545,0.4825,-52.015,-0.4205,-3.52125,0.00075,-0.00125,1.6415
4,3.25,0.133,-13.08275,1.931,0.031,-22.92,-0.991,64.15325,371.1965,0.405,-53.0455,-15.542,-3.341,-0.01625,0.025,1.651
4,3.75,0.117,-13.4045,2.105,0.063,-23.988,-0.43,63.8125,371.286,0.3725,-51.915,-15.54875,-3.371,-0.0155,0.003,1.628
4,4.25,0.125,-13.697,2.108,0.069,-24.968,-1.03,65.40625,371.4825,0.36,-51.4845,-15.6305,-3.4425,-0.0175,-0.045,1.596
4,4.75,0.141,-13.8845,2.11,0.049,-21.258,-0.856,66.60875,371.717,0.3325,-49.528,-15.2245,-3.02225,0.02025,0.0065,1.586
4,5.25,0.147,-14.14375,2.019,0.108,-24.088,-1.144,67.1475,371.78275,0.33,-47.65225,-11.541,-2.01025,0.0645,0.17075,1.584
4,5.75,0.126,-14.228,1.983,0.0075,-23.558,-0.8625,67.8115,371.916,0.33,-36.014,-2.826,0.6845,0.418,0.51375,1.589
4,6.25,0.159,-14.534,1.773,0.056,-17.607,-0.667,69.485,371.51225,0.31,-14.799,24.40575,14.0515,2.197,3.12325,1.593
4,6.75,0.232,-14.265,1.939,0.108,-10.859,0.002,66.65625,371.3335,0.34,10.312,82.8565,38.952,5.63575,5.64425,1.74825
4,7.25,0.301,-13.165,1.936,0.117,7.559,1.146,63.47025,370.98625,0.3525,35.076,151.433,71.65575,9.6235,9.028,1.607
4,7.75,0.349,-12.4525,1.893,-0.049,24.682,1.257,60.648,370.85425,0.3825,65.39225,227.934,106.66425,13.85375,11.488,1.652
4,8.25,0.372,-12.15575,2.106,-0.058,50.655,4.254,56.559,370.8325,0.4425,104.62075,362.29525,167.19525,22.198,18.54925,1.696
4,8.75,0.398,-11.10175,2.19,-0.13,79.98,4.875,53.4285,370.342,0.56,154.9035,473.0145,220.026,27.0295,22.365,1.659
4,9.25,0.448,-10.5135,2.325,-0.195,89.943,5.227,49.57925,370.15725,0.665,159.21775,522.97875,217.96625,33.32625,26.03975,1.683
4,9.75,0.493,-9.38425,2.5,-0.196,108.19,6.336,45.774,369.97225,0.8375,212.6865,636.8755,299.179,37.57,30.50525,1.695
4,10.25,0.4985,-8.95275,2.474,-0.19875,124.25775,8.6115,42.81725,369.99625,0.9325,244.03525,787.38225,353.2145,44.11325,35.7325,1.707
4,10.75,0.53575,-8.4645,2.573,-0.23875,153.965,9.6875,40.145,369.85925,1.1025,275.72725,861.278,389.56,50.96925,36.87125,1.694
4,11.25,0.544,-7.8805,2.547,-0.235,176.356,11.84,39.217,369.80525,1.23,299.1255,897.79725,404.4815,52.11975,38.111,1.66
4,11.75,0.53675,-7.29375,2.6715,-0.174,189.9345,14.20075,37.024,369.49725,1.385,312.543,938.362,442.82525,52.97575,39.63875,1.629
4,12.25,0.5475,-6.857,2.71825,-0.3055,171.824,15.01675,35.23675,369.33575,1.39,315.1945,952.8245,430.544,53.8125,40.69625,1.65325
4,12.75,0.59,-6.36125,2.791,-0.35325,164.785,14.115,34.45625,369.20225,1.3625,295.3955,895.6465,433.25175,52.9105,38.98525,1.67275
4,13.25,0.58875,-6.0015,2.75225,-0.3985,173.5515,16.2335,32.2225,368.849,1.64,282.7075,859.861,391.73825,51.1195,39.9345,1.68875
4,13.75,0.599,-5.62275,2.70675,-0.3465,170.6105,14.95575,31.0945,368.5615,1.705,253.2455,786.5285,341.78875,50.58825,34.89775,1.68125
