DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
3,22.75,0.780489114075394,-1.58176935782505,0.22340451544666,-31.3253829301678,-10.3373643756557,0.515306050402782,423.561192780176,6.24815696818525,422.697864928909,6.23236666752128,423.757291432292,4.33429604618008,422.901762384315,6.22167916924928,423.540245710444,5.79608820354321,423.377867433484,6.20628999038769,424.754210587621,4.10725355322858,423.258150993061,6.26830459519012,423.903667971338,4.02131390735885,427.248965547641,6.94777882190417,425.472091705397,4.55965326638908,2.09611557534141,7.92561267236542,0.107767777119771,1.655,1.24,0.46,0.4,0.3025,7.574225,7.50475,7.27895,7.40085,7.30035,6.49135,6.4174,97.48935,33.55,3.70165,6.515,6.0125,5.5275,5.8325,6.1475,0.5,-3.19,1.425,-1.62,0.17,264.85,345.35,319.375,342.525,-0.35,0.02,0.03,-0.0375,0.18,-0.15,-0.35,-0.12,0.07,-0.09,8.414,8.92675,9.21175,9.619,9.91125,9.967,9.9415,10.42575,10.731,7.95,8.491,9.363,9.6115,9.9845,10.32,10.3775,10.822,11.049,8.06875,8.507,9.35125,9.797,10.18525,10.34125,10.71,10.8035,11.18825,8.602,9.22875,9.741,9.97725,10.33325,10.53475,10.588,10.756,10.915,7.7175,8.569,9.483,9.918,10.102,10.13,10.313,10.589,10.778,-1.472,-4.3745,7.351,-66.435
3,23.25,0.736081805101562,-5.09645001050503,0.210054918169022,-30.4052803414377,-9.81630679221306,0.519769557654124,424.181296760116,6.02354754167923,423.32005389855,6.32969333178537,423.578210400092,4.39368167437252,424.034507079416,6.29449879128337,423.583284056872,5.20484332895378,423.335085444548,6.3058573799886,425.817536570351,3.26205776411318,423.675332097786,6.35017904533027,425.277629521301,4.26886846364027,427.547132888061,6.79720346219847,426.124118296239,4.73749315077713,2.20555067349751,7.7051326729474,0.107464802165399,1.515,1.1325,0.445,0.4,0.29,7.408325,7.31075,6.9334,7.195575,7.026975,6.23815,5.93065,97.45272,35.2675,3.6989,6.39,5.9575,5.16,5.5225,6.0775,0.5,-3.645,1.5,-1.6,0.12,262,344.7,318.15,341.6,-0.35,0.02,0.03,-0.055,0.18,-0.15,-0.35,-0.12,0.07,-0.0975,8.343,8.84625,9.1985,9.58475,9.915,9.972,9.9435,10.427,10.732,7.816,8.389,9.279,9.586,9.97125,10.32475,10.366,10.8225,11.04875,8.01175,8.318,9.2485,9.7985,10.17725,10.3395,10.706,10.80375,11.189,8.48475,9.1085,9.677,9.94325,10.334,10.53475,10.588,10.756,10.915,7.65075,8.50375,9.449,9.86,10.10275,10.13125,10.3155,10.591,10.78125,-1.586,-4.778,6.997,-67.72
3,23.75,0.667126182066311,-3.67449235766033,0.221372688087944,-33.2661123218806,-10.8288431085131,0.499761910456101,424.519053940884,5.87481044891685,423.667741835269,6.21696265755397,424.118639184643,4.33891176811353,423.750015784345,6.25070696322484,423.448030130927,4.62446924080391,423.412952494424,6.2811622594537,424.189809284996,4.36623041916178,423.731457525073,6.28912602074715,424.905182746759,4.18084500871784,429.500234861628,6.75039204574898,428.337879484297,4.52424853276752,2.1983701310591,7.45717338476212,0.108189890632946,1.62,1.25,0.47,0.3825,0.28,6.821225,6.8665,6.5327,6.74215,6.506825,5.8651,5.651625,97.441025,36.13,3.5987,5.97,5.6175,4.86,5.2175,5.7575,0.525,-3.5,1.5,-1.6,0.115,262.25,343.35,314.225,341.025,-0.35,0.02,0.03,-0.0375,0.17,-0.15,-0.35,-0.12,0.07,-0.1,8.191,8.744,9.18275,9.55175,9.9215,9.97925,9.94525,10.427,10.732,7.708,8.27,9.175,9.538,9.97,10.32475,10.3685,10.8225,11.04925,7.79325,8.19825,9.16225,9.78125,10.1665,10.3375,10.709,10.81725,11.1905,8.30975,9.0055,9.617,9.93325,10.337,10.53475,10.5885,10.756,10.915,7.46725,8.28225,9.36975,9.779,10.1045,10.1315,10.317,10.601,10.78225,-1.91425,-4.88425,5.58125,-69.145
4,0.25,0.912102716213208,2.40562832319267,0.18899749053124,-46.2906712329103,-10.5129472185636,0.477600731749847,423.903951241723,6.17504861295282,422.96804140645,6.84706041429779,424.670333369934,7.07767590094045,423.72388981998,6.83695263049475,427.685397189264,7.58431555536179,424.105384177138,6.85604802572576,427.779053937797,6.80227568171102,424.825166981814,6.96354791231401,425.496334825342,7.02647605986982,433.351193663623,7.68580986848688,432.52682434513,8.28437911347955,2.03253426792282,10.6608775196076,0.156893393664134,1.44,0.93,0.2575,0.33,0.21,9.6844,9.575,11.029,9.318775,8.834775,8.683925,8.345175,97.069825,42.08,3.566875,10.21,10.225,9.46,9.67,10.4075,0.5,-4.03,1.7,-1.75,0.2125,290.75,366.075,352.375,362.65,-0.35,0.02,0.02,-0.03,0.18,-0.15,-0.35,-0.1175,0.08,-0.08,11.81975,12.11825,12.50025,12.8325,12.631,12.1515,11.843,11.84275,11.846,11.5495,11.8815,12.668,12.77575,12.5255,12.27075,11.929,11.89175,11.87125,11.4525,11.7325,12.47225,12.791,12.9505,12.46275,12.308,12.10925,12.177,11.55725,12.00275,12.56975,12.714,12.645,12.4525,12.18775,12.042,11.9825,11.2105,11.78675,12.548,12.676,12.7375,12.325,12.17275,11.98525,11.896,-1.896,-4.8305,6.837,-81.03
4,0.75,0.96582118214995,2.43312634003779,0.196029518633697,-42.8039791125519,-11.395617665241,0.49199482302264,424.52477852277,6.22750267439811,423.804444305265,6.86920248392657,425.573406534332,6.96181598094686,425.046048093388,6.8848970312884,426.487880656205,8.06225069954045,424.616287170725,6.91282246422098,426.933187531808,6.71405353195777,426.05120954044,6.96071039920098,427.240498707065,6.97010299080572,432.633513308523,7.4676583762576,434.168379578585,7.77584253677811,2.18878296696254,10.7477476382433,0.154100767539878,1.4675,0.985,0.275,0.36,0.21,9.31745,9.46175,10.583325,9.1738,8.5997,8.3653,8.10535,97.0756475,43.3925,3.2836,9.925,9.92,9.5225,9.29,10.09,0.4,-3.88,1.7,-1.71,0.21,292.425,363.75,350.6,361.7,-0.35,0.0175,0.02,-0.03,0.1775,-0.15,-0.35,-0.12,0.07,-0.09,11.7,12.048,12.433,12.804,12.62875,12.153,11.835,11.842,11.848,11.418,11.761,12.605,12.716,12.515,12.261,11.92125,11.885,11.87,11.292,11.6,12.374,12.747,12.939,12.462,12.304,12.1035,12.17625,11.42,11.942,12.408,12.679,12.631,12.445,12.187,12.041,11.982,11.063,11.608,12.495,12.63375,12.732,12.309,12.169,11.986,11.893,-1.7555,-3.7755,9.2005,-79.4925
4,1.25,1.01179753814971,3.6319264071738,0.153516857716166,-42.8627902574543,-10.6636773363119,0.451151650142381,424.656305617414,6.40661266441517,424.74542497845,6.87545030433349,425.906569639301,7.21023753551849,425.783679476779,7.13325134698825,427.868827849736,6.85301863613916,426.268984613732,6.9219642740937,428.061855459248,6.55525938722888,427.360647843023,6.97431680898454,427.567284108427,7.07084846959928,433.132473529859,7.62835248812382,433.015045762987,8.61041817267334,2.14499381306711,10.3689546788243,0.162319111803566,1.4575,1.005,0.28,0.3275,0.21,8.83475,8.9945,10.32815,8.9398,8.574,7.9604,7.902425,97.04401,44.585,3.0441,9.825,9.79,9.445,9.39,9.94,0.45,-4.015,1.7,-1.68,0.1825,292.2,364.325,349.8,360.4,-0.35,0.01,0.025,-0.03,0.17,-0.15,-0.35,-0.12,0.07,-0.09,11.604,12,12.4,12.783,12.629,12.155,11.833,11.842,11.85,11.216,11.653,12.493,12.669,12.517,12.261,11.92175,11.886,11.87,11.156,11.527,12.295,12.724,12.939,12.464,12.305,12.104,12.177,11.301,11.891,12.358,12.647,12.627,12.45,12.187,12.041,11.983,10.951,11.509,12.432,12.58975,12.732,12.305,12.17,11.987,11.895,-2.251,-5.432,5.27675,-82.1275
4,1.75,0.973682873915292,2.14827322631508,0.141599778926259,-49.4678778098488,-13.3440850088235,0.425715861585636,425.528167270927,6.53383991510924,425.227425252956,7.47058400335914,425.705014268906,7.34953482680929,426.38475354161,7.52899889634408,428.349511917969,9.30760378920897,426.783873175543,7.53561554794218,428.458394254444,7.4945070288853,427.27675043442,7.66980417555258,426.837483795906,6.71053779119992,434.088683268952,8.10863609922058,432.293315930572,7.76397397744087,2.10475173462189,10.151324651223,0.145948531209961,1.3875,0.93,0.26,0.32,0.22,8.88445,8.9955,10.076175,8.8022,8.6343,7.812,7.619475,97.0460775,45.0175,3.08035,9.645,9.17,9.1025,9.16,9.68,0.45,-3.96,1.6,-1.67,0.135,289.8,362.75,347.6,360,-0.35,0.01,0.025,-0.03,0.17,-0.15,-0.35,-0.11,0.07,-0.09,11.473,11.913,12.364,12.761,12.62925,12.157,11.832,11.84575,11.852,11.009,11.569,12.437,12.62,12.518,12.261,11.92125,11.888,11.87,11.022,11.415,12.234,12.694,12.94,12.471,12.306,12.10475,12.179,11.207,11.821,12.313,12.594,12.66275,12.482,12.188,12.04325,11.984,10.792,11.382,12.364,12.5455,12.733,12.301,12.171,11.988,11.897,-2.444,-5.958,6.6695,-80.765
4,2.25,1.83606077115755,2.08475722684756,0.159817935621342,-45.5470344729064,-11.4134455084648,0.436282781721321,425.318691931868,6.65706990449022,425.388120077931,6.78854947523208,426.275239751221,5.76839754725793,425.924320614118,6.86673283475243,427.790152433195,5.97581102905408,425.765264076821,6.88064028915905,428.818108920353,5.36238673250985,427.541848877787,6.90277570569373,427.132277542363,7.28694138104336,434.085012726017,7.74536162212253,434.479658649884,7.43394797452512,1.88134561064028,9.98536047930084,0.148730061030599,1.425,0.95,0.24,0.3,0.21,8.729075,8.879,9.7447,8.9382,8.53365,7.721,7.3737,97.02736,45.9525,3.0435,9.275,8.945,8.845,8.75,9.5075,0.4,-4.0775,1.6,-1.71,0.17,290.3,361.2,347.575,359.475,-0.3425,0.01,0.03,-0.03,0.17,-0.15,-0.35,-0.12,0.07,-0.09,11.28125,11.81275,12.30275,12.721,12.63025,12.1695,11.85775,11.8465,11.854,10.8925,11.4175,12.355,12.57575,12.55325,12.295,11.9395,11.9115,11.8755,10.9255,11.25325,12.162,12.64775,12.956,12.4815,12.339,12.1155,12.1805,11.0905,11.76075,12.26,12.55025,12.66375,12.484,12.1885,12.04325,11.99025,10.602,11.208,12.23775,12.484,12.7305,12.34725,12.18625,11.989,11.90975,-2.40575,-5.4595,7.3345,-81.2825
4,2.75,1.29964416991373,4.69627084072152,0.153336589165739,-42.0299064309014,-11.6274476866646,0.384392519912297,425.724911990349,6.70351343617131,426.157340395411,7.05173288015976,426.562188130953,7.1385531771439,426.166665290612,7.0716171785822,428.567609281629,6.9312166728406,426.379080796827,7.08853713556875,429.885146705287,5.42059753163641,427.995372360006,6.95277466364481,428.34405500503,7.13623487594321,434.902591161775,7.96298124103838,434.47104927563,8.70199591966025,1.95416889819727,9.75037694808642,0.148090187527176,1.355,0.925,0.25,0.3,0.22,8.914925,8.838,9.5118,8.7141,8.264425,7.30545,7.2827,97.02996,46.59,2.984275,8.945,8.955,8.765,8.845,9.4575,0.5,-3.87,1.6,-1.665,0.13,288.7,359.6,346.4,359.05,-0.35,0.01,0.03,-0.03,0.17,-0.15,-0.35,-0.12,0.07,-0.09,11.1585,11.7185,12.20975,12.69525,12.6305,12.1735,11.85825,11.8465,11.8555,10.84025,11.26925,12.24675,12.55125,12.54625,12.296,11.93875,11.912,11.875,10.82975,11.11875,12.0495,12.61,12.95125,12.48475,12.3415,12.11575,12.18275,11.00075,11.66925,12.22175,12.52475,12.6665,12.4865,12.18825,12.04325,11.992,10.484,11.06725,12.16025,12.438,12.72875,12.347,12.185,11.9905,11.911,-2.47675,-6.0295,6.973,-78.93
4,3.25,1.07210153163854,4.59431938229628,0.131556033011188,-42.2825127325368,-9.50227513567432,0.369684165744001,425.958829976537,6.6935687852424,426.045391684862,6.91373887269955,426.358644285714,6.06074749793931,426.497021519104,6.97201901118043,428.759051949119,6.9015757185813,427.106189083435,7.01059064800631,429.5504333,6.50569046759035,428.176831053317,7.2067822347778,427.021991263921,7.06494114287776,436.568196878152,7.9828610943203,435.640812360465,6.79507163946946,1.90667867221786,9.30832396054851,0.154994775993649,1.355,0.93,0.24,0.31,0.21,8.71235,8.692,9.023,8.5964,7.902275,7.231,7.0636,97.03828,47.52,2.7942,8.47,8.81,8.575,8.8725,9.3575,0.425,-3.8875,1.625,-1.66,0.17,289.8,358.2,344.775,358.375,-0.35,0.01,0.03,-0.03,0.17,-0.15,-0.35,-0.12,0.07,-0.09,11.05,11.66175,12.12225,12.66625,12.63175,12.17775,11.8485,11.84725,11.85725,10.71725,11.20675,12.20025,12.52675,12.54,12.2975,11.939,11.91375,11.87475,10.7445,11.07,11.95525,12.57,12.94525,12.49,12.3435,12.11575,12.184,10.9105,11.59725,12.17975,12.49925,12.669,12.4885,12.18925,12.04325,11.9935,10.3685,10.97925,12.082,12.389,12.72625,12.34975,12.18375,11.9915,11.9115,-2.76325,-6.64,4.20925,-78.28
4,3.75,1.66964675811736,2.09562827382734,0.146015665378092,-44.5959884339253,-10.2234485511873,0.428222353573371,425.745850530828,6.82987861408715,425.231184222242,6.65090059325166,426.881694813196,7.33546352269583,427.186356873077,6.71330431959533,431.877428349207,7.34243508776781,428.049884096874,6.74221021136721,430.173716889896,6.43129569878899,428.617990794955,6.79013661242248,428.232806647144,7.41735743109119,436.97492391655,8.42218493561248,435.189020208333,8.07384076774242,2.02168920268374,8.91683361121002,0.132952464270716,1.395,0.94,0.24,0.33,0.23,8.533375,8.394,8.8472,8.2927,7.793625,7.0474,6.842,97.06828,49.1,2.7101,8.4,8.635,8.44,8.73,9.185,0.5,-3.77,1.65,-1.63,0.16,286.1,358,345.125,357.075,-0.35,0.01,0.025,-0.03,0.17,-0.15,-0.35,-0.12,0.07,-0.09,10.9555,11.633,12.0685,12.6345,12.63775,12.182,11.848,11.84725,11.85875,10.599,11.16425,12.1585,12.4865,12.5345,12.299,11.93875,11.914,11.873,10.60425,11.0435,11.9015,12.5205,12.942,12.49575,12.323,12.116,12.1835,10.82425,11.5355,12.14425,12.46325,12.6725,12.49125,12.1905,12.04275,11.99525,10.28975,10.92025,12.0055,12.336,12.72325,12.3525,12.1835,11.9925,11.91275,-2.80125,-5.848,8.09875,-78.36
4,4.25,1.57490610495205,2.06444826273588,0.135054204606715,-38.7085289058842,-11.1278551134837,0.439205463907339,425.260621675044,7.01232713205217,425.686715510435,6.88941655301833,427.234570185033,6.31034297696377,426.450358061208,6.8953912017051,428.574304563002,6.85314239277599,427.165766296614,6.90046514785587,428.949296423676,6.79281752202672,427.99109283375,6.93424696215081,428.854947092456,6.95794734428943,437.065960610234,8.03823159752733,439.494227012419,6.65433489705675,2.12444090497024,8.29669055488017,0.166401619894502,1.435,0.91,0.25,0.335,0.22,7.84795,7.868,8.5971,7.7583,7.3152,7.5823,6.8156,97.068435,52.195,2.577075,8.205,8.2275,8.36,8.555,9.0275,0.5,-3.755,1.7,-1.59,0.19,282.2,358.8,344.35,355.175,-0.35,0.01,0.03,-0.03,0.17,-0.15,-0.35,-0.12,0.07,-0.09,10.9265,11.565,12.03325,12.593,12.636,12.187,11.848,11.84775,11.86025,10.52825,11.13525,12.11,12.452,12.528,12.30075,11.9395,11.916,11.873,10.63175,11.0165,11.85775,12.4685,12.94,12.50125,12.32375,12.11625,12.185,10.82475,11.4745,12.1215,12.435,12.67625,12.493,12.19075,12.04275,11.997,10.13225,10.91325,11.9875,12.314,12.72,12.355,12.18225,11.9935,11.91325,-3.03375,-6.123,5.4695,-74.5475
4,4.75,1.24007725843355,2.76171084608463,0.141637548496183,-39.5010098391893,-9.66825189150771,0.434755905367564,426.001744476476,7.06369519369325,426.173530636129,6.80481519483965,429.154942162735,7.25255234617245,426.642841542611,6.83989602872621,428.270627886154,7.1584100278873,427.526497755956,6.84963131053157,431.579542215791,4.18349649543442,427.487960232436,6.87872770721923,430.135015721921,7.07855920005169,436.871011921468,8.05949315623073,437.028139793327,8.14579640561215,2.06123841973934,8.02812736699214,0.159734095266691,1.35,0.915,0.2525,0.345,0.23,7.435775,7.576,8.2347,7.2051,7.1145,6.7774,6.41435,97.074015,53.675,2.467175,8.055,8.3875,8.325,8.4775,8.915,0.5,-3.94,1.7,-1.615,0.15,284.8,356.2,343.65,353.8,-0.35,0.01,0.03,-0.03,0.17,-0.15,-0.35,-0.12,0.06,-0.09,10.93,11.5185,11.99725,12.5485,12.632,12.18675,11.83525,11.84775,11.862,10.50975,11.116,12.05925,12.417,12.5515,12.291,11.9395,11.917,11.8735,10.544,10.98325,11.8195,12.4185,12.938,12.50675,12.32475,12.11625,12.1855,10.854,11.44625,12.103,12.40275,12.679,12.49575,12.192,12.04275,11.997,10.0655,10.83875,11.9635,12.294,12.71675,12.35625,12.1805,11.9945,11.9145,-2.894,-6.38,3.3945,-78.11
4,5.25,1.626628858568,3.94245617648378,0.177081505726295,-39.6374219370571,-10.8986585305606,0.398658109397171,427.700759525642,7.09391122662221,427.115670082186,6.8786963615341,428.972339521875,6.74329834930783,427.980328950861,6.86109722199433,431.0036269379,6.68733015014654,427.850916008731,6.86167129074089,430.039077140941,6.73005194762015,428.771884564599,7.31727137246805,430.886453466135,7.09889901402283,441.054828742305,7.74177859873861,440.495453571429,7.89965029335614,2.13206753559186,8.01580683430859,0.172878519697456,1.405,0.91,0.26,0.315,0.2275,7.08355,7.044,8.031,6.8797,6.640575,6.581675,6.46585,97.081115,53.895,2.29715,7.525,8.0625,8.21,8.2675,8.8525,0.5,-3.785,1.725,-1.585,0.08,282.2,352.6,342.55,352.775,-0.34,0.015,0.03,-0.03,0.18,-0.15,-0.35,-0.12,0.07,-0.09,10.841,11.44475,11.95125,12.5085,12.628,12.185,11.836,11.8485,11.8635,10.4315,11.07125,11.9925,12.3795,12.53225,12.294,11.9395,11.91825,11.8735,10.39875,10.93925,11.77775,12.37375,12.9335,12.513,12.3255,12.11625,12.1895,10.83375,11.43625,12.08425,12.3675,12.68175,12.4975,12.193,12.04275,11.99725,9.921,10.77325,11.91675,12.27,12.71375,12.3575,12.1805,11.996,11.915,-2.758,-5.43275,7.4785,-79.4925
4,5.75,1.61824384272721,3.44155692487044,0.144397724071728,-34.1946942275785,-9.51403465570771,0.411769037095843,428.042109083395,7.15512601111945,427.329249277676,6.83375342123131,428.969489637405,7.68148348622843,428.298441172284,6.87072596852679,430.243474435346,7.86844053864533,429.13093879205,6.88646610214641,433.185615775541,5.92752684255633,430.142825639228,7.05065157071864,430.826578455467,7.32546101505374,437.154329838407,7.89044490753233,436.576127858887,8.25947308108232,2.0325254007035,7.77541733468718,0.15270574934086,1.41,0.945,0.25,0.29,0.21,6.896425,6.918,7.6457,6.6953,6.277775,6.124025,5.91,97.10178,54.08,2.14995,7.24,7.615,7.725,7.9375,8.5775,0.8,-2.9275,2.2,-1.155,0.27,280.6,349.1,341.775,351.875,-0.005,0.14,0.185,0.12,0.27,-0.05,-0.32,0.0275,0.1575,-0.0125,10.77575,11.465,11.91375,12.4845,12.62525,12.18325,11.83775,11.84925,11.865,10.37,11.047,11.9575,12.3505,12.53725,12.296,11.9405,11.91925,11.8755,10.3025,10.84525,11.73425,12.33525,12.91825,12.516,12.3255,12.1165,12.1895,10.738,11.3525,12.06525,12.33175,12.68425,12.50025,12.1935,12.04275,11.99825,9.617,10.70225,11.882,12.245,12.70175,12.359,12.17975,11.997,11.91625,-2.915,-6.284,7.05525,-82.745
4,6.25,1.37304024204716,3.62446737666281,0.12240576654931,-35.4328291591133,-7.8660255323536,0.390147432128169,427.540499476167,7.72773754453751,426.917598380631,6.98444612798021,430.725153611111,6.78380504908676,428.056031094897,7.14651399106795,431.996678543702,7.09179622389711,428.717410937413,7.13352293580618,432.040745804051,6.98019799885346,429.738938547816,7.20372552307464,429.560156357528,7.84797304266229,438.861485943825,8.10734091846847,439.484807141025,7.54549415095169,1.83616818923623,7.30271686007476,0.164193844889793,1.3,0.825,0.23,0.31,0.2,6.545875,6.616,7.8519,6.333,5.941975,5.7489,5.53665,97.12563,55.6025,2.20025,7.32,7.4325,7.61,7.7425,8.2675,4.05,2.59,5.275,2.71,1.18,280.4,351.7,340.575,350.525,8.2,7.91,7.93,6.5175,3.08,2.115,0.3675,1.9425,2.0275,1.8325,10.69575,11.37125,11.88475,12.47,12.6265,12.1815,11.8625,11.84925,11.86675,10.2615,10.959,11.916,12.32775,12.54225,12.298,11.941,11.9195,11.8755,10.18,10.75825,11.68475,12.29575,12.904,12.51525,12.32625,12.116,12.1905,10.6625,11.292,12.04075,12.29125,12.68675,12.50225,12.1945,12.04275,11.9985,9.52025,10.62725,11.8295,12.206,12.68925,12.3625,12.18025,11.998,11.9175,-3.144,-6.799,4.3455,-69.72
4,6.75,1.1326307359929,8.57712933203994,0.151424037540607,-26.5144887736754,-0.459708504405342,0.41998563639369,428.720800198264,7.85950917452332,427.932473003892,7.76954796839922,430.252899621116,7.65180391944265,427.332912401556,7.99142583177669,432.154977489892,7.6063338359815,427.503468986329,8.04721277078047,433.447841450287,7.15373833818123,428.299513791675,8.22342668912615,430.783114509606,7.26461484851288,441.563834574993,8.71862626040959,433.959482694942,8.90097116400909,1.73422223191822,6.95653831533207,0.116566561998078,1.185,0.795,0.25,0.32,0.23,6.510275,6.431,7.4383,6.3688,5.9678,5.2122,5.60705,97.121665,54.82,2.164425,8.15,7.8775,8.065,8.2375,8.56,20.075,27.9675,23.175,25.715,4.14,279.4,354.6,341.2,352.025,56.2225,56.335,54.75,37.6725,14.475,9.65,2.565,8.0625,6.6875,6.8475,10.608,11.26275,11.8505,12.43775,12.63,12.18,11.86375,11.85025,11.86675,10.178,10.865,11.8735,12.316,12.5465,12.3,11.942,11.92075,11.8765,10.1025,10.67425,11.60775,12.25775,12.89275,12.5155,12.327,12.116,12.1905,10.5545,11.26375,12.014,12.2525,12.6875,12.50475,12.19575,12.043,11.99925,9.522,10.56025,11.7655,12.152,12.677,12.36525,12.18125,11.999,11.918,-3.0355,-6.979,3.1135,-23.045
4,7.25,0.905946452560747,7.83307048734051,0.205201639395927,-12.2738932958808,2.9666541638866,0.438755097463607,429.212079028458,8.03601402092448,427.601329054722,7.36616426911264,430.019806862558,7.36740640241928,427.798728304363,7.41725273479618,430.933697941138,6.69442757998744,427.78285978426,7.11028969028431,430.191520848297,7.10051581485251,428.427232045251,7.66907815055549,428.566657942966,7.60491574511044,438.108533949945,8.63714029113888,436.76098173286,7.88760556792642,1.44439798428567,7.2536052017964,0.118454723216176,1.05,0.78,0.26,0.32,0.21,6.71285,7.138,7.745375,6.8548,6.8026,5.6674,6.04595,97.137895,56.81,2.14795,8.97,9.055,9.28,9.2675,9.125,39.925,61.83,55.375,59.35,8.65,279.1,357,343.65,356.575,122.2,115.175,119.905,74.055,28.925,20.3475,5.5675,15.21,11.905,13.1625,10.63325,11.2015,11.81825,12.4185,12.632,12.178,11.8635,11.85025,11.8675,10.2325,10.83625,11.86675,12.30725,12.55175,12.302,11.94125,11.92175,11.876,10.0315,10.63,11.55875,12.22725,12.8805,12.515,12.3275,12.1165,12.1905,10.48475,11.275,11.9905,12.2255,12.68575,12.5075,12.196,12.04275,11.9995,9.6035,10.5315,11.74125,12.123,12.666,12.36775,12.1795,11.99975,11.91975,-3.1395,-6.859,5.681,18.29
4,7.75,-1.52021101400588,19.6502541025074,0.241382173777274,5.37232408259391,4.80825014767695,0.444871912583109,429.061496819652,8.05317213393246,427.855405944929,8.40572081241944,427.29602406616,7.71379566967319,427.764849122597,8.10649300111458,433.755490865142,7.68207437610805,427.601540069948,7.82666882922228,435.817653933189,7.40235977478837,428.631059027174,8.50758406754949,427.517795024305,7.97406160113539,434.408997541157,9.31569256875821,430.273660795455,8.96473939139745,1.27266301172625,7.8489680170847,0.156468199534766,1.08,0.795,0.31,0.38,0.25,7.19195,7.68825,7.883425,7.3814,7.122,6.2835,6.84845,97.1373875,56.6,2.415025,10.0725,9.9025,10.45,10.545,9.95,51.2,102.12,95.7,98.705,14.5,280.6,361.9,345.2,362.1,179.47,196.4,197.8525,122.725,46.365,32.2925,9.6,28.29,26.34,22.26,10.725,11.377,11.852,12.429,12.6245,12.174,11.834,11.842,11.857,10.295,10.907,11.892,12.309,12.523,12.28275,11.93775,11.905,11.874,10.091,10.651,11.575,12.225,12.847,12.497,12.308,12.1095,12.18,10.53,11.405,12.013,12.222,12.666,12.509,12.197,12.042,11.993,9.777,10.575,11.778,12.10475,12.652,12.326,12.163,11.997,11.919,-3.3495,-6.75475,3.8105,56.22
4,8.25,-5.17826005290848,29.9809615004387,0.26919866165793,23.0248205251899,7.62950093414621,0.511337836303352,428.12653946673,7.80052001030064,425.491734113165,7.50594211307309,426.501695568469,7.25134946054489,425.350891765078,7.46848994174509,429.978536216527,7.21772464739448,424.749616714831,7.39391102829629,428.532736341499,7.42570385049301,424.38847236494,7.22598702540161,424.856192346154,7.80487117238462,431.270537677272,8.23149745960826,430.983819830116,7.62607433342185,1.31372186160471,8.1438531785837,0.198563940324045,1.13,0.9125,0.375,0.46,0.3,7.533625,7.931,8.4335,7.9583,8.0018,7.2675,8.11135,97.176555,54.03,2.492725,11.3875,11.395,12.265,11.335,11.02,60.975,137.1525,118.125,132.5175,17.0275,282.9,366.675,351.7,366.8,278.635,269.175,270.88,150.69,60.505,57.85,12.995,34.91,40.82,30.02,10.957,11.649,11.927,12.49,12.6,12.171,11.836,11.842,11.858,10.545,11.132,11.938,12.34,12.529,12.29,11.946,11.924,11.879,10.29,10.65,11.638,12.221,12.829,12.5,12.307,12.116,12.18,10.8,11.438,12.019,12.25,12.656,12.511,12.198,12.042,11.993,10.122,10.658,11.824,12.127,12.651,12.331,12.16175,11.998,11.92,-3.015,-6.109,7.836,88.7125
