DOY2,HR2,CO2,H2O,FC,SC,G_1_1_1,G_1_1_2,G_1_1_4,H,LE,WS,USTAR,TA,PA,RH,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_3_1,TS_1_4_1,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,NEE
1,0.25,388.854325,1.14772975,-1.570352,-0.4994426,-4.1492,-2.041175,-6.9598,-59.28366,-8.62862675,0.208732,0.02352558,-27.16443,90.49357,50.86,0.03251772,-27.185,0.0344336,-1.24115,-0.61325,-0.085075,-89.3806,0,0,0,0.00075,135.2694,192.1994,0.2940677
1,0.75,389.1854,1.11369225,-1.7136055,-0.63682315,-4.1356,-2.0474,-6.6094,-52.1732625,-5.1821225,0.299307675,0.02565789,-27.4323,90.50051,52.2235,0.02043326,-27.659315,0.0369024425,-1.2403,-0.6154,-0.075175,-88.4722,0,0,0,0.000475,136.4044,191.6416,0.291932375
1,1.25,389.12155,1.01927515,-1.86092925,-0.38188915,-4.1267,-2.049375,-6.471,-60.6557775,-5.355206,0.2477235,0.0263399,-27.47744,90.49334,52.254,0.0481936525,-27.4311825,0.03905949,-1.240775,-0.61645,-0.0581,-89.6484,0,0,0,0.000875,135.9278,192.0364,0.293780725
1,1.75,388.2337,1.168867,-1.22,-0.4512449,-4.121925,-2.052,-6.609,-51.9683075,-4.284275,0.264215,0.02653843,-27.9022225,90.50016,51.953,0.05726309,-27.9591875,0.0319042725,-1.239575,-0.6194,-0.07415,-91.613,0,0,0,0,136.8374,190.939,0.29624875
1,2.25,388.09985,1.2200995,-1.22,-0.365635725,-4.1169,-2.04225,-6.8338,-57.0372925,-8.8263415,0.296566,0.02930863,-27.83304,90.51804,51.0915,0.051716195,-27.954775,0.03478175,-1.234,-0.623875,-0.076975,-91.610325,0,0,0,0,139.7376,190.9856,0.295774
1,2.75,388.4147,1.401177,-1.17,-1.075868125,-4.1177,-2.039275,-7.0068,-64.6002,-5.4517705,0.2186188,0.02348683,-27.79993,90.51775,51.9,0.05861016,-26.51783,0.03589499,-1.228725,-0.6225,-0.064175,-89.7268,0,0,0,0.000725000000000001,142.5412,190.7252,0.2890476
1,3.25,391.624,2.28429,-1.611068,-0.8625476,-4.12515,-2.0514,-6.7958,-48.467265,-8.00500175,0.185764875,0.02566259,-27.81748,90.49946,52.193,0.04624535,-27.99838,0.03602319,-1.224725,-0.633575,-0.0714,-87.364475,0.00228364,0,0.0012,0,140.0976,191.8384,0.295475125
1,3.75,389.32105,1.4480475,-1.58825,-0.91009615,-4.1306,-2.0446,-6.8086,-51.9778725,-4.993316,0.26072875,0.01732649,-28.4617975,90.49371,52.2515,0.050366425,-28.5096625,0.03066932,-1.196,-0.63005,-0.08115,-86.925175,0.00171273,0,9e-04,0,143.5302,192.9172,0.288940725
1,4.25,391.02705,0.335114475,-2.02126,-2.820588,-4.1351,-2.04125,-6.8986,-53.977445,-16.8896855,0.2025924,0.02855283,-28.706445,90.48843,51.5865,0.055333375,-28.3679625,0.0317909275,-1.2024,-0.6322,-0.0695,-86.91015,0,0,0,0,137.8968,191.99,0.294627025
1,4.75,390.7862,1.596287,-2.79,-3.644383,-4.1438,-2.043125,-6.9042,-52.29584,-7.502758,0.242808025,0.02259341,-28.30262,90.4827,51.909,0.038948225,-28.4899,0.039271765,-1.2152,-0.631625,-0.07615,-90.1091,0.00152243,0,8e-04,0.001,142.4342,190.106,0.2974292
1,5.25,388.70985,1.741182,-1.92,-3.34242125,-4.1576,-2.052225,-6.8078,-51.7984,-12.665794,0.216783,0.02865937,-28.7119425,90.47414,52.1915,0.044990225,-28.5109,0.0385058,-1.203725,-0.61585,-0.075525,-93.324,0,0,0,0,142.0518,191.9738,0.277154975
1,5.75,388.57825,1.73119,-1.50471,-1.3501221,-4.1504,-2.05215,-6.7214,-81.9144,-7.189148,0.204077,0.02710148,-28.21617,90.47509,53.0375,0.05624985,-28.2782,0.0340392,-1.201675,-0.617425,-0.073725,-93.138,0,0,0,0,140.683,192.2832,0.29676315
1,6.25,389.15565,1.25087125,-2.26,-0.60131445,-4.12035,-2.0275,-6.8836,-47.6876925,-5.64237475,0.270075325,0.03094208,-27.9666575,90.4982375,52.3185,0.043999535,-29.149175,0.03330177,-1.2184,-0.60865,-0.0781,-90.518525,0,0,0,0.000425000000000001,142.056,193.2906,0.29103665
