DOY2,HR2,USTAR,TA_1_1_1,WS,NEE,FC,SC,H,LE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA,CO2,VPD,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,FCH4,SH,SLE,SCH4,T_SONIC,CH4
1,6.25,0.304,17.56066667,1.739908876,1.885,2.005,0.126213,-22.2195,4.995,-7.918,19.84166667,19.0345,91.411,101.8465,389.78,2.3867390115,-44.884,0,1.6219,353.31,397.7466667,13.2734545,-0.1551415,-1.46,-0.134746,-0.699425,-0.57571,23.3,2077.41
1,6.75,0.3285,17.49733333,1.773,2.124,2.111,0.156,-21.38975,6.25225,-8.4,19.81233333,19.022,91.588,101.88,391.715,2.275,-44.885,0,1.675,354.13,397.62,13.181,-0.1668095,2.23,-3.49105,1.82131,0.4595,22.901,2074.154162
1,7.25,0.325257,17.424,1.759467485,1.6965,1.3321778535,0.072,-17.102,9.971,-8.797,19.82233333,19.012,91.6685,101.9,390.265,2.29,-35.926,4.548,2.819,358.52,397.8033333,13.584,-0.1869385,-6.54,-0.7333535,12.1184,4.94,22.111,2066.175
1,7.75,0.366292237,17.385,1.739,1.131,0.423,-0.042,-7.94,17.532,-8.733,19.79066667,18.9885,91.4025,101.9,393.565,2.56,-8.503,60.10366667,15.34746667,357.17,399.01,14.5307,-0.264761,-2.480382,8.68592,13.1071,2.71,23.391,2060.765
1,8.25,0.415898,17.76966667,1.779010678,-0.502,-0.793,-0.232,13.6614,34.248,-7.428,19.66166667,18.944333335,88.839833335,101.92,393.81,3.66,53.643,160.5766667,32.723166665,355.00333335,401.925,15.431,-0.31807,-6.847497,10.00630261,10.2912,1.8526395,24.204,2018.84
1,8.75,0.457,18.56,1.882795,-3.658,-3.073,-0.905,37.809,49.4795,-4.7175,19.53166667,18.858333335,85.13,101.965,391.09,4.7048,139.79,267.45,45.524,355.52,408.93,16.284,-0.362736,-8.69,15.755,9.066735,-1.03,24.68,2008.865
1,9.25,0.523,19.421,2.0079619705,-6.804,-5.401,-1.495,62.832,68.717,-1.687,19.30366667,18.736,79.04133333,102,388.5,6.09,216.49,365.79,55.731,357.91,415.50166665,16.58,-0.4089186675,-5.095,17.3775,5.78959,0.391085,25.524,2007.635
1,9.75,0.578,20.449166665,2.18654,-8.6555,-8.219,-1.224,96.573,93.2476,1.232,18.8785,18.57266667,74.346833335,102,382.99,7.895,312.435,466.06,65.3415,358.18,423.54166665,16.6972,-0.457636,-2.67,12.2643,-1.89308,-1.375,26.498,1997.818299
1,10.25,0.6215,21.309,2.33307,-10.7575,-9.7595,-0.859,120.3175,114.73,4.996,18.403333335,18.3995,68.879833335,102,381.005,9.66,384.78,544.795,72.601,363.925,429.745,16.6585,-0.489365,-9.88,9.75164,-1.1154,-1.755,26.907,1973.56
1,10.75,0.6589592,22.229,2.46214,-11.689,-11.226,-0.573,141.755,137.1665,7.543,18.20333333,18.29,65.9855,102,378.78,10.97,440.84,600.42,78.484,369.5333333,434.3466667,16.5979,-0.529898,-10.99,6.36339,-3.27717,-1.29,27.125,1977.505
1,11.25,0.6652140805,23.0365,2.447988697,-11.857,-12.3005,-0.3965,159.2995,142.217,10.833,17.7475,18.20033333,63.26,101.91,377.71,12.197373825,476.42,644,80.4595,372.43,437.63,16.252,-0.494093657,-7.03,4.951585,-1.48793,-0.7865,27.425,1968.33
1,11.75,0.664470785,23.692,2.452440657,-11.676,-12.597,-0.279043,173.56,147.19,12.942,17.504333335,18.1055,61.201833335,101.89,376.66,13.24,509.79,665.575,82.9505,376.91,440.3366667,16.171,-0.488682,-6.795,2.915795,0.033426,0.053692,27.727,1981.445
1,12.25,0.650737,23.93966667,2.58367,-12.437,-12.696,-0.122,182.37,154.255,15.6305,17.186166665,17.97766667,60.779333335,101.811,377.05,13.61,523.55,688.42,85.213833335,379.4,442.41,16.42565,-0.461775,-6.625,2.02856,-1.8750978365,0.2802035,27.877,1973.305
1,12.75,0.651,24.27733333,2.48665,-12.2455,-12.926,-0.037,171.8255,145.104,19.5775,16.44,17.86266667,59.818833335,101.79,376.99,13.947853745,507.88,679.5833333,82.925,379.94166665,443.33,16.0945,-0.4853444805,-3.395,1.76746,-0.0969,-0.438,28.005,1977.47
1,13.25,0.6367455,24.531,2.53663,-12.183,-12.4965,0.04885,169.23,150.51,19.4975,16.393833335,17.80266667,58.3855,101.725,375.96,14.305,465.19,642.9333333,82.123833335,381.815,443.23,15.90725,-0.4537955,-5.015,1.85371,1.90792,0.277,28.336,1977.075
1,13.75,0.6409515665,24.785,2.49865,-11.712,-12.2205,0.005,158.7785,149.71,17.526,16.698,18.045,58.532666665,101.7,376.51,14.39,391.52,561.26,79.413,378.085,443.00833335,15.81395,-0.42341,-2.6,-0.2427345,-0.010285,-0.071905,28.3445,1978.785
1,14.25,0.6449175,24.685,2.553,-11.03,-11.4938,0.06995,139.3185,130.634,19.8825,16.76,17.927,59.369,101.7,376.43,14.14,269.27,434.183,78.422,376.905,442.52,15.7315,-0.389546,-1.42,-2.181405,-1.17442,-0.0636,28.3625,1978.4
1,14.75,0.6355,24.18666667,2.422245,-9.623,-9.92,0.021,119.555,119.0115,14.483,16.9395,18.03,59.889,101.6873128,376.11,13.94,320.71,513.81,72.694,375.42,440.7666667,16.00095,-0.387923,-2.18,-2.67313,3.20136,-0.236,28.281,1976.47
1,15.25,0.594,23.902,2.301225,-8.978,-8.81005,0.0465,97.51185,102.26,10.69,17.08266667,18.2335,60.299,101.7,377.11,13.72,286.705,447.86,64.713,372.33,439.96,16.28545,-0.354177,-3.27,-2.07763,2.95608,-0.76955,28.3295,1972.86
1,15.75,0.5795,23.62,2.275555,-7.955,-7.249905,0.05175,65.4795,88.4805,7.468,17.276,18.3255,61.25066667,101.7,377.38,13.07406229,188.24,294.68,58.04933333,371.925,437.775,16.57525,-0.3632925,-2.14,-2.51673,2.5214370365,0.23216,28.023,1968.01
1,16.25,0.554,23.27833333,2.15957,-6.4295,-5.503815,0.0729,35.927,65.589,4.8965,17.583833335,18.44133333,63.46766667,101.7,376.96,11.795,84.33,223.2056667,45.061,369.2033333,434.6233333,16.525,-0.2866015,-0.474926,-3.21628,3.220085,-0.712,28.269,1967.2863065
1,16.75,0.4985405,22.805,2.00155619,-4.474,-3.1045,0.112,6.9595,43.731,3.133,17.823,18.509833335,65.72,101.7,376.62,10.87,62.522,184.17,34.65,363.97666665,430.94,16.5303,-0.207352,-1.8290805,-1.44502066,3.45053,0.149,27.976,1977.935
1,17.25,0.4155,22.312,1.7855,-1.916,-0.955,0.173,-8.42,26.1577,2.003,18.041,18.579,69.001,101.711,376.74,9.54,-9.478,96.353,19.64733333,360.9133333,427.49,16.551,-0.10849,-1.45,-6.19054,0.699148,-1.94079,27.855,1968.1072955
1,17.75,0.353,21.79933333,1.69392,0.3445,0.491,0.36,-19.471,13.9015,0.717,18.29133333,18.6395,73.152,101.78,377.38,8.11,-61.531,4.559633333,5.3784166665,357.09666665,423.37,16.55235,-0.0767,-0.49,-8.50145,-0.7599725,-0.903,27.296,1979.25
1,18.25,0.303297,21.155,1.63791031,1.746,1.477,0.546,-25.18,10.359,-0.757,18.561166665,18.753,76.58766667,101.8,377.71,6.84607,-76.106,0,1.8739833335,355.32,418.9133333,16.391,-0.0871,-1.762922,-8.85898,-1.24712,-3.51,26.832,1971.634476
1,18.75,0.299084545,20.522,1.61123569,1.966,1.754,0.469,-24.69945,8.51,-2.245,18.8,18.84866667,79.527,101.8,378.24,6.05482,-74.844,0,1.950516667,353.13333335,416.02666665,16.21585,-0.074941864,-0.745,-5.23213,-2.564966119,-0.5785,26.151,1975.43
1,19.25,0.2855,19.916,1.560905,1.86,1.618,0.48955,-23.112,8.044045,-2.651,19.017666665,18.887,82.735,101.8,379.52,5.3,-73.1865,0,2.107,348.42,413.4766667,16.1011,-0.0871,-2.37,-4.934665,-3.49736,-0.606,25.886,1981.84
1,19.75,0.272944,19.547833335,1.536,2.188,1.896,0.3095,-24.943,8.10022,-4.001,19.160833335,18.92966667,83.66,101.8715,381.49,4.72,-71.074,0,2.088,350.5766667,411.44333335,16.0819,-0.060557845,-2.31,-4.05965,-3.60056,-0.132,25.638,1982.7839345
1,20.25,0.2740395,19.315333335,1.55,2.1325,1.981,0.3535,-24.8365,8.564,-5.153,19.321833335,18.952,84.47,101.9,382.59,4.48,-71.035,0,2.11865,349.935,410.36833335,15.964,-0.0855,-2.1,-4.01564,-4.600475,0.261,25.5795,2026.321531
1,20.75,0.271831,19.147,1.496,2.384,2.011,0.305,-24.066,9.804565,-6.317,19.4045,18.99833333,84.871,101.9,382.3,4.2,-70.2335,0,2.0293,348.84,408.86,15.8755,-0.0816,-0.767,-2.61056,-4.95366,0.972,25.1895,2043.7
1,21.25,0.2725,18.963,1.4895,1.988,1.950975,0.226,-21.8412,6.665425,-6.676,19.465666665,18.99833333,86.002,101.9,383.48,3.98,-68.728,0,2.0038833335,347.46333335,407.685,15.405,-0.08835,-2.07,-3.43221,-2.90711,0.154,25.055,2003.85
1,21.75,0.278,18.784,1.582455,2.197,2.261195,0.17,-24.9978,7.6755,-7.628,19.469333335,18.99366667,86.383,101.9,383.395,3.8,-67.6085,0,1.918666667,347.7566667,406.2933333,15.354,-0.0836,5.56,-2.740975,-5.079605,-0.289,25.242,2061.18
1,22.25,0.278,18.599,1.584595,2.258,2.341,0.1197275,-24.584,6.744,-8.177,19.51,19.00866667,87.115,101.9,383.015,3.68,-66.987,0,1.9160166665,348.35,405.5766667,15.2417,-0.0822,3.67,-1.81091,-3.51341,-0.527,24.9915,2015.23
1,22.75,0.28,18.602,1.612917606,2.089,2.114145,0.2185,-26.01,8.533,-8.362,19.5815,19.025,87.982666665,101.9,383.885,3.46,-67.8895,0,1.989,347.75,404.76,15.215,-0.0897,-2.33,-2.879187981,-3.62405,-3.32,24.4895,2019.55
1,23.25,0.291,18.436,1.658,2.257,2.058553012,0.1845,-27.102,8.10371,-8.707,19.634,19.006,88.1915,101.9,384.615,3.27,-66.5205,0,1.956,349.38166665,403.47,15.363,-0.116506,1.1975,-1.96131,-1.9134864775,-2.635,24.218,2023.729147
1,23.75,0.303,17.904,1.6935,1.938,2.2652,0.251,-24.9161,8.53,-8.9705,19.979,18.9355,87.218,101.895,385.08,3.12,-65.059,0,2.0605,342.34,400.7,15.24175,-0.137813,-5.43,-3.695182475,-3.7104361015,4.03,23.719,2071.59
2,0.25,0.268392,19.237,1.569485,2.664,2.933,0.0669,-18.90595,5.18,-7.069,20.526,19.9775,91.333,101.88,385.1,2.9,-58.094,0,1.91925,361.1816667,410.72666665,18.41,-0.104272,-4.34,-1.3705,-1.9978,2.08,28.739,2028.6
2,0.75,0.28256,19.206,1.51677,3.038,2.921,0.152729,-19.18465,5.173925,-7.1805,20.4675,19.979666665,91.6605,101.876,386.16,2.605,-60.17,0,1.9711,360.9333333,410.33,18.1939,-0.102319,-2.2,-0.5685675,-0.569707,2.92,28.516,2031.54
2,1.25,0.2995,19.09,1.513705,2.68,2.68629,0.082,-18.398,5.733,-7.067,20.529,19.965166665,91.65333333,101.816,386.235,2.51,-58.946,0,1.8521,361.1033333,409.2,18.145,-0.116363,-4.895,0.091293,-0.3815455,0.878,28.75,2028.005
2,1.75,0.2795,18.978333335,1.5425,2.651,2.661,0.0286,-18.995,5.682,-6.601,20.512,19.980833335,92.209833335,101.8,386.72,2.68,-51.603,0,1.8038833335,361.42833335,409.155,17.9935,-0.0966,-5.285,-0.604273,-0.309384,2.975,28.384,2044.77
2,2.25,0.2719595,18.95433333,1.497065,2.483,2.486,-0.007225,-18.2492,4.08422,-6.846,20.468166665,19.9915,92.62,101.8,387.05,2.57,-50.569,0,1.75275,362.8266667,407.8833333,18.251,-0.084,-2.09,-0.07205,-0.353548,2.46,28.321,2052.455
2,2.75,0.2844665,18.865,1.5585,2.486,2.73301,0.023,-18.561,6.04253,-6.6705,20.484666665,19.973666665,93.001666665,101.8,387.025,2.44,-47.328,0,1.7839,363.77,407.805,18.0208,-0.0909,-3.28,0.0769,-0.41261,4.55,28.38,2048.32
2,3.25,0.2881185,18.721,1.509215,2.409,2.517,0.110251,-18.115,4.7897,-6.7725,20.465166665,19.952333335,93.224166665,101.8,387.065,2.35,-47.2365,0,1.7555,364.28,407.2266667,17.697,-0.0956,-3,-0.685996,-0.889263,2.735,28.756,2033.46
2,3.75,0.271591,18.667,1.4485,2.3785,2.52316,0.099,-18.5135,4.9985,-6.4035,20.464833335,19.9365,93.47,101.745,387.35,2.23,-45.6685,0,1.6898166665,364.9,407.06,17.7575,-0.0839,-3.465,-0.5812515,-1.648655,8.25,28.443,2054.875
2,4.25,0.275322,18.59866667,1.48006,2.4595,2.717,0.022,-18.639,5.35031,-6.2015,20.4195,19.905166665,93.6465,101.741,387.94,2.22,-43.384,0,1.731,364.685,406.75166665,17.648,-0.0954,-4.575,-0.75395,-0.556899,3.11,28.811,2054.75
2,4.75,0.276,18.46733333,1.46,2.359,2.67411,0.051,-17.60515,5.34397,-6.2015,20.384833335,19.881,93.817,101.77,387.95,2.185,-40.7285,0,1.7288333335,366.0766667,406.3966667,17.8403,-0.0924,-3.37,-0.293263,-1.0642,1.5,28.399,2058.98
2,5.25,0.2855,18.379,1.50528,2.4885,2.773575,0.097,-18.3634,4.89681,-6.0785,20.352,19.879,93.9815,101.8,387.51,2.11,-42.881,0,1.672466667,365.27333335,405.77166665,17.77885,-0.0821,-3.93,-0.297689,-1.568835,1.515,28.168,2073.19
2,5.75,0.289,18.277,1.5666,2.718,2.8855,0.184,-18.667,4.664,-6.3805,20.328833335,19.855,93.86666667,101.8,389.49,2.05,-42.565,0,1.654,365.59166665,405.44666665,17.6748,-0.0951,2.43,-0.125681,-0.830273,2.46,28.213,2075.39
2,6.25,0.284,18.306666665,1.56586,2.555,2.642215,0.1935,-17.9749,3.658,-6.7495,20.292,19.828333335,94.5955,101.8,388.995,2.01,-36.628,0,1.636,366.16,405.51,17.4112,-0.0967,-2.96,-0.240147,-0.524859,1.9,27.64,2076.8
2,6.75,0.29654,18.269333335,1.57839,2.558,2.29792,0.002,-15.8948,6.26639,-6.9645,20.307,19.825,94.569,101.83,388.67,2,-31.418,0,1.791,366.2266667,404.87,17.74545,-0.12213,-2.78,-2.10539,5.83696,-0.903,27.393,2072.45
2,7.25,0.328803,18.24933333,1.6055,2.016,1.165,-0.348,-11.208,13.222,-7.517,20.357,19.819,94.313666665,101.8585,390.7,2.02,-18.112,20.2775,5.49,366.5,405.22,17.7298,-0.156252,-5.595,1.7206,7.2787,-6.87,27.598,2063.745
2,7.75,0.374,18.296,1.665,0.739,-0.07225,-0.403,3.55055,27.051,-6.945,20.358833335,19.7745,93.367,101.876,390.05,2.705,26.3655,100.41116665,22.884,365.57833335,407.20333335,18.437,-0.231747,-5.87,11.59705,10.65925,-6.46,28.762,2030.685
2,8.25,0.436,19.02666667,1.845,-2.128,-1.976,-0.9076965,28.9445,44.537,-5.1545,20.2145,19.7555,89.01,101.885,390.515,3.55,103.91,203.28,38.096,366.19,412.1,19.06295,-0.318874,-1.58,11.5624,9.3897,-7.87,29.34,2020.99
2,8.75,0.489,19.832,2.096765,-6.064,-5.315,-1.228565,58.326,72.2886,-2.9825,20.021333335,19.7095,84.538166665,101.9,387.56,5.22,198.19,320.97,52.13683333,366.1816667,419.17,19.813,-0.423174,-6.59,10.58815,-1.03158,-6.33,29.949,2005.74
2,9.25,0.562,20.803,2.24181,-9.045,-8.49,-1.295,85.4325,103.032,-0.5175,19.749,19.598833335,80.033166665,101.9,383.46,7.08241,290.69,433.605,62.998,367.81,426.78333335,20.24,-0.475296,-6.66,9.19311,-2.916425,-3.36,30.437,1986.005
2,9.75,0.6217865,21.806,2.324,-11.5675,-10.724,-0.915,119.39,137.045,2.985,19.539333335,19.509166665,76.013,101.91,378.585,8.72,381.34,532.47333335,70.852,372.1766667,432.88,20.43,-0.581623,-11.6,4.71391,-5.77811,-2.985,30.528,1974.35
2,10.25,0.6444165,22.785,2.624,-12.66,-12.268,-0.684258,143.627,158.195,8.3255,19.141,19.425166665,72.082,101.9,376.17,10.085,450.78,604.77333335,78.140666665,376.495,439.23,20.2745,-0.561856,-10.36,4.3112,-2.48238,-1.035,30.605,1976.175
2,10.75,0.6813655,23.562,2.653,-12.91,-13.454,-0.3970635,159.749,174.71,13.5815,18.756,19.2885,68.57066667,101.905,375.18,11.47,502.655,678.795,83.14033333,380.47,443.37166665,20.145,-0.636325,-8.43,4.37279,-1.19963,-0.824,30.884,1965.05
2,11.25,0.675,24.308,2.678,-13.6875,-13.556,-0.247,176.26,179.3,16.631,18.53766667,19.21666667,66.44866667,101.9,374.775,12.45,553.785,732.1816667,87.182333335,385.0816667,447.11,19.75715,-0.592507,-2.78,2.209765,-1.678515,0.0384,30.861,1963.08
2,11.75,0.6885,24.885,2.72252,-13.608,-14.18185,-0.236469,190.37,202.449,18.447,18.32633333,19.136,64.7285,101.85,374.035,13.015,585.545,767.51,89.3955,388.01833335,449.56,19.798,-0.670784,-5.965,0.189301,2.15367,-0.297,31.0255,1970.575
2,12.25,0.6915,25.292,2.6775,-13.4315,-14.402,-0.1135,198.8775,202.16,21.7785,18.303166665,19.02883333,63.31,101.8025,373.76,13.7732,616.765,795.67166665,91.6785,389.17666665,451.625,19.7392,-0.610307,-5.915,0.830105,1.27312,-0.427,30.97,1965.16
2,12.75,0.686194,25.498,2.713855,-13.439,-14.256,-0.025,197.5265,211.89,21.329,18.209,18.905833335,62.9515,101.8,373.89,14.28,620.005,788.93166665,92.018,388.60833335,452.89,19.796,-0.646007,-5.955,1.534005,1.37593,0.03075,31.132,1959.57
2,13.25,0.677586,25.68266667,2.80047,-12.692,-13.2445,0.0836,193.692,193.14,21.642,18.14433333,18.914,62.9315,101.74,373.49,14.56,604.6,762.98666665,90.343,387.98,452.64,19.8559,-0.6410305,-6.54,1.3163,0.366716,0.235,31.181,1956.44
2,13.75,0.679,25.745,2.764,-11.809,-12.629,-0.00473,181.03,187.31,24.378,18.315,19.039,62.134166665,101.7125,374.15,14.585,564.75,707.19,86.743666665,386.105,451.9933333,19.617,-0.5819485,-4.36,-2.49269,1.685065,-1.16,31.1695,1950.685
2,14.25,0.69,25.689,2.73,-12.061,-12.0105,0.017,174.601,175.237,21.677,18.4565,19.101333335,62.32033333,101.7,374.96,14.56,486.5,602.56833335,84.552666665,386.47166665,451.97,19.827,-0.563476,-4.68,-1.24357,0.472215,-0.197,31.077,1951.75
2,14.75,0.6765,25.584,2.725,-10.937,-11.161,0.03155,151.78,165.5225,16.122,18.585166665,19.175,63.18266667,101.7,374.73,14.36,425.93,575.13833335,79.9075,383.47333335,450.865,19.6733,-0.59173,-3.775,-1.35777,1.0046495,-0.0398,30.9115,1954.095
2,15.25,0.6705,25.24833333,2.7222,-9.669,-9.633,0.121,124.625,142.67,12.214,18.722,19.222,63.74316667,101.7,374.125,14.305,349.11,491.345,74.061,381.24,449.95333335,19.585,-0.547,-4.69,-2.81635,-0.967765,0.0525,30.783,1952.92
2,15.75,0.644,24.94233333,2.62813,-8.821,-8.59457,0.0679,96.4934,120.872,9.3175,18.915,19.370166665,65.1705,101.69,374.37,13.6345,260.63,377.0033333,65.084,380.7833333,448.23,19.6215,-0.501968,-4.41,-2.443395,-0.258986,-0.0794,30.88,1958.76
2,16.25,0.613,24.71766667,2.480555,-7.536,-7.02662,0.0632,67.8595,104.535,6.492,19.055,19.417166665,65.817,101.69,374.415,12.9394,233.58,359.55833335,54.453,376.43,445.84,19.3645,-0.408727,-2.32,-2.058175,1.55575,0.13,30.9,1961.6
2,16.75,0.5617235,24.237,2.36219,-5.6755,-4.8455,0.1345,30.1701,71.207,5.1775,19.254,19.551666665,67.706,101.7,373.96,12.04,137.15,270.845,44.715,371.9,442.39,19.471,-0.3573,-1.505,-1.75119,2.029695,1.3,31.181,1966.525
2,17.25,0.506,23.713,2.229205,-3.852,-2.786,0.167,2.431775,51.7705,3.717,19.416,19.650833335,68.969,101.7,373.84,10.94,51.041,165.49,32.64,370.99,438.58,19.624,-0.2786135,-2.7,-1.40047,3.43402,1.78,31.2345,1969.57
2,17.75,0.4563275,23.153,2.082,-1.483,-0.6545,0.2096875,-14.8571,29.034,1.982,19.6435,19.7445,71.544,101.7,373.945,9.435,-23.993,69.022166665,17.65,366.54,434.56,19.8005,-0.192855,-1.84,-2.19688,3.95846,2.12,30.913,1952.7
2,18.25,0.3928615,22.458,1.81582,0.992,1.131505,0.45855,-22.3085,15.5953,0.3015,19.836,19.8245,74.669,101.7,375.375,7.815,-70.9655,0,3.3928833335,361.875,430.36,20.0883,-0.166084,-1.76,-4.55243,3.98805,0.817,30.543,1962.25
2,18.75,0.3276885,21.83,1.652,1.92,1.70629,0.522774,-22.651,8.721,-1.013,19.9955,19.8985,78.41033333,101.73,376.215,6.46,-78.8,0,1.84,360.45,426.7733333,19.86575,-0.129904,-2.03,-5.02496,3.26746,0.4035,30.326,1966.97
2,19.25,0.2995745,21.296,1.60605,2.2305,1.999,0.513,-21.4604,8.384425,-2.1365,20.151166665,19.9785,81.555,101.785,377.86,5.555,-78.097,0,2.003,359.31,423.4366667,19.83,-0.131458,-0.3055,-4.84055,2.53681,-0.327,30.132,1962.81
2,19.75,0.286417,20.88433333,1.55512,2.293,2.00345,0.425,-20.8255,6.9545,-2.8905,20.236166665,20.032666665,83.5975,101.8,379.5,5.185195,-75.713,0,2.112266667,359,421.2,19.809,-0.114198,-2.205,-3.50958,0.4823035,0.304,30.032,1963.565
2,20.25,0.2855,20.691,1.61731,2.436,2.214075,0.4487955,-20.749,7.5615,-4.03,20.313333335,20.0535,85.178333335,101.8,380.38,4.59,-73.528,0,2.13,359.99,419.3033333,19.75245,-0.118443,-2.2,-3.8075,-0.2146195,2.15,29.716,1965.67
2,20.75,0.289636,20.396,1.54389,2.718,2.5365,0.4305,-21.04875,7.425,-5.265,20.415166665,20.045666665,87.025,101.812,381.34,4.230885,-73.714,0,2.15835,358.78,418.13,19.32,-0.110468,-4.225,-2.97769,-0.0398,2.63,29.918,1990.86
2,21.25,0.278,20.284,1.51295,2.473,2.468,0.483168,-21.1415,5.63723,-6.092,20.5145,20.042166665,88.303333335,101.865,382.665,3.95,-70.917,0,2.143,359.6633333,416.58,19.1497,-0.109315,-3.7,-3.11146,-0.0452,0.6615,29.434,1999.77
2,21.75,0.2665,20.08,1.555,2.536,2.519,0.346996,-19.617,5.911685,-6.382,20.56316667,20.056833335,88.788,101.9,383.49,3.825,-70.531,0,2.153033333,358.3866667,415.36,19.0677,-0.0869,-2.965,-2.15832,-1.72246,0.8605,29.279,2010.715
2,22.25,0.265,19.839,1.552,2.762,2.7105,0.324,-20.09685,6.49695,-7.217,20.649,20.075,89.777,101.9,384.145,3.5,-68.066,0,2.0856,359.47,414.0633333,19.28655,-0.0876,-3.09,-2.726685,-1.63622,-0.0112,29.15,1998.7
2,22.75,0.274987,19.7285,1.552,2.484,2.6325,0.11157,-20.2406,5.572,-7.69,20.663,20.097333335,90.767,101.9,384.79,3.505,-65.032,0,2.056,359.9566667,413.75,19.1672,-0.109827,-3.02,-1.37835,-1.83473,0.2002,28.837,2017.47
2,23.25,0.271,19.5745,1.6025,2.839,2.6662,0.126,-19.933,4.395535,-7.674,20.7365,20.083166665,90.837,101.9,384.52,3.34,-62.2485,0,2.0051,360.46833335,412.50333335,19.0876,-0.116227,-0.77735,-0.374195,-1.36346,1.58,28.84,2027.885
2,23.75,0.268,18.0235,1.531,2.876,2.51659,0.111905,-19.1,4.368075,-7.499,20.016,19.931,88.383,101.887,384.515,3.075,-60.9365,0,2.1655,350.195,401.445,18.5981,-0.112141,-3.905,-0.646516,-1.877115,0.3395,28.834,2022.14
3,0.25,0.297,19.487333335,1.601235823,2.513,2.941,0.214,-21.963,8.852035,-10.518,22.261,21.381666665,89.14,101.73388715,382.585,3.20947,-68.475,0,2.068,352.99,411.28,19.2115,-0.0839,-0.809123,-2.36242,-2.186075,1.6,26.6593561,2058.581041
